hq_location,latitude,longitude
"Lublin, Lubelskie, Poland",51.250559,22.5701022
"Torun, Kujawsko-Pomorskie, Poland",53.0102721,18.6048094
"Piaseczno, Mazowieckie, Poland",52.0747377,21.0270885
"Zielona Góra, Lubuskie, Poland",51.9383777,15.5050408
"Cracow, Malopolskie, Poland",50.0619474,19.9368564
"Lodz, Lodzkie, Poland",51.7687323,19.4569911
"Gorzów Wielkopolski, Lubuskie, Poland",52.7276526,15.2286373
"Maslomiaca, Malopolskie, Poland",50.1619282,19.9995532
"Wolsztyn, Wielkopolskie, Poland",52.11725,16.1126622
"Torun, Mazowieckie, Poland",52.5180765,20.7289133
"Wysokie Mazowieckie, Podlaskie, Poland",52.9154988,22.5131199
"Plock, Mazowieckie, Poland",52.5464521,19.7008606
"Bialystok, Podlaskie, Poland",53.132398,23.1591679
"Pulawy, Lubelskie, Poland",51.4171713,21.9720582
"Elblag, Warminsko-Mazurskie, Poland",54.1558708,19.4044583
"Olsztyn, Warminsko-Mazurskie, Poland",53.7766839,20.476507
"Jasionka, Podkarpackie, Poland",49.5496875,21.7260321
"Stara Iwiczna, Mazowieckie, Poland",52.0834635,21.0023263
"Gliwice, Slaskie, Poland",50.294113,18.6657306
"Suwalki, Podlaskie, Poland",54.0990636,22.9279363
"Lukow, Lubelskie, Poland",51.93008,22.3790669
"Niemcz, Kujawsko-Pomorskie, Poland",53.1798859,18.0326381
"Kielce, Swietokrzyskie, Poland",50.8719903,20.6310488
"Gdynia, Pomorskie, Poland",54.5164982,18.5402738
"Mielec, Podkarpackie, Poland",50.2895407,21.4229453
"Andrespol, Lodzkie, Poland",51.7253891,19.638648
"Chelm, Lubelskie, Poland",51.1339221,23.4711548
"Bielsko-biala, Slaskie, Poland",49.822118,19.0448936
"Grudziadz, Kujawsko-Pomorskie, Poland",53.4876477,18.7557746
"Przemyslaw, Zachodniopomorskie, Poland",53.7342767,15.5708294
"Warta Boleslawiecka, Dolnoslaskie, Poland",51.2322843,15.6659455
"Bydgoszcz, Kujawsko-Pomorskie, Poland",53.1219648,18.0002529
"Rzeszów, Podkarpackie, Poland",50.0374531,22.0047174
"Cracovia, Malopolskie, Poland",50.0619474,19.9368564
"Brzeg, Opolskie, Poland",50.8614882,17.470497
"Rozprza, Lodzkie, Poland",51.3017158,19.6447455
"Suchy Las, Mazowieckie, Poland",52.1355556,20.8502778
"Lomianki, Mazowieckie, Poland",52.3355273,20.895012
"Konopnica, Lubelskie, Poland",51.226236,22.4614994
"Tychy, Slaskie, Poland",50.114397,18.9965933
"Myslowice, Slaskie, Poland",50.2414715,19.1414528
"Pomorskie, Zachodniopomorskie, Poland",53.6430556,15.6102778
"Chorzów, Slaskie, Poland",50.2978791,18.9544466
"Sopot, Pomorskie, Poland",54.4447922,18.5684902
"Przezmierowo, Wielkopolskie, Poland",52.4260662,16.7873751
"Kuzawka, Lubelskie, Poland",52.1108333,23.5438889
"Stalowa Wola, Podkarpackie, Poland",50.5653105,22.0644075
"Plac, Podkarpackie, Poland",50.2952902,21.6810993
"Zary, Lubuskie, Poland",51.6385162,15.1422487
"Polska Nowa, Opolskie, Poland",50.631783,17.781566
"Zabrze, Slaskie, Poland",50.3086154,18.7863749
"Torun Polnocny, Kujawsko-Pomorskie, Poland",53.03333,18.6
"Plewiska, Wielkopolskie, Poland",52.3665196,16.809783
"Mogilany, Malopolskie, Poland",49.9413293,19.8877676
"Ruda Slaska, Slaskie, Poland",50.2858001,18.8747933
"Olomouc, Olomoucky kraj, Czech Republic",49.5940567,17.251143
"Nove Mesto, Kralovehradecky kraj, Czech Republic",50.1476698,15.4951082
"Liberec, Liberecky kraj, Czech Republic",50.7702648,15.0583947
"Praha, Hlavni mesto Praha, Czech Republic",50.0596288,14.4464593
"Hradec Kralove, Kralovehradecky kraj, Czech Republic",50.2092113,15.8327512
"Smichov, Hlavni mesto Praha, Czech Republic",50.0749464,14.4048437
"Hodkovice, Hlavni mesto Praha, Czech Republic",50.08333,14.46667
"Karlín, Hlavni mesto Praha, Czech Republic",50.0961696,14.459067
"Ostrava, Moravskoslezsky kraj, Czech Republic",49.8349139,18.2820084
"Trebic, Vysocina, Czech Republic",49.2151907,15.8816091
"Pustkovec, Moravskoslezsky kraj, Czech Republic",49.841415,18.1677155
"Karlin, Hlavni mesto Praha, Czech Republic",50.0961696,14.459067
"Bubenec, Hlavni mesto Praha, Czech Republic",50.105812,14.4080546
"Pardubice, Pardubicky kraj, Czech Republic",50.0385812,15.7791356
"Usti Nad Labem, Ustecky kraj, Czech Republic",50.6603327,14.0381357
"Frýdek-místek, Moravskoslezsky kraj, Czech Republic",49.685635,18.3483416
"Ostrava-zabreh, Moravskoslezsky kraj, Czech Republic",49.803161,18.2306704
"Jihlava, Vysocina, Czech Republic",49.396064,15.5903065
"Duchcov, Ustecky kraj, Czech Republic",50.6040315,13.7461464
"Vsetin, Zlinsky kraj, Czech Republic",49.3389775,17.9961534
"Lulec, Jihomoravsky kraj, Czech Republic",49.2534925,16.9286484
"Moravska Trebova, Pardubicky kraj, Czech Republic",49.7581546,16.6641472
"Ústín, Olomoucky kraj, Czech Republic",49.5865472,17.1584368
"Jablonec Nad Nisou, Liberecky kraj, Czech Republic",50.7240899,15.1710958
"Brno-kralovo, Jihomoravsky kraj, Czech Republic",49.2237304,16.5943352
"Smíchov, Hlavni mesto Praha, Czech Republic",50.0749464,14.4048437
"Budejovice, Jihocesky kraj, Czech Republic",48.9747357,14.474285
"Jesenice, Hlavni mesto Praha, Czech Republic",50.08333,14.46667
"Dvur Kralove, Kralovehradecky kraj, Czech Republic",50.4319053,15.8139947
"Beroun, Stredocesky kraj, Czech Republic",49.96382,14.072
"Holesovice, Hlavni mesto Praha, Czech Republic",50.1028733,14.4402734
"Brandys Nad Labem, Hlavni mesto Praha, Czech Republic",50.08333,14.46667
"Libcice Nad Vltavou, Stredocesky kraj, Czech Republic",50.19778,14.36385
"Nusle, Stredocesky kraj, Czech Republic",50.12718,14.1964
"Lille, Nord-Pas-de-Calais, France",50.4442781,3.0335579
"Nantes, Pays de la Loire, France",47.2186371,-1.5541362
"Palaiseau, Ile-de-France, France",48.7144587,2.2453842
"Nice, Provence-Alpes-Cote d'Azur, France",43.7009358,7.2683912
"Le Kremlin-bicêtre, Ile-de-France, France",48.8125893,2.3570028
"Rennes, Bretagne, France",48.1113387,-1.6800198
"Escalquens, Midi-Pyrenees, France",43.518347,1.537372
"Aix-en-provence, Provence-Alpes-Cote d'Azur, France",43.5298424,5.4474738
"Pau, Aquitaine, France",43.2957547,-0.3685668
"Us, Picardie, France",48.2975174,-4.0675503
"Avignon, Provence-Alpes-Cote d'Azur, France",43.9492493,4.8059012
"Massy, Ile-de-France, France",48.730158,2.2766735
"Boulogne-billancourt, Ile-de-France, France",48.8356649,2.240206
"Dardilly, Rhone-Alpes, France",45.8064992,4.7537701
"Mulhouse, Alsace, France",47.7467233,7.3389937
"Montpellier, Languedoc-Roussillon, France",43.632161,3.859425
"Grenoble, Rhone-Alpes, France",45.1875602,5.7357819
"Labège, Midi-Pyrenees, France",43.526417,1.53209
"Lomme, Nord-Pas-de-Calais, France",50.6457022,2.9870927
"Strasbourg, Alsace, France",48.584614,7.7507127
"Oullins, Rhone-Alpes, France",45.7153254,4.8039331
"Roquefort-la-bédoule, Provence-Alpes-Cote d'Azur, France",43.2475122,5.5916391
"Malakoff, Ile-de-France, France",48.8211559,2.3019814
"Biarritz, Aquitaine, France",43.4832523,-1.5592776
"Évry, Ile-de-France, France",48.6241665,2.4289667
"Les-loges-en-josas, Ile-de-France, France",48.7645251,2.1396015
"Brest, Bretagne, France",48.3905283,-4.4860088
"Caen, Basse-Normandie, France",49.1845208,-0.3584771
"Clichy, Ile-de-France, France",48.9026,2.30551
"Bègles, Aquitaine, France",44.8074559,-0.5488542
"Metz, Lorraine, France",49.1196964,6.1763552
"Bayonne, Aquitaine, France",43.4945144,-1.4736657
"Wambrechies, Nord-Pas-de-Calais, France",50.6861944,3.0521806
"Naveil, Centre, France",47.7943319,1.0297469
"Saint-ouen, Ile-de-France, France",48.911729,2.334267
"Vitry-sur-seine, Ile-de-France, France",48.7876,2.39164
"Lannilis, Bretagne, France",48.569633,-4.5215472
"Voreppe, Rhone-Alpes, France",45.2928424,5.6361825
"Vanves, Ile-de-France, France",48.8212037,2.289259
"Loos, Nord-Pas-de-Calais, France",50.6092082,3.0162523
"Romainville, Ile-de-France, France",48.8852958,2.4358326
"Cesson-sévigné, Bretagne, France",48.1197799,-1.6038829
"Montreuil, Ile-de-France, France",48.8623357,2.4412184
"Molsheim, Alsace, France",48.5419351,7.4924679
"Valbonne, Provence-Alpes-Cote d'Azur, France",43.641141,7.0086255
"Illkirch, Alsace, France",48.5298611,7.7116218
"Toulouse, Midi-Pyrenees, France",43.6561282,1.4829982
"Puteaux, Ile-de-France, France",48.8841522,2.2368863
"Bordeaux, Aquitaine, France",44.841225,-0.5800364
"Saint Priest, Limousin, France",46.08748,2.34256
"Villeurbanne, Rhone-Alpes, France",45.7733573,4.8868454
"Saint-mandé, Ile-de-France, France",48.8432434,2.4159739
"Marseille-en-beauvaisis, Picardie, France",49.5749252,1.9570196
"Saint-martin-d'heres, Rhone-Alpes, France",45.1836683,5.75448
"Boulogne, Nord-Pas-de-Calais, France",50.7259985,1.6118771
"Champs-sur-marne, Ile-de-France, France",48.8526892,2.6027219
"Le Haillan, Aquitaine, France",44.872105,-0.6761661
"Clapiers, Languedoc-Roussillon, France",43.508482,2.34549
"Argentan, Basse-Normandie, France",48.723159,0.000923
"Pessac, Aquitaine, France",44.805615,-0.6308396
"Carquefou, Pays de la Loire, France",47.2971979,-1.4921233
"Saint-ouen, Centre, France",47.8083034,1.0771718
"Hem, Picardie, France",50.6540895,3.1839429
"Suresnes, Ile-de-France, France",48.8709053,2.2255727
"Lannion, Bretagne, France",48.407922,-4.520914
"La Maison, Bourgogne, France",47.2259511,3.9586401
"Montmagny, Ile-de-France, France",48.9728571,2.343561
"Joigny, Bourgogne, France",47.9812486,3.3995767
"Orléans, Centre, France",47.9027336,1.9086066
"Roubaix, Nord-Pas-de-Calais, France",50.6915893,3.1741734
"Annecy, Rhone-Alpes, France",45.8992348,6.1288847
"Orsay, Ile-de-France, France",48.699184,2.187457
"Bretagne, Franche-Comte, France",47.5951527,6.9984377
"Liège, Centre, France",47.2283352,1.1032656
"Reims, Champagne-Ardenne, France",49.2577886,4.031926
"Ramonville-saint-agne, Midi-Pyrenees, France",43.544386,1.474622
"Le Bouscat, Aquitaine, France",44.8661755,-0.5992399
"Limoges, Limousin, France",45.8354243,1.2644847
"Castres, Midi-Pyrenees, France",43.594996,3.854968
"Meylan, Rhone-Alpes, France",45.2097372,5.778361
"Colombes, Ile-de-France, France",48.922788,2.2543577
"Amiens, Picardie, France",49.8941708,2.2956951
"Toulon, Provence-Alpes-Cote d'Azur, France",43.1257311,5.9304919
"Montbonnot-saint-martin, Rhone-Alpes, France",45.2264498,5.80266
"Linselles, Nord-Pas-de-Calais, France",50.737818,3.0794271
"Mondeville, Basse-Normandie, France",49.485787,1.045934
"Sophia Antipolis, Provence-Alpes-Cote d'Azur, France",43.6195225,7.0518158
"Mérignac, Aquitaine, France",44.842168,-0.6469022
"Ballainvilliers, Bretagne, France",45.775088,3.086806
"Vincennes, Ile-de-France, France",48.8474508,2.4396714
"Villeneuve, Provence-Alpes-Cote d'Azur, France",43.8942967,5.8628971
"Saint-malo, Bretagne, France",48.649518,-2.0260409
"Rillieux, Rhone-Alpes, France",45.8190103,4.884707
"Tournon-sur-rhône, Rhone-Alpes, France",45.0675156,4.832852
"Nancy, Lorraine, France",48.6937223,6.1834097
"Cambrai, Nord-Pas-de-Calais, France",50.2134377,3.1297857
"Estillac, Aquitaine, France",44.1688678,0.577077
"Levallois-perret, Ile-de-France, France",48.892956,2.2881683
"Rouen, Haute-Normandie, France",49.4381934,1.0961695
"Courbevoie, Ile-de-France, France",48.8953328,2.2561602
"Bezons, Ile-de-France, France",48.9250016,2.2105491
"Chateauneuf-d'ille-et-vilaine, Bretagne, France",48.5619684,-1.9286313
"Bidart, Aquitaine, France",43.4391702,-1.5898909
"Champagne-au-mont-d'or, Rhone-Alpes, France",45.7954913,4.789458
"Vern-sur-seiche, Bretagne, France",48.0452053,-1.6045972
"Chasse-sur-rhône, Rhone-Alpes, France",45.582534,4.7951897
"Tarbes, Midi-Pyrenees, France",43.222888,0.083181
"Ramonville, Midi-Pyrenees, France",49.23665,6.102244
"Levernois, Bourgogne, France",46.9947098,4.8739879
"Sucy-en-brie, Ile-de-France, France",48.7711323,2.5221284
"Niort, Pays de la Loire, France",48.4320043,-0.5336456
"Issy-les-moulineaux, Ile-de-France, France",48.8250508,2.273457
"Bois-guillaume, Haute-Normandie, France",49.473361,1.117274
"Dijon, Bourgogne, France",47.3215806,5.0414701
"Lambesc, Provence-Alpes-Cote d'Azur, France",43.6541997,5.2620916
"La Tronche, Rhone-Alpes, France",45.2090131,5.745715
"La Colle-sur-loup, Provence-Alpes-Cote d'Azur, France",43.6857041,7.0976053
"Grasse, Provence-Alpes-Cote d'Azur, France",43.6589011,6.9239103
"Langoiran, Aquitaine, France",44.7081826,-0.4009928
"Ollioules, Provence-Alpes-Cote d'Azur, France",43.1397205,5.8483538
"Erstein, Alsace, France",48.4227385,7.6632641
"Saint-léonard, Haute-Normandie, France",49.417155,0.23911
"Pornic, Pays de la Loire, France",47.1152695,-2.1040102
"Aubervilliers, Ile-de-France, France",48.9146078,2.3821895
"Montrouge, Ile-de-France, France",48.8188544,2.3194375
"Le Villé, Ile-de-France, France",48.486277,3.1482
"Claira, Languedoc-Roussillon, France",43.508482,2.34549
"Vandoeuvre-lès-nancy, Lorraine, France",48.6599676,6.1724618
"Chessy, Rhone-Alpes, France",45.8871851,4.6229818
"Cannes, Provence-Alpes-Cote d'Azur, France",43.5515198,7.0134418
"Clermont-ferrand, Auvergne, France",45.7774551,3.0819427
"Huningue, Alsace, France",47.5941514,7.5794613
"Marcq-en-baroeul, Nord-Pas-de-Calais, France",50.6767018,3.1043032
"Fontaine, Nord-Pas-de-Calais, France",50.2203364,3.926687
"Archamps, Rhone-Alpes, France",46.1354538,6.1332458
"Saint-hilaire-de-chaléons, Pays de la Loire, France",47.1030685,-1.8646673
"Lorient, Bretagne, France",47.7477336,-3.3660907
"Saulgond, Poitou-Charentes, France",45.9495611,0.7832264
"Saint-jacques-de-la-lande, Bretagne, France",48.0806436,-1.7135029
"Chambray-lès-tours, Centre, France",47.3390872,0.714368
"Vaulx-en-velin, Rhone-Alpes, France",45.7784255,4.9206153
"Baillargues, Languedoc-Roussillon, France",43.508482,2.34549
"Seclin, Nord-Pas-de-Calais, France",50.5452102,3.0252819
"Genas, Rhone-Alpes, France",45.7330585,4.9965605
"Moret-sur-loing, Ile-de-France, France",48.3633576,2.8135192
"Gradignan, Aquitaine, France",44.7739701,-0.613907
"Gentilly, Ile-de-France, France",48.8153656,2.3483549
"Soulac-sur-mer, Aquitaine, France",45.513149,-1.1228789
"Bondues, Nord-Pas-de-Calais, France",50.7034622,3.0921638
"Sèvres, Ile-de-France, France",48.8247407,2.2127083
"Villefranche-sur-mer, Provence-Alpes-Cote d'Azur, France",43.7042317,7.309969
"Saint-raphaël, Provence-Alpes-Cote d'Azur, France",43.4255303,6.7694244
"Bagnolet, Ile-de-France, France",48.8688199,2.4173658
"Montauban, Bretagne, France",48.1097629,-2.4537307
"La Plaine-saint-denis, Ile-de-France, France",48.9118584,2.3658756
"Rueil-malmaison, Ile-de-France, France",48.87778,2.1802832
"Libourne, Aquitaine, France",44.9133742,-0.2427217
"La Chapelle-sur-erdre, Pays de la Loire, France",47.2996846,-1.5518632
"Antibes, Provence-Alpes-Cote d'Azur, France",43.5812868,7.1262071
"Chesnay, Centre, France",48.2824377,1.7676713
"Épinay-sous-sénart, Ile-de-France, France",48.6953018,2.5159134
"Vannes, Bretagne, France",47.6586772,-2.7599079
"Roquebrune, Provence-Alpes-Cote d'Azur, France",43.3024397,6.3313686
"Bouafles, Haute-Normandie, France",49.2068001,1.3843996
"Vigouroux, Auvergne, France",44.874811,2.3507202
"Gaillard, Rhone-Alpes, France",46.1838437,6.211169
"Thouaré-sur-loire, Pays de la Loire, France",47.2668824,-1.4410916
"Plaisir, Ile-de-France, France",48.817399,1.9476363
"Pompidou, Midi-Pyrenees, France",47.666064,-2.770424
"Villejuif, Ile-de-France, France",48.7921098,2.3633048
"Pexiora, Languedoc-Roussillon, France",43.508482,2.34549
"Nîmes, Languedoc-Roussillon, France",43.508482,2.34549
"Rousset, Provence-Alpes-Cote d'Azur, France",44.4776793,6.2484788
"Chambéry, Alsace, France",48.768477,6.060002
"Saint-Étienne-du-rouvray, Haute-Normandie, France",49.374506,1.104757
"Saint-rambert-d'albon, Rhone-Alpes, France",45.29202,4.8147808
"Tavel, Languedoc-Roussillon, France",43.508482,2.34549
"Béthune, Nord-Pas-de-Calais, France",50.516286,2.636168
"Voisins-le-bretonneux, Ile-de-France, France",48.7586786,2.0509674
"Goxwiller, Alsace, France",48.4330923,7.4851176
"Écully, Rhone-Alpes, France",45.7754498,4.7785644
"Saint-ouen-en-belin, Pays de la Loire, France",47.8334292,0.2099905
"Castelculier, Aquitaine, France",44.1744859,0.6911608
"Gennevilliers, Ile-de-France, France",48.9254221,2.2940122
"Besançon, Franche-Comte, France",47.2380222,6.0243622
"Seyssinet-pariset, Rhone-Alpes, France",45.1790768,5.6899617
"Saint-benoit, Bretagne, France",48.232105,-1.923819
"Roissy-en-france, Ile-de-France, France",49.0032865,2.5176985
"La Ciotat, Provence-Alpes-Cote d'Azur, France",43.1758591,5.6062495
"Neuilly-le-brignon, Centre, France",46.9745112,0.7899366
"Arbus, Aquitaine, France",43.3327377,-0.505983
"Villennes-sur-seine, Ile-de-France, France",48.9404491,1.9987648
"Tréguidel, Bretagne, France",48.6028564,-2.9425735
"Fontaine, Rhone-Alpes, France",45.1950183,5.6869624
"Rosny-sous-bois, Ile-de-France, France",48.8716626,2.4875193
"Fontenay-aux-roses, Ile-de-France, France",48.7911052,2.2870373
"Levallois, Ile-de-France, France",48.892956,2.2881683
"La Courneuve, Ile-de-France, France",48.9267236,2.3896123
"Créteil, Ile-de-France, France",48.7771486,2.4530731
"Chalonnes-sur-loire, Pays de la Loire, France",47.3516207,-0.76311
"Illkirch-graffenstaden, Alsace, France",48.5298611,7.7116218
"Arcueil, Ile-de-France, France",48.8064996,2.3366502
"Aulnay-sous-bois, Ile-de-France, France",48.934231,2.499789
"Cannes, Languedoc-Roussillon, France",43.508482,2.34549
"Ivry-sur-seine, Ile-de-France, France",48.8122302,2.3872525
"Verny, Lorraine, France",49.0086501,6.2055121
"Persan, Picardie, France",49.4414857,3.6036429
"Rodilhan, Languedoc-Roussillon, France",43.83093,4.436729
"La Défense, Ile-de-France, France",48.891008,2.2412078
"Vourles, Rhone-Alpes, France",45.6603571,4.7753246
"Saulx-les-chartreux, Ile-de-France, France",48.6919585,2.2664925
"Saint-grégoire, Bretagne, France",48.1524129,-1.685398
"Douville-en-auge, Basse-Normandie, France",49.261698,-0.023338
"Bastia, Corse, France",42.6993979,9.4509187
"Salles-d'angles, Poitou-Charentes, France",45.6176643,-0.3321724
"Mont-saint-aignan, Haute-Normandie, France",49.467092,1.081654
"La Rochelle, Poitou-Charentes, France",46.1771086,-1.1169968
"Villeneuve, Picardie, France",49.2057186,2.8238747
"Bretteville-sur-odon, Basse-Normandie, France",49.165358,-0.414485
"Pierrefontaine, Franche-Comte, France",47.21601,6.5403
"Neuilly-sur-marne, Ile-de-France, France",48.8565557,2.5290045
"Nanterre, Ile-de-France, France",48.8924273,2.2071267
"Tourcoing, Nord-Pas-de-Calais, France",50.7235038,3.1605714
