Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Behavio,https://www.crunchbase.com/organization/behavio-5eae,Active,,"Business Intelligence, Consumer Research, Data Visualization, Market Research, Neuroscience, Software","Prague, Hlavni mesto Praha, Czech Republic",Behavio is a SaaS platform that provides behavioral insights on how to maximize advertising performance.,"60,006","European Union (EU), Europe, Middle East, and Africa (EMEA)",17000,,2015-08-19,day,,,,,For Profit,https://behaviolabs.com/,https://twitter.com/BehavioLabs,https://www.facebook.com/behaviolabs,https://www.linkedin.com/company/behavio-labs/,"Behavio is a SaaS platform that provides behavioral insights on how to maximize advertising performance. It is developed by Behavio Labs, a tech and research company that focuses on customers' subconscious thoughts and motivations. The company is headquartered in Prague, Czech Republic, its North American division is located in San Francisco.","Biotechnology, Data and Analytics, Design, Information Technology, Science and Engineering, Software",1,51-100,Marek Nebesář,3,Seed,2024-05-20,2250000,EUR,2443570,Seed,2250000,EUR,2443570,Seed,2250000,EUR,2443570,2250000,EUR,2443570,"J&T Ventures, Presto Ventures, Airbridge Equity Partners, Nikola Pantovic, Vaclav Dejcmar",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vocalls,https://www.crunchbase.com/organization/vocalls,Active,,"Artificial Intelligence (AI), Call Center, Chatbot, Information Technology, Telecommunications","Prague, Hlavni mesto Praha, Czech Republic","Vocalls offers AI powered voicebots, agent assist and live call translations to reshape contact centers.","60,350","European Union (EU), Europe, Middle East, and Africa (EMEA)",170 00,,2017-04-12,day,,,,,For Profit,https://www.vocalls.ai/,,,https://www.linkedin.com/company/vocalls/,"VOCALLS pioneered a shift to AI automation with our first voicebot in 2016. Since then, our end-to-end conversational AI solutions have automated millions of interactions, and we’ve developed a robust platform on top of our proprietary NLP engine. We help companies deliver better customer experiences by creating powerful voicebots, chatbots, emailbots, livetranslate that anyone can use, specially designed to achieve your unique goals. OUR VISION Solving customer problems quickly and efficiently. Backed by our growing team of experts in IT, telephony, conversation design, and AI experts, VOCALLS products help our clients to deliver better customer experiences that drastically improve customer retention.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",2,51-100,"Artem Markevich, Martin Čermák",3,Seed,2022-11-14,850000,USD,850000,Seed,850000,USD,850000,Seed,1345000,USD,1345000,1345000,USD,1345000,"V-Sharp Venture Studio, Reticulum, a. s.",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Leadspicker,https://www.crunchbase.com/organization/leadspicker-com,Active,,"Computer, Electronics, Information Technology, Internet of Things, Machine Learning","Prague, Hlavni mesto Praha, Czech Republic",Leadspicker utilizes machine learning to find all high-tech startups and technology firms on the internet.,"60,444","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-08-11,day,,,,,For Profit,https://leadspicker.com,https://x.com/leadspicker,https://www.facebook.com/Leadspicker/,https://www.linkedin.com/in/vlastimilvodicka,"We have developed an advanced Natural Language Processing classifier which, through deep learning, will be able to efficiently determine whether some recently created web is a web of an innovative startup company or not. This classifier in conjunction with advanced web crawler will be able to find most newly created startups on the global scale that are not in any database yet.","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Software",2,51-100,"Jan Skácel, Vlastimil Vodicka",1,Seed,2020-05-21,2000000,EUR,2189918,Seed,2000000,EUR,2189918,Seed,2000000,EUR,2189918,2000000,EUR,2189918,"J&T Ventures, Reflex Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Fitify,https://www.crunchbase.com/organization/fitify,Active,,"Fitness, Mobile Apps, Nutrition, Personal Development, Personal Health, Wellness","Prague, Hlavni mesto Praha, Czech Republic",Fitify is a fitness tech company that offers an AI-powered personal fitness coach.,"61,150","European Union (EU), Europe, Middle East, and Africa (EMEA)",110 00,$1M to $10M,2019-01-01,day,,,,,For Profit,https://plus.gofitify.com,https://twitter.com/FitifyApps,https://facebook.com/fitifyapp,https://www.linkedin.com/company/18527234/,Our mission is to provide the most personalized fitness experience in the world and make health & fitness universally available.,"Apps, Education, Food and Beverage, Health Care, Mobile, Software, Sports",1,11-50,Martin Mazanec,1,Seed,2022-12-01,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,2500000,USD,2500000,2500000,USD,2500000,Reflex Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cashaa,https://www.crunchbase.com/organization/cashaa,Active,,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","Prague, Hlavni mesto Praha, Czech Republic",Next Generation Banking Platform,"63,518","European Union (EU), Europe, Middle East, and Africa (EMEA)",130 00,$1M to $10M,2016-06-24,day,,,,,For Profit,https://cashaa.com,https://www.twitter.com/yourCashaa,https://www.facebook.com/cashaaLtd/,https://www.linkedin.com/company/cashaa,"Cashaa began in June 2016 with the mission to bridge the gap between traditional finance and the cryptocurrency world by providing a comprehensive and user-friendly crypto banking platform. Having made a lot of headway in pursuit of this goal by banking more than 500 of the biggest crypto companies in the world, we are stepping into a new era of Cashaa. Our mission is now to bring the same trust, reliability and security that we have provided our Business customers to personal users worldwide by achieving the following milestones. Cashaa, available on Android and iOS offers an all-in-one app which helps you buy, earn, borrow and spend crypto globally. You can earn up to 34% APR on stablecoins and up to 24% APR on bitcoin and crypto. You can also borrow against crypto at interest rates starting from 0% p.a.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3,11-50,"Amjad Raza Khan, Janina Lowisz, Kumar Gaurav",3,Seed,2020-09-02,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"O1ex, 2F Capital Ltd, Kumar Ventures",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,24
Victoria VR,https://www.crunchbase.com/organization/victoria-vr,Active,,"Blockchain, Digital Entertainment, Gaming, Metaverse, Virtual Reality","Prague, Hlavni mesto Praha, Czech Republic","Victoria VR is a blockchain-based VR metaverse that offers a multiplayer-online role-playing game, entertainment, and other activities.","64,264","European Union (EU), Europe, Middle East, and Africa (EMEA)",110 00,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.victoriavr.com/,https://twitter.com/VictoriaVRcom,https://www.facebook.com/victoriavrcom,https://www.linkedin.com/company/victoriavr/about/,"Victoria VR is a blockchain-based VR metaverse that offers a multiplayer-online role-playing game, entertainment, and other activities.","Blockchain and Cryptocurrency, Gaming, Hardware, Media and Entertainment, Other, Software",,101-250,,1,Seed,2021-11-16,5500000,USD,5500000,Seed,5500000,USD,5500000,Seed,5500000,USD,5500000,5500000,USD,5500000,"DAO Maker, Wave Digital Assets, ZBS CAPITAL, 280 Capital, Neon DAO",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Born Digital,https://www.crunchbase.com/organization/born-digital-d632,Active,,"Artificial Intelligence (AI), Customer Service, Digital Media, Virtual Assistant","Prague, Hlavni mesto Praha, Czech Republic","Born Digital is digitalizing overall customer care, experience, and interaction by covering all channels using AI.","64,877","European Union (EU), Europe, Middle East, and Africa (EMEA)",150 00,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.borndigital.ai/,,https://www.facebook.com/BornDigitalAI,https://www.linkedin.com/company/born-digital-ai/,"Born Digital added all channels such as calls, email, and chat. It is digitalizing overall customer care, experience, and interaction by covering all channels using AI. They help companies with the digital transformation of contact centers. Born Digital's AI omnichannel platform assists businesses with the digital transformation of contact centers, allowing them to handle many times more clients - quickly, easily, and stress-free.","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Other, Professional Services, Science and Engineering, Software",2,51-100,"Tomas Malovec, Zenon Sliwka",2,Seed,2023-12-07,2000000,EUR,2157961,Seed,2000000,EUR,2157961,Seed,2600000,EUR,2885894,2600000,EUR,2885894,"J&T Ventures, Erste Group, Ceska Sporitelna",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Advanto,https://www.crunchbase.com/organization/advanto,Active,,"Apps, Mobile Apps, Personal Finance","Prague, Hlavni mesto Praha, Czech Republic","Advanto is a financial services firm that helps employees withdraw earned wages, avoiding predatory installment products and spiraling debt.","65,170","European Union (EU), Europe, Middle East, and Africa (EMEA)",12000,,2019-01-01,year,,,,,For Profit,http://www.advanto.cz,,https://www.facebook.com/moje.advanto,https://www.linkedin.com/company/advanto-group,Advanto is becoming the one place for employees' money and work. Currently offering the Earned Wage Access product to employers in CEE.,"Apps, Financial Services, Mobile, Software",2,11-50,"Jan Kolbl, Martin Fortelny",7,Seed,2024-01-01,1200000,USD,1200000,Debt Financing,12000000,CZK,541409,Seed,2093235,USD,2093235,5387933,USD,5387933,"Alpha JWC Ventures, N1, bd Partners, Raiffeisen Bank, CSOB",2,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sharry,https://www.crunchbase.com/organization/sharry-europe-9815,Active,,"Asset Management, Commercial Real Estate, Enterprise Applications, Enterprise Software, Mobile Apps, Property Management, PropTech, Real Estate, SaaS, Smart Building","Prague, Hlavni mesto Praha, Czech Republic",Sharry is a Software Development firm offering workplace platform for Visitor Management and Tenant Engagement.,"67,343","European Union (EU), Europe, Middle East, and Africa (EMEA)",150 00,$1M to $10M,2015-07-25,day,,,,,For Profit,https://www.sharry.tech/,https://x.com/sharry_tech,https://www.facebook.com/sharry.tech,https://www.linkedin.com/company/sharrytech/,"Sharry is a smart access platform for A-class office buildings. Its solution combines smart access (including mobile access, dynamic parking, and elevator control) with a visitor management system and tenant engagement features to provide the best-in-class building experience for the tenants. Sharry simplifies administration for managers and helps retain current tenants and attract new ones. The touch-free solution, flexible operation tools, and building data insights gain a new significance in the Post-COVID property design and hybrid work style. The mission of Sharry is to turn any building into a premium service.","Apps, Financial Services, Mobile, Real Estate, Software",4,51-100,"Jakub Řezníček, Josef Šachta, Michal Čeřovský, Vladimír Cibulka",4,Seed,2022-01-24,3000000,EUR,3397051,Seed,3000000,EUR,3397051,Seed,3000000,EUR,3397051,3000000,EUR,3397051,"J&T Ventures, Presto Ventures, VentureOut",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Inventoro,https://www.crunchbase.com/organization/inventoro,Active,,"Artificial Intelligence (AI), Machine Learning, SaaS, Sales, Software, Supply Chain Management","Praha, Hlavni mesto Praha, Czech Republic","Inventoro is an Al-driven Inventory forecasting, inventory replenishment, and industry-standard inventory management.","67,463","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-02-01,day,2024-05-02,day,,,For Profit,https://inventoro.com/,,https://www.facebook.com/inventoro,https://www.linkedin.com/company/inventoro/,"Inventoro is an Al-driven Inventory forecasting, inventory replenishment, and industry-standard inventory management, Saas. It's based on smart technology including our algorithm system that continually learns and re-adjusts demand models in real-time. For what is best for? Inventoro has a perfect fit for small and medium retail companies.","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software, Transportation",1,1-10,Tomas Formanek,2,M&A,2022-05-19,20000000,CZK,856714,Seed,20000000,CZK,856714,Seed,40000000,CZK,1699982,40000000,CZK,1699982,"Presto Ventures, Patero",2,2,,Was Acquired,Inventoro acquired by Cin7,https://www.crunchbase.com/acquisition/cin7-acquires-inventoro--35406436,Cin7,https://www.crunchbase.com/organization/cin7,2024-05-02,day,,,,Acquisition,,Private,,,,,,,,,,,
Lakmoos,https://www.crunchbase.com/organization/lakmoos-compliant-analytica,Active,,"Information Services, Market Research, SaaS, Service Industry","Brno, Jihomoravsky kraj, Czech Republic",Lakmoos is a Market Research firm offering Instant research services to improve consumer insights in limited time frame.,"67,822","European Union (EU), Europe, Middle East, and Africa (EMEA)",60200,,2023-05-30,day,,,,,For Profit,https://Lakmoos.com,https://x.com/LakmoosAI,https://www.facebook.com/lakmoos/,https://www.linkedin.com/company/lakmoos/,"B2B, SaaS, AI, deep tech, CEE, female-founded, early-stage.","Data and Analytics, Design, Information Technology, Other, Software",3,11-50,"1 Kamila Zahradnickova, 2 Jan Polisensky, 3 (Ex-Co-Founder) Roman Konecny",2,Seed,2024-03-05,300000,EUR,325677,Pre-Seed,300000,EUR,325677,Pre-Seed,510000,EUR,553016,510000,EUR,553016,"Presto Ventures, Sedlakova Legal, Alexander Braun",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wflow.com,https://www.crunchbase.com/organization/wflow-com,Active,,"Accounting, Information Technology, Online Portals, Software","Praha, Hlavni mesto Praha, Czech Republic",Wflow.com is an ERP plug-in based application helping to automate customer accounting processes,"68,343","European Union (EU), Europe, Middle East, and Africa (EMEA)",186 00,,2018-01-01,year,,,,,For Profit,https://www.wflow.com/en/,,https://www.facebook.com/wflowcom/,https://www.linkedin.com/company/wflowcom/,wflow.com helps to automate processing of all Financial documents and the whole cycle of Accounts Payable process.,"Financial Services, Information Technology, Internet Services, Professional Services, Software",2,51-100,"David Groh, Robert Soudný",2,Seed,2022-02-08,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1364967,USD,1364967,1364967,USD,1364967,"Seed Starter ČS, Scio",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ydistri,https://www.crunchbase.com/organization/ydistri,Active,,"E-Commerce, Information Technology, Logistics, Retail, Software, Transportation","Prague, Hlavni mesto Praha, Czech Republic",SW application for rebalancing of non-selling inventory and out-of-stock elimination in retail chains,"69,509","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,http://www.ydistri.com,,,https://www.linkedin.com/company/ydistri,"Ydistri is an algorithm-computed redistribution tool for the identification of unsold inventory (called „dead stock“) at current locations/stores. Instead of disposing of such goods at discounted prices, our AI tool forwards them to another store within the chain, where the goods have sales potential for the full price. It always consolidates such combinations of goods that are cheaper to re-allocate than sell out with discounts. The logistic costs are one of the key parameters we take into consideration.  On top of the unsold stock optimization, our tool is also successfully solving the issue of suppliers out-of-stock due to balancing the inventory from stores with inventory surpluses to stores with a lack of inventory. In the current situation of massive supply-chain disruptions, almost half of our redistributions at our existing customers are covering out-of-stock.","Commerce and Shopping, Information Technology, Software, Transportation",2,11-50,"Lukas Estvanc, Roland Dzogan",1,Seed,2021-06-02,2500000,EUR,3052350,Seed,2500000,EUR,3052350,Seed,2500000,EUR,3052350,2500000,EUR,3052350,"N1, Marton Szoke, V-Sharp Venture Studio, Falco Global Partners",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Terap.io,https://www.crunchbase.com/organization/terap-io,Active,,"Health Care, Internet, Mental Health, Therapeutics, Wellness","Praha, Hlavni mesto Praha, Czech Republic",Terap.io is an online therapy platform where users can connect with psychotherapists and avail therapy services.,"70,308","European Union (EU), Europe, Middle East, and Africa (EMEA)",15500,,2019-01-01,year,2025-03-23,day,,,For Profit,https://www.terap.io/,https://twitter.com/terap_io?lang=en,https://www.facebook.com/myterap.io,https://www.linkedin.com/company/terap-io/,"Terap.io provides wellness and fitness services. They also provide czech online therapy services. Additionally, they also provide psychotherapists, mental health care, and avail therapy services.","Health Care, Internet Services",,1-10,,1,M&A,2020-09-15,1200000,EUR,1421063,Pre-Seed,1200000,EUR,1421063,Pre-Seed,1200000,EUR,1421063,1200000,EUR,1421063,MITON,1,1,,Was Acquired,Terap.io acquired by ksebe,https://www.crunchbase.com/acquisition/ksebe-acquires-terap-io--e6e5778e,ksebe,https://www.crunchbase.com/organization/ksebe,2025-03-23,day,,,,Acquisition,,Private,,,,,,,,,,,
signageOS,https://www.crunchbase.com/organization/signageos,Active,,"Digital Signage, SaaS, Software","Prague, Hlavni mesto Praha, Czech Republic",signageOS is digital signage unification software for content management systems to access and control any digital signage hardware.,"70,604","European Union (EU), Europe, Middle East, and Africa (EMEA)",13000,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.signageos.io/,https://twitter.com/signageos,https://www.facebook.com/signageOS/,https://www.linkedin.com/company/signageos/,"Founded in 2016 and based in Prague, Czech Republic, signageOS s.r.o. is the world’s first and only unification technology platform for digital signage. signageOS solutions encompass innovation in digital signage through modern technologies to create a standardized approach to multiple digital signage platforms and hardware. signageOS’s focus on platform integrations, hardware monitoring and management provides businesses with the latest technological solutions to facilitate highly efficient digital signage development.","Sales and Marketing, Software",1,11-50,Lukas Danek,1,Seed,2020-07-27,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,Reflex Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rohlik,https://www.crunchbase.com/organization/rohlik,Active,,"Delivery Service, E-Commerce, Food Delivery, Grocery","Karlín, Hlavni mesto Praha, Czech Republic",Rohlik is a grocery delivery company that offers online grocery delivery service.,"71,173","European Union (EU), Europe, Middle East, and Africa (EMEA)",18000,$100M to $500M,2014-01-01,year,,,,,For Profit,https://www.rohlik.group/,https://twitter.com/rohlikcz,https://www.facebook.com/damerohlik,https://www.linkedin.com/company/rohlikgroup,"Rohlik is an innovative grocery delivery startup that offers a 90-minute same-day delivery service. Since its inception, Rohlik has been growing and is on track to EUR 300 mil. revenues in 2020. Rohlík was founded in 2014 by Marek Sacha and Tomas Cupr and is headquartered in Karlín, Hlavni mesto Praha, Czech Republic.","Commerce and Shopping, Food and Beverage, Transportation",2,1001-5000,"Marek Sacha, Tomas Cupr",11,,2025-01-06,90000000,EUR,93450084,Debt Financing,160000000,EUR,171522725,Venture - Series Unknown,784601264,USD,784601264,878051348,USD,878051348,"European Investment Bank, European Bank for Reconstruction and Development, Index Ventures, Partech, KAYA",7,18,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Cruxo,https://www.crunchbase.com/organization/cruxo,Active,,"Advertising Platforms, Retail","Prague, Hlavni mesto Praha, Czech Republic","Cruxo is an advertising and marketing tech company that offers a platform that integrates data, targeting, and native ad format.","71,265","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-10,day,,,,,For Profit,https://cruxo.io,,,https://www.linkedin.com/company/cruxo,"Accelerate your business with Cruxo – platform that seamlessly integrates data, targeting, and native ad formats. Built and delivered by experts in retail, vendor marketing and online media, as the ultimate tool for unlocking your business’s full potential.","Advertising, Commerce and Shopping",5,11-50,"Jan Galgonek, Martin Svarc, Matěj Novák, Michal Trunkát, Petr Pavlík",2,Seed,2024-11-11,,,,Seed,,,,Seed,800000,EUR,885480,800000,EUR,885480,"ZAKA VC, Presto Ventures, Rockaway Ventures, Czech Founders VC",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Yieldigo,https://www.crunchbase.com/organization/yieldigo,Active,,"B2B, Machine Learning, Retail, SaaS, Software","Prague, Hlavni mesto Praha, Czech Republic",Yieldigo is a software designed to equip retail pricing managers with predictability for strategic and daily pricing decisions.,"72,689","European Union (EU), Europe, Middle East, and Africa (EMEA)",110 00,$1M to $10M,2016-10-31,day,,,,,For Profit,http://www.yieldigo.com/,,,https://www.linkedin.com/company/yieldigo/,Yieldigo enables pricing managers to continuously calculate the right everyday prices to meet their business objectives. Based on chain specific customer behavior captured from live transactional data and selected pricing strategy. Backed by unique Yieldigo future-proof AI technology supported by our human pricing experts.,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Other, Software",3,51-100,"David Klecka, Jiri Psota, Radim Dudek",2,Seed,2020-10-07,2000000,EUR,2353149,Seed,2000000,EUR,2353149,Seed,2000000,EUR,2353149,2000000,EUR,2353149,"J&T Ventures, Presto Ventures, Alchemist Accelerator, PortfoLion Capital Partners, Patero",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mewery,https://www.crunchbase.com/organization/mewery-meat,Active,,Biotechnology,"Brno, Jihomoravsky kraj, Czech Republic",Mewery is a food and beverage manufacturing firm that develops cultivated pork on a microalgae base.,"73,080","European Union (EU), Europe, Middle East, and Africa (EMEA)",602 00,,2021-10-01,month,,,,,For Profit,https://www.mewery.io/,https://x.com/mewery_io,,https://www.linkedin.com/company/mewery/,"Czech-based Mewery Meat harvests cultivated pork meat by growing pork cells in its proprietary “cultivator” bioreactors, using pork stem-cells and microalgae-based growth media. The company takes 6–7 weeks to grow its pork, and claims that it can reduce cultivation related costs by 70% by using microalgae-based growth media. Mewery reports that it uses 95% less land, 78% less water, and reduces carbon emissions by 92% for every kilogram of cultivated pork produced.","Biotechnology, Science and Engineering",,11-50,,2,Seed,2024-01-26,200000,EUR,217272,Grant,120000,EUR,126760,Pre-Seed,120000,EUR,126760,320000,EUR,344032,"Big Idea Ventures, Credo Ventures, Purple Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
RobosizeME,https://www.crunchbase.com/organization/robosizeme,Active,,,"Olomouc, Olomoucky kraj, Czech Republic",SaaS automation as a service for travel,"74,409","European Union (EU), Europe, Middle East, and Africa (EMEA)",77900,,2022-02-01,month,,,,,For Profit,https://www.robosize.me,,,https://www.linkedin.com/company/78993259/,"With headquarters in Czechia and the United States, RobosizeME is a process automation specialist for the global hospitality industry, helping companies automate their operational processes based on our extensive industry knowledge and technical expertise. Our process automations can help hospitality providers automate processes and drive efficiencies in all areas of hotel operations, including Front of House, Back of House, Reservations, Revenue Management, Distribution, Meetings & Events and Finance. Our virtual workers will help your experienced staff to focus on guests and bring your business the expected cost-effectiveness and value.",,1,11-50,Stephen Burke,1,Seed,2024-07-23,1000000,EUR,1084960,Seed,1000000,EUR,1084960,Seed,1000000,EUR,1084960,1000000,EUR,1084960,"BrightCap Ventures, Botanique Hospitality Management Group, Informal group of Czech angel investors",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Grid.online,https://www.crunchbase.com/organization/grid-online,Active,,"Artificial Intelligence (AI), Delivery, Delivery Service, Information Technology, Internet, Public Transportation, Social Network, Technical Support, Transportation","Prague, Hlavni mesto Praha, Czech Republic",Grid.online is a shared transportation network for parcel delivery.,"74,906","European Union (EU), Europe, Middle East, and Africa (EMEA)",186 00,,2024-01-01,year,,,,,For Profit,https://www.grid.online,,,https://www.linkedin.com/company/gridonline,Grid.online is building transportation infrastructure as a service that will unlock the huge free transportation capacity of cities and allow it to be shared efficiently.,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software, Transportation",1,11-50,Ondrej Kratky,1,Seed,2025-02-12,1500000,EUR,1553985,Seed,1500000,EUR,1553985,Seed,1500000,EUR,1553985,1500000,EUR,1553985,"J&T Ventures, Reflex Capital, GRID Investments",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sense Arena,https://www.crunchbase.com/organization/sense-arena-s-r-o,Active,,"Fitness, Sports, Tennis, Virtual Reality","Prague, Hlavni mesto Praha, Czech Republic","Sense Arena provides Virtual Reality based athletic training with over 10,000 registered users in 42 countries, including 5 NHL teams.","76,323","European Union (EU), Europe, Middle East, and Africa (EMEA)",10000,$1M to $10M,2017-03-20,day,,,,,For Profit,https://www.sensearena.com/,https://twitter.com/sensearena,https://www.facebook.com/sensearena/,https://www.linkedin.com/company/sense-arena,"SENSE ARENA is headquartered in Prague, Czech Republic, and has North American offices in Woburn, Mass, and Whitby, Ontario. The company is the world leader in Virtual Reality training for Hockey with over 10,000 installations in 42 countries. The platform contains a module for skaters and a module for goalies, both created by hockey professionals and configurable for all ages and levels. Sport number two will be launched in the second half of 2022 together with a unique community world connecting active athletes and fans in metavrese.","Hardware, Software, Sports",1,11-50,Bob Tetiva,6,,2022-05-16,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,Venture - Series Unknown,5450000,USD,5450000,5450000,USD,5450000,"J&T Ventures, MITON, Syner",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Cyrkl,https://www.crunchbase.com/organization/cyrkl,Active,,"B2B, Recycling, SaaS, Trading Platform, Waste Management","Prague, Hlavni mesto Praha, Czech Republic",Europe’s largest platform for industrial waste management and green sourcing used by more than 15 thousands companies.,"77,496","European Union (EU), Europe, Middle East, and Africa (EMEA)",110 00,$1M to $10M,2018-10-18,day,,,,,For Profit,https://cyrkl.com/,,https://www.facebook.com/CYRKL/,https://www.linkedin.com/company/cyrkl,"Europe’s largest platform for industrial waste management and green sourcing. Cyrkl is an international technology and consulting company specialising in circular waste management. Thanks to advanced technological solutions, Cyrkl helps companies turn waste into resources and thus into revenue. In the area of consulting, we rely on our team of waste management experts. With our Circular Waste Scans, we analyze your company's waste streams and identify potential for CO2 and cost savings. Cyrkl provides market analyses and helps transfer recycling technologies and legislation. With these activities, Cyrkl brings innovation and circular economy principles to the world of waste management.","Financial Services, Lending and Investments, Other, Software, Sustainability",3,11-50,"Cyril Klepek, David Mattersdorfer, Peter Kisel",2,Seed,2021-12-20,1700000,EUR,1917122,Seed,1700000,EUR,1917122,Seed,1900000,EUR,2154061,1900000,EUR,2154061,Tilia Impact Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Edmund,https://www.crunchbase.com/organization/edmund-c68b,Active,,"Manufacturing, Software","Ostrava, Moravskoslezsky kraj, Czech Republic","Edmund is an enterprise level system that interconnects all manufacturing technologies, providing a comprehensive view of entire factory.","78,638","European Union (EU), Europe, Middle East, and Africa (EMEA)",708 00,,2023-01-01,year,,,,,For Profit,https://www.edmund-ai.com,,,https://www.linkedin.com/company/edmundai,"Edmund is an enterprise level system that interconnects all manufacturing technologies, providing a comprehensive view of entire factory.","Manufacturing, Software",1,1-10,Miroslav Marek,1,Seed,2025-02-11,500000,EUR,518208,Pre-Seed,500000,EUR,518208,Pre-Seed,500000,EUR,518208,500000,EUR,518208,"Tensor Ventures, Lighthouse Ventures, Czech Founders VC, Borovicka Capital",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
