Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Bevy,https://www.crunchbase.com/organization/bevy-8635,Active,,"E-Commerce, Food and Beverage, Food Delivery","Segrate, Lombardia, Italy","Bevy is a startup that brings water, beverages and bulky products to consumers' homes.","48,193","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.bevy-express.com/,,,https://www.linkedin.com/company/bevy-express,"Bevy is a startup that brings water, beverages and bulky products to consumers' homes.","Commerce and Shopping, Food and Beverage, Transportation",2,11-50,"Hendrik Wawers, Julian Harzheim",1,Seed,2025-03-17,2500000,EUR,2719975,Seed,2500000,EUR,2719975,Seed,2500000,EUR,2719975,2500000,EUR,2719975,"FoodLabs, Riello Investimenti Partners",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zerynth,https://www.crunchbase.com/organization/zerynth,Active,,"Information Technology, Internet of Things, SaaS, Software","Pisa, Toscana, Italy",Zerynth provides an IoT & AI Platform enabling companies to rapidly achieve complete assets integration and processes optimization.,"48,524","European Union (EU), Europe, Middle East, and Africa (EMEA)",56124,$1M to $10M,2015-07-01,month,,,,,For Profit,https://www.zerynth.com,https://twitter.com/Zerynth,https://www.facebook.com/Zerynth,https://www.linkedin.com/company/zerynth,"Zerynth revolutionizes industrial production with an advanced platform that integrates IoT and AI, facilitating the optimization of production processes and reducing energy consumption. Our mission is to enable companies in their digital transformation journey by easily connecting any machinery to a powerful Industrial AI system. With the launch of Zero, the Industrial AI Copilot, we position ourselves as leaders in the field of industrial AI, promoting production efficiency and sustainability. Our platform allows real-time monitoring of machinery performance, advanced KPI analysis such as OEE, and predictive maintenance. Zerynth seamlessly integrates with ERP, MES, and BI systems, ensuring data security and rapid configurations thanks to the No-Code Configurator. Founded in 2015 in Pisa, Zerynth serves over 150 client companies across various industrial sectors. For more information: www.zerynth.com","Information Technology, Internet Services, Software",4,11-50,"Daniele Mazzei, Gabriele Montelisciani, Giacomo Baldi, Gualtiero Fantoni",3,Early Stage Venture,2022-11-15,5250000,EUR,5437687,Series A,5250000,EUR,5437687,Series A,7250000,EUR,7791066,7400000,EUR,7954097,"CDP Venture Capital, United Ventures, Vertis, LIFTT",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,12
Scalapay,https://www.crunchbase.com/organization/scalapay,Active,,"Credit, Financial Services, Mobile Payments, Payments","Milan, Lombardia, Italy","Founded in 2019 by Simone Mancini and Johnny Mitrevski, Scalapay is a fintech company specializing in ""Buy Now, Pay Later"" services","48,581","European Union (EU), Europe, Middle East, and Africa (EMEA)",20123,$10M to $50M,2019-01-01,day,,,,,For Profit,https://www.scalapay.com,,,https://www.linkedin.com/company/scalapay,"Founded in 2019 by Simone Mancini and Johnny Mitrevski, Scalapay is a financial technology company specializing in ""Buy Now, Pay Later"" (BNPL) services, aimed at transforming how consumers shop both online and in-store. While headquartered in Milan, Italy, the company has rapidly expanded across Europe, providing a flexible payment solution that allows customers to split their purchases into three interest-free instalments.","Financial Services, Lending and Investments, Mobile, Payments, Software",3,101-250,"Johnny Mitrevski, Raffaele Terrone, Simone Mancini",6,Early Stage Venture,2024-10-29,3000000000,EUR,3245980394,Debt Financing,27000000,USD,27000000,Series B,443479971,USD,443479971,3973460365,USD,3973460365,"BNP Paribas, Tiger Global Management, Tencent, Fasanara Capital, Moore Capital",6,12,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Develhope,https://www.crunchbase.com/organization/develhope,Active,,"EdTech, Information Services, Information Technology","Palermo, Sicilia, Italy",Develhope offers programming and digital skills through online services.,"48,756","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://www.develhope.co,https://twitter.com/develhope?lang=en,https://www.facebook.com/go.develhope/?ref=page_internal,https://www.linkedin.com/company/develhope,"Develhope is the creator of a coding platform for job interview preparation. The platform of the organization comprises video lessons, concept notes, and study material, allowing students and job seekers to effortlessly study, practice, and absorb topics at their own pace.","Education, Information Technology, Software",3,11-50,"Alessandro Balsamo, Massimiliano Costa, Sasa Sekulic",2,Early Stage Venture,2023-06-14,6000000,EUR,6506103,Series A,6000000,EUR,6506103,Series A,8000000,EUR,8870326,8000000,EUR,8870326,"CDP Venture Capital, Opes Italia, HU Investments, Sefea Impact",1,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Enry's Island SpA,https://www.crunchbase.com/organization/enry-s-island-worldwide-distributed-platform-for-startup-incubation-acceleration,Active,,"Blockchain, Cryptocurrency, Incubators, Internet of Things, Web Apps, Web3","Tremiti, Puglia, Italy",Enry’s Island S.p.A. is the first and only Venture Builder in the world listed in a Stock Exchange.,"48,793","European Union (EU), Europe, Middle East, and Africa (EMEA)",71051,,2013-01-01,year,2023-04-11,day,,,For Profit,http://enrysisland.com,https://twitter.com/EnrysIsland,https://it-it.facebook.com/EnrysIsland/,https://www.linkedin.com/company/enry's-island/,"Enry’s Island S.p.A. is the first and only Venture Builder in the world listed in a Stock Exchange, which boasts a series of competitive advantages and unique best practices, validated in over 15 years of experience, and represents a game changer in the Venture Building Industry:     Holystic Approach & 3 Layers;     Enry’s Model Patent;     Distributed and decentralized corporate architecture;     Solid and proprietary IT Framework to manage processes and community efficiently and effectively;     Horizontal Knowledge of the innovation history and specialization on the web3.0, with multiple industry-specific (vertical) expertise.","Apps, Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",1,11-50,Luigi Valerio Rinaldi,3,IPO,2022-06-02,300000,EUR,322546,Undisclosed,300000,EUR,322546,Undisclosed,22420549,USD,22420549,22420549,USD,22420549,"Key Capital, LDA Capital",1,2,,,,,,,,,,,,,,Public,2023-04-11,,,,15000000,EUR,16374598,EIOS,https://www.crunchbase.com/ipo/enry-s-island-worldwide-distributed-platform-for-startup-incubation-acceleration-ipo--d16aa125,VIE - Vienna Stock Exchange,2
Sidereus Space Dynamics,https://www.crunchbase.com/organization/sidereus-space-dynamics,Active,,"Aerospace, Air Transportation","Napoli, Campania, Italy",Sidereus Space Dynamics develops space vehicles.,"48,879","European Union (EU), Europe, Middle East, and Africa (EMEA)",80143,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.sidereus.space/en/,https://twitter.com/sidereusd?lang=en,https://www.facebook.com/SidereusSpace/,https://www.linkedin.com/company/sidereus-space-dynamics-srl/,"Sidereus Space Dynamics is dedicated to providing everyone with affordable access to space. It is developing technology for long-distance communication, space navigation, and space vehicle design. This technology has the potential to change the way people explore and use space, and it is certain that it will open up a whole new universe of possibilities for humanity.","Science and Engineering, Transportation",3,11-50,"Luca Principi, Massimiliano Masciarelli, Mattia Barbarossa",2,Seed,2023-09-25,5100000,EUR,5401627,Seed,5100000,EUR,5401627,Seed,6600000,EUR,7131282,6600000,EUR,7131282,"CDP Venture Capital, Primo Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
CarpeCarbon,https://www.crunchbase.com/organization/carpecarbon,Active,,"Carbon Capture, Environmental Consulting, Environmental Engineering","Turin, Piemonte, Italy",CarpeCarbon is an innovative startup working to extract CO2 from the atmosphere and save the planet.,"49,465","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-07-01,month,,,,,For Profit,https://www.carpecarbon.com,,,https://www.linkedin.com/company/carpecarbon/,"CarpeCarbon is an innovative startup working to extract CO2 from the atmosphere and save the planet. The company works on a new Direct Air Capture (DAC) technology that removes large amounts of CO2 using only renewable energy. CarpeCarbon's solution proves it is possible to capture CO2 from the air, avoiding the high energy needs, cutting down both costs and environmental impacts, and without competing with the energy transition.","Professional Services, Science and Engineering, Sustainability",,1-10,,1,Seed,2023-11-15,1750000,EUR,1899543,Pre-Seed,1750000,EUR,1899543,Pre-Seed,1750000,EUR,1899543,1750000,EUR,1899543,"360 Capital, Tech4Planet, Club degli Investitori, Finpiemonte S.p.A.",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
EnerClock,https://www.crunchbase.com/organization/enerclock,Active,,,"Milano, Lombardia, Italy","Energy Management, IoT, Artificial Intelligence","49,505","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-03-20,day,,,,,For Profit,https://enerclock.com,,,,"EnerClock is at the forefront of the energy management revolution, providing cutting-edge digital solutions that empower users to optimize their energy usage and contribute to a sustainable future. EnerClock is a central component of this vision, offering a customizable interface that integrates seamlessly with various energy assets, including solar panels, EV chargers, and smart meters. Designed for flexibility and convenience, EnerClock allows users to monitor and control their energy consumption in real time. By providing insights into energy flows, costs, and emission reductions, the platform enables users to make informed decisions to enhance energy efficiency and reduce operational costs. EnerClock also features advanced functionalities such as load prioritization and remote diagnostics, ensuring that users can maintain optimal energy management without the help of onsite technicians. EnerClock’s platform is built on the XENON framework, which connects distributed energy resources into a cohesive system. This integration supports various use cases, from home energy management to large-scale virtual power plants, making EnerClock a versatile solution for both residential and commercial users. The platform is fully customizable, allowing businesses to incorporate their branding and tailor the interface to their specific needs. With robust security features, including two-factor authentication and over-the-air updates, EnerClock ensures that user data is protected while maintaining the latest software capabilities. The company’s commitment to innovation and sustainability makes EnerClock a leader in the energy management sector, driving the transition to a decentralized and sustainable future.",,2,11-50,"Britt Rodriguez, Yuxin Hu",3,Seed,2024-08-12,3000000,EUR,3280851,Seed,3000000,EUR,3280851,Seed,4350000,EUR,4693527,4350000,EUR,4693527,"CDP Venture Capital, Energy Impact Partners, Battery Ventures, World AI Venture Capital, Luca Ascani",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Soplaya,https://www.crunchbase.com/organization/soplaya,Active,,"Food and Beverage, Restaurants","Udine, Friuli-Venezia Giulia, Italy","Soplaya is the sustainable, diverse & efficient B2B food supply service, connecting Chefs and Farmers directly.","49,594","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2019-01-01,month,,,,,For Profit,https://www.soplaya.com,https://twitter.com/getsoplaya,https://www.facebook.com/soplaya.it,https://www.linkedin.com/company/soplaya,"Soplaya is building Europe's most sustainable, diverse and efficient food supply service by connecting farmers and chefs directly.   Having built an end-to-end supply chain and the technology to transform the operations model of foodservice, we provide: The Best In Industry Operations Success (21% above the industry average) +20% margins for chefs and farms The highest farmer liquidity (+300% YoY) 0.1% food waste -50% CO2 emissions",Food and Beverage,4,51-100,"Davide Marchesi, Gian Carlo Cesarin, Ivan Litsvinenka, Mauro Germani",7,,2024-06-18,,,,Venture - Series Unknown,,,,Venture - Series Unknown,17154843,USD,17154843,18255264,USD,18255264,"P101, Intesa Sanpaolo, Riello Investimenti Partners, Azimut Libera Impresa, CDP Equity",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Renewcast,https://www.crunchbase.com/organization/renewcast,Active,,"Renewable Energy, SaaS, Wind Energy","Roma, Lazio, Italy",Renewcast is a SaaS platform that provides renewable power generation and energy market forecasting services.,"49,790","European Union (EU), Europe, Middle East, and Africa (EMEA)",00192,$1M to $10M,2020-01-01,year,,,,,For Profit,http://www.renewcast.com,,,https://www.linkedin.com/company/renewcast,"Renewcast delivers day-ahead wind power generation forecasting as early as the morning every day, with continuous updates every hour. Their Saas platform through API fetches directly the latest wind power generation forecasting, for any subset of plants in the managed portfolio, for any time window from the past up to ahead.","Energy, Natural Resources, Software, Sustainability",,1-10,,2,,2024-09-17,2000000,EUR,2224424,Corporate Round,2000000,EUR,2224424,Corporate Round,2850000,EUR,3142803,2850000,EUR,3142803,"Helen Ventures, Tech4Planet, Beamline, MindTitan, Southwestern Power Group",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Focoos AI,https://www.crunchbase.com/organization/focoos-ai,Active,,Software,"Turin, Piemonte, Italy",Focoos AI provides software that automates the process of creating and training of artificial neural networks optimized for any device.,"50,068","European Union (EU), Europe, Middle East, and Africa (EMEA)",10128,,2022-01-01,year,,,,,For Profit,https://focoos.ai/,,,https://www.linkedin.com/company/focoosai,"Focoos AI simplifies and accelerates the adoption of artificial vision by offering a platform equipped with ready-to-use neural networks that are easily adaptable to user needs, significantly reducing development time and costs.",Software,2,1-10,"Antonio Tavera, Fabio Cermelli",1,Seed,2025-02-19,2650000,EUR,2769313,Seed,2650000,EUR,2769313,Seed,2650000,EUR,2769313,2650000,EUR,2769313,"Vento, Vertis, Exor Ventures, Galaxia, Finpiemonte S.p.A.",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
FlowPay,https://www.crunchbase.com/organization/flowpay-83dc,Active,,"Banking, FinTech, Payments, Productivity Tools","Campi Bisenzio, Toscana, Italy",FlowPay is a payment institution authorized by the BOI under PSD2 as PISP and AISP. We are an Open Banking Solution design platform.,"50,088","European Union (EU), Europe, Middle East, and Africa (EMEA)",50013,,2019-10-21,day,2025-02-26,day,,,For Profit,https://www.flowpay.it,https://twitter.com/FlowPayIT,https://www.facebook.com/FlowPay-101773801847025,https://www.linkedin.com/company/flowpay,"FlowPay is a payment institution authorized by the Bank of Italy under the Second Payment Directive as PISP and AISP. It develops innovative solutions regarding financial data management, payments and collection backed by its proprietary open banking technology with almost 100% bank coverage in Italy.  FlowPay is an open banking solution design company that supports every business (SME/corporate) and partners with the optimization and automation of administrative tasks, invoice collection and payments and it is the first open banking payment institution operating on the PagoPA portal, which manages the payments to any Italian public entity.","Financial Services, Lending and Investments, Payments, Software",4,11-50,"Edoardo Tommasi, Federico Masi, Lorenzo Rossi, Tiziano Pacciani",3,M&A,2023-01-17,,,,Seed,,,,Seed,400000,EUR,451353,400000,EUR,451353,"Crédit Agricole, Agos, Intermedia Iniziative, Corniola",1,4,,Was Acquired,FlowPay acquired by BANCOMAT,https://www.crunchbase.com/acquisition/bancomat-acquires-flowpay-83dc--f50cd9bf,BANCOMAT,https://www.crunchbase.com/organization/bancomat,2025-02-26,day,,,,Acquisition,,Private,,,,,,,,,,,
Datrix,https://www.crunchbase.com/organization/datrix-059e,Active,,"Analytics, Artificial Intelligence (AI), Information Services, Information Technology, Marketing, Software","Milano, Lombardia, Italy","Datrix is a data-driven tech firm that develops software solutions of augmented analytics for marketing, sales, publishing, and investing.","50,089","European Union (EU), Europe, Middle East, and Africa (EMEA)",20121,$10M to $50M,2018-01-01,day,2021-12-03,day,,,For Profit,https://datrix.it/,,https://www.facebook.com/DatrixAIsolutions/,https://www.linkedin.com/company/datrix-group/,"Datrix is a data-driven tech firm that develops software solutions of augmented analytics for marketing, sales, publishing, and investing.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",2,101-250,"Fabrizio Milano d'Aragona, Mauro Arte",2,IPO,2021-06-22,2500000,EUR,2984098,Seed,2500000,EUR,2984098,Seed,2500000,EUR,2984098,2500000,EUR,2984098,"GELLIFY, Ocs, 8a+ Investments SGR",2,3,2,Made Acquisitions,,,,,,,,,,,,Public,2021-12-03,,,,,,,DATA,https://www.crunchbase.com/ipo/datrix-059e-ipo--053d8a43,,
Voiseed,https://www.crunchbase.com/organization/voiseed,Active,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Milan, Lombardia, Italy",Voiseed is an Italian startup specializing in artificial intelligence applied to the world of synthetic speech.,"50,186","European Union (EU), Europe, Middle East, and Africa (EMEA)",20136,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.voiseed.com,https://twitter.com/VOISEED_AI,,https://www.linkedin.com/company/64966455,"Voiseed is an Italian startup specializing in artificial intelligence applied to the world of synthetic speech. Voiseed created a fast and scalable AI Dubbing Platform tailored for the Video Game industry: https://www.voiseed.com/revoice-it , and we are constantly building more features in order to address other verticals.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,11-50,"Andrea Ballista, Luca Dell'Orto",5,Seed,2023-02-07,1000000,EUR,1073094,Seed,1000000,EUR,1073094,Seed,1500000,EUR,1639269,3600000,EUR,4075178,"European Innovation Council, SkyDeck Berkeley, LIFTT",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
NEWTWEN,https://www.crunchbase.com/organization/newtwen,Active,,"Automotive, Industrial Automation, Software","Padua, Veneto, Italy",Virtual thermal sensing made easy,"50,369","European Union (EU), Europe, Middle East, and Africa (EMEA)",35131,,2020-01-01,month,,,,,For Profit,https://www.newtwen.com/,,,https://www.linkedin.com/company/49171131/,"We’ve built a cutting-edge software engineering platform that enables the creation of real-time embedded virtual sensors for model predictive control and diagnostics of electromechanical systems—unlocking new levels of performance, reliability, and lifespan. At the heart of our solution is a highly accurate digital twin that mirrors the electrodynamic and thermodynamic behavior of physical devices like electric motors and generators across a full spectrum of operating conditions. What sets us apart is our proprietary mathematical framework that slashes computational complexity by orders of magnitude. This allows our ultra-efficient digital models to run directly on-device—in real time—delivering lightning-fast, chip-level firmware performance. By continuously estimating key parameters such as internal temperature thousands of times per second, our Virtual Sensing technology delivers deep, real-time system insight. The result? Smarter control strategies, improved performance, and a foundation for transformative capabilities like predictive maintenance, aging diagnostics, and anomaly detection, all from within the machine itself.","Manufacturing, Science and Engineering, Software, Transportation",2,11-50,"Francesco Toso, Milo De Soricellis",3,Early Stage Venture,2023-05-26,7000000,EUR,7511939,Series A,7000000,EUR,7511939,Series A,8000000,EUR,8594526,8000000,EUR,8594526,"Plug and Play, CDP Venture Capital, 360 Capital, Vertis, Join Capital",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Eoliann,https://www.crunchbase.com/organization/eoliann,Active,,"Information Technology, Insurance, Professional Services, SaaS, Software","Torino, Piemonte, Italy",SaaS Climate Risk Predictions,"50,439","European Union (EU), Europe, Middle East, and Africa (EMEA)",10128,$1M to $10M,2022-06-14,day,,,,,For Profit,https://www.eoliann.com/,,,https://www.linkedin.com/company/eoliann/,Eoliann leverages satellite data and proprietary ML algorithms to forecast the probability and impact of specific climate risk events to improve insurance policy creation and prudential disclosure on ESG risks.,"Financial Services, Information Technology, Other, Software",,11-50,,2,Seed,2022-11-23,1500000,EUR,1562723,Pre-Seed,1500000,EUR,1562723,Pre-Seed,1500000,EUR,1562723,1532500,EUR,1596572,"Primo Capital, Exor Ventures, Compagnia di San Paolo",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ecosmic,https://www.crunchbase.com/organization/ecosmic,Active,,"Aerospace, Software, Sustainability","Torino, Piemonte, Italy",Ecosmic is addressing the issue of space debris by inventing plug-and-play cutting-edge technology.,"50,628","European Union (EU), Europe, Middle East, and Africa (EMEA)",10125,,2023-01-01,year,,,,,For Profit,https://ecosmic.space,https://twitter.com/_Ecosmic,,https://www.linkedin.com/company/ecosmic,"Ecosmic is addressing the issue of space debris by inventing plug-and-play cutting-edge technology that will improve collision avoidance, allowing space operators to save both money and time.","Science and Engineering, Software, Sustainability",,11-50,,2,Seed,2024-04-23,1100000,EUR,1177259,Pre-Seed,1100000,EUR,1177259,Pre-Seed,1100000,EUR,1177259,1100000,EUR,1177259,"Primo Capital, Greentech Europe 2023",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Restworld,https://www.crunchbase.com/organization/restworld,Active,,"Human Resources, Restaurants, Software","Turin, Piemonte, Italy",Restworld is a digital staffing agency that offers human resources and hiring services for restaurants and hotels.,"50,696","European Union (EU), Europe, Middle East, and Africa (EMEA)",10129,$1M to $10M,2020-02-01,month,,,,,For Profit,https://restworld.it/,,https://www.facebook.com/Restworld.it/,https://www.linkedin.com/company/restworld/,"RestWorld is a digital staffing agency that helps find staff for restaurants, cafes, and hotels. It allows owners to save time in recruiting processes. The key factor of the company is its action-research approach, which is completely based on a data-driven culture. Restworld applies digital methods to social science in an uncommon way.","Administrative Services, Food and Beverage, Software",4,11-50,"Davide Lombardi, Edoardo Conte, Lorenzo D'Angelo, Luca Lotterio",4,Seed,2024-12-02,650000,EUR,682567,Seed,650000,EUR,682567,Seed,1304000,EUR,1417726,1654000,EUR,1785262,"Startup Wise Guys, Moffu Labs, Mival Capital, Cavallo Consulting, Day Ristoservice",1,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Musify,https://www.crunchbase.com/organization/musify-1c73,Active,,"Internet, Music, Online Games","Naples, Campania, Italy",Musify is a music gamification platform designed to attract new fans by turning music into an immersive gaming experience.,"50,727","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-12,day,,,,,For Profit,https://www.musify.it,https://www.twitter.com/musifyquiz,https://www.facebook.com/musifyquiz,https://www.linkedin.com/company/musifyquiz,,"Gaming, Internet Services, Media and Entertainment, Music and Audio",1,1-10,Edoardo Biraghi,1,Seed,2020-11-15,390000,EUR,461953,Seed,390000,EUR,461953,Seed,390000,EUR,461953,390000,EUR,461953,CDP Venture Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Insoore,https://www.crunchbase.com/organization/whoosnap,Active,,"Crowdsourcing, Insurance, InsurTech, Mobile, Risk Management, Software","Roma, Lazio, Italy",On Demand and real-time damage assessment to make insurance claims management process faster and sure.,"50,777","European Union (EU), Europe, Middle East, and Africa (EMEA)",00185,Less than $1M,2015-01-01,year,,,,,For Profit,http://www.insoore.com,https://twitter.com/insoore,https://www.facebook.com/insoore,https://www.linkedin.com/company/insoore,"Insoore is a platform that helps insurance companies to improve the claims management process, thanks to on-demand photographic inspections and damage estimates provided by a community of experts.","Financial Services, Mobile, Other, Professional Services, Software",3,11-50,"Enrico Scianaro, Gerardo Gorga, Vito Arconzo",9,Early Stage Venture,2022-04-07,5500000,EUR,5975390,Series A,5500000,EUR,5975390,Series A,8575000,EUR,9461953,8575000,EUR,9461953,"CDP Venture Capital, Lumen Ventures, Azimut Digitech Fund, Club degli Investitori, GELLIFY",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Marshmallow Games,https://www.crunchbase.com/organization/marshmallowgames,Active,,"Apps, EdTech, Education, iOS, STEM Education","Bari, Puglia, Italy",Marshmallow Games develops educational apps that help kids learn in an engaging and enjoyable way.,"50,863","European Union (EU), Europe, Middle East, and Africa (EMEA)",70126,$1M to $10M,2014-01-01,year,,,,,For Profit,https://www.marshmallow-games.com/,,https://www.facebook.com/mathtales,https://www.linkedin.com/company/marshmallow-games/,"Marshmallow Games designs and develops educational apps for kids that combine learning with play. These apps integrate educational content with games, helping children enjoyably explore school subjects. The company has released 20 apps, which have been used by over 2 million children worldwide. Several apps have been featured on the App Store and have reached the top charts in more than 150 countries. Marshmallow Games has partnered with companies such as TIM, Clementoni, DNA, and Mukako.","Apps, Education, Mobile, Platforms, Science and Engineering, Software",5,11-50,"Cristina Angelillo, Davide Angelillo, Francesco Capozzi, Marianna Pappalardi, Massimo Michetti",5,Early Stage Venture,2022-06-09,2000000,EUR,2123911,Series A,2000000,EUR,2123911,Series A,2300000,EUR,2464416,2415000,EUR,2609896,"CDP Venture Capital, Boost Heroes, Valore Assoluto, Mamacrowd",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Lampoo,https://www.crunchbase.com/organization/lampoo,Active,,"E-Commerce, Fashion, Jewelry, Secondhand Goods","Milan, Lombardia, Italy",The one-of-a-kind marketplace for authenticated second-hand luxury clothing and accessories.,"50,995","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.lampoo.com/en/,,https://www.facebook.com/lampoo.world/,https://www.linkedin.com/company/lampoo/,"Lampoo is an authenticated second-hand luxury clothing and accessory marketplace. Its platform offers its customers a new way to shop responsibly by favoring quality second-hand luxury pieces over new ones, thereby contributing to the creation of a more sustainable future for fashion by extending the life cycle of every product it sells. Founded in 2019, the company has soon become one of the leading resale platforms in Europe with offices and boutiques in Milan and London.","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",1,11-50,Enrico Trombini,5,Early Stage Venture,2023-02-21,4350000,EUR,4633367,Series A,4350000,EUR,4633367,Series A,10600000,EUR,12012836,12600000,EUR,14289436,"CDP Venture Capital, Proximity Capital, Moffu Labs, FG2 Capital, Luiss Alumni 4 Growth",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
CoLumbo,https://www.crunchbase.com/organization/columbo,Active,,"Artificial Intelligence (AI), Machine Learning, Medical, Software","Bulgaria, Emilia-Romagna, Italy",AI assistant for L-Spine radiology,"51,246","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://columbo.me/,,,https://www.linkedin.com/company/smart-soft-healthcare,"CoLumbo helps radiologists work efficiently with MRI and achieve consistent, high-quality results. Our award-winning algorithm aids pathology detection, eliminates human biases and saves critical time in generating MRI reports.","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,11-50,,2,Seed,2024-02-21,1000000,EUR,1082034,Seed,1000000,EUR,1082034,Seed,3100000,EUR,3479248,3100000,EUR,3479248,"Eleven Ventures, BrightCap Ventures, New Vision 3",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
SylloTips,https://www.crunchbase.com/organization/syllotips,Active,,"Artificial Intelligence (AI), B2B, Enterprise Software, Knowledge Management, Machine Learning, SaaS, Software","Rome, Lazio, Italy",AI agents that learn from your company's top employees,"51,383","European Union (EU), Europe, Middle East, and Africa (EMEA)",00199,,2023-07-07,day,,,,,For Profit,https://www.syllotips.com/,,,https://www.linkedin.com/company/syllotips/?viewAsMember=true,"Imagine AI agents that continuously learn from a company’s top employees. At SylloTips, we transform undocumented expertise into dynamic, ever-adapting AI, bridging the gap between human know-how and enterprise systems.  Founded in Rome in 2023 and run by AI PhDs and veterans from Amazon, Google, The Fork, and Translated, we’ve been accelerated by Techstars and are now part of the Harvard Innovation Labs (finalists in the President’s Innovation Challenge).  Thanks to our unique “human-in-the-loop” approach, SylloTips is already trusted by leading telecom, insurance, and finance companies to supercharge customer support and sales.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,1-10,,2,Seed,2024-04-10,300000,EUR,322234,Pre-Seed,300000,EUR,322234,Pre-Seed,442234,USD,442234,442234,USD,442234,"Techstars, Vento, The Techshop",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
