Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Green Story,https://www.crunchbase.com/organization/green-story,Active,,"Fashion, GreenTech, SaaS, Supply Chain Management, Sustainability, Textiles","Utrecht, Utrecht, The Netherlands",Green Story drives sustainability transformation in fashion by delivering precise insights into a product's environmental footprint.,"63,930","European Union (EU), Europe, Middle East, and Africa (EMEA)",3511 BK,$1M to $10M,2015-01-01,day,,,,,For Profit,https://greenstory.io,,,https://www.linkedin.com/company/greenstoryinc/,"Green Story is a leading sustainability intelligence platform exclusively crafted for the fashion industry. Anchored in data excellence and empowered by a team of experts, Green Story drives sustainability transformation by delivering precise insights into a product's environmental footprint.  Our tools enable organisations to infuse buyers’ journeys with sustainability data, and craft substantiated green stories for consumers.  Coupled with a trusted marketplace for impactful environmental offsets and stringent compliance tools, Green Story adeptly turns the intricate challenges of sustainability into scalable, credible, and data-backed solutions.  Green Story already partners with hundreds of leading brands across the world such as PANGAIA, thredUP, Zalando and Pact.  Our core capabilities are:  1. Supply Chain Data Augmentation Assessment, aggregation, and augmentation of supply chain data Higg FEM data verification service  On-ground data collected and verified through own network of suppliers 2. Supply Chain Collaboration Onboarding and data submission for suppliers Impact reduction recommendations and workshops, and capacity improvement training 3. Product Footprinting Cradle-to-grave, scalable product-level lifecycle assessment Compliance with standards such as ISO, PEF, & EPD. Scenario modelling and impact reduction recommendations from experts 4. Impact visualization & mitigation Customer-facing product impact visualization and widgets, including Digital Product Passports. Offsetting and insetting project procurement and integration Access to textiles manufacture specialists for recommendations on how best to reduce product impacts","Clothing and Apparel, Design, Manufacturing, Software, Sustainability, Transportation",2,11-50,"Akhil Sivanandan, Navodit Babel",3,Seed,2022-03-14,1200000,EUR,1313147,Seed,1200000,EUR,1313147,Seed,1429647,USD,1429647,1429647,USD,1429647,"4impact, Golden Egg Check Capital, Ontario Centres of Excellence, Aries Holding BV, Social Ventures Zone",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zarttech,https://www.crunchbase.com/organization/zwart-tech,Active,,"Artificial Intelligence (AI), EdTech, FinTech, Human Resources, Information Technology, Outsourcing, Software","Den Haag, Zuid-Holland, The Netherlands","Zarttech: Specializing in custom software development, African remote tech teams, and startup investments via Z Fund.","65,067","European Union (EU), Europe, Middle East, and Africa (EMEA)",2596BC,,2020-02-01,month,,,,,For Profit,https://www.zarttech.com,https://twitter.com/zarttech,https://www.facebook.com/zarttech,https://www.linkedin.com/company/zarttech-global/mycompany/,"Zarttech is a multifaceted technology company with a mission to bridge the global talent gap by connecting diverse African IT experts with international work opportunities. It operates across three primary domains: bespoke software development, assembling remote African tech teams for global businesses, and startup investments through its Z Fund. In software development, Zarttech specializes in crafting tailored software solutions and offers a comprehensive suite of SaaS products under JobPro. This suite includes innovative tools like Joble for AI-driven productivity, JobPays for blockchain-based global payroll, CaringBoss for automated employee onboarding, JobID for inclusive hiring practices, JobCRM for customer management, JobEvent for event management, and JobEyes for GDPR-compliant onboarding and file management. Zarttech's second major service is building remote tech teams in Africa for international companies. This initiative leverages Africa's vast tech talent pool, enabling African professionals to work on global projects without leaving their home countries, thus fostering local economic growth and preventing brain drain. The Z Fund represents Zarttech's investment arm, focusing on software-centric startups and offering substantial sweat equity investments. This fund targets innovative businesses with high growth potential, providing them with essential support and resources. Beyond its business operations, Zarttech is deeply committed to social responsibility. Through its foundation, the company dedicates 2% of its annual revenue to educating women in tech across Africa. This initiative aims to train 2000 women in the next five years, significantly contributing to ESG goals and creating a positive impact on the global economy. Learn more about Zarttech's mission and its contributions to technological innovation and socio-economic development at http://www.zarttech.com.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Financial Services, Information Technology, Professional Services, Science and Engineering, Software",1,101-250,Nelson T. Ajulo,4,Seed,2024-02-14,400000,EUR,429284,Seed,400000,EUR,429284,Seed,679284,USD,679284,1491167,USD,1491167,"Rabobank, Newchip Accelerator, 15Wins",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GET Protocol,https://www.crunchbase.com/organization/get-protocol,Active,,"Blockchain, Cryptocurrency, Finance, FinTech, Ticketing","Amsterdam, Noord-Holland, The Netherlands","GET Protocol is a fintech company that provides ticketing solutions, event financing, token, white-label, and digital twin NFT services.","65,190","European Union (EU), Europe, Middle East, and Africa (EMEA)",1019HC,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.get-protocol.io,https://twitter.com/getprotocol,,https://www.linkedin.com/company/get-protocol-foundation,,"Blockchain and Cryptocurrency, Events, Financial Services, Media and Entertainment, Other, Payments, Software",,11-50,,1,Seed,2023-07-12,4000000,EUR,4456224,Seed,4000000,EUR,4456224,Seed,4000000,EUR,4456224,4000000,EUR,4456224,"Animoca Brands, Redbeard Ventures, FunFair Ventures, Tezos Foundation, Sebastien Borget",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ellipsis Drive,https://www.crunchbase.com/organization/ellipsis-drive,Active,,"Analytics, Enterprise Software, Geospatial, SaaS","Ede, Gelderland, The Netherlands","Cloud native plug and play solution for easy collaboration, sharing and selling of spatial data","65,353","European Union (EU), Europe, Middle East, and Africa (EMEA)",6717LM,$1M to $10M,2018-04-01,day,,,,,For Profit,https://ellipsis-drive.com/,https://twitter.com/ellipsisdrive,,https://www.linkedin.com/company/ellipsis-drive,"Ellipsis Drive is an online tool that allows any professional to activate, manage, and share spatial content via the web in under 10 minutes. We understand that spatial data is key for optimizing sustainable and effective operations. We know that this requires exchange and collaboration between producers, users and owners of spatial data across organizations and disciplines. Ellipsis Drive is here to make this easy. We introduce the first spatial-data-optimized Drive, that: - Connects your content with the world: Publish data as an online project in under 10 minutes, findable and usable for anyone you grant access to - Is a Plug & Play solution: Provides frictionless access to content for platform independent use - Is always license free: So unlimited sharing and collaboration regardless of the number of users - Gives you full ownership: your data is your own, so share, collaborate, and commercialize without restrictions","Data and Analytics, Navigation and Mapping, Software",3,11-50,"Daniel van der Maas, Minghai Jiang, Rosalie van der Maas",4,Seed,2021-02-10,2317500,USD,2317500,Seed,2317500,USD,2317500,Seed,2702834,USD,2702834,2702834,USD,2702834,"Techstars, Promus Ventures, Orbital Ventures, Techstars Ventures",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Peaks,https://www.crunchbase.com/organization/peaks,Active,,"Finance, Financial Services","Amsterdam, Noord-Holland, The Netherlands",Peaks is a mobile application that provides financial investment services.,"65,418","European Union (EU), Europe, Middle East, and Africa (EMEA)",1017 PB,$10M to $50M,2016-01-01,year,,,,,For Profit,https://www.peaks.com,https://twitter.com/peaks,https://www.facebook.com/PeaksApp/,https://www.linkedin.com/company/peaks-app,"Peaks is an investment company that offers investment and finance services. It displays full control over the deposits and withdrawals of the investments. Their features include deposit and withdraw money, monitoring the investments, and to check the returns. Their client can invest their money monthly, manually, and daily.",Financial Services,3,11-50,"Rutger Beens, Sijbrand Tieleman, Tom Arends",2,Seed,2021-09-14,5000000,EUR,5902247,Secondary Market,,,,Seed,,,,5000000,EUR,5902247,"Rabo Frontier Ventures, Haerlem Capital, Rithmeester",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Orchest,https://www.crunchbase.com/organization/orchest,Active,,"Machine Learning, Software","Rotterdam, Zuid-Holland, The Netherlands","Orchest is an open source, cloud native, development environment built for data science.","65,543","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-03-01,day,,,,,For Profit,https://www.orchest.io,https://twitter.com/orchestofficial,,https://www.linkedin.com/company/orchest,"Orchest is an open source, cloud native, development environment built for data science.","Artificial Intelligence (AI), Data and Analytics, Software",2,1-10,"Rick Lamers, Yannick Perrenet",2,Seed,2021-10-01,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,4150000,USD,4150000,4150000,USD,4150000,"Basis Set Ventures, Zero Prime Ventures, Seedcamp, Leblon Capital, Gradient",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Productpine,https://www.crunchbase.com/organization/productpine,Active,,"Consumer Goods, E-Commerce, Electronics, Internet, Marketplace, Retail Technology, Social Shopping","Amsterdam, Noord-Holland, The Netherlands",Productpine is a do-good shopping marketplace that enables brands to collaboratively sell their products directly to consumers.,"66,560","European Union (EU), Europe, Middle East, and Africa (EMEA)",1016CH,$1M to $10M,2019-10-01,month,,,,,For Profit,https://www.productpine.com,https://twitter.com/productpine,https://www.facebook.com/Productpine/,https://www.linkedin.com/company/productpine,"Productpine is the first shopping platform that makes doing good a no-brainer: consumers buy the products they love for the best price while creating a better world. Productpine has developed technology that saves direct-to-consumer brands up to 75% of their marketing costs. These savings are invested in hand-picked sustainability projects to fully compensate for CO2 emissions, matching the best consumer prices in the process. Best price, better world.","Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware, Internet Services, Software",3,11-50,"Camiel van Dooren, Dimitar Maslarov, Vincent Hulshoff",3,,2022-02-01,,,,Undisclosed,,,,Undisclosed,3300000,EUR,3721760,3300000,EUR,3721760,"Acequia Capital (AceCap), Gateway Ventures, NFQ Capital, Serban Enache, Patrick Andrae",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Open Social,https://www.crunchbase.com/organization/open-social,Active,,"B2B, Communities, Enterprise Software, Marketplace, Open Source, SaaS","Amsterdam, Noord-Holland, The Netherlands",Building the worlds first open Community Experience Platform (CXP),"66,687","European Union (EU), Europe, Middle East, and Africa (EMEA)",1017AZ,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.getopensocial.com,https://twitter.com/opensocialHQ,,https://www.linkedin.com/company/opensocial/,"Our mission is to become the world's first Community Experience Platform (CXP). We build safe online spaces where anyone can connect, collaborate, and share their knowledge, experiences and ideas.","Commerce and Shopping, Community and Lifestyle, Other, Software",3,11-50,"Bram ten Hove, Mieszko Czyzyk, Taco Potze",4,,2022-07-21,500000,EUR,511023,Venture - Series Unknown,500000,EUR,511023,Venture - Series Unknown,1960000,EUR,2165347,2460000,EUR,2737429,"Rabobank, Peak, Nimbus, Symbid, Nimbus Ventures",5,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Loop Robots,https://www.crunchbase.com/organization/loop-robots,Active,,"Artificial Intelligence (AI), Health Care, Medical, Robotics","Delft, Zuid-Holland, The Netherlands","Loop Robots automate disinfection using smart robots to make medical-grade sanitization faster, safer, and digitally auditable.","66,816","European Union (EU), Europe, Middle East, and Africa (EMEA)",2629,$1M to $10M,2020-09-01,month,,,,,For Profit,https://www.looprobots.com/,,,https://www.linkedin.com/company/looprobots/,"Loop Robots automate disinfection using smart robots to make medical-grade sanitization faster, safer, and digitally auditable.","Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Science and Engineering, Software",3,11-50,"Aswin Chandarr, Maarten Sluyter, Per Slycke",1,Seed,2021-09-15,1690000,EUR,1997497,Seed,1690000,EUR,1997497,Seed,1690000,EUR,1997497,1690000,EUR,1997497,"Locapes Investment Fund, Nanotech Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Voyc,https://www.crunchbase.com/organization/voyc-ai,Active,,"Call Center, InsurTech","Amsterdam, Noord-Holland, The Netherlands",We help financial services companies be compliant and improve customer service by monitoring 100% of their customer interactions.,"66,983","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-02-28,day,,,,,For Profit,https://www.voyc.ai/,https://twitter.com/voyc_ai,https://www.facebook.com/voycai-280510892827223/,https://www.linkedin.com/company/voycai/,"Voyc enables regulated firms to check 100% of customer call interactions with a new form of automated compliance monitoring driven by an AI engine to ensure 100% quality assurance.  Helping to improve operational efficiencies, highlight complaints, identify vulnerable customers, and deliver an exceptional customer experience. Voyc is trusted by regulated firms to deliver exceptional results. Alerts are used to strengthen the first line of defence, coach and train your specialists and build on sales optimisation.","Administrative Services, Financial Services",2,11-50,"Lethabo Motsoaledi, Matthew Westaway",4,Seed,2022-03-01,,,,Seed,,,,Seed,780000,USD,780000,780000,USD,780000,"Techstars, SAP.iO, Anton Musgrave, Bonnie Horbach, Heather Wallace",,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
InsectSense,https://www.crunchbase.com/organization/insectsense,Active,,"Biotechnology, Food and Beverage, Health Diagnostics, Plant-Based Foods, Sensor","Wageningen, Gelderland, The Netherlands",Insect Inspired Innovations,"67,129","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-10-01,month,,,,,For Profit,https://www.insectsense.com,,https://www.facebook.com/insectsense,https://www.linkedin.com/company/insectsense,"A technology for the measurement of flavour and health properties. Identifying flavour and health-related bioactivities by mimicking the sensing mechanism of humans, animals and insects.","Biotechnology, Food and Beverage, Hardware, Health Care, Science and Engineering",2,11-50,"Aria Samimi, Leon Schipper",3,Seed,2025-01-15,890000,EUR,916436,Pre-Seed,890000,EUR,916436,Pre-Seed,1240000,EUR,1311002,1275000,EUR,1347659,"Capricorn Partners, OostNL",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
CtrlChain,https://www.crunchbase.com/organization/chaincargo,Active,,"B2B, Freight Service, Logistics, Shipping, Supply Chain Management, Sustainability, Transportation","Eindhoven, Noord-Brabant, The Netherlands",Logistics Service Provider,"67,141","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://ctrlchain.com/,,https://www.facebook.com/CtrlChain,https://www.linkedin.com/company/ctrlchain,"CtrlChain specializes in simplifying and automating logistics management, targeting enhanced profitability, visibility, and service levels for shippers and carriers. Company offers streamlined, centralized systems for managing freight, reducing manual operations and costs, and providing data-driven insights to optimize transport operations.","Other, Sustainability, Transportation",2,51-100,"Giovanni Gubbels, Jeroen Kemp",3,Seed,2021-10-01,1750000,EUR,2028941,Seed,1750000,EUR,2028941,Seed,2670000,EUR,3072504,2670000,EUR,3072504,"Rabobank, BOM, BOM Brabant Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Studocu,https://www.crunchbase.com/organization/studocu,Active,,"E-Learning, EdTech, Education, Internet","Amsterdam, Noord-Holland, The Netherlands","Studocu is a student-to-student knowledge exchange platform where students can share knowledge, college notes, and study guides.","67,359","European Union (EU), Europe, Middle East, and Africa (EMEA)",1016,$1M to $10M,2013-01-01,year,,,,,For Profit,https://www.studocu.com,https://twitter.com/studocu,https://www.facebook.com/StuDocu,https://www.linkedin.com/company/studeersnel.nl,StuDocu is a student-to-student knowledge exchange platform. They are documents with each other and together strive for everyone to excel in their studies by providing the tools to students who want to study more efficiently.,"Education, Internet Services, Software",4,101-250,"Jacques Huppes, Lucas van den Houten, Marnix Broer, Sander Kuijk",3,Early Stage Venture,2021-05-10,41100000,EUR,49897473,Series B,41100000,EUR,49897473,Series B,46650000,EUR,56026173,46650000,EUR,56026173,"Partech, Point Nine, Peak, Piton Capital",2,4,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
MELP,https://www.crunchbase.com/organization/melp-15ec,Active,,"E-Commerce Platforms, Employee Benefits, Human Resources","Amstelveen, Noord-Holland, The Netherlands",MELP is an employee benefits management platform designed to manage and communicate employee benefits.,"68,093","European Union (EU), Europe, Middle East, and Africa (EMEA)",71183AT,$1M to $10M,2020-08-31,day,,,,,For Profit,https://melp.com/,,https://www.facebook.com/freeyourbenefits,https://www.linkedin.com/company/melp-com,"MELP is B2B SaaS and Marketplace, all-in-one Employee app for Engagement, Communication and Benefit management targeted to Medium and Large companies.","Administrative Services, Commerce and Shopping, Health Care, Internet Services",4,11-50,"Jolita Palekaite, Juozas Sargunas, Robertas Saltis, Vidmantas Siugzdinis",3,Seed,2024-01-03,635000,EUR,693788,Seed,635000,EUR,693788,Seed,1405000,EUR,1602093,1405000,EUR,1602093,"70Ventures, Coinvest Capital, Robertas Saltis, Jolita Palekaite, Juozas Sargunas",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
TabTrader,https://www.crunchbase.com/organization/tabtrader,Active,,"Android, Apps, Bitcoin, Blockchain, Cryptocurrency, iOS, Mobile, Mobile Apps, Trading Platform","Amsterdam, Noord-Holland, The Netherlands",TabTrader is the mobile crypto trading terminal.,"69,443","European Union (EU), Europe, Middle East, and Africa (EMEA)",1017EG,$1M to $10M,2013-01-01,year,,,,,For Profit,http://tabtrader.com/,https://twitter.com/tabtraderpro,,https://www.linkedin.com/company/tabtrader,"TabTrader's mission is to allow everyone in the world to invest using only their smartphone. TabTrader is a mobile app for cryptocurrency trading that allows users to connect multiple exchanges. We believe that DeFi should be mobile, that’s why we have built a cross–platform DeFi wallet for Android and iOS. You can get an overview and move all your assets across CeFi and Defi in the same app, with more than 20 centralized exchanges along decentralized exchanges.","Apps, Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Mobile, Other, Payments, Platforms, Software",4,1-10,"Denis Suslov, Kirill Suslov, Kirill Yashchuk, Yaroslav Madarakh",5,Seed,2021-11-24,5800000,USD,5800000,Seed,5800000,USD,5800000,Seed,7331307,USD,7331307,7441095,USD,7441095,"SOSV, Rockstart, NGC Ventures, Artesian VC, SGH CAPITAL",,9,,,,,,,,,,,,,,Private,,,,,,,,,,,1
SandGrain,https://www.crunchbase.com/organization/sandgrain,Active,,"Cloud Management, Electronics, Semiconductor","Delft, Zuid-Holland, The Netherlands","SandGrain specializes in the fields of SAAS, cloud, cyber security, and chip manufacturing.","70,198","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.sandgrain.eu/,,,https://www.linkedin.com/company/sandgrain-b-v/?originalSubdomain=nl,"SandGrain specializes in the fields of SAAS, cloud, cyber security, and chip manufacturing. Their team fully combines the competencies in the key technical areas and pares that with many years of experience in the semiconductor business, including the startup of new technologies and organizations.","Consumer Electronics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",,1-10,,2,Seed,2024-02-28,2000000,EUR,2167681,Seed,2000000,EUR,2167681,Seed,3300000,EUR,3592198,3300000,EUR,3592198,DeepTechXL,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
AddOptics,https://www.crunchbase.com/organization/addoptics,Active,,"Augmented Reality, Hardware, Manufacturing, Wearables","Rotterdam, Zuid-Holland, The Netherlands","Prescription corrected augmented Reality display lenses, tailored to you.","70,234","European Union (EU), Europe, Middle East, and Africa (EMEA)",3063NS,$1M to $10M,2018-09-01,month,,,,,For Profit,http://www.addoptics.com,,,https://www.linkedin.com/company/addoptics/,"Augmented Reality glasses have been destined to replace the mobile phone for years. It’s happening now. Because AddOptics solves the final big hurdle for mass adoption of Augmented Reality glasses. No one wants to look like a cyborg. Glasses have always been personalized - to match your style and your prescription. AddOptics, with its patented lens link technology, making Augmented Reality enjoyable and accessible to everyone. ARx: Augmented Reality display lenses, tailored to you.","Consumer Electronics, Hardware, Manufacturing, Software",2,11-50,"Joris Biskop, Lucas Klamer",3,Seed,2022-12-23,1300000,EUR,1386713,Debt Financing,2350000,EUR,2474351,Seed,2650000,EUR,2805236,3950000,EUR,4191949,"FORWARD.one, UNIIQ, Netherlands Enterprise Agency",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Allero Therapeutics,https://www.crunchbase.com/organization/allero-therapeutics,Active,,"Biotechnology, Pharmaceutical","Rotterdam, Zuid-Holland, The Netherlands",Allero Therapeutics is a biopharmaceutical company.,"71,389","European Union (EU), Europe, Middle East, and Africa (EMEA)",3029,,2016-01-01,year,,,,,For Profit,https://www.allerotherapeutics.com/,,,https://www.linkedin.com/company/allero-therapeutics/,Allero Therapeutics is a biopharmaceutical company that develops next generation immunotherapies for immune mediated disorders. Based on research by the founders and their collaborators the team has identified a novel specific immunotherapy approach based on antigen-specific tolerance induction. The approach defines a platform technology which is broadly applicable to a range of clinical indications with profound unmet medical need.,"Biotechnology, Health Care, Science and Engineering",3,1-10,"Emil Pot, Kees Leenhouts, Poul Sørensen",3,Seed,2021-10-21,2499993,EUR,2906262,Grant,,,,Seed,,,,2571422,EUR,2989203,"European Innovation Council, EASME, Swanbridge Capital",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Orange Quantum Systems,https://www.crunchbase.com/organization/orange-quantum-systems,Active,,"Quantum Computing, Software, Software Engineering, Technical Support","Delft, Zuid-Holland, The Netherlands","Orange Quantum Systems offers quantum software, diagnosis, and system services.","72,657","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://orangeqs.com,https://twitter.com/orangeqs,,https://www.linkedin.com/company/orangeqs,,"Information Technology, Other, Science and Engineering, Software",2,11-50,"Adriaan Rol, Garrelt Alberts",2,Seed,2023-09-05,1500000,EUR,1608698,Pre-Seed,1500000,EUR,1608698,Pre-Seed,1500000,EUR,1608698,1500000,EUR,1608698,"Cottonwood Technology Fund, QDNL Participations, EIC Accelerator",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CityLegends,https://www.crunchbase.com/organization/citylegends,Active,,"Consulting, Digital Media, Lifestyle, Social Network, Sports","Eindhoven, Noord-Brabant, The Netherlands","CityLegends is a street culture platform where 200M athletes explore the streets, compete the world and inspire 2B fans.","72,755","European Union (EU), Europe, Middle East, and Africa (EMEA)",5656 AE,$1M to $10M,2020-02-02,day,,,,,For Profit,https://www.citylegends.io,,https://www.facebook.com/citylegendsofficial,https://www.linkedin.com/company/citylegends/,,"Community and Lifestyle, Internet Services, Media and Entertainment, Professional Services, Sports",1,11-50,Jimmy Hermans,3,Seed,2023-11-23,1400000,EUR,1526634,Pre-Seed,1400000,EUR,1526634,Pre-Seed,2000000,EUR,2233162,2000000,EUR,2233162,"LUMO labs, imec.istart, Dutch Sport Tech Fund, LeanSquare, Matthias De Clercq",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Loop,https://www.crunchbase.com/organization/loop-0111,Active,,"Biomass Energy, Environmental Consulting","Delft, Zuid-Holland, The Netherlands","Loop offers a coffin filled with a soft bed of moss, that not only feels good but also contributes to the composting process.","73,258","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.loop-of-life.com/,https://twitter.com/loopbiotech,https://www.facebook.com/Loopbiotech/,https://www.linkedin.com/company/closetheloop/?originalSubdomain=nl,"Loop offers a coffin filled with a soft bed of moss, that not only feels good but also contributes to the composting process. Their vision is to restore nature by bringing human nutrients back into the cycle of life in the most natural way with a living mycelium-based coffin that enables people to enrich the soil and allow new seedlings to thrive.","Energy, Natural Resources, Professional Services, Sustainability",1,11-50,Bob Hendrikx,3,,2024-03-20,2000075,EUR,2187593,Equity Crowdfunding,2000075,EUR,2187593,Equity Crowdfunding,3075075,EUR,3341617,3075075,EUR,3341617,"Graduate Entrepreneur Fund, Pieter Schoen, Shawn Harris",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
IBIS Power,https://www.crunchbase.com/organization/ibis-power,Active,,"Commercial Real Estate, Construction, Energy, Real Estate, Real Estate Investment, Smart Building","Eindhoven, Noord-Brabant, The Netherlands",PowerNEST provides 6x more rooftop energy integrating wind and solar for medium to high-rise buildings.,"73,335","European Union (EU), Europe, Middle East, and Africa (EMEA)",5651 CA,$1M to $10M,2012-11-13,day,,,,,For Profit,http://www.ibispower.con/,https://twitter.com/ibis_power,https://www.facebook.com/ibispower.eu,https://www.linkedin.com/company/ibis-power,"IBIS Power is an award-winning company providing revolutionary and innovative renewable energy solutions with highest impact to society. Our motto is “Redesigning Renewable Energy”, as we take state-of-the-art technology and transform it into solutions with added value towards a resilient future bringing human life style in balance with nature. IBIS Power developed already products addressing the markets of high-rise buildings (PowerNEST), temporary use at festival events (PowerVibes), and a post-disaster portable energy module (PowerReponse).  PowerNEST is the breakthrough technology being the first and only solution able to generate 6 times more energy on the limited space of high-rise building roofs than the current solar panel applications. With a single roof addition containing an integrated structure of solar and wind energy with a Venturi effect, PowerNEST is able to generate the electric energy for up to 4 building levels of existing and new constructions at even lower energy pricing than the current grid cost. PowerNEST integrates with the building architecture, named the crown on the building by renowned architects, and was announced most innovative technology with highest impact for society by companies and governments in several countries.","Energy, Financial Services, Real Estate",1,1-10,Alexander Suma,5,Seed,2024-08-08,600000,EUR,654900,Seed,600000,EUR,654900,Seed,3000000,EUR,3234732,4696380,EUR,5061875,"EASME, Urban Impact Ventures, Informal investors",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Scope Biosciences,https://www.crunchbase.com/organization/scope-biosciences,Active,,"AgTech, Biotechnology, Health Diagnostics","Wageningen, Gelderland, The Netherlands",Scope Biosciences is a on-site development platform technology specializing in the development of molecular diagnostics using CRISPR-Cas.,"73,621","European Union (EU), Europe, Middle East, and Africa (EMEA)",6708,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.scopebio.com,https://twitter.com/scope_bio,https://www.facebook.com/ScopeBio,https://www.linkedin.com/company/scope-biosciences,"Scope Biosciences is a company, specializing in the development of molecular diagnostics using CRISPR-Cas. It is a spin-off of Wageningen University & Research .","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering",6,11-50,"Bart Scholten, Jurre Steens, Math Kohnen, Niek Savelkoul, Stijn Prinsen, Wil Hazenberg",3,Seed,2024-03-07,2500000,EUR,2737776,Grant,500000,EUR,533533,Seed,1500000,EUR,1689642,4000000,EUR,4427418,"SHIFT Invest, OostNL, EIC Accelerator, Genome Diagnostics",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Econowind,https://www.crunchbase.com/organization/econowind,Active,,"Marine Transportation, Shipping","Groningen, Groningen, The Netherlands",Econowind is fully dedicated to wind-assisted ship propulsion.,"74,118","European Union (EU), Europe, Middle East, and Africa (EMEA)",9727,,2016-01-01,year,,,,,For Profit,https://www.econowind.nl/,,,https://www.linkedin.com/company/econowind/about/,Econowind is fully dedicated to wind-assisted ship propulsion.,Transportation,,11-50,,2,,2025-02-18,1000000,EUR,1044820,Venture - Series Unknown,1000000,EUR,1044820,Venture - Series Unknown,1000000,EUR,1044820,1000000,EUR,1044820,"Invest International, NV NOM, ROM InWest, Horizon Flevoland",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
