Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Biteful,https://www.crunchbase.com/organization/biteful,Active,,"Information Technology, Software","Tallinn, Harjumaa, Estonia",One platform to drive tens of thousands of HoReCa orders,"118,054","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,,2022-04-02,day,,,,,For Profit,https://biteful.app,,https://www.facebook.com/bitefulapp,https://www.linkedin.com/company/81798042,"At Biteful, we're transforming the way restaurants, cafes, and bars manage their supply ordering. We're offering suppliers a smart alternative too — instead of pouring resources into building individual platforms, they can join our platform. Our platform is quick, effective, and endorsed by industry leaders.","Information Technology, Software",4,1-10,"Dominik Sklyarov, Erik Kaljumäe, Mihkel Haava, Ricko Tamm",4,Seed,2024-10-01,74876,EUR,82846,Pre-Seed,74876,EUR,82846,Pre-Seed,344876,EUR,375739,359876,EUR,392099,"Startup Wise Guys, Specialist VC, Robert Hegedüs",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Applehead,https://www.crunchbase.com/organization/applehead,Active,,"Artificial Intelligence (AI), Blockchain, Clean Energy, CleanTech, Edutainment, Gaming, Information Technology","Tallinn, Harjumaa, Estonia",Applehead is a revolutionary token creating real-world impact,"118,472","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-07-29,day,,,,,For Profit,https://applehead.xyz/,https://x.com/AppleheadToken,https://www.facebook.com/appleheadtoken,https://www.linkedin.com/company/applehead-token/,"It all started with Simba, our beloved cat. When he became inexplicably ill, we discovered the hidden dangers of the world—toxins, misinformation, and a lack of awareness. Simba’s story ignited a fire within us. We realized that transformation starts with knowledge, and Applehead was born. Applehead isn’t just an idea—it’s a movement, a call to those who see beyond the illusion and seek to create a new reality.","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Education, Energy, Gaming, Information Technology, Media and Entertainment, Other, Science and Engineering, Software, Sustainability",1,11-50,Henri Keskküla,1,Seed,2022-08-08,250000,USD,250000,Pre-Seed,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,Syntofy Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
LEGID,https://www.crunchbase.com/organization/legid-app,Active,,"Apps, Artificial Intelligence (AI), Consulting, Legal, Legal Tech, Marketplace, Professional Networking, SaaS, Software, Web Apps","Harku, Harjumaa, Estonia",LEGID is an AI-powered legal marketplace that helps to resolve legal matters via expert lawyers online.,"118,849","European Union (EU), Europe, Middle East, and Africa (EMEA)",10151,,2020-04-21,day,,,,,For Profit,https://www.legid.app/,https://twitter.com/legidapp,https://www.facebook.com/LEGID-109569247501838,https://www.linkedin.com/company/legidapp,"LEGID - The legal market network that empowers solo lawyers and small law firms with expert network, team formation and SaaS-enabled marketplace. LEGID allows legal experts to work virtually from anywhere and fostering a better work-life balance. LEGID gives solo law practices the power to compete on a global level and unbinds legal professionals from time, location and admin tasks. Investor summary (incl. the Investor-Deck): https://brieflink.com/v/r44t9 All team members: https://app.dealum.com/#/company/publicprofile/27837/ijdin5mslm1iiuszk1qbyty20xwmvghi","Apps, Artificial Intelligence (AI), Commerce and Shopping, Community and Lifestyle, Data and Analytics, Professional Services, Science and Engineering, Software",3,11-50,"Alexander Bitskov, Kristina Zorin, Valentin Feklistov",1,Seed,2021-08-08,63500,EUR,74609,Pre-Seed,63500,EUR,74609,Pre-Seed,63500,EUR,74609,63500,EUR,74609,"Baltic Tech Ventures, Sanar Trade, S.L., Mikhail Lugovskiy",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Waybiller,https://www.crunchbase.com/organization/waybiller,Active,,"Logistics, Software, Transportation","Tallinn, Harjumaa, Estonia",Waybiller is a SAAS logistics startup.,"119,241","European Union (EU), Europe, Middle East, and Africa (EMEA)",12618,Less than $1M,2017-01-01,year,,,,,For Profit,https://waybiller.com,,https://www.facebook.com/waybiller/,https://ee.linkedin.com/company/waybiller,"Waybiller is a developed software tool that allows companies to transform from paper waybills to e-waybills (waybills are documents prepared by the carrier of a shipment of goods that contain details of the shipment, route, and charges).","Software, Transportation",2,1-10,"Ivar Merilo, Raido Pikkar",2,Seed,2021-04-13,500000,EUR,597800,Seed,500000,EUR,597800,Seed,625000,EUR,732349,625000,EUR,732349,"Thorgate Ventures, Vestman Energia, Espen Getz Harstad, Nicklas Haslestad",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Clean Kitchen,https://www.crunchbase.com/organization/clean-kitchen,Active,,"Cooking, Food and Beverage, Grocery, Online Portals, Recipes","Tallinn, Harjumaa, Estonia",Clean Kitchen operates an online portal that sells meal kits with raw ingredients and shares food recipes.,"120,114","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.cleankitchen.ee/,https://twitter.com/ckmeals,https://www.facebook.com/cleankitchenmeals,https://www.linkedin.com/company/clean-kitchen,"Clean Kitchen operates an online portal that sells meal kits with raw ingredients and shares food recipes. It provides cooking instructions for two to four people. Clean Kitchen is based in Tallinn, Estonia.","Food and Beverage, Internet Services",,1-10,,4,Seed,2023-02-22,,,,Convertible Note,,,,Seed,700000,USD,700000,700000,USD,700000,Startup Wise Guys,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Coursy.io,https://www.crunchbase.com/organization/coursy-io,Active,,"Corporate Training, Human Resources, SaaS, Software","Tallinn, Harjumaa, Estonia",SaaS platform for linking learning and performance,"120,252","European Union (EU), Europe, Middle East, and Africa (EMEA)",11314,Less than $1M,2019-04-08,day,,,,,For Profit,https://www.coursy.io,https://twitter.com/coursyio,https://www.facebook.com/Coursyio,https://www.linkedin.com/company/coursy,"Coursy provides a powerful cloud-based solution for onboarding, employee development, health, and safety guidance.  Medium and large companies use Coursy LMS to: 1. Get rid of Excel to manage the training process and save time. 2. Turn physical instructor-led training effortlessly into e-learning and reduce costs. 3. Bring learning management to a single place and get a complete overview.","Administrative Services, Education, Software",3,1-10,"Agu Remmelg, Andre Lall, Sven Kristjansen",4,Seed,2022-06-22,,,,Seed,,,,Seed,519000,EUR,619482,519000,EUR,619482,"Gorilla Capital, Thorgate Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Hive.id,https://www.crunchbase.com/organization/hiveidentity,Active,,"Cyber Security, Fraud Detection, Identity Management, Internet","Tallinn, Harjumaa, Estonia","Identity, age, and biometric verification, advanced risk evaluation, flexible API, and predictable pricing for startups","120,389","European Union (EU), Europe, Middle East, and Africa (EMEA)",10416,Less than $1M,2019-01-11,day,,,,,For Profit,https://hive.id,https://twitter.com/hiveidentity,https://www.facebook.com/hiveidentity,https://www.linkedin.com/company/hiveidentity,"Get to know and trust your customers. Hive.id ""The Identity OS"" is the best way to derisk your business by instantly verifying your customers! 6 Reasons why Hive.id is your best option 1.- Verify your customers' identity, age, and biometrics in under 10 seconds. Our AI & ML-powered platform smart API reduces the verification time process by over 30%. 2.- Scale globally without thinking twice as Hive.id covers over 200 countries and territories with support in over 75 languages and nearly 8000 government-issued documents. 3.- Reduce fraud and increase customer trust with an easy-to-use service. 4.- Experience seamless integration using our well-documented API. The whole process will take you less than 60 minutes. We are a platform made by developers for developers! 5.- Build custom workflows and take advantage of our fully encrypted system to improve customer experience without compromising convenience or speed. 6.- Become a fully-compliant business by implementing The Identity OS. From GDPR to CCPA, We believe in embracing best practices in all we do.","Financial Services, Information Technology, Internet Services, Payments, Privacy and Security",4,1-10,"Felipe Millan, Felipe Millan, Kostiantyn Shterental, Yuriy Znatokov",5,Seed,2021-10-28,500000,USD,500000,Seed,500000,USD,500000,Seed,723166,USD,723166,723166,USD,723166,"Startup Wise Guys, Hive Hatch, Peter Sandberg",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Eziil,https://www.crunchbase.com/organization/eziil,Active,,Manufacturing,"Viljandi, Viljandimaa, Estonia","Eziil is a Viljandi, Estonia-based SAAS developer for production and manufacturing companies.","120,438","European Union (EU), Europe, Middle East, and Africa (EMEA)",71020,Less than $1M,2016-01-01,year,,,,,For Profit,https://eziil.com/,,,https://www.linkedin.com/company/eziil,"Eziil is a Viljandi, Estonia-based SAAS developer for production and manufacturing companies.",Manufacturing,3,11-50,"Kaido Karu, Maido Janke, Tiit Remmel",3,Seed,2020-10-05,850000,EUR,1002077,Grant,350000,EUR,412620,Seed,650000,EUR,742126,1500000,EUR,1744203,"Superangel, Lemonade Stand, Enterprise Estonia, Thorgate Ventures, Martin Henk",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kipwise,https://www.crunchbase.com/organization/kipwise,Active,,"B2B, Internet, Knowledge Management, Productivity Tools, SaaS, Search Engine","Tallinn, Harjumaa, Estonia",Kipwise serves as a tool in helping teams to optimize their knowledge management flow.,"120,691","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-05-01,month,,,,,For Profit,https://kipwise.com,https://twitter.com/kipwise_com,https://www.facebook.com/kipwisecom/,https://www.linkedin.com/company/kipwise/,"Kipwise serves as a knowledge management tool that integrates seamlessly with Slack, Google Drive and more, so users can build up their team knowledge base from your daily communication. It enables users to highlight, annotate, and save articles shared in their Slack channel easily for efficient knowledge sharing.  The company was founded in 2018 and is headquartered in Tallinn, Harjumaa.","Administrative Services, Internet Services, Other, Software",3,1-10,"Amanda Wong, Charlie Mak, Kwun Lok Ng",2,Seed,2019-07-01,280000,EUR,316050,Convertible Note,120000,USD,120000,Pre-Seed,120000,USD,120000,436050,USD,436050,"Techstars, Icebreaker.vc",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Black Insurance,https://www.crunchbase.com/organization/black-insurance,Active,,"Blockchain, Financial Services, Insurance, Risk Management","Tallinn, Harjumaa, Estonia",Black Insurance is a blockchain-based digital insurance company .,"121,177","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-01-01,year,,,,,For Profit,https://www.black.insure,https://twitter.com/BlackInsure,https://www.facebook.com/blackinsure/,https://www.linkedin.com/company/black-insurance/,"Black will fix the insurance industry fundamentally. Black is an insurance platform like Lloyds of London on blockchain without the expense, delays and bureaucracy that they witness today. Insurance business will be generated by local MGAs / Brokers / Agents whose responsibility is designing insurance products for a market, pricing and selling the product and organizing claims handling. Delegating business to local agents makes the Black business model scalable while bringing business decisions closer to end customers.","Blockchain and Cryptocurrency, Financial Services, Other, Professional Services",2,1-10,"Bundeep Singh Rangar, Risto Rossar",2,,2020-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1000000,EUR,1166848,1000000,EUR,1166848,"Concentric, Fineqia, Kinled Holding, London Co-Investment Fund",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,2
U24 Solutions,https://www.crunchbase.com/organization/u24-solutions,Active,,"Information Technology, Software","Tallinn, Harjumaa, Estonia",U24 Solutions is a software development studio specializing in the creation of immersive experiences through virtual reality.,"121,516","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,https://u24solutions.com/,,,https://www.linkedin.com/company/u24-solutions,"U24 Solutions is a software development studio specializing in the creation of immersive experiences through virtual reality. We make real-time, room-scale simulations, employing stunning realism and custom libraries of hyper-detailed 3D objects and environments optimized for the VR experience.","Information Technology, Software",2,1-10,"Arnet Mahmastol, Steve Parker",1,Seed,2021-02-05,1000000,EUR,1204877,Seed,1000000,EUR,1204877,Seed,1000000,EUR,1204877,1000000,EUR,1204877,"Thorgate Ventures, MSD Service",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,2
askRobin,https://www.crunchbase.com/organization/askrobin,Active,,"FinTech, Marketplace","Tallinn, Harjumaa, Estonia",AskRobin is a credit marketplace for underbanked in Latin America,"121,543","European Union (EU), Europe, Middle East, and Africa (EMEA)",11415,Less than $1M,2017-05-01,month,,,,,For Profit,https://mx.askrobin.com,,,https://www.linkedin.com/company/16253066/,"askRobin is an online loan search engine which offers loan options available for financial needs. It is in charge of looking for the best offers, within different financial companies in the country, to grant ideal proposals for financing. It creates a free profile and offers the best loan offers to customers in a matter of minutes.","Commerce and Shopping, Financial Services",3,11-50,"Kai Karttunen, Karl Kaju, Rain Sepp",1,Seed,2020-05-05,1700000,USD,1700000,Seed,1700000,USD,1700000,Seed,1700000,USD,1700000,1700000,USD,1700000,"Change Ventures, Lemonade Stand, Vereeni Investments, BENE Asia Capital",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Moderan,https://www.crunchbase.com/organization/moderan,Active,,"Asset Management, Commercial Real Estate, SaaS","Tallinn, Harjumaa, Estonia",Moderan is an online software for commercial real estate lease lifecycle management and asset reporting.,"121,677","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1B to $10B,2015-01-01,year,,,,,For Profit,https://www.moderansolutions.com/,https://twitter.com/ModeranSolution,https://www.facebook.com/moderansolutions/,https://www.linkedin.com/company/moderan/,"Moderan is an online software for commercial real estate lease lifecycle management and asset reporting. So easy, any team can start using it in a day. Get your lease and property information organised. Save time with automated reports and make sure no deadline is missed.","Financial Services, Real Estate, Software",1,1-10,Kristi Hakkaja,3,,2020-06-02,270000,EUR,302000,Venture - Series Unknown,270000,EUR,302000,Venture - Series Unknown,320000,EUR,354535,320000,EUR,354535,"Gorilla Capital, Lemonade Stand, Thorgate Ventures, blackprint, Zenith Family Office",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Micetribe,https://www.crunchbase.com/organization/micetribe,Active,,"Event Management, Software","Tallinn, Harjumaa, Estonia",Micetribe develops software to help event planning platform.,"121,753","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2015-01-01,year,,,,,For Profit,https://micetribe.com,,,https://www.linkedin.com/company/micetribe/,,"Events, Media and Entertainment, Software",,11-50,,1,Seed,2022-04-28,250000,USD,250000,Pre-Seed,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,Newchip Accelerator,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ziv4 Technology,https://www.crunchbase.com/organization/ziv4-technology-321b,Active,,"Artificial Intelligence (AI), Cryptocurrency, Software","Mustamäe, Harjumaa, Estonia",Ziv4 Technology is an artificial intelligence algorithm-focused financial technology startup.,"123,763","European Union (EU), Europe, Middle East, and Africa (EMEA)",10621,,2021-01-01,year,,,,,For Profit,https://www.ziv4.com,https://twitter.com/Ziv4Tech,,https://www.linkedin.com/company/ziv4/,Ziv4 Technology is an artificial intelligence algorithm-focused financial technology startup.,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Payments, Science and Engineering, Software",,11-50,,2,Seed,2024-03-05,,,,Seed,,,,Seed,65000,EUR,71738,65000,EUR,71738,"Tenity, Kemal Tamer, Melisa İtmeç, Celil Öztürk, Tamerlan Bayramlı",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
RebelRoam,https://www.crunchbase.com/organization/rebelroam,Active,,"Internet, Software, Telecommunications, Transportation, Wireless","Tallinn, Harjumaa, Estonia",RebelRoam is a telecommunications firm that offers disrupting wife connection to the passengers and crew.,"124,870","European Union (EU), Europe, Middle East, and Africa (EMEA)",10416,$1M to $10M,2015-01-01,year,,,,,For Profit,http://www.rebelroam.com,,https://www.facebook.com/rebelroam/,https://www.linkedin.com/company/rebelroam/,"RebelRoam is an ambitious Estonian start-up that provides internet traffic optimisation solution. Their mission is to ensure good quality Wi-Fi access everywhere in the world and their vision is to become the globally leading specialised industry (specific) internet service provider.  RebelRoam is best known for its onboard passenger Wi-Fi data traffic optimisation solution called RebelRocket. It is a cloud based service designed to optimise mobile and satellite data traffic and usage in all kinds of passenger transportation vehicles. This is done by filtering, shaping and accelerating data traffic. It is used in over 4000 buses, trains and cruise ships in Europe and North-America.","Hardware, Internet Services, Mobile, Software, Transportation",4,11-50,"Henri Ploom, Kaido Pähn, Magnus Rüütel, Tarvo Topolev",2,Seed,2018-04-01,1957500,EUR,2410325,Grant,,,,Pre-Seed,,,,1957500,EUR,2410325,"Startup Wise Guys, EASME",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
ProcurementFlow,https://www.crunchbase.com/organization/procurementflow,Active,,"Information Technology, Procurement, SaaS, Software","Tallinn, Harjumaa, Estonia",ProcurementFlow is a digital workspace and collaboration platform transforming how procurement teams work! B2B SaaS.,"125,426","European Union (EU), Europe, Middle East, and Africa (EMEA)",10114,Less than $1M,2018-01-01,year,,,,,For Profit,https://www.procurementflow.com/,https://twitter.com/procurementflow,https://www.facebook.com/procurementflow,https://www.linkedin.com/company/procurementflow,Cloud-based software for keeping communication and procurement process in sync! The first cloud-based Teamwork Management Platform for Purchasing and Procurement departments.,"Information Technology, Software, Transportation",2,11-50,"Marius Arras, Tarmo Saidla",1,Seed,2019-11-11,600000,EUR,662088,Angel,600000,EUR,662088,Angel,600000,EUR,662088,600000,EUR,662088,"Lemonade Stand, Martin Villig, Kristjan Vilosius, Martin Henk, Bellone Invest",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mellyn,https://www.crunchbase.com/organization/copepod,Active,,"Artificial Intelligence (AI), Cyber Security, SaaS, Software","Tallinn, Harjumaa, Estonia","Mellyn fortifies apps by calculating risk scores for every login, challenging suspicious ones while seamlessly approving authorized users.","125,926","European Union (EU), Europe, Middle East, and Africa (EMEA)",10415,,2022-08-17,day,,,,,For Profit,https://mellyn.xyz,https://twitter.com/_mellyn_,,https://linkedin.com/company/mellyn,"Mellyn offers a smart, adaptive authentication service that protects applications from unauthorized access and account takeover attacks. Seamlessly integrating our API and SDK with your app evaluates each login attempt using multiple factors like location, usage patterns, and threat signals to determine a risk score. High-risk logins prompt adaptive multi-factor authentication to verify identity, while legitimate users experience a smooth login process. With just a few lines of code, developers can bolster their app’s defense against evolving threats. Mellyn's risk-based approach blocks attackers and ensures a hassle-free experience for genuine users.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",2,1-10,"Carlos Mosqueda Garza, Rodolfo Ruiz",3,Seed,2022-09-10,100000,USD,100000,Pre-Seed,100000,USD,100000,Pre-Seed,100000,USD,100000,190385,USD,190385,"Startup Wise Guys, gener8tor",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zelos Team Management,https://www.crunchbase.com/organization/zelos-team-management,Active,,"Apps, B2B, Generation Z, Human Resources, Mobile Apps, Productivity Tools, Project Management, Software, Task Management","Tallinn, Harjumaa, Estonia",Zelos is a private task management app for gig work and communities,"126,720","European Union (EU), Europe, Middle East, and Africa (EMEA)",10120,Less than $1M,2019-02-01,month,,,,,For Profit,https://www.getzelos.com,https://twitter.com/Zelos_App,https://www.facebook.com/zelosapp/,https://www.linkedin.com/company/zelos-team-management/about/,Zelos is a task management app for large teams and communities to self-organize. We offer monthly and yearly licences for organizations to keep their community active and engaged. Ideal for gig work and community engagement.,"Administrative Services, Apps, Mobile, Other, Software",2,1-10,"Johanna-Mai Riismaa, Viktor Lillemae",2,Seed,2019-05-20,317000,EUR,354011,Seed,317000,EUR,354011,Seed,421011,USD,421011,421011,USD,421011,"Startup Wise Guys, Nordic Angel Program, Dmitri Laush, Kuido Lepik, Nutshell Invest OU",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Membo,https://www.crunchbase.com/organization/membo-c55e,Active,,"Consumer Goods, Delivery, Grocery","Tallinn, Harjumaa, Estonia",Membo is a next-day grocery delivery app offering fresh and seasonal groceries.,"127,608","European Union (EU), Europe, Middle East, and Africa (EMEA)",11415,,2020-01-01,year,,,,,For Profit,https://membo.ee,,https://www.facebook.com/membo.est,https://www.linkedin.com/company/membo,Membo is a next-day grocery delivery app for premium customers in Europe. Membo is the fastest way to order weekly groceries directly from local food producers. Membo lets the customer order food directly from hundreds of local food producers & organizes delivery so that the customers always get the freshest version of every product.,"Administrative Services, Consumer Goods, Food and Beverage",2,1-10,"Paula Kink, Vahur Hansen",1,Seed,2021-08-31,125000,USD,125000,Pre-Seed,125000,USD,125000,Pre-Seed,125000,USD,125000,125000,USD,125000,"Y Combinator, Startup Wise Guys",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ringo Eco,https://www.crunchbase.com/organization/ringo-eco,Active,,"Logistics, Retail","Tallinn, Harjumaa, Estonia",Reusable packages as a service,"128,131","European Union (EU), Europe, Middle East, and Africa (EMEA)",11313,,2020-11-06,day,,,,,For Profit,https://ringo.eco/,,,https://www.linkedin.com/company/76162640,Reusable packages as a service,"Commerce and Shopping, Transportation",1,11-50,Janek Balonski,2,Seed,2022-09-02,40000,EUR,39812,Pre-Seed,40000,EUR,39812,Pre-Seed,540000,EUR,619509,540000,EUR,619509,"Startup Wise Guys, Superangel",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
FleetGuru,https://www.crunchbase.com/organization/fleetguru-a528,Active,,"Software, Transportation","Tallinn, Harjumaa, Estonia",FleetGuru offers SaaS app for fleet lifecycle management.,"128,143","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-09-14,day,,,,,For Profit,https://fleetguru.app,,https://www.facebook.com/fleetguruapp,https://www.linkedin.com/company/fleetguruapp/,"FleetGuru is a fleet management app that offers a vehicle information database, logs vehicle documents, maintains a leasing contract register, reports, tracks vehicle problems, tracks vehicle checks, and other inspections.","Software, Transportation",3,1-10,"Indrek Siitan, Ivar Vilmer, Toomas Loik",1,Seed,2021-07-15,530000,EUR,626020,Pre-Seed,530000,EUR,626020,Pre-Seed,530000,EUR,626020,530000,EUR,626020,"Superangel, Lemonade Stand",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Snacka!,https://www.crunchbase.com/organization/snacka,Active,,"Video Chat, Video Conferencing, Video Streaming","Tallinn, Harjumaa, Estonia",Snacka! is the best quality end-to-end encrypted audio & video call app.,"128,835","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-12-15,day,,,,,For Profit,https://www.snacka.app/,https://twitter.com/snacka_app,https://www.facebook.com/snacka.official/,https://www.linkedin.com/company/snacka/,"Snacka! is the best performing end-to-end encrypted audio and video call app.  No more fat pixels, broken frames, or the worst: messy audio breaking up or causing you to speak over each other because of lag when on a secure, encrypted call. Snacka! gives you privacy without the performance compromises. Currently available on Android-only, with iOS coming soon in Q3 2022, you will need an invitation to get the Snacka app. If a friend or family member hasn't invited you yet, you can request an invitation on our website: https://www.snacka.app/","Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software, Video",2,1-10,"Erik Bhullar, Youssef El Moumni",1,Seed,2021-12-15,230000,EUR,259674,Pre-Seed,230000,EUR,259674,Pre-Seed,230000,EUR,259674,230000,EUR,259674,Startup Wise Guys,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Emphy,https://www.crunchbase.com/organization/emphy,Active,,"Blockchain, Cryptocurrency","Tallinn, Harjumaa, Estonia",Emphy is decentralized blockchain lodging ecosystem. ,"129,070","European Union (EU), Europe, Middle East, and Africa (EMEA)",10506,$1M to $10M,2017-01-01,year,,,,,For Profit,https://emphy.io/,https://twitter.com/EmphyOfficial,https://www.facebook.com/emphy.io,https://www.linkedin.com/company/emphy/?originalSubdomain=in,"Emphy is decentralized blockchain lodging ecosystem. Blockchain technology along with smart contracts provides safer, faster and more affordable way to rent properties for vacations.  Emphy will make it possible to solve and simplify the problems that most of the guests and landlords face. Emphy is the way to better travel experiences, discovering new destinations, meeting new people.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,1-10,Igor Ursini,1,Seed,2017-11-01,1600000,USD,1600000,Seed,1600000,USD,1600000,Seed,1600000,USD,1600000,1600000,USD,1600000,Papership Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wert,https://www.crunchbase.com/organization/wert,Active,,"Cryptocurrency, FinTech, Information Technology, Internet, Payments, Software","Tallinn, Harjumaa, Estonia","Wert offers a top-up module, that can be integrated to any website or mobile app and enables seamless purchasing of crypto.","129,449","European Union (EU), Europe, Middle East, and Africa (EMEA)",10115,$1M to $10M,2020-03-01,day,,,,,For Profit,https://wert.io,,,https://www.linkedin.com/company/sha2,"Wert offers a top-up module, that can be integrated to any website or mobile app and enables seamless purchasing of crypto. Customisable UI — affiliates brand first; Agile KYC — less stress, happy users; No solicitation — we don’t poach users; Insights — intelligence about users. Wert shares gateway fees with its affiliates, so they can grow and become independent from major crypto.","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Payments, Software",1,11-50,George Basiladze,1,Seed,2022-03-31,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Redstone.VC, 13books Capital, Launchbay Capital, Tezos Foundation, VR Ventures",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Electric Pros,https://www.crunchbase.com/organization/electric-pros,Active,,Electrical Distribution,"Tallinn, Harjumaa, Estonia","Electric Pros Limited provides expert electrical installations, repairs, and maintenance for homes and businesses.","131,533","European Union (EU), Europe, Middle East, and Africa (EMEA)",20306,,2022-08-20,day,,,,,For Profit,https://electricpros.tech/,,,,"Electric Pros Limited is a trusted provider of comprehensive electrical services, catering to residential, commercial, and industrial sectors. Our team of highly skilled and certified electricians offers a wide range of services, including electrical installations, repairs, and maintenance. We prioritize safety, efficiency, and customer satisfaction, ensuring that all projects, big or small, are completed to the highest standards. Whether it's a routine electrical checkup, complex wiring for new constructions, or emergency repairs, Electric Pros Limited is dedicated to delivering reliable and cost-effective solutions tailored to meet the unique needs of every client.",Energy,1,11-50,Olga Kharif,1,Seed,2023-02-10,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,OKX Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
HotelBuddy,https://www.crunchbase.com/organization/hotelbuddy,Active,,"Hospitality, Travel, Travel Accommodations","Tallinn, Harjumaa, Estonia",HotelBuddy offers a unified solution digitizing hotel guest journeys from check-in to check-out contactless.,"132,253","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.hotelbuddy.eu/,,https://www.facebook.com/HotelBuddy.eu/,https://www.linkedin.com/company/hotelbuddy/,HotelBuddy offers a unified solution digitizing hotel guest journeys from check-in to check-out contactless.,Travel and Tourism,,11-50,,1,Seed,2022-07-29,420000,EUR,429504,Pre-Seed,420000,EUR,429504,Pre-Seed,420000,EUR,429504,420000,EUR,429504,Startup Wise Guys,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
