Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Obscuro Labs,https://www.crunchbase.com/organization/obscuro-labs,Active,,"Blockchain, Cryptocurrency, Ethereum","London, England, United Kingdom","Obscuro Labs develops the open-source platform, TEN. TEN is a Layer 2 rollup that hyper-scales and encrypts Ethereum.","34,175","Europe, Middle East, and Africa (EMEA)",,,2022-04-01,day,,,,,For Profit,https://www.obscu.ro,https://twitter.com/tenprotocol,,https://www.linkedin.com/company/obscuro,TEN is a Layer 2 rollup that hyper-scales and encrypts Ethereum. TEN allows Ethereum smart contracts to contain public and private elements without changing the user or developer experience.,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",4,11-50,"Cais Manai, Gavin Thomas, James Carlyle, Tudor Malene",4,Seed,2024-03-15,9000000,USD,9000000,Seed,9000000,USD,9000000,Seed,18000000,USD,18000000,18000000,USD,18000000,"KuCoin, DWF Labs, R3, Big Brain Holdings, Cogitent Ventures",3,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neverless,https://www.crunchbase.com/organization/neverless,Active,,Wealth Management,"London, England, United Kingdom",Your new favourite investment platform. Brought to you by former Revolut executives.,"34,254","Europe, Middle East, and Africa (EMEA)",EC4R 1BR,,2022-01-01,year,,,,,For Profit,https://neverless.com/,https://twitter.com/neverlessapp,,https://www.linkedin.com/company/neverlessapp,,Financial Services,,11-50,,1,Seed,2022-09-30,6700000,USD,6700000,Pre-Seed,6700000,USD,6700000,Pre-Seed,6700000,USD,6700000,6700000,USD,6700000,"Lakestar, Nordstar, Connect Ventures, Dan Westgarth, Eamon Jubbawy",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
New Wave Biotech,https://www.crunchbase.com/organization/new-wave-biotech,Active,,"Advanced Materials, Alternative Protein, Biotechnology, Machine Learning, SaaS, Software","London, England, United Kingdom",New Wave Biotech creates bioprocess optimization software to accelerate R&D and reduce production costs of alt protein and Synbio products.,"34,430","Europe, Middle East, and Africa (EMEA)",,,2022-06-01,month,,,,,For Profit,https://www.newwavebiotech.com/,,,https://www.linkedin.com/company/new-wave-biotech/,"New Wave Biotech develops downstream process optimization software to help alternative protein and other synthetic biology products get to market quicker, cheaper, and more sustainable. Using computational modeling and AI, their software conducts virtual experiments on billions of potential processes and learns from experimental data to provide recommendations for optimization, helping biomanufacturers accelerate R&D and reduce production costs.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Food and Beverage, Manufacturing, Science and Engineering, Software",,1-10,,5,Seed,2024-12-19,1200000,EUR,1243746,Seed,1200000,EUR,1243746,Seed,1200000,EUR,1243746,1220000,EUR,1265377,"Big Idea Ventures, Innovate UK, EIT Food, Innovate UK Global Incubator Program",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Leafr,https://www.crunchbase.com/organization/leafr,Active,,"Consulting, Internet, Software","Covent Garden, Essex, United Kingdom","Leafr connects companies with independent sustainability consultants, climate experts, and ESG specialists.","34,944","Europe, Middle East, and Africa (EMEA)",WC2H 9JQ,,2022-01-01,year,,,,,For Profit,https://www.leafr.com,,,https://www.linkedin.com/company/leafr,"Leafr specializes in connecting organizations with freelance sustainability consultants, climate experts, and ESG specialists. It operates as a platform where companies can find and hire professionals for sustainability consultancy and climate-related projects. Leafr aims to facilitate meaningful engagements in the sustainability sector by offering a network for top-tier professionals to find freelancing roles that impact climate change positively. The platform caters to a diverse range of industries looking to integrate sustainable practices into their operations, providing a bridge between companies seeking specialized knowledge and experts in the field.","Internet Services, Professional Services, Software",1,1-10,Nick Valenzia,2,Seed,2025-02-24,600000,GBP,760794,Seed,600000,GBP,760794,Seed,600000,GBP,760794,600000,GBP,760794,"Venture Catalysts, Haatch, NextSTEP",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CUR8,https://www.crunchbase.com/organization/cur8-b259,Active,,"Biomass Energy, Environmental Consulting, Natural Resources","London, England, United Kingdom",Trusted carbon removals from the world's leading experts,"35,238","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,http://cur8.earth,https://twitter.com/cur8earth,,https://www.linkedin.com/company/cur8earth,"CUR8 is committed to establishing a global market for carbon reduction. Carbon removal methods include increased rock weathering, direct air capture, forests, construction, soil, biomass, oceans, and new technologies.","Energy, Natural Resources, Professional Services, Sustainability",,11-50,,1,Seed,2023-05-30,5300000,GBP,6578702,Pre-Seed,5300000,GBP,6578702,Pre-Seed,5300000,GBP,6578702,5300000,GBP,6578702,"Google Ventures, CapitalT, Force Over Mass Capital, Bradley Horowitz, Climate VC",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Labrys Technologies,https://www.crunchbase.com/organization/labrys-technologies,Active,,"Artificial Intelligence (AI), Cryptocurrency, Information Technology, National Security, SaaS","London, England, United Kingdom","SaaS, Mobile App, Payments; Global Network Management System","35,362","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-03-22,day,,,,,For Profit,https://labrystechnologies.tech,,,https://www.linkedin.com/company/labrys-technologies-ltd/,"We are a team of veterans, humanitarians, software engineers, cloud infrastructure and blockchain specialists unified by a single mission: To help our clients in the public and private sector optimise how they can manage globally distributed networks of people and teams We help clients in the private and public sectors eliminate the frictions associated with remotely managing global networks of people and communities. To do this, we are building the world's first unified, secure and integrated platform for scaling team and programme management at reach.  At Labrys we deliver two types of services for our customers in the public and private sector: • A Software-as-a-Service (SaaS) offering, where our clients take our software and manage their own global teams and programmes • A Managed Service, where we use our software and unique global access to manage client requirements and programmes","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Government and Military, Information Technology, Payments, Science and Engineering, Software",,11-50,,1,Seed,2023-12-22,4300000,GBP,5460567,Seed,4300000,GBP,5460567,Seed,4300000,GBP,5460567,4300000,GBP,5460567,"Project A Ventures, Expeditions Fund, Marque Ventures, MD ONE Ventures, Offset Venture",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Heatio,https://www.crunchbase.com/organization/heatio,Active,,"Energy, Energy Management, Smart Home","Liverpool, Liverpool, United Kingdom",We enable companies to accelerate their customers adoption of low-carbon technologies,"35,545","Europe, Middle East, and Africa (EMEA)",L3 9NG,,2022-04-13,day,,,,,For Profit,https://www.heatio.com,,https://www.facebook.com/heatiouk,https://www.linkedin.com/company/heatiouk,"At Heatio we’re committed to transforming the way energy is delivered around the world by enabling businesses with the tools they need to succeed. Heatios software and services are designed to support low-carbon technology business models, helping pave the way to a cleaner, smarter energy future. Here’s how we’re making a difference: Energy Improvement Simulation: The Heatio Digital Twin provides powerful insights, enabling businesses to model and optimise energy efficiency strategies. Home Energy Management System: Helping households save up to 40% on energy bills through smarter, real-time energy management. Together, these solutions deliver real impact—supporting companies, empowering customers, and transforming the way energy is delivered.","Consumer Electronics, Energy, Real Estate",2,11-50,"Simon Roberts, Thomas Farquhar",4,Seed,2024-06-27,2000000,GBP,2529001,Seed,2000000,GBP,2529001,Seed,2610000,GBP,3295598,3810000,GBP,4818568,"Ascension, SyndicateRoom, NorthInvest, Baltic Ventures, LYVA Labs",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Jenesys AI,https://www.crunchbase.com/organization/jenesys,Active,,"Accounting, Payments, Software","London, England, United Kingdom","AI RAG to help Accountants manage client bookkeeping, compliance and global payments","35,620","Europe, Middle East, and Africa (EMEA)",SE16 4DG,,2022-12-21,day,,,,,For Profit,https://jenesys.co,,,https://linkedin.com/company/jenesys,"Jack adds instant capacity to your accounting team by taking on the everyday data extraction, reconciliation and payment tasks for your bookkeepers, freeing them up to deal with complex cases and provide more analysis of spend for the business. Jack is available to employees who spend company money via Slack, Teams, and WhatsApp.","Financial Services, Payments, Professional Services, Software",2,11-50,"Nicolai Thomson, Tosin Dairo",1,Seed,2023-12-14,1537500,USD,1537500,Pre-Seed,1537500,USD,1537500,Pre-Seed,1537500,USD,1537500,1537500,USD,1537500,"Antler, Fuel Ventures, Hatcher+, Twin Path Ventures",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
iCustoms,https://www.crunchbase.com/organization/clearcustoms,Active,,"Artificial Intelligence (AI), Information Technology, Software, Supply Chain Management","London, England, United Kingdom",iCustoms offers a global AI powered trade compliance platform for every business.,"36,192","Europe, Middle East, and Africa (EMEA)",W3 0TJ,,2022-01-25,day,,,,,For Profit,https://icustoms.ai,https://twitter.com/icustoms_AI,https://www.facebook.com/icustoms1/,https://www.linkedin.com/company/icustoms,"Global AI Trade Compliance Platform For Every Business to automates complex customs procedures for cross-border trade. With AI-powered and machine-learning capabilities, iCustoms’ softwares transform your logistics and supply chain management, cutting additional costs and saving time.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Transportation",1,11-50,Adnan Zaheer,2,Seed,2024-03-26,2200000,USD,2200000,Seed,2200000,USD,2200000,Seed,2200000,USD,2200000,2200000,USD,2200000,"Plug and Play, Fuel Ventures, SyndicateRoom, Chris Adelsbach, Outrun Ventures",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fideum Group,https://www.crunchbase.com/organization/fideum-group,Active,,"Asset Management, Blockchain, Cryptocurrency, Financial Services, FinTech, Payments","London, England, United Kingdom",Seamless Blockchain Integration for Modern Banking Dynamics,"36,603","Europe, Middle East, and Africa (EMEA)",,$50M to $100M,2022-01-01,year,,,,,For Profit,http://fideum.group,https://twitter.com/FideumFinance,https://www.facebook.com/fideum,https://www.linkedin.com/company/fideum,"Fideum is on a mission to empower the world’s most ambitious financial institutions, banks, and SMEs by accelerating their capacity to integrate smart, reliable and regulated digital asset banking products & services for their customers.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3,11-50,"Anastasija Plotnikova, Darren Franceschini, Kelghe D'cruz",2,Seed,2023-03-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Gaingels, AdFirst.vc",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Evermile,https://www.crunchbase.com/organization/evermile,Active,,"Courier Service, Local Business, Logistics, Online Portals","London, England, United Kingdom",Using AI Agents to automate 70% of daily retail tasks,"36,709","Europe, Middle East, and Africa (EMEA)",EC1V 1AZ,$1B to $10B,2022-02-28,day,,,,,For Profit,https://www.evermile.io/,https://twitter.com/evermileio,https://www.facebook.com/Evermile-108992531862903,https://www.linkedin.com/company/evermile/,"Evermile helps SMB retailers (<1,000) enhance their entire online customer journey and ensure operational consistency across stores and regions - without growing headcount, hiring consultants, or committing to long, expensive rollout projects. Our integrated SaaS platform is powered by proprietary AI Agents and a network of 25+ delivery partners, automating 70% of retail time-consuming tasks (order entry, delivery coordination, and customer inquiries). We empower team members to operate with the right efficiency, confidence, and insights to help take the business to the next level.","Administrative Services, Internet Services, Sales and Marketing, Transportation",3,11-50,"Omer Goldschmidt, Omry Hochberg, Ynon Cohen",1,Seed,2023-04-19,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"10D, Mensch Capital Partners, Ziv Paz, Fred Destin, Wellborn Ventures",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
FluoRok,https://www.crunchbase.com/organization/fluorok,Active,,"Chemical, Manufacturing","Oxford, Oxfordshire, United Kingdom",FluoRok is revolutionizing the way fluorochemicals are produced globally.,"36,780","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.fluorok.com/,,,https://www.linkedin.com/company/fluorok/,FluoRok is revolutionizing the way fluorochemicals are produced globally.,"Manufacturing, Science and Engineering",1,1-10,Gabriele Pupo,1,Seed,2024-09-23,7700000,GBP,10279688,Seed,7700000,GBP,10279688,Seed,7700000,GBP,10279688,7700000,GBP,10279688,"Business Growth Fund, Oxford Science Enterprises, Green Generation Fund, University of Oxford, Volta Energy Technologies",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Meatly,https://www.crunchbase.com/organization/good-dog-food,Active,,"Alternative Protein, Animal Feed, Pet","London, England, United Kingdom",Meatly provides cultivated meat made specifically for pets.,"36,836","Europe, Middle East, and Africa (EMEA)",EC2A 2EW,,2022-01-01,year,,,,,For Profit,https://meatly.pet/,,,https://www.linkedin.com/company/meatly-pet-food/,Meatly provides cultivated meat made specifically for pets.,"Agriculture and Farming, Community and Lifestyle, Food and Beverage",1,1-10,Owen Ensor,3,Seed,2024-11-11,,,,Seed,,,,Seed,5853151,USD,5853151,5853151,USD,5853151,"Siddhi Capital, JamJar Investments, DSM-Firmenich Venturing, Joyful VC, Agronomics",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Papaya,https://www.crunchbase.com/organization/papaya-f0f2,Active,,"Logistics, Supply Chain Management, Transportation","London, England, United Kingdom","Papaya offers a vehicle management system to source, run, and manage electric vehicles.","37,273","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-01-01,year,,,,,For Profit,https://papayadash.com/,https://twitter.com/papayadash,,https://www.linkedin.com/company/papayadash/,"Papaya offers a vehicle management system to source, run, and manage electric vehicles. Papaya offers a dashboard that provides a bird's-eye view of fleet location and availability. Papaya enables better fleet decision-making by optimizing vehicle uptime and utilization across hubs and service providers.",Transportation,,11-50,,2,Seed,2024-07-03,,,,Seed,,,,Seed,3500000,USD,3500000,3500000,USD,3500000,"Giant Ventures, K5 Global, FJ Labs, The Twenty Minute VC, Cocoa",1,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Renais Spirits,https://www.crunchbase.com/organization/renais-spirits,Active,,"Brewing, Food and Beverage, Wine And Spirits","Poole, Dorset, United Kingdom",Renais Spirits is a beverage manufacturing company that offers luxury gin made with upcycled grapes.,"37,559","Europe, Middle East, and Africa (EMEA)",BH12 1JY,,2022-01-01,year,,,,,For Profit,https://www.renais.co.uk/,https://twitter.com/RenaisSpirits,https://www.facebook.com/renaisspirits,https://www.linkedin.com/company/renais-spirits/,,Food and Beverage,,1-10,,2,Seed,2025-01-06,4950000,GBP,6175519,Seed,4950000,GBP,6175519,Seed,6186891,USD,6186891,6186891,USD,6186891,"InvestBev, Jean-Sebastien Robicquet",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lounge,https://www.crunchbase.com/organization/lounge-facb,Active,,"Communities, Consumer Applications, Event Management, Media and Entertainment, Mobile Apps, Social, Social Media, Web Apps","London, England, United Kingdom",Lounge is a group and event management app that eliminates aimless scrolling.,"38,016","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-01-01,year,,,,,For Profit,https://about.lounge.live/,,,https://www.linkedin.com/company/lounge-live/,Lounge is a group and event management app that eliminates aimless scrolling.,"Apps, Community and Lifestyle, Events, Internet Services, Media and Entertainment, Mobile, Software",,11-50,,2,Seed,2023-11-06,3200000,GBP,3950047,Seed,3200000,GBP,3950047,Seed,3200000,GBP,3950047,3200000,GBP,3950047,"Carthona Capital, Square Peg Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Unwritten,https://www.crunchbase.com/organization/dovetail-climate,Active,,"B2B, Financial Services, Predictive Analytics, Risk Management, Software","London, England, United Kingdom",Unwritten is on a mission to make climate change part of every capital allocation decision.,"38,018","Europe, Middle East, and Africa (EMEA)",,,2022-06-16,day,,,,,For Profit,https://www.unwritten.co/,,,https://www.linkedin.com/company/unwritten-analytics/,Unwritten is on a mission to make climate change part of every capital allocation decision. Climate change is rewiring the global economy. Our analytics and expertise help financial decision makers manage the risks and opportunities. Unwritten was founded in London in 2022 by the former leads of Palantir Technologies’ climate data solution. The company is backed by leading venture funds and climate transition experts.,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Professional Services, Software",2,11-50,"Amos Wittenberg, Phillip Marks",2,Seed,2024-04-08,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,4400000,USD,4400000,4400000,USD,4400000,"Planet A Ventures, Founders Factory, Connect Ventures",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sorted,https://www.crunchbase.com/organization/sorted-5bdd,Active,,"Artificial Intelligence (AI), CleanTech, Computer Vision, Information Technology","London, England, United Kingdom",AI-powered solutions to sort recyclable materials,"38,242","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.sortedtech.io/,,,https://www.linkedin.com/company/sortedtech/,"Sorted is a company that provides artificial intelligence-powered solutions to waste management companies. Their technology assists in sorting recyclable materials more efficiently, contributing to the cleantech and computer vision industries. The company's services are primarily in the realm of business and productivity software, offering innovative solutions to improve waste management processes. Their AI-driven technology is designed to enhance the efficiency and effectiveness of recycling operations, thereby promoting sustainable practices in the waste management sector.","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software, Sustainability",2,1-10,"Arthur Goujon, Luis Espinosa",1,Seed,2024-04-23,1650000,GBP,2054958,Seed,1650000,GBP,2054958,Seed,1650000,GBP,2054958,1650000,GBP,2054958,"Antler, Pi Labs, The Conduit Connect, Archipelago Eco Investors",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
VyperCore,https://www.crunchbase.com/organization/vypercore,Active,,"Manufacturing, Product Design, Semiconductor","Cambridge, Cambridgeshire, United Kingdom",VyperCore processor technology changes the performance and security paradigms for existing general-purpose compute-intense workloads.,"38,270","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-01-01,year,,,,,For Profit,https://www.vypercore.com/,https://twitter.com/vypercore,,https://www.linkedin.com/company/vypercore/,,"Design, Hardware, Manufacturing, Science and Engineering",,11-50,,2,Seed,2023-09-07,,,,Non-equity Assistance,4000000,EUR,4380720,Seed,4000000,EUR,4380720,4000000,EUR,4380720,"Octopus Ventures, SCVC, BGF Ventures, Silicon Roundabout Ventures, Intel Ignite",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Biocentis,https://www.crunchbase.com/organization/biocentis,Active,,"Agriculture, AgTech, Biotechnology, Genetics, Health Care","London, England, United Kingdom",Spin-out of Imperial College London developing ground-breaking vector and pest control solutions for a healthier and more sustainable world,"38,442","Europe, Middle East, and Africa (EMEA)",E2 8AB,$1M to $10M,2022-01-13,day,,,,,For Profit,https://biocentis.com/,,,https://www.linkedin.com/company/biocentis/?originalSubdomain=it,"We are a biotech company re-shaping the future of insect control with a unique technology platform that combines environmental sustainability and unprecedented effectiveness. As a spin-out from Imperial College London, a global leader in genetic pest control, we build upon over 20 years of research by our scientific founders, whose pioneering work in genetic control technologies has garnered global recognition. With a presence in the UK and Italy, we leverage the experience of a diverse and accomplished team from 7 countries with unparalleled experience in the scientific and technological fields and an outstanding track record in company building and management.","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering",6,11-50,"Andrew Hammond, Federico Guelpa, Federico Guelpa, Giorgio Rocca, Kyros Kyrou, Teodoro D'Ambrosio",3,Seed,2024-12-31,2000000,EUR,2069997,Convertible Note,2000000,EUR,2272929,Pre-Seed,2000000,EUR,2272929,4270000,EUR,4633591,Neurone,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Keyring Network,https://www.crunchbase.com/organization/keyring-b71c,Active,,"Blockchain, FinTech","London, England, United Kingdom",Institutional-grade compliance for blockchains,"38,447","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.keyring.network/,https://twitter.com/KeyringNetwork,,https://www.linkedin.com/company/keyring-network,"Keyring equips financial service providers with permissioning tools for compliant transactions on-chain, powered by zero-knowledge privacy. The company operates at the intersection of traditional and blockchain-based finance, serving as an institutional-grade gateway to channel assets, capital, and users on-chain.","Blockchain and Cryptocurrency, Financial Services, Other",2,1-10,"Alex McFarlane, Melodie Lamarque",2,Seed,2024-03-19,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,7000000,USD,7000000,7000000,USD,7000000,"Kima Ventures, gumi Cryptos Capital (gCC), Greenfield, UDHC, Philippe Teixeira da Mota",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Visibly,https://www.crunchbase.com/organization/visibly-a55c,Active,,"Education, Training","London, England, United Kingdom",Visibly developing technology to bring about the change our built environment requires by providing businesses with the tools they need.,"38,734","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.visiblyhq.com,https://x.com/visiblyhq,,https://www.linkedin.com/company/visibly-hq1,Visibly developing technology to bring about the change our built environment requires by providing businesses with the tools they need to reduce the industry's skills gap and ensure our infrastructure can meet the needs of the population.,Education,1,1-10,Kane St Quintin,1,Seed,2024-06-10,7000000,EUR,7534416,Seed,7000000,EUR,7534416,Seed,7000000,EUR,7534416,7000000,EUR,7534416,"Creandum, Seedcamp, Brighteye Ventures, Triple Point Ventures, Nick Kingsbury",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Augmetec,https://www.crunchbase.com/organization/augmetec,Active,,Legal Tech,"London, England, United Kingdom",Harnessing the power of technology to build industry-first LegalTech solutions,"39,654","Europe, Middle East, and Africa (EMEA)",,,2022-07-19,day,,,,,For Profit,https://augmetec.com,,,https://www.linkedin.com/company/augmetec,Augmetec is a legal technology company.,Professional Services,,1-10,,3,Seed,2025-02-18,2000000,GBP,2522135,Seed,2000000,GBP,2522135,Seed,2410000,GBP,3033048,2410000,GBP,3033048,"Fuel Ventures, Haatch, 14Peaks Capital",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
illuminem,https://www.crunchbase.com/organization/light-a040,Active,,"Analytics, CleanTech, Information Services","London, England, United Kingdom",illuminem is the world's leading source of sustainability & energy information,"39,691","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2022-06-01,month,,,,,For Profit,https://illuminem.com,https://twitter.com/illuminemNews,,https://www.linkedin.com/company/illuminem,"illuminem is the sustainability information & data platform (“the Bloomberg of Sustainability”), boosting over 500,000 users. It empowers users to stay updated with unlimited news, discover insights from the world’s largest expert network in sustainability, and monitor & compare the ESG performance of any company. Its Sustainability Data Hub (SaaS) based on ESG metrics & intent data helps sustainability solutions scale.","Data and Analytics, Information Technology, Sustainability",3,11-50,"Andrea Gori, Markos Chrysikopoulos, Nicolas Vecchioli",2,Seed,2024-07-18,2000000,EUR,2180074,Seed,2000000,EUR,2180074,Seed,2300074,USD,2300074,2300074,USD,2300074,"Techstars, Fortino Capital, Genesis Ventures, BlackWood Ventures, Spin Ventures",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Entangle Protocol,https://www.crunchbase.com/organization/entangle,Active,,"Blockchain, Cryptocurrency","London, England, United Kingdom",A blockchain messaging protocol that allows decentralized applications to build and communicate across any blockchain and data source.,"39,760","Europe, Middle East, and Africa (EMEA)",,,2022-01-05,day,,,,,For Profit,https://entangle.fi/,https://twitter.com/Entanglefi,,https://www.linkedin.com/company/entangle-protocol/,Entangle is the first fully customizable Web3 messaging Infrastructure designed to unify web3 and optimize ecosystem liquidity. Entangle provides Builders & dApps authenticated and interoperable data pathways from any source with full configurability in executing operations.,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,51-100,Faisal Mehrban,4,Seed,2024-03-18,,,,Seed,,,,Seed,4000000,USD,4000000,4000000,USD,4000000,"ConsenSys, Owl Ventures, MH Ventures, Big Brain Holdings, Contango Digital Assets",1,23,,,,,,,,,,,,,,Private,,,,,,,,,,,
Briefly Bio,https://www.crunchbase.com/organization/briefly-bio,Active,,"Biotechnology, Pharmaceutical","London, England, United Kingdom",Briefly Bio is a biotech platform that provides a solution to make lab work reproducible.,"40,018","Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://briefly.bio,,,https://www.linkedin.com/company/briefly-bio,Briefly Bio is a biotech platform that provides a solution to make lab work reproducible.,"Biotechnology, Health Care, Science and Engineering",2,1-10,"Harry Rickerby, Katya Putintseva",1,Seed,2024-07-17,1200000,USD,1200000,Pre-Seed,1200000,USD,1200000,Pre-Seed,1200000,USD,1200000,1200000,USD,1200000,"Compound, NP-Hard Ventures, Tiny VC",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
twig bio,https://www.crunchbase.com/organization/twig-bio,Active,,"Artificial Intelligence (AI), Biotechnology, Robotics","London, England, United Kingdom",twig bio operates as a bioengineering startup.,"40,215","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-01-01,year,,,,,For Profit,https://twig.bio/,,,https://www.linkedin.com/company/twigbio/about/,twig bio operates as a bioengineering startup. twig bio using AI and robotics to find sustainable replacements for harmful ingredients.,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Science and Engineering, Software",3,1-10,"James Allen, Russ Tucker, Satnam Surae",1,Seed,2023-09-10,3000000,GBP,3746563,Pre-Seed,3000000,GBP,3746563,Pre-Seed,3000000,GBP,3746563,3000000,GBP,3746563,"Gaingels, Seedcamp, Zero Carbon Capital, Project A Ventures, HackCapital",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Signapse,https://www.crunchbase.com/organization/signapse-ec44,Active,,Artificial Intelligence (AI),"Guildford, Surrey, United Kingdom","Bringing AI and Sign Language together to communicate, connect and collaborate.","40,281","Europe, Middle East, and Africa (EMEA)",GU2 7YG,,2022-02-01,day,,,,,For Profit,https://www.signapse.ai/,,,https://www.linkedin.com/company/signapse,"We are developing real-time sign language translator software. We are a team of Deaf and hearing people; entrepreneurs, engineers, and researchers. We build artificial intelligence solutions for clients who want access to sign language translation and interpretation. Broadcast media, announcements in public spaces, and websites can be inaccessible if you are a sign language user and it is our job to make sure your organisation provides great access for Deaf people.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,11-50,"Ben Saunders, Richard Bowden, Sally Chalk",5,,2024-08-15,100000,USD,100000,Venture - Series Unknown,100000,USD,100000,Venture - Series Unknown,2299734,USD,2299734,2924784,USD,2924784,"Innovate UK, Soulmates Ventures, University of Surrey, The FSE Group, Empirical Ventures",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
