Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Elder,https://www.crunchbase.com/organization/elder,Active,,"Elderly, Health Care, Home Health Care, Internet","London, England, United Kingdom",Elder provides live-in and short-term home care for elderly individuals across the UK.,"26,498","Europe, Middle East, and Africa (EMEA)",EC1V 2TT,$10M to $50M,2015-12-01,month,,,,,For Profit,http://elder.org,https://www.twitter.com/elderhq,https://www.facebook.com/elderLiveInHomeCare,https://www.linkedin.com/company/elder-hq,"Elder operates a technology-enabled elder care marketplace designed to provide tailored at-home care services. The company uses patented logistics and matching technologies to provide families with peace of mind, as well as a personalized and adaptable offering for professional caretakers, allowing customers to receive streamlined and supervised primary care for their loved ones.","Community and Lifestyle, Health Care, Internet Services",2,101-250,"Pete Dowds, Tom Brooks",6,,2024-04-22,,,,Venture - Series Unknown,,,,Venture - Series Unknown,19762464,USD,19762464,19762464,USD,19762464,"Hummingbird Ventures, Acton Capital, MMC Ventures, Upscale, UKTV Ventures",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
BIOS,https://www.crunchbase.com/organization/bios-health,Active,,"Artificial Intelligence (AI), Bioinformatics, Health Care, Human Computer Interaction, Machine Learning, Medical, Medical Device","Cambridge, Cambridgeshire, United Kingdom",BIOS Health uses data-driven insights from the nervous system to build neural digital therapies - the next big trend in precision medicines.,"27,135","Europe, Middle East, and Africa (EMEA)",CB2 1LA,Less than $1M,2015-05-05,day,,,,,For Profit,https://www.bios.health/,https://twitter.com/BIOShealth,https://www.facebook.com/BIOSHealthLtd/,https://www.linkedin.com/company/bios-health-inc/,"BIOS Health uses data-driven insights from the nervous system to build neural digital therapies - the next big trend in precision medicines. The human nervous system carries vast quantities of data, and BIOS’ ability to precisely link nerve activity to specific conditions through the discovery of their neural biomarkers is a game changer for precision medicine. BIOS’ research could hold the key to new treatments for conditions including hypertension, diabetes, rheumatoid arthritis, and even diseases of the brain itself such as Parkinson’s or Alzheimer’s. BIOS is positioned to provide the neural code on which a new generation of treatments can be built that can enable millions of people suffering from chronic diseases to improve their quality of life. Co-founded by Cambridge University researchers Emil Hewage, a computational neuroscientist, and Oliver Armitage, a biomechanical engineer, BIOS is made up of a wide range of experts from neuroscience, machine learning, software engineering, applied biomaterials, biotechnology and medicine. Advisors include Oxford University Professors David Paterson and Tim Denison, CEO of Candel Therapeutics Paul Peter Tak, and IQVIA VP of Genomic and Precision Medicine Joanne Hackett (Chair of the BIOS Board).","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Health Care, Science and Engineering, Software",2,11-50,"Emil Hewage, Oliver Armitage",11,,2024-01-09,,,,Venture - Series Unknown,,,,Venture - Series Unknown,24500000,USD,24500000,46796540,USD,46796540,"Y Combinator, Real Ventures, Fifty Years, National Institutes of Health, Innovate UK",8,21,,,,,,,,,,,,,,Private,,,,,,,,,,,3
Arborea,https://www.crunchbase.com/organization/arborea,Active,,"Biotechnology, CleanTech, Food and Beverage","London, England, United Kingdom",Arborea is industrialising photosynthesis to expand the world’s food supply,"27,608","Europe, Middle East, and Africa (EMEA)",W12 0BZ,$1M to $10M,2015-01-01,year,,,,,For Profit,https://arborea.io,https://x.com/Arborea_Food,,https://www.linkedin.com/company/arborea-ltd-/,"Founded in 2015 by CEO Julian Melchiorri, Arborea is industrializing photosynthesis to expand the world’s food supply. The start-up has developed a breakthrough ingredients and proteins production platform that solves the crucial issues of existing photosynthetic culture platforms. Arborea’s cultivation technology for photosynthetic microorganisms mimics the functioning mechanisms of a real leaf. In doing so, it has created a radically more effective food production platform resulting in a capital-light, scalable solution that slashes the costs of fermentation. Arborea is on a mission to make healthy and sustainable food the primary choice for everyone by enabling hitherto expensive nutritional ingredients and proteins to be produced sustainably, efficiently, and affordably.","Biotechnology, Food and Beverage, Science and Engineering, Sustainability",1,1-10,Julian Melchiorri,5,,2024-12-23,5000000,EUR,5217442,Venture - Series Unknown,5000000,EUR,5217442,Venture - Series Unknown,9467442,USD,9467442,14045318,USD,14045318,"European Innovation Council, Indico Capital Partners, Rubio Impact Ventures, EIT Food, Volta Circle",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Credit Kudos,https://www.crunchbase.com/organization/credit-kudos,Active,,"Credit Bureau, Financial Services, FinTech","London, England, United Kingdom",Credit Kudos is a credit bureau that uses financial behavior and data through open banking to measure creditworthiness.,"28,092","Europe, Middle East, and Africa (EMEA)",E8 3DL,$1M to $10M,2015-09-01,month,2022-03-23,day,,,For Profit,https://www.creditkudos.com,https://www.twitter.com/creditkudos,https://www.facebook.com/creditkudos,https://www.linkedin.com/company/credit-kudos,Credit Kudos is a credit bureau that uses financial behavior and data through open banking to measure creditworthiness. Credit Kudos utilizes consumer transaction data to build highly accurate and transparent credit score cards and affordability metrics.,Financial Services,2,11-50,"Freddy Kelly, Matt Schofield",3,M&A,2020-04-15,5000000,GBP,6259373,Series A,5000000,GBP,6259373,Series A,7800000,GBP,9918797,7800000,GBP,9918797,"Plug and Play, Ascension, Entrepreneurs First, AlbionVC, Social Tech Trust",2,24,,Was Acquired,Credit Kudos acquired by Apple,https://www.crunchbase.com/acquisition/apple-acquires-credit-kudos--30596efa,Apple,https://www.crunchbase.com/organization/apple,2022-03-23,day,150000000,USD,150000000,Acquisition,,Private,,,,,,,,,,,1
Ziflow,https://www.crunchbase.com/organization/ziflow,Active,,"Marketing, Marketing Automation, SaaS, Software","London, England, United Kingdom",Ziflow is a SaaS company that builds smart tools for creative production teams.,"28,771","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.ziflow.com,https://twitter.com/ziflow,https://www.facebook.com/Ziflow-1035776346484453/,https://www.linkedin.com/company-beta/10364777/?pathWildcard=10364777,"Ziflow is a SaaS company that builds smart tools for creative production teams. It simplifies how teams review and approve creative content so they accomplish more together. The online proofing experience, Ziflow empowers teams of all sizes to make feedback effortless, get aligned, and raise review efficiency. Only Ziflow offers a secure, enterprise-ready environment where any piece of creative content can be reviewed from anywhere. A best-of-breed solution, Ziflow connects people and tools throughout the review and approval process to ensure exceptional work that achieves brand governance and compliance.","Sales and Marketing, Software",2,11-50,"Anthony Welgemoed, Mat Atkinson",5,Early Stage Venture,2023-02-02,20000000,USD,20000000,Series A,20000000,USD,20000000,Series A,28256316,USD,28256316,28256316,USD,28256316,"Companyon Ventures, Riverside Acceleration Capital, Sidecar Angels",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Focal Point Positioning,https://www.crunchbase.com/organization/focal-point-positioning,Active,,"Automotive, Consulting, Indoor Positioning, Navigation, Software, Wearables","Cambridge, Cambridgeshire, United Kingdom","FocalPoint has developed next generation navigation and positioning software for smartphones, wearables and autonomous vehicles.","28,788","Europe, Middle East, and Africa (EMEA)",CB4 3NP,$1M to $10M,2015-08-10,day,,,,,For Profit,http://www.focalpointpositioning.com/,https://twitter.com/focalpointpnt,,https://www.linkedin.com/company/fppnt,"Focal Point consists of a team of experts with more than 30 years of combined knowledge in the world of positioning, navigation and timing. The company has revolutionised navigation and positioning software through the development of two core products: S-GNSS and D-Tail. S-GNSS drastically improves the sensitivity and accuracy of GPS receivers, making it far easier to track people indoors and in remote environments. D-Tail taps into sensors already within a smartphone or wearable device to more accurately track users in three-dimensions, producing data that can be trusted more than ever before.  Founder Dr Ramsey Faragher is a world-leading expert in GNSS-denied positioning and has previously worked as a senior research associate at the University of Cambridge and a principal scientist at the BAE Systems Advanced Technology Centre, where he developed award-winning technologies. His early work included developing a range of multi-sensor positioning systems for unmanned aerial and ground vehicles and the Astute nuclear submarine. He was also part of the original design team for the ExoMars martian rover's ""Seeker"" visual navigation system.","Consumer Electronics, Hardware, Navigation and Mapping, Professional Services, Software, Transportation",1,11-50,Ramsey Faragher,4,Late Stage Venture,2022-09-08,23000000,GBP,26494613,Series C,23000000,GBP,26494613,Series C,33412002,GBP,40450601,33412002,GBP,40450601,"IQ Capital, Parkwalk Advisors, Passion Capital, Molten Ventures, University of Cambridge",2,24,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sensat,https://www.crunchbase.com/organization/sensat,Active,,Software,"London, England, United Kingdom",Sensat helps Infrastructure owners and operators to deliver programmes on time and on budget by uncovering hidden risks,"28,893","Europe, Middle East, and Africa (EMEA)",EC2A 3QQ,$10M to $50M,2015-01-01,year,,,,,For Profit,https://www.sensat.co,,,https://www.linkedin.com/company/sensat/,"Sensat enables Infrastructure owners and their operators to manage and visualise live project information in 2D, 3D and 4D. This lets them plan, coordinate and track project performance to make better, faster, more data-driven decisions.",Software,2,51-100,"Harry Atkinson, James Dean",4,Early Stage Venture,2022-10-20,16700000,GBP,18740335,Series B,16700000,GBP,18740335,Series B,33240335,USD,33240335,33787286,USD,33787286,"Innovate UK, National Grid Partners (NGP), Force Over Mass Capital, 8point8 Capital, Round Hill Ventures",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
VITL,https://www.crunchbase.com/organization/vitl,Active,,"Content, Fitness, Food and Beverage, Health Care, Nutrition","Farnham, Surrey, United Kingdom","On a mission to make healthy living more achievable, providing beautifully designed, expertly researched nutritional products and content.","28,976","Europe, Middle East, and Africa (EMEA)",GU9 7PT,$1M to $10M,2015-01-01,year,,,,,For Profit,http://vitl.com,https://www.twitter.com/vitlhealth,https://www.facebook.com/vitlhealth,https://www.linkedin.com/company/vitl-com,"On a mission to make healthy living more achievable, providing beautifully designed, expertly researched nutritional products and content.","Food and Beverage, Health Care, Media and Entertainment, Sports",1,1-10,Jonathan Relph,6,,2022-12-05,,,,Venture - Series Unknown,,,,Venture - Series Unknown,4070632,GBP,5105802,4070632,GBP,5105802,"True., Crowdcube, Redbus Ventures, Angel Investment Network, Channel 4 Ventures",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Electron,https://www.crunchbase.com/organization/electron,Active,,"Blockchain, Clean Energy, Data Integration, Energy, Infrastructure, Renewable Energy, Software","London, England, United Kingdom","Electron is accelerating the energy industry’s transition to Net Zero by making granular, market-based interactions possible.","29,194","Europe, Middle East, and Africa (EMEA)",EC2A 4NE,$1M to $10M,2015-01-01,year,,,,,For Profit,http://www.electron.net,https://twitter.com/ElectronDLT,https://www.facebook.com/Electron-1050643575033677/,https://www.linkedin.com/company/electron-platform,"Electron is a London based energy technology company, unlocking value in decarbonising energy systems by enabling granular, market-based interactions, designed by the users themselves. Electron is a market platform as a service, used by network operators, distributed energy resources, and others to trade and optimise the combined use of network capacity and zero carbon, zero marginal cost power.","Blockchain and Cryptocurrency, Data and Analytics, Energy, Information Technology, Other, Software, Sustainability",2,11-50,"Joanna Hubbard, Paul Ellis",20,,2023-09-19,4000000,GBP,4957213,Venture - Series Unknown,4000000,GBP,4957213,Venture - Series Unknown,6865696,GBP,8765910,10965900,GBP,13994115,"Kaluza, SYSTEMIQ, Nesta, Riverstone Holdings, One Planet Capital",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Navenio,https://www.crunchbase.com/organization/navenio,Active,,"Information Technology, Location Based Services, Mobile Apps, Software","Oxford, Oxfordshire, United Kingdom",Navenio is a software company that provides location positioning services for indoor environments through its mobile app.,"29,250","Europe, Middle East, and Africa (EMEA)",OX1 1PT,$10M to $50M,2015-01-01,year,,,,,For Profit,https://www.navenio.com/,https://twitter.com/navenioltd,,https://www.linkedin.com/company/navenio-ltd/?originalSubdomain=in,"Navenio is a software technology company that provides location-based services for indoor environments via mobile applications. Its solution provides an improvement on other indoor localization technologies, having the ability to locate people without the need for implementing, managing, or surveying any new building hardware such as beacons or wi-fi. Navenio’s intelligent workforce solution unlocks significant improvements in the efficiency and workflow of staff and teams through automation that is carefully driven from real-world best practice. The company was founded in 2015 and is headquartered in Oxford, England.","Apps, Data and Analytics, Information Technology, Internet Services, Mobile, Navigation and Mapping, Software",2,11-50,"Agathoniki Trigoni, Timothy Weil",13,Early Stage Venture,2023-09-20,6300000,USD,6300000,Series A,6300000,USD,6300000,Series A,41109420,USD,41109420,47235740,USD,47235740,"UK Government, Oxford Science Enterprises, Future Planet Capital, Innovate UK, IP Group",3,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Better Origin,https://www.crunchbase.com/organization/betterorigin,Active,,"Agriculture, Artificial Intelligence (AI), Biofuel, Farming","Cambridge, Cambridgeshire, United Kingdom",The food chain is broken. Our technology fixes it.,"29,346","Europe, Middle East, and Africa (EMEA)",CB4 2HY,$1M to $10M,2015-01-01,year,,,,,For Profit,http://www.betterorigin.co.uk,https://twitter.com/betterorigin,https://www.facebook.com/betterorigin,https://www.linkedin.com/company/betterorigin,"Food waste is a human-made problem, and nature already has a solution. The answer lies in natural upcyclers, such as insects. Our product - the Better Origin X1 – is an AI-powered insect farm that combines this idea with cutting-edge technology.","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Energy, Natural Resources, Science and Engineering, Software, Sustainability",2,11-50,"Fotis Fotiadis, Miha Pipan",7,Early Stage Venture,2022-04-07,16000000,USD,16000000,Series A,16000000,USD,16000000,Series A,19783301,USD,19783301,22172344,USD,22172344,"Fly Ventures, Balderton Capital, Innovate UK, MassChallenge, EASME",5,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Codec,https://www.crunchbase.com/organization/codec-london,Active,,"Artificial Intelligence (AI), Creative Agency, Machine Learning, Marketing, SaaS, Social Media, Social Media Advertising, Social Media Marketing","London, England, United Kingdom",We help brands to discover and tap in to the pockets of culture that drive growth. Powered by award-winning AI.,"31,671","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,day,,,,,For Profit,http://www.codec.ai,https://twitter.com/codec_ai,https://www.facebook.com/codecplatform/?ref=br_rs,https://www.linkedin.com/company/codec,"Codec is a cultural intelligence platform.  We build community-driven brands: fusing AI with human imagination to tap in to pockets of culture that fuel growth. We apply science to culture using award-winning AI to make sense of thousands of millions of digital content engagements, grouping mass audiences into meaningful cultural communities, linked by shared leaders, interests, and identity.  We work with leading brands within Unilever, L’Oreal, P&G and more to unlock, track and grow their communities - giving them the cultural edge to create and activate emotionally-resonant content that supercharges growth.  These insights can be plugged across the marketing workflow, to inform brand strategy, content creation, and media activation; connecting global teams and agencies to put cultural intelligence at the heart of brand-building. Our platform has been recognised as the Best Artificial Intelligence Product in Marketing’ (Cognition X) and one of the 50 most disruptive businesses in the UK (Real Business).","Advertising, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",2,11-50,"Martin Adams, Thomas Graham",4,,2020-01-15,2000000,GBP,2607977,Venture - Series Unknown,2000000,GBP,2607977,Venture - Series Unknown,6700000,GBP,8697180,6700000,GBP,8697180,"500 Global, Force Over Mass Capital, Wayra UK",1,3,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,2
Shackleton,https://www.crunchbase.com/organization/shackleton-2,Active,,"Apparel, E-Commerce, Fashion, Lifestyle, Manufacturing, Retail, Web Design","London, England, United Kingdom",Shackleton designs and develops expedition-grade performance apparel and life-changing experiences.,"31,684","Europe, Middle East, and Africa (EMEA)",,$100M to $500M,2015-01-01,year,,,,,For Profit,https://shackleton.com/,https://mobile.twitter.com/weareshackleton,https://www.facebook.com/Shackletonofficial/,https://www.linkedin.com/company/shackletonofficial/,"Inspired by polar titan Sir Ernest Shackleton and supported by his descendants, British brand Shackleton designs and develops expedition-grade performance apparel and life-changing experiences to some of the world’s most extreme destinations. Shackleton parkas, down jackets, knitwear and accessories are co-designed by record-breaking explorers in the UK and tested in Norway and Antarctica. Every product carries the brand’s signature values; high performance, ultimate build-quality, versatility and sustainability. The company works with some of Europe’s best manufacturers combining engineering quality with the levels of refinement found in the top luxury brands. Shackleton’s product pipeline will see the introduction of year-round expedition product and specialist ranges for Alpine and Ocean environments. In 2022, the centenary of Sir Ernest’s death, the brand launched the Shackleton Medal for the Protection of the Polar Regions, judged by prestigious academics and explorers. The brand supports adventurers and endurance athletes globally and has mounted record-breaking expeditions on land and sea. Shackleton’s staff are exemplars of Sir Ernest’s spirit - amongst the team are world record-holders from ocean rowing to polar exploration. Led by record-breaking polar explorers, Shackleton Challenges offers life-changing expedition experiences giving guests the opportunity to learn expedition craft and really test their mettle in the world’s epic landscapes. Meticulously planned, Shackleton Challenges set out to have a transformational impact on the lives of our guests. An expertly run preparedness journey develops guests’ physical, mental and emotional capabilities so that they can excel and enjoy their experience in the extremes to the full.","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Manufacturing",2,11-50,"Ian Holdcroft, Martin Brooks",2,,2024-09-23,1252881,GBP,1672627,Equity Crowdfunding,1252881,GBP,1672627,Equity Crowdfunding,1252881,GBP,1672627,1252881,GBP,1672627,"Vala Capital, Anglia Capital Group",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
StormHarvester,https://www.crunchbase.com/organization/stormharvester,Active,,"Civil Engineering, Construction, Software","London, England, United Kingdom",StormHarvester links civil infrastructure to a weather forecasting platform. ,"32,200","Europe, Middle East, and Africa (EMEA)",EC1V 2NX,$1M to $10M,2015-01-01,year,,,,,For Profit,https://stormharvester.com/,,,https://www.linkedin.com/company/stormharvester/?originalSubdomain=in,"StormHarvester links civil infrastructure to a weather forecasting platform. This allows civil infrastructure to take action prior to heavy rainfall. StormHarvester was designed and developed through collaboration between specialist drainage engineers, leading engineering academics from Queens University, Belfast, and specialist software and electronics engineers.  Our ‘smart’ drainage solutions are set to fundamentally disrupt traditional drainage design by reducing capital costs, water demand and pollution events. ","Real Estate, Science and Engineering, Software",2,1-10,"Brian Moloney, Neil Macdonald",5,Early Stage Venture,2025-01-23,8400000,GBP,10347963,Series A,8400000,GBP,10347963,Series A,13376295,USD,13376295,13376295,USD,13376295,"YFM Equity Partners, Emerald Technology Ventures, HBAN, Techstart Ventures, Green Angel Ventures",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Drover,https://www.crunchbase.com/organization/drover,Closed,,"Automotive, Autonomous Vehicles, Fleet Management, Transportation","London, England, United Kingdom",Drover is a car subscription company.,"32,590","Europe, Middle East, and Africa (EMEA)",N1 5QJ,$1M to $10M,2015-10-19,day,2020-12-17,day,,none,For Profit,https://www.joindrover.com,https://www.twitter.com/joindrover,https://www.facebook.com/joindrover,https://www.linkedin.com/company/drover-ltd,"Drover is a mobility-as-a-service platform providing monthly, all-in car subscriptions to its end-customers while providing its fleet partners with a listings and fleet management interface to effectively monetize available vehicle inventory. The company's mobility platform bridges the gap between short-term car rental companies and long term lease providers, giving customers flexible access to cars. Their technology platform provides a one-stop-shop for drivers and vehicle suppliers alike. It also offers bookings platform combined with a free fleet management tool for suppliers, which includes a sophisticated telematics integration, predictive maintenance, PCN management, electronic driver onboarding and background checking, a payments and invoicing engine, and a comprehensive insurance offer as part of every booking. Drover was founded in 2015 and is headquartered in London, United Kingdom.",Transportation,2,51-100,"Felix Leuschner, Matt Varughese",5,M&A,2020-10-15,2250000,GBP,2903039,Series B,2250000,GBP,2903039,Series B,30250000,GBP,39356056,30250000,GBP,39356056,"Cherry Ventures, Autotech Ventures, Target Global, RTP Global, Partech",9,13,,Was Acquired,Drover acquired by Cazoo,https://www.crunchbase.com/acquisition/cazoo-acquires-drover--49dd4a87,Cazoo,https://www.crunchbase.com/organization/cazoo,2020-12-17,day,,,,Acquisition,,Private,,,,,,,,,,,
Hive,https://www.crunchbase.com/organization/hive-hr,Active,,"B2B, Employment, Human Resources, SaaS, Software","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Hive is an employee engagement and employee feedback software.,"32,667","Europe, Middle East, and Africa (EMEA)",NE1 5HX,$1M to $10M,2015-04-01,month,,,,,For Profit,https://www.hive.hr/,https://twitter.com/hive_hr,https://www.facebook.com/hiveapp,https://www.linkedin.com/company/hive-hr/,"Hive is an employee engagement and employee feedback software. Originally invented to challenge traditional employee surveying, our flexible employee feedback platform has provided an agile and intuitive alternative for savvy HR and business professionals. Our platform technology continues to be enhanced with new features to meet the growing needs of modern, changing organizations. And, with the development of Hive People Science, we are empowering organizations to drive real cultural and organizational change by understanding and listening to their employees.","Administrative Services, Other, Professional Services, Software",1,11-50,John Ryder,4,,2021-06-01,500000,GBP,707799,Venture - Series Unknown,500000,GBP,707799,Venture - Series Unknown,2050500,GBP,2768302,2050500,GBP,2768302,"Maven Capital Partners, The Future Fund, Growth Capital Ventures, North East Development Capital Fund",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mercaux,https://www.crunchbase.com/organization/mercaux,Active,,"Enterprise Software, Retail, Retail Technology","London, England, United Kingdom","A Fully Composable Omnichannel Store Platform, from Product Discovery and Clienteling through to Checkout","33,012","Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2015-01-01,year,,,,,For Profit,http://www.mercaux.com,https://twitter.com/mercaux,https://www.facebook.com/mercaux,https://www.linkedin.com/company/3117792/,"Mercaux offers a a Single App for Store Associates with Clienteling, Omni-POS, Fulfilment, Remote Selling and more, supported by a suite of Self-Service Customer solutions, including Self-Checkout.","Commerce and Shopping, Hardware, Software",2,51-100,"Alexey Petrov, Olga Kotsur",5,,2022-11-30,14108599,USD,14108599,Venture - Series Unknown,14108599,USD,14108599,Venture - Series Unknown,19108599,USD,19108599,20940772,USD,20940772,"Plug and Play, Nauta Capital, Flashpoint, SAP.iO, Redseed",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,4
Parity Technologies,https://www.crunchbase.com/organization/ethcore,Active,,"Blockchain, Computer, Ethereum, Information Technology, Open Source, Software","London, England, United Kingdom",Parity aims to enable businesses and organisations to capitalize on blockchain technology and benefit from the new opportunities.,"33,185","Europe, Middle East, and Africa (EMEA)",WC1W 7PA,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.parity.io/,https://twitter.com/ParityTech,https://www.facebook.com/ParityTech/,https://www.linkedin.com/company/paritytech,"Parity is an infrastructure and innovation focused company building platforms and applications. Parity's work combines cutting-edge cryptography, cellular system, peer-to-peer technology and decentralised consensus architectures.","Blockchain and Cryptocurrency, Consumer Electronics, Hardware, Information Technology, Other, Software",3,101-250,"Björn Wagner, Gavin Wood, Jutta Steiner",3,,2019-01-08,5000000,USD,5000000,Grant,,,,Venture - Series Unknown,750000,USD,750000,5750000,USD,5750000,"Digital Currency Group, Blockchain Capital, Fenbushi Capital, Ethereum Foundation, Kenetic",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,4
Capdesk,https://www.crunchbase.com/organization/capdesk-bring-shares-to-life,Closed,,"Asset Management, Financial Services, FinTech, SaaS","London, England, United Kingdom","Capdesk is an equity management platform helping companies manage cap tables, shareholder registers, and employee shares.","33,418","Europe, Middle East, and Africa (EMEA)",EC2M 3TY,,2015-07-03,day,2022-08-30,day,,none,For Profit,https://www.capdesk.com,https://www.twitter.com/capdesk,https://www.facebook.com/capdesk,https://www.linkedin.com/company/capdesk,"Capdesk is an equity management platform helping companies manage cap tables, shareholder registers, and employee shares. It accelerates its customer's company growth by eliminating admin time to focus on core business tasks. Capdesk streamlines the equity management by automatically updating cap tables, statutory registers, and various modelings. Digital, end-to-end share issuance transfers, splits, consolidations, and cancellations can be performed seamlessly on the platform. With the equity information stored on the platform, clients can align stakeholders by giving them easy access to ownership information, share certificates, option vesting schedules, investment amounts, and latest values. The London, England-headquartered company was established in 2015.","Financial Services, Software",4,51-100,"Casper Arbøll, Christian Gabriel, Martin Damhus, Mikkel Boje",7,M&A,2021-03-17,5000000,GBP,6987730,Series A,5000000,GBP,6987730,Series A,13843144,USD,13843144,13843144,USD,13843144,"Aerion Partners, Fuel Ventures, Middlegame Ventures, Chris Adelsbach, Fidelity International Strategic Ventures",3,9,,Was Acquired,Capdesk acquired by Carta,https://www.crunchbase.com/acquisition/eshares-acquires-capdesk-bring-shares-to-life--502f8fbd,Carta,https://www.crunchbase.com/organization/eshares,2022-08-30,day,,,,Acquisition,,Private,,,,,,,,,,,
Sensate,https://www.crunchbase.com/organization/sensate,Active,,"Apps, Health Care, Medical, Wellness","London, England, United Kingdom",Sensate provides on-the-spot profound relaxation in as few as 10 minutes.,"33,584","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.getsensate.com/,https://twitter.com/MySensate,https://www.facebook.com/SensateBioSelf/,https://www.linkedin.com/company/bioself-technology-ltd/,"Sensate provides on-the-spot profound relaxation in as few as 10 minutes. It is a new wearable device proven to calm nerves. It is palm-sized, sits on the chest, and syncs with an app. The device and app were designed by a leader in integrated medicine to empower and to manage stress, improve sleep and concentration, as well as achieve many of the other beneficial results associated with meditation.  Sensate is a product of BioSelf Technology. It is headquartered in London, England.","Apps, Health Care, Software",1,1-10,Anna Gudmundson,5,Seed,2023-03-07,3200000,USD,3200000,Seed,3200000,USD,3200000,Seed,4300000,USD,4300000,4300000,USD,4300000,"EXPERT DOJO, Dangerous Ventures, Wefunder, Geek Ventures, Unlock Venture Partners",3,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
MEL Science,https://www.crunchbase.com/organization/mel-science,Active,,"EdTech, Education, Software","London, England, United Kingdom",MEL Science develops up to date chemistry kit subscription and VR software for learning chemistry,"33,664","Europe, Middle East, and Africa (EMEA)",EC2A 1AH,$50M to $100M,2015-01-12,day,,,,,For Profit,https://melscience.com/en/,https://twitter.com/mel_science,https://www.facebook.com/melscience,https://www.linkedin.com/company/mel-science/,MEL Science is an educational startup focused to change early science education with a combination of up-to date technologies and hands on experience. Our main products are monthly subscription to chemistry kits and chemistry lessons in VR for schools. ,"Education, Software",1,101-250,Vassili Philippov,4,Early Stage Venture,2020-12-01,15000000,USD,15000000,Series B,15000000,USD,15000000,Series B,23500000,USD,23500000,26700000,USD,26700000,"Mubadala, Launchbay Capital, Phystech Ventures, Nebius Group, Nesta Impact Investments",2,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
