Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
TEEPTRAK,https://www.crunchbase.com/organization/teeptrak,Active,,Software,"Paris, Ile-de-France, France",Connected solutions to monitor industrial performance,"52,741","European Union (EU), Europe, Middle East, and Africa (EMEA)",75011,Less than $1M,2014-09-11,day,,,,,For Profit,http://www.teeptrak.com/en/,https://twitter.com/teeptrak,,https://www.linkedin.com/company/teeptrak,Teeptrak solutions are the results of several years of consulting in operations and strategy. One major learning is that there is a real need of simple tools to better understand industrial performance in order to improve it. They believe the IoT technologies combined with the good old Lean philosophy are the key to success.,Software,1,11-50,Francois Coulloudon,3,Early Stage Venture,2024-11-12,5000000,EUR,5308318,Series A,5000000,EUR,5308318,Series A,9000000,EUR,9790097,9000000,EUR,9790097,"XAnge, SHIFT Invest, Électricité de France, EDF, Sia Partners",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
O'clock,https://www.crunchbase.com/organization/o-clock,Active,,"E-Learning, Internet, Training, Vocational Education","Paris, Ile-de-France, France","O'clock, an online school redefining remote education with real-time instruction in tech domains, prepares learners for digital sector jobs.","52,957","European Union (EU), Europe, Middle East, and Africa (EMEA)",75008,$1M to $10M,2016-02-16,day,,,,,For Profit,https://oclock.io,https://twitter.com/oclock_io,https://www.facebook.com/Oclock.io/,https://www.linkedin.com/school/ecole-o'clock,"Redefining remote education, O'clock is an online school committed to providing real-time instruction in technology-focused domains, preparing learners for job readiness in the digital sector.","Education, Internet Services, Software",3,101-250,"Anthony Marais, Dario Spagnolo, Lucie Copin",1,Seed,2021-10-19,4000000,EUR,4652602,Seed,4000000,EUR,4652602,Seed,4000000,EUR,4652602,4000000,EUR,4652602,"Ring Capital, Educapital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Dolead,https://www.crunchbase.com/organization/dolead,Active,,"Advertising, Consulting, Lead Generation, Media and Entertainment, Search Engine, Social Media, Software","Paris, Ile-de-France, France",Dolead works alongside your existing marketing & sales team to generate high quality leads at a fixed cost per lead.,"53,396","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,$1M to $10M,2007-08-02,day,2023-06-28,day,,,For Profit,http://www.dolead.com/,https://twitter.com/dolead,https://www.facebook.com/dolead.business,https://www.linkedin.com/company/dolead,"Dolead works alongside your existing marketing & sales team to power your growth. We run paid marketing campaigns faster,  integrate customer data with confidence and generate high quality leads at a fixed cost per lead, directly into any CRM. Driving effective and scalable lead generation with trust and compliance is the new competitive advantage and leading brands and companies are partnering with Dolead for its expertise, comprehensive technology and transparent approach to data. Together, let’s power your growth.","Advertising, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing, Software",2,51-100,"Arthur Saint-Père, Guillaume Heintz",5,M&A,2018-07-03,15000000,USD,15000000,Series C,15000000,USD,15000000,Series C,19330379,USD,19330379,20593286,USD,20593286,"XAnge, Ring Capital, Adverline, Alitis, Phitrust Partenaires",4,5,,Was Acquired,Dolead acquired by JVWEB,https://www.crunchbase.com/acquisition/jvweb-acquires-dolead--19b31c29,JVWEB,https://www.crunchbase.com/organization/jvweb,2023-06-28,day,,,,Acquisition,,Private,,,,,,,,,,,3
Teemo,https://www.crunchbase.com/organization/databerries,Active,,"Advertising, Mobile, Software","Paris, Ile-de-France, France",Teemo offers digital and personalized marketing solutions leveraging consumers offline behavior.,"53,948","European Union (EU), Europe, Middle East, and Africa (EMEA)",75009,$1M to $10M,2014-01-01,year,2020-11-19,day,,,For Profit,http://www.teemo.co,https://twitter.com/teemo_world,https://www.facebook.com/teemopage/,https://www.linkedin.com/company/teemo/,"Teemo is the Drive-to-Store marketing platform that is revolutionizing retail advertising. They combine a deep understanding of offline consumer behaviour and algorithmic learning to produce measurable, highly accountable in-store visits. More than 100 customers in the Retail, QSR, Automotive and Grocery industries have chosen us to meet their number one strategic marketing challenge: get more consumers into their stores. Co-founded in 2014 by an alumni of Google, Criteo, and a serial mobile entrepreneur, Teemo has prestigious investors such as ISAI (BlaBlaCar), Mosaic Ventures (Guidebook), Index Ventures (Criteo) and in spring 2017 raised 16 million dollars.","Advertising, Mobile, Sales and Marketing, Software",3,11-50,"Benoit Grouchko, François Wyss, Guillaume Charhon",3,M&A,2017-03-20,16000000,USD,16000000,Series A,16000000,USD,16000000,Series A,17860194,USD,17860194,17860194,USD,17860194,"Index Ventures, Isai, Mosaic Ventures, Pascal Gauthier, Gregory Coleman",2,6,,Was Acquired,Teemo acquired by Near Intelligence,https://www.crunchbase.com/acquisition/nearco-acquires-databerries--6facff56,Near Intelligence,https://www.crunchbase.com/organization/nearco,2020-11-19,day,,,,Acquisition,,Private,,,,,,,,,,,
Verteego,https://www.crunchbase.com/organization/verteego,Active,,"Analytics, Artificial Intelligence (AI), E-Commerce, Machine Learning","Paris, Ile-de-France, France","Verteego provides customizable AI solutions to retail and CPGs to optimize prices, promotions, inventory, assortment and resources.","55,307","European Union (EU), Europe, Middle East, and Africa (EMEA)",75015,$1M to $10M,2008-05-15,day,2025-01-07,day,,,For Profit,http://www.verteego.com,http://twitter.com/verteego_EN,,http://www.linkedin.com/company/verteego,"Verteego is an AI solutions provider helping retailers, FMCG manufacturers and leaders in other industries optimize pricing, promotions, inventory, assortment and staffing through high-precision predictive models. More than a technology or a product, artificial intelligence is a movement that will radically transform today's society to be at the heart of tomorrow's society. Verteego is a group of technology enthusiasts at the service of humans, fully invested in Artificial Intelligence and its challenges. Verteego gather expertises around data science, software development, product design, pre-sales engineering, projects, business development, marketing, administration and finance, communication, legal... Verteego counts more than 100 clients, including Fortune 500 companies, in 28 countries, and users in 125 countries.","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",2,11-50,"Jeremy Fain, Rupert Schiessl",3,M&A,2023-04-27,2500000,EUR,2757899,Seed,2500000,EUR,2757899,Seed,2500000,EUR,2757899,2500000,EUR,2757899,"Bpifrance, Kima Ventures, Keiretsu Forum, AGORANOV, Super Capital VC",,12,,Was Acquired,Verteego acquired by Bamboo Rose,https://www.crunchbase.com/acquisition/bamboo-rose-acquires-verteego--1bad16bb,Bamboo Rose,https://www.crunchbase.com/organization/bamboo-rose,2025-01-07,day,,,,Acquisition,,Private,,,,,,,,,,,
HostnFly,https://www.crunchbase.com/organization/hostnfly,Active,,"Internet, Machine Learning, Service Industry","Paris, Ile-de-France, France",HostnFly is a B2C start-up that develops machine-learning algorithms to optimize revenue on platforms like Airbnb.,"55,677","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.hostnfly.com,https://twitter.com/HostnFly,https://www.facebook.com/hostnfly/,https://www.linkedin.com/company/hostnfly/, HostnFly develops algorithms to optimize the income from rented apartments on Airbnb.  The company also offer Parisians to take care of their apartment rental by guaranteeing an income.,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Software",3,11-50,"Baptiste Maurel, Guillaume Motte, Quentin Brackers de Hugo",2,Early Stage Venture,2019-07-16,9000000,EUR,10090704,Series A,9000000,EUR,10090704,Series A,11000000,EUR,12370005,11000000,EUR,12370005,"Bpifrance, Partech, Kima Ventures, Highgate Ventures, Kerala Ventures",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Nalo,https://www.crunchbase.com/organization/nalo,Active,,"Finance, Financial Services, FinTech, Personal Finance","Paris, Ile-de-France, France","Nalo is a developer of smart digital platform intended to manage, secure and boosting capital of investor.","55,745","European Union (EU), Europe, Middle East, and Africa (EMEA)",75008,$1B to $10B,2016-03-01,day,,,,,For Profit,http://www.nalo.fr,https://www.twitter.com/nalo_fr,https://www.facebook.com/nalo.fr,https://www.linkedin.com/company/nalo,"Nalo is a developer of smart digital platform intended to manage, secure and boosting capital of investor.",Financial Services,2,11-50,"Guillaume Piard, Hugo Bompard",3,,2023-04-21,,,,Venture - Series Unknown,,,,Venture - Series Unknown,4000000,EUR,4459063,4000000,EUR,4459063,"Sharpstone Capital, Eric Ibled, Mandalore Partners, APICIL Group, Sonia Fendler",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Gens de Confiance,https://www.crunchbase.com/organization/gens-de-confiance,Active,,"Classifieds, Communities, Private Social Networking","Nantes, Pays de la Loire, France",GensDeConfiance is a secure classified posts board for trustworthy people (recommended by at least three other members of the community).,"56,603","European Union (EU), Europe, Middle East, and Africa (EMEA)",44000,$1M to $10M,2015-11-09,day,,,,,For Profit,https://gensdeconfiance.com,https://www.twitter.com/gensdeconfiance,https://www.facebook.com/GensDeConfiance/,https://www.linkedin.com/company/gensdeconfiance,"Through Gens de Confiance, trusted individuals and professionals can safely exchange goods and services online. Every new member must be recommended and sponsored by at least three existing members who vouch for their integrity and character. In addition to trust, Gens de Confiance offers exclusivity, as 70% of its ads cannot be found anywhere else.Therefore, not only we ensure that just the more reliable people can join, but every member is accountable at any time then.","Commerce and Shopping, Community and Lifestyle",3,101-250,"Enguerrand Leger, Nicolas Davoust, Ulric Le Grand",3,,2023-06-05,2000000,EUR,2142270,Venture - Series Unknown,2000000,EUR,2142270,Venture - Series Unknown,6000000,EUR,6569692,6000000,EUR,6569692,"Partech, Isai, Thibaud Elziere, Dominique Vidal",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Clovis,https://www.crunchbase.com/organization/clovis,Active,,"Architecture, Construction, Information Technology, Real Estate, Software","Clichy, Ile-de-France, France","Clovis is the result of collaborative work between construction professionals: prime contractors, building owners and builders.","57,716","European Union (EU), Europe, Middle East, and Africa (EMEA)",92110,,2016-01-01,year,,,,,For Profit,https://www.clovis.app,https://twitter.com/Clovis_app,https://www.facebook.com/clovisapp,https://www.linkedin.com/company/clovis-app,"Clovis is the result of collaborative work between construction professionals: prime contractors, building owners and builders.","Information Technology, Real Estate, Software",1,11-50,Clément Fradet Normand,1,Seed,2025-01-28,2000000,EUR,2086319,Seed,2000000,EUR,2086319,Seed,2000000,EUR,2086319,2000000,EUR,2086319,"Tomcat, welovefounders",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Darewise Entertainment,https://www.crunchbase.com/organization/darewise-entertainment,Active,,"Gaming, MMO Games, Online Games, Video Games","Paris, Ile-de-France, France",Darewise Entertainment is a social online gaming company that provides interactive and socially-connected experiences through gaming.,"58,252","European Union (EU), Europe, Middle East, and Africa (EMEA)",75019,Less than $1M,2015-02-01,month,2022-04-13,day,,,For Profit,http://www.darewise.com,https://www.twitter.com/Darewise,https://www.facebook.com/darewiseentertainment/,https://www.linkedin.com/company/darewise-entertainment/,"Darewise specializes in social online games. They believe that tomorrow's social platform will be the one that converges gaming, social networking, content creation, and revenue making.",Gaming,1,51-100,Benjamin Charbit,4,M&A,2023-10-17,3500000,USD,3500000,Initial Coin Offering,3500000,USD,3500000,Initial Coin Offering,8021291,USD,8021291,8021291,USD,8021291,"Lakestar, Serena, Kima Ventures, Animoca Ventures, Citizen Capital",1,11,,Was Acquired,Darewise Entertainment acquired by Animoca Brands,https://www.crunchbase.com/acquisition/animoca-brands-corporation-acquires-darewise-entertainment--c4b7ea60,Animoca Brands,https://www.crunchbase.com/organization/animoca-brands-corporation,2022-04-13,day,,,,Acquisition,,Private,,,,,,,,,,,
NewHeat,https://www.crunchbase.com/organization/newheat,Active,,"Machinery Manufacturing, Solar","Bègles, Aquitaine, France",NewHeat owns and operates solar heat plants.,"58,335","European Union (EU), Europe, Middle East, and Africa (EMEA)",33130,,2015-01-01,year,,,,,For Profit,http://newheat.fr/,,,https://www.linkedin.com/company/newheat,"NewHeat owns and operates solar heat plants. It engages in financing, engineering, procurement, construction, and operation of solar heat plants that transform solar radiation into heat. It uses solar thermal collectors to transfer solar energy to water, steam, or thermal oil.","Energy, Manufacturing, Natural Resources, Sustainability",2,11-50,"Hugues Defréville, Pierre Delmas",4,,2023-11-20,30000000,EUR,32834109,Venture - Series Unknown,30000000,EUR,32834109,Venture - Series Unknown,53800000,EUR,59641780,53800000,EUR,59641780,"Bpifrance, Swen Capital Partners, Groupe Etchart, Noria Invest, Holdheat",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ta-da,https://www.crunchbase.com/organization/ta-da,Active,,"Artificial Intelligence (AI), Data Collection and Labeling, Marketplace","Metz, Lorraine, France",Ta-da is an AI data marketplace that innovates crowdsourcing technique using blockchain technology to collect and validate data.,"58,553","European Union (EU), Europe, Middle East, and Africa (EMEA)",57070,,2015-01-01,year,,,,,For Profit,https://ta-da.io,https://twitter.com/Ta_da_io,,https://www.linkedin.com/company/tadaweb3,Ta-da is an AI data marketplace that innovates the traditional method of collecting and verifying data through crowdsourcing using blockchain technology.,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",,11-50,,2,,2024-02-02,,,,Venture - Series Unknown,,,,Venture - Series Unknown,3200000,EUR,3498166,3200000,EUR,3498166,"MultiversX, NxGen.xyz, KuCoin Ventures, X Ventures, Spark Digital Capital",2,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Simundia,https://www.crunchbase.com/organization/simundia,Active,,"Education, Human Resources, Training","Paris, Ile-de-France, France",Simundia is a provider of digital coaching platform for a personalized development experience.,"58,705","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.simundia.com/en/,https://twitter.com/simundia,https://www.facebook.com/simundia/,https://www.linkedin.com/company/simundia/,"Simundia is a provider of digital coaching platform for a personalized development experience.The company's platform offers convenient, discreet and affordable coaching classes on a short distance format and tools to raise awareness about different themes, enabling business managers to develop their soft skills and deal with the problems they may encounter.","Administrative Services, Education",3,101-250,"Colombe Mandula, Grégoire Schiller, Vincent Aramini",2,,2021-10-12,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,Venture - Series Unknown,12259338,USD,12259338,12259338,USD,12259338,"FJ Labs, Kima Ventures, AVP, Educapital, Fabrice Grinda",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wingly,https://www.crunchbase.com/organization/wingly,Active,,"Aerospace, Internet, Leisure, Travel","Paris, Ile-de-France, France",Wingly is a flight sharing platform where private pilots offer their flights and passengers can fly with them.,"58,728","European Union (EU), Europe, Middle East, and Africa (EMEA)",75011,$1M to $10M,2015-04-01,day,,,,,For Profit,https://www.wingly.io,https://www.twitter.com/Wingly_UK,https://www.facebook.com/flywingly/,https://www.linkedin.com/company/wingly,"Wingly is a flight sharing platform and connects pilots and passengers. Private pilots can add flights they have planned on our website, then potential passengers can easily book via our system. Besides flights to a destination, there is also a huge range of short and long discovery flights. The concept is similar to a carpooling platform and stunningly affordable. Wingly will delight people with a passion for aviation and flying, we’re democratizing the world of aviation.","Community and Lifestyle, Internet Services, Science and Engineering, Travel and Tourism",3,11-50,"Bertrand Joab-Cornu, Emeric de Waziers, Lars Klein",5,,2024-05-13,3500000,EUR,3777234,Venture - Series Unknown,3500000,EUR,3777234,Venture - Series Unknown,8500000,EUR,9624507,8500000,EUR,9624507,"Plug and Play, Innovacom, Thibaud Elziere, WILCO, HOWZAT Partners",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Bird Office,https://www.crunchbase.com/organization/bird-office,Active,,"Collaborative Consumption, Events, Information Technology, Professional Services, Rental","Paris, Ile-de-France, France",Bird Office helps companies find the ideal venue for all of their corporate events.,"59,105","European Union (EU), Europe, Middle East, and Africa (EMEA)",75116,$1M to $10M,2013-12-01,month,,,,,For Profit,https://www.bird-office.com,https://twitter.com/Bird_Office_EN,https://www.facebook.com/BirdOffice/,https://www.linkedin.com/company/bird-office/,"Bird Office has been created in December 2013 by Arnaud Katz, Michael Zribi and Kevin Dréno.  Bird Office is an all inclusive service, enabling companies to organise their meetings, trainings, seminars and conferences with ease. Choose from carefully selected venues, for any professional events with a capacity of 2 to 400 attendees. Hire for an hour, a day or even several weeks. Within 10 minutes, a company is able to find their ideal venue along with any extra services required (mostly catering) in order to organise a successful event.","Commerce and Shopping, Events, Information Technology, Media and Entertainment, Other",3,11-50,"Arnaud Katz, Kevin Dreno, Michael Zribi",4,,2022-07-05,10000000,EUR,10256768,Venture - Series Unknown,10000000,EUR,10256768,Venture - Series Unknown,15000000,EUR,16069545,15000000,EUR,16069545,"Bpifrance, Kima Ventures, Eurazeo, CapHorn Invest, RAISE",4,12,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
Rediv,https://www.crunchbase.com/organization/patatam,Active,,"E-Commerce, Fashion, Retail, Shopping","Bayonne, Aquitaine, France",Rediv is a leading european online shop to buy and sell like-new kids' clothing.,"59,107","European Union (EU), Europe, Middle East, and Africa (EMEA)",64100,$1M to $10M,2013-08-23,day,,,,,For Profit,https://rediv.com/en,https://twitter.com/patatamfrance,https://www.facebook.com/patatamfrance,https://www.linkedin.com/company/patatam,"Patatam is the european's most trusted online shop for buying and selling like-new clothing for kids and babies. Parents can send their quality kids' clothing in a free pre-paid bag (the Patabag), earn cash up front for their clothing selected, and can shop the best brands for their kids at Patatam.com for up to 90% off retail. Based in the south west of France, Patatam was launched in 2013 by Mariève Bidart, Eric Gagnaire and Mathieu Bidart. The company is advised and backed by former Price Minister CEO and founder Pierre Kosciusko-Morizet, Frederic Mazzella and Francis Nappez (founders of BlaBlaCar) and several other investors.","Clothing and Apparel, Commerce and Shopping, Design",3,11-50,"Eric Gagnaire, Marieve Bidart, Mathieu Bidart",5,,2022-07-07,12000000,EUR,12203369,Venture - Series Unknown,12000000,EUR,12203369,Venture - Series Unknown,25734119,USD,25734119,25734119,USD,25734119,"Creas, Volta Circle, West Web Valley, AQUITI Gestion, Quadia",1,18,,,,,,,,,,,,,,Private,,,,,,,,,,,
Octoly,https://www.crunchbase.com/organization/octoly,Active,,"Brand Marketing, Marketing","Paris, Ile-de-France, France",Octoly is a marketing company that empowers influencers  to become successful entrepreneurs.,"59,700","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,$10M to $50M,2013-01-01,year,2021-10-01,month,,,For Profit,http://octoly.com,https://twitter.com/octoly,https://www.facebook.com/octoly,https://www.linkedin.com/company/octoly,"Octoly believe in the power of influencers and is dedicated to their success. Whether the influencer is a rising star or completely new to the industry,  the company works tirelessly to help you accelerate your career. They are changing the game in the influencer space. The relationships they have within their internal teams, their influencer community, and the brands they work with all have one thing in common: authenticity is of utmost importance.",Sales and Marketing,3,51-100,"Fabien Guiraud, Jean-Marc Druesne, Thomas Owadenko",4,M&A,2017-11-13,10000000,USD,10000000,Series A,10000000,USD,10000000,Series A,11200000,USD,11200000,13098137,USD,13098137,"EASME, Otium Capital, Horizon 2020, Oleg Tscheltzoff, Havas Group",,11,,Was Acquired,Octoly acquired by Skeepers,https://www.crunchbase.com/acquisition/net-reviews-acquires-octoly--70b0dce4,Skeepers,https://www.crunchbase.com/organization/net-reviews,2021-10-01,month,,,,,,Private,,,,,,,,,,,
Niryo,https://www.crunchbase.com/organization/niryo,Active,,"Education, Information Technology, Robotics, Training","Wambrechies, Nord-Pas-de-Calais, France",Niryo is a provider of educational robots intended to help in prototype industrial case studies.,"59,991","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://niryo.com,https://www.twitter.com/NiryoRobotics,https://www.facebook.com/niryorobotics,https://www.linkedin.com/company/niryo,Niryo is a provider of educational robots intended to help in prototype industrial case studies.,"Education, Hardware, Information Technology, Science and Engineering, Software",,11-50,,3,Early Stage Venture,2023-10-04,3600000,EUR,3782792,Debt Financing,2800000,EUR,2942172,Series A,2800000,EUR,2942172,6400000,EUR,6724964,"GO CAPITAL, Innovacom, Bpifrance Digital Venture, Finorpa, Nord France Amorcage",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
PayLead,https://www.crunchbase.com/organization/paylead,Active,,"Big Data, Credit Cards, Debit Cards, Loyalty Programs, Marketing, Payments","Paris, Ile-de-France, France",PayLead operates automatic cashback experiences for Financial Institutions,"60,180","European Union (EU), Europe, Middle East, and Africa (EMEA)",75010,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.paylead.fr/,https://twitter.com/pay_lead,,https://www.linkedin.com/company/10919708/,"PayLead embeds smart loyalty platform in banking digital channels. PayLead has created a two-sided ecosystem fueled by payment data, that brings together daily banking and performance marketing for retailers. PayLead offers a unique opportunity for retail advertisers to address millions of consumers across Europe with unprecedented targeting capabilities. Since 2016 PayLead has changed the way consumers are experiencing cashback by creating an effortless, automatic and instant reward experience when they shop either online or in-store while turning payment data into value for marketers. PayLead operates over +30 automatic cashback programs for the largest retail banks, neo-banks, and consumer money apps in Europe (France, Spain and Belgium).","Data and Analytics, Financial Services, Lending and Investments, Payments, Sales and Marketing",2,11-50,"Charles de Gastines, Jacquelin Becheau La Fonta",4,Seed,2020-06-01,,,,Seed,,,,Seed,6600000,EUR,7484210,6671429,EUR,7566078,"EASME, SIDE Capital, Guillaume Lestrade, Open CNP, Ahmed Mhiri",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tchek,https://www.crunchbase.com/organization/tchek,Active,,"Artificial Intelligence (AI), Automotive, Fleet Management, Machine Learning","Marseille, Provence-Alpes-Cote d'Azur, France",Tchek is a startup that uses Artificial Intelligence (AI) for car inspection.,"60,558","European Union (EU), Europe, Middle East, and Africa (EMEA)",13015,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.tchek.fr/,https://twitter.com/tchek_fr,https://www.facebook.com/MCTchek/,https://www.linkedin.com/company/tchek-fr/,Tchek is a French startup that uses Artificial Intelligence (AI) for car inspection.,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",3,11-50,"Anton Fert, Lea Chevry, Sofiane Benabdallah",1,Seed,2021-01-27,3000000,EUR,3630449,Seed,3000000,EUR,3630449,Seed,3000000,EUR,3630449,3000000,EUR,3630449,"Demeter, Région Sud Investissement",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tracktor,https://www.crunchbase.com/organization/tracktor,Active,,"Construction, Rental, Sharing Economy, Software","Paris, Ile-de-France, France","Tracktor is a rental platform for construction workers, enabling them to rent out or borrow construction equipment in a few clicks.","60,746","European Union (EU), Europe, Middle East, and Africa (EMEA)",75019,Less than $1M,2016-02-01,day,,,,,For Profit,https://tracktor.fr,https://www.twitter.com/tracktorfr,https://www.facebook.com/tracktor.fr,https://www.linkedin.com/company/tracktor-sas,"Tracktor is a rental platform for construction workers, enabling them to rent out or borrow construction equipment in a few clicks.","Commerce and Shopping, Other, Real Estate, Software",3,11-50,"Idir Ait si Amer, Julien Mousseau, Laura Medji",3,,2022-02-23,12000000,EUR,13566604,Venture - Series Unknown,12000000,EUR,13566604,Venture - Series Unknown,15700000,EUR,17782076,15700000,EUR,17782076,"Bpifrance, AVP, Kerala Ventures, Pierre Kosciusko-Morizet, Xavier Niel",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Energiency,https://www.crunchbase.com/organization/energiency,Active,,"Industrial Engineering, SaaS, Service Industry","Rennes, Bretagne, France",Energiency is SaaS platform to assess and manage energy performance industrial environment.,"61,363","European Union (EU), Europe, Middle East, and Africa (EMEA)",35000,$1M to $10M,2013-01-01,year,,,,,For Profit,http://www.energiency.com/,https://twitter.com/energiency,https://www.facebook.com/Energiency/,https://www.linkedin.com/company/2785555,Energiency is SaaS platform to assess and manage energy performance industrial environment.,"Manufacturing, Other, Science and Engineering, Software",1,11-50,Arnaud Legrand,6,Early Stage Venture,2020-03-10,4500000,EUR,5091321,Series A,4500000,EUR,5091321,Series A,9410000,EUR,10446067,9410000,EUR,10446067,"Bpifrance, Isai, SAP.iO, GO CAPITAL, EIT InnoEnergy",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Laclarée,https://www.crunchbase.com/organization/laclarée,Active,,Eyewear,"Lyon, Rhone-Alpes, France",Laclarée develops a pair of adaptive eyeglasses for presbyopia.,"62,189","European Union (EU), Europe, Middle East, and Africa (EMEA)",69007,,2016-01-01,year,,,,,For Profit,http://www.laclaree-vision.com/,,,https://www.linkedin.com/company/laclaree,"Laclarée develops a pair of adaptive eyeglasses for presbyopia. Its patented technology allows the eyeglasses to adapt in real-time to the scene viewed by the wearer. This major innovation will help milllions of people 45+ years, who are not satisfied with current solutions (progressive lenses, multiple pairs, etc...).",Consumer Goods,1,1-10,Bruno Berge,5,Seed,2025-01-28,3500000,EUR,3649563,Seed,3500000,EUR,3649563,Seed,5500000,EUR,5850594,8000000,EUR,8457425,"Bpifrance, High-Tech Gruenderfonds, KREAXI, UI Investissement, EIC Accelerator",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nannybag,https://www.crunchbase.com/organization/nannybag,Active,,"Business Travel, Hospitality, Tourism, Travel Accommodations","Paris, Ile-de-France, France",Nannybag is a collaborative luggage storage network that allows travelers to entrust their belongings to local hotels and stores.,"62,285","European Union (EU), Europe, Middle East, and Africa (EMEA)",75005,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.nannybag.com/,https://twitter.com/NannyBagFR,https://www.facebook.com/nannybag.luggagestorage,https://www.linkedin.com/company/10474123,"Nannybag allow travelers from all over the world to store their luggage in partner shops, restaurants, bars and hotels (called Nannies).   Our network is in service in more than 160+ cities in 16 countries around the world, some of our partners are working overnight to keep your bags (24/7).  Easy to use before checking-in or after checking-out from your Airbnb, when you're in transit, after business appointments or before visiting a museum. All bookings are insured by AXA Insurance and payment 100% secured online. 6€ for the first 24h, then 4€ for additional 24h everywhere in EU.  £6 for the first 24h, then £4 for additional 24h in the UK.  $6 for the first 24h, then $4 for the additional 24h in the US.  For security reasons and to prevent deposit points from receiving unexpected and unregistered customers on Nannybag, the exact address of the deposit is communicated only upon completed online booking. This way you are guaranteed not to have a line :)  Network operating in New York, Paris, Berlin, London, Amsterdam, Madrid, Barcelona, Lisboa, Roma, and many more  Feel Free on www.nannybag.com! ",Travel and Tourism,2,1-10,"Matthieu Ballester, Samir Senouci",3,Seed,2020-01-28,2000000,EUR,2204537,Seed,2000000,EUR,2204537,Seed,2000000,EUR,2204537,2000000,EUR,2204537,"Expon Capital, WeLikeStartup, FaDièse",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,1
