Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
sewts,https://www.crunchbase.com/organization/sewts,Active,,"Machine Learning, Software","Garching Bei München, Bayern, Germany","Saas, Robotic, Machine Learning","35,494","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-04-01,month,,,,,For Profit,https://www.sewts.com,,,https://www.linkedin.com/company/sewts,"Founded in 2019 and based in Munich, sewts GmbH provides cutting-edge perception software, pushing the boundaries of robotics in processing of easily deformable materials. sewts has developed and demonstrated a unique technology that uses high-precision finite element method (FEM) simulations to efficiently train machine learning algorithms. The intelligent software solution enables countless applications in industrial automation like the handling of textiles in industrial laundries or the manufacturing of garment. sewts is backed by APEX Ventures, Bayern Kapital, High-Tech Gründerfonds, UnternehmerTUM Initiative for Industrial Innovators and a couple of highly experienced business angels.","Artificial Intelligence (AI), Data and Analytics, Software",3,11-50,"Alexander Bley, Till Rickert, Tim Doerks",3,Early Stage Venture,2023-08-09,7000000,EUR,7684108,Series A,7000000,EUR,7684108,Series A,7000000,EUR,7684108,7000000,EUR,7684108,"High-Tech Gruenderfonds, EquityPitcher Ventures, Bayern Kapital, Emerald Technology Ventures, CNB Capital",6,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
become.1,https://www.crunchbase.com/organization/become-1,Active,,"Employee Benefits, Human Resources, Insurance","Heidelberg, Baden-Wurttemberg, Germany",become.1 is an employee benefits platform that eliminates the complexity of tax regulations for employees.,"35,497","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://www.become1.de,,https://www.facebook.com/p/become1-GmbH-100063754053790,https://www.linkedin.com/company/become1-gmbh,,"Administrative Services, Financial Services, Health Care",2,11-50,"David Wambsganss, Friedrich Villhauer",1,Seed,2024-09-18,3300000,EUR,3667628,Seed,3300000,EUR,3667628,Seed,3300000,EUR,3667628,3300000,EUR,3667628,"High-Tech Gruenderfonds, MBG Baden Wuerttemberg, D11Z.Ventures, Haufe Group Ventures, Thomas Otter",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Quantistry,https://www.crunchbase.com/organization/quantistry,Active,,"Advanced Materials, Artificial Intelligence (AI), Chemical, Cloud Computing, Life Science, Machine Learning, Quantum Computing, Simulation, Software","Berlin, Berlin, Germany",Shaping the Future of Materials with Quantum and AI,"35,980","European Union (EU), Europe, Middle East, and Africa (EMEA)",10625,$1M to $10M,2019-10-15,day,,,,,For Profit,https://www.quantistry.com,https://twitter.com/quantistry,,https://www.linkedin.com/company/quantistry,"Quantistry offers the next level of chemical simulations, powered by quantum chemistry and machine learning. Our cloud-based solution gives our customers a significant competitive advantage by simplifying and accelerating the development of chemical, materials science and pharmaceutical products.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software",1,11-50,Marcel Quennet,1,Seed,2024-03-12,3000000,EUR,3277972,Seed,3000000,EUR,3277972,Seed,3000000,EUR,3277972,3000000,EUR,3277972,"IBB Ventures, Ananda Impact Ventures, Chemovator",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Virtonomy,https://www.crunchbase.com/organization/virtonomy-gmbh,Active,,"Biotechnology, Health Care, Medical","Munich, Bayern, Germany","Virtonomy's advanced digital patients twin solution, powered by AI and multi-physics simulations, is reshaping the medical device industry","36,470","European Union (EU), Europe, Middle East, and Africa (EMEA)",80336,$1M to $10M,2019-01-01,year,,,,,For Profit,https://virtonomy.io,,,https://www.linkedin.com/company/virtonomy-io/,"At Virtonomy, we stand at the forefront of the digital patient twin revolution, offering a comprehensive platform that seamlessly integrates digital twin models, AI, multi-physics simulations, and predictive analytics. By leveraging cutting-edge technology, we empower the medical industry accelerate development of innovative devices and evaluate clinical interventions in a virtual environment.","Biotechnology, Health Care, Science and Engineering",2,11-50,"Simon Sonntag, Wen-Yang Chu",3,,2023-04-12,3500000,EUR,3849089,Venture - Series Unknown,3500000,EUR,3849089,Venture - Series Unknown,3500000,EUR,3849089,3500000,EUR,3849089,"Plug and Play, DvH Ventures, Bayern Kapital, Honeystone Ventures, Accenture Ventures",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Threedy,https://www.crunchbase.com/organization/threedy,Active,,"3D Technology, Augmented Reality, Data Visualization, Software, Virtual Reality, Visual Search","Darmstadt, Hessen, Germany","Building on 25 years of research, Threedy’s visual computing pioneers are leading the development of our platform technology instant3Dhub.","36,566","European Union (EU), Europe, Middle East, and Africa (EMEA)",64283,$1M to $10M,2020-10-15,day,,,,,For Profit,https://www.threedy.io/,https://twitter.com/Threedy_GmbH,,https://www.linkedin.com/company/threedy/,"Threedy is the provider of instant3Dhub, a platform for high-performance visual computing, which enables data sets of any size to be used across all application and device classes, directly connected with business data and sensors for a variety of applications.","Data and Analytics, Design, Hardware, Information Technology, Internet Services, Software",4,51-100,"Christian Stein, Johannes Behr, Maik Thöner, Sascha Räsch",2,Early Stage Venture,2024-02-20,9600000,EUR,10377503,Series A,9600000,EUR,10377503,Series A,11400000,EUR,12551623,11400000,EUR,12551623,"High-Tech Gruenderfonds, EquityPitcher Ventures, Matterwave Ventures, TRUMPF Venture, Futury Capital",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
TransactionLink,https://www.crunchbase.com/organization/transactionlink,Active,,"Banking, Financial Services, FinTech, Information Technology, Software","Berlin, Berlin, Germany",No-code automation platform for building delightful onboarding for FinTechs.,"36,599","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-09-01,day,,,,,For Profit,https://transactionlink.io/,,,https://www.linkedin.com/company/transactionlink,"Transactionlink is the world’s first automation platform for building complete digital onboarding experiences. Our no-code platform helps FinTech-enabled companies worldwide navigate the complexities of regulations, geographies, and industry-specific requirements of digital onboarding.","Financial Services, Information Technology, Lending and Investments, Software",1,11-50,Mateusz Pniewski,2,Seed,2023-10-11,5000000,EUR,5311786,Seed,5000000,EUR,5311786,Seed,6200000,EUR,6735738,6200000,EUR,6735738,"Target Global, Entrée Capital, White Star Capital",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
natif.ai,https://www.crunchbase.com/organization/natif-ai,Active,,"Artificial Intelligence (AI), Machine Learning, Software","Saarbrücken, Saarland, Germany","Natif.ai, based in Germany, is a SaaS pioneer in intelligent document processing (IDP) that employs AI to disrupt Document Automation.","36,602","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,2024-04-22,day,,,For Profit,https://natif.ai/,,,https://www.linkedin.com/company/natif-ai/,"Natif.ai, a pioneer in intelligent document processing (IDP) based in Germany, harnesses the power of AI to revolutionize Document Automation. Its platform seamlessly integrates cutting-edge OCR, advanced preprocessing, smart classification and leading extraction capabilities to leverage valuable insights from any document type and any industry. Natif.ai empowers businesses with highly accurate, efficient, and trainable as well as customizable data extraction, transforming unstructured information into actionable intelligence. It stands as the cornerstone of innovation, enhancing productivity, decreasing error rates and improving decision-making. With a commitment to excellence and a focus on customer centric solutions, it continues to redefine the future of document processing.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,11-50,"Johannes Korves, Manuel Zapp",3,M&A,2022-03-09,5000000,EUR,5536786,Seed,5000000,EUR,5536786,Seed,5000000,EUR,5536786,5000000,EUR,5536786,"High-Tech Gruenderfonds, 468 Capital, redalpine, F-LOG Ventures, Premius",2,6,,Was Acquired,natif.ai acquired by Ricoh,https://www.crunchbase.com/acquisition/ricoh-acquires-natif-ai--b561cf04,Ricoh,https://www.crunchbase.com/organization/ricoh,2024-04-22,day,,,,Acquisition,,Private,,,,,,,,,,,
Flowers-Software GmbH,https://www.crunchbase.com/organization/flowers-software,Active,,"Developer Platform, Information Technology, Software","Munich, Bayern, Germany",Flowers-Software builds the first Organisational Management Software - a navigation Software for processes.,"36,929","European Union (EU), Europe, Middle East, and Africa (EMEA)",80636,$1M to $10M,2019-07-22,day,,,,,For Profit,https://www.flowers-software.de/,,https://www.facebook.com/flowerssoftware/,https://www.linkedin.com/company/flowers-software/,"Flowers  Software is an organization management for digitizing, simplifying and automating recurring workflows.Flowers -Software can be used independent of company size, industry, region, and existing company structure due to its highly flexible no-code process editor.","Information Technology, Software",2,11-50,"Andreas Martin, Daniel Vöckler",3,,2024-08-06,6000000,EUR,6555478,Venture - Series Unknown,6000000,EUR,6555478,Venture - Series Unknown,10203655,USD,10203655,10203655,USD,10203655,"LEA Partners, Capmont Technology, La Famiglia, Carsten Thoma, Collective Ventures",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Felmo,https://www.crunchbase.com/organization/felmo,Active,,"Health Care, Home Health Care, Internet, Pet","Berlin, Berlin, Germany",Felmo offers various veterinary services conveniently and stress-free at your home for your pets.,"36,970","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,$1M to $10M,2019-10-01,month,,,,,For Profit,https://felmo.de,,https://www.facebook.com/felmo.de,https://www.linkedin.com/company/felmo-gmbh,Felmo offers various veterinary services conveniently and stress-free at your home for your pets.,"Community and Lifestyle, Health Care, Internet Services",2,251-500,"Lars Giere, Philip Trockels",3,Early Stage Venture,2021-08-04,15000000,EUR,17757006,Series B,15000000,EUR,17757006,Series B,15000000,EUR,17757006,15000000,EUR,17757006,"468 Capital, HV Capital, redalpine, Burda Principal Investments, MPGI",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Booster Therapeutics,https://www.crunchbase.com/organization/booster-therapeutics-40b5,Active,,"Biotechnology, Product Research, Therapeutics","Berlin, Berlin, Germany","Booster Therapeutics is a biotech company that offers regulation of cellular homeostasis, as well as develops medicines for aging diseases.","37,533","European Union (EU), Europe, Middle East, and Africa (EMEA)",10629,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.boostertx.com/,,,https://www.linkedin.com/company/booster-therapeutics/,Booster Therapeutics is a biotech business that regulates cellular homeostasis and develops treatments for age-related disorders.,"Biotechnology, Data and Analytics, Design, Health Care, Science and Engineering",,1-10,,2,Seed,2024-10-10,15000000,USD,15000000,Seed,15000000,USD,15000000,Seed,15000000,USD,15000000,15000000,USD,15000000,"Novo Holdings, Apollo Health Ventures, Infinitas Capital",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GlassDollar,https://www.crunchbase.com/organization/glassdollar,Active,,"Data Mining, Internet, Search Engine","Berlin, Berlin, Germany",GlassDollar is a technology company that makes the corporate startup sourcing process digital and scalable.,"37,700","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-09-01,day,,,,,For Profit,http://glassdollar.com,https://twitter.com/glassdollar,,https://www.linkedin.com/company/glassdollar,"GlassDollar is a technology company that makes the corporate-startup sourcing process digital and scalable. The company also assists corporations in identifying, implementing, and scaling startup solutions that produce tangible results and have a real impact across the organization. Its startup solution marketplace and innovation project management software assists innovation teams in sourcing, managing, and successfully scaling impactful startup collaborations within their organizations. GlassDollar enables and streamlines corporate activities throughout the entire innovation journey by leveraging data and automation. Their software enables innovation units to run higher quality PoCs and create real, measurable business impact by identifying new innovation opportunities within the organization, sourcing the best solution providers, and managing all stakeholders within the projects.","Data and Analytics, Information Technology, Internet Services",2,11-50,"Fabian Dudek, Jan Hoekman",4,Seed,2023-05-31,2000000,EUR,2138923,Seed,2000000,EUR,2138923,Seed,4050000,EUR,4173718,4050000,EUR,4173718,"High-Tech Gruenderfonds, APX, 22 Capital, Hauer Ventures, Gleb Tritus",2,23,,,,,,,,,,,,,,Private,,,,,,,,,,,
ExpressSteuer,https://www.crunchbase.com/organization/expresssteuer,Active,,"Artificial Intelligence (AI), Financial Services, FinTech, Legal Tech, Software","Hamburg, Hamburg, Germany",AI-powered software automating the process of filing a german tax return,"37,852","European Union (EU), Europe, Middle East, and Africa (EMEA)",20459,$1M to $10M,2019-04-01,month,,,,,For Profit,https://www.expresssteuer.com,,,https://www.linkedin.com/company/expresssteuer,ExpressSteuer is building AI-powered software that simplifies and automates the process of filing a german tax return which is considered to be the most complex and complicated in the world.,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",5,51-100,"Andreas Santoro, Dennis Konrad, Konstantin Loebner, Maximilian Graf Lambsdorff, Mehdi Afridi",7,Early Stage Venture,2022-04-05,25000000,EUR,27265192,Series A,25000000,EUR,27265192,Series A,29300000,EUR,32134149,29300000,EUR,32134149,"Insight Partners, Project A Ventures, Aurelia Ventures, Mountain Partners, Kai Hansen",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
35up,https://www.crunchbase.com/organization/35up,Active,,"Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Internet, Machine Learning, SaaS, Software","Berlin, Berlin, Germany",Bringing Embedded Cross-Selling into every online checkout.,"38,016","European Union (EU), Europe, Middle East, and Africa (EMEA)",10999,$100M to $500M,2020-02-01,month,,,,,For Profit,https://35up.com,,,https://www.linkedin.com/company/35up,"We help online merchants create additional cross-selling revenues, without any inventory risks or working capital investments. Powered by an intelligent recommendation engine and with millions of physical and digital products in our vendor network, our headless API seamlessly embeds the most relevant cross-selling products into the checkout. Some of Europe’s leading merchants work with 35up, generating additional contribution margin by enabling their customers to access new products and services that are highly relevant to them.","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Science and Engineering, Software",4,11-50,"Bernhard Ney, Fabian Louis, Klaus Maximilian Wegener, Victor Schröder",2,Early Stage Venture,2022-09-29,5000000,USD,5000000,Series A,5000000,USD,5000000,Series A,8300000,USD,8300000,8300000,USD,8300000,"DvH Ventures, Capnamic, coparion",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
VITAS,https://www.crunchbase.com/organization/vitas,Active,,"Artificial Intelligence (AI), Machine Learning, SaaS, Software","Nürnberg, Bayern, Germany","Saas, artificial intelligence","38,170","European Union (EU), Europe, Middle East, and Africa (EMEA)",90443,$1M to $10M,2019-03-01,day,,,,,For Profit,http://www.vitas.ai,https://twitter.com/vitasassistant,https://www.facebook.com/vitasassistent/,https://www.linkedin.com/company/vitasai/,"Our system is based on Deep Learning and offers an intelligent voice assistant for customer service. Use cases can be found in both the SME and enterprise market for all companies with many standardized customer calls. VITAS answers the telephone, checks data in real time, can react flexibly to requests and offers the caller a self-service without waiting time. Areas of application include restaurants, workshops, medical practices, taxi centres, insurance companies, banks and tax consultants.  With www.telefonassistent.de, we have developed our own software-as-a-service platform that allows companies of any industry and size to configure their own intelligent assistant with just a few clicks - completely without any prior technical knowledge. The settings vary from greeting phrases and specific questions to the creation of custom scenarios and call reasons. Everything can be adapted independently to the individual needs of the respective company without IT capacities.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,11-50,"Rene Straub, Thomas Abend, Tobias Bäumler",3,Seed,2024-03-01,3100000,EUR,3362074,Seed,3100000,EUR,3362074,Seed,4100000,EUR,4498454,4100000,EUR,4498454,"Bayern Kapital, Caesar Ventures, Müller Medien, Kybernautik Investments, BayBG Venture Capital",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bloomwell Group,https://www.crunchbase.com/organization/the-bloomwell-group,Active,,"Health Care, Pharmaceutical","Frankfurt, Hessen, Germany",Bloomwell Group provides easy access to natural based medicine.,"38,458","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-06-01,month,,,,,For Profit,https://www.bloomwell.eu,,,https://www.linkedin.com/company/bloomwellgroup,"The Bloomwell Group provides easy access to natural-based medicine and with a patient-centric D2C approach, it mainly focuses on a strong and revolutionizing streamlined customer journey.  Bloomwell Group is focusing on the treatment of chronic diseases with significantly fewer side effects than conventional medicine.",Health Care,3,101-250,"Julian Wichmann, Niklas Kouparanis, Samuel Menghistu",2,,2023-02-07,,,,Venture - Series Unknown,,,,Venture - Series Unknown,10000000,USD,10000000,10000000,USD,10000000,"Measure 8 Venture Partners, Artemis Growth Partners, Voxel Ventures, M4Capital, Moritz Bleibtreu",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Deta,https://www.crunchbase.com/organization/deta,Active,,"Developer APIs, Developer Tools, Information Technology, Web Development","Berlin, Berlin, Germany",Deta provides developer API and cloud storage services.,"38,782","European Union (EU), Europe, Middle East, and Africa (EMEA)",10283,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.deta.sh,https://twitter.com/detahq,,https://www.linkedin.com/company/detahq,Deta provides developer API and cloud storage services.,"Information Technology, Software",2,1-10,"Max Eusterbrock, Mustafa Abdelhai",1,Seed,2023-10-10,3600000,USD,3600000,Seed,3600000,USD,3600000,Seed,3600000,USD,3600000,3600000,USD,3600000,"Acequia Capital (AceCap), Crane Venture Partners, Tomahawk.VC, NP-Hard Ventures, System.One",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Liefergrün,https://www.crunchbase.com/organization/liefergrün,Active,,"E-Commerce, Logistics","Berlin, Berlin, Germany",Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"38,802","European Union (EU), Europe, Middle East, and Africa (EMEA)",10405,,2020-12-16,day,,,,,For Profit,https://www.sendit.green/,,,https://www.linkedin.com/company/liefergruen,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"Commerce and Shopping, Transportation",3,101-250,"Max Schleper, Niklas Tauch, Robin Wingenbach",5,,2023-05-27,7000000,EUR,7511939,Convertible Note,,,,Venture - Series Unknown,15000000,EUR,15352743,22000000,EUR,22864682,"Speedinvest, Norrsken VC, Vireo Ventures, eCAPITAL ENTREPRENEURIAL PARTNERS, better ventures",4,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
ANNEA,https://www.crunchbase.com/organization/annea-ai-gmbh,Active,,"Artificial Intelligence (AI), Energy, Hydroelectric, Machine Learning, Predictive Analytics, Renewable Energy, SaaS, Software, Solar, Wind Energy","Hamburg, Hamburg, Germany",Predictive Maintenance and Asset Performance Management Platform,"38,869","European Union (EU), Europe, Middle East, and Africa (EMEA)",22767,$1M to $10M,2019-08-23,day,,,,,For Profit,https://www.annea.ai,,,https://www.linkedin.com/company/annea-ai,"ANNEA is a module-based software platform designed for predictive maintenance and enhancing performance of renewable energy assets like wind turbines, solar farms, and hydroelectric plants. It uses various modules to analyze performance and predict when these assets might need maintenance before any failures occur. This proactive approach ensures that these energy sources operate at peak efficiency, reducing downtime and extending their lifespan, thereby supporting sustainable energy production.","Artificial Intelligence (AI), Data and Analytics, Energy, Natural Resources, Science and Engineering, Software, Sustainability",3,11-50,"Maik Reder, Marcel Frenzel, Pau Martinon Sort",2,Seed,2023-12-14,2750000,EUR,3023171,Seed,2750000,EUR,3023171,Seed,3750000,EUR,4070509,3750000,EUR,4070509,"Voyager Ventures, Faber, Innoport",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Solarize,https://www.crunchbase.com/organization/solarize,Active,,"Energy, SaaS","Stuttgart, Baden-Wurttemberg, Germany","Solarize provides SaaS for energy production, distribution, and billing for commercial microgrids.","39,017","European Union (EU), Europe, Middle East, and Africa (EMEA)",70178,,2020-01-01,year,,,,,For Profit,https://www.solarize.de/,,,https://www.linkedin.com/company/solarize-energy/,"Solarize provides a SaaS solution for energy production, distribution, and billing for commercial microgrids. Solarize enables utility companies, microgrid operators, and owners of electricity production units to sell electricity on-site without detours by combining an intuitive user interface, smart automation, and monitoring in a single app. Solarize makes it simple to sell electricity.","Energy, Software",3,11-50,"Andi Weiß, Florian Feigenbutz, Frederik Pfisterer",2,Seed,2022-10-11,4300000,EUR,4171299,Seed,4300000,EUR,4171299,Seed,6300000,EUR,6520200,6300000,EUR,6520200,"Point Nine, Picus Capital, Frederik Pfisterer",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Apryl,https://www.crunchbase.com/organization/oviavo,Active,,"Health Care, Medical, Wellness","Berlin, Berlin, Germany",Apryl is a fertility benefits platform that helps in overcoming inequality.,"39,338","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,2024-06-24,day,,,For Profit,https://apryl.co/,,,https://www.linkedin.com/company/apryl/,Apryl is a fertility benefits platform that helps in overcoming inequality.,Health Care,2,11-50,"Jenny Saft, Tobias Kaufhold",4,M&A,2022-06-15,,,,Non-equity Assistance,4100000,EUR,4306497,Seed,4100000,EUR,4306497,4100000,EUR,4306497,"BREEGA, Atlantic Labs, AFI Ventures, Google for Startups, Crista Galli Ventures",3,8,,Was Acquired,Apryl acquired by Progyny,https://www.crunchbase.com/acquisition/progyny-acquires-oviavo--d4b2b97c,Progyny,https://www.crunchbase.com/organization/progyny,2024-06-24,day,,,,Acquisition,,Private,,,,,,,,,,,
Tangany,https://www.crunchbase.com/organization/tangany,Active,,"B2B, Blockchain, Cloud Infrastructure, Cryptocurrency, Financial Services, SaaS","Munich, Bayern, Germany",Tangany is a regulated crypto custodian based in Germany.,"39,787","European Union (EU), Europe, Middle East, and Africa (EMEA)",80333,$1M to $10M,2019-01-18,day,,,,,For Profit,https://tangany.com,https://twitter.com/tangany,,https://www.linkedin.com/company/tangany,"Tangany is a regulated German crypto custodian offering whitelabel core banking services for digital assets. Tangany works with banks, neobrokers, asset managers, funds, corporates and FinTechs from Europe and all over the world.","Blockchain and Cryptocurrency, Financial Services, Hardware, Internet Services, Other, Payments, Software",4,11-50,"Alexey Utin, Christopher Zapf, Hans Nickel, Martin Kreitmair",4,Seed,2022-04-20,7000000,EUR,7595066,Seed,7000000,EUR,7595066,Seed,7185000,EUR,7816903,7185000,EUR,7816903,"High-Tech Gruenderfonds, Nauta Capital, C3 Venture Capital, Hackquarters, Philipp Treuner",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
delphai,https://www.crunchbase.com/organization/delphai,Active,,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Information Technology, Machine Learning, Market Research, Software","Berlin, Berlin, Germany",delphai is your premier analytics platform for actionable insights on the innovations and companies driving change across industries.,"40,300","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,day,,,,,For Profit,https://www.delphai.com/,,,https://www.linkedin.com/company/42092503/,"Our market intelligence software allows users to make sense of their company’s strengths and expand their business through intuitive big data analytics. Explore innovation ecosystems, discover emerging technologies, or profile individual companies to scout for new partners. Whether it’s competitive intelligence, investment planning, R&D roadmapping, or business expansion, delphai allows you to generate the insights you need to make the next move.","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",2,11-50,"Konstanze Neumann, Robin Tech",3,Early Stage Venture,2023-06-06,3800000,EUR,4065041,Series A,3800000,EUR,4065041,Series A,3800000,EUR,4065041,4700000,EUR,5027814,"Airbridge Equity Partners, Newion, Federal Government of Germany, CIMEDO, Hyle Capital Partners",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
36ZERO Vision,https://www.crunchbase.com/organization/fotonow-ba2b,Active,,"Artificial Intelligence (AI), Computer Vision, Industrial Automation, Machine Learning, Manufacturing","Munich, Bayern, Germany",36ZEROVision is an AI-powered visual inspection system(SaaS) to identify and solve a wide range of manufacturing quality issues.,"40,354","European Union (EU), Europe, Middle East, and Africa (EMEA)",81669,$1M to $10M,2019-01-01,year,,,,,For Profit,https://36zerovision.com/,,,https://www.linkedin.com/company/36zero-vision/,"36ZEROVision is an AI-powered visual inspection system developed to identify and solve a wide range of manufacturing quality issues. It offers fully automated error tracking and identification for optimized manufacturing agility and quality, factory throughput, and capital spending.","Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",2,11-50,"Heiko Huber, Zeeshan Karamat",2,Seed,2021-09-13,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Alchemist Accelerator, Join Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
heyData,https://www.crunchbase.com/organization/heydata,Active,,"Compliance, Information Technology, IT Infrastructure, Software","Berlin, Berlin, Germany",heyData is developing a comprehensive Compliance SaaS solutions for SMBs while leveraging legal knowledge with technology,"40,424","European Union (EU), Europe, Middle East, and Africa (EMEA)",10627,$1M to $10M,2019-02-28,day,,,,,For Profit,https://www.heydata.eu/,https://twitter.com/heydata1,https://www.facebook.com/heydata/,https://www.linkedin.com/company/heydata/,heyData is a legal tech company. HeyData offers a digitized data protection officer for companies.,"Information Technology, Professional Services, Software",3,11-50,"Daniel Deutsch, Martin Bastius, Milos Djurdjevic",2,Seed,2022-09-13,3300000,EUR,3292868,Seed,3300000,EUR,3292868,Seed,3300000,EUR,3292868,3300000,EUR,3292868,"10vc, Benjamin Bauer, Robin Haak, Martin Ostermayer, Picea Capital",1,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
OneFor,https://www.crunchbase.com/organization/onefor,Active,,"FinTech, Payments","Düsseldorf, Nordrhein-Westfalen, Germany",OneFor operates as a fintech enterprise.,"40,567","European Union (EU), Europe, Middle East, and Africa (EMEA)",40212,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.onefor.com/,,,https://www.linkedin.com/company/onefor,OneFor operates as a fintech enterprise. OneFor offers national and international money transfers and payments.,"Financial Services, Payments",1,51-100,Ilir Aliu,1,Seed,2021-07-01,10000000,EUR,11845801,Seed,10000000,EUR,11845801,Seed,10000000,EUR,11845801,10000000,EUR,11845801,Eagleville Group B.V,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
ai-omatic solutions,https://www.crunchbase.com/organization/ai-omatic-solutions,Active,,Software,"Hamburg, Hamburg, Germany",AI-omatic solutions develop a digital maintenance assistant that transfers an engineer's expert knowledge to an AI system.,"40,808","European Union (EU), Europe, Middle East, and Africa (EMEA)",20354,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.ai-omatic.com,,,https://de.linkedin.com/company/ai-omatic-solutions-gmbh,"ai-omatic is a deep-tech startup that offers a cloud-based software solution in the field of predictive maintenance that evaluates and visualizes sensor data from machines. ai-omatic's product is a digital maintenance assistant that detects unfavorable machine behavior before it becomes a problem. As a result, unplanned machine downtime can be avoided, maintenance effort can be reduced and plant availability can be increased. Due to the high scalability of the algorithm, the solution can be used for a wide range of use cases and industries.",Software,3,11-50,"Dario Ramming, Felix Kraft, Lena Weirauch",3,Seed,2024-01-11,2000000,EUR,2196489,Seed,2000000,EUR,2196489,Seed,2996489,USD,2996489,2996489,USD,2996489,"IFB Innovationsstarter, Haufe Group Ventures, EIT - European Institute of Innovation and Technology, 4Tree Capital, Innovationsstarter Fonds",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
