Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Arbio Group,https://www.crunchbase.com/organization/arbio-group,Active,,"Hospitality, Property Management, Rental, Software, Vacation Rental","Berlin, Berlin, Germany",Arbio is transforming the property management landscape for alternative accommodations by leveraging advanced AI technology.,"18,976","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.arbio-group.com,,,http://www.linkedin.com/company/arbio-group,"Arbio is transforming the property management landscape for alternative accommodations by leveraging advanced AI technology. Our solutions drive higher revenue, increased profitability, and superior operational efficiency - setting a new industry benchmark. By combining data-driven insights with seamless automation, we optimize every aspect of property performance, enhancing both owner returns and guest satisfaction. With a vision to redefine how properties are managed and monetized, Arbio is paving the way for a more efficient, profitable, and scalable future in the alternative accommodations market.","Commerce and Shopping, Real Estate, Software, Travel and Tourism",2,51-100,"Constantin Schröder, Paul Bäumler",2,Seed,2024-05-01,20000000,EUR,21435745,Seed,20000000,EUR,21435745,Seed,25000000,EUR,26769977,25000000,EUR,26769977,"Atlantic Labs, Atempo Growth, Johannes Reck, Jonas Diezun, Tao Tao",,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
mo:re GmbH,https://www.crunchbase.com/organization/mo-re,Active,,"Biotechnology, Medical, Pharmaceutical, Robotics","Hamburg, Hamburg, Germany",Mo:re is building the new gold standard for organoid-based drug development,"19,063","European Union (EU), Europe, Middle East, and Africa (EMEA)",22547,$1M to $10M,2023-03-03,day,,,,,For Profit,https://more.science,,,https://www.linkedin.com/company/more-lifesciences,Mo:re is building the new gold standard for organoid-based drug development by offering a lab platform that industrialises cell culture workflows.,"Biotechnology, Hardware, Health Care, Science and Engineering, Software",,1-10,,1,Seed,2025-03-26,2300000,EUR,2483852,Seed,2300000,EUR,2483852,Seed,2300000,EUR,2483852,2300000,EUR,2483852,"High-Tech Gruenderfonds, IFB Innovationsstarter, Nidobirds Ventures, Gilson, R&R Medical",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Greenlyte Carbon Technologies,https://www.crunchbase.com/organization/greenlyte-carbon-technologies,Active,,"Carbon Capture, Chemical, Manufacturing","Essen, Nordrhein-Westfalen, Germany",Greenlyte Carbon Technologies develops and markets an efficient low temperature DAC process that captures CO2 from the air.,"19,243","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-09-01,month,,,,,For Profit,https://www.greenlyte.tech/,,,https://www.linkedin.com/company/greenlyte-carbon-technologies/,"GCT operates a low energy DAC approach to capture CO2 while generating hydrogen as a byproduct. The process consists of 3 main process steps. Absorption in a liquid, precipitation and desorption through alkaline electrolysis. The technology is based on 15 years of research with relevant patent applications filed and working prototypes. The company was founded as a university spin-out by 2 serial entrepreneurs and an experienced DAC researcher.","Manufacturing, Science and Engineering, Sustainability",3,11-50,"Florian Hildebrand, Niklas Friederichsen, Peter Behr",3,Seed,2024-03-06,10500000,EUR,11444466,Seed,10500000,EUR,11444466,Seed,18500000,EUR,20105139,18500000,EUR,20105139,"Partech, Earlybird Venture Capital, Green Generation Fund, Carbon Removal Partners, Hendrik Brandis",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Project Eaden,https://www.crunchbase.com/organization/project-eaden,Active,,"Alternative Protein, Information Technology, Sustainability","Berlin, Berlin, Germany",Project Eaden engages in the development and licensing of technologies for the production of sustainable food and meat alternatives.,"19,316","European Union (EU), Europe, Middle East, and Africa (EMEA)",10190,$1M to $10M,2022-01-01,year,,,,,For Profit,https://www.projecteaden.com/,,,https://www.linkedin.com/company/project-eaden/,Project Eaden combines pioneering technology with an immense love for life and food.,"Food and Beverage, Information Technology, Sustainability",,11-50,,3,Early Stage Venture,2025-01-22,15000000,EUR,15612006,Series A,15000000,EUR,15612006,Series A,25100000,EUR,26255543,25100000,EUR,26255543,"Creandum, Planet A Ventures, FoodLabs, DeepTech & Climate Fonds, Happiness Capital",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tapline,https://www.crunchbase.com/organization/tapline,Active,,"Finance, Financial Services, FinTech","Berlin, Berlin, Germany","Digital funding marketplace allowing SaaS companies to raise instant non dilutive, non debt like capital to further grow their business","19,334","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,$1M to $10M,2021-07-06,day,,,,,For Profit,https://tapline.io,https://twitter.com/Tap_Tapline,,https://www.linkedin.com/company/tapline-tech,Digital funding platform providing subscription-based companies access to frictionless capital,Financial Services,2,1-10,"Dean Hastie, Peter Grouev",6,Seed,2025-01-22,20000000,EUR,20833355,Seed,20000000,EUR,20833355,Seed,22740404,USD,22740404,54276562,USD,54276562,"Antler, Fasanara Capital, Impetus Capital, DEPO Ventures, Black Pearls VC",5,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Purpose Green,https://www.crunchbase.com/organization/purpose-green,Active,,"Green Building, Residential","Berlin, Berlin, Germany",Purpose Green operates as a climatetech company.,"19,435","European Union (EU), Europe, Middle East, and Africa (EMEA)",10623,,2023-01-01,year,,,,,,https://purpose-green.com/,,,https://www.linkedin.com/company/purposegreen/,Purpose Green operates as a climatetech company.,"Real Estate, Sustainability",,51-100,,2,Seed,2024-10-07,15000000,USD,15000000,Seed,15000000,USD,15000000,Seed,18480344,USD,18480344,18480344,USD,18480344,"Speedinvest, Fifth Wall, Atlantic Labs",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Akhetonics,https://www.crunchbase.com/organization/akhetonics,Active,,"Network Hardware, Semiconductor, Software","Berlin, Berlin, Germany",Akhetonics is creating the world's first all-optical XPU - a general-purpose photonic RISC processor for high-performance computing,"19,691","European Union (EU), Europe, Middle East, and Africa (EMEA)",10827,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.akhetonics.com,https://twitter.com/Akhetonics,,https://www.linkedin.com/company/akhetonics/,"Akhetonics is creating the first all-optical XPU, a general-purpose processor for ultra-low power, high-performance computing. We are a start-up based and founded in Germany in 2021 with members from all over the EU. With our in-house developed photonic design automation tools and all-optical logic we are in a unique position to develop the first all-optical digital computation devices. Our goal is to usher in a new era of processors that are extremely parallelizable, radically more power efficient and boast a much lower latency by using light instead of electrons.","Hardware, Science and Engineering, Software",2,11-50,"Leonardo Del Bino, Michael Kissner",4,Seed,2024-11-28,6000000,EUR,6336152,Seed,6000000,EUR,6336152,Seed,8636152,USD,8636152,8636152,USD,8636152,"468 Capital, Bayern Kapital, Matterwave Ventures, Runa Capital, Interface Capital",4,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
allO,https://www.crunchbase.com/organization/allo-restaurant,Active,,"Food and Beverage, Payments, Point of Sale, Restaurants, SaaS, Software","Munich, Bayern, Germany",allO is an all-in-one restaurant management system. Our mission is to empower local restaurants to become local champions.,"19,741","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://allo.restaurant,,,https://www.linkedin.com/company/allo-restaurant-system,"We help local restaurants thrive! We are allO - the digital backbone of restaurants, the future of gastronomy, and the reliable partner of local businesses. Our mission is to give local restaurants unfair technology advantages to compete with prominent players. We strive to democratize gastronomy by making McDonald's and Starbucks' level of technology accessible to small restaurant owners.","Commerce and Shopping, Financial Services, Food and Beverage, Payments, Software",3,11-50,"Benedikt von Lewinski, Cancan Liu, Teodor Rupi",2,Seed,2024-07-09,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,6489425,USD,6489425,6489425,USD,6489425,"The Twenty Minute VC, Keen Venture Partners, Mario Götze, 20Growth, Claire Hughes Johnson",2,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tanso,https://www.crunchbase.com/organization/tanso,Active,,"Business Intelligence, Enterprise Software, GreenTech, Software, Sustainability","Munich, Bayern, Germany",Tanso enables industrial companies to achieve their sustainability targets.,"20,277","European Union (EU), Europe, Middle East, and Africa (EMEA)",80797,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.tanso.de/,https://twitter.com/Tansotechnologies,,https://www.linkedin.com/company/tansotechnologies/,"Tanso Technologies is a software company based in Munich that offers a carbon intelligence suite to industrial companies, with its solution for Corporate Carbon Footprint (CCF), Product Carbon Footprint (PCF), and ESG management for ESRS compliance.  Tanso’s solution is supported by the European Innovation Council (EIC), as well as notable VC funds like Capnamic and UVC Partners, and angel investors, and is used by leading German industrial companies. More information about Tanso can be found here: www.tanso.de","Data and Analytics, Software, Sustainability",4,11-50,"Fabian Sinn, Gyri Reiersen, Lorenz Hetzel, Till Wiechmann",3,Seed,2023-04-18,4000000,EUR,4389999,Seed,4000000,EUR,4389999,Seed,6289999,USD,6289999,8943099,USD,8943099,"European Innovation Council, Capnamic, Picus Capital, UVC Partners, Possible Ventures",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
InPlanet,https://www.crunchbase.com/organization/inplanet,Active,,"Agriculture, Environmental Consulting, Forestry","München, Bayern, Germany",The world’s first certified Enhanced Rock Weathering carbon credits — removing gigatons of CO₂ while regenerating tropical soils.,"20,282","European Union (EU), Europe, Middle East, and Africa (EMEA)",80939,$1M to $10M,2022-08-01,month,,,,,For Profit,https://www.inplanet.earth/,https://x.com/inplanet_earth,https://www.facebook.com/inplanetearth/,https://www.linkedin.com/company/inplanetearth/,"InPlanet and Isometric announce the first-ever delivery of verified Enhanced Rock Weathering (ERW) carbon removal credits.  Carbon dioxide removal credits were developed and provided by InPlanet, verified by Isometric, delivered to Adyen, and facilitated by ClimeFi. This milestone advances the voluntary carbon market by introducing a new format of high-quality, permanent carbon removal credits for the rapidly expanding global marketplace. In natural rock weathering, carbon dioxide dissolved in water reacts with elements in rocks, forming a bicarbonate that is securely stored in oceans for over 10,000 years. Enhanced Rock Weathering accelerates this natural carbon removal process by crushing rocks into a very fine powder and spreading them on farmland, to ensure durable carbon removal at scale. Such durability is critical for climate change mitigation as traditional approaches that focus on organic carbon sinks (e.g. forestation) are at risk of storage failure (reversal) as a consequence of climate change, disease or land use change.  Enhanced Rock Weathering offers several advantages, including relatively low cost, scalability, and substantial co-benefits such as improved soil health, greater agricultural productivity, and job creation in rural communities. Moreover, the durability offered by ERW minimizes the risk of future re-release. However, the prior lack of rigorous monitoring, reporting, and verification (MRV) has hindered the commercialization of this approach.  These first ERW credits, delivered by InPlanet and verified by Isometric’s Enhanced Weathering Protocol, show it is possible to do scientifically rigorous MRV on open systems carbon removal pathways and raise the bar for quality in the EW market. Isometric’s protocol requires direct measurements and statistical confirmation that the weathering process has removed carbon dioxide from the atmosphere, ensuring that each credit represents one tonne of carbon dioxide durably removed.  Brazil: an ideal setting for scaling carbon removal and soil restoration InPlanet is the first carbon removal company to work with the unique conditions of tropical soils to conduct ERW. These credits correspond to their recent deployment at the “Serra da Mantiqueira” project, located in São Paulo State, Brazil, where InPlanet works with local farmers to restore soils and help them to transition to low carbon, sustainable and nature-based agriculture.  With Brazil’s unique conditions, InPlanet projects benefit from an ideal setting for scalable carbon removal. The country’s abundant basalt deposits allow for efficient, sustainable sourcing and transport, and its tropical climate, with high temperatures and heavy rainfall, accelerates the carbon sequestration process compared to temperate regions. This favorable context makes ERW more effective and also brings immediate benefits to farmers, such as enhancing soil health, increasing crop yields and reducing reliance on fertilizers—thereby supporting a sustainable and resilient agricultural future.  “At InPlanet, we’re transforming enhanced rock weathering into a scalable climate solution by partnering with farmers across the tropics,” said Felix Harteneck, Founder & CEO at InPlanet. “In just two years, we’ve established ourselves as one of the most trusted and scientifically rigorous CDR companies worldwide. Now, as we see our vision becoming reality, we’re positioned to remove gigatons of CO₂ , while empowering agricultural communities to build a more resilient future.” Isometric-verified data from InPlanet’s credits will be anonymized and shared with Cascade Climate, a philanthropic organization advancing scientific rigor in EW. The data will feed into Cascade’s Data Quarry—the first-ever EW data sharing system—which will give researchers the opportunity to access verified commercial data for the advancement of ERW models and other solutions to scale the field. Eamon Jubbawy, Isometric Founder and CEO, said: “These world-first Enhanced Weathering (EW) credits are a key step to scaling carbon removal. They bring an unprecedented level of scientific rigor to a pathway that has great potential, but which has lacked robust verification until now. The transparent data behind these credits shows that Isometric’s high quality, verified EW credits represent a tonne of carbon dioxide removed from the atmosphere and should be a key part of every CDR buyer’s portfolio.” Paolo Piffaretti, Co-Founder & CEO of ClimeFi, said: “At ClimeFi, our mission is to provide organisations with access to high-quality, permanent carbon removals. The delivery of the world’s first CDRs from EW is a breakthrough moment, proving that innovative carbon removal technologies can be brought to market at scale. We are proud to have facilitated this first-of-its-kind collaboration, helping Adyen take a significant step towards their climate goals.” The next frontier for the voluntary carbon market These first ERW credits prove this natural carbon removal process can safely accelerate to a human-relevant time and scale. Early purchases from catalytic buyers such as Frontier (Stripe & Shopify), Milkywire (Klarna & WRLD Foundation), and Klimate were critical in enabling InPlanet’s first deployments and bringing ERW from the lab to the field to the market. Future deployments and MRV will build on the learnings of these first credits, creating a turning point for carbon markets. Buyers, suppliers and policymakers can view the transparent data behind every ERW credit on the Isometric Registry. The Registry provides a permanent audit trail for all credits issued by Isometric and makes all the underlying information behind every credit public so the data can be reviewed and scrutinized. About InPlanet InPlanet is a carbon removal pioneer scaling Enhanced Weathering (EW) technology within the unique conditions of tropical agricultural lands. On a mission to remove gigatons of CO₂ from the atmosphere while regenerating soil, InPlanet’s process is leveraged by farmers to create nutritious food and healthy ecosystems for future generations. Founded in 2022 by Felix Harteneck and Niklas Kluger, InPlanet is a remote-first, people-centered company headquartered in Brazil and Germany.","Agriculture and Farming, Professional Services",2,11-50,"Felix Harteneck, Niklas Kluger",2,Seed,2023-10-01,4300000,EUR,4542569,Seed,4300000,EUR,4542569,Seed,5500000,EUR,5842589,5500000,EUR,5842589,"FoodLabs, Katapult, Übermorgen Ventures, Carbon Removal Partners, Salvia",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Deltia,https://www.crunchbase.com/organization/deltia,Active,,"Analytics, Artificial Intelligence (AI), B2B, Computer Vision, Machine Learning, SaaS, Software","Berlin, Berlin, Germany",Unlocking a new level of productivity in manual processes with the power of computer vision and AI-based analytics,"20,333","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-11-01,month,,,,,For Profit,https://www.deltia.ai/,,,https://www.linkedin.com/company/deltia-ai/,"AI-based process analytics platform to increase productivity and quality in manual processes. Processes are captured using computer vision and automatically analysed with a highly flexible AI to identify improvement potential. 1. Real-time capture with cameras Cameras are installed at individual assembly stations capturing live video streams of assembly or packaging tasks. 2. AI tracks material & work steps Video streams are continuously analyzed to detect workpiece movements, cycle times, and work step sequencing. 3. Aggregation for data analysis Process data is aggregated per article and production to provide insights on process performance. Video snippets allow for a comprehensive root-cause analysis. 4. Data-driven improvements Your factory managers and process engineers define, implement and measure process improvements to increase productivity and quality in your assembly line.","Artificial Intelligence (AI), Data and Analytics, Hardware, Other, Science and Engineering, Software",2,11-50,"Maximilian Fischer, Silviu Homoceanu",2,Seed,2024-04-26,4500000,EUR,4812525,Seed,4500000,EUR,4812525,Seed,6100000,EUR,6392883,6100000,EUR,6392883,"NAP, Merantix Capital, Robin Capital, Better Angle, Walter Kortschak",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
MYNE Homes,https://www.crunchbase.com/organization/myne-homes,Active,,"Real Estate, Real Estate Investment, Rental Property","Berlin, Berlin, Germany",MYNE Homes is a digital co-ownership platform for vacation properties.,"20,379","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.myne-homes.de,,https://web.facebook.com/mynehomes,https://www.linkedin.com/company/mynehomes,"MYNE Homes provides a managed co-ownership model that allows multiple owners to share vacation properties, reducing individual costs and responsibilities. The company ensures properties are professionally designed and managed, offering concierge services for a seamless experience. This innovative approach makes holiday home ownership accessible and enjoyable for more people.","Financial Services, Real Estate",5,51-100,"Fabian Lohmer, Moritz Vossenberg, Nikolai Jager, Nikolaus Thomale, Philipp Wagmann",4,Early Stage Venture,2024-08-01,40000000,EUR,43145990,Series A,40000000,EUR,43145990,Series A,63500000,EUR,67044255,63500000,EUR,67044255,"Motive Ventures, The Fintech Fund, Rivus Capital, Limestone Capital AG, Christian Gaiser",1,18,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Xaver,https://www.crunchbase.com/organization/xaver,Active,,"Asset Management, Banking, FinTech, Insurance, InsurTech, Wealth Management","Köln, Nordrhein-Westfalen, Germany",Xaver combines personalised digital funnels with AI-assisted personal customer interactions to forge a seamless omni-channel experience.,"20,450","European Union (EU), Europe, Middle East, and Africa (EMEA)",50674,,2023-06-07,day,,,,,For Profit,https://www.xaver.com/,,,https://www.linkedin.com/company/xavergroup/,"Xaver enables Financial Institutions to close Europe’s pension gap. By offering an advanced AI-driven B2B platform for life insurance and private pension sales, Xaver enhances the operational and sales efficiency of banks, insurers, and brokers by up to 65% and introduces a new era of white-labeled private pension products. With a leadership team of experienced industry veterans - Max Bachem, Ole Breulmann, and Dr. Björn Holste - and backing from leading VC funds and a prominent group of former financial institution executives, fintech pioneers, and unicorn founders, Xaver is dedicated to improving the pension situation of Europeans through their B2B offering.","Financial Services, Lending and Investments",2,11-50,"Max Bachem, Ole Breulmann",1,Seed,2024-03-19,5690000,EUR,6180309,Pre-Seed,5690000,EUR,6180309,Pre-Seed,5690000,EUR,6180309,5690000,EUR,6180309,"Sequoia Capital, Motive Partners, Notion Capital, NAP, Robin Capital",2,20,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hema.to,https://www.crunchbase.com/organization/hema-to,Active,,"Artificial Intelligence (AI), Health Care, Health Diagnostics","München, Bayern, Germany","Hema.to provides fully automated, AI-powered blood cancer detection suggestions based on flow cytometry data.","20,457","European Union (EU), Europe, Middle East, and Africa (EMEA)",80801,,2021-01-01,year,,,,,For Profit,https://www.hema.to/,,,https://www.linkedin.com/company/hemato/about/,"Hema.to provides fully automated, AI-powered blood cancer detection suggestions based on flow cytometry data.","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,11-50,,2,Seed,2025-02-27,3600000,EUR,3771956,Seed,3600000,EUR,3771956,Seed,7200000,EUR,7699467,7200000,EUR,7699467,"High-Tech Gruenderfonds, LUMO labs, Heal Capital, Bayern Kapital, Elaia",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kertos,https://www.crunchbase.com/organization/kertos,Active,,"Artificial Intelligence (AI), Compliance, Legal Tech, Machine Learning, Privacy, Software","München, Bayern, Germany",Kertos is a software company based in Europe that develops and provides a holistic compliance and privacy platform.,"20,703","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-11-10,day,,,,,For Profit,https://kertos.io,,,https://www.linkedin.com/company/kertos-privacy,"Kertos is a software company that develops and provides a holistic compliance platform in Europe, implementing automation and execution in a highly regulated environment focusing on the operational needs for all stakeholders involved. With their focus on product, integration, and automation they enable businesses to scale, to adopt and to maneuver in modern tech environments with only a fraction of the current workload. They drive consumer engagement and help companies to interact with their customers in sensitive matters.","Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Professional Services, Science and Engineering, Software",,11-50,,2,Seed,2023-05-04,4000000,EUR,4409239,Seed,4000000,EUR,4409239,Seed,5000000,EUR,5462154,5000000,EUR,5462154,"Pi Labs, Redstone.VC, 10x Founders, xdeck, seed + speed",2,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ostrom,https://www.crunchbase.com/organization/ostrom,Active,,"Clean Energy, CleanTech, Electrical Distribution, Energy, GreenTech, Renewable Energy","Berlin, Berlin, Germany",Ostrom is an energy management platform that makes green electricity affordable and straightforward for households in Germany and Europe.,"20,732","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2021-01-01,month,,,,,For Profit,https://www.ostrom.de/,https://twitter.com/ostrom_de,https://www.facebook.com/ostrom.de/,https://www.linkedin.com/company/ostrom/,"Ostrom drives the green energy transition by making renewable energy more accessible and inclusive. By creating a green energy management platform, they help consumers switch, track and reduce their electricity consumption effortlessly.","Energy, Sustainability",2,11-50,"Karl Villanueva, Matthias Martensen",5,Early Stage Venture,2023-09-07,8000000,USD,8000000,Series A,8000000,USD,8000000,Series A,22800000,USD,22800000,22800000,USD,22800000,"Union Square Ventures, SE Ventures, 468 Capital, J12, Adjacent",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
ExoMatter,https://www.crunchbase.com/organization/exomatter,Active,,"Artificial Intelligence (AI), Chemical, Information Technology, Product Research, SaaS, Software","Munich, Bayern, Germany",ExoMatter is a SaaS platform that accelerates materials development with AI-based software.,"20,802","European Union (EU), Europe, Middle East, and Africa (EMEA)",80992,$1M to $10M,2022-03-01,month,,,,,For Profit,https://exomatter.ai/,,,https://www.linkedin.com/company/exomatter/,"The ExoMatter Materials R&D Platform generates a personalized shortlist of the most suitable materials for your applications. Drawing on materials data from numerous scientific sources - and/or your own data - and utilizing AI, ExoMatter enriches the data and allows you to apply a wide range of multidimensional physical, chemical and engineering criteria as well as sustainability attributes and anticipated cost.     ExoMatter was a spin off from the German Aerospace Center in 2022 and participated in entrepreneurship programs of the reputable Munich UnternehmerTUM. Some of Germany’s largest enterprises such as Audi, Infineon and Airbus have quickly come to rely on ExoMatter for their groundwork in materials development, allowing them to focus their work on the most promising materials candidates identified.","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",2,11-50,"Barbara Bachus, Josua Vieten",3,Seed,2024-10-24,1700000,EUR,1840026,Pre-Seed,1700000,EUR,1840026,Pre-Seed,2600000,EUR,2809002,3600000,EUR,3879556,"ZAKA VC, European Commission, Bayern Kapital, Vanagon Ventures, European Space Agency",1,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rex,https://www.crunchbase.com/organization/rex-d916,Active,,"Apps, Health Care, Pet, Veterinary","Berlin, Berlin, Germany","Rex is a platform building and operating design-forward, tech-enabled vet clinics.","20,871","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,Less than $1M,2021-11-01,month,,,,,For Profit,https://rex.app/,,,https://www.linkedin.com/company/rex-app/,"Rex has built the next generation of veterinary care, transforming a traditional industry to better serve pet owners, pets, veterinarians, and staff. Its state-of-the-art app, in-clinic technology, and design-forward space foster meaningful relationships between doctors, pets, and their owners.","Apps, Community and Lifestyle, Health Care, Software",1,51-100,Jonathan Loesing,3,Seed,2025-03-14,,,,Seed,,,,Seed,5000000,EUR,5073752,5000000,EUR,5073752,"Capnamic, Picus Capital, Pareto Holdings, Edward Lando, Calm/Storm Ventures",2,25,,,,,,,,,,,,,,Private,,,,,,,,,,,
Green Fusion,https://www.crunchbase.com/organization/green-fusion,Active,,"Energy Management, Software","Berlin, Berlin, Germany",Green Fusion develops a simple and secure software solution for more efficient control of your energy system.,"20,962","European Union (EU), Europe, Middle East, and Africa (EMEA)",10623,,2021-01-01,year,,,,,For Profit,https://www.green-fusion.eu/,,,https://www.linkedin.com/company/green-fusion-gmbh,"Green Fusion is developing a cloud-based energy manager for the intelligent control of heat, electricity, and e-mobility. The focus here is on hybrid heating systems in buildings such as heat pumps + gas boilers and the coupling to photovoltaic systems and electric vehicle charging stations.","Energy, Software",1,11-50,Paul Hock,4,Early Stage Venture,2025-01-21,12000000,EUR,12455407,Series A,12000000,EUR,12455407,Series A,14925000,EUR,15591240,14925000,EUR,15591240,"XAnge, HV Capital, Vireo Ventures, BitStone Capital, Übermorgen Ventures",2,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
muffintech,https://www.crunchbase.com/organization/muffin-5586,Active,,"Financial Services, Generative AI, Insurance, InsurTech","Berlin, Berlin, Germany","muffintech is innovating the insurance industry with conversational AI, enhancing customer interactions and operational efficiency.","21,114","European Union (EU), Europe, Middle East, and Africa (EMEA)",12437,,2021-01-01,year,,,,,For Profit,https://muffintech.ai,,,https://www.linkedin.com/company/muffintechdotai/,"Muffintech leverages conversational AI to transform insurance, offering automated customer support, operational efficiencies, and sales enhancements. With a robust technical team and a focus on sector-specific integration, they're poised for rapid expansion and international scale. Their approach combines cutting-edge AI with deep industry insights to deliver measurable value and innovative solutions.","Artificial Intelligence (AI), Financial Services",,11-50,,3,Seed,2025-02-17,3500000,EUR,3672709,Seed,3500000,EUR,3672709,Seed,3792709,USD,3792709,4632185,USD,4632185,"Techstars, ff Venture Capital, Alsterspree, Investitionsbank Berlin, Torsten Oletzky",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
heycare (former heynanny),https://www.crunchbase.com/organization/heynannyly,Active,,"B2B, Employee Benefits, Human Resources","München, Bayern, Germany",heycare is an employee benefit for care & wellbeing,"21,124","European Union (EU), Europe, Middle East, and Africa (EMEA)",81671,$1M to $10M,2022-03-01,day,,,,,For Profit,https://heycare.com,,,https://www.linkedin.com/company/heycare-benefits,"B2B. HR Tech Startup. heycare offers flexible care options as a self-employee-service. Companies reduce mental stress, absences and use tax benefits. Service offered DACH wide","Administrative Services, Health Care, Other",2,51-100,"Anna Schneider, Julia Kahle",2,Seed,2023-06-22,1600000,EUR,1752883,Seed,1600000,EUR,1752883,Seed,1600000,EUR,1752883,1600000,EUR,1752883,"NCA, allygatr, CK Venture Capital, Katja Ruhnke, Czernin · Godulla · Sellier",,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
MicroHarvest,https://www.crunchbase.com/organization/microharvest,Active,,Biotechnology,"Hamburg, Hamburg, Germany",Production of bacterial single cell protein solutions,"21,366","European Union (EU), Europe, Middle East, and Africa (EMEA)",21073,$10M to $50M,2021-03-22,day,,,,,For Profit,https://microharvest.com,https://twitter.com/MicroHarvest_,https://www.facebook.com/MicroHarvestGmbH,https://www.linkedin.com/company/microharvest,"MicroHarvest is an early-stage startup in Hamburg, Germany. The company is on a mission to produce better, healthier and tastier protein, produced sustainably using the power of microorganisms. Its proprietary and scalable technology allows producing nutritional biomass from fast-growing bacteria, with potential applications across the whole protein value chain. With that, MicroHarvest contributes to a world where everyone has access to nutritious food through a fair and resilient food system.","Biotechnology, Science and Engineering",,11-50,,5,Early Stage Venture,2024-08-22,,,,Non-equity Assistance,1500000,EUR,1681595,Series A,10000000,EUR,10157160,10000000,EUR,10157160,"Faber, Astanor Ventures, Simon Capital, FoodLabs, BloombergNEF",5,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
