Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
SURVIOT Monitoring Kft.,https://www.crunchbase.com/organization/surviot-monitoring-kft,Active,,"Civil Engineering, Cloud Computing, Construction, Internet of Things, Property Management, Software, Web Apps","Hatvan, Heves, Hungary",Smart movement and deformation monitoring solutions for civil engineering projects made for experts and decision makers.,"116,770","European Union (EU), Europe, Middle East, and Africa (EMEA)",3000,,2022-01-01,year,,,,,For Profit,https://surviot.com,,,https://hu.linkedin.com/company/surviot-monitoring,"SURVIOT provides smart movement and deformation monitoring solution for civil engineering projects such as bridge, tunnel and dam constructions, quarries, slope stability inspections by monitoring geotechnical and environmental parameters. SURVIOT supports operators and constructors to comply with professional regulations by digitizing labour intensive, manual monitoring processes with automated data collection, processing and analysis. The SURVIOT platform is constantly evolving by adding new sensors and features.","Apps, Internet Services, Real Estate, Science and Engineering, Software",3,1-10,"Andreas Rab, Attila Berényi, Csaba Sándor",2,Seed,2023-08-30,180000000,HUF,518234,Seed,180000000,HUF,518234,Seed,245000000,HUF,716846,245000000,HUF,716846,Hiventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Complytron Kft.,https://www.crunchbase.com/organization/complytron-kft,Active,,Analytics,"Budapest, Budapest, Hungary",Complytron is an information technology company that specializes in the fields of bigdata and data analytics.,"116,910","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,2023-02-03,day,,,For Profit,https://complytron.com/,,,https://www.linkedin.com/company/complytron/,"Complytron is a software company that provides AML/KYC screening tools such as sanctions monitoring and PEP checks, as well as artificial intelligence and machine learning-based network analysis to provide a probability assessment of any online connection to a network of high-risk legal entities.",Data and Analytics,3,1-10,"Abris Gryllus, Oliver Lebhardt, Zoltan Varju",1,M&A,2020-06-03,257000,EUR,288748,Seed,257000,EUR,288748,Seed,257000,EUR,288748,257000,EUR,288748,Hiventures,,1,,Was Acquired,Complytron Kft. acquired by SEON,https://www.crunchbase.com/acquisition/seon-security-acquires-complytron-kft--306fdbda,SEON,https://www.crunchbase.com/organization/seon-security,2023-02-03,day,2500000,EUR,2701389,Acquisition,,Private,,,,,,,,,,,
Supp.li,https://www.crunchbase.com/organization/supp-li,Active,,"E-Commerce, Food and Beverage, Food Processing","Szolnok, Jasz-Nagykun-Szolnok, Hungary",Supp.li is a food marketplace that connects farmers with restaurants and retailers by trading delicacies and milkmaid products.,"117,407","European Union (EU), Europe, Middle East, and Africa (EMEA)",5000,Less than $1M,2016-10-01,day,,,,,For Profit,https://www.supp.li/,,https://www.facebook.com/supplimagyarorszag,https://www.linkedin.com/company/supp.li/,"Supp.li is a B2B food marketplace that allows European HORECA buyers to order specialty, one-of-a-kind food products directly from European SME producers, removing all middlemen from the food supply chain. It automates the entire business-to-business selling and buying process, making it quick, simple, and secure to trade food both domestically and across borders. Buyers gain direct access to a large number of European products from producers, while sellers gain access to a large number of buyers across multiple countries.","Commerce and Shopping, Food and Beverage",1,11-50,Lukasz Potepa,3,Seed,2021-01-06,313000,EUR,386193,Seed,313000,EUR,386193,Seed,778000,EUR,905578,778000,EUR,905578,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
PlanMaster,https://www.crunchbase.com/organization/planmaster,Active,,"Dental, Information Technology, Software","Debrecen, Debrecen, Hungary",PlanMaster is a cloud-based CRM software for the dental industry.,"117,531","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://planmaster.hu,https://twitter.com/PlanMaster8,https://www.facebook.com/PlanMaster3D,https://www.linkedin.com/company/planmaster-fogaszati-szoftver,Plan Master is a dental platform that allows you to build treatment plans for your patients that are understandable. 3D is based on thousands of dental consultations. Even the most difficult problems can be given to the patient in a main step.,"Health Care, Information Technology, Software",1,1-10,Tibor Botos,2,Seed,2019-12-13,323000,EUR,359192,Seed,323000,EUR,359192,Seed,807000,EUR,902341,807000,EUR,902341,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Artemis,https://www.crunchbase.com/organization/alpha-femtech,Active,,"Health Care, Wearables, Women's","Debrecen, Debrecen, Hungary","ARTEMIS currently being developped by Alpha Femtech, a smart wearable clothing and App to relieve period pain for women.","118,515","European Union (EU), Europe, Middle East, and Africa (EMEA)",4034,,2020-03-05,day,,,,,For Profit,https://www.allaboutartemis.com,,,https://www.linkedin.com/company/allaboutartemis,Artemis is a Budapest-based smart wearable device company. Developing a smart clothing concept to eliminate menstrual pain.,"Community and Lifestyle, Consumer Electronics, Hardware, Health Care",2,1-10,"Anna Kormos, Dora Pelczer",2,Seed,2021-04-10,50000000,HUF,166427,Pre-Seed,50000000,HUF,166427,Pre-Seed,65000000,HUF,215278,65000000,HUF,215278,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Agroninja,https://www.crunchbase.com/organization/agroninja-kft-2030,Active,,"Health Care, Information Technology, Security","Csongrád, Csongrad, Hungary","Agroninja offers a cost effective, secure and stressless solution for cattle weight measurement.","118,890","European Union (EU), Europe, Middle East, and Africa (EMEA)",6640,,2017-01-01,year,,,,,For Profit,http://agroninja.com/,https://twitter.com/Agroninja_co,https://www.facebook.com/pg/agroninja,https://www.linkedin.com/company/agroninja/,"Agroninja offers a cost effective, secure and stressless solution for cattle weight measurement.","Health Care, Information Technology, Privacy and Security",1,1-10,Gergely Boromisza,7,Seed,2021-08-30,100000,USD,100000,Seed,100000,USD,100000,Seed,1139164,USD,1139164,1139164,USD,1139164,"Hiventures, Bonitás Ventures, OXO Labs Ltd., GLOBAL AGRINNO",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Robotic Retail,https://www.crunchbase.com/organization/e-ventor-tech-kft,Active,,Information Technology,"Eger, Heves, Hungary",Robotic Retail is the creator of IOT based marker-less object recognition solution for the unattended retail industry called EVERMART.,"119,874","European Union (EU), Europe, Middle East, and Africa (EMEA)",3300,Less than $1M,2016-01-25,day,,,,,For Profit,http://www.roboticretail.ai,,,,"Robotic Retail is the creator of IOT based marker-less object recognition solution for the unattended retail industry called EVERMART. The company develops a markerless product recognition solution for practically any space-size (cabinet, room, cooler, etc.), in order to provide full accountability combined with unlimited product and cabinet size.",Information Technology,2,11-50,"István Fazekas, Zsolt Vaszary",5,Seed,2022-04-01,339000,USD,339000,Convertible Note,646000,USD,646000,Seed,1330000,USD,1330000,1774000,USD,1774000,"Solus Capital, Hiventures, Conor Seed Capital Fund",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CloudStorm,https://www.crunchbase.com/organization/cloudstorm,Active,,"Artificial Intelligence (AI), Computer, Robotic Process Automation (RPA), Software","Budapest, Budapest, Hungary",Creating an automated office using robotic process automation (RPA),"120,245","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-11-01,day,,,,,For Profit,https://www.cloudstorm.io,,https://www.facebook.com/cloudstorm.rpa/,https://www.linkedin.com/company/cloudstorm/,"They are creating the future of work – an automated office where boring, repetitive tasks are handled by software robots. CloudStorm makes enterprises more efficient by connecting their different software and automating the repetitive tasks of their employees.","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",2,11-50,"David Salamon, Mihály Rozner",1,Seed,2018-08-22,400000,EUR,463441,Seed,400000,EUR,463441,Seed,400000,EUR,463441,400000,EUR,463441,"PortfoLion Capital Partners, Hubraum",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fitpuli,https://www.crunchbase.com/organization/fitpuli-kft,Active,,"Apps, Health Care, Information Technology, Medical, Software","Budapest, Budapest, Hungary",Fitpuli is a digital workplace wellness program that develops a health improvement framework to preserve employees' health.,"120,295","European Union (EU), Europe, Middle East, and Africa (EMEA)",9024,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.fitpuli.hu,https://twitter.com/fitpuli,https://www.facebook.com/fitpuli/,https://www.linkedin.com/company/fitpuli/,"Fitpuli develops digital health applications designed to build individual health awareness and community. Their application is developed based on scientific evidence and covers areas in maintaining physical, mental, and emotional health to enable companies.","Apps, Health Care, Information Technology, Software",2,11-50,"Daniel Olah, Sandor Bekasi",4,Seed,2021-05-01,150000000,HUF,500601,Seed,150000000,HUF,500601,Seed,1685880,USD,1685880,1685880,USD,1685880,"Solus Capital, Hiventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
VelLab Biotech Kft.,https://www.crunchbase.com/organization/vellab-biotech-kft,Active,,"Manufacturing, Medical Device, Wholesale","Szeged, Szeged, Hungary",MedTech,"120,618","European Union (EU), Europe, Middle East, and Africa (EMEA)",6722,,2019-06-27,day,,,,,For Profit,,,,,,"Commerce and Shopping, Health Care, Manufacturing",,1-10,,1,Seed,2020-05-22,258000,EUR,281233,Seed,258000,EUR,281233,Seed,258000,EUR,281233,258000,EUR,281233,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Check,https://www.crunchbase.com/organization/lokcheck,Active,,"Business Development, Construction, Information Services, Information Technology, Project Management, Residential","Csongrád, Csongrad, Hungary",Check is a construction management space that connects your team and improves efficiency.,"120,646","European Union (EU), Europe, Middle East, and Africa (EMEA)",6724,Less than $1M,2018-01-01,year,,,,,For Profit,https://lokcheck.hu/en/,,,https://www.linkedin.com/company/lokcheck/,Lokcheck is a construction management space that connects your team and improves efficiency. Lokcheck is an early stage info-communication startup based in Hungary with the goal of placing construction digitalization in the mainstream.,"Administrative Services, Information Technology, Other, Professional Services, Real Estate",1,1-10,Bence Vas,3,Seed,2021-12-02,20000000,HUF,62093,Pre-Seed,20000000,HUF,62093,Pre-Seed,206415,USD,206415,206415,USD,206415,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
EvoAId,https://www.crunchbase.com/organization/solecall,Active,,"Artificial Intelligence (AI), Computer Vision, Health Care, Industrial Engineering, Machine Learning, Mobile Apps, Sensor","Budapest, Budapest, Hungary",sensors and deep neural network based software,"120,966","European Union (EU), Europe, Middle East, and Africa (EMEA)",1162,Less than $1M,2016-08-26,day,,,,,For Profit,https://www.evoaid.com/en/home/,https://twitter.com/IiibeatsC,https://www.facebook.com/evoaid,https://www.linkedin.com/company/69775773/,"Evoaid is ranked among the most innovative AI companies in Hungary by such an international platform like futurology.life and beststartups.eu and has been accepted into the Newchip Accelerator Program. At EvoAId we are working along 3 mission statements. We are data driven, multisectoral and last but not least socially responsible. The best framework for our missions to be achieved is the city, more precisely the smart city. Since the city is our living space where loads of information is generated  which mostly includes images, texts, and times series data. To process and handle this data we have built a comprehensive IT infrastructure which involves AI based computer vision, language processing and time series analysis and the related software and hardware environment. This is how our portfolio was born which addresses the action fields of smart living, economy and mobility. Therefore we envision ourselves as a catalyst of the smart city on a global scale.  Guarding Beats addresses the smart living action more precisely safety and care of the elderly. It offers affordable way of fall detection with higher accuracy and requires a smartphone only. The health care adaptation of Guarding Beats is being realized in an international consortium with Hugarian, Austrian and Portugal institutions. https://aph-alarm-project.com/index.php/en/ Tracking Vibe addresses the field of smart mobility and offers edge computing for Real-Time road quality and defect detection and co2 concentration logging and mapping system. Accounting Swish addresses the smart government and economy field and offers sustainable and automated solutions for document processing and pay roll based on Hungarian regulation. EvoAId has 8 employees and Hungary’s greatest talents in deep learning engineering and the founder team involves academic price winner associate professor and the Hungarian Nvidia DLI certified instructor and university ambassador. Our USP as a company involves the founder’s team, the possible resource of labour supply resulting from the fact that two of our co-founders are instructors at the Budapest University of Technology and Economics and are educating the next generation of deep learning engineers. In addition, we are the rare example of technological start-ups who were able to develop multiple innovative and revenue generating solutions simultaneously.","Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Manufacturing, Mobile, Science and Engineering, Software",4,1-10,"Bálint Gyires-Tóth, Csaba Danyi, Gergo Attila Nagy, Géza Németh",2,Seed,2019-12-16,700000,USD,700000,Seed,700000,USD,700000,Seed,886693,USD,886693,886693,USD,886693,"Solus Capital, Startup Campus",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
SDSYS Zrt.,https://www.crunchbase.com/organization/sdsys-zrt,Active,,Financial Services,"Budapest, Budapest, Hungary","SDSYS offers digital solutions for document management and processing, invoices, and financial documents.","123,400","European Union (EU), Europe, Middle East, and Africa (EMEA)",1095,$1M to $10M,2014-01-01,year,,,,,For Profit,http://sdsys.hu/,,,https://www.linkedin.com/company/sdsys,"SDSYS offers digital solutions for document management and processing, invoices, and financial documents. They work on solutions that are long-term and future-proof for their customers. Matching360 is their main product, and it offers a comprehensive suite of account data processing services.",Financial Services,1,11-50,András Csiba,4,Early Stage Venture,2021-12-10,1329000000,HUF,4111528,Series A,1329000000,HUF,4111528,Series A,4672583,USD,4672583,4672583,USD,4672583,Hiventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Synetiq,https://www.crunchbase.com/organization/synetiq,Active,,"Advertising, Analytics, Artificial Intelligence (AI), Big Data, Broadcasting, Business Intelligence, Machine Learning, Market Research, Marketing, Media and Entertainment, Wearables","Budapest, Budapest, Hungary",Synetiq helps brands & media producers create high performing video ads from based on biometric data from their target audience.,"123,534","European Union (EU), Europe, Middle East, and Africa (EMEA)",1056,$1M to $10M,2014-08-01,month,,,,,For Profit,http://synetiq.net,http://twitter.com/synetiqlab,http://www.facebook.com/Synetiq,https://www.linkedin.com/company/synetiq/,"Synetiq helps brands & media producers create high performing video ads from based on biometric data from their target audience and machine learning. Short video: https://www.youtube.com/watch?v=hfO1rtCTGPw Clients include BBC, HBO, RTL, Viacom, AMC Networks, Belgian Television, Tesco, CBA, Spar, Telekom, Telenor, Vodafone, Egis, Merck, Heineken, IKEA, Raiffeisen Bank, CIB Bank, Auchan, EON Energy, MOL Oil, Béres, OTP Bank, K&H Bank, Molson Coors, Teva, Richter, MediaMarkt, Kantar TNS, Young & Rubicam, Havas Media, Mito among others.","Advertising, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Design, Hardware, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Video",2,11-50,"David Ottlik, Ádám Divák",6,Seed,2020-12-17,484000,EUR,593466,Convertible Note,310000,USD,310000,Angel,977000,USD,977000,1670466,USD,1670466,"Google, Day One Capital, PortfoLion Capital Partners, Hiventures, Google Launchpad Accelerator",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Data Innovation Kft.,https://www.crunchbase.com/organization/data-innovation-kft,Active,,"Data Management, Database, Digital Marketing","Tiszakécske, Bacs-Kiskun, Hungary",Data Innovation Kft is an online advertising enterprise that gives special profiling the data in the database.,"124,035","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-01-08,day,,,,,For Profit,https://datainno.eu,,,,"Data Innovation Kft offers database construction, database, and campaign management, and targeted traffic diversion. They provide data-based marketing campaigns including email marketing, database management, viber, and sms.","Data and Analytics, Sales and Marketing, Software",,1-10,,3,Seed,2020-08-17,323000,EUR,383554,Seed,323000,EUR,383554,Seed,730000,EUR,842733,730000,EUR,842733,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Thriveo Central Europe Kft.,https://www.crunchbase.com/organization/thriveo-central-europe-kft,Active,,"Advice, Consulting, Data Management, Management Consulting","Budapest, Budapest, Hungary",Sport clothing brand with innovative material use and appearance.,"124,683","European Union (EU), Europe, Middle East, and Africa (EMEA)",1031,Less than $1M,2017-01-01,year,,,,,For Profit,https://www.thriveo.com,,,https://www.linkedin.com/company/thriveo,"Thriveo was created to invest in and bridge the gap between ambition and practice, concept and success. It focuses on business-to-business business models, industry digitization, and software solutions. It manages data as a competitive advantage and by establishing the right plan that will bring together its clients' organization's resources to make a real impact.","Data and Analytics, Media and Entertainment, Professional Services",,1-10,,2,Seed,2021-12-16,150000000,HUF,461301,Seed,150000000,HUF,461301,Seed,215000000,HUF,670778,215000000,HUF,670778,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
FilmFinity Zrt.,https://www.crunchbase.com/organization/filmfinity-zrt,Active,,,"Budaörs, Pest, Hungary",FilmFinity  Zrt.,"124,841","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-10-16,day,,,,,For Profit,,,,,,,,1-10,,2,Seed,2020-04-01,435000,EUR,476396,Seed,435000,EUR,476396,Seed,483000,EUR,529731,483000,EUR,529731,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
iKont Kft,https://www.crunchbase.com/organization/ikont-kft,Active,,"Construction, Hardware, Physical Security, Smart Building, Software","Nadap, Fejer, Hungary",iKont Kft offers a unique hardware and software solution in the digitalization of the construction industry.,"125,230","European Union (EU), Europe, Middle East, and Africa (EMEA)",8097,,2018-01-01,year,,,,,For Profit,https://ikont.hu,,,https://www.linkedin.com/company/ikont,"iKont Kft creates digitized solutions for the construction industry. Its goal is to combine high-tech IT solutions with traditional tools, resulting in a product that is truly stable and reliable in the field. In addition to the current products, the company is working on the field application of many innovative technologies.","Administrative Services, Hardware, Privacy and Security, Real Estate, Software",2,11-50,"Peter Szabo, Sandor Juhasz",4,Seed,2021-12-13,500000000,HUF,1533284,Seed,500000000,HUF,1533284,Seed,1715405,USD,1715405,1715405,USD,1715405,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cleango,https://www.crunchbase.com/organization/cleango-kft,Active,,"GreenTech, Smart Cities","Budapest, Budapest, Hungary","Digitalized on demand, eco-friendly car washer.","125,639","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-05-18,day,,,,,For Profit,https://cleango.hu/home,,https://www.facebook.com/cleangohu,https://www.linkedin.com/company/cleangohu,Cleango offers innovative car wash service for it's B2B and B2C customers. After ordering the car wash through an app the washers arrive to the customers' location using electric scooters. Thanks to their waterless technology they can do their job even in the busiest parts of the city center.,"Real Estate, Sustainability",,1-10,,3,Seed,2021-06-01,57000000,HUF,201155,Pre-Seed,57000000,HUF,201155,Pre-Seed,301155,USD,301155,301155,USD,301155,"Oktogon Ventures, Hiventures, Baconsult, STRT Holding Nyrt",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Grinsect,https://www.crunchbase.com/organization/grinsect,Active,,"Agriculture, Alternative Protein, Animal Feed, Farming","Hodmezovasarhely, Csongrad, Hungary",Grinsect breeds and processes black soldier flies in an intensive vertical farming system.,"126,023","European Union (EU), Europe, Middle East, and Africa (EMEA)",6800,,2019-12-09,day,,,,,For Profit,https://grinsect.com/,,https://www.facebook.com/grinsect/,https://www.linkedin.com/company/grinsect/,"The rapidly growing, non-invasive black soldier fly larvae feed on organic waste, bringing a new, low-cost alternative to waste management. The bioconversion process brings back insect-based protein to modern animal feeding while restoring ecological balance. The larvae are capable to consume and convert any organic substance to high-quality protein and bio-fertiliser. Grown larvae - following the regulations - are either used alive or processed as nutritious animal feed. Insect meal is rich in essential amino acids, minerals, vitamins and has a high protein rate.  Our mission is to revolutionise organic waste management and bring sustainable protein products to a global level. We want to empower everyone who cares about the future of our planet: besides breeding black soldier flies, we are licensing Grinsect's insect farming technology as well.","Agriculture and Farming, Food and Beverage",,1-10,,1,Seed,2021-01-13,1600000,EUR,1945923,Seed,1600000,EUR,1945923,Seed,1600000,EUR,1945923,1600000,EUR,1945923,Impact Ventures Hungary,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
DreamJo.bs,https://www.crunchbase.com/organization/dreamjo-bs,Active,,"Recruiting, Search Engine","Budapest, Budapest, Hungary",DreamJo.bs help you to really see the company you are applying for and to find a job that you will love!,"126,149","European Union (EU), Europe, Middle East, and Africa (EMEA)",1015,,2016-01-01,year,,,,,For Profit,https://dreamjo.bs/en,,https://www.facebook.com/pg/dreamjobsteam/,https://www.linkedin.com/company/dreamjo.bs/,"DreamJo.bs - the next generation job portal Find your dream job quickly and easily! With us, job hunting is a great experience. On DreamJo.bs companies are presented accurately - you can really get a picture of what kind of a workplace they are and who will you be working with. Join a team, not just a company! You can see what a typical day will be like, who your colleagues will be and what the corporate culture is like.","Internet Services, Professional Services",2,11-50,"Maria Balogh-Mazi, Peter Balogh",4,Seed,2020-09-10,323000,EUR,381932,Seed,323000,EUR,381932,Seed,981932,USD,981932,981932,USD,981932,"Hiventures, Baconsult, STRT Holding Nyrt",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Battlejungle,https://www.crunchbase.com/organization/battlejungle,Active,,"Gamification, Human Resources, SaaS","Budapest, Budapest, Hungary","Neverending, gamified online team building for happier, healthier, more engaged employees.","126,395","European Union (EU), Europe, Middle East, and Africa (EMEA)",1095,$1M to $10M,2016-06-01,month,,,,,For Profit,https://www.battlejungle.com,https://www.twitter.com/battlejunglecom,https://www.facebook.com/battlejungle,https://www.linkedin.com/company/10273547,"Battlejungle offers an innovative way to conduct team building activities in companies. Battlejungle offers an easy to use tool for boosting the team spirit with in house gaming events, social activities, and sport tournaments. Battlejungle helps companies organize and manage these activities to make employees happier and healthier.","Administrative Services, Gaming, Software",2,1-10,"Adam Drobinoha, Gergő Ambrusz",5,Seed,2021-10-30,,,,Grant,73000000,HUF,246428,Seed,884623,USD,884623,884623,USD,884623,"Space3ac, Hiventures, Virgo Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GEMIL PHARMA Zrt.,https://www.crunchbase.com/organization/gemil-pharma-zrt,Active,,"Health Care, Medical, Pharmaceutical","Debrecen, Debrecen, Hungary",GEMIL PHARMA develops and markets OTC and dietary supplement brands.,"126,728","European Union (EU), Europe, Middle East, and Africa (EMEA)",4033,,2018-01-01,year,,,,,For Profit,https://gemilpharma.com/,,,https://www.linkedin.com/company/gemil-pharma/,GEMIL PHARMA is a developer and marketer of branded and unique food supplements. The vegan capsule products are meant to be used in conjunction with food as food supplements and to provide sensory pleasures as well. It has redifined natural immune support with the power of antioxidants.,Health Care,1,1-10,Gergely Pasztor,3,Private Equity,2021-07-20,700000000,HUF,2295231,Private Equity,700000000,HUF,2295231,Private Equity,3766416,USD,3766416,3766416,USD,3766416,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
MITE-CHEM KFT.,https://www.crunchbase.com/organization/mite-chem-kft,Active,,"Agriculture, Chemical, Manufacturing","Nádudvar, Hajdu-Bihar, Hungary",MITE-CHEM KFT. is a manufacturer of pesticides and other agrochemical products.,"126,899","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,http://www.mite-chem.hu/,,,,"MITE-CHEM KFT. develops flumite 200 product SC plant protection agent and the active ingredient diflovidazine molecule. They provide crop safety, which is one of the pillars of maintaining competitiveness for agricultural producers in the dynamically developing agricultural market.","Agriculture and Farming, Manufacturing, Science and Engineering",,1-10,,2,Seed,2021-10-01,1500000,EUR,1739092,Seed,1500000,EUR,1739092,Seed,4210000,EUR,4824300,4210000,EUR,4824300,Bonitás Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Biopesticide Ltd.,https://www.crunchbase.com/organization/biopeszticid-kft,Active,,Manufacturing,"Pécs, Pecs, Hungary",Biopesticide produces and sells biological pesticides.,"127,169","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-01-01,year,,,,,For Profit,https://www.biopesticide.eu/,,,,Biopesticide develops and markets bacteriophage-based products. They engaged in biopesticide research and trade services. They provide products that protect rice against the rice leaf blight disease.,Manufacturing,,1-10,,4,Seed,2021-09-20,1700000,EUR,1993569,Seed,1700000,EUR,1993569,Seed,1830000,EUR,2139256,1830000,EUR,2139256,"Hiventures, Bonitás Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Moonsyst Zrt,https://www.crunchbase.com/organization/moonsyst-zrt,Active,,Information Technology,"Bicske, Fejer, Hungary",Moonsyst develops cattle monitoring system that offers real-time information.,"127,286","European Union (EU), Europe, Middle East, and Africa (EMEA)",2060,,2014-01-01,year,,,,,For Profit,https://www.moonsyst.com/,,https://www.facebook.com/moonsyst/,https://www.linkedin.com/company/moonsyst/,"Moonsyst provides cloud-based software, which can be accessed on a phone or PC, that uses artificial intelligence to predict animal health and heat events. They concentrate on animal health and production.",Information Technology,1,1-10,Peter Gesler,2,Seed,2020-07-03,210000,EUR,236194,Seed,210000,EUR,236194,Seed,404000,EUR,458334,404000,EUR,458334,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
FomDigital,https://www.crunchbase.com/organization/fom-digital-kft,Active,,"SaaS, UX Design, Web Development","Budapest, Budapest, Hungary",FomDigital provides innovative technology solutions in the Central European region.,"127,383","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-10-24,day,,,,,For Profit,https://fomdigital.com,,,,"FomDigital provides innovative technology solutions in the Central European region. FomDigital offers a professional portfolio that includes a wide range of tech pursuits from website development through end-to-end startup and corporate application development to comprehensive design projects. The company was founded in 2017 and is based in Budapest, Hungary.","Design, Software",,11-50,,3,Seed,2021-12-07,105000000,HUF,322352,Seed,105000000,HUF,322352,Seed,569730,USD,569730,569730,USD,569730,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Platio,https://www.crunchbase.com/organization/platio,Active,,"Energy, Green Building, GreenTech, Recycling, Renewable Energy, Smart Cities, Solar, Waste Management","Budapest, Budapest, Hungary","Platio is an unconventional, primarily outdoor energy producing paving system, optionally equipped with information technological functions.","127,660","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://platiosolar.com/,https://twitter.com/Platiopavings,https://www.facebook.com/platiopavings/,https://www.linkedin.com/company/platio/,"Platio is an unconventional, primarily outdoor energy producing, modular paving system optionally equipped with information technological functions.   Platio provides an aesthetic and space-saving off-grid renewable energy system by integrating high-performance solar cells into attractive sidewalk paving elements made of recycled plastic. Electricity generated during sunshine hours can be stored by energy saving units or be used to operate functions integrated into the pavement or nearby electric devices of public places (public lighting, traffic control systems, other energy consuming street contrivances) independently from the grid.","Energy, Natural Resources, Real Estate, Sustainability",2,11-50,"Imre Sziszak, Miklos Ilyes",2,Seed,2020-12-17,484000,EUR,593466,Seed,484000,EUR,593466,Seed,484000,EUR,593466,484000,EUR,593466,"Hiventures, Agile Accelerator",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
