Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
FinTech Collective,https://www.crunchbase.com/organization/fintech-collective,Venture Capital,132,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","FinTech Collective is a New York-based venture capital fund, focused exclusively on financial services technology companies.",85,1,39,Active,2012-09-01,day,http://www.fintech.io,http://www.linkedin.com/company/fintech-collective,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Brooks Gibbins, Gareth Jones",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"3,779"
Third Prime,https://www.crunchbase.com/organization/third-prime,Venture Capital,131,9,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",A venture capital firm that partners with exceptional entrepreneurs from the earliest stage,89,1,49,Active,2016-01-01,day,http://www.thirdprime.vc,https://www.linkedin.com/company/15189541,"Finance, Financial Services, Industrial, Venture Capital","Financial Services, Lending and Investments, Manufacturing",2,"Keith Hamlin, Wes Barton",1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,074"
Dawn Capital,https://www.crunchbase.com/organization/dawn-capital,Venture Capital,129,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dawn Capital is an early-stage venture fund that focuses on investing in the enterprise software and FinTech sectors.,76,1,56,Active,2006-01-01,year,http://www.dawncapital.com,https://www.linkedin.com/company/dawn-capital,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Haakon Overli, Norman Fiore",11-50,Early Stage Venture,,,Private,"1,579"
Eight Capital,https://www.crunchbase.com/organization/eight-capital,Venture Capital,129,13,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Eight Capital to invest in distressed and special situation opportunities in India.,126,11,8,Active,2005-01-01,year,http://www.eightcapital.com/,https://www.linkedin.com/company/eight-capital,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Vikram Chachra,1-10,"Late Stage Venture, Post-Ipo, Venture",,,Private,"17,388"
Galaxy Interactive,https://www.crunchbase.com/organization/galaxy-interactive,Venture Capital,127,7,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Galaxy Interactive is a venture capital firm focused on interactive content and technology companies.,98,,46,Active,2018-06-01,month,https://interactive.galaxy.com/,https://www.linkedin.com/company/galaxyinteractive,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Mike Novogratz, Sam Englebardt",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,603"
Mechanism Capital,https://www.crunchbase.com/organization/mechanism-capital,Venture Capital,118,2,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Mechanism Capital is an investment firm that invests in the cryptocurrency industry with a focus on decentralized finance or DeFi.,108,,28,Active,2020-01-01,year,https://www.mechanismcapital.co,https://www.linkedin.com/company/mechanism-capital/,"Cryptocurrency, Decentralized Finance (DeFi), Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Andrew Kang,11-50,"Early Stage Venture, Secondary Market, Venture",,,Private,"8,871"
Gilde Healthcare,https://www.crunchbase.com/organization/gilde-healthcare-partners,"Private Equity Firm, Venture Capital",117,39,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Gilde Healthcare is a healthcare investor that does lower mid-market buyouts and later stage venture.,71,17,45,Active,1982-01-01,year,http://www.gildehealthcare.com,https://nl.linkedin.com/company/gilde-healthcare-partners,"Finance, Financial Services, Health Care, Medical Device, Venture Capital","Financial Services, Health Care, Lending and Investments",1,Pieter van der Meer,51-100,"Early Stage Venture, Late Stage Venture, Private Equity",,Made Acquisitions,Private,"11,513"
UVC Partners,https://www.crunchbase.com/organization/uvc-partners,Venture Capital,114,9,"Garching, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",We partner with Europe's most ambitious early-stage B2B tech startups.,55,1,44,Active,2011-01-01,year,http://www.uvcpartners.com/,https://www.linkedin.com/company/uvc-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"9,439"
Redstone.VC,https://www.crunchbase.com/organization/redstone-digital-gmbh,"Venture Capital, Venture Debt",112,9,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Redstone is a European venture capital firm following selected investment strategies.,90,,42,Active,2014-03-01,day,http://www.redstone.vc,http://www.linkedin.com/company/redstone-digital-gmbh,"Analytics, Business Development, Business Intelligence, Financial Services, FinTech, Venture Capital","Data and Analytics, Financial Services, Lending and Investments, Professional Services",2,"Michael Brehm, Samuli Sirén",11-50,"Debt, Early Stage Venture, Non Equity Assistance, Seed, Venture",,,Private,"2,218"
Katapult,https://www.crunchbase.com/organization/katapult-accelerator,"Accelerator, Venture Capital",111,4,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Katapult is an investment company and accelerator, focused on highly scalable impact climate, ocean and agri-tech startups.",93,,48,Active,2017-01-01,year,https://katapult.vc,https://www.linkedin.com/company-beta/17969162/?pathWildcard=17969162,"Carbon Capture, Clean Energy, Energy Efficiency, Financial Services, FinTech, GreenTech, Shipping, Smart Building, Smart Cities, Transportation","Energy, Financial Services, Real Estate, Sustainability, Transportation",4,"Anders Lier, Haakon Brunell, Rajeev Kapoor, Tharald Nustad",11-50,"Early Stage Venture, Seed",,,Private,"18,404"
Play Ventures,https://www.crunchbase.com/organization/play-ventures,Venture Capital,108,6,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Play Ventures is a venture funding that invests globally in games and game services startups.,86,,47,Active,2018-01-01,year,http://www.playventures.vc/,https://www.linkedin.com/company/playventures/,"Blockchain, Cryptocurrency, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Software",2,"Harri Manninen, Henric Suuronen",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,301
Leblon Capital,https://www.crunchbase.com/organization/leblon-capital,"Private Equity Firm, Venture Capital",108,10,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Leblon Capital is an investment firm.,106,3,3,Active,,,https://leblon-capital.notion.site/,https://www.linkedin.com/company/leblon-capital/,"Financial Services, Health Care, Industrial, Information Technology, Internet, Software","Financial Services, Health Care, Information Technology, Internet Services, Manufacturing, Software",1,Andrej Henkler,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"9,459"
VentureFriends,https://www.crunchbase.com/organization/venturefriends,Venture Capital,105,6,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",VentureFriends is a venture capital fund that invests in tech-enabled companies.,61,,46,Active,2016-01-01,year,http://venturefriends.vc,https://www.linkedin.com/company/venturefriends/,Venture Capital,"Financial Services, Lending and Investments",2,"Apostolos Apostolakis, George Dimopoulos",1-10,"Early Stage Venture, Seed",,,Private,"1,055"
Pi Labs,https://www.crunchbase.com/organization/pi-labs-2,"Accelerator, Venture Capital",100,10,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Pi Labs is the VC backing the innovators who are transforming our relationship with the built world.,81,,39,Active,2015-01-01,year,http://www.pilabs.vc,https://www.linkedin.com/company/pi-labs-ltd-,"Finance, Innovation Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Dominic Wilson, Faisal Butt, Mary Criebardis",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,631"
Anorak Ventures,https://www.crunchbase.com/organization/anorak-ventures-2,Venture Capital,97,9,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Investing at the earliest stages in transformational people and technology,84,1,1,Active,2016-01-01,year,http://www.anorak.vc/,https://www.linkedin.com/company/anorak-ventures,"Augmented Reality, Computer Vision, Robotics, Venture Capital, Video Streaming, Virtual Reality","Content and Publishing, Financial Services, Hardware, Lending and Investments, Media and Entertainment, Science and Engineering, Software, Video",1,Greg Castle,1-10,"Early Stage Venture, Seed",,,Private,"5,472"
Foundamental,https://www.crunchbase.com/organization/foundamental,Venture Capital,95,5,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",First partner to exceptional founders re-creating the real world globally.,61,,19,Active,2019-01-01,year,https://foundamental.com,https://www.linkedin.com/company/foundamental/,"Architecture, Building Maintenance, Construction, Home Improvement, Home Renovation, Human Resources, Real Estate, Robotics, Venture Capital","Administrative Services, Financial Services, Hardware, Lending and Investments, Real Estate, Science and Engineering, Software",3,"Adam Zobler, Patric Hellermann, Shubhankar Bhattacharya",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,132"
Joyance Partners,https://www.crunchbase.com/organization/joyance-partners,Venture Capital,95,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",We invest in companies that use science and technology to cultivate joy and improve how we live.,80,,8,Active,2017-01-01,year,https://www.joyancepartners.com/,https://www.linkedin.com/company/joyance-partners/,"Business Development, Financial Services, Service Industry, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services",2,"Mike Edelhart, William Lohse",1-10,"Early Stage Venture, Seed",,,Private,"7,079"
Calm/Storm Ventures,https://www.crunchbase.com/organization/calm-storm-ventures,"Micro VC, Venture Capital",95,3,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Calm/Storm is the Nr 1 super-early-stage digital health fund in Europe with a particular focus on femtech & tabootech investments.,82,,8,Closed,2020-01-01,year,https://www.calmstorm.vc,https://www.linkedin.com/company/calmstorm,"Electronic Health Record (EHR), Fertility, Health Care, Health Diagnostics, Health Insurance, Home Health Care, Medical, Personal Health, Therapeutics, Wellness","Financial Services, Health Care",3,"Lucanus Polagnoli, Stephanie Urbanski, Test Test",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"10,248"
Root Ventures,https://www.crunchbase.com/organization/rootvc,Venture Capital,92,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Root Ventures is a seed stage deep tech firm investing in technical teams.,49,1,25,Active,2013-01-01,year,http://www.root.vc/,https://www.linkedin.com/company/6463550,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Avidan Ross,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,939"
HOWZAT Partners,https://www.crunchbase.com/organization/howzat-partners,"Micro VC, Venture Capital",92,17,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",HOWZAT Partners is an investment fund which invests in early stage digital businesses.,64,2,16,Active,2006-01-01,year,http://www.howzatpartners.com,http://www.linkedin.com/company/howzat-media,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"David Soskin, Hugo Burge",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,836"
Builders VC,https://www.crunchbase.com/organization/builders,Venture Capital,88,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Builders VC is an early-stage VC focused on investing where technology meets new business models to modernize antiquated industries.,68,2,28,Active,2018-01-01,year,http://builders.vc/,https://www.linkedin.com/company/33219863/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Alex Kinnier, Jim Kim, Jocelyn Doe, Paul Lee",11-50,Early Stage Venture,,,Private,180
BlueYard Capital,https://www.crunchbase.com/organization/blueyard-capital,Venture Capital,87,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BlueYard seeks to invest in founders with transforming ideas that decentralize markets.,63,,35,Active,2016-01-01,day,http://blueyard.com/,https://www.linkedin.com/company/blueyard-capital,"Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2,"Ciarán O'Leary, Jason Whitmire",11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,201"
EOS VC Fund,https://www.crunchbase.com/organization/eos-vc-fund,Venture Capital,87,10,"Grand Cayman, Midland, Cayman Islands",,Galaxy Digital is a NYC-based multi-strategy investment firm focused on digital assets and blockchain technology.,85,,6,Active,2016-01-01,year,https://vc.eos.io/partners/galaxy/,,,,,,,"Early Stage Venture, Grant, Seed",,,Private,"27,808"
DSM Venturing,https://www.crunchbase.com/organization/dsm-venturing,Corporate Venture Capital,87,12,"Heerlen, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","DSM Venturing is the corporate venture arm of Royal DSM, investing in startups in sectors of animal and human health & nutrition and biomed.",65,4,46,Active,2002-01-01,year,https://www.dsm-firmenich.com/ventures,https://www.linkedin.com/showcase/dsm-firmenich-venturing,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",,,Private,"43,630"
Norrsken VC,https://www.crunchbase.com/organization/norrsken-vc,Venture Capital,86,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Norrsken VC is an impact VC fund investing in start-ups solving the problems while building massive businesses.,59,,30,Active,2017-06-30,day,https://www.norrsken.org/norrskenvc,https://www.linkedin.com/company/norrskenvc/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Niklas Adalberth,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,367"
Aerion Partners,https://www.crunchbase.com/organization/aerion-partners,Venture Capital,84,9,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Aerion Partners is a global venture capital firm with more than $1.8B million under management.,84,,,Active,2007-03-03,day,https://www.aerionpartners.com/,,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"22,866"
Rocketship.vc,https://www.crunchbase.com/organization/rocketship-vc,Venture Capital,83,11,"Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Rocketship.vc is an early-stage venture fund investing in companies through data science.,69,1,11,Active,2013-01-01,day,http://www.rocketship.vc/,https://www.linkedin.com/company/rocketship-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Anand Rajaraman, Venky Harinarayan",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,312
PROfounders Capital,https://www.crunchbase.com/organization/profounders-capital,Venture Capital,83,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",PROfounders Capital is an early-stage VC backed by successful entrepreneurs and focused on investing in technology start-ups across Europe.,57,,26,Active,2009-06-01,day,https://www.profounderscapital.com/,https://www.linkedin.com/company/profounders-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",7,"Brent Hoberman, Jonathan Goodwin, Michael Birch, Peter Dubens, Rogan Angelini-Hurll, Sean Seton-Rogers, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"2,309"
Inkef,https://www.crunchbase.com/organization/inkef-capital,Venture Capital,83,18,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Inkef focuses on early-stage venture investing in European companies active in technology and healthcare.,50,2,43,Active,2010-01-01,year,https://www.inkef.com,https://www.linkedin.com/company/inkef,"Biotechnology, Finance, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",,,11-50,Early Stage Venture,,,Private,"4,255"
LVP,https://www.crunchbase.com/organization/london-venture-partners,Venture Capital,83,17,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",London Venture Partners is a seed fund that focuses on the game ecosystem.,55,1,27,Active,2010-01-01,year,http://www.londonvp.com,http://www.linkedin.com/company/london-venture-partners,"Casual Games, Gaming, MMO Games, Online Games, Venture Capital, Video Games","Financial Services, Gaming, Lending and Investments",3,"David Gardner, David Lau-Kee, Paul Heydon",11-50,"Early Stage Venture, Seed, Venture",,,Private,"9,118"
byFounders,https://www.crunchbase.com/organization/byfounders,Venture Capital,82,6,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",byFounders is an early-stage venture fund that invests to support the next generation of globally ambitious founders.,58,,42,Active,2017-01-01,year,https://byfounders.vc/,https://www.linkedin.com/company/byfounders/,Venture Capital,"Financial Services, Lending and Investments",2,"Eric Lagier, Tommy Andersen",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,154"
Vorwerk Ventures,https://www.crunchbase.com/organization/vorwerk-direct-selling-ventures,Venture Capital,82,13,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Backing early-stage startups that drive positive impact for people and planet,52,1,30,Active,2007-01-01,year,https://vorwerkventures.com,https://www.linkedin.com/company/vorwerk-direct-selling-ventures-gmbh/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",2,"Dirk Meurer, Norbert Muschong",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"11,879"
Supernova Invest,https://www.crunchbase.com/organization/supernova-invest,Venture Capital,81,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Unparalleled expertise and capital in the fields of Industrial Tech, Software, Health and Cleantech to scale fast growing deeptech startup.",59,,27,Active,2017-01-01,year,http://www.supernovainvest.com/,https://www.linkedin.com/company/supernova-invest/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Regis Saleur,11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"1,053"
DeFiance Capital,https://www.crunchbase.com/organization/defiance-capital-96c1,Venture Capital,81,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",DeFiance Capital is a Decentralized Finance (DeFi) focused cryptoasset fund.,74,,15,Active,2020-01-01,year,https://www.defiance.capital/,https://www.linkedin.com/company/defiance-capital/,"Decentralized Finance (DeFi), Finance, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services",1,Arthur Cheong,1-10,,,,Private,"74,131"
HCVC,https://www.crunchbase.com/organization/hardwareclub,"Micro VC, Venture Capital",80,6,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",HCVC is an early-stage Venture Capital firm investing in companies automating and digitizing the physical world.,51,,18,Active,2015-01-01,year,http://hcvc.co/,https://www.linkedin.com/company/hardware-club,"Financial Services, Hardware, Venture Capital","Financial Services, Hardware, Lending and Investments",2,"Alexis Houssou, Barbara Belvisi",51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,843
42CAP,https://www.crunchbase.com/organization/42cap,"Micro VC, Venture Capital",80,5,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","42CAP is a seed stage investment firm based in Munich, Germany.",46,,24,Active,2016-01-01,year,http://www.42cap.com,https://www.linkedin.com/company/42cap/,"SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Alex Meyer, Thomas Wilke",11-50,"Early Stage Venture, Seed, Venture",,,Private,"4,480"
Maki.vc,https://www.crunchbase.com/organization/maki-vc,Venture Capital,79,5,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Maki.vc is a deep tech and brand-driven VC investing in pre-seed and seed stage companies.,46,,35,Active,2018-01-01,year,https://maki.vc/,http://linkedin.com/company/11442093,,,2,"Ilkka Kivimaki, Pirkka Palomaki",1-10,"Early Stage Venture, Seed",,,Private,394
Blue Horizon Corporation,https://www.crunchbase.com/organization/blue-horizon-corporation,"Private Equity Firm, Venture Capital",79,4,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Blue Horizon is an investment firm that invests in companies and businesses in the agriculture and food processing sector.,65,,20,Active,2016-01-01,year,https://www.bluehorizon.com/,https://www.linkedin.com/company/bluehorizoncorp/,"Agriculture, Farming, Finance, Financial Services, Food and Beverage, Food Processing, Sustainability, Venture Capital","Agriculture and Farming, Financial Services, Food and Beverage, Lending and Investments, Sustainability",2,"Michael Kleindl, Roger Lienhard",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,"2,235"
AbbVie,https://www.crunchbase.com/organization/abbvie,"Corporate Venture Capital, Venture Capital",77,15,"North Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","AbbVie is a pharmaceutical company that discovers, develops, and markets medicines.",60,10,17,Active,2013-01-01,year,https://www.abbvie.com,https://www.linkedin.com/company/abbvie,"Biotechnology, Financial Services, Health Care, Medical, Pharmaceutical, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",3,"Jasmina Marjanovic, Margarita Chavez, S Nikhil Kumar",10001+,"Early Stage Venture, Late Stage Venture, Seed",For Profit,Made Acquisitions,Public,234
Novo Ventures,https://www.crunchbase.com/organization/novo-ventures,Corporate Venture Capital,77,40,"Bagsværd, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Novo A/S is a Danish private limited liability company wholly owned by the Novo Nordisk Foundation, and the holding company of the Novo",58,21,28,Active,1999-01-01,day,https://www.novoholdings.dk/investments/ventures/,,"Asset Management, Finance, Social","Community and Lifestyle, Financial Services",,,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"22,810"
FoodLabs,https://www.crunchbase.com/organization/atlantic-food-lab,"Entrepreneurship Program, Incubator, Venture Capital",76,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","FoodLabs is a venture studio and investor for startups that shape the future of nutrition, sustainability and health.",55,,29,Active,2016-01-01,year,http://foodlabs.com/,https://www.linkedin.com/company/atlantic-food-labs/,"Health Care, Nutrition, Sustainability, Venture Capital","Financial Services, Food and Beverage, Health Care, Lending and Investments, Sustainability",1,Christophe Maire,11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"10,478"
MCJ,https://www.crunchbase.com/organization/mcj,Venture Capital,76,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",MCJ backs extraordinary founders driving the transition of energy and industry and tackling the inevitable impacts of climate change.,62,,,Active,2019-01-01,year,https://mcj.vc,https://www.linkedin.com/company/mcjcollective,"Business Development, Finance, Financial Services, Information Technology, Media and Entertainment","Financial Services, Information Technology, Media and Entertainment, Professional Services",1,Jason Jacobs,1-10,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"13,158"
Eden Ventures,https://www.crunchbase.com/organization/eden-ventures,Venture Capital,75,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eden Ventures invests in technology companies in the UK and Ireland.,43,,16,Closed,2002-01-01,year,http://www.edenventures.co.uk,https://www.linkedin.com/company/eden-ventures,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andy Chung, Russell Andersson",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"25,432"
Giant Ventures,https://www.crunchbase.com/organization/giant-ventures-global,Venture Capital,74,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Giant backs purpose-driven founders building companies that matter.,52,,30,Active,2020-01-01,year,https://www.giant.vc,https://www.linkedin.com/company/giantventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Cameron McLain, Tommy Stadlen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,229
Accelerace,https://www.crunchbase.com/organization/accelerace,"Accelerator, Venture Capital",74,8,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Pre-traction venture fund investing in Denmark, Nordics, Baltics and Italy",62,,26,Active,2008-01-01,day,http://www.accelerace.io,http://www.linkedin.com/company/1561499,"Biotechnology, Blockchain, CleanTech, Consulting, EdTech, Financial Services, FinTech, Food and Beverage, Health Care, Internet of Things","Biotechnology, Blockchain and Cryptocurrency, Education, Financial Services, Food and Beverage, Health Care, Internet Services, Other, Professional Services, Science and Engineering, Software, Sustainability",2,"David Today Ventzel, Peter Torstensen",11-50,"Early Stage Venture, Seed",,,Private,"5,853"
Momenta,https://www.crunchbase.com/organization/momenta-ventures,Venture Capital,73,9,"Meggen, Luzern, Switzerland","Europe, Middle East, and Africa (EMEA)","Industrial Impact venture capital + growth firm accelerating digital innovation in the energy, manufacturing, smart spaces, and supply chain",58,1,37,Active,2012-10-01,day,https://www.momenta.one,https://www.linkedin.com/company/momentaone/,"Manufacturing, Professional Services, Venture Capital","Financial Services, Lending and Investments, Manufacturing, Other",1,Ken Forster,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"1,039"
Visionplus,https://www.crunchbase.com/organization/vision,Venture Capital,73,10,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Vision+ invests into digital products such as applications, games, and services in all digital platforms.",67,1,12,Active,2011-10-01,day,http://www.visionplus.fi,https://www.linkedin.com/company/visionplus-fund,"Angel Investment, Digital Signage, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",3,"Jari Tuovinen, Marko Tulonen, Tero Ojanperä",1-10,"Early Stage Venture, Seed",,,Private,"33,664"
Nina Capital,https://www.crunchbase.com/organization/nina-capital,"Micro VC, Venture Capital",72,3,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investing in healthcare transformation powered by information technology led by need-driven founders.,50,,29,Active,2019-01-01,year,https://www.nina.capital/,https://www.linkedin.com/company/ninacapital/,"Analytics, Artificial Intelligence (AI), Data Visualization, Electronic Health Record (EHR), Health Care, Internet of Things, Medical Device, Sensor, Software, Wearables","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Design, Hardware, Health Care, Information Technology, Internet Services, Science and Engineering, Software",1,Marta G. Zanchi,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"2,139"
Newion,https://www.crunchbase.com/organization/newion-investments,Venture Capital,70,13,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Newion is a venture capital firm focused on early stage investments in B2B software companies.,51,,34,Active,2000-01-01,year,https://newion.com/,https://www.linkedin.com/company/newion,"B2B, Enterprise Software, Information Technology, Internet, Software","Information Technology, Internet Services, Other, Software",2,"Jaap van Barneveld, Patrick Polak",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,705"
KAYA,https://www.crunchbase.com/organization/kaya-8ed9,Venture Capital,68,10,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","KAYA is an early-stage VC fund with roots in CEE, investing in intrepid founders across Europe since 2010.",44,,17,Active,2010-01-01,year,https://www.kaya.vc/,https://www.linkedin.com/company/kayavc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Pavel Mucha, Pavel Mucha, Radek Svec, Radovan Nesrsta, Tomas Cupr",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,475"
Emerge,https://www.crunchbase.com/organization/emerge-venture-lab,Venture Capital,68,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Emerge is a pre-seed fund backed by 100+ of the world’s best edtech and future of work founders and executives.,57,,14,Active,2013-01-01,year,https://emerge.education,https://www.linkedin.com/company/emergeeducation,"E-Learning, Education, Higher Education, Human Resources, Skill Assessment, Software, Training, Vocational Education","Administrative Services, Education, Software",1,Jan Lynn-Matern,1-10,"Early Stage Venture, Seed",,,Private,"12,885"
