Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
SuperSeed Ventures,https://www.crunchbase.com/organization/superseed,Venture Capital,28,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",SuperSeed invests in seed stage B2B SaaS/AI companies and help them reach their first £1m in revenue,21,,17,Active,2018-02-01,day,https://www.superseed.com,https://www.linkedin.com/company/superseed-vc/,"Artificial Intelligence (AI), B2B, SaaS","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",2,"Dan Bowyer, Mads Jensen",1-10,"Early Stage Venture, Seed",,,Private,"13,430"
Uncommon Capital,https://www.crunchbase.com/organization/uncommon-capital,Venture Capital,28,2,"Newcastle, California, United States","West Coast, Western US",We are former operators investing in operators.,26,,5,Active,2014-01-01,year,https://uncommoncapital.vc/,https://www.linkedin.com/company/uncommoncap,,,,,1-10,"Early Stage Venture, Seed",,,Private,"24,879"
Berlin Ventures,https://www.crunchbase.com/organization/berlin-ventures,"Micro VC, Venture Capital",28,6,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Berlin Ventures invests in new and innovative internet companies as entrepreneur-driven pre-seed, seed and growth capital investors.",25,,15,Active,2008-01-01,year,http://www.berlinventures.com,https://www.linkedin.com/company/berlin-ventures/about/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Jan Christoph Gras, Marek Barlein",1-10,Seed,,,Private,"25,703"
Business Venture Partners,https://www.crunchbase.com/organization/business-venture-partners,Venture Capital,28,3,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Business Venture Partners is a financial services platform.,25,,16,Active,2004-01-01,year,http://www.bvp.ie/,https://www.linkedin.com/company/1514759/,"Finance, Financial Services, FinTech",Financial Services,1,Elliott Griffin,1-10,"Early Stage Venture, Seed, Venture",,,Private,"26,084"
Axel Springer Digital Ventures,https://www.crunchbase.com/organization/axel-springer-digital-ventures-inc,"Corporate Venture Capital, Venture Capital",28,10,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Axel Springer Digital Ventures is the corporate venture capital arm of Axel Springer and is focused on investing in early stage companies.,22,1,6,Active,2012-01-01,year,https://www.axelspringer.com/en/axel-springer-digital-ventures,https://www.linkedin.com/company/axel-springer-digital-ventures/,"Digital Media, Financial Services, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",2,"Anton Waitz, Uli Schmitz",1-10,"Early Stage Venture, Seed",,,Private,"26,142"
Norgine Ventures,https://www.crunchbase.com/organization/norgine-ventures,Venture Capital,28,9,"Uxbridge, Hillingdon, United Kingdom","Europe, Middle East, and Africa (EMEA)","Norgine Ventures provides debt and debt-like financing to innovative, fast-growing companies.",23,3,16,Active,2012-01-01,year,http://www.norgineventures.com/,,"Finance, Financial Services",Financial Services,1,Peter Stein,1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"27,312"
Maven Capital,https://www.crunchbase.com/organization/maven-capital,Venture Capital,28,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Maven Capital provides funding, supporting and advising ambitious cryptocurrency startups from seed to beyond.",28,,1,Active,2021-01-01,year,https://mavencapital.io/,https://www.linkedin.com/company/maven-capital-fzco,,,1,Murtaza Bohari,1-10,"Early Stage Venture, Seed",,,Private,"28,532"
Lima Ventures,https://www.crunchbase.com/organization/lima-ventures,"Micro VC, Venture Capital",28,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Lima Ventures, is a Turkish joint-stock company to support & consult entrepreneurs and innovative businesses with pacemaker members.",24,,4,Active,2020-01-01,year,http://www.limaventures.com,https://www.linkedin.com/company/limaventures/,"Consulting, EdTech, Financial Services, FinTech, Gaming, Professional Services, Virtual Reality","Education, Financial Services, Gaming, Hardware, Other, Professional Services, Software",3,"Ahmet Argun, Kivanc Emiroglu, Resat Volkan Gunel",1-10,"Early Stage Venture, Seed, Venture",,,Private,"28,996"
Arz Portfolio,https://www.crunchbase.com/organization/arz-portfolio,Venture Capital,28,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Arz Portfolio, an investor operating under a license from the Capital Markets Board of Turkey.",25,,9,Active,2015-01-01,year,https://arzportfoy.com/en/,https://www.linkedin.com/company/arz-portfoy/,FinTech,Financial Services,,,11-50,"Seed, Venture",,,Private,"30,671"
Wayra Chile,https://www.crunchbase.com/organization/telefónica-open-future,Corporate Venture Capital,28,2,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Wayra is the most global, connected and technological open innovation hub in the world. We currently operate in 10 countries.",28,,14,Closed,2011-01-01,year,https://cl.wayra.co,https://www.linkedin.com/company/wayra-chile,"Information Technology, Software, Telecommunications, Venture Capital","Financial Services, Hardware, Information Technology, Lending and Investments, Software",3,"Claudio Barahona, Gonzalo Martín-Villa Peña, Jose Maria Álvarez-Pallete Lopez",51-100,Early Stage Venture,,,Private,"31,827"
FlyCap,https://www.crunchbase.com/organization/flycap,"Micro VC, Venture Capital",28,3,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",FlyCap is a Latvian venture capital fund that provides growth capital for small- and medium-sized enterprises.,25,,11,Active,2013-08-01,month,http://flycap.lv/en,https://www.linkedin.com/company/5029088?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5029088%2Cidx%3A2-1-2%2CtarId%3A1485280246834%2Ctas%3AFlyCap,"Angel Investment, Financial Services, Small and Medium Businesses, Venture Capital","Financial Services, Lending and Investments, Other",3,"Girts Milgravis, Janis Liepins, Janis Skutelis",1-10,"Seed, Venture",,,Private,"37,461"
Archipelago Next,https://www.crunchbase.com/organization/archipelago-next,Venture Capital,28,1,"Las Palmas De Gran Canaria, Canarias, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Archipelago Next support and promote the entrepreneurial ecosystem.,24,,4,Active,2018-01-01,year,https://www.archipelagonext.com/,https://www.linkedin.com/company/archipelago-next/about/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"38,010"
Nordic Foodtech VC,https://www.crunchbase.com/organization/nordic-foodtech-vc,Venture Capital,27,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Nordic Foodtech VC is investing in deep foodtech across Nordics and Baltics.,16,,15,Active,2020-04-08,day,https://www.nft.vc/nordic-foodtech-venture-capital,https://www.linkedin.com/company/nordic-foodtech-venture-capital/,Venture Capital,"Financial Services, Lending and Investments",5,"Jari Tuovinen, Lauri Reuter, Mika Kukkurainen, Pekka Siivonen-Uotila, Pekka Siivonen-Uotila",1-10,"Early Stage Venture, Seed",,,Private,"3,942"
Crypto.com,https://www.crunchbase.com/organization/crypto-com,"Accelerator, Venture Capital",27,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Crypto.com is a platform for buying, trading, and earning cryptocurrency.",26,,4,Active,2016-06-01,month,https://crypto.com,https://www.linkedin.com/company/cryptocom,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",5,"Bobby Bao, Gallant Exchange succesefull, Gary Or, Kris Marszalek, Roger Ver",5001-10000,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"4,765"
AdBio partners,https://www.crunchbase.com/organization/advent-france-biotechnology,Venture Capital,27,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",AdBio partners is a venture capital fund supported in particular by the National Seed-Fund.,19,,12,Active,2016-01-01,year,https://adbio.partners/,https://www.linkedin.com/company/adbiopartners/,,,2,"Clément Berthole, Francesc Dosrius",11-50,"Early Stage Venture, Seed",,,Private,"5,831"
Hartmann Capital,https://www.crunchbase.com/organization/hartmann-capital,"Hedge Fund, Venture Capital",27,,"Boca Raton, Florida, United States","Greater Miami Area, East Coast, Southern US","Hartmann Capital is a frontier-tech investment firm investing across AI, Spatial Computing, and Digital Assets.",25,,2,Active,2018-02-06,day,https://www.hartmanncapital.com/,https://www.hartmanncapital.com/,"Artificial Intelligence (AI), Asset Management, Augmented Reality, Generative AI, Human Computer Interaction, Metaverse, Virtual Reality, Web3","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Design, Financial Services, Hardware, Internet Services, Media and Entertainment, Science and Engineering, Software",1,Felix Hartmann,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"5,876"
Golden Egg Check Capital,https://www.crunchbase.com/organization/golden-egg-check-capital,Venture Capital,27,,"Enschede, Overijssel, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Golden Egg Check scouts, analyzes, and supports tech startups and scale-ups, helping them connect with top investors and corporations.",24,,,Active,2022-02-02,day,https://goldeneggcheck.com/startups/capital,https://www.linkedin.com/company/golden-egg-check/,"Artificial Intelligence (AI), Cyber Security, FinTech, Human Resources, Impact Investing, Machine Learning, Marketplace, Payments, Robotics, Software","Administrative Services, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Lending and Investments, Payments, Privacy and Security, Science and Engineering, Software",2,"Gilles Meijer, Thomas Mensink",1-10,"Early Stage Venture, Seed",,,Private,"8,018"
Bewater Funds,https://www.crunchbase.com/organization/bewater-funds,"Secondary Purchaser, Venture Capital",27,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Private securities investment for professional investors, with liquidity",21,,21,Active,2014-06-01,month,https://bewaterfunds.com/en,https://www.linkedin.com/company/bewa7er/,"FinTech, Venture Capital","Financial Services, Lending and Investments",3,"François Derbaix, Ramon Blanco Duelo, Unai Ansejo",1-10,Secondary Market,,,Private,"9,475"
xista science ventures,https://www.crunchbase.com/organization/xista,Venture Capital,27,,"Klosterneuburg, Niederosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in visionary science start-ups,17,,18,Active,2017-12-01,month,https://xista.vc/,https://www.linkedin.com/company/xsv/,"Advanced Materials, Biotechnology, CleanTech, Computer Vision, Human Computer Interaction, Information Technology, Life Science","Biotechnology, Design, Hardware, Information Technology, Manufacturing, Science and Engineering, Software, Sustainability",1,Markus Wanko,1-10,"Early Stage Venture, Seed",,,Private,"22,114"
Deeptech Labs,https://www.crunchbase.com/organization/deeptech-labs,"Accelerator, Venture Capital",27,1,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Deeptech Labs is an accelerator and venture capital based company.,25,,2,Active,2019-08-07,day,https://www.dtl.vc/,https://www.linkedin.com/company/deeptech-labs/,"AgTech, Artificial Intelligence (AI), FinTech, GreenTech, Internet of Things, Machine Learning, Quantum Computing, Robotics, Security, Semiconductor","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Internet Services, Privacy and Security, Science and Engineering, Software, Sustainability",1,Miles Kirby,1-10,"Early Stage Venture, Seed",,,Private,"24,901"
Vision Ventures,https://www.crunchbase.com/organization/vision-ventures-9b12,"Micro VC, Venture Capital",27,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",VC fund focused on pre-seed and seed investments in Slovakia,23,,24,Active,2019-01-01,year,https://www.visionventures.vc/,https://www.linkedin.com/company/visionventures/,Financial Services,Financial Services,2,"Gabriel Horvath, Tomas Bel",1-10,"Early Stage Venture, Seed",,,Private,"26,729"
Walking Ventures,https://www.crunchbase.com/organization/lean-investments,Venture Capital,27,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Walking Ventures is a seed fund which invests in early-stage Internet and other technology startups based in Europe.,26,,6,Active,2012-01-01,year,http://walking.vc/,http://www.linkedin.com/company/lean-investments-lp,"Finance, Venture Capital","Financial Services, Lending and Investments",1,Tim Jackson,1-10,"Early Stage Venture, Seed",,,Private,"27,186"
Geometry Venture Development,https://www.crunchbase.com/organization/geometry-venture-development,"Angel Group, Venture Capital",27,,"Sariyer, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Geometry Venture Development is a VC firm that specializes in rolling fund with capital for early stage startup investors.,23,,4,Active,2019-07-01,day,https://geometryventure.dev/,https://www.linkedin.com/company/geometryventuredev/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Melih Efeoğlu,1-10,"Early Stage Venture, Seed",,,Private,"28,860"
Ballpark Ventures,https://www.crunchbase.com/organization/ballpark-ventures,Venture Capital,27,7,"Cheltenham, Gloucestershire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Ballpark Ventures is a small, boutique fund investing in early stage technology startups. Their partners are all successful entrepreneurs",26,1,2,Active,2010-01-01,year,http://www.ballparkventures.com,http://www.linkedin.com/company/ballpark-ventures,"Finance, Financial Services, Location Based Services, Venture Capital","Data and Analytics, Financial Services, Internet Services, Lending and Investments, Navigation and Mapping",1,Eric Newnham,1-10,"Early Stage Venture, Seed",,,Private,"29,149"
Quadia,https://www.crunchbase.com/organization/quadia,"Venture Capital, Venture Debt",27,4,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Quadia is a regulated investment manager specialized in social and environmental finance.,21,,4,Active,2010-01-01,year,http://quadia.ch/,https://www.linkedin.com/company/quadia-sa/,"Asset Management, Finance, Financial Services",Financial Services,1,Eric Archambeau,11-50,"Debt, Early Stage Venture, Seed, Venture",,,Private,"29,844"
Silicon Valley Syndicate Club,https://www.crunchbase.com/organization/silicon-valley-syndicate-club,Venture Capital,27,4,"Hermosa Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",Silicon Valley Syndicate Club is a fund invests in startups.,27,,1,Active,2020-01-01,year,https://svsy.club/,,,,,,1-10,Seed,,,Private,"31,952"
Spark Crowdfunding,https://www.crunchbase.com/organization/spark-crowdfunding,"Angel Group, Micro VC, Private Equity Firm, Syndicate, Venture Capital",27,1,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Spark Crowdfunding is a Equity Crowdfunding Platform.,27,,12,Active,2018-01-01,year,https://www.sparkcrowdfunding.com/,https://www.linkedin.com/company/spark-crowdfunding/,,,1,Chris Burge,1-10,"Crowdfunding, Early Stage Venture, Private Equity, Seed, Venture",,,Private,"34,588"
Pnyx Ventures,https://www.crunchbase.com/organization/pnyx-ventures,Venture Capital,27,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",PNYX Ventures is a digital asset management firm specialising in blockchain capital markets.,25,,,Active,,,https://pnyx.ventures/,,,,,,,Early Stage Venture,,,Private,"37,705"
Consensus Lab,https://www.crunchbase.com/organization/consensus-lab-9e7d,"Fund Of Funds, Venture Capital",27,,"Beijing, Beijing, China",Asia-Pacific (APAC),Consensus Lab is a blockchain investment company that combines technology and finance.,27,,3,Active,2018-03-01,day,https://www.consensus-lab.com,,Blockchain,"Blockchain and Cryptocurrency, Other",1,Feng Wang,1-10,Seed,,,Private,"40,062"
Xesgalicia,https://www.crunchbase.com/organization/xesgallicia,Venture Capital,27,2,"Santiago De Compostela, Galicia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",XesGalicia is a Galician Venture Capital Management firm.,22,,5,Active,1999-01-01,year,http://www.xesgalicia.gal,https://www.linkedin.com/company/xesgalicia,"Food and Beverage, Manufacturing, Medical, Software","Food and Beverage, Health Care, Manufacturing, Software",,,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"40,151"
Eugene M. Lang Entrepreneurial Initiative Fund,https://www.crunchbase.com/organization/columbia-university-lang-fund,"Micro VC, Venture Capital",27,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",The Lang Fund provides early stage investing opportunities to qualifying student business initiatives.,25,,1,Active,1996-01-01,year,https://business.columbia.edu/lang/student-and-alumni-programming/launch/lang-fund,https://www.linkedin.com/groups/1851585,Education,Education,,,1001-5000,Seed,,,Private,"52,154"
BrightCap Ventures,https://www.crunchbase.com/organization/brightcap-ventures,Venture Capital,26,6,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early-stage VC investing in companies with defensible technology and significant global exit potential,20,,10,Active,2018-01-01,year,http://www.brightcap.vc/,https://www.linkedin.com/company/brightcapventures/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Daniel Lorer, Diana Stefanova, Elina Halatcheva, Georgi Mitov",1-10,"Early Stage Venture, Seed, Venture",,,Private,791
Helen Ventures,https://www.crunchbase.com/organization/helen-ventures,Corporate Venture Capital,26,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Helen Ventures invests in the most innovative European startups in the energy, e-mobility, and digital solutions sectors.",17,,10,Active,2019-01-01,year,https://www.helenventures.fi/,https://www.linkedin.com/company/helen-ventures/,"CleanTech, Energy, Renewable Energy, Sustainability","Energy, Sustainability",1,Terhi (TJ) Vapola,1-10,"Early Stage Venture, Seed",,,Private,"1,599"
HEARTFELT,https://www.crunchbase.com/organization/heartfelt,Venture Capital,26,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",HEARTFELT_is a Earliest-stage investor.,25,,1,Active,2018-01-01,year,https://heartfelt.capital/,https://www.linkedin.com/company/heartfeltcapital/,,,1,Joerg Rheinboldt,11-50,Seed,,,Private,"6,418"
BackingMinds,https://www.crunchbase.com/organization/backingminds,Venture Capital,26,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","€50m Nordic pre-seed/seed fund, backing great underinvested entrepreneurs (€500K-€3m tickets)",18,,14,Active,2016-04-21,day,http://backingminds.com,https://www.linkedin.com/company/backingminds/,"Internet, SaaS, Software","Internet Services, Software",2,"Sara Wimmercranz, Susanne Najafi",1-10,"Late Stage Venture, Seed",,,Private,"6,446"
Blockwall,https://www.crunchbase.com/organization/blockwall-management-gmbh,Venture Capital,26,1,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Blockwall invests in visionary Web3 founders to shape a transparent and secure digital future for all generations.,25,,5,Active,2017-09-06,day,https://www.blockwall.vc,https://www.linkedin.com/company/blockwall/?originalSubdomain=de,"Blockchain, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",4,"Dominic Briggs, Jannis Choulidis, Laurenz Apiarius, Nikos Choulidis",11-50,"Early Stage Venture, Seed",,,Private,"6,603"
Nomad Ventures,https://www.crunchbase.com/organization/nomad-ventures,Venture Capital,26,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","LA-based Early Stage VC Fund focused on Marketplace businesses founded by ex-Uber, Uber Eats, OpenDoor, and Bird team members.",26,,2,Active,2021-01-01,year,http://www.nomadfund.vc,https://www.linkedin.com/company/nomadfund,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Chris Nakutis Taylor,1-10,Early Stage Venture,,,Private,"6,994"
Conexo Ventures,https://www.crunchbase.com/organization/conexo-ventures,Venture Capital,26,3,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in exceptional individuals with the passion for solving hard challenges and bringing disruptive innovation to high growth markets.,22,,9,Active,2018-01-01,month,http://conexo.vc,https://www.linkedin.com/company/conexovc/,"Cyber Security, FinTech, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Privacy and Security",1,damien Balsan,11-50,"Early Stage Venture, Seed, Venture",,,Private,"7,747"
Honeystone Ventures,https://www.crunchbase.com/organization/honeystone-ventures,Venture Capital,26,1,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Honeystone ventures is an early-stage software fund that focuses on pre-seed and seed funds.,22,,,Active,2020-01-01,year,https://www.honeystonevc.com/,https://www.linkedin.com/company/honeystone-ventures,"Finance, Professional Services, Venture Capital","Financial Services, Lending and Investments, Other",,,1-10,"Early Stage Venture, Seed",,,Private,"9,220"
Cypher Capital,https://www.crunchbase.com/organization/cypher-capital,Venture Capital,26,2,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Cypher Capital is a early stage VC and consultant firm,24,,4,Active,2017-09-01,day,https://www.cyphercapital.net/,https://www.linkedin.com/company/cypher-capital-llc/about/,,,1,Sam Feinberg,1-10,"Early Stage Venture, Seed",,,Private,"9,524"
System.One,https://www.crunchbase.com/organization/system-one-3,Venture Capital,26,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","System.One is a pre-seed venture capital fund based in Berlin, Germany.",20,,3,Active,2016-01-01,year,http://www.systemone.vc/,https://www.linkedin.com/company/system-one-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Maximilan Claussen,1-10,"Early Stage Venture, Seed",,,Private,"10,424"
Furthr VC,https://www.crunchbase.com/organization/dbic-ventures,Venture Capital,26,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Furthr VC is a relationship driven early stage VC investor, investing at Seed to Series A stage in Irish software and medtech companies.",21,,11,Active,,,http://www.furthrvc.ie,https://www.linkedin.com/company/furthr-vc,"B2B, Medical Device, Software","Health Care, Other, Software",,,1-10,"Early Stage Venture, Seed",,,Private,"10,635"
Bonitás Ventures,https://www.crunchbase.com/organization/bonitás-venture-capital-fund,"Private Equity Firm, Venture Capital",26,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bonitás is a Hungarian private venture capital company.,22,,26,Active,2013-01-01,year,https://bonitasktk.hu,https://www.linkedin.com/company/bonitasvc/,,,,,1-10,"Early Stage Venture, Late Stage Venture, Private Equity",,,Private,"12,009"
B4i - Bocconi for innovation,https://www.crunchbase.com/organization/b4i-bocconi-for-innovation,"Accelerator, Venture Capital",26,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","B4i is Bocconi University's entrepreneurial hub, supporting early-stage founders looking to ​develop new businesses.",26,,10,Active,2019-07-01,day,https://www.b4i.unibocconi.it,https://www.linkedin.com/showcase/b4i-bocconi-for-innovation,,,4,"Ferruccio Martinelli, Gianmario Verona, Markus Venzin, Nico Valenti Gatto",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"20,065"
Expeditions Fund,https://www.crunchbase.com/organization/expeditions-fund,Venture Capital,26,3,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Expeditions Fund is a long-term and patient venture capital fund investing in the future of security.,20,,4,Active,2021-01-01,year,http://expeditionsfund.com/,https://www.linkedin.com/company/expeditions-fund/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",3,"Mikolaj Firlej, Samuel Burrell, Stanislaw Kastory",1-10,"Early Stage Venture, Seed",,,Private,"20,593"
Cargill Ventures,https://www.crunchbase.com/organization/cargill-ventures,Corporate Venture Capital,26,14,"Minnetonka, Minnesota, United States","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Cargill Ventures is a venture capital that invests in companies that works in different segments.,20,4,8,Closed,2000-01-01,year,,,"Business Development, Impact Investing, Lending, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,,,,,Private,"21,070"
Ayre Group,https://www.crunchbase.com/organization/ayre-group,Venture Capital,26,4,"St. John's, Newfoundland, Canada",,Ayre Group is a venture capital & private equity industry.,23,2,15,Active,1994-01-01,year,https://ayre.group/,https://www.linkedin.com/company/ayre-group/,Venture Capital,"Financial Services, Lending and Investments",1,Calvin Ayre,11-50,Seed,,Made Acquisitions,Private,"21,627"
EMURGO,https://www.crunchbase.com/organization/emurgo,"Accelerator, Venture Capital",26,,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Emurgo develops, support, and incubate commercial ventures on Cardano.",26,,2,Active,2017-01-01,year,https://www.emurgo.io/,https://www.linkedin.com/company/emurgo_io/,"Blockchain, Finance, FinTech, Incubators","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Ken Kodama,101-250,"Early Stage Venture, Seed",,,Private,"22,110"
Draper Startup House Ventures,https://www.crunchbase.com/organization/draper-startup-house-ventures,Venture Capital,26,1,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Draper Startup House Ventures invest directly in early-stage, innovation-based startups in growth industries.",24,,,Closed,2018-03-01,month,https://draperstartuphouse.com/ventures/,https://www.linkedin.com/company/draperstartuphouse/mycompany/,,,2,"Giulianna Crivello, Vikram Bharati",51-100,Early Stage Venture,,,Private,"22,221"
Radicle Growth,https://www.crunchbase.com/organization/radicle,Venture Capital,26,1,"San Diego, California, United States","Greater San Diego Area, West Coast, Western US","Radicle Growth is a San Diego, California based venture capital firm focused sustainable, early-stage ag and food tech startups.",20,,7,Active,2016-01-01,year,http://radicle.vc,https://www.linkedin.com/company/10676519,"Agriculture, Food and Beverage","Agriculture and Farming, Food and Beverage",1,Kirk Haney,11-50,"Early Stage Venture, Grant, Seed",,,Private,"22,518"
Activat VC,https://www.crunchbase.com/organization/activat,Venture Capital,26,2,"Astana, Astana, Kazakhstan",,Activat VC is a venture capital firm that focuses its efforts on early-stage IT startups.,24,,2,Active,2014-01-01,year,https://activat.vc,https://www.linkedin.com/company/activat/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"25,206"
Taver Capital Partners,https://www.crunchbase.com/organization/taver-capital-partners,Venture Capital,26,4,"Wilmington, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US",Taver Capital Partners is a venture fund that invests in early-stage artificial intelligence companies.,19,,5,Active,2014-12-24,day,http://taver.capital/,https://www.linkedin.com/company/taver-capital-partners/,"Artificial Intelligence (AI), Financial Services, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",1,Mikhail Taver,1-10,"Early Stage Venture, Seed",,,Private,"25,891"
Born2Grow,https://www.crunchbase.com/organization/born2grow,"Micro VC, Venture Capital",26,6,"Heilbronn, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Born2Grow is a Heilbronn-based venture capital fund focused on offering early stage investments.,22,,7,Active,2013-01-01,year,http://www.born2grow.de,https://www.linkedin.com/company/born2grow-gmbh-&-co-kg/,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",1,Gunter Steffen,1-10,"Early Stage Venture, Seed",,,Private,"26,235"
SuperAngel.Fund,https://www.crunchbase.com/organization/superangel-fund,Venture Capital,26,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","SuperAngel.Fund is an early stage fund investing in Consumer, PropTech & Future of Work companies.",24,,1,Active,2021-01-01,year,https://superangel.fund/,https://www.linkedin.com/company/super-angel?trk=public_profile_experience-item_profile-section-card_subtitle-click,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"26,306"
