Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Zinner Global Mobility,https://www.crunchbase.com/organization/zinner-global-mobility-gmbh,Angel Group,2,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Zinner Global Mobility is a consultancy that develops a global mindset, fostering international collaboration and seamless global mobility.",2,,1,Active,2015-01-01,day,https://www.zinner.io,https://www.linkedin.com/company/15245594/admin/,"Consulting, Management Consulting, Personal Development, Skill Assessment","Education, Professional Services",1,Daniel Zinner,1-10,Seed,For Profit,,Private,"57,177"
CTF Capital,https://www.crunchbase.com/organization/ctf-capital,Venture Capital,2,,"Richmond, Virginia, United States","East Coast, Southern US",CTF Capital is a crypto asset investment manager focused on exploiting investment opportunities.,2,,,Closed,2018-01-01,year,https://www.ctf.capital/,https://www.linkedin.com/company/ctf-capital/about/,,,,,1-10,Early Stage Venture,For Profit,Was Acquired,Private,"57,183"
Made For All,https://www.crunchbase.com/organization/made-for-all,Family Investment Office,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Made For All specializes in financing and supporting the development of impact projects.,2,,,Active,2022-01-01,day,https://www.made-for-all.com/,https://www.linkedin.com/in/thierry-petit/,Impact Investing,"Financial Services, Lending and Investments",1,Thierry Petit,1-10,"Seed, Venture",,,Private,"57,461"
Share Invest,https://www.crunchbase.com/organization/share-invest,,2,,,,Share Invest est née de la volonté de six amis entrepreneurs de mettre en commun leur expérience et leur capacité d'investissement.,2,,1,Active,,,http://share-invest.fr/,https://www.linkedin.com/company/shareinvest/,,,,,,,,,Private,"57,501"
Gemüsering,https://www.crunchbase.com/organization/gemüsering,Private Equity Firm,2,,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Gemüsering supports its producers in the creation of flowering areas for the protection and preservation of biodiversity.,2,,1,Active,1991-01-01,year,https://www.gemuesering.de/,https://www.linkedin.com/company/gem%C3%BCsering-stuttgart-gmbh/,"Food and Beverage, Manufacturing, Marketing","Food and Beverage, Manufacturing, Sales and Marketing",,,11-50,,,,Private,"57,655"
23 Studios,https://www.crunchbase.com/organization/23-studios,,2,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Turkish Game Localization and Publishing Company,2,,,Active,2009-01-01,year,https://23studios.org,https://www.linkedin.com/company/23-studios,"Console Games, Gaming, MMO Games, Online Games, PC Games, Translation Service, Video Games","Gaming, Professional Services",1,Semih Sancar,51-100,,For Profit,,Private,"57,822"
encourageventures,https://www.crunchbase.com/organization/encourageventures,Venture Capital,2,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","encourageventures is a network full of innovation, expertise and creativity.",2,,,Active,2021-01-01,year,https://encourage-ventures.com/,https://www.linkedin.com/company/encourageventures/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"58,094"
Michael Kent,https://www.crunchbase.com/person/michael-kent-2,"Individual/Angel, Investment Partner",2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Michael Kent is a serial entrepreneur, who has spent the last decade building businesses in consumer financial services. He founded Small W...",2,,,,,,,http://www.linkedin.com/in/mdfkent,,,,,,,,,,"58,154"
Icon Capital,https://www.crunchbase.com/organization/icon-capital,Private Equity Firm,2,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Icon Capital AS, a Norway-based private equity firm.",2,,1,Active,2001-01-01,year,https://www.iconcapital.no/,https://www.linkedin.com/company/icon-capital-as/,Financial Services,Financial Services,,,1-10,"Private Equity, Seed",,,Private,"58,475"
SEAC Group,https://www.crunchbase.com/organization/seac-group,,2,,"Hebertsfelden, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",The SEAC Group is the developer and operator of technically high-quality solar power plants.,2,,1,Active,2004-01-01,year,https://www.seac-group.com/,https://www.linkedin.com/company/seac-projekt-gmbh/,"Energy, Renewable Energy","Energy, Sustainability",1,Abdelilah Zaafarane,101-250,,,,Private,"58,538"
Josep Carreras Leukaemia Research Institute,https://www.crunchbase.com/organization/josep-carreras-leukaemia-research-institute,,2,,"Badalona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","International research Institute that pursues to study and eradicate Leukaemia, Lymphoma and other Hemopathies.",1,,,Active,2010-01-01,year,https://www.carrerasresearch.org/,https://www.linkedin.com/company/josep-carreras-leukaemia-research-institute/,,,,,101-250,,For Profit,,Private,"58,755"
Southern Angel Investors Club,https://www.crunchbase.com/organization/southern-angel-investors-club,Angel Group,2,,"Winchester, Hampshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","The Southern Angel Investors Club is comprised of a diverse group of entrepreneurs, financial experts, and people.",1,,,Active,2021-01-01,day,https://southernangelinvestorsclub.org.uk,,,,,,1-10,Early Stage Venture,,,Private,"59,063"
Oggin,https://www.crunchbase.com/organization/oggin-capital,"Angel Group, Incubator, Micro VC, Syndicate",2,,"Limasol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","We drive growth and build value by connecting people, capital, ideas and opportunity.",2,,,Active,2019-04-01,month,http://www.oggin.io,https://www.linkedin.com/company/oggin/,"Blockchain, Financial Services, Internet, Property Development, Property Management, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Real Estate",1,Hugh Simpson,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"59,284"
Climate Leaders Fast Track,https://www.crunchbase.com/organization/climate-leaders-fast-track,,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Climate Leaders Fast Track is a company that offers business and management consulting services.,2,,,Active,,,,https://www.linkedin.com/company/climate-leaders-fast-track,,,1,Pierre Lorenceau,1-10,,,,Private,"59,428"
Maughan Capital,https://www.crunchbase.com/organization/maughan-capital,Venture Capital,2,1,,,Maughan Capital is a strategic investment fund which manages the investment portfolio of the British businessman.,2,,2,Active,,,https://www.maughancapital.com/,https://www.linkedin.com/company/maughan-capital,,,1,Nick Maughan,,Early Stage Venture,,,Private,"59,656"
EDEKA,https://www.crunchbase.com/organization/edeka,,2,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",EDEKA is a Germany-based company that owns and operates a chain of supermarkets that offers groceries and household products.,2,,,Active,1907-10-21,day,https://www.edeka.de/,https://www.linkedin.com/company/edeka-ag/,"Consumer Goods, Food and Beverage, Grocery, Mobile Apps, Mobile Payments, Retail, Shopping Mall","Apps, Commerce and Shopping, Consumer Goods, Financial Services, Food and Beverage, Mobile, Payments, Software",,,10001+,,For Profit,Made Acquisitions,Private,"60,921"
Founders Ventures,https://www.crunchbase.com/organization/founders-ventures-6fbb,Venture Capital,2,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Founders Ventures primarily invests in startups leveraging AI and blockchain technology.,2,,1,Active,,,https://www.foundersventures.com/,https://www.linkedin.com/company/foundersventures/,,,,,11-50,"Early Stage Venture, Seed",,,Private,"61,177"
Paris Region Venture Fund,https://www.crunchbase.com/organization/paris-region-venture-fund,Venture Capital,2,,,,"Paris Region Venture Fund managed by Karista, is a co-investment scheme aimed at financing innovative SMEs in the Ile-de-France region.",2,,1,Active,,,https://prvf.fr,,,,,,,Seed,,,Private,"61,359"
Jarno Vanhatapio,https://www.crunchbase.com/person/jarno-vanhatapio,Individual/Angel,2,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","Jarno Vanhatapio is the CEO and founder of NA-KD.com in Sweden, a disruptive online fashon retailer that has shipped to over 100 countries 4...",2,,,,,,,https://www.linkedin.com/in/jarno-vanhatapio-45ab6827,,,,,,,,,,"61,886"
U VENTURES,https://www.crunchbase.com/organization/u-ventures-52b7,Corporate Venture Capital,2,,"Iserlohn, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","U VENTURES is a part of LOBBE group of companies that promotes innovative business models, corporate ventures and digital transformation.",2,,1,Active,2018-01-01,year,https://u-ventures.de/,https://www.linkedin.com/company/uventures/,Consulting,Professional Services,,,11-50,,,,Private,"61,942"
Jonathan Anguelov,https://www.crunchbase.com/person/jonathan-anguelov,Individual/Angel,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Jonathan Anguelov is the Co-Founder of Aguesseau Capital. He previously worked at Sunrise Brokers as an Equity derivatives. Jonathan Anguelo...,2,,,,,,,https://www.linkedin.com/pub/jonathan-anguelov/11/466/143,,,,,,,,,,"62,246"
Oma Ventures,https://www.crunchbase.com/organization/oma-ventures,Venture Capital,2,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Oma Ventures primarily operates as an investment firm.,2,,,Active,,,,,,,,,,Seed,,,Private,"62,580"
Leftfield Group,https://www.crunchbase.com/organization/leftfield-group,"Private Equity Firm, Venture Capital",2,,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Multidisciplinary investment manager.,2,,,Active,2015-01-01,year,http://leftfieldgroup.com/,https://www.linkedin.com/company/leftfield-investments,,,,,1-10,"Early Stage Venture, Private Equity",,,Private,"62,997"
Sophie Adelman,https://www.crunchbase.com/person/sophie-adelman,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sophie Adelman is the Co-Founder and Chief Executive Officer at The Garden. She attended Stanford University Graduate School of Business.,2,,,,,,,https://www.linkedin.com/in/sophie-adelman-1966963/,,,,,,,,,,"63,110"
Vittoria Hub,https://www.crunchbase.com/organization/vittoria-hub,"Accelerator, Incubator",2,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vittoria hub is a project of modern workspace for insurtech sector.,2,,,Active,2019-01-01,year,https://vittoriahub.com/,https://www.linkedin.com/company/vittoria-hub/,"Information Technology, Insurance, InsurTech, Software","Financial Services, Information Technology, Software",1,Gian Franco Baldinotti,1-10,Seed,,,Private,"63,346"
T-mob,https://www.crunchbase.com/organization/t-mob,,2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",tmob is an information technology company that specializes in digitalization and integration solutions for companies and businesses.,2,,,Active,2009-01-01,year,https://thinksmobility.com/,https://www.linkedin.com/company/thinksmobility/,,,,,51-100,,For Profit,,Private,"63,538"
Angels United,https://www.crunchbase.com/organization/angels-united,,2,,"Atzgersdorf, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Angels United is an investment firm that invest in young tech companies, especially in the pre-seed and seed phase.",2,,1,Active,,,https://angelsunited.at,https://www.linkedin.com/company/angelsunited/,,,5,"Hermann Futter, Karl Büche, Markus Ertler, Michael Edtmayer, Nikolaus Futter",1-10,,,,Private,"63,619"
Longfield Invest,https://www.crunchbase.com/organization/longfield-invest,"Family Investment Office, Venture Capital",2,,"Langenfeld, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",As a family-owned investment firm,2,,1,Active,2019-01-01,year,https://www.longfield-invest.de,https://www.linkedin.com/company/longfield-invest-gmbh,,,,,1-10,"Early Stage Venture, Seed",,,Private,"63,630"
Life Science Inkubator,https://www.crunchbase.com/organization/life-science-inkubator,Incubator,2,,"Bonn, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",LSI was developed in the scientific community and is geared to the needs of the researchers who are willing to start a business.,2,,1,Active,2007-01-01,year,http://www.life-science-inkubator.de,https://www.linkedin.com/company/life-science-inkubator-gmbh,"Communities, Information Technology","Community and Lifestyle, Information Technology",,,11-50,Seed,For Profit,,Private,"63,892"
Galenica,https://www.crunchbase.com/organization/galenica-ltd,,2,,"Bern, Bern, Switzerland","Europe, Middle East, and Africa (EMEA)",Galenica is a diversified group.,1,,1,Active,1927-01-01,year,http://www.galenica.com,https://www.linkedin.com/company/galenica-ltd,"Health Care, Manufacturing, Pharmaceutical","Health Care, Manufacturing",,,10001+,,For Profit,Made Acquisitions,Public,"64,426"
Init Power,https://www.crunchbase.com/organization/init-power-a4df,Venture Capital,2,,"South Holland, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Init Power is an early stage investment company.,2,,,Active,,,https://init-power.com,https://www.linkedin.com/company/init-power,,,,,,,,,Private,"64,541"
Gustav A. Eriksson,https://www.crunchbase.com/person/gustav-a-eriksson,Individual/Angel,2,,"Singapore, Asia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Gustav A. Eriksson is the Founder at Collectius. He attended Lund University School of Economics and Management in 2004.,1,,,,,,,https://www.linkedin.com/in/gustav-a-eriksson-b5a3a9b4/,,,,,,,,,,"64,912"
Future Fund,https://www.crunchbase.com/organization/future-fund-bcdd,Venture Capital,2,,,,Future Fund operates as a venture capital firm.,2,,,Active,,,https://future-fund.ai/,,,,,,,Early Stage Venture,,,Private,"64,935"
ADN Capital,https://www.crunchbase.com/organization/adn-capital,Accelerator,2,1,"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina","Europe, Middle East, and Africa (EMEA)",Legal technology investor,1,,1,Active,2020-07-15,day,https://www.adncapital.co.uk,https://www.linkedin.com/company/adn-capital-sarajevo,,,,,1-10,Seed,,,Private,"65,123"
Venture Creator,https://www.crunchbase.com/organization/venture-creator,Venture Capital,2,,"Bonn, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Creator is a deep-tech startup studio.,2,,1,Active,2020-01-01,year,https://www.venture-creator.de/,https://www.linkedin.com/company/venture-creator/,,,1,Jonathan Reimer,1-10,"Early Stage Venture, Seed",,,Private,"65,579"
Iberaval,https://www.crunchbase.com/organization/iberaval,,2,,"Valladolid, Castilla y Leon, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Iberaval is a company which provides Financing, Technical Guarantees, Financial Guarantees, Working capital, loans, freelancers & companies",2,,,Active,1981-01-01,day,https://www.iberaval.es/,https://www.linkedin.com/company/iberaval/,Financial Services,Financial Services,,,51-100,,For Profit,,Private,"65,649"
Prometeia Capital,https://www.crunchbase.com/organization/prometeia-capital,Venture Capital,2,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Consulting and investments: EU grants/ Technology brokerage/ M&A, CF, introducing to stock exchange/ Incubation, seed, start-up funding, VC",2,,1,Active,2009-12-01,month,http://www.prometeia.pl,https://www.linkedin.com/company/prometeia-capital,,,,,11-50,"Early Stage Venture, Seed",,,Private,"65,947"
Infini VC,https://www.crunchbase.com/organization/infini-vc,Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",We prove that a good idea for a start-up does not have to be only an Internet business. We commercialize research projects.,2,,1,Active,2014-01-01,year,https://infini.pl/,https://www.linkedin.com/company/infini-seed-fund-,,,,,1-10,"Early Stage Venture, Seed",,,Private,"66,167"
Slovak American Enterprise Fund,https://www.crunchbase.com/organization/slovak-american-enterprise-fund,Venture Capital,2,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",Slovak American Enterprise Fund is a venture capital and private equity Fund investing its financial sources into small and medium sized,2,,,Closed,1991-01-01,year,http://www.saef.sk,,,,,,,,,,Private,"66,205"
ExtraVallis,https://www.crunchbase.com/organization/extravallis,Venture Capital,2,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Culturally astute early-stage investment for a post-Silicon Valley world,2,,2,Active,2018-02-01,day,http://extravallis.com,https://www.linkedin.com/company/extravallis,"Analytics, Legal Tech","Data and Analytics, Professional Services",1,Derek Footer,1-10,"Early Stage Venture, Seed",,,Private,"66,538"
NowHatch Ventures,https://www.crunchbase.com/organization/nowhatch-ventures,"Angel Group, Venture Capital",2,,"Neu Isenburg, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","NowHatch Ventures is an early stage capital investor focused on innovative business models in marketplaces, consumers, SaaS & new areas.",2,,,Active,2022-01-01,year,https://nowhatch.vc/,https://www.linkedin.com/company/nowhatch-ventures-gmbh/,Funding Platform,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"66,688"
Duurzaam Investeren,https://www.crunchbase.com/organization/duurzaam-investeren,Venture Capital,2,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Duurzaam Investeren is the crowdfunding platform for sustainable energy in the Netherlands.,2,,2,Active,2013-01-01,year,https://www.duurzaaminvesteren.nl/,https://www.linkedin.com/company/duurzaaminvesteren,,,,,11-50,"Crowdfunding, Seed",For Profit,,Private,"67,433"
Northislet,https://www.crunchbase.com/organization/northislet,Venture Capital,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Northislet is a Nordic growth investor focused on investments in technology and life sciences.,2,,,Active,2017-01-01,year,http://www.northislet.com,https://www.linkedin.com/company/northislet/about/,,,,,1-10,Venture,,,Private,"67,488"
Dorset Business Angels,https://www.crunchbase.com/organization/dorset-business-angels,Angel Group,2,,"Bournemouth, Bournemouth, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dorset Business Angels which will provide growth capital to fund innovative start-up and first stage businesses.,2,,1,Active,2013-01-01,year,http://dorsetbusinessangels.co.uk/,https://www.linkedin.com/groups/4396594/profile,,,,,1-10,Seed,,,Private,"67,818"
Twig Ventures,https://www.crunchbase.com/organization/twig-ventures,Venture Capital,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Twig Ventures is a venture capital firm with a focus on early-stage start-ups.,2,,,Active,,,https://www.twig.se/twig-ventures,https://www.linkedin.com/company/twig-ventures,,,1,Fredrik Olofsson,1-10,Early Stage Venture,,,Private,"68,200"
EHE Capital,https://www.crunchbase.com/organization/ehe-capital,Venture Capital,2,,"Altrincham, Cheshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",EHE Capital provides high growth funding for companies,1,,1,Active,2020-01-01,year,https://www.ehe.capital/,https://www.linkedin.com/company/ehe-capital/,,,,,1-10,Seed,,,Private,"68,611"
Mival Capital,https://www.crunchbase.com/organization/mival-capital,,2,,"Manzano, Toscana, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mival Capital is a private investment company that invests in SMEs' equity through a combination of finance and tech assets.,2,,,Active,,,https://mival.capital,https://www.linkedin.com/company/mival-capital,,,3,"Alessandra Bresciani, Michele Grazioli, Valerio Zanaglio",1-10,,,,Private,"68,691"
Jacob Haddad,https://www.crunchbase.com/person/jacob-haddad,Individual/Angel,2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Jacob Haddad  is a Co-Founder at accuRx Company.,2,,,,,,,https://www.linkedin.com/in/jacobnhaddad/,,,,,,,,,,"68,714"
Quadrature Climate Foundation,https://www.crunchbase.com/organization/quadrature-climate-foundation,,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We are focused on helping get global emissions of greenhouse gases onto a rapidly declining pathway.,2,,,Active,2019-01-01,year,https://qc.foundation/,https://www.linkedin.com/company/qc-foundation/?originalSubdomain=uk,,,,,,,,,Private,"69,146"
Tomcat Capital,https://www.crunchbase.com/organization/tomcat-capital,Venture Capital,2,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tomcat Capital is a VC firm fostering growth & success in Entrepreneurship.,2,,1,Active,2018-01-01,year,https://tomcatcapital.com/,https://www.linkedin.com/company/tomcat-capital/,Venture Capital,"Financial Services, Lending and Investments",1,Patrice Thiry,1-10,Early Stage Venture,,,Private,"69,213"
Jenny and Antti Wihuri Foundation,https://www.crunchbase.com/organization/jenny-and-antti-wihuri-foundation,,2,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Finnish non-profit organization that supports hundreds of projects in the areas of research, art and societal activities every year.",2,,,Active,1942-01-01,year,https://wihurinrahasto.fi/?lang=en,,,,,,,,For Profit,,Private,"69,271"
Barry Ritholtz,https://www.crunchbase.com/person/barry-ritholtz,Individual/Angel,2,,"Auburn, California, United States","West Coast, Western US","Barry Ritholtz is the Co-Founder and Chief Investment Officer of Ritholtz Wealth Management, a financial planning and asset management firm,...",1,,,,,,http://www.ritholtz.com,http://www.linkedin.com/in/ritholtz,,,,,,,,,,"69,555"
Aeronaut Invest,https://www.crunchbase.com/organization/aeronaut-invest,Venture Capital,2,,"Dreieich, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Aeronaut Invest is an investment firm that provides early stage funding.,2,,,Active,2014-01-01,year,http://www.aeronaut-invest.com/,https://www.linkedin.com/company/aeronaut-invest/,"Funding Platform, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"69,688"
KENDRIS Capital,https://www.crunchbase.com/organization/kendris-capital,,2,1,"Larnaca, Larnaca, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",KENDRIS Capital is an investment fund management company.,2,,,Active,,,https://www.kendriscapital.com,https://www.linkedin.com/company/kendris-capital,"Financial Services, Impact Investing, Risk Management","Financial Services, Lending and Investments, Professional Services",,,1-10,,For Profit,,Private,"69,912"
Graines de Boss,https://www.crunchbase.com/organization/graines-de-boss,,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Graines de Boss provides business development and finance service.,2,,1,Active,1999-08-02,day,https://www.grainesdeboss.com,https://www.linkedin.com/company/media-board-regie,"Business Development, Finance, Financial Services","Financial Services, Professional Services",,,1-10,,For Profit,,Private,"70,085"
Dr. Ulrich Piepel,https://www.crunchbase.com/person/dr-ulrich-piepel,Individual/Angel,2,,"Naples, Florida, United States","East Coast, Southern US",Dr. Ulrich Piepel,1,,,,,,,https://www.linkedin.com/in/dr-ulrich-piepel-3749306,,,,,,,,,,"70,092"
Vinod Murali,https://www.crunchbase.com/person/vinod-murali,"Individual/Angel, Investment Partner",2,,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Vinod Murali is Managing Director at InnoVen Capital India and is responsible for leading the business unit engaged in providing venture deb...,2,,,,,,https://alteriacapital.com/,https://www.linkedin.com/in/vinod-murali-a2568752,,,,,,,,,,"70,376"
Mittelständische Beteiligungsgesellschaft Berlin-Brandenburg,https://www.crunchbase.com/organization/mittelständische-beteiligungsgesellschaft-berlin-brandenburg,Venture Capital,2,,"Potsdam, Brandenburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Mezzanine capital is a entrepreneur, a growth entrepreneur and a successor.",2,,1,Active,1993-01-01,year,http://www.mbg-bb.de/,,,,,,,"Early Stage Venture, Late Stage Venture",For Profit,,Private,"70,781"
Alex Vamvakas,https://www.crunchbase.com/person/alex-vamvakas,"Individual/Angel, Investment Partner",2,,,,Alex Vamvakas - Partner @ Evercurious VC,2,,,,,,,https://www.linkedin.com/in/avamvakas/,,,,,,,,,,"70,995"
Katharo Ventures,https://www.crunchbase.com/organization/katharo-ventures,Venture Capital,2,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Katharo Ventures by Wolfang Platz,2,,1,Active,2017-01-01,year,https://www.katharo-ventures.com/,https://www.linkedin.com/company/katharo-ventures,,,1,Wolfgang Platz,1-10,"Seed, Venture",,,Private,"71,084"
Marius Jakulis Jason foundation,https://www.crunchbase.com/organization/marius-jakulis-jason-foundation,Accelerator,2,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Marius Jakulis Jason foundation is a non-profit foundation of lawyer and investor Marius Jakulis Jason.,2,,,Active,2019-01-01,year,https://mjjfondas.lt/,https://www.linkedin.com/company/mjj-fondas,"Education, Non Profit","Education, Other, Social Impact",,,1-10,Seed,Non-profit,,Private,"71,351"
Marco Pescarmona,https://www.crunchbase.com/person/marco-pescarmona,Individual/Angel,2,,"Italy, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Mr. Pescarmona graduated cum laude with a degree in electrical engineering from the Turin Polytechnic Institute in 1993, and holds a second ...",2,,,,,,,https://www.linkedin.com/in/marcopescarmona/,,,,,,,,,,"72,568"
Paolo Negri,https://www.crunchbase.com/person/paolo-negri,Individual/Angel,2,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Paolo Negri is a technical expert in cloud-based services and APIs. He co-founded Contentful after 10 years in the international I.T. indust...,2,,,,,,,https://www.linkedin.com/in/panegri/,,,,,,,,,,"72,644"
Diagonale Capital,https://www.crunchbase.com/organization/diagonale-capital,Venture Capital,2,,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Diagonale Capital is an investment firm.,2,,,Active,,,https://www.diagonalecapital.com,https://www.linkedin.com/company/diagonale-capital,,,,,1-10,Seed,,,Private,"72,662"
PARP,https://www.crunchbase.com/organization/parp,"Accelerator, Government Office, Incubator, Micro VC, Startup Competition",2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",PARP is a government administration that act for the benefit of Polish economic and social development.,2,,1,Active,2000-01-01,day,https://www.parp.gov.pl/,https://www.linkedin.com/company/polish-agency-for-enterprise-development/,"Government, Non Profit, Office Administration","Administrative Services, Government and Military, Other, Social Impact",,,501-1000,"Early Stage Venture, Seed",,,Private,"72,853"
Tangent Line Ventures,https://www.crunchbase.com/organization/tangent-line-ventures,Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tangent Line Ventures is a venture capital firm that provides capital and business partners for industrial technology startups.,2,,,Active,2022-01-01,year,https://tangentline.ventures/,https://www.linkedin.com/company/tangent-line-capital-fund/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,Seed,,,Private,"73,493"
Camille Tyan,https://www.crunchbase.com/person/camille-tyan,Individual/Angel,2,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Camille Tyan is the Deputy CEO and Board Member of Swan. He previously worked at Marble as a Co-Founder. Camille Tyan attended Harvard Busin...,2,,,,,,,https://www.linkedin.com/in/camilletyan,,,,,,,,,,"73,962"
ASP Ventures,https://www.crunchbase.com/organization/asp-ventures,Private Equity Firm,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Private Equity Fund,1,,2,Active,2021-07-09,day,,,"FinTech, Venture Capital","Financial Services, Lending and Investments",,,,,,,Private,"74,093"
Amelia Investments,https://www.crunchbase.com/organization/amelia-investments,Private Equity Firm,2,,"Tel Aviv-yafo, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Amelia Investments is a private equity fund that creates economic opportunities throughout the Middle East region.,2,,,Active,2014-01-01,year,http://www.ameliainvestments.com/,https://www.linkedin.com/company/amelia-investments-lp,Finance,Financial Services,1,Chemi Peres,,,,,Private,"75,160"
Conny Vandendriessche,https://www.crunchbase.com/person/conny-vandendriessche,Individual/Angel,2,,"Belgium, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Conny Vandendriessche is Founder and Managing Director at Stella P. She attended his education at Vlerick Business School.,2,,,,,,,https://www.linkedin.com/in/connyvandendriessche/,,,,,,,,,,"75,792"
