Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Aligned,https://www.crunchbase.com/organization/aligned-ed00,"Private Equity Firm, Venture Capital",1,,"Segeltorp, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Aligned invests from pre-seed Seed to early growth stages and does not specialize in any specific industry.,1,,,Active,2019-01-01,year,https://alignedvc.se,https://www.linkedin.com/company/alignedvc,,,,,1-10,Seed,,,Private,"74,153"
Chapter Válido,https://www.crunchbase.com/organization/chapter-válido,Venture Capital,1,,,,Chapter Válido is an investment firm.,1,,,Active,,,,,,,,,,Seed,,,Private,"74,435"
Grupo Boticário Ventures,https://www.crunchbase.com/organization/grupo-boticário-ventures,Corporate Venture Capital,1,,"Curitiba, Parana, Brazil",Latin America,Grupo Boticário Ventures is an corporate venture capital arm of Grupo Boticário.,1,,1,Active,,,,,,,,,,Seed,,,Private,"74,689"
Saminvest,https://www.crunchbase.com/organization/saminvest,Venture Capital,1,,,,Saminvest is a state-owned venture capital company established by the Swedish government in 2016,1,,,Active,,,http://www.saminvest.se,,,,,,,,,,Private,"75,814"
Innoventures Capital,https://www.crunchbase.com/organization/innoventures-capital,Venture Capital,1,,"Murcia, Murcia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Innoventures Capital is an investment firm that specializes in investment and provides advice to companies.,1,,,Active,2014-01-01,year,https://www.innoventures.es/,https://www.linkedin.com/company/innoventures-capital-sl/,"Consulting, Finance, Financial Services, FinTech","Financial Services, Professional Services",,,1-10,Venture,,,Private,"76,222"
Delwik Group,https://www.crunchbase.com/organization/delwik-group,"Private Equity Firm, Venture Capital",1,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Delwik Group is an independent advisory and principal investment firm.,1,,,Active,2018-01-01,year,http://www.delwikgroup.com/,https://www.linkedin.com/company/delwik-group,"Fast-Moving Consumer Goods, Information Technology, Lifestyle, Media and Entertainment, Sports","Community and Lifestyle, Consumer Goods, Information Technology, Media and Entertainment, Real Estate, Sports",1,Afua Amoah Djimi,1-10,Seed,,,Private,"77,548"
CAJU Venture Partners,https://www.crunchbase.com/organization/caju-venture-partners,Venture Capital,1,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Caju Venture Partners focuses on MedTech investments in the European Union.,1,,,Active,,,https://cajuventurepartners.com/,https://www.linkedin.com/company/cajuventurepartners/,,,,,1-10,Seed,,,Private,"77,600"
SMPI Group,https://www.crunchbase.com/organization/smpi-group,Venture Capital,1,,"Gallarate, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Smpi Group is a marketing and public relation company, that provides sales, marketing, startup and public relations services.",1,,,Active,1993-01-01,year,http://www.smpi.it,https://www.linkedin.com/company/smpi-srl,"Advertising, Consulting, Marketing","Advertising, Professional Services, Sales and Marketing",,,11-50,,For Profit,,Private,"78,486"
Vatne Equity,https://www.crunchbase.com/organization/vatne-equity,Venture Capital,1,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Vatne Equity is a investment firm.,1,,,Active,2016-01-01,year,https://vatnecapital.com,,Financial Services,Financial Services,,,,Venture,,,Private,"78,757"
Apex VNT Ltd,https://www.crunchbase.com/organization/apex-vnt-ltd,Venture Capital,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Apex VNT Ltd operates as a venture capital firm.,1,,,Closed,,,http://apexvnt.com/,,,,,,,Private Equity,,,Private,"79,137"
Race Craft,https://www.crunchbase.com/organization/race-craft,"Micro VC, Venture Capital",1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","VC, Accelerator",1,,1,Active,2005-10-19,day,,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"79,171"
WeChange.group,https://www.crunchbase.com/organization/wechange-group,Venture Capital,1,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",WeChange.group is Investing in projects that change things for the better.,1,,1,Active,,,https://wechange.group/,https://www.linkedin.com/company/wechange-group/,,,,,,Seed,,,Private,"79,399"
Crane Earth VC,https://www.crunchbase.com/organization/crane-earth-vc,Venture Capital,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",VCs Crane Earth is a investment firm.,1,,,Active,,,https://craneearth.vc/,https://www.linkedin.com/company/crane-earth/about/,,,,,,Seed,,,Private,"79,550"
8+ Ventures,https://www.crunchbase.com/organization/8-ventures,Venture Capital,1,,"Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","8+ Ventures is a venture capital and consulting company that offers services in strategy, evaluation, business model design, and valuation.",1,,1,Active,,,https://www.eightplusventures.com,https://www.linkedin.com/company/eightplusventures,"Business Development, Consulting, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,,,,,Private,"79,849"
WANDERER CAPITAL,https://www.crunchbase.com/organization/wanderer-capital,Venture Capital,1,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)","A VC firm based in Bratislava, Slovakia focused on early-stage investments in disruptive industries.",1,,1,Active,2019-05-04,day,http://wanderercapital.com/,https://www.linkedin.com/company/wanderercapital/,Venture Capital,"Financial Services, Lending and Investments",1,Vladimir Orth,1-10,Early Stage Venture,,,Private,"79,966"
Grand River Agricultural Society,https://www.crunchbase.com/organization/grand-river-agricultural-society,Venture Capital,1,,"Elora, Ontario, Canada",Great Lakes,Grand River Agricultural Society is an incorporated under the Agricultural and Horticultural Societies.,1,,,Active,,,https://grandriveragsociety.com,https://www.linkedin.com/showcase/grand-river-agricultural-society/,Agriculture,Agriculture and Farming,,,1-10,Seed,Non-profit,,Private,"80,170"
SpaceQuest Ventures,https://www.crunchbase.com/organization/spacequest-ventures,"Private Equity Firm, Venture Capital",1,,,,"SpaceQuest Ventures creates, builds, and grows new ventures that impact lives.",1,,,Active,2021-01-01,year,http://www.spacequestventures.com,https://www.linkedin.com/company/spacequest-ventures,,,,,1-10,,,,Private,"80,978"
Skilpadda AS,https://www.crunchbase.com/organization/skilpadda-as,Venture Capital,1,,"Langhus, Akershus, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Skilpadda AS is an investment company focusing mainly on unlisted startups specializing in technology and the megatrend digitization.,1,,,Active,2020-01-01,year,https://skilpadda.no/,,Venture Capital,"Financial Services, Lending and Investments",1,Nikolai T Fjeld,,Early Stage Venture,For Profit,,Private,"81,276"
Foxhelm Ventures,https://www.crunchbase.com/organization/foxhelm-ventures,Venture Capital,1,,,,Investing in Nordic tech companies and contributing with hands on business development and financing strategies. Seed stages.,1,,,Closed,2015-11-17,day,http://foxhelm.com/,,,,,,1-10,,,,Private,"81,484"
Corporación Cervino,https://www.crunchbase.com/organization/corporación-cervino,Venture Capital,1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Corporación Cervino is a venture capital investment firm.,1,,1,Active,1927-01-01,year,http://www.corporacioncervino.com/,https://www.linkedin.com/company/corporaci%C3%B3n-cervino,,,,,,Seed,For Profit,,Private,"82,374"
Online Venture,https://www.crunchbase.com/organization/online-venture,Venture Capital,1,,"Gdansk, Pomorskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Leading polish venture capital firm,1,,,Active,2010-07-12,day,http://www.onlineventure.pl,https://www.linkedin.com/company/online-venture,,,,,11-50,,,,Private,"83,441"
Powerhouse Capital,https://www.crunchbase.com/organization/powerhouse-capital,Venture Capital,1,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Powerhouse Capital is a multi strategy alternative investment firm specializing in commercial aviation finance.,1,,,Active,2015-01-01,year,http://www.powerhousecapitalllc.com/,https://in.linkedin.com/company/powerhouse-capital-llc,,,,,1-10,Early Stage Venture,,,Private,"83,502"
MNG International Investments,https://www.crunchbase.com/organization/mng-international-investments,Venture Capital,1,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",MNG International Investments is a Hungarian venture capital company with private investors.,1,,,Closed,2012-04-23,day,http://www.mnginvestments.com,https://www.linkedin.com/company/mng-international-investments,"Crowdfunding, Finance, Financial Services, Insurance, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"83,567"
Nau of Innovation,https://www.crunchbase.com/organization/nau-of-innovation,"University Program, Venture Capital",1,,"Alicante, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Nau of Innovation is an incubator and accelerator that provides support to entrepreneurs, start ups, and new innovative companies.",1,,,Active,,,http://www.naudelainnovacio.com/,,,,,,,,,,Private,"83,999"
Fundalogy,https://www.crunchbase.com/organization/fundalogy,Venture Capital,1,,"Málaga, Andalucia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Transformando ideas en impacto: impulsa un futuro sostenible con Fundalogy.,1,,1,Active,2019-01-01,year,https://www.fundalogy.com/,https://www.linkedin.com/company/fundalogy/posts/?feedView=all,,,,,11-50,,,,Private,"84,026"
Acagesta,https://www.crunchbase.com/organization/acagesta,Venture Capital,1,,,,Acagesta is an investment firm.,1,,,Active,,,,,,,,,,Seed,,,Private,"84,678"
Global Perspectives,https://www.crunchbase.com/organization/global-perspectives-b84f,Venture Capital,1,,"Gibraltar, Gibraltar, Gibraltar","Europe, Middle East, and Africa (EMEA)","Global Perspectives has consulted with, developed, and provided funding for a number of top Web3 technology businesses.",1,,,Active,2011-01-01,year,https://globalperspectives.io,https://www.linkedin.com/company/globalperspectivesltd,Web3,"Blockchain and Cryptocurrency, Internet Services",,,1-10,Early Stage Venture,For Profit,,Private,"85,119"
DIGITAL ASSETS,https://www.crunchbase.com/organization/digital-assets-fdf5,Venture Capital,1,,,,DIGITAL ASSETS is a group of next-generation crypto experts and investors that offer solutions and marketing for early-stage enterprises.,1,,,Active,,,https://edigital-assets.io,https://www.linkedin.com/in/edigital-assets/,,,,,,Early Stage Venture,,,Private,"85,528"
North Venture,https://www.crunchbase.com/organization/north-venture,Venture Capital,1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",North Venture is a privately held investment company.,1,,,Active,2021-01-01,year,https://northventure.no/,,,,,,1-10,,,,Private,"86,974"
Sequitur Capital Srl,https://www.crunchbase.com/organization/sequitur-capital,Venture Capital,1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Investment Management, Venture Capital, Club deals, Scale-ups, Deep Tech",1,,,Active,2018-07-01,month,http://www.sequitur-capital.com,https://www.linkedin.com/company/sequitur-capital,"Augmented Reality, B2B, Financial Services, FinTech, Internet of Things, Smart Cities, Venture Capital, Virtual Reality","Financial Services, Hardware, Internet Services, Lending and Investments, Other, Real Estate, Software",1,Anastasio Scalisi,1-10,Venture,,,Private,"87,446"
Afintia,https://www.crunchbase.com/organization/afintia,"Private Equity Firm, Venture Capital",1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",is a company specialized in the search and structuring.,1,,,Active,2006-01-01,year,http://www.afintia.com/,https://www.linkedin.com/company/afintia,,,,,1-10,Early Stage Venture,,,Private,"88,186"
T2AB.VC,https://www.crunchbase.com/organization/t2ab-vc,Venture Capital,1,,,,T2AB.VC operates as a venture capital firm.,1,,,Active,,,https://t2ab.vc/,,,,,,,Early Stage Venture,,,Private,"88,228"
Dala Capital,https://www.crunchbase.com/organization/dala-capital,"Corporate Venture Capital, Venture Capital",1,,,,DalaCapital wants to contribute to more innovative companies being started and developed successfully in Dalarna.,1,,,Active,,,https://www.dalacapital.se/,,,,,,,"Early Stage Venture, Seed",,,Private,"88,395"
Crypto Venture Capital,https://www.crunchbase.com/organization/crypto-venture-capital,Venture Capital,1,,,,Crypto Venture Capital is an investment firm.,1,,,Active,,,,,,,,,,,,,Private,"88,545"
Sillever OÜ,https://www.crunchbase.com/organization/sillever-oü,Venture Capital,1,,,,Sillever OÜ operates as an investment firm.,1,,1,Active,,,,,,,,,,Early Stage Venture,For Profit,,Private,"88,635"
Cosima Capital,https://www.crunchbase.com/organization/cosima-capital,Venture Capital,1,,"Auerbach, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cosima Capital is a crypto fund.,1,,1,Active,2021-01-01,year,https://cosimacap.com,https://www.linkedin.com/company/cosimacapital,"Blockchain, Cryptocurrency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,1-10,"Early Stage Venture, Private Equity",,,Private,"88,673"
Camfin Alternative Assets,https://www.crunchbase.com/organization/camfin-alternative-assets,"Private Equity Firm, Venture Capital",1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Camfin Alternative Assets is a PE subsidiary of Camfin Group.,1,,1,Active,,,,,,,,,,Seed,,,Private,"89,354"
Angelma-Mäkelä Oy,https://www.crunchbase.com/organization/angelma-makela-oy,Venture Capital,1,,"Hämeenlinna, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Angelma-Mäkelä Oy offers financial management services according to the needs of a company.,1,,,Active,,,https://angelma-makela.fi/yhteystiedot/,,,,,,,,For Profit,,Private,"89,656"
Eleventure,https://www.crunchbase.com/organization/eleventure,Venture Capital,1,1,"Gurgaon, Haryana, India",Asia-Pacific (APAC),Eleventure is provider of gas pipeline services and gas facilities management.,1,,,Active,2012-01-01,year,http://eleventure.in,https://www.linkedin.com/company/eleventure-engineering-pvt-ltd,Energy,Energy,1,Rajendra Patra,501-1000,,,,Private,"90,553"
MTI Holding,https://www.crunchbase.com/organization/mti-holding,Venture Capital,1,,"Cairo, Al Qahirah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",MTI Holding invests in a wide range of companies.,1,,,Active,1962-01-01,year,http://mtiholding.net/en/,https://www.linkedin.com/company/mti-holding/,"Consulting, Financial Services, Impact Investing","Financial Services, Lending and Investments, Professional Services",,,251-500,"Early Stage Venture, Seed",,,Private,"91,400"
Middelborg,https://www.crunchbase.com/organization/middelborg,"Private Equity Firm, Venture Capital",1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Middelborg is an investment company with investments in public and private equities, real estate and financial derivatives.",1,,,Active,1999-01-01,year,http://middelborg.no/,https://www.linkedin.com/company/middelborg-as/,,,,,1-10,"Early Stage Venture, Late Stage Venture, Private Equity",,,Private,"92,554"
Omorika Ventures,https://www.crunchbase.com/organization/omorika-ventures,Venture Capital,1,,,,Omorika Ventures is an investment firm.,1,,1,Active,,,https://omorika.vc,https://www.linkedin.com/company/omorika-ventures,,,,,,,,,Private,"92,598"
Aim High Ventures,https://www.crunchbase.com/organization/aim-high-ventures,Venture Capital,1,,"Wilmington, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US",Aim High Ventures is a group of subject matter experts from several sectors of unmanned system support and operations.,1,,,Active,2014-01-01,year,,https://www.linkedin.com/company/uas-business-solutions,,,,,1-10,,,,Private,"92,627"
IClub Ventures,https://www.crunchbase.com/organization/iclub-ventures,"Micro VC, Venture Capital",1,,"Brescia, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Steward of your Startup,1,,1,Closed,2012-01-02,day,http://iclubventures.it,,,,,,,,,,Private,"92,731"
Anomaly Ventures,https://www.crunchbase.com/organization/anomaly-ventures,Venture Capital,1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Anomaly Ventures,1,,,Active,,,,,,,,,,,,,Private,"92,962"
Constellation VMS Ventures,https://www.crunchbase.com/organization/constellation-vms-ventures,Venture Capital,1,,"Toronto, Ontario, Canada",Great Lakes,Constellation VMS Ventures is a fund develop the next generation of large vertical market software.,1,,1,Active,2021-01-01,year,https://vmsfund.com,https://www.linkedin.com/company/constellation-vms-ventures,Software,Software,,,1-10,Seed,,,Private,"93,391"
Medium Capital,https://www.crunchbase.com/organization/medium-capital,Venture Capital,1,,"Toronto, Ontario, Canada",Great Lakes,Medium Capital invest in phenomenal companies.,1,,1,Active,,,https://www.medium.capital/,https://www.linkedin.com/company/medium-capital/,,,,,1-10,,,,Private,"93,422"
Njord Ventures,https://www.crunchbase.com/organization/njord-ventures,Venture Capital,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Njord Ventures is a seed and early-stage venture capital investor.,1,,,Active,2018-01-01,year,https://www.njordventures.se,https://www.linkedin.com/company/njord-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"94,008"
Symfonie Capital,https://www.crunchbase.com/organization/symfonie-capital,Venture Capital,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Symfonie Capital brings together a multinational team of specialists in finance and investment management.,1,,1,Active,2014-01-01,year,http://www.symfoniecapital.com/,https://www.linkedin.com/company/5307232?trk=prof-exp-company-name,"Asset Management, Consulting, Financial Services, Wealth Management","Financial Services, Professional Services",,,1-10,,For Profit,,Private,"94,170"
Alimentos Ventures,https://www.crunchbase.com/organization/alimentos-ventures,Venture Capital,1,1,"Lüneburg, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Alimentos Ventures is a venture capital firm investing in innovation in aquaculture feed, health, genetics, and technology.",1,,1,Active,2016-01-01,year,https://www.alimentosventures.com,https://www.linkedin.com/company/alimentos-ventures,,,,,1-10,,,,Private,"95,068"
BID Capital,https://www.crunchbase.com/organization/bid-capital-e705,Venture Capital,1,,"Miguel Hidalgo, Tabasco, Mexico",Latin America,BID Capital is an investment fund that are into venture and growth capital.,1,,1,Active,2005-01-01,year,https://bidg.mx/capital,https://www.linkedin.com/company/bid-capital/,Venture Capital,"Financial Services, Lending and Investments",,,101-250,Seed,,,Private,"95,556"
RedInvest,https://www.crunchbase.com/organization/redinvest,Venture Capital,1,,"Luzern, Luzern, Switzerland","Europe, Middle East, and Africa (EMEA)",RedInvest is a company that provides investment advice and stock market solutions to its clients.,1,,,Active,1974-01-01,year,http://www.redinvest.ch,https://www.linkedin.com/company/redinvest-immobilien-ag,,,,,,,,,Private,"95,769"
Tillväxtkassan II,https://www.crunchbase.com/organization/tillväxtkassan-ii,Venture Capital,1,,"Trångsviken, Jamtlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",The venture capital company formed in 2010.,1,,,Active,2005-01-01,year,http://tillvaxtkassan.se/,,,,,,,"Debt, Early Stage Venture",,,Private,"97,684"
Generali Horizon,https://www.crunchbase.com/organization/generali-horizon,Corporate Venture Capital,1,1,"Diemen, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Generali Horizon B.V. operates as a subsidiary of Generali Worldwide Insurance Company Ltd.,1,,,Closed,,,https://www.generali.nl,https://www.linkedin.com/company/310796,"Financial Services, Insurance",Financial Services,,,251-500,Seed,For Profit,,Private,"98,148"
Regain Ventures,https://www.crunchbase.com/organization/regain-ventures,Venture Capital,1,,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Regain Ventures is the one of the most reputable investment firm.,1,,,Active,2021-01-01,year,http://regainventures.co/,,,,1,Md Kazim,,"Early Stage Venture, Seed",,,Private,"98,266"
Barolo Investment Partners,https://www.crunchbase.com/organization/barolo-investment-partners,Venture Capital,1,,"Nedlands, Western Australia, Australia","Asia-Pacific (APAC), Australasia",Barolo Investment Partners is an investment firm.,1,,,Active,2020-01-01,year,https://www.baroloinvestmentpartners.com.au,https://www.linkedin.com/company/barolo-investment-partners/?originalSubdomain=au,,,,,,,,,Private,"98,852"
The Liquid Factory,https://www.crunchbase.com/organization/the-liquid-factory,Venture Capital,1,,"Berbenno Valtellina, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Liquid Factory is a startup studio aiming to bridge European technological innovation with Silicon Valley.,1,,1,Active,,,https://www.theliquidfactory.com,https://www.linkedin.com/company/the-liquid-factory,Venture Capital,"Financial Services, Lending and Investments",,,,,,,Private,"98,856"
Milla Investment AS,https://www.crunchbase.com/organization/milla-investment-as,Venture Capital,1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Hedquartered in Oslo, Norway, with investments in a range of different companies.",1,,,Active,,,,,,,,,,Seed,,,Private,"99,247"
Panda Venture Capital,https://www.crunchbase.com/organization/panda-venture-capital,Venture Capital,1,,"Sheung Wan, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Panda Venture Capital is an investment Firm.,1,,1,Closed,,,https://www.panda-vc.com,,,,,,,Early Stage Venture,,,Private,"99,385"
Invergy,https://www.crunchbase.com/organization/invergy,"Accelerator, Entrepreneurship Program, Incubator, University Program, Venture Capital",1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Invergy is a company that invests in spin-offs and start-ups in the education and ICT sectors that are linked to the UOCs areas of expertise,1,,,Active,1994-01-01,year,https://hubbik.uoc.edu/en/invergy,https://www.linkedin.com/company/uoc,,,,,,Early Stage Venture,,,Private,"100,159"
MetaVenture Holding,https://www.crunchbase.com/organization/metaventure-holding,Venture Capital,1,,,,MetaVenture Holding is an investment company.,1,,,Active,,,,,,,,,,,,,Private,"100,185"
Impulse Generator Fund,https://www.crunchbase.com/organization/impulse-generator-fund,Venture Capital,1,,"Pärnu, Parnumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Impulse Generator Fund is a type of venture capital funding that provides both technical skills and growth support to startups.,1,,,Active,2022-01-01,year,https://impulsegenerator.tech,https://www.linkedin.com/company/impulse-generator-fund,,,,,1-10,Venture,,,Private,"100,205"
Kitikat Metaventures,https://www.crunchbase.com/organization/kitikat-metaventures,Venture Capital,1,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Kitikat Metaventures is on a mission to accelerate the growth of Metaverse.,1,,,Active,,,https://kitikatmetaventures.vc,,"Metaverse, Web3","Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Software",,,,"Early Stage Venture, Seed",,,Private,"100,399"
Praxi,https://www.crunchbase.com/organization/praxi-fc03,Corporate Venture Capital,1,,,,CVC of Italian Corp,1,,,Active,,,,,,,,,,Seed,,,Private,"100,607"
Fundacion Entrecanales Venture Capital,https://www.crunchbase.com/organization/fundacion-entrecanales-venture-capital,"Accelerator, Incubator, Venture Capital",1,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fundacion Entrecanales Venture Capital aims to promote the economic development of Spanish society through innovation and entrepreneurship.,1,,,Active,2009-01-01,year,http://fjme.org,https://www.linkedin.com/company/3197331,,,,,1-10,,,,Private,"100,732"
50TresDigital,https://www.crunchbase.com/organization/50tresdigital,Venture Capital,1,,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",50tresdigital is an investment company that offers funding opportunities to seed and development capital digital companies.,1,,,Active,,,http://50tresdigital.es/,,,,,,,,,,Private,"100,828"
Diamond Atlas Capital Limited,https://www.crunchbase.com/organization/diamond-atlas-capital-limited,Venture Capital,1,,,,"Diamond Atlas is dedicated to guiding the development of Web 3.0 and decentralized finance to create intrinsic, sustainable value.",1,,,Active,2021-01-01,year,https://diamondatlas.io/,https://www.linkedin.com/company/diamond-altas-capital,Decentralized Finance (DeFi),Blockchain and Cryptocurrency,,,,"Early Stage Venture, Private Equity",For Profit,,Private,"101,386"
BENE Asia Capital,https://www.crunchbase.com/organization/bene-asia-capital,Venture Capital,1,,,,BENE Asia Capital are specialists in technology and service for new generation.,1,,,Active,,,https://www.beneasiacapital.com/,,,,,,,Seed,,,Private,"102,152"
The WBAF Fund,https://www.crunchbase.com/organization/the-wbaf-fund,"Angel Group, Venture Capital",1,,"Gumussuyu, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",The WBAF Angel Investment Fund is designed to capitalize on entrepreneurial activity and venture financing for startups and scaleups.,1,,1,Active,,,https://wbaforum.org/AngelFund/WBAF-Angel-Investment-Fund/1,https://www.linkedin.com/company/wbaforum/,,,,,,Seed,,,Private,"102,732"
Inbox Ventures,https://www.crunchbase.com/organization/inbox-ventures,Venture Capital,1,1,,,Inbox Ventures,1,,,Active,,,,,,,,,,,,,Private,"104,247"
Homu Health Ventures,https://www.crunchbase.com/organization/homu-health-ventures,"Accelerator, Incubator, Venture Capital",1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Homu Health Ventures is an incubator, venture capitalist, and accelerator for biomedical firms.",1,,,Active,2019-01-01,year,http://homuinvest.com,https://www.linkedin.com/company/homu-invest-health-ventures,,,,,1-10,Seed,,,Private,"104,334"
Haga Ventures,https://www.crunchbase.com/organization/haga-ventures,Venture Capital,1,,,,Haga Ventures is a investment firm.,1,,,Active,,,https://haga.vc,,,,,,,,,,Private,"104,619"
Sidinvest,https://www.crunchbase.com/organization/sidinvest,"Family Investment Office, Venture Capital",1,,"Torino, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sidinvest is an investment management company that offers investment consultation for individuals and organizations.,1,,1,Active,1969-01-01,year,https://sidinvest.com/,https://www.linkedin.com/company/sidinvest-group/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Alexandre Campra,1-10,"Private Equity, Seed",,,Private,"104,888"
Sara Digital Ventures,https://www.crunchbase.com/organization/sara-digital-ventures,Venture Capital,1,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Private Investment Company,1,,1,Closed,2015-04-01,day,https://www.sara.sg,,Venture Capital,"Financial Services, Lending and Investments",1,Michael Wallis-Brown,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"104,922"
Prep4Seed,https://www.crunchbase.com/organization/prep4seed,"Accelerator, Venture Capital",1,,,,Prep4Seed is a program that prepares start-ups for seed investment and investor pitches.,1,,1,Active,,,,,,,,,,"Early Stage Venture, Seed",,,Private,"105,162"
PJ & PL Invest,https://www.crunchbase.com/organization/pj-pl-invest,Venture Capital,1,,"Åkarp, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",An investment company run by Robin Olsen and Pontus Jansson.,1,,,Active,2017-07-01,month,,,,,,,,Early Stage Venture,,,Private,"106,110"
Osito Ventures,https://www.crunchbase.com/organization/osito-ventures,Venture Capital,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Osito Ventures specializes in pre-seed, seed rounds, and syndicate investments.",1,,,Active,2024-01-01,year,https://ositovc.com/,https://www.linkedin.com/company/ositoventures/,,,,,1-10,Seed,,,Private,"106,145"
Visive Capital,https://www.crunchbase.com/organization/visive-capital,Venture Capital,1,,,,Visive Capital is a venture capital investment firm.,1,,,Active,,,,,,,,,,,,,Private,"106,519"
Bamboo Venture Capital,https://www.crunchbase.com/organization/bamboo-venture-capital,Venture Capital,1,,"A Coruña, Galicia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bamboo Venture Capital is an investment firm.,1,,,Active,,,https://www.bambooventurecapital.com,,,,,,1-10,Venture,,,Private,"106,720"
Digital Five Investment,https://www.crunchbase.com/organization/digital-five-investment,Venture Capital,1,,,,Digital Five Investment is an investment firm.,1,,,Active,,,,,,,,,,Seed,,,Private,"106,745"
