Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Verve Ventures,https://www.crunchbase.com/organization/verve-ventures,Venture Capital,241,24,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Verve Ventures is a European startup investment platform for private and institutional investors.,160,1,36,Active,2010-01-01,day,http://verve.vc,https://www.linkedin.com/company/verveventures,"Business Development, Consulting, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Lukas Weber,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,329
Chalmers Ventures AB,https://www.crunchbase.com/organization/chalmers-ventures,Venture Capital,241,14,"Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","Chalmers Ventures is a Swedish firm that specializes in coaching, financing, and business development.",110,5,113,Active,2015-01-01,year,http://www.chalmersventures.com/,https://www.linkedin.com/company/chalmers-ventures,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Mats Lundqvist, Sören Sjölander",11-50,"Early Stage Venture, Seed",,,Private,"16,647"
Tribe Capital,https://www.crunchbase.com/organization/tribe-capital,Venture Capital,239,13,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Tribe Capital is an venture capital firm that focuses on capturing a perpetual edge in venture and crypto using data science.,188,1,62,Active,2018-06-01,month,https://tribecap.co,https://www.linkedin.com/company/tribe-capital-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Alex Chee, Arjun Sethi, Jake Ellowitz, Jonathan Hsu, Ted Maidenberg",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,16
Notion Capital,https://www.crunchbase.com/organization/notion-capital,Venture Capital,239,31,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Notion is an early-stage venture fund that focuses on technology and cloud computing markets.,147,1,77,Active,2009-01-01,year,https://notion.vc,http://www.linkedin.com/company/notion-capital,"Finance, Financial Services, FinTech, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Software",5,"Ben White, Chris Tottman, Ian Milbourn, Jos White, Stephen Chandler",11-50,"Early Stage Venture, Seed",,,Private,549
Betaworks,https://www.crunchbase.com/organization/betaworks,"Accelerator, Venture Capital",237,73,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Betaworks Ventures is a product-focused, seed-stage venture capital fund.",194,,33,Active,2007-01-01,year,https://www.betaworks.com/,https://www.linkedin.com/company/betaworks,"Angel Investment, Coworking, Social Media","Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Real Estate",4,"Andy Weissman, Billy Chasen, John Borthwick, Sam Cash",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"1,191"
EIT InnoEnergy,https://www.crunchbase.com/organization/kic-innoenergy,"Accelerator, Venture Capital",237,7,"Eindhoven, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",EIT InnoEnergy is an environmental services company that provides catalysing and accelerating energy transitions.,151,3,70,Active,2010-01-01,day,http://www.innoenergy.com,https://www.linkedin.com/school/eitinnoenergy,"Clean Energy, Energy, Energy Efficiency, Energy Management","Energy, Sustainability",2,"Diego Pavía, Elena Bou",251-500,"Early Stage Venture, Seed",For Profit,,Private,"8,980"
Pritzker Group Venture Capital,https://www.crunchbase.com/organization/pritzker-group-venture-capital,Venture Capital,236,62,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Pritzker Group Venture Capital is a trusted partner helping entrepreneurs build market-leading technology companies,156,4,37,Active,1996-01-01,year,http://www.pritzkergroup.com/venture-capital/,http://www.linkedin.com/company/the-pritzker-group/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"J.B. Pritzker, Tony Pritzker",51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"41,928"
SAP.iO,https://www.crunchbase.com/organization/sap-io,"Accelerator, Corporate Venture Capital, Incubator",235,36,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",SAP.iO helps innovators start-up and scale with SAP.,218,,186,Active,2017-03-01,month,https://sap.io,https://www.linkedin.com/company/sap.io,"B2B, Business Development, Enterprise Software, Internet, Software, Venture Capital","Financial Services, Internet Services, Lending and Investments, Other, Professional Services, Software",1,Ram Jambunathan,51-100,"Early Stage Venture, Seed, Venture",,,Private,"4,140"
EIT Digital Accelerator,https://www.crunchbase.com/organization/eit-digital-accelerator,"Accelerator, Venture Capital",235,44,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Scaling up European Digital Ventures,230,2,6,Active,2010-01-01,year,https://www.eitdigital.eu/accelerator/,https://www.linkedin.com/company/eit-digital,Business Development,Professional Services,,,101-250,"Early Stage Venture, Grant, Seed",,,Private,"23,450"
MMC Ventures,https://www.crunchbase.com/organization/mmc-ventures,Venture Capital,233,29,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",MMC Ventures is an investment firm that invests in technology companies at Seed and Series A.,121,,93,Active,2000-01-01,year,http://www.mmc.vc,http://www.linkedin.com/company/mmc-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Alan Morgan, Bruce Macfarlane",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,632"
Investissement Quebec,https://www.crunchbase.com/organization/investissement-quebec,"Fund Of Funds, Private Equity Firm, Venture Capital",233,29,"Quebec, Quebec, Canada",,Investissement Québec offers a range of financing solutions to SMEs and large companies.,180,16,74,Active,1998-01-01,year,http://www.investquebec.com,http://www.linkedin.com/company/investissement-quebec,"Advice, Consulting, Finance, Financial Services","Financial Services, Media and Entertainment, Professional Services",,,1001-5000,"Early Stage Venture, Late Stage Venture",For Profit,,Private,"4,362"
Brinc,https://www.crunchbase.com/organization/brinc-io,"Accelerator, Venture Capital",233,4,"Central, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Brinc is a venture capital and accelerator firm that empowers game changers to help solve some of the world's biggest challenges.,210,1,71,Active,2014-01-01,year,http://www.brinc.io,https://www.linkedin.com/company/brinc-io,"Agriculture, Artificial Intelligence (AI), Blockchain, Clean Energy, Food and Beverage, Gaming, Health Care, Nutrition, Sustainability, Web3","Agriculture and Farming, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Energy, Food and Beverage, Gaming, Health Care, Internet Services, Other, Science and Engineering, Software, Sustainability",3,"Bashar Aboudaoud, Bay McLaughlin, Manav Gupta",101-250,"Early Stage Venture, Seed",,Made Acquisitions,Private,"5,240"
Alven,https://www.crunchbase.com/organization/alven-capital,Venture Capital,232,39,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alven is a European independent venture investment firm with a successful track record of backing more than 160 startups over 2 decades.,130,,88,Active,2000-01-01,year,https://www.alven.co/,http://www.linkedin.com/company/alven-capital-partners,"Blockchain, Consumer Applications, Cryptocurrency, Data Management, Developer Tools, Financial Services, FinTech, Gaming, Information Technology, Venture Capital","Apps, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Gaming, Information Technology, Lending and Investments, Other, Payments, Software",2,"Charles Letourneur, Guillaume Aubin",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,667
Compound,https://www.crunchbase.com/organization/metamorphic-ventures-llc,Venture Capital,230,59,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Compound is a thesis-driven, research-centric investment firm",156,3,39,Active,2008-01-01,year,https://compound.vc/,https://www.linkedin.com/company/compound-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,David Hirsch,1-10,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"1,357"
Cisco,https://www.crunchbase.com/organization/cisco,Corporate Venture Capital,229,105,"San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Cisco develops, manufactures, and sells networking hardware, telecommunications equipment, and other technology services and products.",181,16,58,Active,1984-12-01,day,http://www.cisco.com,http://www.linkedin.com/company/cisco,"Communications Infrastructure, Enterprise Software, Hardware, Software","Hardware, Software",3,"Dos Dosanjh, Leonard Bosack, Sandy Lerner",10001+,,For Profit,Made Acquisitions,Public,809
Cherry Ventures,https://www.crunchbase.com/organization/cherry-ventures,Venture Capital,228,18,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Cherry Ventures is a seed fund, founded by entrepreneurs with substantial experience in building fast-scaling technology companies.",135,1,80,Active,2013-01-01,day,http://www.cherry.vc,https://www.linkedin.com/company/cherry-ventures,"Angel Investment, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Christian Meermann, Daniel Glasner, Filip Felician Dames",11-50,"Early Stage Venture, Seed",,,Private,112
Atlantic Labs,https://www.crunchbase.com/organization/atlantic-labs,Venture Capital,228,29,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Atlantic Labs is a European first round investor, headquartered in Berlin.",128,2,108,Active,2013-01-01,year,http://www.atlanticlabs.de,https://www.linkedin.com/company/atlantic-labs/,Venture Capital,"Financial Services, Lending and Investments",1,Christophe Maire,11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,717"
Molten Ventures,https://www.crunchbase.com/organization/draper-esprit,Venture Capital,228,55,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Molten Ventures is a leading British venture capital firm backing Europe’s highest-growth private technology companies.,132,5,112,Active,2006-01-01,year,https://www.moltenventures.com,https://www.linkedin.com/company/molten-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Simon Cook, Stuart Chapman",51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Public,"2,693"
NGC Ventures,https://www.crunchbase.com/organization/neo-global-capital-ngc,"Fund Of Funds, Venture Capital",227,5,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",NGC Ventures is a venture capital firm that invests in inspiring projects related to blockchain.,213,1,41,Active,2017-12-13,day,http://ngc.fund,https://www.linkedin.com/company/ngcventures,"Blockchain, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",5,"Piyush Chaplot, Roger Lin, Tony Gu, Tony Tao, Wayne Zhu",11-50,"Convertible Note, Early Stage Venture, Initial Coin Offering, Late Stage Venture, Non Equity Assistance, Seed, Venture",,,Private,"2,181"
OKX Ventures,https://www.crunchbase.com/organization/okx-ventures,Corporate Venture Capital,227,2,"Mahé, Beau Vallon, Seychelles","Europe, Middle East, and Africa (EMEA)",OKX Ventures is the investment arm of leading crypto exchange and Web3 technology company OKX.,211,,53,Active,2017-01-01,year,https://www.okx.com/ventures,https://www.linkedin.com/company/okxofficial/,"Blockchain, Cryptocurrency, Financial Services, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Dora Yue,11-50,"Early Stage Venture, Seed",,,Private,"6,912"
RiverPark Ventures,https://www.crunchbase.com/organization/riverpark-ventures,Venture Capital,227,29,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",RiverPark Ventures is a venture capital fund investing in the future of enterprise technology and the evolution of consumer behavior.,152,,9,Active,,,https://riverparkvc.com/,https://www.linkedin.com/company/riverpark-ventures,Venture Capital,"Financial Services, Lending and Investments",1,Andy Appelbaum,11-50,"Early Stage Venture, Seed",,,Private,"10,644"
360 Capital,https://www.crunchbase.com/organization/360-capital-partners,Venture Capital,226,45,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",360 Capital is a Pan-European Early-Stage Venture Capital firm based in Paris and Milan.,136,11,73,Active,1997-01-01,year,https://360cap.vc/,http://www.linkedin.com/company/360-capital-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Celeste Mastria, Claudia Pingue, Fausto Boni, Lucrezia L., Sebastiano Silvestri",11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,181
RTP Global,https://www.crunchbase.com/organization/rtp-global,Venture Capital,226,29,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",RTP Global is a venture capital firm that focuses on early-stage technology investments.,143,5,71,Active,2000-01-01,year,https://rtp.vc/,https://www.linkedin.com/company/rtp-global-vc/,"Finance, FinTech, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Leonid Boguslavsky,11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,457
Orange DAO,https://www.crunchbase.com/organization/orange-fund,"Accelerator, Venture Capital",224,4,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Orange DAO is community venture capital.,203,,1,Active,2021-01-01,year,https://orangedao.xyz/,https://www.linkedin.com/company/orange-fund,"Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Don Ho,1001-5000,"Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,"1,132"
Target Global,https://www.crunchbase.com/organization/target-ventures,Venture Capital,222,24,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Target Global is a venture capital firm that invests in tech companies across all stages of their lifecycle.,138,6,93,Active,2015-01-01,year,http://www.targetglobal.vc,https://www.linkedin.com/company/target-global,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Mike Lobanov, Shmuel Chafets, Yaron Valler",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,"1,011"
EQT Ventures,https://www.crunchbase.com/organization/eqtventures,Venture Capital,220,22,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",EQT Ventures provides support and capital to bold and ambitious founders on their journeys to global success.,129,1,128,Active,2016-01-01,year,https://eqtventures.com,https://www.linkedin.com/company/eqt-ventures,"Finance, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Hjalmar Winbladh, Kees Koolen, Lars Jörnow",11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,66
Freestyle Capital,https://www.crunchbase.com/organization/freestyle-capital,Venture Capital,220,49,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Freestyle Capital invests in early-stage technology companies raising seed funding.,143,1,57,Active,2009-01-01,year,http://freestyle.vc,https://www.linkedin.com/company/freestyle-capital,"Finance, Information Technology, Software, Telecommunications, Venture Capital","Financial Services, Hardware, Information Technology, Lending and Investments, Software",2,"David Samuel, Josh Felser",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,218"
Ventech,https://www.crunchbase.com/organization/ventech-capital,Venture Capital,217,48,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ventech is a European & Chinese early-stage investment fund that invests in the digital economy.,129,6,67,Active,1998-01-01,year,http://www.ventechvc.com,http://www.linkedin.com/company/ventech,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Alain Caffi,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,444
Franklin Templeton,https://www.crunchbase.com/organization/franklin-templeton-investments,Venture Capital,216,68,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Franklin Templeton is a global investment firm that offers mutual funds for individuals and institutions.,181,51,50,Active,1947-01-01,year,http://www.franklintempleton.com,https://www.linkedin.com/company/franklin-templeton,"Financial Services, Hedge Funds, Professional Services, Wealth Management","Financial Services, Lending and Investments, Other",1,"Rupert H. Johnson, Sr.",5001-10000,Late Stage Venture,,Made Acquisitions,Private,6
Second Century Ventures,https://www.crunchbase.com/organization/second-century-ventures,"Corporate Venture Capital, Venture Capital, Venture Debt",215,25,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Second Century Ventures is a venture capital fund focused on promoting innovation in the real estate industry.,156,3,55,Active,2009-01-01,year,https://www.scv.vc,https://www.linkedin.com/company/second-century-ventures,"Commercial Real Estate, Financial Services, Smart Home, Venture Capital","Consumer Electronics, Financial Services, Lending and Investments, Real Estate",2,"Bob Goldberg, Dale Stinton",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"3,626"
TA Ventures,https://www.crunchbase.com/organization/ta-venture,Venture Capital,215,46,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","TA Ventures is a global VC firm empowering founders to build innovative, scalable technology companies.",176,2,6,Active,2010-01-01,year,http://www.taventures.vc,https://www.linkedin.com/company/ta-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Viktoriya Tigipko,11-50,"Early Stage Venture, Seed, Venture",,,Private,"16,515"
Project A Ventures,https://www.crunchbase.com/organization/project-a-ventures,Venture Capital,214,33,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Project A is an early-stage venture capital firm, combining financial and operational support for technology companies.",117,,65,Active,2012-01-01,year,http://www.project-a.com,https://www.linkedin.com/company/project-a-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Anton Waitz, Ben Fischer, Christian Weiss, Florian Heinemann, Thies Sander, Uwe Horstmann",101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,622"
Costanoa Ventures,https://www.crunchbase.com/organization/costanoaventures,Venture Capital,214,24,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Costanoa Ventures leads Formation, Seed, and Series A stage investments in companies that change the way the world does business",113,,88,Active,2012-06-01,day,http://www.costanoa.vc,https://www.linkedin.com/company/costanoa-ventures,"Finance, Financial Services, FinTech, Service Industry","Financial Services, Other",1,Greg Sands,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"6,514"
Asymmetry Ventures,https://www.crunchbase.com/organization/asymmetry-ventures,Venture Capital,213,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Early stage venture firm investing in defensible businesses,179,1,3,Active,,,https://asymmetry.vc,https://www.linkedin.com/company/asymmetryventures,,,1,Rob Ness,1-10,"Early Stage Venture, Seed, Venture",,,Private,"14,526"
SVG Ventures,https://www.crunchbase.com/organization/svg-ventures,"Accelerator, Venture Capital",212,11,"Los Gatos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",SVG Ventures|THRIVE is an investment firm that invests in early-stage ag-tech and food tech companies.,175,1,153,Active,2010-02-17,day,https://thriveagrifood.com,https://www.linkedin.com/company/svg-partners,"Advice, Consulting, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment, Professional Services",1,John Hartnett,11-50,"Early Stage Venture, Grant, Non Equity Assistance, Seed, Venture",,,Private,"3,513"
BDMI,https://www.crunchbase.com/organization/bertelsmann-digital-media-investments,Corporate Venture Capital,212,51,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","BDMI is a New York-based venture capital firm focused on investments in digital media technologies, products, and distribution channels.",145,1,31,Active,2006-01-01,year,http://www.bdmifund.com,https://www.linkedin.com/company/bdmi,"Digital Media, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",2,"Keith Titan, Urs Cete",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"19,339"
Hack VC,https://www.crunchbase.com/organization/hack-vc,Venture Capital,211,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Hack VC is an early-stage venture capital firm that invests in the cryptocurrency, fintech, and marketplaces sectors.",185,1,49,Active,2017-01-01,year,https://hack-vc.com,https://www.linkedin.com/company/hackvc,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Ed Roman,11-50,"Convertible Note, Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,134
Industrifonden,https://www.crunchbase.com/organization/industrifonden,Venture Capital,211,34,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Industrifonden is a venture capital firm that focuses on early stage technology and life science companies with international potential.,128,11,77,Active,1979-01-01,year,http://www.industrifonden.com,http://www.linkedin.com/company/industrifonden,"Biotechnology, Finance, Financial Services, Management Consulting, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Professional Services, Science and Engineering",,,11-50,"Early Stage Venture, Seed",,,Private,"15,051"
Foresight Group,https://www.crunchbase.com/organization/foresight-group,"Private Equity Firm, Venture Capital",208,38,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Foresight is an infrastructure and private equity investment manager that manages funds on behalf of institutions and retail clients.,182,,121,Active,1984-01-01,year,http://www.foresightgroup.eu/,https://www.linkedin.com/company/foresight-group,"Energy Efficiency, Finance, Financial Services, Infrastructure, Renewable Energy, Venture Capital","Energy, Financial Services, Lending and Investments, Other, Sustainability",2,"Bernard Fairman, Peter English",101-250,"Early Stage Venture, Late Stage Venture, Private Equity",,Made Acquisitions,Private,110
Portland Seed Fund,https://www.crunchbase.com/organization/portland-seed-fund,Venture Capital,208,28,"Portland, Oregon, United States","West Coast, Western US",Portland Seed Fund is a top-performing early-stage venture fund focused on investments in Portland and the Pacific Northwest.,128,1,4,Active,2011-01-01,year,http://portlandseedfund.com,https://www.linkedin.com/company/portland-seed-fund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Angela Jackson, Jenn Lynch, Jim Huston, Steve Eichenlaub",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"5,091"
Heartcore Capital,https://www.crunchbase.com/organization/heartcore-capital,Venture Capital,207,23,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Heartcore is a venture capital firm that invests in companies that use technology to change people's lives for the better.,102,2,57,Active,2007-01-01,year,https://www.heartcore.com/,https://www.linkedin.com/company/heartcorecapital/about/,"Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Christian Jepsen, Jimmy Nielsen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,914
Business Finland,https://www.crunchbase.com/organization/tekes,"Government Office, Venture Capital",205,15,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Business Finland is a Finnish funding agency specialized in research communities, industry, and service sectors.",154,5,79,Active,1983-01-01,year,https://www.businessfinland.fi/en/for-finnish-customers/about-us/funding-information/,https://www.linkedin.com/company/business-finland/,"Finance, Venture Capital","Financial Services, Lending and Investments",,,501-1000,"Debt, Early Stage Venture, Seed",For Profit,,Private,"11,743"
Lightbank,https://www.crunchbase.com/organization/lightbank,Venture Capital,204,44,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","Lightbank is a $700M AUM VC led by Eric Lefkofsky investing across AI, SaaS, marketplaces, healthcare, fintech and consumer.",139,5,73,Active,2010-03-01,day,http://www.lightbank.com,https://www.linkedin.com/company/lightbank,"EdTech, Enterprise Software, FinTech, Human Resources, Internet, Local, Mobile, Small and Medium Businesses","Administrative Services, Education, Financial Services, Internet Services, Mobile, Other, Sales and Marketing, Software",3,"Bradley Keywell, David Wald, Eric Lefkofsky",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,720"
Inveready,https://www.crunchbase.com/organization/inveready-technology-investment-group,"Private Equity Firm, Venture Capital, Venture Debt",203,30,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Inveready is a leading alternative investor in Southern Europe with +2bn€ of AUM throughout the companies life-cycle.,162,7,106,Active,2008-05-07,day,https://inveready.com/,https://www.linkedin.com/company/inveready/,"Financial Services, Information Technology, Life Science, Venture Capital","Biotechnology, Financial Services, Information Technology, Lending and Investments, Science and Engineering",2,"Josep María Echarri, Roger Piqué Pijuan",11-50,"Debt, Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",For Profit,Made Acquisitions,Private,"1,263"
boldstart ventures,https://www.crunchbase.com/organization/boldstart-ventures,"Micro VC, Venture Capital",203,33,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US","your partner from Inception; true believer for developer first, infra & SaaS founders",100,,63,Active,2010-01-01,year,http://www.boldstart.vc,https://www.linkedin.com/company/1136503,"Artificial Intelligence (AI), Cloud Infrastructure, Cryptocurrency, Cyber Security, Developer Tools, Enterprise Software, Robotics, SaaS","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Payments, Privacy and Security, Science and Engineering, Software",1,Ed Sim,11-50,Seed,,,Private,"3,336"
Elaia,https://www.crunchbase.com/organization/elaia-partners,Venture Capital,203,43,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","European venture capital firm focused on digital & deep tech startups, from early stage to growth development.",138,1,96,Active,2002-01-01,year,https://www.elaia.com,http://www.linkedin.com/company/elaia-partners,"B2B, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",2,"Philippe Gire, Xavier Lazarus",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"10,513"
CDP Venture Capital,https://www.crunchbase.com/organization/cdp-venture-capital,Venture Capital,202,1,"Rome, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",CDP Venture Capital is a venture capital firm,171,,80,Active,2015-01-01,year,https://cdpventurecapital.it/,https://www.linkedin.com/company/cdp-venture-capital-sgr/,"Financial Services, Risk Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,101-250,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed",,,Private,129
Innovation Capital,https://www.crunchbase.com/organization/innovation-capital-2bf4,"Accelerator, Venture Capital",201,,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)",EUR 21.1 million Pre-Seed and Seed Venture Fund with Acceleration program / Sector-agnostic / Geographic preference: Eastern Europe,182,,178,Active,2019-11-22,day,https://www.innovationcapital.bg/,https://www.linkedin.com/company/innovationacceleratorbg/,,,4,"Angel Hristov, Borislav Stefanov, Dimitar Kostov, Vassil Christov",1-10,"Early Stage Venture, Seed",,,Private,"21,843"
Blockchain Founders Fund,https://www.crunchbase.com/organization/blockchain-founders-fund,Venture Capital,199,7,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Blockchain Founders Fund (BFF) is a Singapore based early-stage Venture Capital Fund which invests in top-tier Blockchain startups globally.,167,,26,Active,2018-01-01,year,http://www.blockchainff.com,https://www.linkedin.com/company/blockchainfoundersfund,"Blockchain, Cryptocurrency, Emerging Markets, Financial Services, FinTech, Internet, Metaverse, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Other, Payments, Software",2,"Aly Madhavji, Mansoor Madhavji",11-50,"Convertible Note, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"1,742"
K5 Global,https://www.crunchbase.com/organization/k5-global,"Private Equity Firm, Venture Capital",198,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",K5 Global is a venture capital firm and incubation studio that offers investment from inception to IPO.,177,5,5,Active,2018-01-01,year,http://www.k5global.com/,https://www.linkedin.com/company/k5global/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bryan Baum, Michael Kives",11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,540
