Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
AU21 Capital,https://www.crunchbase.com/organization/au21-capital,Venture Capital,170,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",A fund dedicated to backing the most brilliant minds in the blockchain space,165,,9,Active,2017-01-01,year,https://au21.capital,https://www.linkedin.com/company/au21capital,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",2,"Chandler Guo, Kenzi Wang",11-50,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"37,556"
Airtree Ventures,https://www.crunchbase.com/organization/airtree-ventures-2,Venture Capital,169,14,"Surry Hills, New South Wales, Australia","Asia-Pacific (APAC), Australasia","Airtree is a venture capital firm backing Aussie and Kiwi founders, building the iconic technology companies of tomorrow.",109,1,73,Active,2014-06-01,day,http://www.airtree.vc,https://www.linkedin.com/company/airtree-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Craig Blair, Daniel Petre",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"1,798"
Graph Ventures,https://www.crunchbase.com/organization/graph-ventures,Venture Capital,168,34,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Early stage investment group of operators/founders with experience starting and scaling technology companies globally. 200+ investments.,161,4,4,Active,2007-01-01,year,http://www.graphventures.com,https://www.linkedin.com/company/graph-ventures,"Apps, B2B, Blockchain, Consumer, Developer Tools, Education, FinTech","Apps, Blockchain and Cryptocurrency, Education, Financial Services, Other, Software",7,"Julio Vasconcellos, Matt Wyndowe, Omar Siddiqui, Razmig Hovaghimian, Sarah Smith, Sebastien de Halleux, Serkan Piantino",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"12,941"
Shima Capital,https://www.crunchbase.com/organization/shima-capital,Venture Capital,168,1,"San Juan, NA - Puerto Rico, Puerto Rico",Latin America,Shima Capital is an investment fund that focuses on supporting blockchain startups.,151,,38,Active,2021-01-01,year,https://shima.capital/,https://www.linkedin.com/company/shima-capital,"Blockchain, Cryptocurrency, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Yida Gao,11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"17,474"
IOSG Ventures,https://www.crunchbase.com/organization/iosg-ventures,"Incubator, Private Equity Firm, Venture Capital",168,3,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),IOSG Venture is an early-stage fund for decentralized protocols and companies. Early-stage algorithm-based ventures.,148,,29,Active,2017-04-03,day,http://iosg.vc,https://www.linkedin.com/company/14480831/admin/,"Blockchain, Finance, Information Technology, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Lending and Investments, Other",1,Jocy Lin,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"45,877"
Translink Capital,https://www.crunchbase.com/organization/translink-capital,Venture Capital,167,31,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Translink Capital helps entrepreneurs develop customer connections and partnerships in Asia.,102,6,38,Active,2007-01-01,year,http://www.translinkcapital.com,https://www.linkedin.com/company/translink-capital/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",4,"Jackie Yang, Jay Eum, Sung Park, Toshi Otani",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,432
Pfizer Venture Investments,https://www.crunchbase.com/organization/pfizer-venture-investments,Corporate Venture Capital,166,45,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Pfizer Venture Investments is a corporate venture capital firm that invests in areas of current or future strategic interest to Pfizer.,109,29,46,Active,2004-01-01,year,https://www.pfizer.com/partners/venture-investments,,"Business Development, Finance, Financial Services, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Professional Services, Science and Engineering",,,10001+,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,"13,162"
Amino Capital,https://www.crunchbase.com/organization/zpark-venture,"Accelerator, Venture Capital",164,21,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Forbes' Midas Seed Lister 2023 and 2024 and Top 5 AI Trendsetters of 2024; Venture capital firm based in Palo Alto,138,2,31,Active,2012-09-01,day,http://www.aminocapital.com,https://www.linkedin.com/company/aminocapital,"Artificial Intelligence (AI), Enterprise Software, Generative AI, Machine Learning, SaaS, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",5,"David Wei, Huican Zhu, Jun Wu, Larry Li, Sue Xu",11-50,"Early Stage Venture, Seed, Venture",,,Private,761
Orbit Startups,https://www.crunchbase.com/organization/orbit-startups,"Accelerator, Venture Capital",164,4,,,Orbit Startups invests in early stage startups to drive impact across emerging frontier markets,140,,12,Active,2015-01-01,day,https://orbitstartups.com,https://www.linkedin.com/company/orbitstartups/,,,2,"Oscar Ramos, William Bao Bean",11-50,"Early Stage Venture, Seed, Venture",,,Private,"4,687"
Big Brain Holdings,https://www.crunchbase.com/organization/big-brain-holdings,Venture Capital,163,2,"Weston, Florida, United States","Greater Miami Area, East Coast, Southern US",Big Brain Holdings is Focused on Investing in Solana projects that have strong potential.,153,1,13,Active,2021-01-01,year,https://www.bigbrain.holdings/,https://www.linkedin.com/company/big-brain-holdings/,,,,,11-50,Early Stage Venture,,,Private,"7,505"
IQ Capital,https://www.crunchbase.com/organization/iq-capital-partners,Venture Capital,162,18,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",IQ Capital is a Cambridge & London -based VC firm investing in early-stage deeptech companies.,89,2,53,Active,2006-01-01,day,http://www.iqcapital.vc,https://www.linkedin.com/company/iq-capital-partners,"Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",3,"Ed Stacey, Kerry Baldwin, Max Bautin",11-50,"Early Stage Venture, Seed",,,Private,706
VentureSouq,https://www.crunchbase.com/organization/venturesouq,Venture Capital,162,11,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",VentureSouq (VSQ) is an investment platform for global early-stage technology businesses,134,1,19,Active,2013-01-01,year,http://www.venturesouq.com,https://www.linkedin.com/company/venturesouq/,Venture Capital,"Financial Services, Lending and Investments",4,"Sonia Gokhale, Sonia Weymuller, Suneel Gokhale, Tammer Qaddumi",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,853
redalpine,https://www.crunchbase.com/organization/redalpine-venture-partners,Venture Capital,161,15,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",redalpine is the Swiss venture capital firm investing in the frontiers of software & science across Europe.,82,,61,Active,2006-01-01,year,http://www.redalpine.com,https://www.linkedin.com/company/redalpine/,Venture Capital,"Financial Services, Lending and Investments",3,"Michael Sidler, Peter Niederhauser, Philip Kneis",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,193"
Loyal VC,https://www.crunchbase.com/organization/loyal-vc,Venture Capital,161,1,"Toronto, Ontario, Canada",Great Lakes,Loyal runs a global venture fund with quarterly redemptions and a proprietary gate-stage process,131,,18,Active,2018-01-01,year,http://loyal.vc,https://www.linkedin.com/company/loyal-vc/,,,2,"Kamal Hassan, Michael Kosic",11-50,"Early Stage Venture, Seed",,,Private,"11,149"
Inventure,https://www.crunchbase.com/organization/inventure-oy,Venture Capital,156,19,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Inventure is a venture fund that specializes in helping its portfolio companies with talent and expansion.,97,,76,Active,2005-01-01,year,https://inventure.vc/,https://www.linkedin.com/company/inventure/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Kevin Lösch, Sami Lampinen, Timo Tirkkonen",11-50,"Early Stage Venture, Seed",,,Private,"2,667"
Hard Yaka,https://www.crunchbase.com/organization/hard-yaka,Venture Capital,156,31,"Crystal Bay, Nevada, United States",Western US,"Fund investing in teams that revolutionize exchanges between seekers and providers of goods, services, and information.",144,3,8,Active,2010-01-01,year,http://hardyaka.com/,https://www.linkedin.com/company/hard-yaka/about/?viewAsMember=true,"Identity Management, Payments","Financial Services, Information Technology, Payments, Privacy and Security",1,Greg Kidd,11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"16,558"
Rocket Internet,https://www.crunchbase.com/organization/rocket-internet,"Incubator, Private Equity Firm, Venture Capital",155,48,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rocket Internet incubates and invests in internet and technology companies globally.,109,9,43,Active,2007-01-01,year,https://www.rocket-internet.com/,https://www.linkedin.com/company/1298456,"Finance, Financial Services, Incubators, Internet, Software","Financial Services, Internet Services, Lending and Investments, Software",11,"Alexander Samwer, Aneesa Arshad, Armando Baquero Ponte, Christopher Strauch, Fernando D'Alessio, Jaques Weltman, Marc Samwer, Michele Ferrario, Oliver Samwer, Peter Kopitz, Tanner Hackett",251-500,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",For Profit,Made Acquisitions,Public,"9,072"
Zillionize,https://www.crunchbase.com/organization/zillionize,"Angel Group, Venture Capital",155,31,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Zillionize is a low friction startup investor with a portfolio of over 100 fast growing startups.,149,,3,Active,2011-01-01,month,https://www.zillionize.com/,https://www.linkedin.com/company/zillionizeangel,"Finance, Financial Exchanges, Financial Services, Information Technology, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Software",1,Ben Li,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"16,242"
Hatcher+,https://www.crunchbase.com/organization/hatcher,"Micro VC, Venture Capital",154,7,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Hatcher+ offers a data-driven venture firm that uses AI/ML-based technologies to identify early-stage opportunities.,151,1,91,Active,2016-06-29,day,https://hq.hatcher.com,http://www.linkedin.com/company/hatcher,"Analytics, Artificial Intelligence (AI), Big Data, FinTech, Incubators, Machine Learning, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",3,"Dan Hoogterp, John Sharp, Wissam Otaky",11-50,"Early Stage Venture, Seed",For Profit,,Private,933
Energy Impact Partners,https://www.crunchbase.com/organization/energy-impact-partners,Venture Capital,153,19,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Energy Impact Partners is a collaborative strategic investment firm that invests in energy companies.,101,4,78,Active,2015-01-01,year,http://energyimpactpartners.com,https://www.linkedin.com/company/energy-impact-partners,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Hans Kobler, Steve Hellman",101-250,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"2,192"
LD Capital,https://www.crunchbase.com/organization/ld-capital,"Hedge Fund, Venture Capital",152,4,"Shanghai, Shanghai, China",Asia-Pacific (APAC),LD Capital is an VC investors in the blockchain field in Asia.,143,,13,Active,2017-01-01,year,http://ldcap.com/,https://www.linkedin.com/company/ld-capital/,"Blockchain, Finance, FinTech, Information Technology, Internet","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Other",2,"Blake G., Huawei Kong",11-50,"Secondary Market, Seed, Venture",,,Private,"4,486"
Borderless Capital,https://www.crunchbase.com/organization/borderless-capital,"Accelerator, Fund Of Funds, Venture Capital",151,2,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",Borderless Capital is a Web3-native investment manager with focus on fostering dynamic blockchain ecosystems.,132,1,55,Active,2018-01-01,year,https://borderlesscapital.io/,https://www.linkedin.com/company/borderlesscapital/,"Blockchain, Financial Services, FinTech, Information Services, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Lending and Investments, Other",2,"Arul Murugan, David García",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,494
Fifty Years,https://www.crunchbase.com/organization/fifty-years,"Micro VC, Venture Capital",150,8,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Fifty Years is an early stage VC fund backing entrepreneurs solving the world's biggest problems.,85,,28,Active,2015-01-01,year,http://fiftyyears.com/,https://www.linkedin.com/company/10774072,"Impact Investing, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",2,"Ela Madej, Seth Bannon",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,714
Multicoin Capital,https://www.crunchbase.com/organization/multicoin-capital,"Hedge Fund, Private Equity Firm, Venture Capital",150,3,"Austin, Texas, United States",Southern US,Multicoin Capital is a thesis-driven cryptofund that invests long term in tokens that reshape entire sectors of the global economy.,123,,76,Active,2017-08-01,day,https://multicoin.capital,https://www.linkedin.com/company/24776833/,"Asset Management, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2,"Kyle Samani, Tushar Jain",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"3,455"
CMS Holdings,https://www.crunchbase.com/organization/cms-holdings,Venture Capital,150,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",CMS Holdings is a principal investment firm that focuses on making investments across the cryptoasset ecosystem.,140,,7,Active,2019-01-01,year,http://cmsholdings.fund,https://www.linkedin.com/compaany/cms-holdings-llc/about/,"Cryptocurrency, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1,Daniel Matuszewski,1-10,"Early Stage Venture, Seed",,,Private,"22,093"
Omega Funds,https://www.crunchbase.com/organization/omega-funds,Venture Capital,148,72,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Omega Funds global life sciences-based investment firm that specializes in direct secondary transactions.,109,49,34,Active,2004-01-01,year,https://omegafunds.com,https://www.linkedin.com/company/omegafunds,"Biotechnology, Financial Services, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",1,Otello Stampacchia,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed",,,Private,932
M Ventures,https://www.crunchbase.com/organization/merckventures,"Corporate Venture Capital, Venture Capital",148,15,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",M Ventures invests in innovative technologies and products with the potential to significantly impact Merck‘s core business areas.,96,8,58,Active,2009-01-01,month,https://www.m-ventures.com/,https://www.linkedin.com/company/merck-ventures/,"Biotechnology, Life Science, Pharmaceutical, Semiconductor, Venture Capital","Biotechnology, Financial Services, Hardware, Health Care, Lending and Investments, Science and Engineering",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,757"
Third Kind Venture Capital,https://www.crunchbase.com/organization/high-line-venture-partners,Venture Capital,148,24,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Third Kind Venture Capital is a venture capital fund focused on early-stage investments.,114,,11,Active,2010-01-01,year,http://www.3kvc.com,,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Shana Fisher,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,257"
468 Capital,https://www.crunchbase.com/organization/468-capital,Venture Capital,146,11,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",468 Capital is an investment firm that identifies and manages opportunities across various markets and industries.,118,1,59,Active,2020-01-01,year,https://www.468cap.com,https://www.linkedin.com/company/468-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Alexander Kudlich, Diogo Cunha, Florian Leibert, Ludwig Ensthaler",11-50,Early Stage Venture,,,Private,430
CoinFund,https://www.crunchbase.com/organization/coinfund,"Hedge Fund, Venture Capital",145,3,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",CoinFund is a private cryptoasset investor and blockchain research and advisory firm that focuses on crypto and blockchain investments.,116,1,50,Active,2015-07-01,day,http://coinfund.io,https://www.linkedin.com/company/coinfund,"Asset Management, Bitcoin, Blockchain, Cryptocurrency, Financial Services, Trading Platform, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Aleksandr Bulkin, Jake Brukhman",11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"4,195"
TheVentureCity,https://www.crunchbase.com/organization/the-venture-city,"Accelerator, Venture Capital",144,10,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",TheVentureCity is a global early-stage venture fund that invests in product-centric startups.,114,,18,Active,2017-01-01,year,https://www.theventure.city,https://www.linkedin.com/company/11150747/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Laura Gonzalez-Estefani,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,384"
Robot Ventures,https://www.crunchbase.com/organization/robot-ventures,Venture Capital,143,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Robot Ventures is a (pre-)seed investor in exceptional fintech and blockchain companies.,137,,8,Active,2018-12-01,month,https://robvc.com/,,"Blockchain, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2,"Robert Leshner, Tarun Chitra",1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,196
Karista,https://www.crunchbase.com/organization/karista,Venture Capital,143,32,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",94,7,22,Active,2001-01-01,day,https://www.karista.vc/,http://linkedin.com/company/karistavc,Venture Capital,"Financial Services, Lending and Investments",1,Olivier Dubuisson,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"1,711"
Swisscom Ventures,https://www.crunchbase.com/organization/swisscom-ventures,Venture Capital,142,41,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","Swisscom Ventures is the corporate venture capital arm of Swisscom, that specializes in early stage tech investments.",100,7,39,Active,2005-01-01,year,https://ventures.swisscom.com,https://www.linkedin.com/company/swisscom-ventures/,"Big Data, Cloud Computing, FinTech, Telecommunications, Venture Capital","Data and Analytics, Financial Services, Hardware, Internet Services, Lending and Investments, Software",1,Dominique Megret,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,832"
Big Idea Ventures,https://www.crunchbase.com/organization/big-idea-ventures,"Accelerator, Micro VC, Venture Capital",140,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Solving the world's greatest challenges by backing the world's best entrepreneurs, scientists and engineers",117,,62,Active,2018-11-19,day,https://bigideaventures.com,https://linkedin.com/company/bigideaventures,"AgTech, Alternative Protein, Biotechnology, Food and Beverage, Nutrition","Agriculture and Farming, Biotechnology, Food and Beverage, Health Care, Science and Engineering",1,Andrew D. Ive,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"2,718"
1kx,https://www.crunchbase.com/organization/1kx,Venture Capital,140,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",1kx is a crypto investment firm that specializes in ecosystem growth.,118,,60,Active,2018-01-01,year,http://1kx.network,https://www.linkedin.com/company/1kxnetwork/,"Blockchain, Cryptocurrency, Finance, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Christopher Heymann, Lasse Clausen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,544"
Possible Ventures,https://www.crunchbase.com/organization/possible-ventures,Venture Capital,140,3,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Possible Ventures backs ambitious teams building frontier technology to positively impact people and the planet.,116,,7,Active,2021-01-01,year,https://possible.ventures,https://www.linkedin.com/company/possible-vc,,,1,Chris Hitchen,1-10,"Early Stage Venture, Seed",,,Private,"14,904"
TechRise Chicago,https://www.crunchbase.com/organization/techrise,"Startup Competition, Venture Capital",139,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",TechRise operates as a multi-stakeholder initiative supporting Black and Latinx tech founders.,113,,94,Active,2021-01-01,year,https://techrise.co,https://www.linkedin.com/showcase/techrise-chicago/,"Construction, Education, Finance, Food and Beverage, Insurance, Medical, Professional Services, Web Design","Design, Education, Financial Services, Food and Beverage, Health Care, Other, Real Estate",1,Desiree Vargas Wrigley,11-50,"Early Stage Venture, Grant, Seed",,,Private,"10,706"
Third Sphere,https://www.crunchbase.com/organization/urban-us,Venture Capital,137,10,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Early-stage fund focused on rapid, scalable climate action and targeting outsized impact and outsized returns.",94,,13,Active,2013-11-01,day,https://thirdsphere.com,https://www.linkedin.com/company/third-sphere/,"CleanTech, GovTech, Real Estate, Smart Building, Venture Capital","Financial Services, Government and Military, Information Technology, Lending and Investments, Real Estate, Sustainability",2,"Shaun Abrahamson, Stonly Baptiste Blue",11-50,"Debt, Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,307
Tiantu Capital,https://www.crunchbase.com/organization/tiantu-capital,Venture Capital,137,14,"Shenzhen, Guangdong, China",Asia-Pacific (APAC),Tiantu Capital is a venture capital association.,122,10,70,Active,2002-01-01,year,http://www.tiantu.com.cn,https://www.linkedin.com/company/%E5%A4%A9%E5%9B%BE%E8%B5%84%E6%9C%AC/,"Finance, Financial Services",Financial Services,,,51-100,"Early Stage Venture, Seed",,Made Acquisitions,Private,"4,019"
PreAngel,https://www.crunchbase.com/organization/preangel,"Angel Group, Incubator, Venture Capital",137,11,"Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","AI/ML, Open-Source Software, Mobile App, Blockchain, Drones, Helicopter, High-tech",128,6,19,Active,2011-01-01,day,https://preangelfund.com,https://www.linkedin.com/company/preangel/,"Artificial Intelligence (AI), Big Data, Cloud Infrastructure, Drones, Financial Services, Machine Learning, Mobile Apps, Open Source, SaaS","Apps, Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Financial Services, Hardware, Internet Services, Mobile, Science and Engineering, Software",2,"Huan Li, Lijie Wang",1-10,"Early Stage Venture, Seed",,,Private,"16,760"
GBV Capital,https://www.crunchbase.com/organization/genesis-block-ventures,"Incubator, Venture Capital",137,4,"Grand Cayman, Midland, Cayman Islands",,"GBV Capital focuses exclusively on investment related to blockchain technology, digital currency, and cryptocurrency",132,1,13,Active,2020-10-01,month,https://gbv.capital/,https://www.linkedin.com/company/gbv-capital/,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Leslie Tam,11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,Made Acquisitions,Private,"45,562"
AgFunder,https://www.crunchbase.com/organization/agfunder,"Micro VC, Venture Capital",136,8,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",AgFunder invests in impactful companies that can positively transform the world's food system.,102,1,33,Active,2013-09-01,day,http://agfunder.com,http://www.linkedin.com/company/agfunder,"Agriculture, AgTech, FinTech, Food and Beverage","Agriculture and Farming, Financial Services, Food and Beverage",3,"Melissa Tilney, Michael Dean, Rob Leclerc",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,449"
Foresight Ventures,https://www.crunchbase.com/organization/foresight-ventures-e03b,"Accelerator, Venture Capital",136,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Foresight Ventures is a venture capital firm that focuses on blockchain technology and the cryptocurrency industry.,126,,14,Active,2021-07-26,day,https://www.foresightventures.com/,https://www.linkedin.com/company/foresight-ven/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Forest Bai,11-50,"Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",,Made Acquisitions,Private,"7,553"
Tiny VC,https://www.crunchbase.com/organization/tiny-vc,Venture Capital,136,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Early Stage Investments by Philipp Moehring, Andy Chung, Ophelia Cai and Sandra Lyness",132,,,Active,2017-01-01,year,https://www.tiny.vc/,https://www.linkedin.com/company/tinyvc,"Angel Investment, Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Andy Chung, Philipp Moehring, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"16,965"
Berkeley SkyDeck Fund,https://www.crunchbase.com/organization/berkeley-skydeck-fund,"Accelerator, University Program, Venture Capital",133,4,"Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",Berkeley SkyDeck Fund is an investment Arm Behind UC Berkeley's SkyDeck Accelerator.,122,,14,Active,2017-10-01,month,http://www.skydeck.vc/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Chon Tang, Gopakumar Balakrishnan, Todd Roberts",1-10,Seed,,,Private,"3,511"
FinTech Collective,https://www.crunchbase.com/organization/fintech-collective,Venture Capital,132,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","FinTech Collective is a New York-based venture capital fund, focused exclusively on financial services technology companies.",85,1,39,Active,2012-09-01,day,http://www.fintech.io,http://www.linkedin.com/company/fintech-collective,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Brooks Gibbins, Gareth Jones",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"3,779"
Exor Ventures,https://www.crunchbase.com/organization/exor-ventures,Corporate Venture Capital,132,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Exor Ventures focuses on early and growth-stage investments in technology-driven companies across various sectors.,103,1,24,Active,2018-01-01,year,https://www.exor.com/pages/companies-investments/ventures,https://www.linkedin.com/company/exor_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,045"
ZBS CAPITAL,https://www.crunchbase.com/organization/zbs-capital,Venture Capital,130,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",ZBS Capital is a venture capital fund focused on companies building a decentralized world,130,,2,Active,2017-09-01,day,https://zbs.capital,https://www.linkedin.com/company/zbscapital,"Cryptocurrency, Financial Exchanges, Financial Services, Internet of Things, Marketing","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Sales and Marketing, Software",2,"Pasha Bitseps, Vladyslav Skakun",1-10,"Crowdfunding, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"11,589"
Addition,https://www.crunchbase.com/organization/addition-7af4,"Private Equity Firm, Venture Capital",129,8,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Addition is a venture investment company that invests in early and growth-stage technology companies.,75,2,71,Active,2019-09-01,month,https://addition.com,https://www.linkedin.com/company/additionvc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Lee Fixel,11-50,"Early Stage Venture, Private Equity",,,Private,"1,339"
