Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Kaltroco LTD,https://www.crunchbase.com/organization/kaltroco-ltd,Venture Capital,6,,"St. Helier, NA - Jersey, Jersey","Europe, Middle East, and Africa (EMEA)",Kaltroco Limited is a RC - Registered Private Company registered in Jersey - Channel Islands with Jersey Financial Services Commission,4,,3,Active,,,,,,,,,1-10,,,,Private,"27,307"
Spatial Capital,https://www.crunchbase.com/organization/spatial-capital,Venture Capital,6,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Spatial Capital is a venture capital firm investing in visionary founders.,6,,,Active,,,https://www.spatial.capital,https://www.linkedin.com/company/spatialcapital,,,1,Doug Griffin,1-10,Seed,,,Private,"27,456"
Chasing Rainbows,https://www.crunchbase.com/organization/chasing-rainbows,Venture Capital,6,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Chasing Rainbows is a venture capital firm that invests in pre-seed technology and technology-adjacent companies with LGBTQ+ founders.,6,,,Active,2022-01-15,day,https://www.chasingrainbows.vc,https://www.linkedin.com/company/chasing-rainbows-vc,"Finance, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Ben Stokes,1-10,"Early Stage Venture, Seed",,,Private,"28,525"
Impact X Capital Partners,https://www.crunchbase.com/organization/impact-x-capital-partners,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We are a double bottom line venture capital firm founded to support underrepresented entrepreneurs across Europe.,6,,1,Active,2018-01-01,year,https://www.impactxcapital.com,https://www.linkedin.com/company/impact-x-capital-partners-llp,,,16,"Adrian Lester, Annette Anthony, Barry Williams, Didier Lambert, Eric Collins, Gardy Berthoumieux, Ijeoma Okoli, Jacky Wright, Joe Voyticky, Lenny Henry, Michelle Levy, Paul Cleal, Ric Lewis, Roland Ilube, Ursula Burns, Vivian Hunt",1-10,Seed,,,Private,"28,836"
Mobilitech Capital,https://www.crunchbase.com/organization/mobilitech-capital,Venture Capital,6,,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Early-stage venture capital firm that invests in smart mobility,5,,2,Active,2021-06-01,day,https://www.mobilitech-capital.com/,https://www.linkedin.com/company/mobilitech-capital/,"Automotive, Autonomous Vehicles, Drone Management, Drones, Electric Vehicle, Energy Efficiency, Energy Management, Energy Storage, Logistics, Smart Cities","Consumer Electronics, Consumer Goods, Energy, Hardware, Real Estate, Software, Sustainability, Transportation",1,Alon Aginsky,1-10,Early Stage Venture,,,Private,"29,414"
18.ventures,https://www.crunchbase.com/organization/18-ventures,Venture Capital,6,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",18.ventures primarily invests in companies with a significant nexus to Israel.,4,,,Active,2019-01-01,year,https://www.18.ventures/,https://www.linkedin.com/company/18ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"David Meister, Nik Talreja",1-10,"Early Stage Venture, Seed",,,Private,"30,007"
Velocity Partners,https://www.crunchbase.com/organization/velocitypartners,Venture Capital,6,1,"Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",Velocity Partners is an innovative global nearshore software development company.,5,,,Active,2004-01-01,year,http://www.velocitypartners.net/,http://www.linkedin.com/company/velocity-partners,"Enterprise Software, Information Technology, Outsourcing, SaaS, Software","Information Technology, Professional Services, Software",1,Doug Kessler,501-1000,Early Stage Venture,For Profit,Was Acquired,Private,"30,286"
Hamamatsu Ventures,https://www.crunchbase.com/organization/hamamatsu-photonics-corporate-venture-capital,Corporate Venture Capital,6,,"Hamamatsu, Shizuoka, Japan",Asia-Pacific (APAC),Hamamatsu Photonics Corporate Venture Capital provides capital and make global technical and business resources available to help start-ups.,6,,3,Active,1953-01-01,year,https://cvc.hamamatsu.com/jp/en.html,https://www.linkedin.com/company/hamamatsu,,,,,11-50,Early Stage Venture,,,Private,"30,320"
G-FUND,https://www.crunchbase.com/organization/generations-fund,Venture Capital,6,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early-stage consumer technology VC,6,,1,Active,2021-09-01,month,https://gfund.vc/,https://www.linkedin.com/company/generations-fund,,,3,"Carl-Philipp von Polheim, Konstantin Urban, Sebastian Wahl",1-10,"Early Stage Venture, Seed",,,Private,"30,437"
WAGMi Ventures,https://www.crunchbase.com/organization/wagmi-ventures-4b5f,Venture Capital,6,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",WAGMi Ventures is a venture capital firm,6,,,Active,,,https://www.wagmiventures.co,https://www.linkedin.com/company/wagmiventures/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,,,,Private,"31,805"
Waterpoint Lane,https://www.crunchbase.com/organization/waterpoint-lane,"Private Equity Firm, Venture Capital",6,,"Toronto, Ontario, Canada",Great Lakes,Focused on growth-stage businesses that focus on and promote sustainable practices throughout the food supply chain,6,,2,Active,2021-07-01,month,https://www.waterpointlane.com/,https://www.linkedin.com/company/79288518/admin/,"Agriculture, AgTech, Farming, Food and Beverage, Organic Food, Sustainability","Agriculture and Farming, Food and Beverage, Sustainability",1,Ben Gibbons,1-10,"Early Stage Venture, Seed",,,Private,"33,119"
Flatiron Labs,https://www.crunchbase.com/organization/flatiron-labs,"Venture Capital, Venture Debt",6,3,"Austin, Texas, United States",Southern US,"Flatiron Labs is a venture studio funding and building the next generation of companies in AI, blockchain and health tech.",4,2,4,Active,2018-01-09,day,https://flatiron.co/labs,https://www.linkedin.com/company/flatironlabs/,"Artificial Intelligence (AI), Blockchain, Health Care, Internet, Telehealth, Venture Capital, Web3","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Health Care, Internet Services, Lending and Investments, Other, Science and Engineering, Software",1,Ryan Faber,11-50,"Early Stage Venture, Seed",,,Private,"33,916"
MAHR Projects,https://www.crunchbase.com/organization/mahr-projects,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Mahr Projects is an independent early-stage fund that focuses on the intersection between consumer and technology.,6,,2,Active,2019-03-05,day,http://mahrprojects.com/,,,,1,Magnus Rausing,1-10,"Early Stage Venture, Seed",,,Private,"34,164"
Perridon Holdings,https://www.crunchbase.com/organization/perridon-holdings,"Private Equity Firm, Venture Capital",6,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Perridon Holdings operates as a real estate firm.,6,,,Active,2004-01-01,year,https://perridon.com/,https://ae.linkedin.com/company/perridon-holdings,,,,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",For Profit,,Private,"34,783"
Amrock Ventures,https://www.crunchbase.com/organization/amrock-ventures,Venture Capital,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Amrock Ventures offers flexible and long-term capital to visionary entrepreneurs.,6,,3,Active,2021-01-01,year,https://amrockventures.com,https://linkedin.com/company/amrock-ventures-ltd,Venture Capital,"Financial Services, Lending and Investments",2,"Ashwin Muthiah, Hugo Chardon",1-10,,,,Private,"34,769"
Multivitamin Studio,https://www.crunchbase.com/organization/vitamin-london,"Accelerator, Angel Group, Incubator, Venture Capital",6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Digital innovation & production. We build value.,5,,,Active,2011-09-01,month,http://multivitamin.studio,https://www.linkedin.com/company/multivitamin.studio,"Consulting, E-Commerce, Graphic Design, Information Technology, Innovation Management, Internet, Mobile, Product Design, Software, Web Design","Commerce and Shopping, Design, Information Technology, Internet Services, Mobile, Professional Services, Software",1,Jacob Beckett,11-50,Seed,For Profit,"Made Acquisitions, Was Acquired",Private,"35,053"
Nomad Capital,https://www.crunchbase.com/organization/nomad-capital,Venture Capital,6,1,"San Juan, NA - Puerto Rico, Puerto Rico",Latin America,Nomad Capital is a seed stage fund that invests in emerging companies that are developing marketplaces and B2B software.,6,,,Active,2021-01-01,year,https://www.nomadcap.vc,https://www.linkedin.com/company/nomad-cap-vc,,,,,1-10,Seed,,,Private,"35,599"
Sonic Boom Ventures,https://www.crunchbase.com/organization/sonic-boom-ventures,Venture Capital,6,,,,Sonic Boom Ventures is an venture capital firm,5,,1,Active,,,,,,,,,1-10,Seed,,,Private,"35,970"
Main Set,https://www.crunchbase.com/organization/main-set,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Main Set invests into leading scale ups in fintech and adjacent SaaS companies. Main Set is backed by Capricorn Capital Partners.,5,,,Active,2024-01-01,year,https://www.mainset.co.uk ,https://www.linkedin.com/company/main-set/,,,1,Ioto Iotov,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"36,373"
D Global Ventures,https://www.crunchbase.com/organization/d-global-ventures,Venture Capital,6,,"Hillsborough, North Carolina, United States","Research Triangle, East Coast, Southern US",D Global Ventures is an investment firm.,6,,,Active,,,https://www.dglobalventures.com/,,,,,,,"Early Stage Venture, Seed",,,Private,"37,204"
Sustainable Impact Capital & Holding,https://www.crunchbase.com/organization/sustainable-impact-capital-96c3,Corporate Venture Capital,6,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","#Impact Capital with portfolio support, investing in social entrepreneurs committing to #UN #SDGs",5,,2,Active,2020-11-10,day,https://sustainableimpactvc.com,https://www.linkedin.com/company/si-vch,,,,,11-50,"Convertible Note, Early Stage Venture, Grant, Seed",,,Private,"38,352"
Dismatrix Group / Planthesis Fund,https://www.crunchbase.com/organization/dismatrix-group,"Private Equity Firm, Venture Capital",6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Dismatrix Group is a multinational private equity, private credit, and VC firm. Planthesis is a VC fund focused on future of food.",5,,4,Active,2019-09-01,day,,https://www.linkedin.com/company/dismatrix/,,,2,"Miray Zaki, Sebastiano Cossia Castiglioni",1-10,Seed,,,Private,"38,724"
Caygan Capital,https://www.crunchbase.com/organization/caygan-capital,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Hedge Fund - Multi Strat,6,,1,Active,2004-01-01,year,https://www.caygan.com,https://www.linkedin.com/company/caygancapital,,,,,11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"39,466"
Stardust Ventures,https://www.crunchbase.com/organization/starfund,Venture Capital,6,,"Hoboken, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",Stardust Ventures is consumer and crypto focused fund that invests in companies that can benefit from celebrity involvement.,6,,,Active,2020-01-01,year,https://www.stardustventures.us/,https://www.linkedin.com/company/stardustvc/,"Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments",1,Gil Eyal,1-10,,,,Private,"40,449"
Pink Salt Ventures,https://www.crunchbase.com/organization/pink-salt-ventures,Venture Capital,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Pink Salt Venturesis provides an Early-stage investment for high-growth female-led startups.,6,,1,Active,2019-01-01,year,https://pinksaltventures.com/,https://www.linkedin.com/company/pink-salt-ventures,,,1,Samira Ann Qassim,1-10,"Early Stage Venture, Seed",,,Private,"41,215"
D5 Capital,https://www.crunchbase.com/organization/d5-capital,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",D5 Capital is an early stage investment manager in the technology & media industries.,6,,,Active,2002-01-01,day,http://www.d5capital.com,,"Finance, Financial Services, Marketing","Financial Services, Sales and Marketing",2,"David Tabizel, Rupert Ashe",1-10,"Early Stage Venture, Seed",For Profit,,Private,"41,363"
Caspian Capital,https://www.crunchbase.com/organization/caspian-capital-limited,Venture Capital,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Caspian Capital is a venture capital firm.,5,,,Active,2012-11-01,month,,https://www.linkedin.com/company/caspian-capital-ltd,,,2,"Nuran Aliyev, Rasim Aliyev",1-10,"Early Stage Venture, Seed",,,Private,"42,389"
NoBa Capital,https://www.crunchbase.com/organization/noba-capital,"Angel Group, Venture Capital",6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",NoBa Capital invests in early-stage tech-enabled businesses that are shaping The Future of Work.,6,,4,Active,2019-01-01,year,http://www.nobacap.com,https://www.linkedin.com/company/noba-capital,,,2,"Kevin Fuller, Vanesa Pazos",1-10,"Early Stage Venture, Seed",,,Private,"42,378"
Amplio Ventures,https://www.crunchbase.com/organization/amplio-ventures,Venture Capital,6,2,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US","Amplio Ventures is driven by principles, processes and people while focusing on target industries and regions.",6,,,Active,2019-01-01,year,https://amplioventures.com/,https://www.linkedin.com/company/amplio-ventures,,,1,Chase Carroll,1-10,Early Stage Venture,,,Private,"44,130"
Greenbackers Investment Capital,https://www.crunchbase.com/organization/greenbackers-investment-capital,Venture Capital,6,,"Glasgow, Glasgow City, United Kingdom","Europe, Middle East, and Africa (EMEA)",Greenbackers Investment Capital connects disruptive technology providers to its network of climate-focused investors.,6,,,Active,2012-01-01,year,https://greenbackers.com/,https://www.linkedin.com/company/greenbackers-ic,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"44,050"
Fortunis Capital,https://www.crunchbase.com/organization/fortunis-capital,"Accelerator, Venture Capital",6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Fortunis Capital specialises in providing secure Investment opportunities, with fixed returns, to HNW Individuals in the UK",5,,4,Active,2018-02-20,day,http://www.fortuniscapital.co.uk/,https://www.linkedin.com/company/fortunis-capital-group/about/,,,,,51-100,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"44,764"
BNV Partners,https://www.crunchbase.com/organization/bnv-partners,Venture Capital,6,1,,,BNV Partners is a venture capital firm.,6,,,Active,,,https://www.bnvpartners.com,https://www.linkedin.com/company/bnv-partners,,,2,"Brian C. Bednar, Jeff Glavan",1-10,"Early Stage Venture, Seed",,,Private,"46,399"
BMW Venture Capital,https://www.crunchbase.com/organization/bmw-venture-capital,Venture Capital,6,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),BMW Venture Capital is a venture capital firm.,6,,,Active,2016-01-01,year,http://www.bmw-vc.com/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,Early Stage Venture,,,Private,"46,918"
Tabula Rasa Ventures,https://www.crunchbase.com/organization/tabula-rasa-ventures,Venture Capital,6,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Tabula Rasa Ventures is a venture capital firm focused on opportunistic investing in the psychedelics space.,6,,1,Active,2018-01-01,year,https://www.tabularasa.ventures,https://www.linkedin.com/company/tabulaventures,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Marik Hazan,11-50,Early Stage Venture,,,Private,"47,306"
ANIM,https://www.crunchbase.com/organization/anim,Venture Capital,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",ANIM is an investment firm.,6,,1,Active,,,https://www.animfund.com,,,,,,11-50,,,,Private,"47,815"
Champion Hill Labs,https://www.crunchbase.com/organization/champion-hill-labs,Venture Capital,6,,"Raleigh, North Carolina, United States","Research Triangle, East Coast, Southern US",Champion Hill Labs invests in private technology companies,5,,,Active,2014-01-01,year,http://www.championhilllabs.com,,,,1,Josh Manchester,1-10,"Late Stage Venture, Seed",,,Private,"47,860"
B4YO Capital,https://www.crunchbase.com/organization/b4yo-capital,Venture Capital,6,,"Sisli, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",B4YO Capital is established to assist entrepreneurs to develop their business.,5,,3,Active,2019-01-01,year,https://www.b4yocapital.com/,https://www.linkedin.com/company/b4yo-capital/,,,1,Özgün Bardız,1-10,Seed,,,Private,"48,333"
Campden Hill Capital,https://www.crunchbase.com/organization/campden-hill-capital,"Family Investment Office, Venture Capital",6,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Campden Hill Capital is an advisor to a single-family office in the UK that engages in venture capital activities.,6,,,Active,2010-01-01,year,https://www.campdenhillcapital.co.uk/,https://www.linkedin.com/company/campden-hill-capital/?originalSubdomain=uk,,,,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"50,640"
Bamboo Ventures,https://www.crunchbase.com/organization/bamboo-ventures,Venture Capital,6,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boutique Venture is a Ventures Captial firm which focussed on High-Tech Startups from sunrise industries with outstanding growth potential.,6,,1,Closed,2010-01-01,year,http://www.bambooventures.de/,https://www.linkedin.com/company/bambooventures-gmbh/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Maximilian Levasier, Michael Streich",11-50,"Early Stage Venture, Seed",,,Private,"52,454"
Not3Lau Capital,https://www.crunchbase.com/organization/not3lau-capital,"Family Investment Office, Venture Capital",6,,"Kuala Lumpur, Kuala Lumpur, Malaysia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Not3Lau Capital,6,,,Closed,2021-01-01,year,https://thedailyape.com,,Cryptocurrency,"Blockchain and Cryptocurrency, Financial Services, Payments, Software",2,"Darren Lau, Daryl Lau",1-10,,,,Private,"52,107"
Froxt Corporation,https://www.crunchbase.com/organization/froxt-corporation,"Corporate Venture Capital, Venture Capital",6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We create world-changing technology that improves the life of every person on the planet.,3,,6,Active,2020-01-01,year,https://froxt.com,,,,1,Sugavin Chidambaram,,"Seed, Venture",,,Private,"52,631"
Goodwater Genesis,https://www.crunchbase.com/organization/goodwater-genesis-iii,Venture Capital,6,,"California, Kentucky, United States",Southern US,Goodwater Genesis seeks out exceptional entrepreneurs and helps them cultivate the success they deserve.,6,,,Active,,,https://www.goodwatercap.com/genesis,https://www.linkedin.com/company/goodwater-capital/,,,,,51-100,Seed,,,Private,"53,506"
Aktif Ventures,https://www.crunchbase.com/organization/aktif-ventures,Venture Capital,6,,"Sisli, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Aktif Ventures builds digital ventures from the ground up and bring them to scale by using ideas and resources.,6,,1,Active,,,https://aktifventures.com/,https://www.linkedin.com/company/aktif-ventures/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"54,573"
JLR Star,https://www.crunchbase.com/organization/jlr-star,"Private Equity Firm, Venture Capital",6,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",JLR Star is a private investment company that makes seed or early-stage investments in promising businesses.,4,,,Active,2014-01-01,year,https://jlrstar.co.uk,https://www.linkedin.com/company/jlr-star-limited,,,,,1-10,"Early Stage Venture, Seed",,,Private,"55,807"
Sowlutions,https://www.crunchbase.com/organization/sowlutions,"Accelerator, Venture Capital",6,,"Lewes, Delaware, United States","East Coast, Southern US",Sowlutions is a VC firm and a startup accelerator. Sowlutions invests in the form of tech for equity.,6,,,Active,2016-01-01,year,https://sowlutions.com,https://www.linkedin.com/company/sowlutions/,Venture Capital,"Financial Services, Lending and Investments",1,Abdo Achkar,11-50,Early Stage Venture,,,Private,"57,393"
Greenwood Way Capital,https://www.crunchbase.com/organization/greenwood-way-capital,Venture Capital,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Greenwood Way Capital offers their members, both funds and individuals, the opportunity to co-invest in early stage companies.",5,,4,Active,,,https://gwcinvestor.com,,,,1,Ian Leigh,11-50,"Early Stage Venture, Venture",,,Private,"58,173"
Johnson & Johnson Impact Ventures,https://www.crunchbase.com/organization/johnson-johnson-impact-ventures,Corporate Venture Capital,6,,"New Brunswick, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",Johnson & Johnson Impact Ventures invest in purpose-driven entrepreneurs innovating at the front lines of care.,6,,,Active,2019-01-01,year,https://impactventures.jnj.com/,https://www.linkedin.com/company/johnson-&-johnson,,,,,1-10,"Early Stage Venture, Seed",,,Private,"57,840"
ZMT Ventures,https://www.crunchbase.com/organization/zmt-ventures,Venture Capital,6,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","ZMT Ventures invests and partners with entrepreneurs to support them in whatever, wherever, and whenever to go beyond better.",6,,4,Active,2013-01-01,year,https://www.zmtventures.com/,https://www.linkedin.com/company/zmt-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Mert Ocakoglu, Tolga Gures",1-10,,,,Private,"58,558"
RO Capital Partners,https://www.crunchbase.com/organization/ro-capital-partners,Venture Capital,6,,"Potters Bar, Hertford, United Kingdom","Europe, Middle East, and Africa (EMEA)",RO Capital Partners provides opportunity to leverage the collective value of the RO’s ‘playing ﬁeld’ and network.,4,,2,Active,2021-01-01,year,https://www.rogroup.co.uk/rocapitalpartners,https://www.linkedin.com/showcase/rogroup,,,,,1-10,"Early Stage Venture, Seed",,,Private,"58,825"
Station12,https://www.crunchbase.com/organization/station12,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Station12 is a company which combines operational, investment and advising experience.",6,,4,Active,2014-03-01,day,http://station12.co,https://www.linkedin.com/company/station-12,,,1,Patrick Bradley,1-10,Early Stage Venture,,,Private,"58,471"
B Holding,https://www.crunchbase.com/organization/b-holding,Venture Capital,6,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",B Holding is an investment vehicle for innovation in Italy.,6,,2,Active,2020-01-01,year,https://bholding.org/,https://www.linkedin.com/company/b-holding/,Financial Services,Financial Services,1,Fabio Cannavale,1-10,"Early Stage Venture, Seed",,,Private,"58,946"
Origin Capital,https://www.crunchbase.com/organization/origin-capital-b476,"Corporate Venture Capital, Venture Capital",6,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Origin Capital conducts venture capital fund management in Singapore.,6,,1,Active,2020-04-17,day,http://origincapital.sg/,https://www.linkedin.com/company/origin-capital-singapore,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Kelvin Tan,1-10,"Early Stage Venture, Seed",,,Private,"60,160"
Amnis Ventures,https://www.crunchbase.com/organization/amnis-ventures,Venture Capital,6,,"Houston, Texas, United States","Greater Houston Area, Southern US",Amnis Ventures is an investment firm that invests in technologies in supplying sustainable results.,5,,3,Active,2013-01-01,year,https://www.amnis-ventures.com/,,,,1,Manuel Silva,1-10,"Early Stage Venture, Seed",,,Private,"61,296"
LEAF Investments,https://www.crunchbase.com/organization/leaf-investments-llc,Venture Capital,6,1,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",LEAF Investments is an early stage investor in learning technology businesses.,5,,,Active,2011-01-01,year,http://www.leafinvestments.net/,,Finance,Financial Services,,,1-10,Early Stage Venture,,,Private,"63,124"
Lavender Capital,https://www.crunchbase.com/organization/lavender-capital,"Incubator, Venture Capital",6,,,,Lavender Capital is an Incubator and Advisor to numerous GameFi and NFT start ups and projects.,6,,,Active,2021-01-01,year,https://lavendercapital.vc/,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"63,217"
KHAN Technology Transfer Fund,https://www.crunchbase.com/organization/khan-technology-transfer-fund,Venture Capital,6,,"Dortmund, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",KHAN Technology Transfer Fund operates as an investment firm.,4,,4,Active,2019-01-01,year,https://khanu.de/,https://www.linkedin.com/company/khan-technology-transfer-fund-i/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"64,600"
Quantum Exponential,https://www.crunchbase.com/organization/quantum-exponential,Venture Capital,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Quantum Exponential is assembling a portfolio of potential investments in leading quantum technology companies around the world.,6,,2,Active,2021-01-01,year,https://quantumexp.co.uk/,https://www.linkedin.com/company/quantum-exponential/,Quantum Computing,Science and Engineering,,,11-50,Early Stage Venture,,,Private,"65,680"
Ironbridge Capital,https://www.crunchbase.com/organization/ironbridge-capital,Venture Capital,6,1,"Oak Brook, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",IronBridge Capital Management help clients with investment management.,4,1,1,Active,1999-01-01,year,http://www.ironbridgellc.net,https://www.linkedin.com/company/ironbridge-capital-management-l.p.,,,,,11-50,,For Profit,Made Acquisitions,Private,"65,738"
Dreamboat Capital,https://www.crunchbase.com/organization/dreamboat-capital,Venture Capital,6,,"Bali, Jawa Barat, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Dreamboat Capital is a Blockchain Venture company that connects good projects to the community or cryptocurrency investors in Indonesia.,6,,,Active,2014-01-01,year,http://dreamboatcapital.com/,,,,,,1-10,Venture,,,Private,"66,241"
Brightbridge Ventures,https://www.crunchbase.com/organization/brightbridge-ventures,Venture Capital,6,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Brightbridge Ventures is a U.K.-based venture capital firm focused on investments in FinTech companies.,6,,1,Active,2014-11-01,day,http://www.brightbridgeventures.com,,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,,,Was Acquired,Private,"69,420"
Rockley Group,https://www.crunchbase.com/organization/rockley-group,Venture Capital,6,3,"Oxford, Oxfordshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Rockley Group invests in developing businesses focused on large and timely markets.,6,2,,Active,2004-01-01,year,http://www.rockleygroup.com/,https://www.linkedin.com/company/洛克利（北京）投资管理顾问有限公司,"Business Development, Finance, Financial Services","Financial Services, Professional Services",,,1-10,Venture,,,Private,"70,368"
Clever Capital,https://www.crunchbase.com/organization/clever-capital,Venture Capital,6,,"Cluj-napoca, Cluj, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in bold entrepreneurs and disruptive startups building the future through technology.,6,,,Active,2017-01-01,year,https://clevercapital.eu,https://www.linkedin.com/company/clevercapital/,"Angel Investment, Blockchain, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Bianca Rusu,1-10,"Crowdfunding, Early Stage Venture, Initial Coin Offering, Private Equity, Seed",,,Private,"76,310"
ETCapital,https://www.crunchbase.com/organization/etcapital,Venture Capital,6,1,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",ETCapital is an early-stage venture capital firm based in Cambridge - the heart of the UK's leading technology cluster.,5,1,1,Active,1993-01-01,year,http://www.etcapital.com,https://www.linkedin.com/company/et-capital-limited,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"78,015"
Haller Capital,https://www.crunchbase.com/organization/haller-capital,"Government Office, Venture Capital",6,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Haller Capital is an Austrian investment fund specialized in seed- and early-stage venture, and grant investments.",6,,,Active,,,,,,,,,,"Early Stage Venture, Grant, Seed",,,Private,"79,363"
Brotherhood Ventures,https://www.crunchbase.com/organization/brotherhood-ventures,Venture Capital,6,,,,Brotherhood Ventures is a real estate investing company.,6,,,Active,,,https://brotherhoodventures.com/,,,,1,Neil Cassar,,Seed,,,Private,"82,972"
