Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Robot Ventures,https://www.crunchbase.com/organization/robot-ventures,Venture Capital,146,5,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Robot Ventures is a (pre-)seed investor in exceptional fintech and blockchain companies.,140,,8,Active,2018-12-01,month,https://robvc.com/,,"Blockchain, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2,"Robert Leshner, Tarun Chitra",1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"1,086"
Karista,https://www.crunchbase.com/organization/karista,Venture Capital,144,32,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",94,7,22,Active,2001-01-01,day,https://www.karista.vc/,http://linkedin.com/company/karistavc,Venture Capital,"Financial Services, Lending and Investments",1,Olivier Dubuisson,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"1,573"
IRIS,https://www.crunchbase.com/organization/iris-capital,Venture Capital,143,39,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",IRIS is a tech VC and growth firm,96,1,58,Active,1986-01-01,day,https://www.iris.vc,http://www.linkedin.com/company/iris-capital-management,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Antoine Garrigues, Pierre de Fouquet",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,748"
Acumen,https://www.crunchbase.com/organization/acumen-fund,"Entrepreneurship Program, Venture Capital",142,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Acumen is a non-profit venture fund that uses entrepreneurial approaches to solve the problems of global poverty.,120,,80,Active,2001-04-01,day,http://acumen.org,https://www.linkedin.com/company/acumen-fund,"Agriculture, Clean Energy, Communities, Education, Financial Services, Non Profit, Solar, Training, Venture Capital","Agriculture and Farming, Community and Lifestyle, Education, Energy, Financial Services, Lending and Investments, Natural Resources, Other, Social Impact, Sustainability",1,Jacqueline Novogratz,101-250,"Early Stage Venture, Late Stage Venture",Non-profit,,Private,"2,396"
Pario Ventures,https://www.crunchbase.com/organization/pario-ventures,"Accelerator, Venture Capital",142,21,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Pario works with entrepreneurs, CEOs, to identify and implement an exit strategy for the founder or shareholders including investment",134,8,7,Active,2010-11-11,day,http://www.parioventures.com,https://www.linkedin.com/company/pario-ventures/,"Artificial Intelligence (AI), Automotive, Battery, Energy Efficiency, Fast-Moving Consumer Goods, Gaming, Oil and Gas, Renewable Energy, Subscription Service","Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Energy, Gaming, Natural Resources, Other, Real Estate, Science and Engineering, Software, Sustainability, Transportation",2,"David Murray-Hundley, Kevin Doyle",1-10,"Crowdfunding, Debt, Early Stage Venture, Grant, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"4,126"
TGFS - Technologiegründerfonds Sachsen,https://www.crunchbase.com/organization/technologiegrnderfonds-sachsen,Venture Capital,141,9,"Leipzig, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",TGFS invests in start ups and young companies in the high technology area headquartered or located in Saxony.,99,,31,Active,2008-01-01,year,https://www.cfh.de,https://www.linkedin.com/company/tgfs/,"Enterprise Software, Venture Capital","Financial Services, Lending and Investments, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,054"
Deutsche Telekom Strategic Investments,https://www.crunchbase.com/organization/t-venture,"Corporate Venture Capital, Venture Capital",139,52,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),"Deutsche Telekom Strategic Investments is managed by Deutsche Telekom Capital Partners, the investment management Group of Deutsche Telekom.",102,4,30,Active,1997-06-01,month,https://www.dtcp.capital,https://www.linkedin.com/company/dtcp-capital,"Finance, Financial Services, Telecommunications, Venture Capital","Financial Services, Hardware, Lending and Investments",1,Thomas Abraham,51-100,"Early Stage Venture, Late Stage Venture",,,Private,"24,701"
PSV,https://www.crunchbase.com/organization/preseed-innovation,Venture Capital,138,26,"Lyngby, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","As a venture house, our mission is to clear the path for founders who build companies that matter.",106,4,47,Active,2000-01-01,year,https://psv.xyz,https://www.linkedin.com/company/psv-venturehouse/,Venture Capital,"Financial Services, Lending and Investments",4,"Anders Kjær, Christel Piron, Helle Uth, Richard Breiter",11-50,"Early Stage Venture, Seed, Venture",,,Private,"3,816"
Mastercard,https://www.crunchbase.com/organization/mastercard,,137,23,"Purchase, New York, United States","Greater New York Area, East Coast, Northeastern US",Mastercard is a financial network that processes payments between banks and cardholders.,119,7,53,Active,1966-11-03,day,http://www.mastercard.com,http://www.linkedin.com/company/mastercard,"Finance, Financial Services, Information Technology, Payments","Financial Services, Information Technology, Payments",,,10001+,,For Profit,Made Acquisitions,Public,"3,094"
Siparex Groupe,https://www.crunchbase.com/organization/groupe-siparex,Private Equity Firm,136,32,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Siparex is a private equity investment group that provides funding and assistance to companies from the start-up phase to mid-market size.,113,9,23,Active,1977-01-01,year,http://www.siparex.com,https://www.linkedin.com/company/siparex,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Dominique Nouvellet,251-500,"Early Stage Venture, Late Stage Venture",For Profit,Made Acquisitions,Private,"5,284"
Oreilly AlphaTech Ventures,https://www.crunchbase.com/organization/oreilly-alphatech-ventures,"Micro VC, Venture Capital",136,33,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","O'Reilly AlphaTech Ventures (OATV) is in the business of funding disruptors, innovators, and hackers of the status quo.",73,2,17,Active,2006-11-01,day,http://oatv.com,https://www.linkedin.com/company/o'reilly-alphatech-ventures,"Banking, Finance, Venture Capital","Financial Services, Lending and Investments",4,"Bryce Roberts, Mark Jacobsen, Tim O'Reilly, Tim O’Reilly",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,249"
Connect Ventures,https://www.crunchbase.com/organization/connect-ventures,"Micro VC, Venture Capital",134,19,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Connect Ventures invests in the best product-led companies in Europe at seed stage. Categories: Consumer, Health, Fintech, SaaS",95,,70,Active,2012-01-01,day,http://www.connectventures.co/,https://www.linkedin.com/company/connect-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Pietro Bezza,1-10,Seed,,Was Acquired,Private,"10,059"
Startupbootcamp Australia,https://www.crunchbase.com/organization/startupbootcamp-energy-australia,"Accelerator, Angel Group, Venture Capital",134,3,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",Startupbootcamp Australia is the leading global accelerator for innovative startups solving problems that make the world a better place.,133,1,29,Active,2018-01-01,year,https://www.startupbootcamp.com.au,https://www.linkedin.com/showcase/startupbootcamp-australia,"Clean Energy, Energy, Energy Efficiency, Energy Storage, FinTech, Food and Beverage, Renewable Energy, Solar, Sports, Wind Energy","Energy, Financial Services, Food and Beverage, Natural Resources, Sports, Sustainability",3,"Richard Celm, Ruud Hendriks, Trevor Townsend",11-50,"Early Stage Venture, Seed",,,Private,"10,420"
Dawn Capital,https://www.crunchbase.com/organization/dawn-capital,Venture Capital,131,24,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dawn Capital is an early-stage venture fund that focuses on investing in the enterprise software and FinTech sectors.,78,1,58,Active,2006-01-01,year,http://www.dawncapital.com,https://www.linkedin.com/company/dawn-capital,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Haakon Overli, Norman Fiore",11-50,Early Stage Venture,,,Private,631
BOM,https://www.crunchbase.com/organization/brabantse-ontwikkelings-maatschappij-bom,"Government Office, Venture Capital",130,13,"Tilburg, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","BOM invests in innovative start-up and growth companies, to improve the economic structure in the province of Brabant.",104,,27,Active,1983-06-17,day,https://www.bom.nl/,https://www.linkedin.com/company/brabantse-ontwikkelings-maatschappij-bom-/,"CleanTech, Financial Services, Information Technology, Life Science, Venture Capital","Biotechnology, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Sustainability",,,101-250,"Debt, Early Stage Venture, Private Equity, Seed",,,Private,"12,915"
Cambridge Angels group,https://www.crunchbase.com/organization/cambridge-angels-group,Angel Group,129,18,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","The Cambridge Angels are a group of high-net worth investors who have proven experience as successful entrepreneurs in internet, software,",105,2,21,Active,1999-01-01,year,http://cambridgeangels.com,https://www.linkedin.com/company/cambridge-angels,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"David Cleevely, Doug Richard, Ray Anderson, Robert Sansom, Sherry Coutu",51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"23,627"
Episode 1,https://www.crunchbase.com/organization/episode,Venture Capital,127,8,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Episode1 Ventures is a venture capital fund set up to invest in early-stage technology companies based in London, UK.",68,,51,Active,2013-01-01,year,http://www.episode1.com,http://www.linkedin.com/company/3242579,"Enterprise Software, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Software",3,"Adrian Lloyd, Damien Lane, Simon Murdoch",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",For Profit,,Private,956
SGH CAPITAL,https://www.crunchbase.com/organization/sgh-capital,Venture Capital,127,32,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",SGH Capital operates as a platform of funds that supports technology driven companies.,114,2,5,Active,2014-01-01,day,https://www.sghcapital.com,https://www.linkedin.com/company/sgh-capital,"Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Alexandre Azoulay,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"9,003"
GO CAPITAL,https://www.crunchbase.com/organization/ouest-ventures,"Private Equity Firm, Venture Capital",126,12,"Rennes, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",GO CAPITAL is a private equity fund based in France.,95,4,48,Active,2003-02-10,day,http://www.gocapital.fr/,https://www.linkedin.com/company/gocapital/?originalSubdomain=fr,,,,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"2,010"
SyndicateRoom,https://www.crunchbase.com/organization/syndicateroom,"Micro VC, Venture Capital",126,9,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",VC fund that builds diversified portfolios of 50+ startups by co‑investing with some of the UK’s best-performing angel investors.,111,1,11,Active,2013-09-21,day,http://www.syndicateroom.com,http://www.linkedin.com/company/syndicate-room,"FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Goncalo de Vasconcelos, Tom Britton",11-50,"Early Stage Venture, Seed",For Profit,,Private,"3,905"
PMV,https://www.crunchbase.com/organization/pmv-eu,"Government Office, Venture Capital",126,20,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",PMV is a private equity firm that implements projects that are important for prosperity and well-being.,89,5,29,Active,2001-01-01,year,http://www.pmv.eu/en,https://www.linkedin.com/company/pmv---doe-en-durfbedrijf,"Asset Management, Business Development, Enterprise Software, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services, Software",,,101-250,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,Made Acquisitions,Private,"15,731"
Hummingbird Ventures,https://www.crunchbase.com/organization/hummingbird-ventures,Venture Capital,125,13,"Watermael-boitsfort, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hummingbird Ventures is a global early stage venture capital fund backing outlier founders.,76,1,33,Active,2010-01-01,year,http://www.hummingbird.vc,http://www.linkedin.com/company/hummigbird-ventures,"Finance, Financial Services, Life Science, Therapeutics, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",1,Barend Van den Brande,11-50,"Early Stage Venture, Seed, Venture",,,Private,561
Midven,https://www.crunchbase.com/organization/midven,Micro VC,125,28,"Birmingham, Birmingham, United Kingdom","Europe, Middle East, and Africa (EMEA)","Midven is a specialist venture capital company providing investment to fast growing small and medium sized enterprises (SMEs), run by an",114,1,51,Closed,1991-01-01,year,https://midven.co.uk/,http://www.linkedin.com/company/midven,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,Was Acquired,Private,"4,204"
Playfair Capital,https://www.crunchbase.com/organization/playfair-capital,"Micro VC, Venture Capital",124,14,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Playfair is a generalist VC fund with a contrarian approach to pre-seed technology investing.,82,,29,Active,2013-01-01,year,http://playfair.vc,https://www.linkedin.com/company/playfair-vc/,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Federico Pirzio-Biroli,1-10,"Early Stage Venture, Seed, Venture",,,Private,"3,203"
Signatures Capital,https://www.crunchbase.com/organization/signatures-capital,Micro VC,123,59,"Redwood Shores, California, United States","San Francisco Bay Area, West Coast, Western US",Signatures Capital is a California-based venture capital firm that supports entrepreneurs and leadership teams in building new companies.,106,9,6,Closed,2006-06-06,day,http://signaturescapital.com/,https://www.linkedin.com/company/signatures-capital,Venture Capital,"Financial Services, Lending and Investments",1,Bobby Yazdani,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"26,034"
Esther Dyson,https://www.crunchbase.com/person/esther-dyson,"Individual/Angel, Investment Partner",122,33,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Esther Dyson - Founder @ Way to Wellville,96,4,6,,,,,http://www.linkedin.com/in/estherdyson,,,,,,Seed,,,,"20,078"
Mountain Partners,https://www.crunchbase.com/organization/mountain-partners,"Fund Of Funds, Venture Capital",122,31,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Mountain Partners is a globally operating company builder that invests in technology companies.,108,4,18,Active,2005-01-01,day,https://mountain.partners/,https://www.linkedin.com/company/mountain-partners-group,"Asset Management, Business Development, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Christine Schmitz-Riol, Daniel S. Wenzel, Dr. Cornelius Boersch",11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"21,693"
Kibo Ventures,https://www.crunchbase.com/organization/kibo-ventures,Venture Capital,119,20,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Kibo Ventures is a venture capital fund investing in early-stage internet and mobile companies.,73,2,32,Active,2012-01-01,year,http://www.kiboventures.com,http://www.linkedin.com/company/kibo-ventures,"Finance, Financial Services, Mobile, Venture Capital","Financial Services, Lending and Investments, Mobile",2,"Aquilino Pena, Javier Torremocha",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"12,591"
Audrey Capital,https://www.crunchbase.com/organization/audrey-capital,Angel Group,116,42,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",An Angel Investment and Research Company,116,3,,Active,2008-01-01,year,http://audrey.co,https://www.linkedin.com/company/audrey-capital,"Angel Investment, Market Research, Venture Capital","Data and Analytics, Design, Financial Services, Lending and Investments",1,Matt Mullenweg,1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"20,958"
Praetura Ventures,https://www.crunchbase.com/organization/praetura-capital,Venture Capital,115,7,"Manchester, Manchester, United Kingdom","Europe, Middle East, and Africa (EMEA)",Praetura raise capital and invest in the early stages of business life cycles.,76,2,88,Active,2011-01-01,year,https://www.praeturaventures.com,https://www.linkedin.com/company/praeturaventures,"Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"David Foreman, Michael Fletcher, Peadar O’Reilly",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,345
UVC Partners,https://www.crunchbase.com/organization/uvc-partners,Venture Capital,115,9,"Garching, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",We partner with Europe's most ambitious early-stage B2B tech startups.,55,1,44,Active,2011-01-01,year,http://www.uvcpartners.com/,https://www.linkedin.com/company/uvc-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,887"
Wayra UK,https://www.crunchbase.com/organization/wayra-uk,"Accelerator, Corporate Venture Capital",114,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Wayra UK provides access to networks and capital, turning start-ups into scale-ups.",85,,6,Active,2012-01-01,year,https://www.wayra.uk,https://www.linkedin.com/company/wayra-uk,"Business Development, Financial Services, Information Technology","Financial Services, Information Technology, Professional Services",1,Sandeep Raithatha,11-50,"Convertible Note, Early Stage Venture, Grant, Seed, Venture",,,Private,"31,482"
eCAPITAL ENTREPRENEURIAL PARTNERS,https://www.crunchbase.com/organization/ecapital-entrepreneurial-partners-ag,Venture Capital,113,22,"Münster, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",eCAPITAL is a venture capital firm that provides early to growth stage funding to technology companies.,66,,79,Active,1999-01-01,year,http://www.ecapital.vc,https://www.linkedin.com/company/ecapital-entrepreneurial-partners,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"2,863"
bmp Ventures,https://www.crunchbase.com/organization/bmp-ag,Venture Capital,113,18,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",bmp Ventures is a venture capital firm.,95,4,46,Active,1997-01-01,day,http://www.bmp.com,https://www.linkedin.com/company/bmpventures/,"E-Commerce, Financial Services, Health Care, Industrial, Information Technology, Internet, Medical, Software, Venture Capital","Commerce and Shopping, Financial Services, Health Care, Information Technology, Internet Services, Lending and Investments, Manufacturing, Software",1,Oliver Borrmann,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"3,418"
Hoxton Ventures,https://www.crunchbase.com/organization/hoxton-ventures,"Micro VC, Venture Capital",111,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Hoxton Ventures is an early-stage European venture capital firm,72,3,49,Active,2013-11-26,day,https://www.hoxton.vc,https://www.linkedin.com/company/hoxton-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Hussein Kanji, Rob Kniaz",1-10,"Early Stage Venture, Seed, Venture",,,Private,"10,401"
Defy.vc,https://www.crunchbase.com/organization/defy-partners,Venture Capital,107,13,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Defy is a seed-stage venture fund focused on emerging, high-potential opportunities.",74,1,43,Active,2016-01-01,year,http://defy.vc,https://www.linkedin.com/company/defy-vc,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Neil Sequeira, Phebe Chen Tran, Trae Vassallo",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,595
Starquest Capital,https://www.crunchbase.com/organization/starquest-capital,Venture Capital,106,10,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Starquest Capital is a venture capital firm based in France that helps accelerate the growth of entrepreneurs.,90,,19,Active,2008-01-01,year,https://www.starquest-capital.com/,https://www.linkedin.com/company/starquest-capital,Financial Services,Financial Services,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"7,059"
M Capital Partners,https://www.crunchbase.com/organization/m-capital-partners,"Private Equity Firm, Venture Capital",104,18,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","M Capital Partners is an investment company and French financing, independent and entrepreneurial.",96,2,63,Active,2001-01-01,year,http://www.mcapital.fr,https://www.linkedin.com/company/midi-capital/,"Finance, Financial Services, Retail","Commerce and Shopping, Financial Services",1,Rudy Secco,51-100,"Convertible Note, Early Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"21,049"
Pi Labs,https://www.crunchbase.com/organization/pi-labs-2,"Accelerator, Venture Capital",103,11,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Pi Labs is the VC backing the innovators who are transforming our relationship with the built world.,83,,41,Active,2015-01-01,year,http://www.pilabs.vc,https://www.linkedin.com/company/pi-labs-ltd-,"Finance, Innovation Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Dominic Wilson, Faisal Butt, Mary Criebardis",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,886
BACKED VC,https://www.crunchbase.com/organization/backed-vc,Venture Capital,103,10,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","BACKED is the human-centric venture capital fund. We invest in exceptional founders, at Seed, in Europe.",76,,23,Active,2015-01-01,year,http://backed.vc/,https://www.linkedin.com/company/backed-vc,"Biotechnology, Blockchain, Consumer, FinTech, Venture Capital","Biotechnology, Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Science and Engineering",3,"Alex Brunicki, Andre de Haes, Sonia Maciuszewicz",1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,795"
NRW.BANK,https://www.crunchbase.com/organization/nrw-bank,"Government Office, Investment Bank",103,15,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",NRW.BANK is a financial group that supports investment and development in the NRW state of Germany.,74,,22,Active,2002-01-01,year,http://www.nrwbank.de,https://www.linkedin.com/company/nrw.bank/,"Angel Investment, Biotechnology, Semiconductor","Biotechnology, Financial Services, Hardware, Lending and Investments, Science and Engineering",,,1001-5000,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,136"
Delta Partners,https://www.crunchbase.com/organization/delta-partners,Venture Capital,103,25,"Leopardstown, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Delta Partners is a venture capital firm focused on investments in Ireland and the United Kingdom.,74,1,32,Active,1994-01-01,year,http://www.deltapartners.com/,https://www.linkedin.com/company/276295,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Frank Kenny,11-50,"Early Stage Venture, Seed",,,Private,"2,691"
Piton Capital,https://www.crunchbase.com/organization/piton-capital,Venture Capital,103,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Piton Capital is a venture capital and growth equity firm headquartered in London, United Kingdom.",48,2,26,Active,2010-01-01,year,https://www.pitoncap.com/,https://www.linkedin.com/company/piton-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andrin Bachmann, Greg Lockwood",1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"16,967"
GP Bullhound,https://www.crunchbase.com/organization/gp-bullhound,Investment Bank,102,28,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",GP Bullhound is a technology advisory and investment firm that provides transaction advice and capital to entrepreneurs and founders.,79,5,23,Active,1999-02-05,day,http://www.gpbullhound.com,https://www.linkedin.com/company/gp-bullhound/,"Asset Management, Consulting, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",4,"Christian Lagerling, Hugh Campbell, Manish Madhvani, Per Roman",101-250,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,Made Acquisitions,Private,"3,941"
The North West Fund,https://www.crunchbase.com/organization/north-west-fund,Venture Capital,101,11,"Warrington, Warrington, United Kingdom","Europe, Middle East, and Africa (EMEA)",The North West Fund is an investment fund established to provide debt and equity funding to small- and medium-sized enterprises.,83,2,47,Active,2010-01-01,year,http://www.thenorthwestfund.co.uk,http://www.linkedin.com/company/the-north-west-fund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Cliff Maylor,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"28,198"
Northern Powerhouse Investment Fund,https://www.crunchbase.com/organization/northern-powerhouse-investment-fund,Private Equity Firm,100,9,"Sheffield, Sheffield, United Kingdom","Europe, Middle East, and Africa (EMEA)","NPIF provides commercial finance through three types of product funds: Microfinance, Debt Finance and Equity Finance.",96,,52,Active,2014-01-01,year,http://www.npif.co.uk/,https://www.linkedin.com/showcase/northern-powerhouse-investment-fund-npif-/,"Banking, Finance, Financial Services, FinTech","Financial Services, Lending and Investments",,,1001-5000,"Debt, Early Stage Venture, Private Equity, Seed, Venture",,,Private,"7,209"
Newable Private Investing,https://www.crunchbase.com/organization/newable-private-investing,"Angel Group, Micro VC",100,11,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Newable Ventures is a private investment group that connects early-stage investors with high-growth scale-up companies.,79,,24,Active,1982-01-01,year,https://newable.co.uk/ventures,https://www.linkedin.com/company/london-business-angels/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",For Profit,Was Acquired,Private,"25,174"
STRT Holding Nyrt,https://www.crunchbase.com/organization/strt-holding-zrt,"Incubator, Venture Capital",100,2,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)","STRT is an early stage investor and an education company for CEOs, combined.",99,,2,Active,2022-10-03,day,https://strt.hu,https://www.linkedin.com/company/10480129/,"Education, Financial Services, Health Care, Information Technology, Medical, Professional Services, Software","Education, Financial Services, Health Care, Information Technology, Other, Software",5,"András Tóth, Istvan Nagy, Maria Balogh-Mazi, Peter Balogh, Peter Langmar",11-50,"Convertible Note, Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"65,621"
24 Haymarket,https://www.crunchbase.com/organization/24-haymarket,"Private Equity Firm, Venture Capital",99,11,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",24 Haymarket is an investment network of highly experienced investors and senior operators.,60,,39,Active,2012-01-01,year,http://24haymarket.com/,https://www.linkedin.com/company/24haymarket,"Commercial, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",1,Charlie Green,11-50,"Crowdfunding, Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,"6,114"
Forward Partners,https://www.crunchbase.com/organization/forward-partners,Venture Capital,97,16,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Forward Partners is a venture capital investment firm that invests in startups through venture funding.,66,,37,Active,2013-09-01,day,http://www.forwardpartners.com,https://www.linkedin.com/company/forward-partners-uk/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Nicholas Brisbourne,11-50,"Early Stage Venture, Seed, Venture",,Was Acquired,Private,"5,106"
Imperial Innovations,https://www.crunchbase.com/organization/imperial-innovations,University Program,97,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Imperial Innovations is a technology commercialization and venture capital investor that focuses on technology.,59,3,48,Active,1986-01-01,year,https://www.imperial.tech,http://www.linkedin.com/company/imperial-innovations,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,,For Profit,,Private,"24,556"
