Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Possible Ventures,https://www.crunchbase.com/organization/possible-ventures,Venture Capital,140,3,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Possible Ventures backs ambitious teams building frontier technology to positively impact people and the planet.,116,,7,Active,2021-01-01,year,https://possible.ventures,https://www.linkedin.com/company/possible-vc,,,1,Chris Hitchen,1-10,"Early Stage Venture, Seed",,,Private,"14,904"
Tiny VC,https://www.crunchbase.com/organization/tiny-vc,Venture Capital,136,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Early Stage Investments by Philipp Moehring, Andy Chung, Ophelia Cai and Sandra Lyness",132,,,Active,2017-01-01,year,https://www.tiny.vc/,https://www.linkedin.com/company/tinyvc,"Angel Investment, Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Andy Chung, Philipp Moehring, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"16,965"
6th Man Ventures,https://www.crunchbase.com/organization/6th-man-ventures,Venture Capital,134,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","6th Man Ventures is investing in Web3 projects, protocols, and companies.",125,,13,Active,2021-03-01,month,https://www.6thman.ventures,https://www.linkedin.com/company/6mv/?viewAsMember=true,,,2,"Mike Dudas, Serge Kassardjian",1-10,"Early Stage Venture, Seed",,,Private,"2,455"
Fin Capital,https://www.crunchbase.com/organization/fin-venture-capital,"Private Equity Firm, Venture Capital",133,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Fin is an asset management firm specializing in B2B Fintech Software,101,1,41,Active,2018-06-01,month,https://fin.capital/,https://www.linkedin.com/company/finvc/,"Enterprise Software, Financial Services, FinTech, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",1,Logan Allin,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,410
Berkeley SkyDeck Fund,https://www.crunchbase.com/organization/berkeley-skydeck-fund,"Accelerator, University Program, Venture Capital",133,4,"Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",Berkeley SkyDeck Fund is an investment Arm Behind UC Berkeley's SkyDeck Accelerator.,122,,14,Active,2017-10-01,month,http://www.skydeck.vc/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Chon Tang, Gopakumar Balakrishnan, Todd Roberts",1-10,Seed,,,Private,"3,511"
Dolby Family Ventures,https://www.crunchbase.com/organization/dolby-family-ventures,Venture Capital,132,20,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Dolby Family Ventures is an early stage venture firm focused on building great technology companies.,88,6,9,Active,2014-01-01,year,http://dolbyventures.com,https://www.linkedin.com/company/dolbyventures/,"Angel Investment, Digital Media, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"28,719"
R/GA Ventures,https://www.crunchbase.com/organization/r-ga-ventures,Corporate Venture Capital,128,23,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",R/GA Ventures is R/investment GA's arm that assists industry leaders in capitalizing on disruptive technologies.,119,1,2,Active,2013-08-01,day,https://ventures.rga.com,https://www.linkedin.com/company/rgaventures,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Nick Coronges,11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"10,250"
MassMutual Ventures,https://www.crunchbase.com/organization/massmutual-ventures,Corporate Venture Capital,127,17,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","MMV is a multi-stage, global venture capital firm investing in enterprise software, cybersecurity, financial technology, and digital health.",85,,39,Active,2014-07-01,day,http://www.massmutualventures.com/,https://www.linkedin.com/company/massmutual-ventures/,"Cyber Security, Enterprise Software, Finance, Financial Services, FinTech, Health Care, Venture Capital","Financial Services, Health Care, Information Technology, Lending and Investments, Privacy and Security, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"1,506"
Redstone.VC,https://www.crunchbase.com/organization/redstone-digital-gmbh,"Venture Capital, Venture Debt",112,9,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Redstone is a European venture capital firm following selected investment strategies.,90,,42,Active,2014-03-01,day,http://www.redstone.vc,http://www.linkedin.com/company/redstone-digital-gmbh,"Analytics, Business Development, Business Intelligence, Financial Services, FinTech, Venture Capital","Data and Analytics, Financial Services, Lending and Investments, Professional Services",2,"Michael Brehm, Samuli Sirén",11-50,"Debt, Early Stage Venture, Non Equity Assistance, Seed, Venture",,,Private,"2,218"
Angel Invest,https://www.crunchbase.com/organization/angel-invest-ventures,"Angel Group, Venture Capital",111,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angel Invest is one of Europe's most active angel funds,89,,3,Active,2018-01-01,day,https://angelinvest.ventures,https://www.linkedin.com/company/angel-invest-ventures/,,,2,"Jens Lapinski, Oliver Clasen",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"3,275"
Katapult,https://www.crunchbase.com/organization/katapult-accelerator,"Accelerator, Venture Capital",111,4,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Katapult is an investment company and accelerator, focused on highly scalable impact climate, ocean and agri-tech startups.",93,,48,Active,2017-01-01,year,https://katapult.vc,https://www.linkedin.com/company-beta/17969162/?pathWildcard=17969162,"Carbon Capture, Clean Energy, Energy Efficiency, Financial Services, FinTech, GreenTech, Shipping, Smart Building, Smart Cities, Transportation","Energy, Financial Services, Real Estate, Sustainability, Transportation",4,"Anders Lier, Haakon Brunell, Rajeev Kapoor, Tharald Nustad",11-50,"Early Stage Venture, Seed",,,Private,"18,404"
Leblon Capital,https://www.crunchbase.com/organization/leblon-capital,"Private Equity Firm, Venture Capital",108,10,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Leblon Capital is an investment firm.,106,3,3,Active,,,https://leblon-capital.notion.site/,https://www.linkedin.com/company/leblon-capital/,"Financial Services, Health Care, Industrial, Information Technology, Internet, Software","Financial Services, Health Care, Information Technology, Internet Services, Manufacturing, Software",1,Andrej Henkler,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"9,459"
Pi Labs,https://www.crunchbase.com/organization/pi-labs-2,"Accelerator, Venture Capital",100,10,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Pi Labs is the VC backing the innovators who are transforming our relationship with the built world.,81,,39,Active,2015-01-01,year,http://www.pilabs.vc,https://www.linkedin.com/company/pi-labs-ltd-,"Finance, Innovation Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Dominic Wilson, Faisal Butt, Mary Criebardis",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,631"
Calm/Storm Ventures,https://www.crunchbase.com/organization/calm-storm-ventures,"Micro VC, Venture Capital",95,3,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Calm/Storm is the Nr 1 super-early-stage digital health fund in Europe with a particular focus on femtech & tabootech investments.,82,,8,Closed,2020-01-01,year,https://www.calmstorm.vc,https://www.linkedin.com/company/calmstorm,"Electronic Health Record (EHR), Fertility, Health Care, Health Diagnostics, Health Insurance, Home Health Care, Medical, Personal Health, Therapeutics, Wellness","Financial Services, Health Care",3,"Lucanus Polagnoli, Stephanie Urbanski, Test Test",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"10,248"
NAP,https://www.crunchbase.com/organization/nap-vc,Venture Capital,93,4,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","NAP is a Berlin-based pre-seed and seed venture capital investor, investing in European technology companies.",52,,33,Active,2016-01-01,year,https://www.nap.vc/,https://www.linkedin.com/company/napvc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Claude Ritter, Dominik Matyka, Marcel Hollerbach, Markus Fuhrmann, Rouven Dresselhaus, Stefan Walter",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"1,629"
Axeleo Capital,https://www.crunchbase.com/organization/axeleo-sas,Venture Capital,92,14,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Axeleo Capital is a Venture Capital firm specializing in early-stage investments across Europe in B2B Software and Greentech sectors,72,,41,Active,2017-01-06,day,http://www.axc.vc,http://htps//www.linkedin.com/company/3277365,Venture Capital,"Financial Services, Lending and Investments",2,"Eric Burdier, Mathieu Viallard",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,180"
HOWZAT Partners,https://www.crunchbase.com/organization/howzat-partners,"Micro VC, Venture Capital",92,17,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",HOWZAT Partners is an investment fund which invests in early stage digital businesses.,64,2,16,Active,2006-01-01,year,http://www.howzatpartners.com,http://www.linkedin.com/company/howzat-media,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"David Soskin, Hugo Burge",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,836"
SquareOne Venture Capital,https://www.crunchbase.com/organization/squarone-vc,Venture Capital,88,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",SquareOne is a venture capital firm focused on pre-seed and seed investments in B2B technology.,57,,33,Active,2010-01-01,year,https://squareone.vc/,https://www.linkedin.com/company/squareone-vc/,"Artificial Intelligence (AI), B2B, Enterprise Software, Finance, Financial Services, SaaS, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",1,Christian Buchenau,1-10,"Early Stage Venture, Seed",,,Private,"3,475"
Collab+Currency,https://www.crunchbase.com/organization/collab-currency,Venture Capital,85,3,"Eugene, Oregon, United States","West Coast, Western US",Collab+Currency is an early stage venture investor focusing on the intersection of consumer and web3.,80,,16,Active,2018-01-01,year,https://www.collabcurrency.com/,https://www.linkedin.com/company/collab-currency/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"19,115"
Kyoto University Innovation Capital,https://www.crunchbase.com/organization/kyoto-university-innovation-capital,"University Program, Venture Capital",82,4,"Kyoto, Kyoto, Japan",Asia-Pacific (APAC),Kyoto University Innovation Capital is an organization that researches the benefits of agriculture science.,54,1,21,Active,2014-01-01,year,http://www.kyoto-unicap.co.jp/,https://www.linkedin.com/company/%E4%BA%AC%E9%83%BD%E5%A4%A7%E5%AD%A6%E3%82%A4%E3%83%8E%E3%83%99%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%AD%E3%83%A3%E3%83%94%E3%82%BF%E3%83%AB%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,Venture,,,Private,"7,545"
HCVC,https://www.crunchbase.com/organization/hardwareclub,"Micro VC, Venture Capital",80,6,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",HCVC is an early-stage Venture Capital firm investing in companies automating and digitizing the physical world.,51,,18,Active,2015-01-01,year,http://hcvc.co/,https://www.linkedin.com/company/hardware-club,"Financial Services, Hardware, Venture Capital","Financial Services, Hardware, Lending and Investments",2,"Alexis Houssou, Barbara Belvisi",51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,843
42CAP,https://www.crunchbase.com/organization/42cap,"Micro VC, Venture Capital",80,5,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","42CAP is a seed stage investment firm based in Munich, Germany.",46,,24,Active,2016-01-01,year,http://www.42cap.com,https://www.linkedin.com/company/42cap/,"SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Alex Meyer, Thomas Wilke",11-50,"Early Stage Venture, Seed, Venture",,,Private,"4,480"
"Founders, Inc.",https://www.crunchbase.com/organization/founders-c414,"Accelerator, Incubator, Venture Capital",80,5,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Where founders build epic companies.,77,,8,Active,2019-01-01,year,https://f.inc,https://www.linkedin.com/company/foundersinc/,"Business Development, Software","Professional Services, Software",1,Furqan Rydhan,1-10,"Early Stage Venture, Seed",For Profit,,Private,"11,303"
aws Gründungsfonds,https://www.crunchbase.com/organization/aws-grnderfonds,Venture Capital,77,9,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Austrian venture capital fund, investing in Austrian high-growth start-ups in their later seed/(pre-)series-A stages",50,,8,Active,2013-01-01,day,http://www.gruenderfonds.at,https://www.linkedin.com/company/7213413/,"Finance, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"7,393"
Manta Ray Ventures,https://www.crunchbase.com/organization/manta-ray-ventures,Venture Capital,77,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Manta Ray Ventures provides flexible and patient capital, leveraging time, resources, and networks to support its portfolio companies.",56,,5,Active,2017-01-01,year,https://mantaray.vc/,https://www.linkedin.com/company/mantarayvc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Sebastian Kulczyk,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"19,298"
GFR Fund,https://www.crunchbase.com/organization/gfr-fund,Venture Capital,76,6,"The Woodlands, Texas, United States","Greater Houston Area, Southern US",GFR Fund is a venture capital fund that invests in early-stage startups that are disrupting the consumer entertainment industry.,64,,6,Active,2016-01-01,year,https://www.gfrfund.com/,https://www.linkedin.com/company/gvr-fund/,"Finance, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,569"
Nina Capital,https://www.crunchbase.com/organization/nina-capital,"Micro VC, Venture Capital",72,3,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investing in healthcare transformation powered by information technology led by need-driven founders.,50,,29,Active,2019-01-01,year,https://www.nina.capital/,https://www.linkedin.com/company/ninacapital/,"Analytics, Artificial Intelligence (AI), Data Visualization, Electronic Health Record (EHR), Health Care, Internet of Things, Medical Device, Sensor, Software, Wearables","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Design, Hardware, Health Care, Information Technology, Internet Services, Science and Engineering, Software",1,Marta G. Zanchi,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"2,139"
Reflex Capital,https://www.crunchbase.com/organization/reflex-capital,Venture Capital,72,13,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Reflex Capital invests into people, their ideas, and their personalities. Industries are second.",52,,23,Active,2012-07-01,day,https://www.reflexcapital.com,https://www.linkedin.com/company/reflex-capital,"Finance, Venture Capital","Financial Services, Lending and Investments",2,"Josef Chvojka, Ondřej Fryc",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"8,916"
10x Founders,https://www.crunchbase.com/organization/10x-founders,Venture Capital,70,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",10x Founders is a network-driven European early-stage investor backed by over 200 entrepreneurs and angels.,51,,13,Active,2021-01-01,year,https://www.10xfounders.com/,https://www.linkedin.com/company/10x-founders/,,,3,"Claudius Jablonka, Felix Haas, Jan Reichelt",11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,002"
Faber,https://www.crunchbase.com/organization/faber-ventures,Venture Capital,68,8,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in teams transforming the world with technology.,49,,18,Active,2012-01-01,year,http://faber.vc,http://www.linkedin.com/company/faber-vc,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Alexandre Barbosa,11-50,"Early Stage Venture, Seed",,,Private,"2,149"
Stride.VC,https://www.crunchbase.com/organization/stride-vc,Venture Capital,68,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Stride.VC is a venture capital firm targeting seed stage startups in the UK and France,44,1,39,Active,2018-05-01,month,http://stride.vc/,https://www.linkedin.com/company/stride-vc/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Fred Destin, Harry Stebbings",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"3,429"
PortfoLion Capital Partners,https://www.crunchbase.com/organization/portfolion,"Private Equity Firm, Venture Capital",68,8,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Portfolion is the venture capital and private equity arm of OTP Bank Plc. The CEE-focused multi-stage investor has EUR 400 AUM.,50,,29,Active,2010-01-01,year,https://www.portfolion.hu/en/,https://www.linkedin.com/company/portfolion-venture-capital-fund-management-plc-/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"6,549"
Flyer One Ventures,https://www.crunchbase.com/organization/flyer-one-ventures,Venture Capital,68,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","International venture capital firm investing in early-stage startups, founded by CEE founders.",60,,15,Active,2018-11-01,month,https://flyerone.vc/,https://www.linkedin.com/company/flyer-one-vc/mycompany/,"B2B, Enterprise Software, Food Delivery, Gamification, Gaming, Machine Learning, Software, Venture Capital, Virtual Workforce","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Food and Beverage, Gaming, Lending and Investments, Other, Software, Transportation",1,Vitaly Laptenok,11-50,"Early Stage Venture, Seed, Venture",,,Private,"9,295"
Greyhound Capital,https://www.crunchbase.com/organization/greyhound-capital,"Private Equity Firm, Venture Capital",67,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Global growth equity investor in technology enabled companies improving daily lives.,37,3,3,Active,2015-01-01,year,http://www.greyhoundcapital.com,https://www.linkedin.com/company/greyhound-capital,"Finance, Financial Exchanges, Financial Services, FinTech, Lending, Venture Capital","Financial Services, Lending and Investments",1,Pogos Saiadian,11-50,"Early Stage Venture, Late Stage Venture, Private Equity",,,Private,"8,753"
WAGMI Ventures,https://www.crunchbase.com/organization/wagmi-ventures-3757,"Syndicate, Venture Capital",67,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",WAGMI Ventures invest in web3 companies through a collective network .,65,,,Active,,,https://www.wagmiventures.io,https://www.linkedin.com/company/wagmi-ventures,"Information Technology, Internet, Web3","Blockchain and Cryptocurrency, Information Technology, Internet Services",,,1-10,,,,Private,"12,719"
ICLUB VC,https://www.crunchbase.com/organization/iclub-vc,Venture Capital,66,6,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)","ICLUB VC is a global network of private investors, established by a leading European VC fund TA Ventures.",61,1,1,Active,2018-01-01,year,https://iclub.vc/,https://www.linkedin.com/company/iclubvc,"Biotechnology, Enterprise Software, Financial Services, Health Care, Logistics","Biotechnology, Financial Services, Health Care, Science and Engineering, Software, Transportation",1,Viktoriya Tigipko,11-50,Early Stage Venture,,,Private,"22,990"
seed + speed,https://www.crunchbase.com/organization/seed-speed-ventures,Venture Capital,65,7,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",seed + speed is a venture capital firm that focuses on seed investments.,56,,19,Active,2016-01-01,year,http://www.seedandspeed.com,https://www.linkedin.com/company/seedandspeed,"Enterprise Software, FinTech, Software, Virtual Reality","Financial Services, Hardware, Software",1,Carsten Maschmeyer,11-50,"Early Stage Venture, Seed",,,Private,"19,541"
DvH Ventures,https://www.crunchbase.com/organization/dvh-ventures,Venture Capital,63,6,"Köln, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dieter von Holtzbrinck Ventures (DvH Ventures) is one of the leading European early-stage investors.,37,,19,Active,2014-01-01,year,http://dvhventures.de/,https://www.linkedin.com/company/dieter-von-holtzbrinck-ventures-gmbh/,"Education, FinTech, Health Care, Venture Capital","Education, Financial Services, Health Care, Lending and Investments",3,"Duc Quyen Tran, Fabian von Trotha, Peter Richarz",1-10,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,533"
The Austrian Research Promotion Agency (FFG),https://www.crunchbase.com/organization/theaustrian-researchpromotion-agency-ffg,"Government Office, Venture Capital",62,2,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Austrian Research Promotion Agency (FFG) is the national funding institution for applied research and development in Austria.,51,1,16,Active,2004-09-01,day,https://www.ffg.at,https://www.linkedin.com/company/ffg,,,,,251-500,Grant,,,Private,"19,643"
ZAKA VC,https://www.crunchbase.com/organization/zaka-startups,"Family Investment Office, Venture Capital",61,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","ZAKA VC is a pre-seed and seed-focused VC fund, investing in tech startups in North America and Europe.",51,,10,Active,2019-01-01,year,https://zaka.vc/,https://www.linkedin.com/company/zakastartups/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Jan Kasper,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"3,839"
Senovo,https://www.crunchbase.com/organization/senovo,Venture Capital,61,9,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Senovo focuses on early stage B2B SaaS investments.,34,,23,Active,2013-01-01,year,https://www.senovo.vc/,https://www.linkedin.com/company/senovo-gmbh,"Finance, Financial Services, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Software",3,"Alexander Buchberger, Frederick Mallinckrodt, Markus Grundmann",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,456"
METRO Xcel,https://www.crunchbase.com/organization/techstars-metro,"Accelerator, Incubator, Venture Capital",59,5,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",METRO Xcel is a selective sales driven program for technology startups targeting hospitality and retail industries.,58,,3,Active,2015-01-01,year,http://www.metroaccelerator.com,https://www.linkedin.com/company/metro-accelerator,"Hospitality, Retail Technology","Commerce and Shopping, Hardware, Software, Travel and Tourism",,,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"30,246"
Market One Capital,https://www.crunchbase.com/organization/market-one-capital,Venture Capital,57,6,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",MOC backs platforms of tomorrow that democratize market access and enhance efficiency through the power of network effects.,36,,20,Active,2017-12-01,month,http://www.moc.vc,https://www.linkedin.com/company/m1c/,"Internet, Marketplace, Venture Capital","Commerce and Shopping, Financial Services, Internet Services, Lending and Investments",4,"Jakub Ślusarczyk, Marcin Kurek, Marcin Zabielski, Michal Skrzyński",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"12,636"
tecnet equity,https://www.crunchbase.com/organization/tecnet-equity,Venture Capital,57,8,"Sankt Polten, Niederosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",tecnet equity is an Austrian venture capital fund investing in innovative high-tech companies with potential for significant growth.,24,,19,Active,2002-01-01,year,https://www.tecnet.at/,https://www.linkedin.com/company/2453527,"Financial Services, Information and Communications Technology (ICT), Venture Capital","Financial Services, Information Technology, Lending and Investments",,,11-50,Early Stage Venture,,,Private,"27,724"
SET Ventures,https://www.crunchbase.com/organization/set-ventures,Venture Capital,55,9,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture capital firm focused on digital technologies for a carbon-free energy system,30,,22,Active,2007-01-01,year,http://www.setventures.com/,https://www.linkedin.com/company/setventures/,"CleanTech, Energy, Finance, Financial Services, Venture Capital","Energy, Financial Services, Lending and Investments, Sustainability",2,"Rene Savelsberg, Wouter Jonk",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,627"
APEX Ventures,https://www.crunchbase.com/organization/apex-ventures-2,Venture Capital,55,1,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",APEX Ventures is a deep-tech and medical-focused venture capital firm.,36,,17,Active,2016-01-01,year,http://www.apex.ventures,https://www.linkedin.com/company/apex-vc/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Andreas Riegler, Christoph Kanneberger, Stefan Haubner",1-10,"Early Stage Venture, Seed, Venture",,,Private,"53,276"
BackBone Ventures,https://www.crunchbase.com/organization/backbone-ventures,Venture Capital,54,3,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","BackBone Ventures focuses on early-stage investments primarily in ​​innovative ICT, food tech, and disruptive technologies.",39,,15,Active,2018-02-14,day,https://www.backbone.vc,https://www.linkedin.com/company/backbone-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Diego Blumati, Janic Frolicher, Miklos Stanek, Philippe Bernet",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"22,269"
eQventure,https://www.crunchbase.com/organization/eqventure,"Angel Group, Venture Capital",52,5,"Graz, Steiermark, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",eQventure offers hard & smart capital for Austrian growth companies,22,,40,Active,2014-01-01,year,http://www.eqventure.com/,https://www.linkedin.com/company/eqventure/,"FinTech, Venture Capital","Financial Services, Lending and Investments",4,"Bernhard Astner, Christian Klemm, Herbert Gartner, Joerg Schoenbacher",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"15,247"
Moonrock Capital,https://www.crunchbase.com/organization/moonrock-capital,"Accelerator, Incubator, Venture Capital",50,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","We Are Moonrock Capital, A Crypto Native Venture Capital Boutique Incubating Web3 And Blockchain Start-Ups To Shape The World Of Tomorrow.",48,,5,Active,2019-01-01,year,https://www.moonrockcapital.io/,https://www.linkedin.com/company/moonrock-capital/about/,"Cryptocurrency, Incubators, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Software",3,"Alex Smith, Jonathan Habicht, Simon Dedic",1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"22,216"
Next Media Accelerator,https://www.crunchbase.com/organization/next-media-accelerator,"Accelerator, Venture Capital",50,5,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Next Media Accelerator is a pan-European startup program for innovation in media & marketing.,47,,28,Active,2015-01-01,year,http://www.nma.vc/,https://www.linkedin.com/company/next-media-accelerator/,"Communities, Finance, Funding Platform, Incubators, Journalism, Media and Entertainment, Venture Capital","Community and Lifestyle, Content and Publishing, Financial Services, Lending and Investments, Media and Entertainment",2,"Dirk Herzbach, Nico Lumma",1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"27,436"
EWOR,https://www.crunchbase.com/organization/ewor,"Accelerator, Venture Capital",48,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","EWOR is a place where the most extraordinary people find the education, network, and capital to solve the world’s biggest problems.",48,,2,Active,2020-01-01,year,https://ewor.com/,https://www.linkedin.com/company/ewor/,"Education, Training, Venture Capital","Education, Financial Services, Lending and Investments",3,"Alexander Grots, Daniel W Dippold, Florian Huber",101-250,"Early Stage Venture, Seed",For Profit,,Private,409
