Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
WiSEED,https://www.crunchbase.com/organization/wiseed,,32,2,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",WiSEED is a crowdfunding platform that allows individuals to invest in small businesses and enterprises.,29,,9,Active,2008-05-22,day,http://www.wiseed.com,http://www.linkedin.com/company/wiseed,"Crowdfunding, Financial Services, Funding Platform, Small and Medium Businesses","Financial Services, Lending and Investments, Other",3,"Gilles Crofils, Nicolas SÉRÈS, Thierry MERQUIOL",11-50,Crowdfunding,For Profit,,Private,"24,232"
Futury Capital,https://www.crunchbase.com/organization/futury-ventures,Venture Capital,32,1,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Futury Capital is an early- and growth-stage investor focusing on tech startups in Germany and worldwide.,21,,16,Active,2018-01-01,year,https://www.futurycapital.vc/en,https://www.linkedin.com/company/futury-vc,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Holger Follmann,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,384"
Kairos Angels,https://www.crunchbase.com/organization/kairos-angels,Angel Group,32,2,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)","Kairos Angels partners with entrepreneurs to help them build scalable, long-term businesses.",31,,1,Active,2018-01-01,year,http://www.kairosangels.com,https://www.linkedin.com/company/kairos-angels/,"Angel Investment, Communities, Crowdfunding, FinTech","Community and Lifestyle, Financial Services, Lending and Investments",2,"Tayo Oviosu, Temi Marcella Awogboro",1-10,"Early Stage Venture, Seed",,,Private,"24,418"
Raise Ventures,https://www.crunchbase.com/organization/raise-ventures,Venture Capital,32,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Raise Ventures is a Venture Capital structure dedicated to innovative startups in France and Europe.,23,,7,Active,2014-01-01,year,https://www.raise.co/raise-ventures/,,,,,,51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"24,615"
Eterna Capital,https://www.crunchbase.com/organization/eterna-capital,"Private Equity Firm, Venture Capital",32,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eterna Capital is a Web3-focused Venture Capital firm.,31,,2,Active,2018-01-01,year,http://www.eternacapital.com/,https://www.linkedin.com/company/eterna-capital/,"Blockchain, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other",4,"Andrea Bonaceto, Asim Ahmad, Mattia Mrvosevic, Nassim Olive",1-10,"Early Stage Venture, Seed",,,Private,"24,914"
Clave Mayor,https://www.crunchbase.com/organization/clave-mayor,Venture Capital,32,2,"Pamplona, Navarra, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Clave Mayor pursues investment opportunities in technology spin-offs from the Polytechnic University of Valencia.,31,,7,Active,2002-06-01,day,http://clavemayor.com,https://www.linkedin.com/company/clave-mayor,"Biotechnology, Consumer Electronics, Venture Capital","Biotechnology, Consumer Electronics, Financial Services, Hardware, Lending and Investments, Science and Engineering",,,11-50,"Early Stage Venture, Seed",,,Private,"25,125"
Com2uS,https://www.crunchbase.com/organization/com2us-corp,,32,4,"El Segundo, California, United States","Greater Los Angeles Area, West Coast, Western US",Com2uS is a developer and publisher of mobile games that covers content development and server operation.,29,2,8,Active,1998-07-01,day,http://global.com2us.com,https://www.linkedin.com/company/com2us,"Developer Tools, Mobile Apps, Software, Video Games","Apps, Gaming, Mobile, Software",3,"Jiyoung Park, Youngil Lee, Yu Hyeon",1001-5000,,For Profit,"Made Acquisitions, Was Acquired",Public,"25,179"
Everblue Management,https://www.crunchbase.com/organization/everblue-management,Family Investment Office,32,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Everblue Management is a family office for the hedge fund managers.,26,1,4,Active,2014-01-01,year,,,"Finance, Financial Services, Hedge Funds","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"25,987"
Angels Santé,https://www.crunchbase.com/organization/angels-sant,Angel Group,32,,"Puteaux, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angels Santé is the leading French Business Angel Network solely dedicated to Healthcare investments.,27,,4,Closed,2008-01-01,year,https://www.angelssante.fr/,https://www.linkedin.com/search/results/all/?heroEntityKey=urn%3Ali%3Aorganization%3A12666394&keywords=Angels%20Sant%C3%A9&origin=ENTITY_SEARCH_HOME_HISTORY&sid=piU,,,2,"Guy-Charles Fanneau de la Horie, Pierre-Emmanuel Aubert",1-10,"Early Stage Venture, Seed",,,Private,"26,518"
Manik Gupta,https://www.crunchbase.com/person/manik-gupta,Individual/Angel,32,4,"Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Manik Gupta is the Chief Product Officer at Uber. Prior to taking on this role, Manik ran Uber's Marketplace and Maps product teams, where h...",29,,1,,,,,http://www.linkedin.com/in/manikg,,,,,,"Early Stage Venture, Seed",,,,"26,527"
COIND,https://www.crunchbase.com/organization/coind,"Accelerator, Corporate Venture Capital, Private Equity Firm, Venture Capital",32,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","COIND is an American investment firm, mainly focuses on Metaverse, NFT, Web3, and Layer1 blockchain technology.",31,1,1,Active,,,https://coindglobal.com/,,"Metaverse, Web3","Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Software",3,"Eugenie Whitman, Mary Valdovinos, Sylvia Doran",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"27,185"
Fulcrum Venture Accelerator,https://www.crunchbase.com/organization/fulcrum-venture-accelerator,Accelerator,32,,"Boulder, Colorado, United States","Greater Denver Area, Western US",Fulcrum Venture Accelerator is a fundraising accelerator for mission-driven entrepreneurs and impact startups.,31,,29,Active,2019-01-01,year,https://fulcrumventureaccelerator.com,https://www.linkedin.com/school/fulcrum-venture-accelerator,"Business Development, Consulting, Finance, Social Entrepreneurship","Community and Lifestyle, Financial Services, Professional Services, Social Impact",1,William Sacks,1-10,,,,Private,"28,765"
Crista Galli Ventures,https://www.crunchbase.com/organization/crista-galli-ventures,Venture Capital,32,2,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Crista Galli Ventures is a venture capital firm that invests in healthtech at Seed and Series A stages.,23,,1,Active,2019-01-01,year,https://www.cristagalli.com,https://www.linkedin.com/company/crista-galli-ventures,,,1,Fiona Pathiraja,1-10,"Early Stage Venture, Seed",,,Private,"28,869"
Venista Ventures,https://www.crunchbase.com/organization/venista-ventures,Venture Capital,32,7,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Venista backs aspiring founders in Pre-Seed and Seed, focussing on tech-driven enterprise and consumer internet startups in Western Europe",24,,7,Active,2004-01-01,year,http://www.venista-ventures.com,https://www.linkedin.com/company/venistaventures/about/,Venture Capital,"Financial Services, Lending and Investments",2,"Christian Teichert, Oliver Wimmeroth",11-50,Seed,,,Private,"30,217"
Brandtech Ventures,https://www.crunchbase.com/organization/you-mr-jones-brandtech-ventures,Corporate Venture Capital,32,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Brandtech Ventures is the venture investment arm of The Brandtech Group (formerly You & Mr Jones), a marketing technology group.",25,1,10,Active,2015-06-11,day,https://thebrandtechgroup.com/,https://www.linkedin.com/company/the-brandtech-group/,"Brand Marketing, Digital Media, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment, Sales and Marketing",1,David Jones,51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"30,531"
Avala Capital,https://www.crunchbase.com/organization/avala-capital,"Angel Group, Venture Capital",32,9,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Avala Capital invests in high-growth companies with ambitious goals and the talents to achieve them.,21,2,4,Active,2012-01-01,year,http://avalacapital.com/,https://www.linkedin.com/company/avala-capital,"Angel Investment, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Milan Misa Obradovic,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"31,212"
ECONA AG,https://www.crunchbase.com/organization/econa-ag,Venture Capital,32,15,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","ECONA is an independent investment boutique based in Berlin, Germany.",29,3,3,Active,1999-01-01,year,http://www.econa.com,https://www.linkedin.com/company/econa-ag/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bernd Hardes, Jochen Beutgen",1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"31,290"
Gate Labs,https://www.crunchbase.com/organization/gate-labs-0bb5,"Accelerator, Corporate Venture Capital, Incubator, Venture Capital",32,,"Malta, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Gate Labs is the investment arm of Gate.io,31,,,Active,2021-02-20,day,https://www.gate.io/,https://www.linkedin.com/company/gateio,"Cryptocurrency, Financial Exchanges, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Lin Han,101-250,"Early Stage Venture, Seed",,,Private,"31,366"
Tony Jamous,https://www.crunchbase.com/person/tony-jamous,Individual/Angel,32,8,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Tony Jamous is the CEO and Co-Founder of Oyster. He previously worked at Nexmo as a President.Tony Jamous attended IMD.,30,,,,,,,http://www.linkedin.com/in/teljamou,,,,,,"Early Stage Venture, Seed, Venture",,,,"35,330"
BIC Angels,https://www.crunchbase.com/organization/bic-angel-invesments,Angel Group,32,4,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",BIC Angels is a Turkey-based angel investment network supporting start-up companies.,26,,1,Active,2012-01-01,day,http://www.bicangels.com,https://www.linkedin.com/company/bic-angel-investments,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",1,Joachim Behrendt,1-10,"Early Stage Venture, Seed",,,Private,"35,869"
AUC Angels,https://www.crunchbase.com/organization/auc-angels,Angel Group,32,1,"Cairo, Al Qahirah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",AUC Angels is the first university-based angel investor network in the MENA region.,28,,12,Active,2019-01-01,year,https://business.aucegypt.edu/centers/vlab/auc-angels,https://www.linkedin.com/company/auc-angels,,,3,"Abdul Latif Jameel, Ahmed Amin, Ayman Ismail",1-10,"Early Stage Venture, Seed",,,Private,"36,126"
QBN Capital,https://www.crunchbase.com/organization/qbn-capital,Venture Capital,32,5,"Wanchai, Guangdong, China",Asia-Pacific (APAC),"QBN Capital is a venture capital firm, focus on Fintech and Deeptech in Europe that have the ambition.",28,2,12,Active,2019-01-01,year,https://www.qbncapital.com/,https://www.linkedin.com/company/qbn-capital,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"36,561"
Reuters Venture Capital,https://www.crunchbase.com/organization/reuters-venture-capital,Venture Capital,32,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","RVC, the former venture capital arm of Reuters, was set up in 1994 and began investing with RVC.",30,6,9,Closed,1994-01-01,year,http://rvc.com,,"Finance, Venture Capital","Financial Services, Lending and Investments",1,John Taysom,1-10,,,,Private,"36,774"
L Marks,https://www.crunchbase.com/organization/l-marks,"Accelerator, Micro VC",32,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","L Marks supports large organisations to identify, validate, and implement innovative solutions and products",30,,11,Active,2014-01-01,year,https://lmarks.com,https://www.linkedin.com/company/l-marks,"Angel Investment, Consulting, Information Technology, Innovation Management, InsurTech","Financial Services, Information Technology, Lending and Investments, Professional Services",1,Stuart Marks,11-50,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"36,956"
The Caisse des Dépôts,https://www.crunchbase.com/organization/the-caisse-des-d-p-ts,Government Office,32,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Caisse des Dépôts is a French financial organization investing in development projects that serve general interest and more.,26,,10,Active,1816-01-01,year,http://caissedesdepots.fr,https://www.linkedin.com/company/groupe-caisse-des-d%C3%A9p%C3%B4ts,"Finance, Financial Services",Financial Services,,,10001+,,,Made Acquisitions,Private,"38,516"
Startupbootcamp Amsterdam,https://www.crunchbase.com/organization/startupbootcamp-amsterdam,"Accelerator, Private Equity Firm, Venture Capital",32,7,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","This program focuses on intensive mentoring from industry leaders across Europe, propelling tech startups into higher levels of growth.",31,,1,Active,2010-01-01,year,https://www.startupbootcamp.org/accelerator/commerce-amsterdam/,https://in.linkedin.com/company/startupbootcamp-amsterdam/,"Communications Infrastructure, Incubators, Innovation Management","Financial Services, Hardware, Lending and Investments, Professional Services",2,"Patrick Zeeuw, Ruud Hendriks",101-250,,,,Private,"41,120"
Bootstrapped Debt Financing,https://www.crunchbase.com/person/friends-and-family-round,"Individual/Angel, Investment Partner",32,4,"Leeds, United Kingdom, Europe","Europe, Middle East, and Africa (EMEA)",Bootstrapped Debt Financing,30,1,3,,,,,,,,,,,,,,,"44,223"
Anthony Sassano,https://www.crunchbase.com/person/anthony-sassano,Individual/Angel,32,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Anthony Sassano is a Product Marketing Manager at Set Labs. He attended La Trobe University. and a Founder of The Daily Gwei,31,,,,,,,https://www.linkedin.com/in/asassano,,,,,,,,,,"46,406"
John Maloney,https://www.crunchbase.com/person/john-maloney,Individual/Angel,32,18,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Managing Partner @TerrapinBale, Former President @Tumblr, @Circa, Co-founder UrbanBaby, angel investor",30,1,,,,,http://terrapinbale.com,http://www.linkedin.com/pub/john-maloney/6/9a/67b,,,,,,Seed,,,,"46,816"
Sprint Accelerator,https://www.crunchbase.com/organization/sprint-accelerator,Accelerator,32,4,"Kansas City, Missouri, United States",Midwestern US,"Sprint Accelerator powered by Techstars, bringing together the future of mobile health.",30,,,Active,2012-01-01,year,http://sprintaccelerator.com,,"E-Commerce, Mobile, Security","Commerce and Shopping, Mobile, Privacy and Security",1,Kevin McGinnis,11-50,Seed,,,Private,"47,756"
PROTOCOL — by GETTYLAB,https://www.crunchbase.com/organization/prtcl,,32,1,,,Engineering the possible.,31,,1,Active,2018-01-01,day,https://prtcl.co,,,,,,,,,,Private,"48,078"
Imperious Group VC,https://www.crunchbase.com/organization/imperious-group,Venture Capital,32,1,"Paphos, Paphos, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Imperious Group is a venture capital firm specializing in pre-seed, seed stage and Series A stage investments in the Fintech sector.",31,,2,Active,2012-01-01,year,http://imperiousgroup.com/,http://www.linkedin.com/company/imperious-group,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Pavel Aleshin,11-50,"Early Stage Venture, Seed",,,Private,"48,717"
Startupbootcamp Copenhagen,https://www.crunchbase.com/organization/startup-bootcamp-copenhagen,Accelerator,32,6,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startupbootcamp Copenhagen is startup accelerator part of the Startupbootcamp accelerator group.,32,,,Active,2010-01-01,year,https://www.startupbootcamp.org/accelerator/mobile-copenhagen.html,https://www.linkedin.com/company/startupbootcamp,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,,,,Private,"98,130"
Ilavska Vuillermoz Capital,https://www.crunchbase.com/organization/ilavska-vuillermoz-capital,"Private Equity Firm, Venture Capital",32,3,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ilavska Vuillermoz Capital is an alternative investment firm based in Luxembourg and the Czech Republic.,27,,1,Active,2019-01-01,year,http://ivc.fund,https://www.linkedin.com/company/ilavska-vuillermoz-capital,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Alain Wildanger, Laurent Hengesch",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Venture",,,Private,"108,388"
First circle capital,https://www.crunchbase.com/organization/first-circle-capital,"Micro VC, Venture Capital",32,1,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",First circle capital is a venture capital investment firm.,31,,4,Active,2021-01-01,year,https://www.firstcirclecap.com/,https://www.linkedin.com/company/firstcirclecapital/,,,,,1-10,Seed,,,Private,"140,759"
Nordic Venture Partners (Sweden),https://www.crunchbase.com/organization/nordic-venture-partners,Venture Capital,32,15,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Nordic Venture Partners (Sweden) is a venture capital firm with a portfolio of investments in the Information and Communications Technology.,22,2,9,Active,2000-10-01,day,http://www.nordicvc.com,,"Financial Services, Information and Communications Technology (ICT), Semiconductor, Venture Capital","Financial Services, Hardware, Information Technology, Lending and Investments, Science and Engineering",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"149,175"
Michael Pennington,https://www.crunchbase.com/person/michael-pennington,Individual/Angel,32,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",One of the UK's leading tech angel investors. Active seed and pre-seed stage angel investor in UK based disruptive tech. Prefers businesses ...,28,,1,,,,,https://www.linkedin.com/in/michael-pennington-35b2a71,,,,,,Seed,,,,"188,754"
Iron Wolf Capital,https://www.crunchbase.com/organization/iron-wolf-capital,Venture Capital,31,1,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early stage VC fund based in Vilnius and London investing in teams with innovative ideas and global aspiration,20,,18,Active,2018-12-12,day,https://www.ironwolfcapital.com,https://www.linkedin.com/company/ironwolfcapital,,,3,"Kasparas Jurgelionis, Tomas Martunas, Žygimantas Susnys",1-10,"Early Stage Venture, Seed",,,Private,769
Asabys Partners,https://www.crunchbase.com/organization/asabys-partners,Venture Capital,31,3,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Asabys Partners is based in Barcelona and specialises in early-stage biotech, medical technology and healthcare innovation projects.",18,,16,Active,2018-05-01,day,https://asabys.com/,https://www.linkedin.com/company/asabys-partners/,"Biotechnology, Life Science, Medical Device, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",2,"Clara Campas, Josep L.l. Sanfeliu",11-50,,,,Private,"1,370"
Revent,https://www.crunchbase.com/organization/revent-capital,Venture Capital,31,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Revent is an early-stage tech fund backing mission-driven founders addressing the biggest challenges of our time.,22,,8,Active,2020-09-01,month,https://www.revent.vc/,https://www.linkedin.com/company/revent-vc,"EdTech, Education, Financial Services, FinTech, Government, Health Care","Education, Financial Services, Government and Military, Health Care, Software",2,"Lauren Lentz, Otto Birnbaum",1-10,"Early Stage Venture, Seed",,,Private,"1,511"
Air Street Capital,https://www.crunchbase.com/organization/air-street-capital,Venture Capital,31,2,"St. Peter Port, NA - Guernsey, Guernsey","Europe, Middle East, and Africa (EMEA)",Air Street Capital invests in AI-first companies.,21,,7,Active,2019-01-01,year,https://www.airstreet.com,https://www.linkedin.com/company/airstreetcapital,,,1,Nathan Benaich,1-10,"Early Stage Venture, Seed",,,Private,"2,369"
The Helm,https://www.crunchbase.com/organization/the-helm,Venture Capital,31,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",The Helm is an early-stage venture firm investing in game-changing companies founded by women through our fund and investor membership.,22,,,Active,2016-01-01,year,https://www.thehelm.co,https://www.linkedin.com/company/thehelmco/,"Communities, Fashion, Finance, Financial Services, Lifestyle, Venture Capital","Clothing and Apparel, Community and Lifestyle, Design, Financial Services, Lending and Investments",2,"Erin Shipley, Lindsey Taylor Wood",11-50,"Early Stage Venture, Seed, Venture",,,Private,"3,700"
Sawari Ventures,https://www.crunchbase.com/organization/sawari-ventures,Venture Capital,31,4,"Cairo, Al Qahirah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Sawari Ventures provides entrepreneurs in the Middle East and North Africa with foreign investments and is based in Cairo, Egypt.",25,1,16,Active,2009-01-01,year,http://www.sawariventures.com,https://www.linkedin.com/company-beta/892402/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Ahmed Alfi, Ahmed El-Alfi, Hany Al-Sonbaty, Wael Amin",11-50,"Early Stage Venture, Seed",,,Private,"4,802"
Upward,https://www.crunchbase.com/organization/upward-ac59,"Accelerator, Venture Capital",31,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",A launchpad designed to fast-track startups focused on decarbonizing the real estate industry,31,2,12,Active,2016-09-01,month,https://www.moveupward.city/net-zero-lab,https://www.linkedin.com/company/move-upward/,"Clean Energy, Construction, Energy, Energy Efficiency, Energy Storage, Real Estate, Renewable Energy, Smart Building, Smart Home, Solar","Consumer Electronics, Energy, Natural Resources, Real Estate, Sustainability",1,Shana Schlossberg,1-10,"Convertible Note, Private Equity, Seed, Venture",,,Private,"5,942"
Founder One,https://www.crunchbase.com/organization/founder-one,Venture Capital,31,,"Sisli, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Founder One makes investment at the idea and seed stage in initiatives with measurable impact goals.,29,,17,Active,2022-01-01,year,https://www.founderone.com/index.php,https://www.linkedin.com/company/founderone/,"Consulting, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Eren Yasarkurt, Kivanc Emiroglu",1-10,"Early Stage Venture, Seed",,,Private,"6,130"
Collider,https://www.crunchbase.com/organization/collider-ventures,"Accelerator, Incubator, Venture Capital",31,1,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Collider work alongside startups that are focused on building disruptive technologies, services & products, globally.",26,,4,Active,2018-01-01,year,https://www.collider.vc/,https://www.linkedin.com/company/colliderventures/,"Blockchain, Cryptocurrency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3,"Adam Benayoun, Avishay Ovadia, Ofer Rotem",11-50,"Early Stage Venture, Seed, Venture",,,Private,"8,403"
AM Ventures,https://www.crunchbase.com/organization/am-ventures,Venture Capital,31,2,"Starnberg, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",AM Ventures is a venture capital firm investing in additive manufacturing startups.,19,,20,Active,2015-01-01,year,https://amventures.com/,https://www.linkedin.com/company/am-ventures-management-gmbh,"3D Printing, Finance, Financial Services, Manufacturing, Venture Capital","Financial Services, Lending and Investments, Manufacturing",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"8,438"
Ceras Ventures,https://www.crunchbase.com/organization/ceras-ventures,Venture Capital,31,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",A global leading investment firm that focuses on the fast-growing Web 3.0 and blockchain companies.,29,,1,Active,2020-09-01,day,https://www.cerasvc.com/,https://www.linkedin.com/company/ceras-ventures,"Blockchain, Cryptocurrency, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Roman J. Ma,1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"9,142"
Supercell,https://www.crunchbase.com/organization/supercell,,31,3,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Supercell is a video game development company for tablets and smart phones.,24,,16,Active,2010-05-01,day,http://www.supercell.com/,https://www.linkedin.com/company/supercell,"Gaming, PC Games, Video Games",Gaming,6,"Ilkka Paananen, Lassi Leppinen, Mikko Kodisoja, Niko Derome, Petri Styrman, Visa Forsten",501-1000,,For Profit,"Made Acquisitions, Was Acquired",Private,"9,573"
NCI Gestion,https://www.crunchbase.com/organization/nci-gestion,Venture Capital,31,3,"Rouen, Haute-Normandie, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",NCI is a private investor company that offers their skills for investing in the public and private markets.,29,,9,Active,1999-01-01,year,http://www.n-ci.com,https://www.linkedin.com/company/5258969,Financial Services,Financial Services,,,11-50,"Early Stage Venture, Private Equity, Seed",,Made Acquisitions,Private,"9,631"
Jsquare,https://www.crunchbase.com/organization/jsquare,Venture Capital,31,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Jsquare is a crypto investment and advisory company, aiming to be the top tier investment institution in the blockchain industry.",28,,3,Active,2021-01-01,year,https://www.jsquare.co/,https://www.linkedin.com/company/jsquare-co/,,,2,"James Wo, Joanna Liang",1-10,Seed,,,Private,"9,953"
Alliance Entreprendre,https://www.crunchbase.com/organization/alliance-entreprendre,Venture Capital,31,9,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alliance Entreprendre is a venture capital firm that does early stage venture investments.,29,,11,Active,1995-01-01,year,http://www.allianceentreprendre.com,https://www.linkedin.com/company/alliance-entreprendre,,,,,11-50,Early Stage Venture,,,Private,"10,617"
SeedIL Ventures,https://www.crunchbase.com/organization/seedil-investment-club,Venture Capital,31,4,"Herzliya, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",SeedIL Ventures invests in seed stage Israeli start-ups.,25,,,Active,2014-01-01,year,http://www.seedil.com,https://www.linkedin.com/company/seedil/,Finance,Financial Services,2,"Audrey Chocron, Cynthia Phitoussi",1-10,"Early Stage Venture, Seed",,,Private,"11,178"
Edition Capital,https://www.crunchbase.com/organization/edition-capital,"Micro VC, Venture Capital",31,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Edition Capital primarily invests in businesses participating in the leisure and entertainment sectors.,30,,2,Active,2016-01-01,year,https://www.editioncapital.co.uk/,https://www.linkedin.com/company/edition-capital/,,,3,"Adam Spence, Harry Heartfield, Lisa Boden Shah",11-50,Early Stage Venture,,,Private,"13,617"
GEM Capital,https://www.crunchbase.com/organization/gem-capital,Venture Capital,31,1,"Paphos, Paphos, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",GEM Capital is one of the top gaming VC investors. We are helping creative entrepreneurs bring their bold new ideas to life!,21,,25,Active,2017-01-01,year,https://gem.capital,https://www.linkedin.com/company/gem-capital,"Augmented Reality, Casual Games, Mobile, Mobile Apps, Online Games, PC Games, SaaS, Social Network, Video Games, Virtual Reality","Apps, Gaming, Hardware, Internet Services, Mobile, Software",1,Anatoliy Paliy,11-50,"Early Stage Venture, Seed, Venture",,,Private,"16,619"
Stanley Ventures,https://www.crunchbase.com/organization/stanley-ventures,"Corporate Venture Capital, Venture Capital",31,6,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Stanley Ventures invests in innovative startups and provides industry expertise, supplier relationships, and access to customers.",25,1,16,Active,2016-01-01,day,https://www.stanleyventures.com,https://www.linkedin.com/company/stanleyventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Dina Routhier,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"17,094"
