Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
David Tisch,https://www.crunchbase.com/person/david-tisch,"Individual/Angel, Investment Partner",89,49,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","David Tisch is the Managing Partner of BoxGroup, a New York City-based early stage investment fund. BoxGroup is an investor in over 200 seed...",82,1,1,,,,http://www.davidtisch.com,http://www.linkedin.com/in/davetisch,,,,,,Seed,,,,"68,137"
Norrsken VC,https://www.crunchbase.com/organization/norrsken-vc,Venture Capital,88,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Norrsken VC is an impact VC fund investing in start-ups solving the problems while building massive businesses.,61,,31,Active,2017-06-30,day,https://www.norrsken.org/norrskenvc,https://www.linkedin.com/company/norrskenvc/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Niklas Adalberth,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,678
Builders VC,https://www.crunchbase.com/organization/builders,Venture Capital,88,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Builders VC is an early-stage VC focused on investing where technology meets new business models to modernize antiquated industries.,68,2,28,Active,2018-01-01,year,http://builders.vc/,https://www.linkedin.com/company/33219863/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Alex Kinnier, Jim Kim, Jocelyn Doe, Paul Lee",11-50,Early Stage Venture,,,Private,748
BlueYard Capital,https://www.crunchbase.com/organization/blueyard-capital,Venture Capital,88,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BlueYard seeks to invest in founders with transforming ideas that decentralize markets.,64,,36,Active,2016-01-01,day,http://blueyard.com/,https://www.linkedin.com/company/blueyard-capital,"Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",2,"Ciarán O'Leary, Jason Whitmire",11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,265"
SquareOne Venture Capital,https://www.crunchbase.com/organization/squarone-vc,Venture Capital,88,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",SquareOne is a venture capital firm focused on pre-seed and seed investments in B2B technology.,57,,33,Active,2010-01-01,year,https://squareone.vc/,https://www.linkedin.com/company/squareone-vc/,"Artificial Intelligence (AI), B2B, Enterprise Software, Finance, Financial Services, SaaS, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",1,Christian Buchenau,1-10,"Early Stage Venture, Seed",,,Private,"4,174"
Merus Capital,https://www.crunchbase.com/organization/merus-capital,Venture Capital,88,21,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",We empower ambitious teams building tomorrow’s industry-defining platforms.,60,1,31,Active,2008-01-01,year,http://www.meruscap.com,https://www.linkedin.com/company/merus-capital/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Peter Hsing, Salman Ullah, Sean Dempsey",1-10,"Early Stage Venture, Seed, Venture",,,Private,"5,072"
Emerald Technology Ventures,https://www.crunchbase.com/organization/emerald-technology-ventures,Venture Capital,88,13,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Emerald Technology Ventures specializes in clean technology venture capital.,62,,39,Active,2000-01-01,year,http://www.emerald-ventures.com/,https://www.linkedin.com/company/emerald-technology-ventures/,"Agriculture, CleanTech, Industrial, Venture Capital","Agriculture and Farming, Financial Services, Lending and Investments, Manufacturing, Sustainability",1,Gina Domanig,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"6,287"
RUSNANO,https://www.crunchbase.com/organization/rusnano,Venture Capital,88,16,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Rusnano is a joint-stock company aimed at commercializing developments in the nanotechnology industry.,77,10,43,Active,2007-01-01,year,https://www.rusnano.com/,http://www.linkedin.com/company/227105,"Biotechnology, Nanotechnology, Small and Medium Businesses","Biotechnology, Other, Science and Engineering",1,Anatoly Chubais,101-250,"Late Stage Venture, Private Equity",For Profit,,Private,"6,428"
Mark Pincus,https://www.crunchbase.com/person/mark-pincus,"Individual/Angel, Investment Partner",88,23,"Aspen, Colorado, United States",Western US,Mark Pincus is the founder and Executive Chairman of the Board of Zynga. He has served as our Chairman from April 2007 to March 2016 and the...,80,1,2,,,,,https://www.linkedin.com/in/markpincus,,,,,,Seed,,,,"16,124"
What If Ventures,https://www.crunchbase.com/organization/what-if-ventures,"Accelerator, Venture Capital",88,7,"Frisco, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",What If Ventures invests in disruptive healthcare and defense technology startups from seed to pre-IPO.,71,3,,Active,2019-03-31,day,http://whatif.vc,https://www.linkedin.com/company/what-if-ventures/,"Aerospace, Biopharma, Biotechnology, Government, Industrial, Life Science, Mental Health, Military, Pharmaceutical, Venture Capital","Biotechnology, Financial Services, Government and Military, Health Care, Information Technology, Lending and Investments, Manufacturing, Science and Engineering",1,Stephen Hays,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"16,345"
George Burke,https://www.crunchbase.com/person/george-burke,Individual/Angel,88,5,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Passionate problem solver specializing in blockchain, cryptocurrency, health & wellness tech, biohacking. Product manager, marketer, & exec...",84,1,,,,,,https://www.linkedin.com/in/georgeburke/,,,,,,"Convertible Note, Early Stage Venture, Initial Coin Offering, Secondary Market, Seed",,,,"76,724"
Financiere Saint James,https://www.crunchbase.com/organization/financiere-saint-james,"Family Investment Office, Venture Capital",88,8,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Financiere Saint James invests in venture capital (seed to late stage),67,1,3,Active,2013-01-01,year,https://www.finsj.com/,https://www.linkedin.com/company/lafinanci%C3%A8re-saint-james/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",1,Michael Benabou,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"95,612"
Designer Fund,https://www.crunchbase.com/organization/designer-fund,"Angel Group, Micro VC",87,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Designer Fund specializes in helping design products and scales design teams through their professional development programs.,67,1,7,Active,2014-01-01,year,http://designerfund.com,https://www.linkedin.com/company/2998004,"Finance, Venture Capital","Financial Services, Lending and Investments",2,"Ben Blumenrose, Enrique Allen",1-10,"Early Stage Venture, Seed",,,Private,975
OpenOcean,https://www.crunchbase.com/organization/open-ocean,Venture Capital,87,17,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",OpenOcean is a pan-European early-stage Venture Capital investor with a focus on B2B platforms & Enterprise Software technology investments,47,2,36,Active,2009-01-01,year,https://openocean.vc,https://www.linkedin.com/company/1222409,"B2B, Big Data, Enterprise Software, Quantum Computing, Software, Venture Capital","Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",3,"Michael Widenius, Patrik Backman, Ralf Wahlsten",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,601"
lool ventures,https://www.crunchbase.com/organization/lool-ventures,Venture Capital,87,10,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",lool is a Tel-Aviv based venture capital fund focused on seed and pre-seed investments,42,,36,Active,2011-01-01,year,http://www.lool.vc,https://www.linkedin.com/company/lool-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Avichay Nissenbaum, Yaniv Golan",1-10,"Early Stage Venture, Seed",,,Private,"12,547"
Collab+Currency,https://www.crunchbase.com/organization/collab-currency,Venture Capital,87,3,"Eugene, Oregon, United States","West Coast, Western US",Collab+Currency is an early stage venture investor focusing on the intersection of consumer and web3.,82,,16,Active,2018-01-01,year,https://www.collabcurrency.com/,https://www.linkedin.com/company/collab-currency/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"15,071"
Nimble Ventures,https://www.crunchbase.com/organization/nimble-vc,"Family Investment Office, Venture Capital",87,24,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Nimble Ventures is a family office that makes venture capital investments.,82,8,10,Active,2014-01-01,year,https://www.nimble.vc/,https://www.linkedin.com/company/nimble-ventures/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,John Burbank,11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed",,,Private,"18,894"
UGFS,https://www.crunchbase.com/organization/ugfs,"Private Equity Firm, Venture Capital",87,,"Tunis, Tunis, Tunisia","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",UGFS is an asset management company.,81,,6,Active,2008-11-01,month,http://www.ugfsnorthafrica.com.tn,https://www.linkedin.com/company/ugfs-na-united-gulf-financial-services-north-africa,"Finance, Financial Services",Financial Services,,,11-50,Seed,,,Private,"25,687"
Motier Ventures,https://www.crunchbase.com/organization/motier-ventures,Venture Capital,87,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Motier Ventures is the Family Office managing the investments in Tech start-ups made by the owners of the Galeries Lafayette Group.,71,,1,Active,2021-10-04,day,https://www.motier.vc/,https://www.linkedin.com/company/motierventures/,,,1,Guillaume Houzé,1-10,Early Stage Venture,,,Private,"26,711"
Moscow Seed Fund,https://www.crunchbase.com/organization/moscow-seed-fund,"Angel Group, Venture Capital",87,1,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Moscow Seed Fund is an organization for the development of venture and seed investment in Moscow.,82,,28,Active,2005-01-01,year,http://mosinnov.ru/,https://www.linkedin.com/company/moscowseedfund/,,,1,Anton Vishchanenko,1-10,"Debt, Early Stage Venture, Seed",,,Private,"28,363"
EOS VC Fund,https://www.crunchbase.com/organization/eos-vc-fund,Venture Capital,87,10,"Grand Cayman, Midland, Cayman Islands",,Galaxy Digital is a NYC-based multi-strategy investment firm focused on digital assets and blockchain technology.,85,,6,Active,2016-01-01,year,https://vc.eos.io/partners/galaxy/,,,,,,,"Early Stage Venture, Grant, Seed",,,Private,"30,299"
Spark Digital Capital,https://www.crunchbase.com/organization/spark-digital-capital,Family Investment Office,87,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Spark Digital Capital is a family office that invests in blockchain enabled companies.,85,,6,Active,2017-01-01,year,https://sparkdigitalcapital.com/,https://www.linkedin.com/company/spark-digital-capital/,"Blockchain, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other",1,May Liu,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"40,545"
DSM Venturing,https://www.crunchbase.com/organization/dsm-venturing,Corporate Venture Capital,87,13,"Heerlen, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","DSM Venturing is the corporate venture arm of Royal DSM, investing in startups in sectors of animal and human health & nutrition and biomed.",65,4,46,Active,2002-01-01,year,https://www.dsm-firmenich.com/ventures,https://www.linkedin.com/showcase/dsm-firmenich-venturing,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",,,Private,"81,606"
JaMes Sowers,https://www.crunchbase.com/person/james-sowers,Individual/Angel,87,13,"Cheyenne, Wyoming, United States",Western US,James Sowers is a Korean-American businessman and philanthropist. He is a former singer/songwriter who was abandoned at birth who had his mu...,81,5,,,,,,https://www.linkedin.com/in/james-sowers-925a1b17,,,,,,"Crowdfunding, Initial Coin Offering, Post-Ipo, Private Equity, Secondary Market, Venture",,,,"85,962"
Workday Ventures,https://www.crunchbase.com/organization/workday-ventures,Corporate Venture Capital,86,18,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Workday Ventures works with early-stage companies to improve the next generation of enterprise software.,66,,13,Active,2015-01-01,year,https://ventures.workday.com/,https://www.linkedin.com/company/workdayventures/,"Financial Services, Incubators, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,680"
Raine Ventures,https://www.crunchbase.com/organization/raine-ventures,Venture Capital,86,17,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Raine Ventures is The Raine Group's early stage fund.,52,1,26,Active,2013-01-01,year,https://www.raine.com/venture,https://www.linkedin.com/company/the-raine-group,"Funding Platform, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Gordon Rubenstein, Jeff Sine, Joseph Ravitch",101-250,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"3,946"
ACET Capital,https://www.crunchbase.com/organization/acet-capital,Accelerator,86,3,"Sherbrooke, Quebec, Canada",,ACET Capital deals with the projects into companies and designed for entrepreneurs.,86,,3,Active,2011-01-01,year,https://www.acet.ca/,https://www.linkedin.com/company/acet-acc%C3%A9l%C3%A9rateur-de-cr%C3%A9ation-d-entreprises-technologiques/,"Artificial Intelligence (AI), Funding Platform","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",,,11-50,Seed,,,Private,"9,584"
The Ark Fund,https://www.crunchbase.com/organization/the-arkfund,Venture Capital,86,3,"Mexico City, Distrito Federal, Mexico",Latin America,The Ark Fund is a venture capital firm that specializes in providing pre-seed and seed stage funding to technology companies.,82,,,Active,2016-08-05,day,http://www.arkfund.co/,https://www.linkedin.com/company/thearkfund/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Luis X. Barrios,1-10,"Early Stage Venture, Seed",,,Private,"11,566"
UK Research and Innovation,https://www.crunchbase.com/organization/uk-research-and-innovation,Government Office,86,4,"Swindon, Wiltshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",UKRI intends to be an outstanding organisation that ensures the UK maintains its world leading position in research and innovation.,76,4,72,Active,2018-04-01,day,https://www.ukri.org/,https://www.linkedin.com/company/uk-research-innovation/,,,,,5001-10000,Grant,,,Private,"15,626"
Kosmos Ventures,https://www.crunchbase.com/organization/kosmos-capital,Venture Capital,86,4,"Perth, Western Australia, Australia","Asia-Pacific (APAC), Australasia",Kosmos Ventures is the leading and largest Australian based multi-strategy VC firm specializing in blockchain-based assets.,77,,4,Active,2017-01-01,year,http://kosmos.vc,https://www.linkedin.com/company/kosmos-ventures,"Blockchain, Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Anton Uvarov, Marten de Vries",1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"18,136"
Blueprint Health,https://www.crunchbase.com/organization/blueprint-health-accelerator,Accelerator,86,16,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Blueprint Health is a mentorship-driven startup accelerator program supporting companies at the intersection of health and technology.,78,,6,Active,2011-01-01,year,http://www.blueprinthealth.org,http://www.linkedin.com/company/blueprint-health-llc,"Business Development, Fitness, Health Care, Wellness","Health Care, Professional Services, Sports",2,"Brad Weinberg, Mathew Farkash",1-10,"Early Stage Venture, Seed",,,Private,"21,941"
URBAN-X,https://www.crunchbase.com/organization/urban-x,"Accelerator, Venture Capital",86,6,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",The platform for startups reimagining city life. Built by @MINI.,79,,47,Active,2016-01-01,year,https://urban-x.com/,https://www.linkedin.com/company/urban-x/,"Autonomous Vehicles, CleanTech, Construction, GovTech, Real Estate, Smart Building, Transportation, Water","Government and Military, Information Technology, Natural Resources, Real Estate, Sustainability, Transportation",2,"Johan Schwind, Kreshna Rahmat",1-10,"Convertible Note, Debt, Early Stage Venture, Seed, Venture",,,Private,"22,090"
Kernel Capital,https://www.crunchbase.com/organization/kernel-capital-partners,"Private Equity Firm, Venture Capital",86,17,"Cork, Cork, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kernel Capital is manager of The Bank of Ireland Kernel Capital Venture Funds and has offices in Cork, Dublin & Belfast.",64,1,45,Active,1999-01-01,year,http://www.kernel-capital.com,https://www.linkedin.com/company-beta/1469416/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Niall Olden,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"22,703"
JOINT JOURNEY,https://www.crunchbase.com/organization/jibjigger-r-ltd,"Syndicate, Venture Capital",86,7,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","We’re an active investment firm that’s calling founders with a great product vision, across diverse industries",72,1,3,Active,2016-02-23,day,http://jjvc.info/,https://www.linkedin.com/company/joint-journey/,Venture Capital,"Financial Services, Lending and Investments",1,Sergey Dashkov,1-10,"Early Stage Venture, Seed",,,Private,"26,991"
peercheque,https://www.crunchbase.com/organization/peercheque,"Syndicate, Venture Capital",86,3,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),peercheque is an early stage investor in some of the most exciting technology startups being built in India.,85,,1,Active,2022-01-01,year,https://peercheque.com,https://www.linkedin.com/company/peercheque/,"Consulting, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,"Early Stage Venture, Seed",,,Private,"27,715"
H-FARM,https://www.crunchbase.com/organization/h-farm,"Accelerator, Corporate Venture Capital, Incubator",86,19,"Roncade, Veneto, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",H-FARM is an innovative platform set up in 2005 to help entrepreneurs launch new initiatives and support the digitalisation of Corporates,78,,6,Active,2005-01-01,month,http://www.h-farm.com/en/,https://www.linkedin.com/company/h-farm/,"B2B, Blockchain, Fashion, FinTech, Food and Beverage, Internet of Things, Retail, SaaS, Tourism, Travel","Blockchain and Cryptocurrency, Clothing and Apparel, Commerce and Shopping, Design, Financial Services, Food and Beverage, Internet Services, Other, Software, Travel and Tourism",2,"Maurizio Rossi, Riccardo Donadon",501-1000,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Public,"27,740"
Ventech China,https://www.crunchbase.com/organization/ventech-china,"Corporate Venture Capital, Venture Capital",86,6,"Shanghai, Shanghai, China",Asia-Pacific (APAC),"Ventech China is a venture capital firm funding early-stage IT, life sciences, mobile technology, and e-commerce companies.",69,3,23,Active,2006-01-01,year,http://www.ventechchina.com/,http://www.linkedin.com/company/ventech-china,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Eric Huet,11-50,"Early Stage Venture, Seed",,,Private,"28,707"
Delta Capital,https://www.crunchbase.com/organization/delta-capital-2,Venture Capital,86,3,"Shanghai, Shanghai, China",Asia-Pacific (APAC),"Delta Capital is a venture capital firm specializing in early venture, middle venture, and growth capital investments.",71,2,19,Active,2010-01-01,year,http://www.delta-capital.cn,https://www.linkedin.com/company/苏州达泰创业投资管理有限公司,Financial Services,Financial Services,2,"Greg Ye, Jason (Quansheng) Li",11-50,Early Stage Venture,,,Private,"32,209"
The R-Group,https://www.crunchbase.com/organization/the-r-group-llc,"Family Investment Office, Private Equity Firm, Venture Capital",86,25,"Portland, Oregon, United States","West Coast, Western US",The R-Group invests in angel and venture capital across various industries.,69,2,,Active,2014-12-01,day,,http://linkedin.com/company/the-r-group,"Angel Investment, Publishing, Venture Capital","Content and Publishing, Financial Services, Lending and Investments, Media and Entertainment",2,"Estee Raviv, Rany Raviv",1-10,"Crowdfunding, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"41,620"
TEV Ventures,https://www.crunchbase.com/organization/tengelmann-ventures,Venture Capital,86,24,"Essen, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital for Europe's Most Ambitious.,57,4,26,Active,2009-01-01,year,https://www.cuspcapital.com,https://www.linkedin.com/company/tev-ventures/,"Angel Investment, Finance, Financial Services, Social, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments",,,11-50,Early Stage Venture,,,Private,"93,043"
Santander,https://www.crunchbase.com/organization/banco-santander,Investment Bank,85,31,"Boadilla Del Monte, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Banco Santander is a banking firm that specializes in various banking services including retail, commercial, digital, & investment banking.",82,18,28,Active,1857-01-01,year,https://www.santander.com/,https://www.linkedin.com/company/banco-santander/,"Banking, Commercial Lending, Finance, Financial Services, Personal Finance","Financial Services, Lending and Investments",,,10001+,"Early Stage Venture, Private Equity, Seed",For Profit,Made Acquisitions,Public,313
Rocketship.vc,https://www.crunchbase.com/organization/rocketship-vc,Venture Capital,85,11,"Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Rocketship.vc is an early-stage venture fund investing in companies through data science.,71,1,12,Active,2013-01-01,day,http://www.rocketship.vc/,https://www.linkedin.com/company/rocketship-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Anand Rajaraman, Venky Harinarayan",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,812
CIBC,https://www.crunchbase.com/organization/canadian-imperial-bank-of-commerce,"Investment Bank, Venture Debt",85,52,"Toronto, Ontario, Canada",Great Lakes,CIBC is a financial service company that offers business solutions.,79,33,36,Active,1867-01-01,year,https://www.cibc.com,https://www.linkedin.com/company/cibc,"Banking, Credit Cards, Financial Services","Financial Services, Lending and Investments, Payments",4,"Aadil Khan, Rohit Kumar, Sanjay Yadav, William McMaster",10001+,"Debt, Early Stage Venture",For Profit,Made Acquisitions,Public,929
Demeter,https://www.crunchbase.com/organization/demeter-1e8a,"Private Equity Firm, Venture Capital",85,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Demeter is a major player in venture capital and private equity for the energy and ecological transition. ,64,,33,Active,2005-01-01,year,http://demeter-im.com/en,https://www.linkedin.com/company/demet/?originalSubdomain=in,"CleanTech, Financial Services, Product Design, Venture Capital","Design, Financial Services, Lending and Investments, Sustainability",3,"Dimitri Onistsuk, Gaia Dempsey, Thomas Beaugendre",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"4,971"
Peak,https://www.crunchbase.com/organization/peak-capital,Venture Capital,85,8,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","The early-stage VC fully backed by entrepreneurs - with the scars to prove it. Pre-Seed - Series A • SaaS, Marketplaces & Platforms • Europe",63,,52,Active,2007-01-01,day,http://www.peak.capital,https://www.linkedin.com/company/738629/,"FinTech, IaaS, Marketplace, PaaS, SaaS, Software","Commerce and Shopping, Financial Services, Software",5,"Adopt IQ, Hein Siemerink, Heleen Dura - van Oord, Johan van Mil, Stefan Bary",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"6,526"
Co-Creation Hub Nigeria,https://www.crunchbase.com/organization/co-creation-hub-nigeria,Accelerator,85,2,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)","CcHUB is Nigeria’s first open living lab and pre-incubation space designed as a multi-functional, multi-purpose space.",82,,74,Active,2010-01-01,year,https://cchub.africa/,https://www.linkedin.com/company/co-creation-hub-nigeria/,,,1,Bosun Tijani,101-250,"Convertible Note, Grant, Seed",,Made Acquisitions,Private,"8,593"
BASF Venture Capital,https://www.crunchbase.com/organization/basf-venture-capital,Corporate Venture Capital,85,18,"Ludwigshafen, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BASF Venture Capital is the corporate venture capital company of BASF Group.,62,6,36,Active,2001-01-01,year,http://www.basf.de,http://www.linkedin.com/company/basf,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,10001+,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"32,269"
14W,https://www.crunchbase.com/organization/14-w,Venture Capital,85,17,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","14W is venture capital firm investing in companies that make the future more accessible, efficient, and connected.",50,2,18,Active,2010-01-01,year,http://www.14wVentures.com,https://www.linkedin.com/company/14w/,"Finance, Financial Services, Marketplace, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments",1,Alex Zubillaga,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"50,350"
Maki.vc,https://www.crunchbase.com/organization/maki-vc,Venture Capital,84,5,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Maki.vc is a deep tech and brand-driven VC investing in pre-seed and seed stage companies.,48,,37,Active,2018-01-01,year,https://maki.vc/,http://linkedin.com/company/11442093,,,2,"Ilkka Kivimaki, Pirkka Palomaki",1-10,"Early Stage Venture, Seed",,,Private,198
UniCredit,https://www.crunchbase.com/organization/unicredit,Investment Bank,84,24,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",UniCredit is an Italian global banking and financial services company.,70,18,32,Active,1992-04-30,day,https://www.unicreditgroup.eu,https://www.linkedin.com/company/unicredit,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",1,Federico Ghizzoni,10001+,,For Profit,Made Acquisitions,Public,625
Supernova Invest,https://www.crunchbase.com/organization/supernova-invest,Venture Capital,84,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Unparalleled expertise and capital in the fields of Industrial Tech, Software, Health and Cleantech to scale fast growing deeptech startup.",61,,28,Active,2017-01-01,year,http://www.supernovainvest.com/,https://www.linkedin.com/company/supernova-invest/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Regis Saleur,11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,646
ETF Partners,https://www.crunchbase.com/organization/etf-partners,Private Equity Firm,84,9,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",ETF Partners supports talented entrepreneurs and management teams with investment capital and experience.,53,,40,Active,2006-01-01,year,http://www.etfpartners.capital/,https://www.linkedin.com/company/environmental-technologies-fund---etf,"Artificial Intelligence (AI), Clean Energy, CleanTech, Finance, Financial Services, Green Consumer Goods, GreenTech, Impact Investing, Software, Sustainability","Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Energy, Financial Services, Lending and Investments, Science and Engineering, Software, Sustainability",3,"Henrik Olsen, Patrick Sheehan, Peter Horsburgh",11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,669
Brick & Mortar Ventures,https://www.crunchbase.com/organization/brick-mortar-vc,Venture Capital,84,13,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Brick & Mortar Ventures identifies, backs, enables emerging companies developing innovative software hardware solutions for the industries.",62,,29,Active,2015-01-01,day,http://brickmortar.vc,https://www.linkedin.com/company/1512594,"Architecture, Civil Engineering, Construction, Enterprise, Facility Management, Hardware, Software, Venture Capital","Financial Services, Hardware, Lending and Investments, Other, Real Estate, Science and Engineering, Software",1,Darren Bechtel,1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,007"
Future Energy Ventures,https://www.crunchbase.com/organization/future-energy-ventures,Venture Capital,84,11,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Future Energy Ventures is a Venture capital and collaboration platform that brings together corporate partners and  start-ups.,60,,24,Active,2020-10-01,day,https://fev.vc,https://www.linkedin.com/company/futureenergyventures/,"Energy, Green Building, Transportation, Venture Capital","Energy, Financial Services, Lending and Investments, Real Estate, Sustainability, Transportation",1,Jan Lozek,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"1,023"
