Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Groupe Monnoyeur,https://www.crunchbase.com/organization/groupe-monnoyeur,,2,1,"Saint Denis, Centre, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","CAT dealer since 1929, the Monnoyeur Group is a leading retailer and wholesaler of machinery and services for industry and construction.",2,,,Active,1906-01-01,year,http://www.monnoyeur.com,https://www.linkedin.com/company/monnoyeur,"Real Estate, Retail","Commerce and Shopping, Real Estate",,,5001-10000,,For Profit,Made Acquisitions,Private,"45,626"
Skagen Conscience Capital,https://www.crunchbase.com/organization/skagen-conscience-capital,Venture Capital,2,,"Broadway, Worcestershire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Skagen Conscience Capital operates as an investment firm.,1,,2,Active,,,,https://www.linkedin.com/company/skagen-conscience-capital-limited/about/,,,,,11-50,Seed,,,Private,"45,639"
Med Angels,https://www.crunchbase.com/organization/med-angels,"Angel Group, Venture Capital",2,,"Egypt, Arkansas, United States",Southern US,Med Angels is a Investment Management.,2,,1,Active,2019-01-01,year,https://med-angels.com,https://eg.linkedin.com/company/medangels,,,,,1-10,"Early Stage Venture, Seed",,,Private,"45,789"
Sveaskog,https://www.crunchbase.com/organization/sveaskog,,2,,"Kalix, Norrbottens Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Sveaskog is Sweden's largest forest owner and leading supplier of timber, pulpwood and biofuel.",2,,,Active,,,https://www.sveaskog.se/,https://www.linkedin.com/company/sveaskog/,"Forestry, Manufacturing","Agriculture and Farming, Manufacturing",,,501-1000,,For Profit,,Private,"45,936"
Moomin,https://www.crunchbase.com/organization/all-things-commerce,,2,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Moomin works with Brands in the field of E-commerce. We see E-Commerce as commerce in the Internet-era, not only as web stores.",2,,,Active,2013-04-01,day,https://www.moomin.com,http://www.linkedin.com/company/all-things-commerce-helsinki-ltd-,E-Commerce,Commerce and Shopping,1,Jens Krogell,11-50,,For Profit,,Private,"46,043"
Duccio Vitali,https://www.crunchbase.com/person/duccio-vitali,Individual/Angel,2,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Duccio Vitali is a CEO at Alkemy digital_enabler.,2,,,,,,,https://it.linkedin.com/in/ducciovitali,,,,,,,,,,"46,288"
Cell Capital,https://www.crunchbase.com/organization/george-askew,Venture Capital,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cell Capital Thesis-driven early stage investor,2,,,Active,2018-01-01,year,https://www.cell.vc/,https://www.linkedin.com/company/cell-capital/,,,1,George Askew,11-50,,,,Private,"46,313"
Wahed Ventures,https://www.crunchbase.com/organization/wahed-ventures,"Family Investment Office, Venture Capital",2,,"Nicosia, Nicosia, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",Wahed Ventures is the early stage investment arm of the family office Wahed Capital Ltd.,2,,,Active,,,https://www.wahedventures.com/,,,,,,,"Early Stage Venture, Seed",,,Private,"46,909"
Karakoram,https://www.crunchbase.com/organization/karakoram,"Corporate Venture Capital, Incubator",2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Karakoram is an award-winning impact incubator that creates breakthrough solutions for the world's toughest humanitarian challenges.,2,,1,Active,2019-11-01,month,https://karakoram.co,https://www.linkedin.com/company/karakorum-consulting,"Consulting, Environmental Engineering, Hardware, Innovation Management, Social Entrepreneurship, Social Impact, Software","Community and Lifestyle, Hardware, Other, Professional Services, Science and Engineering, Social Impact, Software, Sustainability",1,Josh Thomas,11-50,Early Stage Venture,For Profit,,Private,"47,503"
Sacha Dragic,https://www.crunchbase.com/person/sacha-dragic,"Individual/Angel, Investment Partner",2,,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sacha Dragic is the Founder, Board Member, and  Executive Chairman of Superbet.",2,,1,,,,,https://www.linkedin.com/in/sacha-dragic-a372089,,,,,,,,,,"47,660"
MetaBrand Capital,https://www.crunchbase.com/organization/metabrand-capital,Venture Capital,2,1,"Edison, New Jersey, United States","Greater New York Area, East Coast, Northeastern US","Created by natural products industry veteran and Steaz Tea Co-founder Eric Schnell, MetaBrand",2,,1,Active,2012-01-01,year,http://www.metabrandcorp.com,https://www.linkedin.com/company/metabrand-llc/,,,1,Eric Schnell,11-50,,,,Private,"47,810"
Marco Milone,https://www.crunchbase.com/person/marco-milone,Individual/Angel,2,,"Turin, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","After a long experience in the cultural industry, aimed at developing independent comics and cinema sector, he decided to leverage the skill...",2,,,,,,,http://www.linkedin.com/in/milonemarco/,,,,,,,,,,"47,902"
Park Capital,https://www.crunchbase.com/organization/park-capital,Venture Capital,2,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US","Park Capital is an investment and advisory firm, focused exclusively on the financial services technology industry.",2,,1,Active,,,https://www.parkcapital.io,https://www.linkedin.com/company/park-capital1,"Finance, Financial Services",Financial Services,,,11-50,Seed,,,Private,"47,960"
Investbridge Capital,https://www.crunchbase.com/organization/investbridge-capital,Private Equity Firm,2,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Founding Member and Managing Director,2,,2,Active,2004-01-01,year,http://www.investbridgecapital.com,https://www.linkedin.com/company/investbridge-capital,,,,,11-50,Private Equity,For Profit,,Private,"48,178"
UNIQ,https://www.crunchbase.com/organization/uniq-ventures,"Accelerator, Venture Capital",2,,"La Massana, La Massana, Andorra","Europe, Middle East, and Africa (EMEA)",UNIQ is a venture studio that provides services focused on fintech and insurtech.,2,,2,Active,2018-10-01,month,https://joinuniq.com,https://www.linkedin.com/company/joinuniq,"Financial Services, FinTech, Insurance, InsurTech, Legal, Wealth Management","Financial Services, Professional Services",,,11-50,"Early Stage Venture, Seed",,,Private,"48,870"
Fabian Heilemann,https://www.crunchbase.com/person/fabian-heilemann,"Individual/Angel, Investment Partner",2,,"Berlin, Germany, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Fabian Heilemann is the Founder & CEO of the impact tech fund AENU. He previously co-founded Forto, DailyDeal as well as Leaders for Climate...",1,,,,,,http://aenu.com,https://www.linkedin.com/in/dr-fabian-heilemann-a355a9/,,,,,,"Early Stage Venture, Late Stage Venture, Seed",,,,"49,126"
Adventurees,https://www.crunchbase.com/organization/adventurees,Venture Capital,2,,"Santa Cruz De Tenerife, Canarias, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Adventurees Capital is a licensed equity crowdfunding investment platform and the first to issue Security Token Offerings in Spain.,1,,2,Active,2016-01-01,year,https://www.adventurees.com,https://www.linkedin.com/company/adventurees/about/,Financial Services,Financial Services,,,1-10,Early Stage Venture,For Profit,,Private,"49,945"
Soho Strategy,https://www.crunchbase.com/organization/soho-strategy,Incubator,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Software, intelligence, and product development studio, set up in early 2008.",2,,,Active,2008-02-01,month,https://www.sohostrategy.com,https://www.linkedin.com/company/soho-strategy,"Advertising, Consulting, Software","Advertising, Professional Services, Sales and Marketing, Software",1,Dei Vilkinsons,11-50,Seed,For Profit,,Private,"50,194"
Migros UP,https://www.crunchbase.com/organization/migros-up,Incubator,2,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Migros Up is the joint innovation platform of Migros that manages collaborations with entrepreneurs,1,,1,Active,2020-01-01,year,https://www.migrosup.com/,https://www.linkedin.com/company/migrosup/,,,,,501-1000,,For Profit,,Private,"50,298"
freuds,https://www.crunchbase.com/organization/freuds,,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","We help our clients by creating, curating and editing powerful narratives that define products, causes and individuals.",2,,1,Active,1985-01-01,year,http://www.freuds.com/,https://www.linkedin.com/company/freud-communications,"Consumer, Public Relations, Service Industry","Other, Sales and Marketing",1,Matthew Freud,101-250,,For Profit,Made Acquisitions,Private,"51,011"
Solar A/S,https://www.crunchbase.com/organization/solar,,2,1,"Vejen, Syddanmark, Denmark","European Union (EU), Nordic Countries, Scandinavia","Solar A/S provides electrical, heating, plumbing, and ventilation technology services.",2,,1,Active,1919-01-01,day,http://www.solar.eu/menu/about+solar,https://www.linkedin.com/company/solar-as,"Computer, CRM, Energy, Information Technology, Renewable Energy, Solar","Consumer Electronics, Energy, Hardware, Information Technology, Natural Resources, Sales and Marketing, Software, Sustainability",,,1001-5000,,For Profit,Made Acquisitions,Public,"51,569"
Arch.Law,https://www.crunchbase.com/organization/arch-law,,2,,"Manchester, Manchester, United Kingdom","Europe, Middle East, and Africa (EMEA)",Arch.Law is a digital law firm that provides the right solution to different types of client .,1,,2,Active,2020-01-01,year,https://arch.law/,https://www.linkedin.com/company/arch-law-limited/,"Legal, Legal Tech",Professional Services,,,101-250,,For Profit,Made Acquisitions,Private,"51,580"
Falco Global Partners,https://www.crunchbase.com/organization/falco-global-partners,Private Equity Firm,2,,"Wollerau, Schwyz, Switzerland","Europe, Middle East, and Africa (EMEA)","Falco Global Partners is an investment firm providing strategic support, guidance, and capital to scale growth for its portfolio companies.",2,,1,Active,2008-01-01,year,https://www.falcoglobalpartners.com/,https://www.linkedin.com/company/falco-global-partners/?originalSubdomain=ch,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,,,,Private,"52,529"
Jiri Fiala,https://www.crunchbase.com/person/jiri-fiala,Individual/Angel,2,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Jiri Fiala is the Managing Partner & Founder at Invest Digitally.,2,,2,,,,,https://www.linkedin.com/in/jirifiala,,,,,,Seed,,,,"52,561"
TechFounders,https://www.crunchbase.com/organization/techfounders,Accelerator,2,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","TechFounders is a international accelerator program based in Munich, Germany.",2,,,Active,2014-11-23,day,http://www.techfounders.com/,https://www.linkedin.com/company/techfounders,"Automotive, Big Data, Electronics, Energy Efficiency, Enterprise Software, Financial Services, GreenTech, Insurance, Internet of Things, Marketing","Consumer Electronics, Data and Analytics, Energy, Financial Services, Hardware, Internet Services, Sales and Marketing, Software, Sustainability, Transportation",1,Lorenz Hartung,11-50,,,,Private,"52,782"
Business Angels 35,https://www.crunchbase.com/organization/business-angels-35,,2,,"Rennes, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Business Angels 35 supports high-potential companies with investment and mentorship as part of the France Angels network.,2,,,Active,2005-01-01,year,https://www.businessangels35.fr,https://www.linkedin.com/company/business-angels-35/,"Finance, Financial Services, Impact Investing","Financial Services, Lending and Investments",,,51-100,,For Profit,,Private,"52,825"
Swiss Investment,https://www.crunchbase.com/organization/swiss-investment,,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Swiss Investment is a financial service company that specializes in the capital market, fundraising, and corporate finance.",1,,1,Active,,,https://www.swissinvest.com/,https://www.linkedin.com/company/swiss-investment-corporation-limited/,"Finance, Financial Services, Wealth Management",Financial Services,,,11-50,,For Profit,,Private,"53,080"
Sanner Ventures,https://www.crunchbase.com/organization/sanner-ventures,Venture Capital,2,1,"Bensheim, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",We aim to facilitate innovation in protecting health and well-being.,2,,,Active,1894-01-01,year,https://www.sanner-ventures.com/,https://www.linkedin.com/company/sanner-ventures/,"Health Care, mHealth, Venture Capital, Wellness","Financial Services, Health Care, Lending and Investments, Mobile",,,1-10,"Convertible Note, Early Stage Venture, Venture",,,Private,"53,329"
Max Lytvyn,https://www.crunchbase.com/person/max-lytvyn,Individual/Angel,2,,"Vancouver, British Columbia, Canada",,"Max Lytvyn is the Co-founder, Head of Revenue, and Board Member at Grammarly. Max holds an MBA from Vanderbilt University’s Owen Graduate S...",2,,,,,,,https://www.linkedin.com/in/max-lytvyn-3b6a3a1,,,,,,Seed,,,,"54,103"
Creative Accelerator,https://www.crunchbase.com/organization/creative-accelerator,"Accelerator, Incubator",2,,"Szeged, Szeged, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Full-scale acceleration services with major focus on Life Sciences,2,,2,Active,2015-06-01,month,http://creativeaccelerator.hu/ ,https://www.linkedin.com/in/ernoduda,"Incubators, Life Science","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",2,"Erno Duda, Norbert Buzas",1-10,Seed,,,Private,"55,114"
Bubchen Skincare,https://www.crunchbase.com/organization/buebchen-skincare,,2,,"Österweg, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bubchen Skincare provides a variety of care products, including those for babies as young as the first day of birth.",1,,1,Active,,,https://buebchen.de,https://www.linkedin.com/company/b%C3%BCbchen-werk-ewald-hermes-pharmazeutische-fabrik-gmbh,,,,,,,For Profit,,Private,"55,323"
Telelink Investments,https://www.crunchbase.com/organization/telelink-ventures,Venture Capital,2,,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Telelink Investments is focused on investing in regional entrepreneurs, solving global problems with technology.",2,,2,Active,2020-01-01,month,http://telelinkinvestments.com/,https://www.linkedin.com/company/telelink-investments/,Venture Capital,"Financial Services, Lending and Investments",2,"Hans van Houwelingen, Lyubomir Minchev",1-10,,,,Private,"55,560"
Timo Schlaefer,https://www.crunchbase.com/person/timo-schlaefer,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Timo Schlaefer is the Co-Founder of Nova Prospect. He previously worked at CF Benchmarks as a Co-Founder. Timo Schlaefer attended Karlsruhe ...,2,,,,,,,https://www.linkedin.com/in/timoschlaefer,,,,,,,,,,"55,719"
Jack Dunlop,https://www.crunchbase.com/person/jack-dunlop,Individual/Angel,2,,"New Jersey, United States, North America","East Coast, Northeastern US",Jack Dunlop is an American streamer and YouTube personality and Cofounder of 100Thieves. Dunlop live streams his gaming experiences on the Y...,2,,,,,,,,,,,,,,,,,"55,755"
CNRS Innovation,https://www.crunchbase.com/organization/cnrs-innovation,,2,,"Boulogne-billancourt, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",CNRS Innovation supports the creation of value for the benefit of the Company.,2,,,Active,1992-01-01,year,http://www.cnrsinnovation.com/,https://www.linkedin.com/company/cnrsinnovation/about/,,,,,51-100,,For Profit,,Private,"56,151"
Fincite Ventures,https://www.crunchbase.com/organization/fincite-ventures,Accelerator,2,,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Incubating and Accelerating Asset Management, Marketplace and SaaS-Companies",2,,1,Active,2016-01-01,day,https://www.fincite.ventures,https://www.linkedin.com/company/18515755,,,2,"Friedhelm A. Schmitt, Ralf Ruben Heim",1-10,,,,Private,"56,251"
Seedhouse,https://www.crunchbase.com/organization/seedhouse,"Accelerator, Venture Capital",2,,"Osnabrück, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Accelerator Program, Innovation Platform & Early Stage Investor for agtech, food and digital startups.",2,,2,Active,2018-01-01,year,https://seedhouse.de,https://www.linkedin.com/company/12618339,"Agriculture, AgTech, Food Processing, Software","Agriculture and Farming, Food and Beverage, Software",1,Florian Stoehr,1-10,"Early Stage Venture, Seed",,,Private,"56,775"
Asterius,https://www.crunchbase.com/organization/asterius,Venture Capital,2,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Asterius is a venture capital firm focusing on early stage investments and financial services for developing organizations.,2,,1,Active,2021-01-01,year,http://asterius.vc/en/,https://www.linkedin.com/company/asteriusvc,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"58,295"
Clermont Auvergne Innovation,https://www.crunchbase.com/organization/clermont-auvergne-innovation,"Accelerator, Incubator, University Program",2,,"Clermont-ferrand, Auvergne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Clermont Auvergne Innovation offers advice in valorization for the research and socio-economic ecosystem.,1,,,Active,2019-01-01,year,https://www.clermontauvergneinnovation.com ,https://www.linkedin.com/company/satt-grand-centre ,"Communities, Local Business","Community and Lifestyle, Sales and Marketing",,,11-50,Seed,For Profit,,Private,"58,812"
Maughan Capital,https://www.crunchbase.com/organization/maughan-capital,Venture Capital,2,1,,,Maughan Capital is a strategic investment fund which manages the investment portfolio of the British businessman.,2,,2,Active,,,https://www.maughancapital.com/,https://www.linkedin.com/company/maughan-capital,,,1,Nick Maughan,,Early Stage Venture,,,Private,"59,656"
Etkiyap,https://www.crunchbase.com/organization/etkiyap,,2,1,"Ankara, Ankara, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Etkiyap focuses on the awareness of impact investing on a global scale.,2,,,Active,2020-01-01,year,https://etkiyap.org/,https://www.linkedin.com/company/etkiyap/,Impact Investing,"Financial Services, Lending and Investments",1,Sertac Yeltekin,1-10,,For Profit,,Private,"59,751"
Summus Venture Capital,https://www.crunchbase.com/organization/summus-venture-capital,Venture Capital,2,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Summus Venture Capital is a venture capital investment firm.,2,,1,Active,,,https://www.summus.vc,https://www.linkedin.com/company/summus-vc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"60,035"
Ashwin Ravichandran,https://www.crunchbase.com/person/ashwin-ravichandran,"Individual/Angel, Investment Partner",2,,"Accra, Greater Accra, Ghana","Europe, Middle East, and Africa (EMEA)",Ashwin Ravichandran is the Co-Founder & Head of Operations at Spark. Ashwin attended Amrita Vishwa Vidyapeetham.,2,,1,,,,,https://www.linkedin.com/in/ashwinravi107,,,,,,,,,,"62,150"
KF-Invest,https://www.crunchbase.com/organization/kf-invest,,2,,,,KF-Invest is an investment firm.,2,,,Active,,,,,,,,,,Seed,,,Private,"62,187"
R-Venture,https://www.crunchbase.com/organization/r-venture,Venture Capital,2,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",R-Venture is an investment company operated by the cloud-based accounting and ERP system 24SevenOffice.,2,1,1,Active,,,,,,,,,,"Early Stage Venture, Seed",,,Private,"62,198"
Baltic International Bank AS,https://www.crunchbase.com/organization/baltic-international-bank-as,Investment Bank,2,,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Baltic International Bank AS is a provider of investment banking services.,1,,2,Active,1993-01-01,year,https://www.bib.eu/,https://www.linkedin.com/company/baltic-international-bank-as/about/,Financial Services,Financial Services,,,251-500,,,,Private,"62,544"
John Herlihy,https://www.crunchbase.com/person/john-herlihy-a071,Individual/Angel,2,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","John Herlihy is the Chairperson of Consello. He previously worked at LinkedIn as a VP, of EMEA and LATAM. John Herlihy attended Saïd Busines...",2,,,,,,,https://www.linkedin.com/in/johntherlihy,,,,,,,,,,"62,597"
The Blue Minds Company,https://www.crunchbase.com/organization/blue-minds-solutions-gmbh,,2,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Driving the energy transition or the art of creating value.,2,,,Active,2015-01-01,year,http://www.blueminds-company.com/,https://www.linkedin.com/company/the-blue-minds-company,"Energy, Management Consulting","Energy, Professional Services",2,"Bernhard Raberger, Eveline Steinberger-Kern",11-50,,,,Private,"62,907"
Boscor,https://www.crunchbase.com/organization/boscor,,2,,"Issigau, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boscor invests in agriculture and climate related projects.,2,,,Active,2006-01-01,year,https://www.boscor.de/,https://www.linkedin.com/company/boscor-gruppe-gmbh/,"Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,,,,Private,"63,781"
Time Partners Limited,https://www.crunchbase.com/organization/time-partners-limited,,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Time Partners is a specialist merchant banking firm focusing on global private markets.,2,,,Active,2013-01-01,year,http://time-partners.com/,https://www.linkedin.com/company/time-partners-ltd/,,,,,,,,,Private,"64,000"
John Henderson,https://www.crunchbase.com/person/john-henderson-2,"Individual/Angel, Investment Partner",2,,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",John is a Partner at Airtree Ventures.  He works with the best Australian and Kiwi founders to create world class technology businesses.  Jo...,2,,,,,,http://medium.com/@johnehenderson,http://www.linkedin.com/in/johnhenderson,,,,,,Seed,,,,"64,820"
Jean-Luc Bernard,https://www.crunchbase.com/person/jean-luc-bernard-1761,Individual/Angel,2,,"Singapore, Asia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Jean-Luc Bernard is the CEO of Eridanis. He attended Polytechnic university.,2,,,,,,,https://www.linkedin.com/in/jeanlucbernard/,,,,,,,,,,"65,066"
Armajaro Asset Management,https://www.crunchbase.com/organization/armajaro-asset-management,Hedge Fund,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",commodity and equity hedge funds,2,,,Active,2002-04-10,day,http://www.armajaro.com/,https://www.linkedin.com/company/armajaro-asset-management-llp,Asset Management,Financial Services,,,51-100,,,,Private,"65,274"
Sabba Keynejad,https://www.crunchbase.com/person/sabba-keynejad-3d4b,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sabba Keynejad is the Co-founder at VEED.IO. He attended University of the Arts London.,2,,,,,,,https://www.linkedin.com/in/sabba-keynejad-8633b04b,,,,,,,,,,"65,368"
Bobby Hambrick,https://www.crunchbase.com/person/bobby-hambrick,Individual/Angel,2,,"Morton, Illinois, United States","Great Lakes, Midwestern US","Bobby Hambrick is the founder and CEO of AutonomouStuff, LLC. He founded the company in 2009. Recently, Bobby co-founded another company cal...",2,,1,,,,,https://www.linkedin.com/in/bobbyhambrick,,,,,,,,,,"65,634"
Interlink Ventures,https://www.crunchbase.com/organization/interlink-ventures,Venture Capital,2,,"Wörthsee, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Interlink Ventures is a strategic partner for innovative start-ups with an important contribution to a sustainable future.,2,,1,Active,,,https://ventures.interlink.org/,https://www.linkedin.com/company/interlinkorg/about/,,,,,101-250,Early Stage Venture,,,Private,"66,196"
LAUDA,https://www.crunchbase.com/organization/lauda-dr-r-wobser-beteiligungs,,2,,"Lauda-königshofen, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","LAUDA manufactures innovative Constant temperature equipment and systems for science, application technology, and production.",2,,,Active,1956-03-01,day,https://www.lauda.de/,https://www.linkedin.com/company/lauda-dr--r--wobser-gmbh-&-co--kg/,"Electronics, Machinery Manufacturing, Manufacturing","Consumer Electronics, Hardware, Manufacturing",,,101-250,,,,Private,"66,758"
1440 Foundation,https://www.crunchbase.com/organization/1440-foundation,,2,,"Saratoga, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","1440 Foundation supports programs and best practices that cultivate authentic relationship skills in education, wellness, and the workplace.",2,,,Active,2010-01-01,year,https://www.1440foundation.org/,http://www.linkedin.com/company/1440-foundation,"Association, Non Profit","Other, Social Impact",,,1-10,,Non-profit,,Private,"67,790"
Dorset Business Angels,https://www.crunchbase.com/organization/dorset-business-angels,Angel Group,2,,"Bournemouth, Bournemouth, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dorset Business Angels which will provide growth capital to fund innovative start-up and first stage businesses.,2,,1,Active,2013-01-01,year,http://dorsetbusinessangels.co.uk/,https://www.linkedin.com/groups/4396594/profile,,,,,1-10,Seed,,,Private,"67,818"
Kokteyl,https://www.crunchbase.com/organization/kokteyl,,2,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",KOKTEYL offers its knowledge in information technologies to users in mobile and internet environments.,2,,,Active,2002-01-01,year,http://www.kokteyl.com,https://www.linkedin.com/company/kokteyl-bilgi-tek.-hiz.-a.s.,Mobile,Mobile,,,11-50,,For Profit,,Private,"68,764"
C2 Capital Management,https://www.crunchbase.com/organization/c2-capital-management,Venture Capital,2,1,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",C2 Capital Management is a full service investment firm that helps clients manage their financial future.,2,,1,Active,,,http://www.wcfintech.com,,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"69,107"
ACOFI,https://www.crunchbase.com/organization/acofi,"Private Equity Firm, Venture Capital",2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",ACOFI is an independent financial services group.,2,,1,Active,1990-01-01,year,http://www.acofi.com/fr/entreprise,https://www.linkedin.com/company/acofi?trk=mini-profile,Financial Services,Financial Services,,,11-50,,,,Private,"69,161"
YellowBlocks,https://www.crunchbase.com/organization/yellowblocks,,2,,"Thái Bình, NA - Vietnam, Vietnam","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","YellowBlocks is a Vietnam Tech Gateway provides local insights. premier networks,marketing tech strategies for companies in emerging tech.",2,,,Active,2018-01-01,year,https://www.yellowblocks.org,https://www.linkedin.com/company/yellowblocks/,,,,,,,For Profit,,Private,"69,742"
Attila Balogh,https://www.crunchbase.com/person/attila-balogh-6b8d,Individual/Angel,2,,"Sutton Coldfield, Birmingham, United Kingdom","Europe, Middle East, and Africa (EMEA)",Attila Balogh is the Chairman and CEO at Partner in Pet Food. He attended Rider University and Gannon University.,2,,,,,,,https://www.linkedin.com/in/attila-balogh-59326814/,,,,,,,,,,"69,773"
SeedStake,https://www.crunchbase.com/organization/seedstake,Angel Group,2,,"Malta, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",SeedStake is focused on early stage investments & company building.,2,,,Active,2012-01-01,year,https://seed-stake.com/,https://www.linkedin.com/company/seedstake/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"69,888"
Berlin Startup Academy,https://www.crunchbase.com/organization/berlin-startup-academy,"Accelerator, Incubator, Venture Capital",2,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Berlin Startup Academy is the result of almost 15 years of digital entrepreneurship and startup drive in the German capital.,2,,1,Active,2012-01-01,year,http://berlinstartupacademy.com,http://www.linkedin.com/company/berlin-startup-academy,"Finance, Financial Services, Professional Networking, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments, Professional Services",,,1-10,,,,Private,"70,012"
Corniola,https://www.crunchbase.com/organization/corniola,Micro VC,2,1,"Prato, Toscana, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Corniola offers companies a wide range of entrepreneurial, administrative-managerial and business planning consultancy services.",2,,1,Active,2013-01-01,year,https://www.corniolapartecipazioni.it/,https://www.linkedin.com/company/corniola-srl,,,,,,,For Profit,,Private,"70,129"
Strong Hands,https://www.crunchbase.com/organization/strong-hands,Micro VC,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Strong Hands is a micro venture capital fund, focuses on digital innovation, technology, and technology, supporting early-stage startups.",2,,1,Active,2020-01-01,year,https://stronghands.fr,https://www.linkedin.com/company/strong-hands/,,,,,1-10,,,,Private,"70,196"
