Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
ASM Technologies,https://www.crunchbase.com/organization/asm-technologies-limited,,5,1,"Bangalore, Karnataka, India",Asia-Pacific (APAC),"ASM Technologies Limited is an IT Services organization established in 1992, is a pioneer in providing world Class Consulting Services",4,,3,Active,1992-01-01,year,http://asmltd.com/,http://www.linkedin.com/companies/asm-technologies,"Consulting, Information Technology, Software","Information Technology, Professional Services, Software",3,"R.P Shenoy, Rabindra Srikantan, S. Srikantan",1001-5000,,For Profit,Made Acquisitions,Private,"39,970"
Mudassir Sheikha,https://www.crunchbase.com/person/mudassir-sheikha,"Individual/Angel, Investment Partner",5,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Mudassir Sheikha is the co-founder and CEO of Careem, MENA’s leading car booking service that is based out of Dubai and operates from Morocc...",5,,1,,,,,https://www.linkedin.com/in/mudassirsheikha/,,,,,,,,,,"40,130"
Craig Clemens,https://www.crunchbase.com/person/craig-clemens-847a,Individual/Angel,5,1,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Craig Clemens is a copywriter, brand strategist, and co-founder of Golden Hippo, which under his leadership has become one of the fastest gr...",5,,,,,,http://www.GoldenHippo.com,https://www.linkedin.com/in/craigclemens,,,,,,,,,,"40,155"
Cameleon Invest,https://www.crunchbase.com/organization/cameleon-invest,Private Equity Firm,5,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cameleon Invest is an investment holding and consulting firm.,5,,1,Active,2009-01-01,year,https://www.cameleoninvest.fr/,https://www.linkedin.com/company/cameleon-invest/?trk=similar-pages_result-card_full-click,,,,,1-10,"Seed, Venture",For Profit,,Private,"40,244"
First Eastern Investment Group,https://www.crunchbase.com/organization/first-eastern-investment-group,Private Equity Firm,5,2,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),First Eastern Investment Group is a Hong Kong-based venture capital and equity firm that finances expansion stage companies.,4,1,1,Active,1988-01-01,year,,,,,1,Victor Chu,,Post-Ipo,,,Private,"40,449"
Max Kolysh,https://www.crunchbase.com/person/max-kolysh,Individual/Angel,5,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Max Kolysh is the CEO and Founder at Dover, General Partner at Alloy Fund, and a Senior Venture Partner at Pioneer Fund. Prior to that, he w...",5,,,,,,,https://www.linkedin.com/in/maxkolysh,,,,,,Seed,,,,"40,676"
Ran Neuner,https://www.crunchbase.com/person/ran-neu-ner,"Individual/Angel, Investment Partner",5,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Ran Neu Ner is the CEO of Onchain Capital, a Crypto Asset Fund and Advisory service. With an academic background in finance, Ran holds a Ba...",5,,,,,,,https://www.linkedin.com/in/ran-neuner-8826a756/,,,,,,Early Stage Venture,,,,"40,678"
SEIS,https://www.crunchbase.com/organization/seis,Venture Capital,5,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Seed Enterprise Investment Scheme (SEIS) information for investors and for businesses looking for SEIS investments,5,,4,Active,2012-01-01,year,http://www.seis.co.uk,,Finance,Financial Services,,,11-50,Early Stage Venture,For Profit,,Private,"40,685"
Decisive,https://www.crunchbase.com/organization/decisive-capital-management,Family Investment Office,5,1,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)","Decisive is a wealth advisory firm that offers finance management services for local individuals, families, and institutional investors.",5,,1,Active,2016-01-01,year,https://www.decisive.com,https://www.linkedin.com/company/decisive-capital-management,"Finance, Financial Services, Wealth Management",Financial Services,1,Elie Chamat,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Venture",,,Private,"40,844"
Global Trust Ventures,https://www.crunchbase.com/organization/global-trust-ventures-252b,Venture Capital,5,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",GT Ventures is a venture capital firm that maximizes local and international growth by investing in technology.,5,,1,Active,2022-01-01,year,"https://www.globaltrust.vc/#:~:text=GT%20Ventures%20is%20a%20venture%20capital%20company%20that%20provides%20the,Advertising%2C%20Crowdfunding%20and%20Education%20sectors.",https://www.linkedin.com/company/global-trust-ventures ,,,,,,,,,Private,"40,849"
SaaS Partners,https://www.crunchbase.com/organization/saas-partners,Venture Capital,5,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",SaaS Lab is a vehicle dedicated to manage assets for the long term by sharing knowledge via a large network of entrepreneurs & experts.,5,,,Active,2016-01-01,year,https://www.saaspartners.fr,https://www.linkedin.com/company/saaslab/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Didier FREDENUCCI,11-50,"Early Stage Venture, Seed, Venture",,,Private,"40,857"
Troll Ventures,https://www.crunchbase.com/organization/troll-ventures,"Micro VC, Venture Capital",5,,,,We invest in companies conquering new galaxies. For entrepreneurs. By entrepreneurs.,5,,3,Active,2012-01-01,year,https://trollventures.org/,,,,1,Roy Andre Tollefsen,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"41,003"
KEEN Growth Capital,https://www.crunchbase.com/organization/keen-growth-capital,Venture Capital,5,,"Windermere, Florida, United States","East Coast, Southern US",KEEN is an impact investing fund.,4,,3,Active,2016-01-01,year,https://keengrowthcapital.com,https://www.linkedin.com/company-beta/16203064/,Professional Services,Other,1,Jerry Bello,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"41,022"
WP2 Investments,https://www.crunchbase.com/organization/wp2-investments,Micro VC,5,1,"Bielany Wroclawskie, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",WP2 Investments makes investments ranging from pre-seed to A series.,4,,3,Active,2021-01-01,year,https://wp2.investments,https://www.linkedin.com/company/wp2-investments,,,,,11-50,"Early Stage Venture, Seed",,,Private,"41,152"
Arvato Bertelsmann,https://www.crunchbase.com/organization/arvato-bertelsmann,,5,2,"Gütersloh, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Arvato is an international service provider living on and with digital technology.,4,,3,Active,1835-01-01,year,http://www.arvato.com/en.html,https://www.linkedin.com/company/arvato-bertelsmann-brasil/about/,"Digital Entertainment, Information Technology, Service Industry","Information Technology, Media and Entertainment, Other",1,Carl Bertelsmann,10001+,,For Profit,Made Acquisitions,Private,"41,354"
MM Grupp,https://www.crunchbase.com/organization/mm-grupp,Private Equity Firm,5,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",MM Grupp is a privately owned holding and investment company headquartered in Estonia. The group has made strategic investments in,3,,1,Active,1999-01-01,year,https://mmgrupp.ee/,https://www.linkedin.com/company/mmgrupp/?originalSubdomain=ee,,,,,5001-10000,"Late Stage Venture, Private Equity, Seed",,,Private,"41,727"
Cor Group,https://www.crunchbase.com/organization/cor-group,Venture Capital,5,,"Oulu, Oulu, Finland","European Union (EU), Nordic Countries, Scandinavia","Cor Group management consulting firm serving Psychological, Educational, and Behavioral Services.",3,,2,Active,1988-01-01,year,https://corgroup.fi/,https://www.linkedin.com/company/cor-group-oy,,,,,1001-5000,,For Profit,,Private,"41,771"
Tigrim,https://www.crunchbase.com/organization/tigrim,Venture Capital,5,,"Växjö, Kronobergs Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Tigrim operates as an investment firm.,4,,,Active,2016-01-01,year,https://www.tigrim.com/,https://www.linkedin.com/company/tigrim/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"41,845"
Rendered VC,https://www.crunchbase.com/organization/rendered-vc,Venture Capital,5,,"Denver, Colorado, United States","Greater Denver Area, Western US",Rendered VC is a multi-stage fund helping companies solve the toughest problems facing the future of 3D.,5,,1,Active,,,https://www.rendered.vc/,https://www.linkedin.com/company/rendered-vc/about/,"3D Technology, Augmented Reality, Media and Entertainment, Virtual Reality","Hardware, Media and Entertainment, Software",,,1-10,Early Stage Venture,,,Private,"41,958"
Connect Capital,https://www.crunchbase.com/organization/connect-capital,Venture Capital,5,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Connect Capital is a blockchain and digital assets investments fund.,4,,,Active,2017-05-01,month,http://connect.capital/,https://www.linkedin.com/company/connect-capital/,"Blockchain, Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Darius Rugevicius,11-50,"Early Stage Venture, Initial Coin Offering, Private Equity, Seed, Venture",,,Private,"42,001"
Mobility Ventures,https://www.crunchbase.com/organization/mobility-ventures,Venture Capital,5,1,"Addison, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",Mobility Ventures: We Help Entrepreneurs Succeed!,4,,1,Active,2004-01-01,year,http://www.MobilityVentures.com,http://www.linkedin.com/company/mobility-ventures,"Finance, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",2,"Bill Ford, ROMAN KIKTA",11-50,"Early Stage Venture, Seed, Venture",,,Private,"42,137"
MEDKAP Investors,https://www.crunchbase.com/organization/medkap-investors,"Angel Group, Syndicate",5,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","Investor association in Switzerland with a focus on early-stage Medtech, Diagnostics, Digital Health and Techbio",4,,2,Active,2023-02-28,day,https://medkap.org/,https://www.linkedin.com/company/medkap,"Health Care, Health Diagnostics, Medical",Health Care,1,Vincent Irrling,1-10,Seed,,,Private,"42,141"
Die Brückenköpfe,https://www.crunchbase.com/organization/die-brückenköpfe,Venture Capital,5,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Die Brückenköpfe is a management consulting and investing firm focused on the German healthcare market.,5,,1,Active,2016-03-01,day,http://brueckenkoepfe.de/,https://www.linkedin.com/company/die-br%C3%BCckenk%C3%B6pfe-gmbh,"Consulting, Health Care","Health Care, Professional Services",,,11-50,"Early Stage Venture, Seed",For Profit,,Private,"42,313"
Agartha Fund LP,https://www.crunchbase.com/organization/agartha,Private Equity Firm,5,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Private equity fund for qualified investors registered with Financial Services Regulatory Authority of Abu Dhabi Global Market, UAE.",4,,4,Active,2019-01-01,year,https://agarthafunds.com/,https://www.linkedin.com/company/agartha-fund,,,,,11-50,"Early Stage Venture, Seed",,,Private,"42,457"
Almaral,https://www.crunchbase.com/organization/almaral,Micro VC,5,,"Kaarina, Western Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Almaral provides risk management advice long-term strategy development budgeting operational function.,4,,3,Active,2022-01-01,year,https://almaral.eu/,https://www.linkedin.com/company/almaral,,,,,1-10,"Early Stage Venture, Seed",,,Private,"42,699"
MTS Ventures,https://www.crunchbase.com/organization/mts-ventures,,5,,"Allentown, Pennsylvania, United States","Great Lakes, Northeastern US","MTS employs an intense, customer-driven method to produce success on every project.",5,,1,Active,1999-01-01,year,http://www.mtsventures.com,https://www.linkedin.com/company/mts-ventures,"Manufacturing, Product Design","Design, Manufacturing",,,1-10,,For Profit,,Private,"42,859"
Raakwark Kaptaal,https://www.crunchbase.com/organization/raakwark-kaptaal,Venture Capital,5,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Raakwark Kaptaal invest in technology startups in the pre-seed and seed stages.,4,,1,Active,,,https://raakwark.de/,,"Funding Platform, Venture Capital","Financial Services, Lending and Investments",,,,"Early Stage Venture, Late Stage Venture",,,Private,"42,918"
Türk Telekom,https://www.crunchbase.com/organization/trk-telekom,,5,,"Ankara, Ankara, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Turk Telekom group provides integrated telecommunication services from PSTN, GSM to wide band internet.",5,,,Active,1840-01-01,year,http://www.turktelekom.com.tr,http://www.linkedin.com/company/166540,"Digital Media, Information Services, Information Technology, Public Relations, Telecommunications","Hardware, Information Technology, Media and Entertainment, Sales and Marketing",1,Caner Çelikel,10001+,,For Profit,Made Acquisitions,Private,"42,991"
Enchant,https://www.crunchbase.com/organization/enchant-2,Accelerator,5,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","They invest in early stage consumer hardware startups up to $500,000.",5,,,Closed,,,http://www.enchant.vc/,https://www.linkedin.com/company/enchant-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,,,,Private,"43,006"
Bauer Venture,https://www.crunchbase.com/organization/bauer-venture-partners-3,Corporate Venture Capital,5,2,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bauer Venture is a venture capital firm that acts as a strategic investment arm of Bauer Media Group.,3,,,Active,2014-08-01,day,http://www.bauerventurepartners.vc/,https://www.linkedin.com/company/bauer-venture-partners-gmbh,"Angel Investment, Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Iskender Dirik,11-50,,,,Private,"43,070"
Philipp Andernach,https://www.crunchbase.com/person/philipp-andernach,Individual/Angel,5,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Philipp Andernach,4,,,,,,,https://www.linkedin.com/in/philippandernach/,,,,,,,,,,"43,326"
Igor Barinov,https://www.crunchbase.com/person/igor-barinov,Individual/Angel,5,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Igor Barinov co-founder of Oracles Network, the first Ethereum-based public network with Proof of Authority consensus, reached by independen...",5,,,,,,http://www.facebook.com/igor.barinov,http://www.linkedin.com/in/igorbarinov,,,,,,,,,,"43,487"
Sweet Studio,https://www.crunchbase.com/organization/sweet-studio,Venture Capital,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","We are a venture studio, building great products with ambitious entrepreneurs.",3,,3,Active,2017-08-15,day,http://www.sweet.studio,https://www.linkedin.com/company/11303938/,Product Design,Design,1,Anders Frostenson,1-10,Early Stage Venture,For Profit,,Private,"43,682"
Cloud Capital,https://www.crunchbase.com/organization/cloud-capital-ab,Venture Capital,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Cloud Capital primarily invests in SaaS companies based on financing solutions.,5,,2,Active,2017-09-01,month,http://www.cloudcapital.se,https://www.linkedin.com/company/cloud-capital-ab,"FinTech, SaaS, Software","Financial Services, Software",1,Johan Crona,1-10,"Early Stage Venture, Seed, Venture",,,Private,"43,854"
Torus Capital,https://www.crunchbase.com/organization/torus-capital,Venture Capital,5,,"Haaltert, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",We are a group of entrepreneurs who pay forward their own capital and experience to founders of early stage tech companies.,4,,3,Active,,,https://www.torus.vc,https://www.linkedin.com/company/torus-vc/,,,1,Jochen Boeykens,1-10,Early Stage Venture,,,Private,"44,049"
ShoeMoney Media Group,https://www.crunchbase.com/organization/shoemoney-media-group,,5,1,"Lincoln, Nebraska, United States",Midwestern US,"ShoeMoney Media Group, Inc. develops and markets Web hosting products and security services for businesses and home-office entrepreneurs,",5,,,Active,1996-05-01,day,http://www.shoemoney.com/,https://www.linkedin.com/company/shoemoney-media-group-inc-/,"Developer Tools, Security, Web Hosting","Internet Services, Privacy and Security, Software",1,Jeremy Schoemaker,1-10,,For Profit,,Private,"44,464"
Padda Health,https://www.crunchbase.com/organization/padda-health,Venture Capital,5,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Padda Health is a financial company that provides investment and fund management for both tailored business propositions and SMEs.,4,,,Active,2008-01-01,year,https://paddahealth.com/,https://www.linkedin.com/company/padda-micro-venture-capital/,"Biotechnology, Financial Services, Health Care, Life Science, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",,,1-10,Seed,,,Private,"44,488"
Hedef Portföy,https://www.crunchbase.com/organization/hedef-portföy,Hedge Fund,5,1,"Umraniye, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Hedef Portföy provides active and qualified portfolio management services.,5,1,1,Active,2012-01-01,year,https://hedefportfoy.com.tr,https://www.linkedin.com/company/hedefportföy/,,,,,,,,,Private,"44,570"
Everis Group,https://www.crunchbase.com/organization/everis-group,,5,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Everis offers outgoing development through its highly trained and nurtured staff offering transparency, consistency and responsibility.",5,,1,Active,1996-01-01,year,http://everis.com/,https://www.linkedin.com/company/everis/,"Consulting, Consumer Goods, Information Technology, Internet, Outsourcing, Telecommunications","Consumer Goods, Hardware, Information Technology, Internet Services, Professional Services",,,10001+,,For Profit,"Made Acquisitions, Was Acquired",Private,"44,584"
Virat Kohli,https://www.crunchbase.com/person/virat-kohli,Individual/Angel,5,1,"Delhi, Delhi, India",Asia-Pacific (APAC),Virat Kohli is the Founder of  FC Goa.,5,1,3,,,,,https://www.linkedin.com/in/virat-kohli-ab4960204,,,,,,,,,,"44,649"
Ali Karabey,https://www.crunchbase.com/person/ali-karabey,"Individual/Angel, Investment Partner",5,3,"Turkey, Europe","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Ali Karabey is a managing director at 212, a venture capital fund that focuses on investments in internet, communication and technology comp...",5,,,,,,http://212ltd.com,http://www.linkedin.com/in/alikarabey,,,,,,Seed,,,,"44,682"
Growth Lending,https://www.crunchbase.com/organization/growth-lending,,5,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Growth Lending is a digital platform that provides financial services for companies.,5,,3,Active,2011-01-01,year,https://growth-lending.com/,https://www.linkedin.com/company/growth-lending,"Finance, Financial Services, Lending",Financial Services,1,Lance Mysyrowicz,101-250,,For Profit,,Private,"44,909"
Pays de la Loire region,https://www.crunchbase.com/organization/pays-de-la-loire-region,Government Office,5,1,"Nantes, Pays de la Loire, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","REGION DES PAYS DE LA LOIRE is located in NANTES, PAYS-DE-LA-LOIRE, France and is part of the Government Industry.",5,1,1,Active,2017-01-01,day,https://www.paysdelaloire.fr/,https://www.linkedin.com/company/region-pays-de-la-loire/,"Government, Information Services","Government and Military, Information Technology",,,1-10,"Grant, Seed",,,Private,"44,925"
Circular Innovation Fund,https://www.crunchbase.com/organization/circular-innovation-fund,Venture Capital,5,,,,The Circular Innovation Fund is a global growth-stage venture capital fund dedicated to circular innovation,5,,1,Active,,,https://circularinnovationfund.com,https://www.linkedin.com/company/circular-innovation-fund-cif,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"44,942"
Egmont Publishing,https://www.crunchbase.com/organization/egmont-publishing,,5,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Egmont Publishing is the leading European producer and publisher of entertainment and reading experiences for children and young people.,4,,2,Active,1878-01-01,year,https://www.egmont.com/,https://www.linkedin.com/company/egmont,"Education, Publishing","Content and Publishing, Education, Media and Entertainment",,,5001-10000,,For Profit,Made Acquisitions,Private,"45,000"
Concorde Capital,https://www.crunchbase.com/organization/concorde-capital,"Investment Bank, Private Equity Firm",5,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)","Concorde Capital is a leading investment company based in Ukraine and providing brokerage, investment banking and asset management services",4,,1,Active,2004-01-01,year,http://concorde.ua/en,https://www.linkedin.com/company/concorde-capital,,,,,101-250,"Debt, Private Equity",,,Private,"45,203"
Pinorena Capital,https://www.crunchbase.com/organization/pinorena-capital,Venture Capital,5,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pinorena Capital invests in great Fintech companies founded by passionate engineers and entrepreneurs.,4,,3,Active,,,https://www.pinorena.com/,,,,,,1-10,Early Stage Venture,,,Private,"45,275"
Mobivia Groupe,https://www.crunchbase.com/organization/mobivia-groupe,,5,,"Sainghin-en-mélantois, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mobivia Group is the European leader in multi-brands car equipments and a leading company.,4,,,Active,1970-01-01,year,http://www.mobivia.com/,https://www.linkedin.com/company/mobivia-groupe-s-a-/?originalSubdomain=fr,"Automotive, Consumer","Other, Transportation",1,Eric Derville,51-100,,For Profit,Made Acquisitions,Private,"45,323"
Black Ocean,https://www.crunchbase.com/organization/black-ocean,Venture Capital,5,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Black Ocean supports and invests in technology startups focused on media, e-commerce, and online communities.",4,,2,Active,2010-01-01,year,http://www.blackocean.com,https://www.linkedin.com/company/2896961,"Digital Media, E-Commerce, Mobile Apps","Apps, Commerce and Shopping, Media and Entertainment, Mobile, Software",2,"Oliver Ripley, Timur Sardarov",11-50,Seed,,,Private,"45,338"
BnL Start Partners,https://www.crunchbase.com/organization/bnl-start-partners,Accelerator,5,,"Miskolc, Miskolc, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",BnL Start Partners is a B2B focused incubator,4,,1,Active,2017-01-01,month,http://bnlstart.com/,https://www.linkedin.com/company/16168032,FinTech,Financial Services,1,Viktor Balint,1-10,"Early Stage Venture, Seed",For Profit,,Private,"45,386"
Sino AG,https://www.crunchbase.com/organization/sino-ag,,5,,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sino AG is a provider of online brokerage services for heavy traders.,4,,2,Active,1998-01-01,year,https://www.sino.de,https://www.linkedin.com/company/sino-ag,"Finance, Financial Services",Financial Services,1,Ingo Hillen,1-10,,For Profit,,Private,"45,425"
MKS,https://www.crunchbase.com/organization/mks-alternative-investments,,5,,"Genève, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",MKS is a precious metals and financial services company part of the MKS PAMP GROUP.,3,,,Active,1979-01-01,year,http://www.mks.ch,https://www.linkedin.com/company/mks-finance/,"Finance, Financial Services, Precious Metals","Financial Services, Natural Resources",1,Mahmoud Kassem Shakarchi,501-1000,,For Profit,,Private,"45,586"
Gate Inside Ventures,https://www.crunchbase.com/organization/gate-inside-ventures-2,"Private Equity Firm, Venture Capital",5,,"Üsküdar, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Gate Inside is a startup accelerator operates as a venture capital firm.,5,,2,Active,2014-06-01,month,http://www.gateinside.com,https://www.linkedin.com/company/gate-inside-ventures,"Consulting, Finance, Incubators, Market Research, Venture Capital","Data and Analytics, Design, Financial Services, Lending and Investments, Professional Services",1,Emre Gursoy,1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"45,697"
G Square Investment,https://www.crunchbase.com/organization/g-square-investment,Private Equity Firm,5,,"Riyadh, Ar Riyad, Saudi Arabia","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",G Square Investment is an investments services company that helps high potential opportunities to accelerate their growth.,5,,1,Active,2018-01-01,year,http://www.g-sqr.com/,,,,,,1-10,Early Stage Venture,,,Private,"45,752"
8a+ Investments SGR,https://www.crunchbase.com/organization/8a-investments,"Venture Capital, Venture Debt",5,1,"Varese, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","8a+ Investments SGR is an investment management company that focuses on financial products, including funds and portfolio management.",5,1,4,Active,2006-01-01,year,https://www.ottoapiu.it/,https://www.linkedin.com/company/8a-investimenti-sgr/about/,"Asset Management, Financial Services, Hedge Funds","Financial Services, Lending and Investments",,,11-50,Early Stage Venture,,,Private,"45,884"
The Conscious Fund,https://www.crunchbase.com/organization/the-conscious-fund,Venture Capital,5,1,"Malta, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",The Conscious Fund invests in early stage ventures in plant-powered medicine.,5,1,3,Active,2019-01-01,year,https://www.theconscious.fund,https://www.linkedin.com/company/the-conscious-fund,,,2,"Henri Sant-Cassia, Michael Hoyos",1-10,"Early Stage Venture, Seed",,,Private,"45,927"
Yury Mazanik,https://www.crunchbase.com/person/yury-mazanik,Individual/Angel,5,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Yury is an accomplished entrepreneur and angel investor with a decade of experience in mobile applications, games, and ad networks. As the c...",5,,,,,,,https://www.linkedin.com/in/mazanik,,,,,,,,,,"45,946"
VIVES Funds,https://www.crunchbase.com/organization/vives-funds,Venture Capital,5,,"Wavre, Brabant Wallon, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",VIVES Funds is a seed capital fund.,5,,2,Active,2004-01-01,year,https://www.vivesfund.com/en/,https://www.linkedin.com/company/vives-louvain-technology-fund/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"45,983"
Neogen Capital,https://www.crunchbase.com/organization/neogen-capital,Venture Debt,5,,"Targu-mures, Mures, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)","Neogen Capital is incubate, invest in marketplaces (human resources, ecommerce, mobility)providing entrepreneurs with operational support.",5,,4,Active,2000-01-01,year,https://www.neogen.capital/,https://www.linkedin.com/company/neogen/about/,,,2,"Andras Nagy, Calin Fusu",101-250,Debt,,,Private,"46,067"
Thomas Witt,https://www.crunchbase.com/person/thomas-witt,"Individual/Angel, Investment Partner",5,1,,,"With over two decades of experience as a tech entrepreneur and angel investor, I have a passion for building and scaling software companies....",5,,,,,,https://www.expedite.ventures,https://linkedin.com/in/thomaswitt,,,,,,"Convertible Note, Early Stage Venture, Seed",,,,"46,135"
Shibumi International,https://www.crunchbase.com/organization/shibumi-international,Venture Capital,5,,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Shibumi International is a venture capital vehicle investing in early stage startups in the built environment.,4,,3,Active,2018-01-01,year,http://www.shibumi-international.com/,https://www.linkedin.com/company/shibumi-international,Financial Services,Financial Services,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"46,324"
Hermann Hauser Investment,https://www.crunchbase.com/organization/hermann-hauser-investment,Venture Capital,5,,"Innsbruck, Tirol, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hermann Hauser investment company invests in start-ups from the DACH region, in the seed and Series A phases.",5,,1,Active,2016-01-01,year,https://www.hhi.ventures/,https://www.linkedin.com/company/hermann-hauser-investment-gmbh/,,,1,Hermann Hauser,1-10,"Early Stage Venture, Seed, Venture",,,Private,"46,389"
Goeie Grutten Impact Fund,https://www.crunchbase.com/organization/goeie-grutten-impact-fund,Venture Capital,5,,"Gorinchem, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Goeie Grutten Impact Fund stands for a sustainable energy transition.,5,,,Active,,,https://goeiegruttenif.nl/,https://www.linkedin.com/company/goeie-grutten-impact-fonds/about/,,,2,"Bernd Voorsluijs, Ilse Bastmeijer",1-10,"Early Stage Venture, Seed",,,Private,"46,523"
Fabio Nalucci,https://www.crunchbase.com/person/fabio-nalucci,"Individual/Angel, Investment Partner",5,,"Bologna, Emilia-Romagna, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fabio Nalucci - CEO & Founder @ GELLIFY,5,,1,,,,,https://www.linkedin.com/in/fabio-nalucci-35a114,,,,,,,,,,"46,627"
