Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Slevomat,https://www.crunchbase.com/organization/slevomat,,3,1,"Prague-vinohrady, Stredocesky kraj, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Slevomat is an online retailer that offers discounts for mass purchases.,2,,,Active,2010-01-01,year,http://www.slevomat.cz,https://www.linkedin.com/company-beta/960796/,"E-Commerce, E-Commerce Platforms, Internet, Retail, Retail Technology","Commerce and Shopping, Hardware, Internet Services, Software",1,Tomas Cupr,11-50,,For Profit,"Made Acquisitions, Was Acquired",Private,"36,030"
Metdist,https://www.crunchbase.com/organization/metdist-ltd,Venture Capital,3,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Metdist owns and operates copper smelters and refineries.,2,,,Active,1970-01-01,year,http://www.metdist.com/,,"Communities, Leisure",Community and Lifestyle,1,Raj Kumar Bagri,11-50,Late Stage Venture,For Profit,,Private,"36,272"
Kienbaum Consultants International,https://www.crunchbase.com/organization/kienbaum-consultants-international,,3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Kienbaum Consultants International provides personnel and management consultancy.,2,,1,Active,1945-01-01,year,https://www.kienbaum.com,https://www.linkedin.com/company/kienbaum,"Business Development, Management Consulting, Professional Services, Recruiting","Other, Professional Services",,,501-1000,,For Profit,,Private,"36,292"
CMPC Ventures,https://www.crunchbase.com/organization/cmpc-ventures,"Corporate Venture Capital, Venture Capital",3,,"Santiago, Region Metropolitana, Chile",Latin America,CMPC Ventures invest in entrepreneurship in an agile and determined way.,3,,3,Active,2020-01-01,year,https://www.cmpcventures.com/,https://www.linkedin.com/company/cmpc-ventures/,,,,,11-50,Seed,,,Private,"36,422"
Oriola,https://www.crunchbase.com/organization/oriola,,3,,"Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Oriola is a company that helps human beings to live a healthy life by supplying medicines & other wellbeing products through pharmacies.,1,,1,Active,2006-01-01,day,https://www.oriola.com/,https://www.linkedin.com/company/oriolacorporation,"Health Care, Medical, Pharmaceutical",Health Care,2,"Arvo Ylppö, Erkki Leikola",501-1000,,For Profit,Made Acquisitions,Public,"36,688"
Nejc Kodric,https://www.crunchbase.com/person/nejc-kodric,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Nejc Kodric Since starting out in 2011 with little more than some basic computer equipment, €1,000 and a love of technology, Nejc has been i...",3,,,,,,,https://www.linkedin.com/in/nejc-kodri%C4%8D-29922747/,,,,,,Seed,,,,"36,805"
Castle Connolly Medical Ltd.,https://www.crunchbase.com/organization/castle-connolly-medical-ltd,,3,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Castle Connolly Medical Ltd. helps consumers find the best healthcare by publishing a variety of books including the ""Top Doctors"" series",2,,,Active,1991-01-01,year,https://www.castleconnolly.com,https://in.linkedin.com/company/castle-connolly-medical-ltd.,"Books, Events, Health Care, Publishing","Content and Publishing, Events, Health Care, Media and Entertainment",2,"John Connolly, John K. Castle",11-50,,For Profit,Was Acquired,Private,"36,969"
Limestone Capital AG,https://www.crunchbase.com/organization/limestone-capital-ag,Private Equity Firm,3,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Limestone Capital is the creator and manager of unique hotels rooted in its unique location and authentic architecture.,3,,2,Active,2018-04-19,day,https://www.limestone-capital.com/,https://www.linkedin.com/company/atrium-cap/,,,,,1-10,Private Equity,,,Private,"37,016"
Edition.VC,https://www.crunchbase.com/organization/edition-vc,Venture Capital,3,,"Dresden, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",We back the world’s most iconic entrepreneurs of tomorrow. We have a passion for B2C and B2B products and out-of-the-box thinking.,2,,1,Active,2018-01-01,year,https://edition.vc/,https://www.linkedin.com/company/edition-vc,"Angel Investment, Beauty, E-Commerce Platforms, Financial Services, Venture Capital","Commerce and Shopping, Consumer Goods, Financial Services, Internet Services, Lending and Investments",2,"Björn Bak, Martin Pentenrieder",1-10,Seed,,,Private,"37,207"
McPike Global Family Office,https://www.crunchbase.com/organization/mcpike-global-family-office,Family Investment Office,3,,,,McPike Global Family Office is a family investment office.,2,,1,Active,,,,,,,,,,,,,Private,"37,212"
Doliam,https://www.crunchbase.com/organization/doliam,Accelerator,3,,"Maisons-laffitte, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Doliam is a private holding company regrouping several high-tech companies, from start-ups to industrial size ones.",3,,,Active,1991-01-01,year,http://www.doliam.fr/,https://www.linkedin.com/company/groupe-doliam/,Medical Device,Health Care,,,251-500,"Early Stage Venture, Seed",For Profit,,Private,"37,307"
Gilles Babinet,https://www.crunchbase.com/person/gilles-babinet,Individual/Angel,3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Gilles Babinet is the Co-Founder of Isotope Energy. He previously worked at Digibonus as a Co-Founder and Non-Executive Director.,3,,,,,,https://gillesbabinet.com,https://www.linkedin.com/in/gillesbabinet,,,,,,Seed,,,,"37,354"
Ataraxia,https://www.crunchbase.com/organization/ataraxia-2c9d,Venture Capital,3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Ataraxia, an early stage fund manager focused on helping people live longer and live better.",3,,,Active,,,https://www.ataraxia.vc/,https://www.linkedin.com/company/ataraxia-vc/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",,,Private,"38,316"
ABC Ventures,https://www.crunchbase.com/organization/abc-ventures,Venture Capital,3,,"Reykjavík, Gullbringusysla, Iceland","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",ABC Ventures operates as an investment firm.,2,,2,Active,,,,,,,,,,Early Stage Venture,,,Private,"38,496"
StartUp HUB Poland,https://www.crunchbase.com/organization/startup-hub-poland,Accelerator,3,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",StartUp HUB Poland is an innovation HUB for high-tech startups from central-east europe.,3,,,Active,2012-01-01,year,http://www.startuphub.pl,https://www.linkedin.com/company-beta/3473987,"Financial Services, Non Profit, Venture Capital","Financial Services, Lending and Investments, Other, Social Impact",5,"Maciek Sadowski, Marek Borzestowski, Marek Trojanowicz, Robert Dziubłowski, Zygmunt Grajkowsk",1-10,Seed,Non-profit,,Private,"38,642"
CoinW.com,https://www.crunchbase.com/organization/coinw-com,,3,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),CoinW.com is a global digital asset trading platform opened in Hong Kong.,3,,,Active,2017-01-01,year,https://www.coinw.me/,,"Financial Services, Trading Platform","Financial Services, Lending and Investments",,,1-10,,For Profit,,Private,"39,063"
Edipresse,https://www.crunchbase.com/organization/edipresse,Family Investment Office,3,1,"Lausanne, Vaud, Switzerland","Europe, Middle East, and Africa (EMEA)","Edipresse is a family business that focuses on media, digital ventures, and real estate industries.",3,,,Active,1907-01-01,year,https://edipresse.com/,https://www.linkedin.com/company/edipresse,"Advertising, Printing, Publishing, Real Estate","Advertising, Content and Publishing, Media and Entertainment, Real Estate, Sales and Marketing",,,1001-5000,,For Profit,,Private,"39,282"
Hambro Perks,https://www.crunchbase.com/organization/hambro-perks,Venture Capital,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Hambro Perks is a venture capital firm.,2,,,Active,2013-01-01,year,https://www.hambroperks.com,https://www.linkedin.com/company/hambro-perks,Venture Capital,"Financial Services, Lending and Investments",1,Dominic Perks,51-100,,,,Private,"39,885"
Malakoff Mederic,https://www.crunchbase.com/organization/malakoff-mederic,,3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Malakoff Mederic is provides health and personal insurance services.,3,,1,Active,1995-01-01,year,http://www.malakoffmederic.com/index.jsp,https://www.linkedin.com/company/malakoff-mederic,"Health Insurance, Insurance, Life Insurance, Risk Management","Financial Services, Professional Services",,,5001-10000,,For Profit,,Private,"39,910"
SeedLink Ventures,https://www.crunchbase.com/organization/seedlink-ventures,"Co-Working Space, Incubator, Venture Capital",3,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",SeedLink Ventures is a European Venture Capital firm investing in early stage digital health companies developing value based solutions,3,,2,Active,2021-01-01,year,http://www.seedlink.health,https://www.linkedin.com/company/seedlink-sl,Health Care,Health Care,2,"Ignasi Heras, Tim Juergens",1-10,"Early Stage Venture, Seed, Venture",,,Private,"39,992"
Kvantia,https://www.crunchbase.com/organization/andenæsgruppen-andenaes-group,Venture Capital,3,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Kvantia invest in good projects and good people.,3,,,Active,1985-01-01,year,https://www.kvantia.no/,https://www.linkedin.com/company/kvantia/,Financial Services,Financial Services,,,,Early Stage Venture,For Profit,,Private,"40,337"
ICIG Ventures,https://www.crunchbase.com/organization/icig-ventures,Venture Capital,3,,"Frankfurt An Der Oder, Brandenburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",ICIG Ventures is the venture capital arm of the International Chemical Investors Group.,3,,2,Active,2023-01-01,year,,https://www.linkedin.com/company/icig-ventures,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"40,351"
Round Hill Capital,https://www.crunchbase.com/organization/round-hill-capital,Private Equity Firm,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Round Hill Capital is an investment firm.,3,,2,Active,2002-01-01,year,https://roundhillcapital.com/,https://www.linkedin.com/company/round-hill-capital-llc,Financial Services,Financial Services,1,Michael Bickford,251-500,,,,Private,"40,807"
Groupe Pasteur Mutualité,https://www.crunchbase.com/organization/groupe-pasteur-mutualité,Hedge Fund,3,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Groupe Pasteur Mutualité mutual group of insurance and services for healthcare professionals.,2,,,Active,1858-01-01,year,https://www.gpm.fr/,https://www.linkedin.com/company/groupe-pasteur-mutualité,"Health Care, Insurance","Financial Services, Health Care",,,251-500,,For Profit,,Private,"40,960"
Yu Holdings,https://www.crunchbase.com/organization/yu-holdings,Venture Capital,3,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),"Yu holdings is a multi-faceted organisation, created to unite and align investment with innovation, cultural and creative exchange.",3,,,Active,2017-01-01,year,https://www.yu-holdings.com/,https://www.linkedin.com/company/yu-holdings,Finance,Financial Services,,,,Venture,,,Private,"41,489"
RAA Ventures,https://www.crunchbase.com/organization/raa-ventures,"Angel Group, Venture Capital",3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",RAA Ventures makes angel investments and provides venture capital to extraordinary entrepreneurs and game-changing ideas.,3,,,Active,2009-07-01,day,http://raaventures.com,https://www.linkedin.com/company/raa-ventures,,,1,Robert Afshar,1-10,Seed,,,Private,"41,628"
etventure,https://www.crunchbase.com/organization/etventure,,3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",etventure is a consulting company that develops and tests cross-industrial digital business solutions.,3,,1,Active,2010-12-09,day,http://www.etventure.com,https://www.linkedin.com/company/etventure,"Consulting, Information Technology, Innovation Management, Internet","Information Technology, Internet Services, Professional Services",3,"Christian Ludtke, Philipp Depiereux, Philipp Herrmann",101-250,,For Profit,Was Acquired,Private,"41,670"
MedTech Entrepreneurs (MTE),https://www.crunchbase.com/organization/medtech-entrepreneurs,Venture Capital,3,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",MedTech Entrepreneurs is a venture capital fund.,3,,2,Active,2020-10-22,day,https://www.mte.vc/,https://www.linkedin.com/company/mte-medtech-entrepreneurs/,"Health Care, Health Diagnostics, Home Health Care, Hospital, Medical, Medical Device, mHealth, Personal Health, Venture Capital","Financial Services, Health Care, Lending and Investments, Mobile",3,"Andreas Dr. Lindner, Dominik Moll, Jörg Dr. Muschiol",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"41,959"
team neusta,https://www.crunchbase.com/organization/team-neusta,,3,,"Bremen, Bremen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","team neusta provides consulting, development and realization of complex software-, mobile and eCommerce solutions in its core business.",3,,1,Active,1993-01-01,year,http://www.team-neusta.de,http://www.linkedin.com/company/team-neusta-unternehmensgruppe,"Consulting, Enterprise Software, Information Technology, Software","Information Technology, Professional Services, Software",2,"Carsten Meyer-Heder, Dirk Schwampe",1001-5000,,For Profit,,Private,"42,073"
Banca Sella Group,https://www.crunchbase.com/organization/banca-sella-group,Venture Capital,3,1,"Biella, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Banca Sella Group a private group composed of companies operating in different sectors at national & international level.,3,1,1,Active,1886-01-01,year,https://www.gruppobancasella.it,https://www.linkedin.com/company/banca-sella/,"Banking, Consulting, Finance, Financial Services","Financial Services, Lending and Investments, Professional Services",1,Gaudenzio Sella,501-1000,,For Profit,,Private,"42,210"
welovefounders,https://www.crunchbase.com/organization/welovefounders,Venture Capital,3,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",WeloveFounders is a European early-stage SaaS B2B venture capital fund dedicated to helping the next wave of European entrepreneurs.,3,,,Active,2023-09-01,month,https://www.welovefounders.vc,https://www.linkedin.com/company/welovefounders/,,,4,"Antoine Duchateau, Olivier Mertens, Olivier Tabery, Thomas Goubau",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"42,358"
GLS Community Bank eG,https://www.crunchbase.com/organization/gls-community-bank-eg,Government Office,3,,"Bochum, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","GLS Community Bank eG is the first social-ecological bank in the world. Secure, transparent and sustainable banking, located in Bochum.",3,,1,Active,1974-01-01,day,http://gls.de,https://www.linkedin.com/company/gls-bank/about/,"Banking, Financial Services, Professional Services","Financial Services, Lending and Investments, Other",,,501-1000,,For Profit,,Private,"42,405"
Entreprenör Invest,https://www.crunchbase.com/organization/entreprenör-invest,"Micro VC, Venture Capital",3,,"Växjö, Kronobergs Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Entreprenör Invest prefers to invest in small, entrepreneurial companies in locations outside the metropolitan areas.",3,,1,Active,2012-01-01,year,https://entreprenorinvest.se/,https://www.linkedin.com/company/entreprenörinvest,,,,,,Early Stage Venture,,,Private,"42,501"
Dmitry Tokarev,https://www.crunchbase.com/person/dmitry-tokarev,Individual/Angel,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dmitry T. is a CEO at Copper. He attended Imperial College Londo.,3,,1,,,,,https://www.linkedin.com/in/tokarevdmitry/,,,,,,,,,,"42,613"
Andrew Scott,https://www.crunchbase.com/person/andrew-scott,"Individual/Angel, Investment Partner",3,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Andrew J Scott, Founding Partner – based in London & San Francisco. 20 years in technology, founder of 6 startups; investor since 2014. As ...",2,,,,,,http://www.andrewjscott.com,http://www.linkedin.com/in/andrewjscott,,,,,,"Early Stage Venture, Seed",,,,"42,650"
ORTHO INNOVATIONS,https://www.crunchbase.com/organization/ortho-innovations,,3,,"Phoenix, Arizona, United States","Greater Phoenix Area, Western US",Ortho Innovations is a medical equipment manufacturing company.,2,,1,Active,2003-01-01,year,http://www.orthoinnovations.com,https://www.linkedin.com/company/ortho-innovations,"Health Care, Manufacturing, Medical Device","Health Care, Manufacturing",,,1-10,,For Profit,,Private,"42,714"
Julian Dames,https://www.crunchbase.com/person/julian-f-dames,Individual/Angel,3,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Julian Dames is the co-founder and Managing Director of Flink.,3,,1,,,,,https://www.linkedin.com/in/julian-dames-99137b19,,,,,,,,,,"42,735"
RÉGION OCCITANIE,https://www.crunchbase.com/organization/region-occitanie,Government Office,3,1,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","RÉGION OCCITANIE provides authority over economic development, long-term land use planning, and transportation.",3,,1,Active,2016-01-01,month,http://www.laregion.fr,https://www.linkedin.com/company/region-occitanie/,,,,,5001-10000,"Grant, Seed",,,Private,"42,830"
Besodos Investors,https://www.crunchbase.com/organization/besodos-investors,Family Investment Office,3,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Besodos Investors Oy is a family owned investment company founded in 1995.,3,,,Active,1995-01-01,year,http://www.besodos.fi/,,,,,,1-10,Seed,,,Private,"42,906"
Eghosa Omoigui,https://www.crunchbase.com/person/eghosa-omoigui,"Individual/Angel, Investment Partner",3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Eghosa Omoigui is the founder and Managing General Partner of EchoVC Partners (a seed & early-stage technology venture capital firm bridging...,3,,,,,,,http://www.linkedin.com/in/eghosaomoigui,,,,,,Seed,,,,"43,142"
Alex Roetter,https://www.crunchbase.com/person/alex-roetter,"Individual/Angel, Investment Partner",3,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Alex Roetter is the Managing Director and General Partner at Moxxie Ventures. He attended Stanford University.,2,,,,,,,https://www.linkedin.com/in/alex-roetter,,,,,,,,,,"43,299"
Kuinji,https://www.crunchbase.com/organization/kuinji,Venture Capital,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Kuinji provides a range of services to help IT professionals' teams accelerate the global development of the IT industry.,3,,3,Active,2020-01-01,day,https://kuinji.com,https://www.linkedin.com/company/kuinji,"Consulting, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,,For Profit,,Private,"43,333"
Andrea Baronchelli,https://www.crunchbase.com/person/andrea-baronchelli,Individual/Angel,3,,"Jakarta, Jakarta Raya, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Y-Combinator & Rocket Internet Alum. Financial and Technology background. I love finding solutions to challenging problems and getting thing...,3,,,,,,,https://www.linkedin.com/in/andrea-baronchelli%EF%BC%88%E5%AE%89%E7%91%9E%EF%BC%89-0979a541/,,,,,,Seed,,,,"43,425"
Tianzhihang,https://www.crunchbase.com/organization/tinavi,,3,,"Beijing, Beijing, China",Asia-Pacific (APAC),"Tianzhihang designs, manufactures, and applies orthopaedic robotic systems in clinical settings.",3,,2,Active,2005-01-01,day,http://www.tinavi.com/,https://www.linkedin.com/company/tinavi-medical-technologies-co.-ltd.,"Health Care, Information Technology, Manufacturing, Medical, Medical Device","Health Care, Information Technology, Manufacturing",,,11-50,,For Profit,,Private,"43,469"
​Seed Money,https://www.crunchbase.com/organization/seed-money-srl,"Accelerator, Incubator, Venture Capital",3,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Seed Money supports entrepreneurial initiatives with very high potential, at the first steps of their development plan.",3,,1,Active,2016-01-01,year,https://www.seedmoney.it/,https://www.linkedin.com/company/seedmoney-srl/,"Finance, Financial Services, Real Estate Investment","Financial Services, Real Estate",,,1-10,"Crowdfunding, Early Stage Venture, Seed",,,Private,"43,827"
Velux Foundation,https://www.crunchbase.com/organization/velux-foundation,Venture Capital,3,,"Søborg, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Velux Foundation supports non-profit organizations in carrying out projects that fulfill unmet needs in vital areas of society.,3,,1,Active,1981-01-01,year,http://veluxfonden.dk,https://www.linkedin.com/company/velux-fonden/,,,1,Villum Kann Rasmussen,11-50,Seed,,,Private,"44,431"
Selected Investments,https://www.crunchbase.com/organization/selected-investments,Venture Capital,3,,"Florence, Toscana, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Selected Investments è una società di investimenti e partecipazioni,2,,1,Active,2020-01-01,year,https://www.selectedinvestments.it/,https://www.linkedin.com/company/selected-investments,,,1,Mario Bartolini,1-10,"Early Stage Venture, Seed",,,Private,"44,548"
Amy Morhaime,https://www.crunchbase.com/person/amy-morhaime,Individual/Angel,3,,"Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",Amy Morhaime is the Co-Founder at Dreamhaven.,3,,,,,,,https://www.linkedin.com/in/amy-morhaime-76326b,,,,,,,,,,"44,667"
Superlyst Ventures,https://www.crunchbase.com/organization/superlyst-ventures,Venture Capital,3,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Superlyst Ventures is a seed-stage investment collective, backed by an ecosystem of successful entrepreneurs.",2,,,Active,2021-01-01,year,https://superlyst.vc,https://www.linkedin.com/company/superlyst,,,,,1-10,"Early Stage Venture, Seed",,,Private,"44,763"
Banco de Investimento Global,https://www.crunchbase.com/organization/banco-de-investimento-global,,3,1,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","Banco de Investimento Global, SA is a specialized financial institution which is licensed in all business areas open to the banking sector",3,,,Active,1998-01-01,year,https://www.big.pt/,https://www.linkedin.com/company/bancodeinvestimentoglobal,Financial Services,Financial Services,2,"Carlos Rodrigues, Nicholas Racich",51-100,,For Profit,,Private,"44,957"
E2IN2,https://www.crunchbase.com/organization/e2in2,Private Equity Firm,3,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Founded in 2015, E2IN2 is a private investment firm based in Madrid, Spain. The firm seeks to make investments in Spain.",3,,1,Active,2015-01-01,year,https://e2in2.com,https://www.linkedin.com/company/e2-in2,,,,,11-50,"Early Stage Venture, Seed",,,Private,"45,110"
BacktoWork,https://www.crunchbase.com/organization/backtowork24,"Family Investment Office, Venture Capital",3,,"Milano, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",BacktoWork is the first system in Italy that offers innovative solutions to favor the investment of financial resources.,3,,,Active,2012-02-14,day,https://backtowork24.com,https://www.linkedin.com/company/backtowork,"Banking, Finance, Financial Services, Funding Platform","Financial Services, Lending and Investments",4,"Alberto Bassi, Dario Lo Giudice, Elisa Bancala, Fabio Bancala",11-50,"Crowdfunding, Seed, Venture",,Made Acquisitions,Private,"45,184"
Hoepfner Brau,https://www.crunchbase.com/organization/hoepfner-bräu,Venture Capital,3,,"Karlsruhe, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hoepfner Brau is a private equity and venture capital firm specializing in incubation, seed, startup, middle market.",3,,3,Active,1789-01-01,year,http://www.hoepfner-bauinvest.de/,https://www.linkedin.com/company/hoepfner-br%C3%A4u/about/,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",,,,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"45,304"
Peter Vesterbacka,https://www.crunchbase.com/person/peter-vesterbacka,"Individual/Angel, Investment Partner",3,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Peter Vesterbacka is the Founder at FinEst Bay Area, Mobile Monday, and Slush. He served as the Chief Marketing Officer and Mighty Eagle of ...",3,,,,,,,http://www.linkedin.com/in/petervesterbacka,,,,,,,,,,"45,571"
Aaron Schildkrout,https://www.crunchbase.com/person/aaron-schildkrout,"Individual/Angel, Investment Partner",3,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Aaron Schildkrout is the Investor of Addition. He attended Harvard University.,3,,,,,,,http://www.linkedin.com/in/aschildkrout,,,,,,,,,,"45,599"
Greg Bailey,https://www.crunchbase.com/person/greg-bailey,"Individual/Angel, Investment Partner",3,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Dr. Gregory H. Bailey is a Managing Partner at Palantir Group, Inc. Dr. Bailey is the Co-founder of Ascent Healthcare Solutions; VirnetX Inc...",3,2,,,,,,https://www.linkedin.com/in/gbaileycom,,,,,,Seed,,,,"45,699"
Vida Sustainable Ventures,https://www.crunchbase.com/organization/vida-sustainable-ventures,"Accelerator, Family Investment Office, Incubator, Micro VC, Venture Capital",3,1,"Sevilla, Andalucia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Our driving force is the belief that the world can be transformed through disruptive ideas and ventures focused on sustainability.,3,,2,Active,2023-09-01,month,http://www.vidaventures.es,https://www.linkedin.com/company/vidasustainableventures,"Electric Vehicle, Energy, Energy Storage, Renewable Energy, Solar, Wind Energy","Energy, Natural Resources, Sustainability, Transportation",1,Ignacio Lopez Martin,1-10,"Early Stage Venture, Seed",,,Private,"45,779"
Confidus Venture Capital,https://www.crunchbase.com/organization/confidus-venture-capital,Venture Capital,3,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Confidus Venture Capital invests in future winners in digital transformation and automation. The quality of the idea and team is everything.,3,,3,Active,2015-11-01,day,https://www.confidus.com/,https://www.linkedin.com/company/confidus-venture-capital/,"E-Commerce, Finance, Financial Services, Information Services, Information Technology, Internet, Software","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Software",3,"Erlend Reitan, Peter Dahlgren, Roland Nilsson",1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"45,897"
Teak Capital,https://www.crunchbase.com/organization/teak-capital,Venture Capital,3,,"Kuala Lumpur, Kuala Lumpur, Malaysia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Teak Capital is a management firm that aims to counsel and advise businesses for optimal functioning.,3,,1,Active,,,http://www.teakcapital.com.my,https://www.linkedin.com/company/teak-capital,,,,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"46,001"
wayra Germany,https://www.crunchbase.com/organization/wayra-germany,Incubator,3,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",We are one of the seven global innovation hubs of Telefónica.,3,,,Active,2011-04-01,day,https://www.wayra.de/,https://www.linkedin.com/company/wayra-deutschland/,"Communities, Incubators, Information Technology, Innovation Management, Venture Capital","Community and Lifestyle, Financial Services, Information Technology, Lending and Investments, Professional Services",,,11-50,,For Profit,,Private,"46,077"
Thominvest,https://www.crunchbase.com/organization/thominvest,Family Investment Office,3,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Thominvest is a family office based in Helsinki, Finland owned by investment companies Thomasset Oy and Thomfinance Oy.",3,,1,Active,1911-01-01,year,http://www.thominvest.fi/,,,,,,11-50,,,,Private,"46,101"
CELAD,https://www.crunchbase.com/organization/celad,,3,,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Celad is a global software engineering company with over 1200 engineers.,3,,,Active,1990-01-01,year,https://www.celad.com/,https://www.linkedin.com/company/celad,"Information Services, Information Technology, Software","Information Technology, Software",,,1001-5000,,For Profit,,Private,"46,209"
Maxim Poletaev,https://www.crunchbase.com/person/maxim-poletaev,Individual/Angel,3,,"Cyprus, Europe","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Maxim Poletaev was born on April 6, 1971, in Yaroslavl. In 1993 he graduated from Yaroslavl State University with a degree in Accounting,...",1,,2,,,,,,,,,,,,,,,"46,355"
Bouygues Immobilier,https://www.crunchbase.com/organization/bouygues-immobilier,,3,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Bouygues Immobilier is a leading French real estate and urban developer.,3,,1,Active,1982-01-01,year,http://www.bouygues-immobilier-corporate.com/,https://www.linkedin.com/company/bouygues-immobilier,Real Estate,Real Estate,,,5001-10000,,For Profit,Made Acquisitions,Private,"46,572"
