Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Runa Capital,https://www.crunchbase.com/organization/runa-capital,Venture Capital,154,25,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","Runa Capital is a Luxembourg-based VC focusing on Deeptech, enterprise software and fintech infrastructure.",116,1,74,Active,2010-01-01,year,http://runacap.com,http://www.linkedin.com/company/runa-capital,"Artificial Intelligence (AI), Enterprise Software, Finance, FinTech, Machine Learning, Open Source, Quantum Computing, SaaS, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",3,"Dmitry Chikhachev, Ilya Zubarev, Serg Bell",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"6,170"
CVP Management,https://www.crunchbase.com/organization/commonangels,"Micro VC, Venture Capital",153,37,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England","CVP Management is a venture capital firm that specializes in seed, startup, early Series A, and early stage investments.",71,1,16,Active,1998-06-01,day,,https://www.linkedin.com/company/converge-venture-partners/,"Advertising, Enterprise, Information Technology, Mobile, SaaS, Security","Advertising, Information Technology, Mobile, Other, Privacy and Security, Sales and Marketing, Software",1,James Geshwiler,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"98,354"
LD Capital,https://www.crunchbase.com/organization/ld-capital,"Hedge Fund, Venture Capital",152,4,"Shanghai, Shanghai, China",Asia-Pacific (APAC),LD Capital is an VC investors in the blockchain field in Asia.,143,,13,Active,2017-01-01,year,http://ldcap.com/,https://www.linkedin.com/company/ld-capital/,"Blockchain, Finance, FinTech, Information Technology, Internet","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Other",2,"Blake G., Huawei Kong",11-50,"Secondary Market, Seed, Venture",,,Private,"4,486"
Borderless Capital,https://www.crunchbase.com/organization/borderless-capital,"Accelerator, Fund Of Funds, Venture Capital",151,2,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",Borderless Capital is a Web3-native investment manager with focus on fostering dynamic blockchain ecosystems.,132,1,55,Active,2018-01-01,year,https://borderlesscapital.io/,https://www.linkedin.com/company/borderlesscapital/,"Blockchain, Financial Services, FinTech, Information Services, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Lending and Investments, Other",2,"Arul Murugan, David García",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,470
Multicoin Capital,https://www.crunchbase.com/organization/multicoin-capital,"Hedge Fund, Private Equity Firm, Venture Capital",150,3,"Austin, Texas, United States",Southern US,Multicoin Capital is a thesis-driven cryptofund that invests long term in tokens that reshape entire sectors of the global economy.,123,,76,Active,2017-08-01,day,https://multicoin.capital,https://www.linkedin.com/company/24776833/,"Asset Management, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2,"Kyle Samani, Tushar Jain",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"3,455"
CMS Holdings,https://www.crunchbase.com/organization/cms-holdings,Venture Capital,150,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",CMS Holdings is a principal investment firm that focuses on making investments across the cryptoasset ecosystem.,140,,7,Active,2019-01-01,year,http://cmsholdings.fund,https://www.linkedin.com/compaany/cms-holdings-llc/about/,"Cryptocurrency, Finance, Financial Services","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1,Daniel Matuszewski,1-10,"Early Stage Venture, Seed",,,Private,"22,093"
Reach Capital,https://www.crunchbase.com/organization/reach-capital,"Micro VC, Venture Capital",148,21,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Reach supports entrepreneurs that develops technology solutions for challenges in education from early childhood through future of work,101,,48,Active,2015-01-01,day,http://reachcapital.com/,https://www.linkedin.com/company/reach-capital,"Consumer Software, EdTech, Enterprise Software, Financial Services","Education, Financial Services, Software",2,"Jennifer Carolan, Shauntel Garvey",51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,46
a16z crypto,https://www.crunchbase.com/organization/a16z-crypto,Venture Capital,148,,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",A16z crypto is a venture fund that will invest in crypto companies and protocols.,131,,96,Active,2013-01-01,year,https://a16zcrypto.com,https://www.linkedin.com/showcase/a16zcrypto,"Cryptocurrency, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Chris Dixon,101-250,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed",,,Private,763
Isai,https://www.crunchbase.com/organization/isai,Venture Capital,148,25,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Isai is a tech entrepreneurs' fund that focuses on early-stage internet startups and small to mid cap tech private equity deals.,92,,56,Active,2010-01-01,year,https://www.isai.fr/,https://www.linkedin.com/company/isai-gestion/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",6,"Christophe Raynaud, Geoffroy Roux de Bezieux, Jean-David Chamboredon, Ouriel Ohayon, Pierre Kosciusko-Morizet, Stephane Treppoz",11-50,"Early Stage Venture, Seed",,,Private,"1,827"
M Ventures,https://www.crunchbase.com/organization/merckventures,"Corporate Venture Capital, Venture Capital",148,15,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",M Ventures invests in innovative technologies and products with the potential to significantly impact Merck‘s core business areas.,96,8,58,Active,2009-01-01,month,https://www.m-ventures.com/,https://www.linkedin.com/company/merck-ventures/,"Biotechnology, Life Science, Pharmaceutical, Semiconductor, Venture Capital","Biotechnology, Financial Services, Hardware, Health Care, Lending and Investments, Science and Engineering",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,757"
Third Kind Venture Capital,https://www.crunchbase.com/organization/high-line-venture-partners,Venture Capital,148,24,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Third Kind Venture Capital is a venture capital fund focused on early-stage investments.,114,,11,Active,2010-01-01,year,http://www.3kvc.com,,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Shana Fisher,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,257"
468 Capital,https://www.crunchbase.com/organization/468-capital,Venture Capital,146,11,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",468 Capital is an investment firm that identifies and manages opportunities across various markets and industries.,118,1,59,Active,2020-01-01,year,https://www.468cap.com,https://www.linkedin.com/company/468-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Alexander Kudlich, Diogo Cunha, Florian Leibert, Ludwig Ensthaler",11-50,Early Stage Venture,,,Private,430
CoinFund,https://www.crunchbase.com/organization/coinfund,"Hedge Fund, Venture Capital",145,3,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",CoinFund is a private cryptoasset investor and blockchain research and advisory firm that focuses on crypto and blockchain investments.,116,1,50,Active,2015-07-01,day,http://coinfund.io,https://www.linkedin.com/company/coinfund,"Asset Management, Bitcoin, Blockchain, Cryptocurrency, Financial Services, Trading Platform, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Aleksandr Bulkin, Jake Brukhman",11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"4,195"
TheVentureCity,https://www.crunchbase.com/organization/the-venture-city,"Accelerator, Venture Capital",144,10,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",TheVentureCity is a global early-stage venture fund that invests in product-centric startups.,114,,18,Active,2017-01-01,year,https://www.theventure.city,https://www.linkedin.com/company/11150747/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Laura Gonzalez-Estefani,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,362"
Serena,https://www.crunchbase.com/organization/serena-capital,Venture Capital,144,23,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Serena is one of Europe's leading venture capital funds, with $750m under management.",99,1,61,Active,2008-01-01,year,http://www.serena.vc,https://www.linkedin.com/company/serenavc/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Marc Fournier, Philippe Hayat, Xavier Lorphelin",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,669"
IRIS,https://www.crunchbase.com/organization/iris-capital,Venture Capital,144,40,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",IRIS is a tech VC and growth firm,97,2,59,Active,1986-01-01,day,https://www.iris.vc,http://www.linkedin.com/company/iris-capital-management,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Antoine Garrigues, Pierre de Fouquet",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,790"
Bling Capital,https://www.crunchbase.com/organization/bling-capital,Venture Capital,143,7,"San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Bling Capital primarily invests in consumer tech, internet, mobile, marketplace, data, fintech, SaaS, and automation sectors.",98,,50,Active,2018-01-01,year,https://www.blingcap.com/,https://www.linkedin.com/company/bling-capital/about/,"Finance, Financial Services, Impact Investing, Marketplace, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments",1,Benjamin Ling,1-10,"Early Stage Venture, Seed, Venture",,,Private,629
Karista,https://www.crunchbase.com/organization/karista,Venture Capital,143,32,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",94,7,22,Active,2001-01-01,day,https://www.karista.vc/,http://linkedin.com/company/karistavc,Venture Capital,"Financial Services, Lending and Investments",1,Olivier Dubuisson,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"1,711"
Bosch Ventures,https://www.crunchbase.com/organization/robert-bosch-venture-capital,Corporate Venture Capital,142,28,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bosch Ventures (Robert Bosch Venture Capital GmbH) is the corporate venture capital company of the Bosch Group,88,4,41,Active,2007-01-01,year,http://www.rbvc.com,https://www.linkedin.com/company/robert-bosch-venture-capital/,Venture Capital,"Financial Services, Lending and Investments",1,Adam Jackson,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,173
Framework Ventures,https://www.crunchbase.com/organization/framework-ventures,Venture Capital,142,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Framework Ventures is a venture capital firm that invests in founders that enable blockchain technologies.,117,,84,Active,2019-01-01,year,http://framework.ventures,https://www.linkedin.com/company/framework-ventures,"Blockchain, Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Michael Anderson, Vance Spencer",11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,487
Crédit Agricole,https://www.crunchbase.com/organization/credit-agricole,"Accelerator, Corporate Venture Capital, Fund Of Funds, Incubator, Investment Bank",142,39,"Montrouge, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Credit Agricole is a universal banking corporation with focuses on corporate and investment banking, retail banking, and savings management.",128,19,22,Active,1894-11-05,day,http://www.credit-agricole.com,https://www.linkedin.com/company/credit-agricole/,"Banking, Consumer Lending, Finance, Insurance, Retail","Commerce and Shopping, Financial Services, Lending and Investments",1,Jules Meline,10001+,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",For Profit,Made Acquisitions,Public,"1,939"
Seraphim Space,https://www.crunchbase.com/organization/seraphim-capital,Venture Capital,142,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We support space entrepreneurship from inception to exit. We are the global industry leader.,102,3,46,Active,2006-09-17,day,https://seraphim.vc,https://www.linkedin.com/company/seraphim-space/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Anthony Clarke, Benoît-Marie Flach, James Bruegger, Mark Boggett, Rob Desborough",11-50,"Early Stage Venture, Late Stage Venture, Venture",For Profit,,Public,"1,986"
Acumen,https://www.crunchbase.com/organization/acumen-fund,"Entrepreneurship Program, Venture Capital",141,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Acumen is a non-profit venture fund that uses entrepreneurial approaches to solve the problems of global poverty.,120,,80,Active,2001-04-01,day,http://acumen.org,https://www.linkedin.com/company/acumen-fund,"Agriculture, Clean Energy, Communities, Education, Financial Services, Non Profit, Solar, Training, Venture Capital","Agriculture and Farming, Community and Lifestyle, Education, Energy, Financial Services, Lending and Investments, Natural Resources, Other, Social Impact, Sustainability",1,Jacqueline Novogratz,101-250,"Early Stage Venture, Late Stage Venture",Non-profit,,Private,"2,358"
Big Idea Ventures,https://www.crunchbase.com/organization/big-idea-ventures,"Accelerator, Micro VC, Venture Capital",140,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Solving the world's greatest challenges by backing the world's best entrepreneurs, scientists and engineers",117,,62,Active,2018-11-19,day,https://bigideaventures.com,https://linkedin.com/company/bigideaventures,"AgTech, Alternative Protein, Biotechnology, Food and Beverage, Nutrition","Agriculture and Farming, Biotechnology, Food and Beverage, Health Care, Science and Engineering",1,Andrew D. Ive,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"2,718"
1kx,https://www.crunchbase.com/organization/1kx,Venture Capital,140,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",1kx is a crypto investment firm that specializes in ecosystem growth.,118,,60,Active,2018-01-01,year,http://1kx.network,https://www.linkedin.com/company/1kxnetwork/,"Blockchain, Cryptocurrency, Finance, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Christopher Heymann, Lasse Clausen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,544"
Possible Ventures,https://www.crunchbase.com/organization/possible-ventures,Venture Capital,140,3,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Possible Ventures backs ambitious teams building frontier technology to positively impact people and the planet.,116,,7,Active,2021-01-01,year,https://possible.ventures,https://www.linkedin.com/company/possible-vc,,,1,Chris Hitchen,1-10,"Early Stage Venture, Seed",,,Private,"14,904"
Rethink Education,https://www.crunchbase.com/organization/rethink-education,Venture Capital,140,26,"White Plains, New York, United States","Greater New York Area, East Coast, Northeastern US",Rethink Education is a venture capital fund focusing exclusively on education technology that invests in early- and growth-stage startups.,92,1,48,Active,2012-01-01,day,http://rethink.vc/education,https://www.linkedin.com/company/rethink-education-fund,"Business Development, EdTech, Enterprise Software, Financial Services, Impact Investing, Venture Capital","Education, Financial Services, Lending and Investments, Professional Services, Software",3,"Jenny Abramson, Matthew Greenfield, Richard Segal",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,569"
Cathay Innovation,https://www.crunchbase.com/organization/cathay-innovation-fund,Venture Capital,139,12,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Cathay Innovation is a global multi-stage venture capital firm investing in startups impacting the world.,96,4,60,Active,2015-01-01,year,http://www.cathayinnovation.com,https://www.linkedin.com/company/cathay-innovation,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Denis Barrier, Mingpo Cai",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,525"
Third Sphere,https://www.crunchbase.com/organization/urban-us,Venture Capital,137,10,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Early-stage fund focused on rapid, scalable climate action and targeting outsized impact and outsized returns.",94,,13,Active,2013-11-01,day,https://thirdsphere.com,https://www.linkedin.com/company/third-sphere/,"CleanTech, GovTech, Real Estate, Smart Building, Venture Capital","Financial Services, Government and Military, Information Technology, Lending and Investments, Real Estate, Sustainability",2,"Shaun Abrahamson, Stonly Baptiste Blue",11-50,"Debt, Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,307
Unusual Ventures,https://www.crunchbase.com/organization/unusual-ventures,Venture Capital,137,15,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Unusual Ventures is a venture capital firm that focuses on early-stage investments in AI, cybersecurity, and fintech startups.",93,1,44,Active,2018-01-01,year,https://new.unusual.vc,https://www.linkedin.com/company/unusualventures,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"John Vrionis, Jyoti Bansal",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,332"
WndrCo,https://www.crunchbase.com/organization/wndrco-llc,Venture Capital,137,20,"Beverly Hills, California, United States","Greater Los Angeles Area, West Coast, Western US","WndrCo is a holding company that invests in, acquires, develops, and operates consumer technology businesses for the long term.",124,,11,Active,2017-01-01,year,https://www.wndrco.com/,https://www.linkedin.com/company/wndrco/,"Digital Media, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Media and Entertainment",3,"Ann Daly, Jeffrey Katzenberg, Sujay Jaswa",11-50,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"5,678"
GBV Capital,https://www.crunchbase.com/organization/genesis-block-ventures,"Incubator, Venture Capital",137,4,"Grand Cayman, Midland, Cayman Islands",,"GBV Capital focuses exclusively on investment related to blockchain technology, digital currency, and cryptocurrency",132,1,13,Active,2020-10-01,month,https://gbv.capital/,https://www.linkedin.com/company/gbv-capital/,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Leslie Tam,11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,Made Acquisitions,Private,"45,562"
AgFunder,https://www.crunchbase.com/organization/agfunder,"Micro VC, Venture Capital",136,8,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",AgFunder invests in impactful companies that can positively transform the world's food system.,102,1,33,Active,2013-09-01,day,http://agfunder.com,http://www.linkedin.com/company/agfunder,"Agriculture, AgTech, FinTech, Food and Beverage","Agriculture and Farming, Financial Services, Food and Beverage",3,"Melissa Tilney, Michael Dean, Rob Leclerc",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,701"
Foresight Ventures,https://www.crunchbase.com/organization/foresight-ventures-e03b,"Accelerator, Venture Capital",136,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Foresight Ventures is a venture capital firm that focuses on blockchain technology and the cryptocurrency industry.,126,,14,Active,2021-07-26,day,https://www.foresightventures.com/,https://www.linkedin.com/company/foresight-ven/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Forest Bai,11-50,"Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",,Made Acquisitions,Private,"7,553"
Tiny VC,https://www.crunchbase.com/organization/tiny-vc,Venture Capital,136,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Early Stage Investments by Philipp Moehring, Andy Chung, Ophelia Cai and Sandra Lyness",132,,,Active,2017-01-01,year,https://www.tiny.vc/,https://www.linkedin.com/company/tinyvc,"Angel Investment, Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Andy Chung, Philipp Moehring, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"16,965"
Norte Ventures,https://www.crunchbase.com/organization/norte-ventures,Venture Capital,135,6,"São Paulo, Sao Paulo, Brazil",Latin America,Norte is a pure-follower fund created and invested by entrepreneurs.,116,,4,Active,2020-01-01,year,http://norte.ventures/,https://www.linkedin.com/in/pedroteoo/,"Business Development, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Bruno Nardon, Gabriel Benarros, Gustavo Ahrends",1-10,"Early Stage Venture, Seed",,,Private,"13,007"
6th Man Ventures,https://www.crunchbase.com/organization/6th-man-ventures,Venture Capital,134,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","6th Man Ventures is investing in Web3 projects, protocols, and companies.",125,,13,Active,2021-03-01,month,https://www.6thman.ventures,https://www.linkedin.com/company/6mv/?viewAsMember=true,,,2,"Mike Dudas, Serge Kassardjian",1-10,"Early Stage Venture, Seed",,,Private,"2,455"
Connect Ventures,https://www.crunchbase.com/organization/connect-ventures,"Micro VC, Venture Capital",134,19,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Connect Ventures invests in the best product-led companies in Europe at seed stage. Categories: Consumer, Health, Fintech, SaaS",95,,70,Active,2012-01-01,day,http://www.connectventures.co/,https://www.linkedin.com/company/connect-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Pietro Bezza,1-10,Seed,,Was Acquired,Private,"4,390"
Fin Capital,https://www.crunchbase.com/organization/fin-venture-capital,"Private Equity Firm, Venture Capital",133,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Fin is an asset management firm specializing in B2B Fintech Software,101,1,41,Active,2018-06-01,month,https://fin.capital/,https://www.linkedin.com/company/finvc/,"Enterprise Software, Financial Services, FinTech, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",1,Logan Allin,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,410
Berkeley SkyDeck Fund,https://www.crunchbase.com/organization/berkeley-skydeck-fund,"Accelerator, University Program, Venture Capital",133,4,"Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",Berkeley SkyDeck Fund is an investment Arm Behind UC Berkeley's SkyDeck Accelerator.,122,,14,Active,2017-10-01,month,http://www.skydeck.vc/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Chon Tang, Gopakumar Balakrishnan, Todd Roberts",1-10,Seed,,,Private,"3,511"
FinTech Collective,https://www.crunchbase.com/organization/fintech-collective,Venture Capital,132,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","FinTech Collective is a New York-based venture capital fund, focused exclusively on financial services technology companies.",85,1,39,Active,2012-09-01,day,http://www.fintech.io,http://www.linkedin.com/company/fintech-collective,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Brooks Gibbins, Gareth Jones",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"3,779"
Exor Ventures,https://www.crunchbase.com/organization/exor-ventures,Corporate Venture Capital,132,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Exor Ventures focuses on early and growth-stage investments in technology-driven companies across various sectors.,103,1,24,Active,2018-01-01,year,https://www.exor.com/pages/companies-investments/ventures,https://www.linkedin.com/company/exor_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,045"
ZBS CAPITAL,https://www.crunchbase.com/organization/zbs-capital,Venture Capital,130,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",ZBS Capital is a venture capital fund focused on companies building a decentralized world,130,,2,Active,2017-09-01,day,https://zbs.capital,https://www.linkedin.com/company/zbscapital,"Cryptocurrency, Financial Exchanges, Financial Services, Internet of Things, Marketing","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Sales and Marketing, Software",2,"Pasha Bitseps, Vladyslav Skakun",1-10,"Crowdfunding, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"11,589"
Dawn Capital,https://www.crunchbase.com/organization/dawn-capital,Venture Capital,129,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dawn Capital is an early-stage venture fund that focuses on investing in the enterprise software and FinTech sectors.,76,1,56,Active,2006-01-01,year,http://www.dawncapital.com,https://www.linkedin.com/company/dawn-capital,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Haakon Overli, Norman Fiore",11-50,Early Stage Venture,,,Private,"1,579"
Uncorrelated Ventures,https://www.crunchbase.com/organization/uncorrelated-ventures,Venture Capital,129,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Uncorrelated Ventures invests in early-stage infrastructure software companies.,102,,11,Active,2019-01-01,year,https://uncorrelated.com/,,"Financial Services, Infrastructure, Software, Venture Capital","Financial Services, Lending and Investments, Other, Software",1,Salil Deshpande,1-10,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"14,840"
Eight Capital,https://www.crunchbase.com/organization/eight-capital,Venture Capital,129,13,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Eight Capital to invest in distressed and special situation opportunities in India.,126,11,8,Active,2005-01-01,year,http://www.eightcapital.com/,https://www.linkedin.com/company/eight-capital,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Vikram Chachra,1-10,"Late Stage Venture, Post-Ipo, Venture",,,Private,"17,388"
Musha Ventures,https://www.crunchbase.com/organization/musha-ventures,"Angel Group, Venture Capital",129,16,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Musha Ventures is an Africa-focused micro VC and angel fund.,116,1,3,Active,2011-01-01,year,http://www.mushaventures.com/,https://www.linkedin.com/company/5760365/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Aadil Mamujee,1-10,"Early Stage Venture, Seed",,,Private,"20,232"
Felix Capital,https://www.crunchbase.com/organization/felix-capital,Venture Capital,128,12,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Felix Capital is a venture fund that focuses on digital commerce, digital media, and information technology companies.",68,3,47,Active,2014-01-01,year,http://www.felixcap.com,https://www.linkedin.com/company/felix-capital,"Consulting, Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Abir Basak, Antoine Nussenbaum, Frederic Court",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"6,346"
ParaFi Capital,https://www.crunchbase.com/organization/parafi-capital,"Hedge Fund, Private Equity Firm, Venture Capital",128,3,"Greenwich, Connecticut, United States","East Coast, New England, Northeastern US",ParaFi is an alternative asset management and technology firm operating liquid and venture strategies focused on the digital asset ecosystem,117,2,39,Active,2018-01-01,year,https://www.parafi.com,https://www.linkedin.com/company/paraficapital/,"Blockchain, Decentralized Finance (DeFi), Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Benjamin Forman,11-50,,For Profit,,Private,"16,972"
BREEGA,https://www.crunchbase.com/organization/breega-capital,Venture Capital,127,16,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Backing bold founders from pre-Seed to Series A+ in Digital, Climate & Deep Tech across Europe & Africa. €700M AUM. Built by entrepreneurs.",93,,95,Active,2013-04-01,day,https://www.breega.com/,https://www.linkedin.com/company/breega,"FinTech, Impact Investing, InsurTech, Venture Capital","Financial Services, Lending and Investments",3,"Ben Marrel, Francois Paulus, Maximilien Bacot",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,923
