Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Sparkfood,https://www.crunchbase.com/organization/sparkfood,Venture Capital,7,,"Maia, Porto, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sparkfood is a long-term equity investor that supports the fields of ingredients and finished food goods.,6,,5,Active,,,https://sparkfood.com,https://www.linkedin.com/company/sparkfood,,,,,51-100,"Early Stage Venture, Seed",,,Private,"25,271"
Reflexive Capital,https://www.crunchbase.com/organization/reflexive-capital,Venture Capital,7,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","Reflexive Capital is a thesis-driven investment firm with a focus on web3, backing founders driving adoption and solving.",6,,1,Active,2021-01-01,year,https://www.reflexive.xyz,https://www.linkedin.com/company/reflexive-capital,Financial Services,Financial Services,,,1-10,"Early Stage Venture, Seed",,,Private,"26,781"
Kalys Ventures,https://www.crunchbase.com/organization/kalys-ventures,Venture Capital,7,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Moroccan VC fund investing in early stage and pre-series A african startups tickets from $50K et $200K.,6,,1,Active,2022-01-01,day,,https://www.linkedin.com/company/kalys-ventures/about/?viewAsMember=true,"E-Commerce, Health Care, Industrial, Retail, Software","Commerce and Shopping, Health Care, Manufacturing, Software",2,"Ghita Zniber, Salma Benaddou Idrissi",1-10,"Early Stage Venture, Seed",,,Private,"29,101"
WinEquity,https://www.crunchbase.com/organization/winequity,Venture Capital,7,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",WinEquity is an investment company founded by investors - entrepreneurs who actively finance and support innovative startups.,6,,,Active,2021-01-01,year,https://www.winequity.fr/,https://www.linkedin.com/company/winequity/,,,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"30,366"
Dhyan VC,https://www.crunchbase.com/organization/dhyan-vc,Venture Capital,7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dhyan VC is a deep tech venture capital firm,7,,,Active,2021-01-01,year,https://dhyan.vc/,,,,,,,Seed,,,Private,"30,685"
Triple S Ventures,https://www.crunchbase.com/organization/triple-s-ventures,Venture Capital,7,,"Glendale, California, United States","Greater Los Angeles Area, West Coast, Western US",Triple S Ventures focuses on investing on pre-seed and seed-stage startup companies.,7,,,Active,2022-08-01,month,http://triples.vc/,https://www.linkedin.com/company/triple-s-ventures,"Artificial Intelligence (AI), Biotechnology, Content Creators, Health Care, SaaS, Venture Capital","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Financial Services, Health Care, Lending and Investments, Media and Entertainment, Science and Engineering, Software",3,"Artur Janibekyan, Avag Simonyan, Hakob Hakobyan",1-10,"Early Stage Venture, Seed",,,Private,"30,706"
Azur Innovation Fund,https://www.crunchbase.com/organization/azur-innovation-fund,Venture Capital,7,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Azur Innovation Fund is a public-private seed fund.,7,,5,Active,2020-01-01,year,https://azurpartners.ma/nos-fonds/azur-innovation/,https://www.linkedin.com/company/azur-innovation-management/,,,,,1-10,Seed,,,Private,"31,129"
Hello World,https://www.crunchbase.com/organization/hello-world-021b,Venture Capital,7,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hello World is a Detroit-based Venture Capital firm. We invests in people, not companies.",6,,,Active,2020-01-01,year,http://www.helloworldvc.com/,https://www.linkedin.com/company/helloworldvc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"36,192"
Cenitz,https://www.crunchbase.com/organization/cenitz,"Angel Group, Venture Capital",7,,"Neuilly-sur-seine, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Club deal investment firm focusing on early stage and growth technology companies especially in the Greentech, Medtech and Saas sectors",7,,4,Active,2021-01-01,day,https://www.cenitz.fr/,https://www.linkedin.com/company/cenitzsas,,,5,"Charles Tétard, Clovis Tuffier de Foïard, Frederic Picq, Frédéric Picq, Jonathan Cyrot",1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"36,703"
MIG Fonds,https://www.crunchbase.com/organization/mig-fonds,Venture Capital,7,2,"Pullach Im Isartal, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","MIG funds finance young, innovative and not yet listed companies with an absolute worldwide unique selling point.",6,2,2,Active,,,https://www.mig-fonds.de/home.html,https://www.linkedin.com/company/migfonds,,,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"40,349"
beenok,https://www.crunchbase.com/organization/beenok,Venture Capital,7,1,"Dakar, Dakar, Senegal","Europe, Middle East, and Africa (EMEA)",beenok An investment and advisory company .,7,,,Active,,,https://www.beenok.com,https://www.linkedin.com/company/beenok,,,,,1-10,Seed,,,Private,"43,768"
Powerhouse Ventures,https://www.crunchbase.com/organization/powerhouse-ventures,"Micro VC, Venture Capital",7,,"Christchurch, Canterbury, New Zealand","Asia-Pacific (APAC), Australasia",powerHouse is a New Zealand intellectual property commercialisation company investing to develop new spin-out ventures,6,,1,Active,2006-01-01,year,http://www.powerhouse-ventures.co.nz/,http://www.linkedin.com/company/420566,"Financial Services, Intellectual Property, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,"Early Stage Venture, Seed",,,Private,"45,365"
Crédit Agricole Création,https://www.crunchbase.com/organization/crédit-agricole-création,Venture Capital,7,1,"Champagne-au-mont-d'or, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Crédit Agricole Création is a investment firm.,7,,,Active,1998-01-01,year,,https://www.linkedin.com/company/cr%C3%A9dit-agricole-cr%C3%A9ation/about/,,,,,,"Early Stage Venture, Seed",,,Private,"47,114"
Majycc eSanté Invest,https://www.crunchbase.com/organization/majycc-esanté-invest,Venture Capital,7,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Majycc eSanté Invest is an investment firm,7,,1,Active,2018-01-01,year,https://www.majycc.com/en/,https://www.linkedin.com/company/majycc-esant%C3%A9-invest/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"49,923"
Breed,https://www.crunchbase.com/organization/breed,Venture Capital,7,,,,Breed is a investment firm which is advancing the decentralized world.,6,,,Active,,,https://breed.vc/,https://www.linkedin.com/company/breed-vc/about/,,,1,Jed Breed,1-10,"Early Stage Venture, Seed, Venture",,,Private,"49,946"
CMA CGM Ventures,https://www.crunchbase.com/organization/cma-cgm-ventures,Corporate Venture Capital,7,,"Marseille, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",CMA CGM Ventures is an investment firm that investments funds to support startups.,7,,,Active,1978-01-01,year,https://www.cmacgm-group.com/en/innovation/digital-startup%20support,https://www.linkedin.com/company/cma-cgm/,"Angel Investment, Consulting, Financial Services","Financial Services, Lending and Investments, Professional Services",1,M. Jacques R. Saadé,10001+,Early Stage Venture,,,Private,"52,188"
Obotritia Capital,https://www.crunchbase.com/organization/obotitia-capital,"Private Equity Firm, Venture Capital",7,1,"Potsdam, Brandenburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Obotritia Capital invests in German commercial real estate, directly and indirectly as well as venture.",7,1,3,Active,2014-01-01,year,http://www.obotritia-capital.com,https://www.linkedin.com/company/obotritia-capital-kgaa,"Finance, Financial Services, Rental Property","Financial Services, Real Estate",1,Rolf Elgeti,11-50,"Debt, Late Stage Venture, Post-Ipo, Seed, Venture",,Made Acquisitions,Private,"59,867"
Oddo Meriten Asset Management,https://www.crunchbase.com/organization/oddo-asset-management,Venture Capital,7,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Oddo Meriten Asset Management, a Paris-based asset management firm, offers a range of services to institutions.",7,,,Closed,1987-01-01,year,http://www.oddomeriten.eu/,,"Asset Management, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,Early Stage Venture,,,Private,"65,893"
Adour Business Angels,https://www.crunchbase.com/organization/adour-business-angels,"Angel Group, Venture Capital",7,,"Pau, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Adour Business Angels is based in Pau, France.",6,,2,Active,2009-01-01,year,https://adourbusinessangels.com/,https://www.linkedin.com/company/adour-business-angels,,,,,1-10,Seed,For Profit,,Private,"67,058"
French Tech Acceleration Fund,https://www.crunchbase.com/organization/french-tech-acceleration-fund,"Accelerator, Venture Capital",7,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",French Tech Acceleration Fund seeks to encourage the formation and support of start-ups in order to optimize their potential for growth.,7,,2,Active,,,,,,,,,,Seed,,,Private,"68,227"
TechnoStart,https://www.crunchbase.com/organization/technostart,Venture Capital,7,3,"Ludwigsburg, Mecklenburg-Vorpommern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",TechnoStart is a venture capital organisation with over € 80 million under management.,6,1,,Active,1991-01-01,year,http://www.technostart.com,https://www.linkedin.com/company/technostart-gmbh/,,,,,,"Early Stage Venture, Seed",,,Private,"68,601"
BACS-Innov,https://www.crunchbase.com/organization/bacs-innov,Venture Capital,7,,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",BACS-Innov is an investment firm that invests in and supports various types of startups and sectors.,6,,1,Active,2018-01-01,year,http://bacs-innov.com/,https://www.linkedin.com/company/bacs-innov/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"72,974"
Atlantique Vendée Innovation,https://www.crunchbase.com/organization/atlantique-vendée-innovation,Venture Capital,7,,"Nantes, Pays de la Loire, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Atlantique Vendée Innovation aims to invest in the technology industry.,6,,1,Active,2019-01-01,year,,,,,,,1-10,Seed,,,Private,"84,037"
Rainmaking,https://www.crunchbase.com/organization/rainmaking,"Accelerator, Incubator, Venture Capital",7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Rainmaking is a corporate innovation and venture development firm.,7,,3,Active,2006-01-01,year,https://rainmaking.io/,http://www.linkedin.com/company/rainmaking,"Banking, Financial Services, Incubators, Internet, Software, Venture Capital","Financial Services, Internet Services, Lending and Investments, Software",3,"Jordan Schlipf, Kasper Vardrup, Morten Kristensen",251-500,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"105,718"
Scientipole Ile-de-France Capital,https://www.crunchbase.com/organization/scientipole-ile-de-france-capital,Venture Capital,7,,"Orsay, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Scientipole Ile-de-France Capital is a French venture capital firm specialized in funding seed stage companies.,7,,1,Active,2006-01-01,year,http://scientipolecapital.fr,https://www.linkedin.com/company/scientipole-capital,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"112,913"
Emblem,https://www.crunchbase.com/organization/emblem-074a,Venture Capital,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Emblem is a venture capital firm partnering at (pre)seed stage with entrepreneurs in France, Denmark and Sweden.",5,,2,Active,2023-01-01,year,https://www.emblem.vc/,https://www.linkedin.com/company/emblemvc/about/,,,2,"Bénédicte de Raphélis Soissan, Guillaume Durao",1-10,"Early Stage Venture, Seed",,,Private,"5,184"
BNP Paribas Investment Partners,https://www.crunchbase.com/organization/bnp-paribas-investment-partners,"Hedge Fund, Venture Capital",6,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",BNP Paribas Investment Partners is the dedicated asset management business line of BNP Paribas.,6,,,Active,2002-01-01,year,https://www.bnpparibas-am.com,https://www.linkedin.com/company/bnp-paribas-asset-management/,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",1,Frédéric Janbon,1001-5000,,,,Private,"10,385"
Square Capital,https://www.crunchbase.com/organization/square-capital,Venture Capital,6,1,"Gurgaon, Haryana, India",Asia-Pacific (APAC),"Square Capital is a pos software thats simple, powerful, and free compatible to use.",4,,3,Active,2014-01-01,year,https://www.squarecapital.co.in/,https://www.linkedin.com/company/square-capital,Software,Software,1,Amit Prakash Singh,101-250,,For Profit,,Private,"25,462"
Scytale Digital,https://www.crunchbase.com/organization/scytale-digital,Venture Capital,6,,"Grand Cayman, Midland, Cayman Islands",,Scytale is an industry-leading digital asset manager and is actively looking for investments in early-stage blockchain and crypto projects.,6,,4,Active,,,https://www.scytale.digital/,https://www.linkedin.com/company/scytaledigital/,,,,,11-50,Early Stage Venture,,,Private,"31,153"
Water Lemon Ventures,https://www.crunchbase.com/organization/water-lemon-ventures,"Micro VC, Private Equity Firm, Venture Capital",6,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Supporting ambitious entrepreneurs tackling the biggest problem,6,,1,Active,2022-09-01,day,https://www.waterlemon.vc,https://www.linkedin.com/company/waterlemon-ventures,"AgTech, Biotechnology, CleanTech, Food and Beverage, Natural Resources, Organic Food, Software, Sustainability","Agriculture and Farming, Biotechnology, Food and Beverage, Natural Resources, Science and Engineering, Software, Sustainability",1,Hadrien le Hodey,1-10,"Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,"31,244"
resolution Reichert Network Solutions GmbH,https://www.crunchbase.com/organization/resolution-2,"Accelerator, Corporate Venture Capital",6,1,"Zweibrücken, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","resolution is a vendor in the Atlassian & monday.com marketplaces, as well as an investor in various SaaS businesses.",5,,6,Active,1998-10-01,month,https://www.resolution.de,https://www.linkedin.com/company/resolution-gmbh,"Information Technology, Software","Information Technology, Software",2,"Christian Blum, Christian Reichert",11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"32,332"
Accelero Capital,https://www.crunchbase.com/organization/accelero-capital,Venture Capital,6,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Accelero Capital is an investment and management group that focuses on telecommunication, digital media, and technology.",6,1,1,Active,2011-01-01,year,http://www.accelerocapital.com,https://www.linkedin.com/company/accelero-capital,"Finance, Impact Investing, Telecommunications","Financial Services, Hardware, Lending and Investments",3,"Hanan Abdel Meguid, Khaled Bichara, Ragy Soliman",11-50,Early Stage Venture,,Made Acquisitions,Private,"33,286"
Alpha Ventures,https://www.crunchbase.com/organization/alpha-ventures-ee56,"Angel Group, Syndicate, Venture Capital",6,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Investing and supporting blockchain startups from funding to marketing,6,,,Active,2021-01-01,day,https://www.alphaventure.xyz/,https://www.linkedin.com/company/alphaventuresxyz/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"34,666"
Soma Ventures,https://www.crunchbase.com/organization/soma-ventures,Venture Capital,6,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",https://soma.ventures,6,,,Active,2015-01-01,year,https://soma.ventures/,,,,,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"35,353"
Campus Fund,https://www.crunchbase.com/organization/campus-fund-51b0,Venture Capital,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Campus Fund provide finance and support to student entrepreneurs.,6,,,Active,2021-01-01,year,https://www.campus-fund.com,https://www.linkedin.com/company/campusfund2/?viewAsMember=true,,,,,1-10,Seed,,,Private,"42,013"
SIG Ventures,https://www.crunchbase.com/organization/sig-ventures,Venture Capital,6,2,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),SIG Investments is a venture capital company that finances high-technology companies and consults on profitable acquisitions.,6,,2,Closed,2003-01-01,year,http://sig-ventures.com,,,,1,AL Sulit’ani Vhra- Lam Shakur Bey,,"Crowdfunding, Debt, Early Stage Venture, Grant, Late Stage Venture, Private Equity, Secondary Market, Seed",,,Private,"42,695"
Qemetica Ventures (Formerly Ciech Ventures),https://www.crunchbase.com/organization/ciech-ventures,Corporate Venture Capital,6,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Qemetica Ventures, investment arm of the Qemetica, a modern chemical holding, one of the industry leaders in Central and Eastern Europe",6,,1,Active,2022-01-01,year,https://ciech.ventures/en/home/,https://www.linkedin.com/showcase/ciech-ventures/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"43,633"
Crédit Agricole Ille and Vilaine Expansion,https://www.crunchbase.com/organization/crédit-agricole-ille-and-vilaine-expansion,Venture Capital,6,,"Saint-jacques-de-la-lande, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Crédit Agricole Ille and Vilaine Expansion is investment arm of Crédit Agricole.,6,,,Closed,,,http://www.ca-illeetvilaine-expansion.com/,,,,,,1-10,,,,Private,"46,095"
CentraleSupélec Venture,https://www.crunchbase.com/organization/centralesupélec-venture,Venture Capital,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","CentraleSupélec Venture est un fonds de capital-risque early-stage, créé par l’Ecole CentraleSupélec.",6,,2,Active,2023-01-01,year,,https://www.linkedin.com/company/centralesupelecventure/,Venture Capital,"Financial Services, Lending and Investments",2,"Jean-Marc Patouillaud, Pierre Martini",1-10,"Early Stage Venture, Seed",,,Private,"46,973"
574 Invest,https://www.crunchbase.com/organization/574-invest,Corporate Venture Capital,6,,"Saint-denis, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",574 Invest is the strategic venture capital fund of the SNCF group.,5,,2,Active,2019-05-01,month,https://574invest.com/,https://www.linkedin.com/company/574invest,"Artificial Intelligence (AI), Big Data, Industrial, Industrial Automation, Internet of Things, Logistics, Machine Learning, Public Transportation, Transportation","Artificial Intelligence (AI), Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software, Transportation",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"48,673"
Rise PropTech,https://www.crunchbase.com/organization/rise-proptech,Venture Capital,6,,"Liège, Liege, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rise PropTech Fund is a hands-on venture capital fund dedicated to Late-Seed and Series A startups active in the PropTech sector,6,,2,Active,2021-07-01,day,https://riseproptech.eu/,https://www.linkedin.com/company/rise-proptech-fund/,,,3,"Frédéric Driessens, Gaëtan Baudelet, Jerome Constant",1-10,"Early Stage Venture, Seed",,,Private,"48,695"
Bamboo Ventures,https://www.crunchbase.com/organization/bamboo-ventures,Venture Capital,6,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boutique Venture is a Ventures Captial firm which focussed on High-Tech Startups from sunrise industries with outstanding growth potential.,6,,1,Closed,2010-01-01,year,http://www.bambooventures.de/,https://www.linkedin.com/company/bambooventures-gmbh/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Maximilian Levasier, Michael Streich",11-50,"Early Stage Venture, Seed",,,Private,"52,879"
T0 Ventures,https://www.crunchbase.com/organization/t0-ventures,"Micro VC, Private Equity Firm, Venture Capital",6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","T0 Ventures investment professionals, both private equity and venture capital.",6,,,Active,2021-01-01,year,https://www.t0ventures.com,,,,,,1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"56,668"
Ligature VC,https://www.crunchbase.com/organization/ligature-vc,Venture Capital,6,,"Boulder, Colorado, United States","Greater Denver Area, Western US",Ligature VC is a venture capital firm.,4,,,Active,2018-01-01,year,https://www.ligature.vc/,https://www.linkedin.com/company/ligaturevc/,"Product Design, Product Research, Venture Capital","Data and Analytics, Design, Financial Services, Lending and Investments",1,Dan Becker,1-10,"Early Stage Venture, Seed",,,Private,"58,823"
Amnis Ventures,https://www.crunchbase.com/organization/amnis-ventures,Venture Capital,6,,"Houston, Texas, United States","Greater Houston Area, Southern US",Amnis Ventures is an investment firm that invests in technologies in supplying sustainable results.,5,,3,Active,2013-01-01,year,https://www.amnis-ventures.com/,,,,1,Manuel Silva,1-10,"Early Stage Venture, Seed",,,Private,"61,296"
Kapinno,https://www.crunchbase.com/organization/kapinno,Venture Capital,6,,"Marseille, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kapinno is a venture capital fund organized by Venture Capital, which invests in start-ups active in business sectors.",5,,1,Active,2017-01-01,year,http://kapinno.pro/,https://www.linkedin.com/company/kapinno/?originalSubdomain=in,,,,,1-10,Seed,,,Private,"68,107"
BH Equity,https://www.crunchbase.com/organization/bh-equity,Venture Capital,6,,"Tunis, Tunis, Tunisia","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",BH Equity operates as a venture capital investment company.,6,,1,Active,1997-01-01,year,https://www.bhequity.tn/,https://www.linkedin.com/company/bh-equity/,,,,,11-50,"Early Stage Venture, Seed",,,Private,"78,277"
Btwinz Ventures,https://www.crunchbase.com/organization/btwinz-ventures,Venture Capital,6,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cofounding Successful Companies #SaaS #B2B,6,,,Active,2013-09-01,day,http://www.btwinz.com,https://www.linkedin.com/in/vincentencontre,Association,Other,2,"Bertrand Fredenucci, Didier FREDENUCCI",1-10,Early Stage Venture,,,Private,"96,136"
Conseil Plus Gestion,https://www.crunchbase.com/organization/conseil-plus-gestion,Venture Capital,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Conseil Plus Gestion is an entrepreneurial investment management company based in Aix en Provence.,5,,,Active,1999-01-01,year,http://www.cpgfinance.com,https://www.linkedin.com/company/conseil-plus-gestion,,,,,1-10,,,,Private,"99,930"
Aviva Impact Investing France,https://www.crunchbase.com/organization/aviva-impact-investing-france,Venture Capital,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","A development capital fund, supporting French social enterprises taking off.",6,,,Active,,,,,Financial Services,Financial Services,,,,,,,Private,"121,381"
Varsity,https://www.crunchbase.com/organization/varsityvc,Venture Capital,5,,,,"Just like the NBA draft, we pick up 30 startups in our seed fund, then propel them into the portfolios of the world’s best early-stage VCs",4,,4,Active,2023-01-01,year,https://www.varsity.vc,https://www.linkedin.com/company/varsityvc,,,3,"Didier Valet, Florent Thomas, Kamel Zeroual",1-10,Seed,,,Private,"2,672"
Kost Capital,https://www.crunchbase.com/organization/kost-capital,Venture Capital,5,,"Frederiksberg, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Kost Capital is a venture capital fund backing the visionary entrepreneurs creating ingredients and enablers.,5,,1,Active,,,https://www.kostgroup.co/capital,https://www.linkedin.com/company/kost-capital/,,,,,1-10,Seed,,,Private,"10,064"
Sowefund,https://www.crunchbase.com/organization/sowefund,Venture Capital,5,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sowefund is a platform Crowdfunding Co-innovative start-up along with investment professionals.,5,,1,Active,2014-01-01,year,https://sowefund.com/,https://www.linkedin.com/company/sowefund,"Crowdfunding, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Benjamin Wattinne, Georges Viglietti, Jean-Philippe Leflot",11-50,"Crowdfunding, Early Stage Venture, Seed, Venture",,"Made Acquisitions, Was Acquired",Private,"14,738"
MFS Investment Management,https://www.crunchbase.com/organization/mfs-investment-management,Venture Capital,5,2,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Massachusetts Financial Services Company is a privately owned investment manager. The firm also provides retirement planning, college",5,1,1,Active,1924-01-01,year,https://www.mfs.com,http://www.linkedin.com/company/5318,"Education, Higher Education, Venture Capital","Education, Financial Services, Lending and Investments",1,Ashton L. Carr,1001-5000,,,Was Acquired,Private,"15,124"
Aureli Ventures,https://www.crunchbase.com/organization/aureli-ventures,Venture Capital,5,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Student-led investment fund advising and financing companies developing innovative blockchain-based technologies.,5,,,Active,2021-01-01,year,https://aureliventures.com/,https://www.linkedin.com/company/aureli-ventures/,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"19,892"
Racine2,https://www.crunchbase.com/organization/racine2,Venture Capital,5,,,,Racine2 is a venture capital firm.,5,,2,Active,,,https://racine2.vc/en,,Venture Capital,"Financial Services, Lending and Investments",,,,Seed,,,Private,"23,037"
Global Space Ventures,https://www.crunchbase.com/organization/global-space-ventures,"Family Investment Office, Venture Capital",5,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Global Space Ventures invests in teams developing foundational technologies enabling better futures at scale.,4,,,Active,2012-01-01,year,http://www.globalspaceventures.com/,https://www.linkedin.com/company/14020707,"Aerospace, Venture Capital","Financial Services, Lending and Investments, Science and Engineering",1,Laetitia Garriott de Cayeux,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"25,606"
EDF Pulse Ventures,https://www.crunchbase.com/organization/edf-pulse-ventures,Corporate Venture Capital,5,,,,"EDF Pulse Ventures manages the EDF Group's venture capital fund, investing in new businesses and innovative solutions.",5,,2,Active,,,https://www.edf.fr/en/pulse/ventures,,,,,,,,,,Private,"28,879"
Stake Capital Group,https://www.crunchbase.com/organization/stake-capital-group,Venture Capital,5,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Stake Capital Group is an Investment firm.,5,,1,Active,2016-01-01,year,https://www.stake.capital,https://www.linkedin.com/company/stake-capital,"Blockchain, Information Technology","Blockchain and Cryptocurrency, Information Technology, Other",,,101-250,"Early Stage Venture, Seed",,,Private,"29,042"
MBA Ventures,https://www.crunchbase.com/organization/mba-ventures,Venture Capital,5,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",MBA Ventures goal is to help MBA programs develop a leading entrepreneurial ecosystem by giving founders access to early-stage funding.,5,,,Active,2023-01-01,year,https://mba-ventures.com,https://www.linkedin.com/company/mba-ventures-vc,,,,,1-10,"Early Stage Venture, Seed",,,Private,"29,296"
Future Investment Initiative Institute,https://www.crunchbase.com/organization/future-investment-initiative-institute,Venture Capital,5,1,"Riyadh, Ar Riyad, Saudi Arabia","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Future Investment Initiative Institute is a non-for-profit foundation seeking to empower the ideas to materialize and scale sustainably.,5,1,3,Active,2019-01-01,year,https://futureinvestmentinitiative.com,https://www.linkedin.com/company/fiiksa,"Financial Services, Humanitarian, Sustainability","Community and Lifestyle, Financial Services, Social Impact, Sustainability",,,11-50,"Early Stage Venture, Post-Ipo, Seed",,,Private,"29,397"
Société Financière Lorient Développementis,https://www.crunchbase.com/organization/socit-financire-lorient-dveloppement,Venture Capital,5,2,"Lorient, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Financière Lorient Développementis is a venture capital company of proximity.,5,2,,Active,1991-01-01,year,http://www.sfld.fr,,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"37,680"
Punk DAO,https://www.crunchbase.com/organization/punk-dao,Venture Capital,5,,,,"Punk DAO offers community stewardship of CryptoPunks, an iconic collectible.",5,,,Active,,,https://punksdao.io,,"Cryptocurrency, Decentralized Finance (DeFi), Non-Fungible Token (NFT), Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,,Venture,For Profit,,Private,"38,645"
