Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Frank Steuer,https://www.crunchbase.com/person/frank-steuer,Individual/Angel,1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Frank Steuer is the CTO and co-founder of Blacklane. Prior to founding Blacklane, Frank was a Managing Director at SemperLink GmbH, and befo...",1,,,,,,,https://www.linkedin.com/in/franksteuer,,,,,,Seed,,,,"86,218"
EastOne Group,https://www.crunchbase.com/organization/eastone-group,,1,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",EastOne Group is an advisory firm that specializes in providing strategic and investment management services to various sectors.,1,,,Active,2007-01-01,year,http://eastonegroup.com/,,"Advice, Consulting, Risk Management","Media and Entertainment, Professional Services",1,Victor Pinchuk,,,,,Private,"87,064"
Gianluca Dettori,https://www.crunchbase.com/person/gianluca-dettori,"Individual/Angel, Investment Partner",1,1,"Torino, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Gianluca Dettori is the Chairman and General Partner at Primo Ventures, a President at Italian Tech Alliance, the CAO: Chief Agitation Offic...",1,,,,,,,http://www.linkedin.com/pub/gianluca-dettori/0/11/657,,,,,,Seed,,,,"87,081"
Next Step Labs,https://www.crunchbase.com/organization/next-step-labs,Incubator,1,,"Poland, Indiana, United States","Great Lakes, Midwestern US",Next Step Labs is an idea incubator that helps prepare a concept for creation.,1,,,Active,2014-01-01,year,http://nextsteplabs.com,https://www.linkedin.com/company/next-step-labs,Internet,Internet Services,,,1-10,,,,Private,"87,102"
Swiss corporate,https://www.crunchbase.com/organization/swiss-corporate,,1,,,,Supplier of MIS system,1,,1,Active,,,,,Manufacturing,Manufacturing,,,,,For Profit,,Private,"87,133"
Jürg Schäppi,https://www.crunchbase.com/person/jrg-schppi,Individual/Angel,1,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","Juerg Schaeppi is chairman and founding partner of 2Xideas. He is also a founding partner and principal shareholder of Bellevue Group AG, a ...",1,,,,,,,https://www.linkedin.com/in/juerg-schaeppi-0170aa81,,,,,,Seed,,,,"87,769"
Valeo Group,https://www.crunchbase.com/organization/valeo-group,Venture Capital,1,,"Aalborg, Nordjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Valeo Group A / S seeks to start and invest in new projects and businesses.,1,,,Active,,,http://www.valeo-group.dk/,https://www.linkedin.com/company/valeo-group-a-s,,,,,1-10,,,,Private,"88,060"
INPG Entreprise,https://www.crunchbase.com/organization/inpg-entreprise,,1,1,"Grenoble, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","INPG Entreprise dedicated to enhancing the research activities of 6 engineering schools, 900 researchers and 26 specialized laboratories.",1,,1,Active,1991-01-01,year,http://entreprise.grenoble-inp.fr/,https://www.linkedin.com/company/inpg-entreprise-sa/about/,,,,,501-1000,,For Profit,,Private,"88,133"
Internetbolaget,https://www.crunchbase.com/organization/internetbolaget,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Internetbolaget is a service provider for Domain Software, SEO Hosting, Diversified IPs and Internet Data.",1,,,Active,,,https://internetbolaget.nu,,"Internet, SEO, Software, Web Hosting","Internet Services, Sales and Marketing, Software",1,Fredrik Berglund,1-10,,For Profit,,Private,"89,166"
Energiefonds Utrecht,https://www.crunchbase.com/organization/energiefonds-utrecht,Venture Capital,1,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Energiefonds Utrecht offers financing for organizations with sustainable plans in the province of Utrecht. ,1,,1,Active,2014-01-01,year,https://www.energiefondsutrecht.nl/,https://www.linkedin.com/company/energiefonds-utrecht,,,,,1-10,,For Profit,,Private,"89,403"
Net Holding A.Ş.,https://www.crunchbase.com/organization/net-holding-a,,1,,"Besiktas, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Real Estate Development, Duty-Free Store Management, Hotel and Accommodations and others",1,,,Active,1974-01-01,year,http://www.netholding.com/en/,https://www.linkedin.com/company/netholding,"Building Material, Real Estate, Travel","Real Estate, Travel and Tourism",5,"Adil Ercan, Besim Tibuk, Cemal Aybay, Mehmet Ceritoglu, Nizamettin Akar",5001-10000,,For Profit,,Public,"89,699"
Atlas Editions,https://www.crunchbase.com/organization/atlas-editions,,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Atlas Editions is an online hub to sell and buy collectables and publications.,1,,1,Active,1901-01-01,year,http://www.atlaseditions.co.uk,,"E-Commerce, Internet, Publishing","Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment",,,,,For Profit,,Private,"91,279"
Mark Hirschfield,https://www.crunchbase.com/person/mark-hirschfield,Individual/Angel,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Mark Hirschfield - CEO & Director @ A.H.Field Properties,1,,,,,,,http://www.linkedin.com/pub/mark-hirschfield/8/397/aa3,,,,,,Seed,,,,"91,746"
Digital Glue,https://www.crunchbase.com/organization/digital-glue,Accelerator,1,,"Las Condes, Region Metropolitana, Chile",Latin America,A business enhancer that works in the corporate world and the startups building.,1,,,Active,2014-09-30,day,http://digitalglue.co/,https://www.linkedin.com/company/digital-glue-cl?trk=top_nav_home,"Financial Services, Mobile Apps","Apps, Financial Services, Mobile, Software",,,1-10,"Early Stage Venture, Seed",,,Private,"91,873"
Olswang,https://www.crunchbase.com/organization/olswang,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Olswang is an international law firm specializing in transactions involving IP-rich technology solutions, media, and real estate.",1,,,Closed,1981-01-01,year,http://www.olswang.com,http://www.linkedin.com/company/olswang,"Law Enforcement, Legal","Government and Military, Privacy and Security, Professional Services",,,,,For Profit,Was Acquired,Private,"92,095"
NLnet Foundation,https://www.crunchbase.com/organization/nlnet-foundation,,1,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",NLnet Foundation financially supports organizations and people that contribute to an open information society.,1,,1,Active,1989-01-01,year,https://nlnet.nl/,https://www.linkedin.com/company/nlnet-foundation/,"Financial Services, Information Technology, Internet","Financial Services, Information Technology, Internet Services",,,1-10,,,,Private,"92,379"
Cutback Ventures,https://www.crunchbase.com/organization/cutback-ventures,"Private Equity Firm, Venture Capital",1,1,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cutback Ventures is a principal investment firm specializing in special situation or growth capital investments.,1,,,Active,,,http://www.cutback-ventures.com/,,,,,,,"Private Equity, Venture",,,Private,"92,601"
Chenen a.s.,https://www.crunchbase.com/organization/chenen-a-s,Venture Capital,1,1,"Nusle, Stredocesky kraj, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Chenen a.s group focuses on venture capital investment in the field of new technology and challenging real estate projects.,1,,,Active,,,http://www.chenen.cz,https://www.linkedin.com/company/chenen-a.s.,"Real Estate, Venture Capital","Financial Services, Lending and Investments, Real Estate",,,1-10,,,,Private,"93,751"
Bongerma VF,https://www.crunchbase.com/organization/bongerma-vf,,1,,,,Bongerma VF is an investment firm.,1,,,Active,,,,,,,,,,,,,Private,"94,489"
Techfront Ventures,https://www.crunchbase.com/organization/techfront-ventures,Venture Capital,1,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","TechFront is a venture capital organization, characterized by a hands-on, entrepreneurial mentality",1,,1,Active,2018-01-01,year,https://www.techfront.ventures/,https://www.linkedin.com/company/techfront-ventures,,,,,1-10,Early Stage Venture,,,Private,"94,496"
ISH Capital,https://www.crunchbase.com/organization/ish-capital,Micro VC,1,,"Calgary, Alberta, Canada",,ISH-CAPITAL,1,,,Active,,,,,,,,,,Seed,,,Private,"94,548"
Matt Arnold,https://www.crunchbase.com/person/matt-arnold-2,Individual/Angel,1,1,"Houston, Texas, United States","Greater Houston Area, Southern US",Matt Arnold is a Co-Founder and member of the Board of Directors for Solid Biosciences Matt Arnold's background is in energy commodities. H...,1,,,,,,,https://www.linkedin.com/in/matt-arnold-a4a57067/,,,,,,,,,,"95,465"
Simon Schaefer,https://www.crunchbase.com/person/simon-schaefer,Individual/Angel,1,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Simon Schaefer is the President at Startup Portugal.,1,,,,,,,https://www.linkedin.com/in/simonschaefer,,,,,,,,,,"95,475"
Dembach Goo Informatik GmbH & Co. KG,https://www.crunchbase.com/organization/dg-i,,1,1,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","DG-i is an IT strategy, architecture and digital processes consultancy.",1,,,Active,2003-01-01,year,https://www.dg-i.net,https://www.linkedin.com/company/dembachgoo/,"Consulting, Information Technology, Legal","Information Technology, Professional Services",,,11-50,,For Profit,,Private,"95,882"
Fair West,https://www.crunchbase.com/organization/fair-west,Accelerator,1,1,"Rennes, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fair West is an entrepreneur fund that brings together a network of acceleration and financing in the West.,1,,,Active,2012-01-01,year,http://fairwest.fr,https://www.linkedin.com/company/fair-west,"Finance, Financial Services",Financial Services,,,1-10,Seed,,,Private,"95,919"
Viamedix,https://www.crunchbase.com/organization/viamedix,"Hedge Fund, Venture Capital",1,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Viamedix is the first Russian and CIS countries investment fund targeting health-related mobile and web applications technologies.,1,,,Closed,2011-01-01,year,http://viamedix.com/,http://www.linkedin.com/company/viamedix,,,,,11-50,Seed,,,Private,"96,189"
Flachet Holdings,https://www.crunchbase.com/organization/flachet-holdings,Family Investment Office,1,,,,Helping talent build businesses and businesses build talent.,1,,,Active,2012-01-01,year,http://flachet.be,https://www.linkedin.com/company/flachet-holdings-nv,,,,,,Seed,,,Private,"96,709"
EVAK Technologies,https://www.crunchbase.com/organization/evak-technologies-ltd,,1,,"Kent, Kent, United Kingdom","Europe, Middle East, and Africa (EMEA)","EVAK Technologies provides solutions, development and support across nearly all technology platforms.",1,,,Active,2007-01-01,year,http://www.evaktechnologies.com/,https://www.linkedin.com/company/evak-technologies-ltd,"Information Services, Information Technology, Software","Information Technology, Software",,,1-10,,For Profit,Made Acquisitions,Private,"97,559"
MNG International Investments,https://www.crunchbase.com/organization/mng-international-investments,Venture Capital,1,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",MNG International Investments is a Hungarian venture capital company with private investors.,1,,,Closed,2012-04-23,day,http://www.mnginvestments.com,https://www.linkedin.com/company/mng-international-investments,"Crowdfunding, Finance, Financial Services, Insurance, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"98,083"
MCST,https://www.crunchbase.com/organization/mcst,,1,,"Kalkar, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",MCST is an advising company with a focus on science and technology policy.,1,,,Active,1988-01-01,year,http://www.mcst.gov.mt,https://www.linkedin.com/company/mita,"Health Care, Information Technology","Health Care, Information Technology",,,,,For Profit,,Private,"98,628"
Ron van Valkengoed,https://www.crunchbase.com/person/ron-van-valkengoed,Individual/Angel,1,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ron van Valkengoed is CCO and Investor at Contentoo. He attended Maastricht University.,1,,,,,,,https://www.linkedin.com/in/valkengoed,,,,,,Seed,,,,"99,115"
LAFAM Holding,https://www.crunchbase.com/organization/lafam-holding,Venture Capital,1,,"Neustadt An Der Weinstraße, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",LAFAM Holding supports companies in discovering the potential for real added value and filling it with life in the long term.,1,,,Active,,,http://www.lafam.eu,,,,,,11-50,,,,Private,"99,181"
Stephan Uhrenbacher,https://www.crunchbase.com/person/stephan-uhrenbacher,"Individual/Angel, Investment Partner",1,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Stephan Uhrenbacher is the Co-Founder at Sustainable Aero Lab.,1,,,,,,,https://www.linkedin.com/in/uhrenbacher,,,,,,Seed,,,,"99,308"
Satish Jayakumar,https://www.crunchbase.com/person/satish-jayakumar,Individual/Angel,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Satish Jayakumar is the COO and Co-Founder at Increasingly. Satish previously worked at Typeless.co as a CEO and Founder. He attended Robert...,1,,,,,,,https://www.linkedin.com/in/satish,,,,,,Seed,,,,"99,901"
Jack Bowman,https://www.crunchbase.com/person/jack-bowman,Individual/Angel,1,,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Digital health entrepreneur,1,,,,,,,http://www.linkedin.com/in/jackbowman,,,,,,Seed,,,,"100,162"
AamigoO.com,https://www.crunchbase.com/organization/aamigoo-com,,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",AamigoO is helping the world become employed and making sure companies get the best talent to accurately match their needs.,1,,,Active,2011-01-01,year,http://aamigoo.com,,"Human Resources, Internet","Administrative Services, Internet Services",,,1-10,,For Profit,,Private,"100,358"
IT Angels,https://www.crunchbase.com/organization/it-angels,Incubator,1,1,"Fontenay-aux-roses, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","IT angels is a non profit organization that specializes in the field of telecommunications, computing and the Internet.",1,,,Active,,,https://www.itangels.fr/,https://www.linkedin.com/company/it-angels,,,,,1-10,,For Profit,,Private,"100,555"
Paul Burmester,https://www.crunchbase.com/person/paul-burmester,Individual/Angel,1,,"Singapore, Asia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","With many years experience in the technology industry, Paul still continues to be amazed and excited by the latest developments.  Paul has ...",1,,,,,,,https://uk.linkedin.com/in/paul-burmester-684b,,,,,,Seed,,,,"100,950"
Nidus Partners,https://www.crunchbase.com/organization/nidus-partners,Venture Capital,1,,"St Louis, Missouri, United States",Midwestern US,Nidus Partners is a venture capital firm and invests in new energy technologies.,1,,,Active,2010-01-01,year,http://niduspartners.com,,,,,,1-10,Seed,,,Private,"101,022"
Entrepreneurs Partners,https://www.crunchbase.com/organization/entrepreneurs-partners,,1,1,,,Entrepreneurs Partners is an investment firm.,1,,,Active,2010-01-01,year,https://entrepreneurspartners.com/,,,,,,,,,,Private,"101,171"
Rosslyn Capital Partners,https://www.crunchbase.com/organization/rosslyn-capital-partners,Private Equity Firm,1,,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rosslyn Capital Partners is a leading private equity and investment management firm based in Sofia established in 2002.,1,,1,Active,2002-01-01,year,http://www.rosslyncp.com/,,,,,,,,,,Private,"101,906"
Proxima mobile,https://www.crunchbase.com/organization/proxima-mobile,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Proxima mobile is a French network for developers of applications and software.,1,,,Closed,,,http://www.proximamobile.fr,,,,,,,,For Profit,,Private,"102,048"
Ken Morse,https://www.crunchbase.com/person/ken-morse,Individual/Angel,1,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Ken is Chairman & CEO of Entrepreneurship Ventures Inc. which convenes an experienced team of practitioners and serial entrepreneurs to deli...,1,,,,,,,https://www.linkedin.com/in/kenmorse,,,,,,Seed,,,,"102,261"
Tom van der Lubbe,https://www.crunchbase.com/person/tom-van-der-lubbe,Individual/Angel,1,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","Tom is the Co-Founder of Viisi NV, the finance service company that offers customized mortgage solutions for highly educated customers • Pr...",1,,,,,,,https://www.linkedin.com/in/tomvanderlubbe,,,,,,Seed,,,,"102,609"
Pai S.r.l.,https://www.crunchbase.com/organization/pai-s-r-l,,1,,"Córdoba, Cordoba, Argentina",Latin America,"Pai is manufacture the most varied copetín snacks, cereals, cookies and more.",1,,,Active,,,http://www.paisrl.com.ar,,"3D Printing, Food and Beverage, Manufacturing","Food and Beverage, Manufacturing",,,,,For Profit,,Private,"102,684"
Guglielmo Sartori di Borgoricco,https://www.crunchbase.com/person/guglielmo-sartori-di-borgoricco,Individual/Angel,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Guglielmo Sartori di Borgoricco is a Financial Services Professional at Blueglen Investment Partners.Guglielmo attended Università Commercia...,1,,,,,,,https://uk.linkedin.com/in/guglielmo-sartori-di-borgoricco-65862488,,,,,,Seed,,,,"103,289"
William Bush,https://www.crunchbase.com/person/william-bush,Individual/Angel,1,,"Illinois City, Illinois, United States","Great Lakes, Midwestern US",William R. Bush is Vice Chairman And General Counsel at Bdt Capital Partners Llc and has been affiliated with Bdt Capital Partners Llc since...,1,,,,,,,,,,,,,Seed,,,,"103,456"
Cosa Trade SA,https://www.crunchbase.com/organization/cosa-trade-sa,,1,,,," A Swiss company with a wide-spectrum interest in SMEs,",1,,1,Active,,,,,,,,,,,For Profit,,Private,"103,458"
Ilmenau Business Angels,https://www.crunchbase.com/organization/ilmenau-business-angels,Venture Capital,1,,"Scharnebeck, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ilmenau Business Angels is a private consulting and investment company. It focuses on start-ups in early seed phases.,1,,,Active,,,http://www.ilmenau-business-angels.de,,,,,,,"Early Stage Venture, Seed",,,Private,"105,420"
CrossInvest Venture Partners,https://www.crunchbase.com/organization/crossinvest-venture-partners,Venture Capital,1,,"Böchingen, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",CrossInvest Venture Partners focus on early stage investments in mobile and internet that disrupt existing industries.,1,,1,Closed,,,http://www.crossinvestvp.com,,,,,,,Early Stage Venture,,,Private,"105,780"
SpeedUp IQbator,https://www.crunchbase.com/organization/speedup-iqbator,,1,,"Poznan, Wielkopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","They are an institution of business (IOB), which aims to support entrepreneurship in the field of information technology widely understood.",1,,,Active,,,http://speedupiqbator.pl/,http://www.linkedin.com/company/391452,Incubators,"Financial Services, Lending and Investments",,,,,For Profit,,Private,"106,007"
Eastlake,https://www.crunchbase.com/organization/eastlake,Venture Capital,1,,,,Eastlake offers besides seed-financing pro-active consulting in terms of corporate management.,1,,,Closed,,,http://www.eastlake.de/en/,,Consulting,Professional Services,,,,,,,Private,"107,039"
Alpes Léman Transition,https://www.crunchbase.com/organization/alpes-leman-transition,,1,,,,Business angels for Alps area,1,,,Active,2010-01-01,year,,,Consulting,Professional Services,,,,,For Profit,,Private,"107,680"
Matthew Le Merle,https://www.crunchbase.com/person/matthew-le-merle,"Individual/Angel, Investment Partner",1,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Matthew Le Merle is a Managing Partner of Keiretsu Capital and Fifth Era (www.fifthera.com). Matthew was formerly the Co-President of Keiret...,1,,,,,,,https://www.linkedin.com/in/matthewlemerle,,,,,,Seed,,,,"107,875"
Wyatt Media Group,https://www.crunchbase.com/organization/wyatt-media-group,,1,,,,Wyatt Media Group is a company that specializes in social media management solutions.,1,,,Active,1996-01-01,year,http://www.wyatt.se,https://www.linkedin.com/company/wyatt-media-group,"Advertising, Information Technology, Marketing","Advertising, Information Technology, Sales and Marketing",,,,,For Profit,,Private,"108,003"
Maria Kolitsida,https://www.crunchbase.com/person/maria-kolitsida,Individual/Angel,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Maria Kolitsida is Founder and CEO of Signal Fusion. She has completed her Certificate program in AI from MIT's Sloan School of Management. ...,1,,,,,,,https://www.linkedin.com/in/mariakolitsida,,,,,,Seed,,,,"108,674"
Futuristicni marketing d.o.o.,https://www.crunchbase.com/organization/futuristicni-marketing-d-o-o,,1,,,,Futuristicni marketing d.o.o. is a company that provides business and entertainment events management services.,1,,,Active,,,https://www.futuristing.com/sl,,"Advertising, Consulting, Marketing","Advertising, Professional Services, Sales and Marketing",,,,,For Profit,,Private,"108,701"
Energy Clinic,https://www.crunchbase.com/organization/energy-clinic,,1,,,,The Energy Clinic is a advanced fitness & personal anti gravity fitness firm.,1,,,Active,,,http://energyclinic.net,https://www.linkedin.com/company/the-energy-clinic,"Fitness, Health Care, Renewable Energy","Energy, Health Care, Sports, Sustainability",1,Johny Miric,,,For Profit,,Private,"108,932"
Tomas Svitek,https://www.crunchbase.com/person/tomas-svitek,Individual/Angel,1,,"San Luis Obispo, California, United States","West Coast, Western US",Tomas Svitek is the Co-Founder and CTO of Bountiful.,1,,,,,,,https://www.linkedin.com/in/svitek,,,,,,Seed,,,,"108,985"
palermo,https://www.crunchbase.com/organization/palermo-b7ee,,1,,,,inversiones,1,,1,Active,,,,,Impact Investing,"Financial Services, Lending and Investments",,,,,For Profit,,Private,"109,676"
Zubin Chagpar,https://www.crunchbase.com/person/zubin-chagpar,Individual/Angel,1,1,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Zubin Chagpar currently works as an MEA Business Group Leader - Modern Work & Cybersecurity for Microsoft. He previously worked at Amazon We...,1,,,,,,,http://www.linkedin.com/in/zubinchagpar,,,,,,Seed,,,,"109,813"
Hans-Poul Veldhuyzen van Zanten,https://www.crunchbase.com/person/hans-poul-veldhuyzen-van-zanten,Individual/Angel,1,1,"The Hague, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hans-Poul Veldhuyzen van Zanten is Co-Founding Partner and sole shareholder at ZEP Holding.,1,,,,,,,https://www.linkedin.com/in/hansvvz,,,,,,Seed,,,,"110,704"
Advantage Creative Fund,https://www.crunchbase.com/organization/advantage-creative-fund,"Micro VC, Venture Capital",1,,,,Advantage Creative Fund is a venture capital fund.,1,,,Active,2003-01-01,year,http://www.advantagecreativefund.co.uk,https://www.linkedin.com/company/advantage-creative,,,,,1-10,,,,Private,"110,878"
WorldStone Ventures,https://www.crunchbase.com/organization/worldstone-ventures,Venture Capital,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",WorldStone Ventures is an investment company that specializes in funding innovative start-up companies.,1,,,Active,,,http://www.worldstoneventures.com,,,,,,,,,,Private,"110,952"
Marc Steiner,https://www.crunchbase.com/person/dr-marc-steiner,"Individual/Angel, Investment Partner",1,,"Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Marc Steiner is Senior Vice President of Plug and Play China at Plug and Play. He attended the University of California, Davis - School of L...",1,,,,,,,https://www.linkedin.com/in/marc-steiner-bio/,,,,,,Seed,,,,"112,838"
Antonino Pisana,https://www.crunchbase.com/person/antonino-pisana,Individual/Angel,1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Antonino Pisana is the Chief Financial Officer - Central Operations Director at ARCHIMICA S.p.A. Antonino Pisana attended Università degli S...,1,,,,,,,https://www.linkedin.com/in/antoninopisana,,,,,,Seed,,,,"113,221"
Kopf &Capital,https://www.crunchbase.com/organization/kopf-capital,Venture Capital,1,,"Mannheim, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Kopf &Capital Is a privately owned holding company.,1,,,Active,2009-01-01,year,http://www.kopfundkapital.de/,http://www.linkedin.com/company/980025,"Banking, Financial Services","Financial Services, Lending and Investments",,,1-10,,,,Private,"113,294"
Marinos Yannikos,https://www.crunchbase.com/person/marinos-yannikos,Individual/Angel,1,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Marinos Yannikos - Founder @ Geizhals,1,,,,,,,,,,,,,Seed,,,,"113,443"
Emmergia,https://www.crunchbase.com/organization/emmergia,"Private Equity Firm, Venture Capital",1,1,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Emmergia provides funding, private equity, IPO, and mergers and acquisition services to small and medium enterprises.",1,,,Active,2003-01-01,year,http://www.emmergia.com,https://www.linkedin.com/company/cdiglobaliberia,,,,,1-10,Seed,,,Private,"113,590"
Tantalus Capital,https://www.crunchbase.com/organization/jp-armenio,Venture Capital,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Venture Investment & Advisory,1,,,Active,,,http://www.tantaluscapital.com/,https://www.linkedin.com/company/tantaluscapital/,"FinTech, Internet","Financial Services, Internet Services",1,John Paul Armenio,,"Early Stage Venture, Seed",,,Private,"113,894"
Fairwood Trust,https://www.crunchbase.com/organization/fairwood-trust,,1,,"Wales, Cumbria, United Kingdom","Europe, Middle East, and Africa (EMEA)",Fairwood Trust is a charity dedicated to improving the communities of south Wales.,1,,,Active,,,http://www.fairwoodtrust.co.uk,,"Association, Communities","Community and Lifestyle, Other",,,,,Non-profit,,Private,"114,412"
Maxence Lerigner,https://www.crunchbase.com/person/maxence-lerigner,Individual/Angel,1,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Maxence Lerigner is the Co-Founder and CTO at Bulldozair. He graduated from EFREI (French Engineering School of Information and Digital Tech...,1,,,,,,,https://www.linkedin.com/in/lerigner/en,,,,,,Seed,,,,"114,952"
Marie-Christine Levet,https://www.crunchbase.com/person/marie-christine-levet,"Individual/Angel, Investment Partner",1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Marie-Christine Levet - Founder and Partner @ Educapital,1,,,,,,,http://www.linkedin.com/pub/marie-christine-levet/0/32/261,,,,,,Seed,,,,"115,475"
Inventive Innovations,https://www.crunchbase.com/organization/inventive-innovations,,1,1,,,Inventive Innovations is a company that offers information technology and services.,1,,,Active,,,,,Information Technology,Information Technology,,,,,For Profit,,Private,"115,489"
Dimitri Dewavrin,https://www.crunchbase.com/person/dimitri-dewavrin,Individual/Angel,1,,"Lille, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dimitri Dewavrin is the CEO at Dewavrin Cosmetics. He was the Co-founder and Chairman at Baobaz. Dimitri Dewavrin attended École Polytechniq...,1,,,,,,,http://fr.linkedin.com/in/ddewavrin,,,,,,Seed,,,,"115,522"
Sicosia (family fund),https://www.crunchbase.com/organization/sicosia-family-fund,Family Investment Office,1,,"Villars, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sicosia (family fund) was added in 2013.,1,,,Active,,,,,,,,,,Seed,,,Private,"115,861"
Vollert Ventures,https://www.crunchbase.com/organization/vollert-ventures,Venture Capital,1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vollert Ventures is a venture capital firm.,1,,1,Active,,,,,,,,,,"Early Stage Venture, Late Stage Venture",,,Private,"116,182"
Albert E Sisto,https://www.crunchbase.com/person/al-sisto,Individual/Angel,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Al Sisto is the Director of Investments and North America at Tern Plc. since March 2014.  Al’s experience includes senior executive in ge...,1,,,,,,,https://www.linkedin.com/in/al-sisto-07a3043,,,,,,Seed,,,,"116,726"
ProdEvlolve,https://www.crunchbase.com/organization/prodevlolve,,1,,"Johannesburg, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",A description for ProdEvlolve is coming soon.,1,,,Active,,,,,Internet,Internet Services,,,,,For Profit,,Private,"117,075"
