Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Centre for the Development of Industrial Technology (CDTI),https://www.crunchbase.com/organization/centre-for-the-development-of-industrial-technology-cdti,"Micro VC, Venture Capital",166,9,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Centre for the Development of Industrial Technology (CDTI) is a Public Business Entity,140,1,64,Active,1978-01-01,year,https://www.hotelparenzo.com,https://www.linkedin.com/company/cdti,Finance,Financial Services,,,251-500,,,,Private,"6,667"
LVenture Group,https://www.crunchbase.com/organization/lventures,"Accelerator, Micro VC, Venture Capital",160,7,"Roma, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",LVenture is a publicly listed holding company operating in seed Venture Capital.,97,,46,Active,2013-01-01,year,http://www.lventuregroup.com,https://www.linkedin.com/company/lventure-group/mycompany/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Luigi Capello,11-50,"Early Stage Venture, Seed",,Was Acquired,Private,"69,081"
Inventure,https://www.crunchbase.com/organization/inventure-oy,Venture Capital,159,19,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Inventure is a venture fund that specializes in helping its portfolio companies with talent and expansion.,99,,77,Active,2005-01-01,year,https://inventure.vc/,https://www.linkedin.com/company/inventure/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Kevin Lösch, Sami Lampinen, Timo Tirkkonen",11-50,"Early Stage Venture, Seed",,,Private,"1,065"
Cabiedes & Partners,https://www.crunchbase.com/organization/cabiedes-partners,Venture Capital,159,23,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cabiedes & Partners is a Spanish venture capital firm that provides seed funding and early-stage and later-stage investment services.,100,1,51,Active,2009-10-31,day,http://www.cabiedesandpartners.com/,https://www.linkedin.com/company/884248?trk=prof-exp-company-name,"Finance, Financial Services",Financial Services,2,"Jose Martin Cabiedes, Luis Martin Cabiedes",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"73,572"
Hard Yaka,https://www.crunchbase.com/organization/hard-yaka,Venture Capital,156,31,"Crystal Bay, Nevada, United States",Western US,"Fund investing in teams that revolutionize exchanges between seekers and providers of goods, services, and information.",144,3,8,Active,2010-01-01,year,http://hardyaka.com/,https://www.linkedin.com/company/hard-yaka/about/?viewAsMember=true,"Identity Management, Payments","Financial Services, Information Technology, Payments, Privacy and Security",1,Greg Kidd,11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"56,230"
Winklevoss Capital,https://www.crunchbase.com/organization/winklevoss-capital,Family Investment Office,155,38,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",We believe in determined entrepreneurs and reinforce their pursuit of a frictionless world.,132,2,12,Active,2012-01-01,year,http://winklevosscapital.com,https://www.linkedin.com/company/winklevoss-capital,"Banking, Finance, Venture Capital","Financial Services, Lending and Investments",3,"Cameron Winklevoss, Isabel Schoeps Thiel, Tyler Winklevoss",1-10,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed",,,Private,"8,321"
ACF Investors,https://www.crunchbase.com/organization/angel-cofund,"Angel Group, Government Office",149,20,"Sheffield, Sheffield, United Kingdom","Europe, Middle East, and Africa (EMEA)",ACF Investors is a UK based venture capital fund that co-invests alongside syndicates of sector-smart angel investors.,110,4,46,Active,2011-11-01,day,https://www.acfinvestors.com,https://www.linkedin.com/company/angel-cofund/,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",2,"George Whitehead, Timothy Mills",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"9,196"
Fil Rouge Capital (FRC),https://www.crunchbase.com/organization/fil-rouge-capital-frc,Private Equity Firm,148,3,"Zagreb, Grad Zagreb, Croatia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fil Rouge Capital (FRC) is a private investment company that invests in early stage businesses.,116,1,50,Active,2014-05-01,month,http://www.filrougecapital.com/,https://www.linkedin.com/company/fil-rouge-capital/,"Finance, Venture Capital","Financial Services, Lending and Investments",3,"Ales Pustovrh, Julien Coustaury, Roger Blott",1-10,Seed,,,Private,"5,921"
Seraphim Space,https://www.crunchbase.com/organization/seraphim-capital,Venture Capital,145,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We support space entrepreneurship from inception to exit. We are the global industry leader.,104,5,46,Active,2006-09-17,day,https://seraphim.vc,https://www.linkedin.com/company/seraphim-space/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Anthony Clarke, Benoît-Marie Flach, James Bruegger, Mark Boggett, Rob Desborough",11-50,"Early Stage Venture, Late Stage Venture, Venture",For Profit,,Public,850
Karista,https://www.crunchbase.com/organization/karista,Venture Capital,144,32,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC firm with a focus on early-stage innovative companies with high-growth potential in Health, Digital, Tech, and NewSpace.",94,7,22,Active,2001-01-01,day,https://www.karista.vc/,http://linkedin.com/company/karistavc,Venture Capital,"Financial Services, Lending and Investments",1,Olivier Dubuisson,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"1,573"
Mercia Fund Managers,https://www.crunchbase.com/organization/mercia-fund-management,"Private Equity Firm, Venture Capital",142,14,"Henley In Arden, Warwickshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Mercia Fund Managers helps to scale innovative businesses across the UK regions by providing debt, equity and growth capital.",111,,92,Active,2010-01-01,year,https://www.mercia.co.uk   ,https://www.linkedin.com/company/merciafund,"Financial Services, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",2,"Mark Payton, Tim Hazell",101-250,"Debt, Early Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"9,652"
TGFS - Technologiegründerfonds Sachsen,https://www.crunchbase.com/organization/technologiegrnderfonds-sachsen,Venture Capital,141,9,"Leipzig, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",TGFS invests in start ups and young companies in the high technology area headquartered or located in Saxony.,99,,31,Active,2008-01-01,year,https://www.cfh.de,https://www.linkedin.com/company/tgfs/,"Enterprise Software, Venture Capital","Financial Services, Lending and Investments, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,054"
Founders Factory,https://www.crunchbase.com/organization/founders-factory,"Accelerator, Incubator",138,17,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Founders Factory builds and funds startups together with exceptional entrepreneurs and the world's leading companies.,132,,50,Active,2015-01-01,year,https://foundersfactory.com/,https://www.linkedin.com/company/foundersfactory,"CleanTech, Consumer, FinTech, GreenTech, Health Care, Media and Entertainment, SaaS, Telecommunications","Financial Services, Hardware, Health Care, Media and Entertainment, Other, Software, Sustainability",5,"Brent Hoberman, George Northcott, Henry Lane Fox, Jim Meyerle, Julia Brucher",51-100,"Convertible Note, Early Stage Venture, Grant, Seed",For Profit,,Private,"6,435"
I2BF Global Ventures,https://www.crunchbase.com/organization/i2bf-global-ventures,Venture Capital,137,14,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",I2BF is a venture capital firm that focuses on early stage technology companies.,97,5,16,Active,2005-01-01,year,http://www.i2bf.com,http://www.linkedin.com/company/i2bf-global-ventures,"Business Development, Consulting, Finance, Financial Services, FinTech","Financial Services, Professional Services",1,Ilya Golubovich,11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"15,668"
Nazca Ventures,https://www.crunchbase.com/organization/nazca-ventures-3,Micro VC,129,11,"Santiago, Region Metropolitana, Chile",Latin America,Nazca Ventures is a venture capital firm by entrepreneurs for entrepreneurs.,81,1,57,Active,2012-09-01,day,https://www.nazca.vc,https://www.linkedin.com/company/nazca-ventures,"EdTech, FinTech","Education, Financial Services, Software",6,"Alan Farcas, Eduardo Amadeo, Felipe Henriquez Meyer, Hector Sepulveda Reyes Retana, Santiago Caniggia Bengolea, Vanesa Kolodziej",11-50,"Early Stage Venture, Seed",,Made Acquisitions,Private,"44,226"
Credo Ventures,https://www.crunchbase.com/organization/credo-ventures,Venture Capital,127,17,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Credo Ventures is a venture capital company focused on early stage investments in Central and Eastern Europe.,78,1,48,Active,2009-03-02,day,http://www.credoventures.com,http://www.linkedin.com/company/credo-ventures,"Finance, Financial Services, Information Technology, Internet, Venture Capital","Financial Services, Information Technology, Internet Services, Lending and Investments",2,"Jan Habermann, Ondrej Bartos",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,908"
Playfair Capital,https://www.crunchbase.com/organization/playfair-capital,"Micro VC, Venture Capital",124,14,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Playfair is a generalist VC fund with a contrarian approach to pre-seed technology investing.,82,,29,Active,2013-01-01,year,http://playfair.vc,https://www.linkedin.com/company/playfair-vc/,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Federico Pirzio-Biroli,1-10,"Early Stage Venture, Seed, Venture",,,Private,"3,203"
Kibo Ventures,https://www.crunchbase.com/organization/kibo-ventures,Venture Capital,119,20,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Kibo Ventures is a venture capital fund investing in early-stage internet and mobile companies.,73,2,32,Active,2012-01-01,year,http://www.kiboventures.com,http://www.linkedin.com/company/kibo-ventures,"Finance, Financial Services, Mobile, Venture Capital","Financial Services, Lending and Investments, Mobile",2,"Aquilino Pena, Javier Torremocha",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"12,591"
London Co-Investment Fund,https://www.crunchbase.com/organization/london-co-investment-fund,Accelerator,119,14,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","London Co-Investment Fund is a venture firm that invests in high growth tech, science, and digital startups in London.",102,,9,Active,2014-12-04,day,http://lcif.co/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"John Spindler, Maggie Rodriguez-Piza",1-10,"Early Stage Venture, Seed",,,Private,"136,097"
Founders Future,https://www.crunchbase.com/organization/founders-future,Venture Capital,116,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Founders Future is a tech VC firm founded by entrepreneur Marc Menasé, building bridges between Europe and the U.S.",83,1,21,Active,2018-01-01,year,http://www.foundersfuture.com,https://www.linkedin.com/company/founders-future/,Venture Capital,"Financial Services, Lending and Investments",1,Marc Menase,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"8,400"
Audrey Capital,https://www.crunchbase.com/organization/audrey-capital,Angel Group,116,42,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",An Angel Investment and Research Company,116,3,,Active,2008-01-01,year,http://audrey.co,https://www.linkedin.com/company/audrey-capital,"Angel Investment, Market Research, Venture Capital","Data and Analytics, Design, Financial Services, Lending and Investments",1,Matt Mullenweg,1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"20,958"
Wayra UK,https://www.crunchbase.com/organization/wayra-uk,"Accelerator, Corporate Venture Capital",114,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Wayra UK provides access to networks and capital, turning start-ups into scale-ups.",85,,6,Active,2012-01-01,year,https://www.wayra.uk,https://www.linkedin.com/company/wayra-uk,"Business Development, Financial Services, Information Technology","Financial Services, Information Technology, Professional Services",1,Sandeep Raithatha,11-50,"Convertible Note, Early Stage Venture, Grant, Seed, Venture",,,Private,"31,482"
Xavier Niel,https://www.crunchbase.com/person/xavier-niel,"Individual/Angel, Investment Partner",113,28,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Xavier Niel is the Co-Founder and CEO of NJJ Capital. He previously worked at Worldnet as a Founder. Xavier Niel attended Saint Michel de Pi...,100,2,12,,,,,https://www.linkedin.com/in/xavier-niel-09850b147,,,,,,Seed,,,,"61,481"
Axel Springer Plug and Play Accelerator,https://www.crunchbase.com/organization/axel-springer-plug-and-play-accelerator,Accelerator,113,18,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Axel Springer Plug and Play is a Berlin-based pre-seed startup accelerator.,98,,18,Active,2013-01-01,year,http://www.axelspringerplugandplay.com,https://www.linkedin.com/company/5046044,"Digital Media, Finance, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Media and Entertainment",4,"Joerg Rheinboldt, Luise Gruner, Robin Haak, Saeed Amidi",1-10,"Early Stage Venture, Seed, Venture",,,Private,"118,269"
Hoxton Ventures,https://www.crunchbase.com/organization/hoxton-ventures,"Micro VC, Venture Capital",111,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Hoxton Ventures is an early-stage European venture capital firm,72,3,49,Active,2013-11-26,day,https://www.hoxton.vc,https://www.linkedin.com/company/hoxton-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Hussein Kanji, Rob Kniaz",1-10,"Early Stage Venture, Seed, Venture",,,Private,"10,401"
Starquest Capital,https://www.crunchbase.com/organization/starquest-capital,Venture Capital,106,10,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Starquest Capital is a venture capital firm based in France that helps accelerate the growth of entrepreneurs.,90,,19,Active,2008-01-01,year,https://www.starquest-capital.com/,https://www.linkedin.com/company/starquest-capital,Financial Services,Financial Services,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"7,059"
M Capital Partners,https://www.crunchbase.com/organization/m-capital-partners,"Private Equity Firm, Venture Capital",104,18,"Toulouse, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","M Capital Partners is an investment company and French financing, independent and entrepreneurial.",96,2,63,Active,2001-01-01,year,http://www.mcapital.fr,https://www.linkedin.com/company/midi-capital/,"Finance, Financial Services, Retail","Commerce and Shopping, Financial Services",1,Rudy Secco,51-100,"Convertible Note, Early Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"21,049"
Delta Partners,https://www.crunchbase.com/organization/delta-partners,Venture Capital,103,25,"Leopardstown, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Delta Partners is a venture capital firm focused on investments in Ireland and the United Kingdom.,74,1,32,Active,1994-01-01,year,http://www.deltapartners.com/,https://www.linkedin.com/company/276295,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Frank Kenny,11-50,"Early Stage Venture, Seed",,,Private,"2,691"
Alma Mundi Ventures,https://www.crunchbase.com/organization/alma-mundi-venture,Venture Capital,103,8,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alma Mundi Ventures is a venture capital firm that funds primarily technology-based companies with B2B and B2B2C business models.,69,,44,Active,2015-01-01,year,http://mundiventures.com/,https://www.google.es/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjFmpOp2LjNAhVHqxoKHSBsD0MQFggeMAA&url=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Falma-mundi-ventures&usg=AFQjCNGZCUpXjEUmsb-MjPgLh_XcOkaWpw,"Financial Services, FinTech, InsurTech, Venture Capital","Financial Services, Lending and Investments",2,"Javier Santiso, Rajeev Singh-Molares",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"3,573"
Aslanoba Capital,https://www.crunchbase.com/organization/aslanoba-capital,"Micro VC, Venture Capital",103,16,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Aslanoba Capital is an early stage investor in tech startups in Turkey and the US.,67,2,15,Active,2013-01-01,day,http://www.aslanobacapital.com,http://www.linkedin.com/company/aslanoba-capital,"Banking, Finance, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Cankut Durgun, Hasan Aslanoba",251-500,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"7,705"
JME Ventures,https://www.crunchbase.com/organization/fundacin-jos-manuel-entrecanales,Venture Capital,102,8,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",JME Venture Capital focuses on late seed and series A of Spanish companies with a technological base.,70,1,39,Active,2009-01-01,year,http://www.jme.vc/,https://www.linkedin.com/company/jme-venture-capital/,"Angel Investment, Finance, Financial Services, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Javier Alarco,1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,943"
Practica Capital,https://www.crunchbase.com/organization/practica-capital,Venture Capital,101,4,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Practica Capital is a dedicated Baltic VC focusing on investments in the Baltic and Baltic-origin ventures in Europe.,72,,70,Active,2011-01-01,year,https://www.practica.vc/,http://www.linkedin.com/company/practica-capital,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",4,"Anatolijus Faktorovicius, Donatas Keras, Petras Miciunas, Silvestras Tamutis",1-10,"Early Stage Venture, Seed, Venture",,,Private,"1,955"
Draper B1,https://www.crunchbase.com/organization/draper-b1,Venture Capital,100,3,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Draper B1 is a seed and early-stage venture capital firm that invests in B2B and B2B2C startups.,73,1,28,Active,2010-01-01,year,https://draperb1.vc/,https://www.linkedin.com/company/draperb1,"B2B, B2C, Financial Services, Internet, Mobile, Venture Capital","Financial Services, Internet Services, Lending and Investments, Mobile, Other",3,"Enrique Penichet, Fernando Becerra, Macarena Poletti",1-10,"Early Stage Venture, Seed, Venture",,,Private,744
TinySeed,https://www.crunchbase.com/organization/tinyseed,Accelerator,100,5,"Minneapolis, Minnesota, United States","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",TinySeed is a remote accelerator designed for early-stage SaaS founders.,98,,35,Active,2018-01-01,year,https://tinyseed.com/,https://www.linkedin.com/company/tinyseed,"Financial Services, Information Technology, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Software",2,"Einar Vollset, Rob Walling",1-10,"Early Stage Venture, Seed",,,Private,"4,195"
Newable Private Investing,https://www.crunchbase.com/organization/newable-private-investing,"Angel Group, Micro VC",100,11,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Newable Ventures is a private investment group that connects early-stage investors with high-growth scale-up companies.,79,,24,Active,1982-01-01,year,https://newable.co.uk/ventures,https://www.linkedin.com/company/london-business-angels/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",For Profit,Was Acquired,Private,"25,174"
STRT Holding Nyrt,https://www.crunchbase.com/organization/strt-holding-zrt,"Incubator, Venture Capital",100,2,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)","STRT is an early stage investor and an education company for CEOs, combined.",99,,2,Active,2022-10-03,day,https://strt.hu,https://www.linkedin.com/company/10480129/,"Education, Financial Services, Health Care, Information Technology, Medical, Professional Services, Software","Education, Financial Services, Health Care, Information Technology, Other, Software",5,"András Tóth, Istvan Nagy, Maria Balogh-Mazi, Peter Balogh, Peter Langmar",11-50,"Convertible Note, Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"65,621"
Healthbox,https://www.crunchbase.com/organization/healthbox,Accelerator,97,16,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Healthbox is a healthcare advisory firm that helps an organization develop their strategies and programs.,88,,4,Active,2010-01-01,year,http://www.healthbox.com,https://www.linkedin.com/company/healthbox,"Advice, Financial Services, Health Care","Financial Services, Health Care, Media and Entertainment",1,Nina Nashif,11-50,"Early Stage Venture, Late Stage Venture, Seed",For Profit,Was Acquired,Private,"20,687"
Imperial Innovations,https://www.crunchbase.com/organization/imperial-innovations,University Program,97,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Imperial Innovations is a technology commercialization and venture capital investor that focuses on technology.,59,3,48,Active,1986-01-01,year,https://www.imperial.tech,http://www.linkedin.com/company/imperial-innovations,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,,For Profit,,Private,"24,556"
Club degli Investitori,https://www.crunchbase.com/organization/club-degli-investitori,Angel Group,96,9,"Torino, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",The most active business angel network in Italy. More than 400 investors on the lookout for talented entrepreneurs,69,2,19,Active,2008-01-01,year,http://www.clubdeglinvestitori.it/,https://www.linkedin.com/company/clubdegliinvestitori,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",3,"Bernardo Bertoldi, Enrico Gianotti, Giancarlo Rocchietti",1-10,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"14,200"
Metaplanet,https://www.crunchbase.com/organization/metaplanet-holdings,Venture Capital,95,3,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Metaplanet is an early-stage investment firm that invests in diversified sectors.,74,,13,Active,2011-01-01,year,https://metaplanet.com,https://www.linkedin.com/company/metaplanet,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Jaan Tallinn,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,"7,124"
StartupYard,https://www.crunchbase.com/organization/startupyard,Accelerator,95,7,"Praha, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",StartupYard is a seed accelerator that focuses on deep tech startups.,83,,26,Active,2011-06-25,day,http://startupyard.com/,http://www.linkedin.com/company/startupyard,"Blockchain, Consulting, Cyber Security, Finance, Information Technology, Venture Capital, Virtual Reality","Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Lending and Investments, Other, Privacy and Security, Professional Services, Software",4,"Jan Barta, Lukas Hudecek, Peter Ocasek, Petr Ocásek",1-10,Seed,For Profit,,Private,"9,773"
Hasso Plattner Ventures,https://www.crunchbase.com/organization/hasso-plattner-ventures,"Micro VC, Venture Capital",95,23,"Potsdam, Brandenburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hasso Plattner Ventures invests in fast-growing, information technology-driven companies.",60,3,12,Closed,2005-07-01,day,http://www.hp-ventures.com,https://www.linkedin.com/company/hasso-plattner-ventures/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Hasso Plattner,1-10,Late Stage Venture,,,Private,"102,032"
Digital Magics,https://www.crunchbase.com/organization/digital-magics,"Accelerator, Incubator",93,6,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Digital Magics is a certified business Incubator in Italy,78,1,45,Active,2003-09-18,day,http://www.digitalmagics.com,http://www.linkedin.com/company/24737,"Consulting, Finance, Financial Services, Incubators, Information Technology, Internet","Financial Services, Information Technology, Internet Services, Lending and Investments, Professional Services",4,"Alberto Fioravanti, Bibop Gresta, Enrico Gasperini, Gabriele Ronchini",51-100,"Early Stage Venture, Private Equity, Seed",For Profit,"Made Acquisitions, Was Acquired",Delisted,"19,862"
Red Swan Ventures,https://www.crunchbase.com/organization/red-swan,Venture Capital,91,37,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Red Swan Ventures is a venture capital institution established in New York in 2011.,76,4,2,Active,2011-01-01,year,https://redswanventures.com,https://www.linkedin.com/company/red-swan-ventures/,"Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",2,"Andy Dunn, Dave Eisenberg",1-10,"Early Stage Venture, Seed",,,Private,"3,774"
Angels Den,https://www.crunchbase.com/organization/angels-den,Angel Group,91,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Angels Den is an angel-led crowdfunding platform.,78,,2,Active,2007-01-01,year,http://www.angelsden.com,http://www.linkedin.com/company/angels-den,"Crowdfunding, Finance, FinTech",Financial Services,2,"Bill Morrow, Lois Cook",1-10,"Early Stage Venture, Seed",,,Private,"16,241"
Finnvera Venture Capital,https://www.crunchbase.com/organization/finnvera-venture-capital,"Government Office, Venture Capital",91,19,"Kuopio, Eastern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Finnvera makes direct investments in early-stage enterprises through Seed Fund Vera Ltd.,71,2,15,Active,2000-01-01,year,https://www.finnvera.fi/eng/,http://www.linkedin.com/company/finnvera-oyj,"Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,251-500,"Debt, Early Stage Venture, Post-Ipo, Seed, Venture",,,Private,"21,779"
Initial Capital,https://www.crunchbase.com/organization/initial-capital,Venture Capital,91,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Initial Capital is an investor in seed and early-stage technology companies with a focus on games, consumer services & technology enablers.",69,,24,Active,2010-10-06,day,http://www.initialcapital.com,http://www.linkedin.com/company/2154584,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Ken Lamb, Kristian Segerstrale, Sam Lababidi, Shukri Shammas, Tarek Abuzayyad, Tareq Naqib",1-10,"Early Stage Venture, Seed",,,Private,"86,952"
Keiretsu Forum Turkey,https://www.crunchbase.com/organization/keiretsu-forum-turkey,"Angel Group, Private Equity Firm, Venture Capital",90,6,"Sariyer, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Keiretsu Forum is a private equity investment network of angel investors, venture capitalists, and corporate/institutional investors.",83,1,13,Active,2012-09-01,month,http://keiretsuforum.com.tr/,https://www.linkedin.com/company/keiretsu-forum-istanbul/,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",3,"Ali Ozgenc, Aydin Koc, Yasar Buyukcetin",11-50,Seed,,,Private,"23,757"
SquareOne Venture Capital,https://www.crunchbase.com/organization/squarone-vc,Venture Capital,88,8,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",SquareOne is a venture capital firm focused on pre-seed and seed investments in B2B technology.,57,,33,Active,2010-01-01,year,https://squareone.vc/,https://www.linkedin.com/company/squareone-vc/,"Artificial Intelligence (AI), B2B, Enterprise Software, Finance, Financial Services, SaaS, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",1,Christian Buchenau,1-10,"Early Stage Venture, Seed",,,Private,"4,174"
Kernel Capital,https://www.crunchbase.com/organization/kernel-capital-partners,"Private Equity Firm, Venture Capital",86,17,"Cork, Cork, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kernel Capital is manager of The Bank of Ireland Kernel Capital Venture Funds and has offices in Cork, Dublin & Belfast.",64,1,45,Active,1999-01-01,year,http://www.kernel-capital.com,https://www.linkedin.com/company-beta/1469416/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Niall Olden,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"22,703"
