Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
exelixis capital,https://www.crunchbase.com/organization/exelixis-capital,Venture Capital,3,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",exelixis capital operates as an investment firm.,3,,2,Active,2021-01-01,year,https://exelixis.ch/,https://www.linkedin.com/company/exelixis-capital,,,,,1-10,"Early Stage Venture, Seed",,,Private,"48,065"
3 Comma Capital,https://www.crunchbase.com/organization/3-comma-capital,Venture Capital,3,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",3 Comma Capital is an Investment firm.,3,,1,Active,2022-01-01,year,https://www.3commacapital.com,https://www.linkedin.com/company/3-comma-capital-scr-sa/,,,,,1-10,Seed,,,Private,"48,287"
XPRESS Ventures,https://www.crunchbase.com/organization/xpress-ventures,Venture Capital,3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",XPRESS Ventures is a Berlin-based company builder focused on technology-driven ideas in the logistics industry.,3,,,Active,2019-01-01,year,https://www.xpress.ventures,https://www.linkedin.com/company/xpress-ventures/about/?viewAsMember=true,"Energy, Internet, Logistics","Energy, Internet Services, Transportation",1,Matthias Friese,1-10,Seed,,,Private,"48,524"
Felix Plapperer,https://www.crunchbase.com/person/felix-plapperer,"Individual/Angel, Investment Partner",3,,"Berlin, Germany, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Felix Plapperer is the General Partner of Booom, a networked micro fund fuelled by unicorn founders that's investing B2B software companies ...",3,,,,,,https://booom.vc/,https://www.linkedin.com/in/felixplapperer/,,,,,,"Early Stage Venture, Seed",,,,"48,604"
CB ESPRi,https://www.crunchbase.com/organization/cb-investment-management-d1d1,Venture Capital,3,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",Impact Investing Fund,3,,1,Active,2022-01-01,year,https://www.cbespri.sk/,https://www.linkedin.com/company/cbespri/?originalSubdomain=sk,Venture Capital,"Financial Services, Lending and Investments",2,"Daniel Gašpar, Michal Nespor",1-10,,,,Private,"48,985"
Metis Ventures,https://www.crunchbase.com/organization/metis-ventures,Venture Capital,3,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Metis Ventures is a venture funding firm that specializes in helping diverse creators with global ambitions.,3,,,Active,,,https://metisventures.com,https://www.linkedin.com/company/metisventures,,,,,,,,,Private,"49,693"
NBank,https://www.crunchbase.com/organization/nbank,,3,,"Hanover, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",NBank provides finance to new business start-ups and infrastructural schemes.,3,,,Active,2004-01-01,year,https://www.nbank.de,https://www.linkedin.com/company/investitions-und-f%C3%B6rderbank-niedersachsen%E2%80%93nbank/,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",,,501-1000,,For Profit,,Private,"50,405"
Business Investors Group (BiG),https://www.crunchbase.com/organization/big-angels,Angel Group,3,,"Chester, Cheshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Business Investors Group provides equity finance and business support expertise to non-asset businesses.,2,,,Active,1997-01-01,year,http://www.big-angels.co.uk,,,,,,1-10,Seed,,,Private,"50,543"
Borovicka Capital,https://www.crunchbase.com/organization/borovicka-capital,Venture Capital,3,,"Central, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Borovicka Capital is an investment company provides venture capital investments.,3,,,Active,,,https://www.borovickacapital.com,,,,,,1-10,,,,Private,"50,682"
FundBox,https://www.crunchbase.com/organization/fundbox-24bb,Private Equity Firm,3,,"Lisboa, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","FundBox is an alternative investment management company that provides accounting, cash management, and tax compliance services.",3,,2,Active,,,https://www.fundbox.pt,https://www.linkedin.com/company/fundbox-s-a,"Accounting, Financial Services, Wealth Management","Financial Services, Professional Services",,,11-50,Seed,,,Private,"50,850"
Leslie Stretch,https://www.crunchbase.com/person/leslie-stretch,Individual/Angel,3,2,"Pleasanton, California, United States","San Francisco Bay Area, West Coast, Western US",Leslie Stretch is the President and CEO of Medallia. Leslie holds a B.A. Honors degree in Economics and Economic History from the Universit...,3,,,,,,,https://www.linkedin.com/in/leslie-stretch-7aa247123/,,,,,,Seed,,,,"51,068"
TBA Network,https://www.crunchbase.com/organization/tba-network,,3,,"Brixen, Trentino-Alto Adige, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","TBA Network provides risk capital, entrepreneurial expertise, and valuable network support to ambitious founders.",3,,,Active,2018-05-01,month,https://tba.network/en,https://www.linkedin.com/company/tbanetwork,,,,,11-50,,,,Private,"51,711"
Brixia Group,https://www.crunchbase.com/organization/brixia-group,,3,,"Brescia, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Brixia Group is a holding company that operated in sectors like distribution of fuel, industrial vehicles, and real estate.",2,,1,Active,1960-01-01,year,https://www.gruppobrixia.it/,https://www.linkedin.com/company/gruppo-brixia/,"Oil and Gas, Real Estate","Energy, Natural Resources, Real Estate",,,,,For Profit,,Private,"52,034"
The Riva Group,https://www.crunchbase.com/organization/the-riva-group,,3,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","The Riva Group is a diversified group, delivering excellence in creative design, animation, visual effects, development.",3,,2,Active,2002-01-01,year,http://therivagroup.com/,https://www.linkedin.com/company/the-riva-group/,"Advertising, Product Design, Web Design","Advertising, Design, Sales and Marketing",,,501-1000,,For Profit,,Private,"52,149"
Andreas Brenner,https://www.crunchbase.com/person/andreas-brenner,"Individual/Angel, Investment Partner",3,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Andreas Brenner is the Co-Founder and CEO of Jua. He previously worked at Avrios as Co-Founder and Chairman. Andreas Brenner attended Nanyan...,2,,,,,,,https://www.linkedin.com/in/andreasbrenner,,,,,,,,,,"52,281"
Utopia,https://www.crunchbase.com/organization/utopia-4891,Venture Capital,3,,"Bologna, Emilia-Romagna, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Utopia is a venture capital firm that is dedicated to life sciences.,2,,2,Active,2021-01-01,year,https://utopiasis.it/,https://www.linkedin.com/company/utopiasis/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"52,380"
Fortimo Group,https://www.crunchbase.com/organization/fortimo-group,,3,1,"Saint Gallen, Sankt Gallen, Switzerland","Europe, Middle East, and Africa (EMEA)",Fortimo Group is a Swiss real estate developer.,3,,1,Active,2000-01-01,year,http://www.fortimo.ch/,https://www.linkedin.com/company/fortimo-group-ag/,Real Estate,Real Estate,,,51-100,,For Profit,,Private,"52,494"
Alexandre Lazarow,https://www.crunchbase.com/person/alexandre-lazarow-3f81,"Individual/Angel, Investment Partner",3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Alexandre Lazarow is based out of San Francisco, California and is the Founder and Managing Director of Fluent Ventures. Alexandre previousl...",3,,,,,,,https://www.linkedin.com/in/alexandrelazarow,,,,,,,,,,"52,587"
DI Group,https://www.crunchbase.com/organization/di-group,,3,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",DI Group is a holding company that develops and manufactures industrial equipment for machine tools.,3,,,Active,2010-01-01,year,http://en.digroup.tech,http://www.linkedin.com/profile/view?id=300481211&trk=nav_responsive_tab_profile,"Electronics, Manufacturing","Consumer Electronics, Hardware, Manufacturing",,,,,For Profit,,Private,"52,805"
Byggmästare A J Ahlström,https://www.crunchbase.com/organization/byggmästare-a-j-ahlström,Venture Capital,3,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",A listed investment company whose overall goal is to create long-term value for shareholders as well as for society and other stakeholders,1,,1,Active,1895-01-01,year,https://byggmastaren.com/,https://www.linkedin.com/company/byggmastaren/,,,,,101-250,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"52,849"
One Green,https://www.crunchbase.com/organization/one-green,Venture Capital,3,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",One Green invests in pre-seed and early stage firms in both the BtC and BtB sectors.,3,,1,Active,2020-01-01,year,https://www.one-green.com,https://www.linkedin.com/company/onegreen-vc,,,,,1-10,Seed,,,Private,"53,015"
Sixth Wave Ventures,https://www.crunchbase.com/organization/sixth-wave-ventures,Venture Capital,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sixth Wave Ventures is an investment group.,3,,1,Active,2022-01-01,year,https://sixthwave.ventures/,https://www.linkedin.com/company/sixthwaveventures/?originalSubdomain=uk,,,,,1-10,Seed,,,Private,"53,330"
Nanz medico,https://www.crunchbase.com/organization/nanz-medico-gmbh-co-kg,,3,,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nanz medico offer high-quality rehabilitation.,2,,,Active,1996-01-01,year,http://www.zar.de/,https://www.linkedin.com/company/nanz-medico-gmbh-&-co-kg/about/,"Health Care, Outpatient Care, Rehabilitation",Health Care,,,1001-5000,,For Profit,,Private,"53,779"
Possibilian Ventures,https://www.crunchbase.com/organization/possibilian-ventures,"Private Equity Firm, Venture Capital",3,,"London, Ontario, Canada",Great Lakes,Possibilian Ventures backs transformative ventures at seed.,3,,1,Active,2021-01-01,year,https://possibilian.vc/,https://www.linkedin.com/company/possibilian/about/,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",3,"Karim Harji, Michael Lewkowitz, Taylor Davidson",1-10,Seed,,,Private,"53,910"
Argentil Capital Partners,https://www.crunchbase.com/organization/argentil-capital-partners,"Private Equity Firm, Syndicate, Venture Debt",3,,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)",Àrgentil Capital Partners is a boutique investment banking firm that offers financial advisory services.,3,,1,Active,2009-01-01,year,http://www.argentilcp.com,https://www.linkedin.com/company/argentil-capital-partners/about/,,,,,1-10,"Debt, Private Equity",For Profit,,Private,"54,049"
Elmar Broscheit,https://www.crunchbase.com/person/elmar-broscheit,"Individual/Angel, Investment Partner",3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Elmar Broscheit is the CFO and Co-Founder at Gorillas.,3,,,,,,,https://www.linkedin.com/in/elmar-broscheit,,,,,,,,,,"54,059"
Colibri Ventures,https://www.crunchbase.com/organization/colibri-ventures,Venture Capital,3,,"Solna, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Colibri Ventures invest in early-stage life science companies and help accelerate their innovations into commercial products.,3,,,Active,2019-01-01,year,https://www.colibriventures.com/,https://www.linkedin.com/company/colibri-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"54,490"
hypra.fund,https://www.crunchbase.com/organization/hypra-fund,Venture Capital,3,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",hypra.fund is a joint venture fund investing and building web3 projects.,3,,3,Active,2022-01-01,year,https://hypra.fund/,https://www.linkedin.com/company/hypra-fund/about/,Web3,"Blockchain and Cryptocurrency, Internet Services",,,1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"54,933"
Dr. Marcell Vollmer,https://www.crunchbase.com/person/dr-marcell-vollmer,Individual/Angel,3,,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dr. Marcell Vollmer,2,,,,,,,https://www.linkedin.com/in/marcellvollmer/?originalSubdomain=de,,,,,,,,,,"55,292"
DANOBATGROUP,https://www.crunchbase.com/organization/danobatgroup,,3,,"Elgóibar, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",DANOBATGROUP Digital. Enter the digital manufacturing world and discover the latest developments that make the factory.,3,,,Active,1954-01-01,year,https://www.danobatgroup.com/en,https://www.linkedin.com/organization-guest/company/danobatgroup?trk=company_name&challengeId=AQGi3pO4Z0YJ3QAAAXOCObkX_ND7xfNUYBsh-Ib3D6jeiM41OU6l_Xzn2ZVrwAtj05ROEObpa67oH1TtWpYd8zghTDOjNdiHug&submissionId=e0550b24-d5c5-2416-1be3-61c4b2bda44f,Machinery Manufacturing,Manufacturing,,,1001-5000,,For Profit,,Private,"55,315"
Mamadoo Ventures,https://www.crunchbase.com/organization/mamadoo-ventures,Venture Capital,3,1,"Rheden, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mamadoo Ventures is an investment firm that focuses on medium-sized businesses.,3,,2,Active,2000-01-01,year,http://www.mamadoo.nl,https://www.linkedin.com/company/mamadoo-ventures/,,,,,1-10,Seed,,,Private,"55,559"
Sodexo Live,https://www.crunchbase.com/organization/sodexo-live,Accelerator,3,,"Gaithersburg, Maryland, United States","Washington DC Metro Area, East Coast, Southern US","Sodexo Live provides startups the opportunity to test their solutions at sports venues, aquariums, museums, conference centers, and more.",3,,3,Active,1966-01-01,year,https://us.sodexo.com/industry/sodexo-live/accelerators.html,https://www.linkedin.com/company/sodexo,"Business Development, Consulting, Innovation Management",Professional Services,,,,,For Profit,,Private,"56,102"
Constellation Brands Ventures,https://www.crunchbase.com/organization/constellation-brands-ventures,Corporate Venture Capital,3,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Constellation Brands Ventures is the Corporate Venture arm of Constellation Brands.,3,,3,Active,1945-01-01,year,https://www.cbrands.com/story/ventures,https://www.linkedin.com/company/constellation-brands,,,,,5001-10000,Early Stage Venture,,,Private,"56,465"
STARTHUB VENTURES,https://www.crunchbase.com/organization/statrhub-ventures,Venture Capital,3,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Our focus is on Pre-Seed investments. STARTHUB VENTURES supports the heroes of tomorrow, who are on their way from Zero to Hero.",3,,,Active,2019-04-26,day,https://www.starthub-ventures.com/,https://www.linkedin.com/company/starthubventures,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"56,830"
Nathan Benaich,https://www.crunchbase.com/person/nathan-benaich,"Individual/Angel, Investment Partner",3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Nathan Benaich - General Partner @ Air Street Capital,3,,,,,,https://www.nathanbenaich.com,https://www.linkedin.com/in/nathanbenaich,,,,,,"Early Stage Venture, Seed",,,,"57,070"
Locapes Investment Fund,https://www.crunchbase.com/organization/locapes-investment-fund,Venture Capital,3,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Locapes Investment Fund invest in exponential technology ventures.,2,,1,Active,2000-01-01,year,https://locapes.com/,https://www.linkedin.com/company/locapes-fund/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"57,248"
Felix Porsche,https://www.crunchbase.com/person/felix-porsche,Individual/Angel,3,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Felix Porsche is the Co-Founder & Managing Partner of Aeiphoria Capital.,3,,1,,,,,https://www.linkedin.com/in/felix-p-129057191/,,,,,,,,,,"57,481"
Beaumont Capital,https://www.crunchbase.com/organization/beaumont-capital,Venture Capital,3,,"Milton Keynes, Milton Keynes, United Kingdom","Europe, Middle East, and Africa (EMEA)",Beaumont Capital primarily invests in marketing technology and data companies playing an active role in the development of the companies.,3,,,Active,2009-10-01,day,http://www.beaumontllp.co.uk/,https://www.linkedin.com/company/beaumont-capital-llp,Data Mining,"Data and Analytics, Information Technology",1,Andrew Johnson,1-10,Seed,,,Private,"57,722"
Ground 1 Ventures,https://www.crunchbase.com/organization/ground1-ventures,"Angel Group, Venture Capital",3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Ground1 Ventures is a private investment firm that specializes in partnering and investing into startups looking to disrupt the industry.,3,,3,Active,2017-06-01,day,http://groundone.co.uk/,https://www.linkedin.com/company/ground-one-ventures/,"Finance, Financial Services, FinTech",Financial Services,,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"57,729"
Cohors Fortuna Capital,https://www.crunchbase.com/organization/cohors-fortuna-capital,Venture Capital,3,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cohors Fortuna Capital (CFC) is an investment firm that invests in early-stage start-ups.,3,,1,Active,,,https://en.cohors-fortuna-capital.com/,https://www.linkedin.com/company/cohors-fortuna-capital/,"Funding Platform, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"58,487"
Black Lion Ventures,https://www.crunchbase.com/organization/black-lion-ventures,Venture Capital,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Investing in Seed and Series A, Fintech and Specialist Lenders in the UK and Northern Europe",3,,2,Active,2023-01-01,day,http://www.blacklionventures.com,https://www.linkedin.com/company/the-black-lion-group,"Accounting, Angel Investment, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,"Early Stage Venture, Seed",,,Private,"58,790"
Capital Blue Partners,https://www.crunchbase.com/organization/capital-blue-partners,Family Investment Office,3,,"Haarlem, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Capital Blue Partners is a family fund that mainly invests in private equity, food, sustainable energy and IT sectors.",3,,,Active,,,https://capitalbluepartners.com/,https://www.linkedin.com/company/capital-blue-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Private Equity, Seed",,,Private,"58,814"
Boling Jiang,https://www.crunchbase.com/person/boling-jiang,Individual/Angel,3,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Boling Jiang is the Co-founder & CEO of Lithic and the Co-Founder and CEO of Privacy.com. He is a former Software Engineer at Hatch Labs. He...,3,,,,,,,https://www.linkedin.com/in/boling,,,,,,,,,,"58,884"
Swanbridge Capital,https://www.crunchbase.com/organization/swanbridge-capital,Venture Capital,3,,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Swanbridge Capital is a Rotterdam based venture capital fund.,3,,,Active,2015-01-01,year,http://swanbridgecapital.nl/,https://www.linkedin.com/company/swanbridge-capital/,"Finance, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"59,028"
Kaamos,https://www.crunchbase.com/organization/kaamos-02a3,Family Investment Office,3,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kaamos is an investment management firm that invests in the construction, real estate, energy sector, and wood industry.",3,,,Active,2002-01-01,year,https://kaamos.ee/,https://www.linkedin.com/company/kaamos/,"Construction, Finance, Impact Investing, Real Estate, Venture Capital","Financial Services, Lending and Investments, Real Estate",,,251-500,"Seed, Venture",,,Private,"59,107"
Doreen Huber,https://www.crunchbase.com/person/doreen-huber,"Individual/Angel, Investment Partner",3,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Doreen Huber is a Non Executive Director & Aufsichtsrat at Domino's Pizza Enterprises. He attended  Humboldt University of Berlin.,3,,,,,,,http://www.linkedin.com/in/doreenhuber,,,,,,Seed,,,,"59,163"
Futurum Ventures,https://www.crunchbase.com/organization/futurum-ventures-67e0,Venture Capital,3,,,,Futurum Ventures invest in visionary entrepreneurs build and scale tech companies.,3,,,Active,,,https://www.futurum.vc/,https://www.linkedin.com/company/futurum-ventures/about/,,,3,"Lars Lydersen, Monika Inde Zsak, Oystein Skiri",1-10,"Early Stage Venture, Seed",,,Private,"59,292"
Fred. Olsen & Co.,https://www.crunchbase.com/organization/fred-olsen-co,,3,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Fred. Olsen & Co. is a holding company based in Oslo, Norway.",2,,1,Active,1848-01-01,year,http://www.fredolsen.no/,https://www.linkedin.com/company/fred--olsen,,,,,101-250,,For Profit,,Private,"59,404"
Gallagher,https://www.crunchbase.com/organization/gallagher,,3,,"Hamilton, Waikato, New Zealand","Asia-Pacific (APAC), Australasia","Gallagher is a global leader in the innovation, manufacture and marketing of technology solutions.",3,,2,Active,1938-01-01,year,https://www.gallagher.com/,https://www.linkedin.com/company/gallagher/about/,"Information Technology, Manufacturing, Security","Information Technology, Manufacturing, Privacy and Security",,,1001-5000,,For Profit,,Private,"59,466"
Capital Energy Quantum,https://www.crunchbase.com/organization/capital-energy-quantum,"Accelerator, Corporate Venture Capital, Incubator",3,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Capital Energy Quantum are into promotion of wind & photovoltaic energy and also renewable energy.,3,,2,Active,2002-01-01,year,https://www.capitalenergy-quantum.com/,https://www.linkedin.com/company/capitalenergy/,Renewable Energy,"Energy, Sustainability",,,251-500,"Early Stage Venture, Seed",,,Private,"59,689"
Thematic Technology Transfer,https://www.crunchbase.com/organization/thematic-technology-transfer,Venture Capital,3,,"Enschede, Overijssel, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","The TTT program assists researchers in bringing their research ideas to the next level, and establishing a profitable spin-off.",3,,,Active,,,https://tech-transfer.nl/en,https://www.linkedin.com/company/thematic-technology-transfer,,,,,1-10,Seed,,,Private,"59,789"
BCAP,https://www.crunchbase.com/organization/bcap,Venture Capital,3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",BCAP Launchpad provides value-add capital to scale early-stage founder-driven businesses.,2,,,Active,2018-01-01,year,https://www.bcap.london/,https://www.linkedin.com/company/bcaplondon/,,,,,1-10,"Early Stage Venture, Venture",,,Private,"59,965"
nextMedia.Hamburg,https://www.crunchbase.com/organization/nextmedia-hamburg,Incubator,3,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Our incubator Media Lift invests in start-ups in the area of content with technology once a year.,3,,3,Active,2014-01-01,year,https://www.nextmedia-hamburg.de,https://www.linkedin.com/company/nextmedia.hamburg,"Content, Content Creators, Digital Marketing, Information Technology, Media and Entertainment, Metaverse, Publishing","Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing, Software",1,Bruno Marks,1-10,"Early Stage Venture, Grant, Seed",Non-profit,,Private,"60,026"
Sam Ramji,https://www.crunchbase.com/person/sam-ramji,Individual/Angel,3,1,"San Anselmo, California, United States","San Francisco Bay Area, West Coast, Western US",Sam Ramji is the Chief Strategy Officer of DataStax. He is also the Strategic Advisor at Linux Foundation. Sam attended the University of Ca...,3,,,,,,,http://www.linkedin.com/in/sramji,,,,,,,,,,"60,455"
Teal Impact,https://www.crunchbase.com/organization/teal-impact,"Angel Group, Venture Capital",3,1,"Lisboa, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","Early-stage impact driven investment vehicle, looking for the best combination of team, product & impact, across Europe & UK.",3,,,Active,2019-01-01,year,https://tealimpact.vc/,https://www.linkedin.com/company/tealimpact/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"60,513"
R2 Seed Investments,https://www.crunchbase.com/organization/r2-seed-investments,"Angel Group, Venture Capital",3,,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",R2 Seed Investments is an investment firm.,2,,3,Active,,,https://r2seed.com/,,,,,,1-10,Seed,,,Private,"60,722"
James Gwertzman,https://www.crunchbase.com/person/james-gwertzman,"Individual/Angel, Investment Partner",3,,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",James Gwertzman is the current CEO of Mudstack. He previously worked at Microsoft as a General Manager. James Gwertzman attended Harvard Uni...,3,,,,,,,https://www.linkedin.com/in/jamesgwertzman,,,,,,,,,,"61,104"
Adrien Miniatti,https://www.crunchbase.com/person/adrien-miniatti,Individual/Angel,3,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Adrien Miniatti is the CEO and Founder of Luni.,3,,,,,,,https://www.linkedin.com/in/adrien-m-4330b03a/,,,,,,,,,,"61,105"
Univen Capital,https://www.crunchbase.com/organization/univen-capital,Micro VC,3,,"Cadiz, Andalucia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Univen Capital created with the aim of contributing to generate a sustainable industrial base in its scope, through participation in high",3,,1,Active,2007-01-01,year,http://www.univencapital.es,,,,,,,Seed,,,Private,"61,186"
Next Floor,https://www.crunchbase.com/organization/next-floor-tacc,"Accelerator, Angel Group, Venture Capital",3,,"Salzburg, Salzburg, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Accelerator for Travel and Tourism startups.,3,,2,Active,2015-01-01,year,http://tacc.next-floor.at/,https://www.linkedin.com/company/next-floor-gmbh/about/,Financial Services,Financial Services,,,1-10,"Convertible Note, Seed",,,Private,"61,274"
BluLive,https://www.crunchbase.com/organization/blulive,"Corporate Venture Capital, Micro VC, Venture Capital",3,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","A digital-native asset manager, for a digital-driven world.",3,,1,Active,,,https://www.blulive.net/,,"Cryptocurrency, Financial Services, Information Technology, Internet, Software","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Payments, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,"Made Acquisitions, Was Acquired",Private,"61,720"
Maxim Spiridonov,https://www.crunchbase.com/person/maxim-spiridonov,Individual/Angel,3,1,"Israel, Asia","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Maxim Spiridonov is the Serial Entrepreneur and Investor,3,,2,,,,,https://www.linkedin.com/in/maximspiridonov,,,,,,,,,,"61,723"
Tolga Ulutaş,https://www.crunchbase.com/person/tolga-ulutaş,Individual/Angel,3,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Tolga Ulutaş is a individual investor.,2,,,,,,,https://www.linkedin.com/in/tolga-ulutas-2a53541,,,,,,,,,,"61,772"
Halkbank,https://www.crunchbase.com/organization/halkbank,,3,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Halkbank is a commercial banking company that offers financial support.,3,,1,Active,1938-01-01,year,https://www.halkbank.com.tr,http://www.linkedin.com/company/halkbank,"Banking, Finance, Financial Services, Lending","Financial Services, Lending and Investments",,,10001+,,For Profit,,Private,"61,928"
Jean-Pascal Duvieusart,https://www.crunchbase.com/person/jean-pascal-duvieusart,"Individual/Angel, Investment Partner",3,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Jean-Pascal Duvieusart is the Founder and Partner of BDpartners.cz. He previously worked at McKinsey and Company as a Director and Senior Pa...,3,,1,,,,,https://ru.linkedin.com/in/jean-pascal-duvieusart-1742a24a,,,,,,,,,,"62,402"
Finn Murphy,https://www.crunchbase.com/person/finn-murphy,"Individual/Angel, Investment Partner",3,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Finn just graduated from Mechanical Engineering in Trinity College finishing his 4th year exams with the highest grade in his class. His wor...,3,,,,,,,https://www.linkedin.com/in/finn-murphy-16160465/,,,,,,"Early Stage Venture, Seed",,,,"62,440"
Factor,https://www.crunchbase.com/organization/factor-3032,Venture Capital,3,,,,Factor operates as a venture capital firm.,3,,1,Active,,,https://f.actor/,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"62,453"
