Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Kaas,https://www.crunchbase.com/organization/kaas,"Angel Group, Venture Capital",4,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Modern Day Venture Studio,3,,1,Active,2020-01-01,month,http://www.kaas.vc,https://www.linkedin.com/company/kaas,"Consumer, Enterprise Software","Other, Software",1,Pieter van Herpen,1-10,"Early Stage Venture, Seed",,,Private,"45,240"
5G Ventures,https://www.crunchbase.com/organization/5g-ventures-262a,"Private Equity Firm, Venture Capital",4,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","We build next generation startups that unlock the full potential of 5G, bringing together founders, ideas and investment capital.",2,,1,Active,2020-01-01,year,https://www.5gventures.eu/,https://www.linkedin.com/company/5g-ventures,"Advice, Impact Investing, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",2,"Alberto Villalobos, Marc Borrell",1-10,Early Stage Venture,,,Private,"45,308"
Semantic Capital,https://www.crunchbase.com/organization/micromega-holdings-limited,"Corporate Venture Capital, Family Investment Office, Venture Capital",4,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Semantic Capital is a privately backed investment holding company focusing on software driven solutions,3,,2,Active,2019-01-01,year,https://www.semcap.co.uk/,https://www.linkedin.com/company/semanticcapital/about/,,,,,1-10,Seed,,,Private,"45,696"
Expand Venture,https://www.crunchbase.com/organization/expand-venture,Venture Capital,4,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Enabling tech companies scale through technology, experience, leverage and capital.",4,1,2,Active,2015-05-19,day,http://expandventure.com,https://www.linkedin.com/company/10419328,Financial Services,Financial Services,1,Branislav Trajkovski,11-50,Venture,For Profit,,Private,"45,815"
Matters,https://www.crunchbase.com/organization/matters,"Accelerator, Entrepreneurship Program, Incubator",4,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",French Product and Startup Studio helping new businesses to succeed and scale their idea.,4,,1,Active,2007-07-01,month,https://matters.tech,https://www.linkedin.com/company/matterstech/,"Apps, Business Development, Information Services, Information Technology, Internet, Manufacturing, Mobile, Product Design, Web Design, Web Development","Apps, Design, Information Technology, Internet Services, Manufacturing, Mobile, Professional Services, Software",2,"Eric Raffin, Jean-Christophe Bohin",51-100,"Early Stage Venture, Seed",For Profit,,Private,"45,922"
Moacon Ventures,https://www.crunchbase.com/organization/moacon-ventures,Venture Capital,4,,"Neuss, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Moacon Ventures is a holding company of the entrepreneur Mohammadi Akhabach in the Consumer & Marketing sector.,4,,4,Active,2010-01-01,year,https://www.moacon.com/,https://www.linkedin.com/company/moacon-ventures-gmbh/,"Business Intelligence, Finance, Internet, Venture Capital","Data and Analytics, Financial Services, Internet Services, Lending and Investments",1,Mohammadi Akhabach,1-10,"Early Stage Venture, Seed",,Made Acquisitions,Private,"46,237"
SF Ventures,https://www.crunchbase.com/organization/sf-ventures,"Private Equity Firm, Venture Capital",4,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SF Ventures is a venture capital firm.,4,,2,Active,2020-01-01,year,https://www.sfventures.se/,https://www.linkedin.com/company/sf-ventures,,,2,"Andreas Nordgren, Richard Lindqvist",1-10,Private Equity,,,Private,"46,266"
Garri Zmudze,https://www.crunchbase.com/person/garri-zmudze,"Individual/Angel, Investment Partner",4,1,"Switzerland, Europe","Europe, Middle East, and Africa (EMEA)","Garri is a seasoned business angel with an extensive track record in tech business and an early investor in science-intensive ventures, such...",4,,1,,,,https://garrizmudze.com/,https://www.linkedin.com/in/garri-zmudze-982a48138,,,,,,,,,,"46,665"
Norrsken Launcher,https://www.crunchbase.com/organization/norrsken-launcher,Venture Capital,4,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Norrsken Launcher partners with researchers and scientists to scale transformative innovations for a sustainable future.,3,,3,Active,2022-01-01,year,https://www.norrskenlauncher.vc/,https://www.linkedin.com/company/norrsken-launcher/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Fredrik Jung Abboud,1-10,"Early Stage Venture, Seed",,,Private,"46,666"
Shuttle Fund,https://www.crunchbase.com/organization/shuttle-fund,Hedge Fund,4,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Global investment fund focused on blockchain-based technologies,4,,,Active,2016-01-01,year,http://shuttlefund.com/,https://www.linkedin.com/company/shuttle-fund-advisor-llc/about/,,,2,"Brad Chun, Neil Fillary",1-10,,,,Private,"46,716"
Chris Priebe,https://www.crunchbase.com/person/christopher-priebe,"Individual/Angel, Investment Partner",4,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Founder @ Stealth / angel investor,4,,,,,,,https://www.linkedin.com/in/chris365/,,,,,,"Early Stage Venture, Seed",,,,"46,933"
Juan Pablo Tejela,https://www.crunchbase.com/person/juan-pablo-tejela,"Individual/Angel, Investment Partner",4,,"Majadahonda, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Juan Pablo Tejela is a Co-Founder and Chief Executive Officer at Metricool.,3,,1,,,,,https://www.linkedin.com/in/juanpablotejela,,,,,,,,,,"46,944"
Neogen.biz,https://www.crunchbase.com/organization/neogen-biz,,4,,"Targu-mures, Mures, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Neogen is a Romanian mobile developer that creates job recruitment apps.,2,,1,Active,2000-08-12,day,http://neogen.biz,https://www.linkedin.com/company/neogen,"Android, Apps, Human Resources, iOS, Mobile, Mobile Apps","Administrative Services, Apps, Mobile, Platforms, Software",,,501-1000,,For Profit,,Private,"46,973"
We Are Human,https://www.crunchbase.com/organization/we-are-human,,4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We Are Human is a co-creative company that designs and builds products and services.,4,,,Active,2010-01-01,year,http://www.wearehuman.cc,https://www.linkedin.com/company/we-are-human,"Interior Design, Internet, Product Design, Service Industry, Software, Web Design","Design, Internet Services, Other, Real Estate, Software",1,Johan Brand,1-10,,For Profit,,Private,"47,023"
Yahya Ülker,https://www.crunchbase.com/person/yahya-ülker,"Individual/Angel, Investment Partner",4,1,"Istanbul, Turkey, Europe","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Yahya Ulker is the CEO at Yildiz Ventures.,3,,,,,,,https://www.linkedin.com/in/yulker,,,,,,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,,"47,044"
sherry ventures,https://www.crunchbase.com/organization/sherry-ventures,Venture Capital,4,,"El Puerto De Santa María, Andalucia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investing in opportunities that may seem impossible,4,,1,Active,2021-01-01,year,https://sherry.ventures/,https://www.linkedin.com/company/sherryventures,,,,,1-10,"Convertible Note, Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"47,176"
blackprint,https://www.crunchbase.com/organization/blackprint-booster,Accelerator,4,,"Frankfort, Maine, United States","East Coast, New England, Northeastern US",blackprint drives innovation in the construction and real estate world as a digitalization consultancy and networking platform.,4,,1,Active,2016-01-01,year,https://www.blackprint.de,https://www.linkedin.com/company/blackprint-booster-gmbh,"Finance, Financial Services, Real Estate, Venture Capital","Financial Services, Lending and Investments, Real Estate",2,"Alexander Ubach-Utermöhl, Paul Jörg Feldhoff",1-10,"Early Stage Venture, Seed",For Profit,,Private,"47,185"
Anotherway Ventures,https://www.crunchbase.com/organization/anotherway-ventures,Venture Capital,4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Anotherway Ventures is a venture capital fund.,4,,3,Active,,,https://www.anotherway.ventures,https://www.linkedin.com/company/anotherwayventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"47,408"
Marcus Boström,https://www.crunchbase.com/person/marcus-boström,Individual/Angel,4,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Marcus Boström is the Founder and chairman of the Board of Vården.se. He previously worked at EMG, Educations Media Group as a Co-founder. M...",4,,,,,,,https://www.linkedin.com/in/marcusbostrom,,,,,,,,,,"47,460"
PixCapital,https://www.crunchbase.com/organization/pixcapital,Venture Capital,4,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",PixCapital is an early-stage venture capital fund entirely focused on gaming.,4,,1,Active,2023-01-01,year,,https://www.linkedin.com/company/pixcapital/,"Gaming, Venture Capital","Financial Services, Gaming, Lending and Investments",,,1-10,Seed,,,Private,"47,488"
Dutch Sport Tech Fund,https://www.crunchbase.com/organization/dutch-sport-tech-fund,Venture Capital,4,,"Amstelveen, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Dutch Sport Tech Fund is an investment firm that aims to invest in companies involved in sports technology.,4,,2,Active,2020-01-01,year,https://dutchsporttechfund.com,https://www.linkedin.com/company/dutchsporttechfund,"Finance, Financial Services, Small and Medium Businesses","Financial Services, Other",,,1-10,Early Stage Venture,,,Private,"47,500"
IMPACT Capital,https://www.crunchbase.com/organization/impact-capital-9fbc,,4,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",IMPACT Capital. Technology investment company,3,,3,Active,2012-01-01,year,https://impact-capital.com/,https://www.linkedin.com/company/impactcapitaldubai/,"Financial Services, FinTech, Funding Platform","Financial Services, Lending and Investments",1,Valerii Zolotukhin,101-250,"Early Stage Venture, Private Equity, Seed",For Profit,,Private,"47,537"
WIT Angels Club,https://www.crunchbase.com/organization/wit-angels-club,Angel Group,4,,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",WIT Angels Club empowers women to participate in the technology revolution through investment.,4,,1,Active,2021-01-01,year,https://witangels.club,https://www.linkedin.com/company/wit-angels-club,"Finance, Financial Services",Financial Services,,,1-10,Seed,,,Private,"47,566"
Cabrit Capital,https://www.crunchbase.com/organization/cabrit-capital,Venture Capital,4,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Cabrit Capital is a private investment vehicle Investing in early-stage blockchain and emerging technology startups,3,,,Active,,,https://cabrit.capital,https://www.linkedin.com/company/cabrit-capital,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"47,586"
Ferry Heilemann,https://www.crunchbase.com/person/ferry-heilemann,"Individual/Angel, Investment Partner",4,,"Berlin, Germany, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Ferry Heilemann is a Co-Founder and Partner at AENU. He previously co-founded Forto, DailyDeal and Leaders for Climate Action. Ferry attende...",3,,,,,,,https://www.linkedin.com/in/ferry-heilemann-79906b64,,,,,,,,,,"47,714"
ELAS Technology Investment,https://www.crunchbase.com/organization/elas-technology-investment,Venture Capital,4,,"Achim, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",ELAS Technology Investment is a German-based but globally oriented financial investor.,3,,1,Active,,,https://elas-investment.com/,,,,,,1-10,Seed,,,Private,"48,059"
42 Accelerator,https://www.crunchbase.com/organization/42accelerator-2,Accelerator,4,,"Torino, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",42 Accelerator is looking for hungry game-changing entrepreneurs who are ready to join a new kind of accelerator program.,4,,1,Closed,2015-05-24,day,http://42accelerator.co/,https://www.linkedin.com/company/9439801,,,,,1-10,Seed,,,Private,"48,253"
Somerston Group,https://www.crunchbase.com/organization/somerston-group,,4,1,"St. Helier, NA - Jersey, Jersey","Europe, Middle East, and Africa (EMEA)",Somerston is  an international group engaged primarily in real estate investment and development.,2,,3,Active,1854-01-01,year,https://www.somerston.com,https://www.linkedin.com/company/somerston-group,,,,,1-10,,,,Private,"48,541"
Farming Future,https://www.crunchbase.com/organization/farming-future,,4,,,,Farming Future is the national technology transfer hub.,4,,3,Active,,,https://www.farmingfuture.vc/it,,,,,,,Seed,,,Private,"48,585"
David García,https://www.crunchbase.com/person/david-garcía-9b2d,"Individual/Angel, Investment Partner",4,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Former Entrepreneur, Investor and current Founder & Managing Partner at Algo Capital.",4,,,,,,,https://www.linkedin.com/in/dglnkd,,,,,,,,,,"48,593"
Fred & Farid Digital Investment Fund,https://www.crunchbase.com/organization/fred-farid-digital-investment-fund,Venture Capital,4,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Investing in early stage digital ventures (Paris, Shanghai, NY)",4,,,Active,2007-01-01,year,http://www.ffdif.com,,,,1,Frédéric Raillard,,,,,Private,"48,911"
Peter Dahlberg,https://www.crunchbase.com/person/peter-dahlberg,Individual/Angel,4,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Peter Dahlberg is the Co-Founder of Antiloop Hedge. He previously worked at AniCura as a Group CEO. Peter Dahlberg attended Montagu Private ...,4,,2,,,,,https://www.linkedin.com/in/peter-dahlberg-a8533b6b,,,,,,Seed,,,,"49,002"
Sensinnovat,https://www.crunchbase.com/organization/sensinnovat,Family Investment Office,4,,"Tessenderlo, Limburg, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sensinnovat invests in high-tech startups and other initiatives focused on improving people's lives and preserving the planet.,3,,1,Active,,,,https://www.linkedin.com/company/sensinnovat/?originalSubdomain=be,,,,,1-10,,,,Private,"49,305"
Growth Capital,https://www.crunchbase.com/organization/growth-capital-9f4a,Investment Bank,4,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Growth Capital connects outstanding entrepreneur and visionary investors on M&A and financing transactions.,4,,,Active,2019-10-03,day,http://www.growthcapital.it,https://www.linkedin.com/company/cb-growth-capital/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Fabio Mondini de Focatiis,11-50,,,,Private,"49,430"
YEO,https://www.crunchbase.com/organization/yeo,,4,,"Kartal, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","YEO is an automation and electrification company that provides power generation, transmission, and distribution.",3,,1,Active,2000-01-01,year,https://yeo.com.tr,https://www.linkedin.com/company/yeo,"Electrical Distribution, Industrial, Manufacturing, Power Grid","Energy, Manufacturing",,,251-500,,For Profit,,Private,"49,530"
Clark Golestani,https://www.crunchbase.com/person/clark-golestani,Individual/Angel,4,,"Delray Beach, Florida, United States","Greater Miami Area, East Coast, Southern US",Clark Golestani is Managing Director of C Sensei Group since 2018. He attended Massachusetts Institute of Technology.,4,,,,,,,http://www.linkedin.com/pub/clark-golestani/0/4a5/667,,,,,,,,,,"49,531"
Baszucki Group,https://www.crunchbase.com/organization/baszucki-group,,4,,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Baszucki Group directs resources toward the greater good through investments that improve the planet and human health and governance.,3,,,Active,2021-01-01,year,https://baszuckigroup.com,https://www.linkedin.com/company/baszucki-group/,,,,,1-10,"Early Stage Venture, Seed",For Profit,,Private,"49,578"
Baron Capital Management,https://www.crunchbase.com/organization/baron-capital-management,Pension Funds,4,3,"Scottsdale, Arizona, United States","Greater Phoenix Area, Western US",Baron Capital Management is a full service pension fund quality Registered Investment Advisor seeking long-term relationships.,4,2,1,Active,2000-01-01,year,http://www.baroncapital.com/,https://www.linkedin.com/company/baron-capital-management-llc,,,1,Ronald Stephen Baron,1-10,,,,Private,"49,614"
Rubix Ventures,https://www.crunchbase.com/organization/rubix-ventures,Venture Capital,4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Rubix Ventures is an investment company supporting consumer brands.,4,,,Active,2019-01-01,year,https://www.rubixventures.co.uk,https://www.linkedin.com/company/rubix-venture-partners,,,2,"Damien Lui, Dan Martin",1-10,Early Stage Venture,,,Private,"49,946"
Kim Groop,https://www.crunchbase.com/person/kim-groop,"Individual/Angel, Investment Partner",4,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Kim Groop - Managing Partner & co-founder @ First Fellow Partners,4,,,,,,,https://www.linkedin.com/in/kimgroop,,,,,,Seed,,,,"50,048"
41an Invest,https://www.crunchbase.com/organization/41an-invest,,4,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",41an Invest AB is an investment company.,4,,3,Active,2012-01-01,year,,,,,1,Carl Westman,,Seed,,,Private,"50,382"
Leitmotiv Private Equity,https://www.crunchbase.com/organization/full-global-investments,Private Equity Firm,4,1,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Strategic private equity in growth stage companies. Asia Pacific focus.,2,,,Active,2008-01-01,year,http://www.leitmotiv.hk/,https://www.linkedin.com/company/leitmotiv-group/,Venture Capital,"Financial Services, Lending and Investments",3,"Francois Tardan, Guy d'Auriol, Yan D'auriol",1-10,"Early Stage Venture, Seed",,,Private,"50,397"
VP Capital,https://www.crunchbase.com/organization/vp-capital-8bc9,Venture Capital,4,,"Netherlands, Missouri, United States",Midwestern US,VP Capital is the investment company of the Van Puijenbroek family.,4,,2,Active,1951-01-01,year,https://vpcapital.eu/en,https://www.linkedin.com/company/vpcapital-familyoffice/,,,,,11-50,Early Stage Venture,,,Private,"50,500"
Founders Bridge,https://www.crunchbase.com/organization/founders-bridge,Micro VC,4,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Founders Bridge is a small-cap venture capital firm that invests in and supports forward-thinking entrepreneurs.,4,,2,Active,2020-03-01,month,https://foundersbridge.net/,https://www.linkedin.com/company/founders-bridge/,,,,,1-10,,,,Private,"50,620"
TK-Solutions,https://www.crunchbase.com/organization/tk-solutions-verwaltungs-gmbh,"Angel Group, Family Investment Office",4,,"Pleckhausen, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angel Investment,3,,,Active,2016-01-01,year,,https://www.linkedin.com/company/tk-solutions-verwaltungs-gmbh,,,1,Tobias Klein,1-10,"Early Stage Venture, Seed",,,Private,"50,680"
FireID,https://www.crunchbase.com/organization/fireid,Incubator,4,1,"Stellenbosch, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",FireID is a technology incubator focused on the development and commercialization of disruptive technologies for a range of industries.,4,,,Active,2005-01-01,year,http://www.fireid.com,https://www.linkedin.com/company/fireid,"Finance, Mobile, Security, Software","Financial Services, Mobile, Privacy and Security, Software",1,Malan Joubert,11-50,,For Profit,,Private,"50,825"
Prismatic Capital,https://www.crunchbase.com/organization/prismatic-capital,Private Equity Firm,4,,"Santa Barbara, California, United States","West Coast, Western US","Prismatic Capital is a cryptoasset investment firm that invests in decentralized, blockchain-based, and digital asset companies.",4,,1,Active,,,https://www.prismaticcapital.com,,,,,,1-10,Seed,,,Private,"50,994"
Ulixes Capital,https://www.crunchbase.com/organization/ulixes-capital-1421,Venture Capital,4,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ulixes Capital is a venture capital investment firm.,4,,1,Active,2019-01-01,year,https://www.ulixescapital.com,https://www.linkedin.com/company/ulixescapitalpartners,,,,,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"51,196"
Shadow Foundr,https://www.crunchbase.com/organization/shadow-foundr,"Family Investment Office, Micro VC",4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)", Invest in businesses that inspire and disrupt and share in their success ,3,,,Active,2015-01-01,year,https://www.shadowfoundr.com/,https://www.linkedin.com/company/shadow-foundr,,,1,Naz Craft,1-10,"Crowdfunding, Early Stage Venture",,,Private,"51,471"
HAND PARTNERS,https://www.crunchbase.com/organization/hand-partners,Venture Capital,4,,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","HAND PARTNERS supports companies in crucial phases of development, from seed to development capital.",4,,1,Active,2020-01-01,year,https://www.handpartners.com/,https://www.linkedin.com/company/handpartners/,,,,,1-10,"Seed, Venture",,,Private,"51,495"
Marcus Eagan,https://www.crunchbase.com/person/marcus-eagan-0f48,Individual/Angel,4,,"San Francisco Bay Area, California, United States","West Coast, Western US","Marcus Eagan is the Co-Founder, CEO, and Janitor of Trace Machina. He previously worked at MongoDB as a Product Advisor. Marcus Eagan attend...",4,,,,,,,https://www.linkedin.com/in/marcuseagan,,,,,,,,,,"51,642"
Million Ventures,https://www.crunchbase.com/organization/million-ventures,"Accelerator, Incubator, Micro VC",4,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",A venture studio run by a breed of hungry entrepreneurs hunting big visions impacting millions of people.,4,,1,Active,2020-01-01,year,https://millionventures.com,https://de.linkedin.com/company/millionventures,"Information Technology, Internet","Information Technology, Internet Services",,,11-50,Early Stage Venture,,,Private,"51,813"
Big Ideas Group,https://www.crunchbase.com/organization/big-ideas-group,Venture Capital,4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Big Ideas Group provides strategic advice, business support, and financing to entrepreneurial companies with big ideas.",4,,1,Active,2000-01-01,year,https://www.bigideasgroup.co.uk,https://www.linkedin.com/company/big-ideas-group,"Advice, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",,,51-100,Early Stage Venture,,,Private,"51,815"
Investion,https://www.crunchbase.com/organization/investion,Hedge Fund,4,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investion is a growth capital firm focused on early stage companies based in the internet industry.,2,,,Active,2007-01-01,year,http://www.investion.net,https://www.linkedin.com/company/5018167,Consumer,Other,2,"Erik Kooistra, Friso Jiskoot",11-50,,,,Private,"51,838"
Morphose Capital Partners,https://www.crunchbase.com/organization/morphose-capital-partners,,4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Morphose Capital Partners provides advisory, investment funding, and acquisition services for facilities management and energy sectors.",2,,4,Active,2008-01-01,year,https://www.morphose.co.uk,https://www.linkedin.com/company/morphose-ltd/,"Advice, Financial Services, Management Consulting","Financial Services, Media and Entertainment, Professional Services",,,11-50,,For Profit,,Private,"51,885"
Kaushik Subramanian,https://www.crunchbase.com/person/kaushik-subramanian-8fc2,"Individual/Angel, Investment Partner",4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Kaushik Subramanian is a venture capitalist who previously built products at Stripe and Meta. Kaushik Subramanian attended INSEAD.,4,,,,,,http://www.kaushiks.me,https://www.linkedin.com/in/kaushikpsub/,,,,,,"Early Stage Venture, Seed",,,,"51,963"
DD Venture Capital,https://www.crunchbase.com/organization/dd-venture-capital,Venture Capital,4,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",DD Venture Capital (DD = data-driven) invests in early-stage FinTech ventures,4,,,Active,2020-01-01,year,https://www.ddvc.ch/,https://www.linkedin.com/company/ddvc2020/,FinTech,Financial Services,,,1-10,Early Stage Venture,,,Private,"52,036"
Evergreen Mountain Equity Partners,https://www.crunchbase.com/organization/evergreen-mountain-equity-partners,Venture Capital,4,,"Denver, Colorado, United States","Greater Denver Area, Western US",EMEP is an early stage fund typically investing $500k to $2.5m at the Seed and Series A stage.,4,,3,Active,2022-01-01,year,http://www.emep.io,https://www.linkedin.com/company/evergreen-mountain-equity-partners,Funding Platform,"Financial Services, Lending and Investments",2,"Greg Moran, Ira Grossman",1-10,"Early Stage Venture, Seed",,,Private,"52,043"
Deutsche Rückversicherung,https://www.crunchbase.com/organization/deutsche-rückversicherung,,4,,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Deutsche Rückversicherung offering reinsurance cover to German public insurers.,2,,1,Active,1951-01-01,year,https://www.deutscherueck.de/a,https://www.linkedin.com/company/deutsche-rückversicherung-ag,Insurance,Financial Services,,,101-250,,For Profit,,Private,"52,108"
Startup Istanbul,https://www.crunchbase.com/organization/startup-istanbul-d12a,,4,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Startup Istanbul is a networking event company that connects startups, internet companies, business angels and venture capitalists together.",4,,,Active,2008-01-01,year,https://startupistanbul.com,https://www.linkedin.com/company/startup-istanbul,"Events, Professional Networking, Venture Capital","Community and Lifestyle, Events, Financial Services, Lending and Investments, Media and Entertainment, Professional Services",,,1-10,,For Profit,,Private,"52,486"
Midsummer Capital,https://www.crunchbase.com/organization/midsummer-capital,Fund Of Funds,4,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Midsummer Capital is a private investment firm that manages hedge funds as well as provides advisory services,3,2,,Active,2002-01-01,year,http://www.midsummercapital.com,https://www.linkedin.com/company/midocean-partners/,Financial Services,Financial Services,,,1-10,,,,Private,"52,660"
netSTART,https://www.crunchbase.com/organization/netstart-venture,Micro VC,4,1,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","netSTART offers lectures, keynotes, seminars and workshops on the topics digital economy and digital transformation.",4,,1,Active,2001-01-01,year,http://www.netstart.de,https://www.linkedin.com/company/netstart-venture-gmbh/about,"B2B, Consulting, Information Technology, Internet, Legal","Information Technology, Internet Services, Other, Professional Services",,,1-10,"Early Stage Venture, Seed",For Profit,,Private,"52,674"
East Innovate,https://www.crunchbase.com/organization/east-innovate,Corporate Venture Capital,4,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","East Innovate is a venture capital arm of a quantitative commodity, technology, and research company East Alpha.",4,,2,Active,,,,,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Seed, Venture",,,Private,"53,245"
France Angels,https://www.crunchbase.com/organization/france-angels,Angel Group,4,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",France Angels is a network of business angels that pools investment to help eco-friendly businesses grow.,3,,,Active,2001-01-01,year,http://www.franceangels.org/en.html,https://www.linkedin.com/company/france-angels,,,1,André Jaunay,1-10,"Early Stage Venture, Seed",,,Private,"53,399"
Ihsan Elgin,https://www.crunchbase.com/person/hsan-elgin,"Individual/Angel, Investment Partner",4,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Ihsan Elgin is the Co-Founder of Startups.Watch. He was a Co-Founder and Executive VP, EMEA at ClimateMinder. He attended Koç University.",4,,,,,,http://www.girisimfabrikasi.com,http://www.linkedin.com/in/ihsanelgin,,,,,,,,,,"53,483"
ICOA UG,https://www.crunchbase.com/organization/icoa-ug,"Private Equity Firm, Venture Capital",4,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",ICOA is a global investor helping the most ambitious entrepreneurs turn ideas into global businesses.,4,,,Active,2018-05-01,day,http://icoa.online,http://linkedin.com/company/icoa-ug,"Angel Investment, Information Technology, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Software",1,Onur Aksoy,1-10,"Early Stage Venture, Seed",,,Private,"53,561"
Natalie Massenet,https://www.crunchbase.com/person/natalie-massenet,"Individual/Angel, Investment Partner",4,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Natalie Massenet is co-founder and partner of Imaginary Ventures, a venture fund investing in early-stage opportunities at the intersection ...",4,,,,,,,https://www.linkedin.com/in/natalie-massenet-77a732157,,,,,,Seed,,,,"53,876"
