Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Banca Sella,https://www.crunchbase.com/organization/banca-sella,Corporate Venture Capital,7,,"Biella, Piemonte, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Banca Sella is one of the largest Italian private banks and among the most innovative ones, offering a wide range of financial products.",5,,4,Active,1886-01-01,year,https://www.sella.it,https://www.linkedin.com/company/banca-sella,"Banking, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Gaudenzio Sella,1001-5000,Early Stage Venture,For Profit,,Private,"27,244"
Aream & Co,https://www.crunchbase.com/organization/aream-co,Venture Capital,7,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Aream & Co. is an independent investment bank providing M&A and financing advice to founders and boards of pioneering technology companies.,7,,,Active,2019-01-01,year,https://aream.co/,https://www.linkedin.com/company/aream-co/,Banking,"Financial Services, Lending and Investments",2,"Affan Butt, Kartik Prabhakara",11-50,,For Profit,,Private,"28,038"
Even Labs,https://www.crunchbase.com/organization/even-labs-ltd,Venture Capital,7,1,,,VC,7,,1,Active,2020-01-15,day,https://evenlabs.xyz,,Cryptocurrency,"Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,11-50,"Early Stage Venture, Seed",,,Private,"28,581"
Cats.vc,https://www.crunchbase.com/organization/cats-vc,Venture Capital,7,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in promising cutting edge tech companies from Europe scaling to the moon,7,,,Active,2020-01-01,year,https://cats.vc/,https://www.linkedin.com/company/cats-vc/,"FinTech, Information Technology, SaaS, Software, Venture Capital","Financial Services, Information Technology, Lending and Investments, Software",3,"Iakov Kop, Maxim Chebotarev, Nikita Bulgakov",1-10,"Early Stage Venture, Seed",,,Private,"29,182"
e.ventures,https://www.crunchbase.com/organization/e-ventures-4ad3,Venture Capital,7,2,"Williams Lake, British Columbia, Canada",,"e.ventures specialized in software engineering, digital marketing, SEO, data & AI modeling, website design, custom business systems, etc.",7,,1,Active,2008-01-01,year,https://e.ventures,https://www.linkedin.com/company/e-ventures-canada-entertainment-ventures-canada-limit%C3%A9e-/,"Artificial Intelligence (AI), Digital Marketing, Information Technology, SEO, Software","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software",,,11-50,,For Profit,,Private,"29,331"
Praesidium,https://www.crunchbase.com/organization/praesidium-bfce,"Private Equity Firm, Venture Capital",7,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","Praesidium is a private equity firm that focuses on investing in venture capital, mid-market, healthcare, and agri-food technology markets.",5,,1,Active,2016-01-01,year,https://www.praesidium.eu/,https://www.linkedin.com/company/praesidium-eu/,"Consulting, Finance, Financial Services, Health Care, Professional Services, Venture Capital","Financial Services, Health Care, Lending and Investments, Other, Professional Services",1,Alessandro Poli,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"30,162"
Széchenyi Capital Fund Management,https://www.crunchbase.com/organization/sz-chenyi-capital-fund-management,Venture Capital,7,2,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)","Széchenyi Capital Fund Management, a state-owned investment company, finances micro-, small- and medium-sized companies in Hungary.",7,1,4,Active,2010-01-01,year,https://szta.hu/en/,https://www.linkedin.com/company/szechenyi-venture-capital/,,,,,1-10,Seed,,,Private,"30,341"
Dhyan VC,https://www.crunchbase.com/organization/dhyan-vc,Venture Capital,7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dhyan VC is a deep tech venture capital firm,7,,,Active,2021-01-01,year,https://dhyan.vc/,,,,,,,Seed,,,Private,"30,685"
Davidson Capital Group,https://www.crunchbase.com/organization/davidson-capital-group,Venture Capital,7,1,"Santa Rosa Beach, Florida, United States","East Coast, Southern US","DCG is a specialized consulting and advisory group located in Washington, D.C. and Atlanta, Georgia.",6,1,,Active,1998-01-01,year,http://www.davidsoncapital.com/,https://www.linkedin.com/company/davidson-capital-group/?originalSubdomain=in,Banking,"Financial Services, Lending and Investments",1,Tom Davidson,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"30,916"
Superorganism,https://www.crunchbase.com/organization/superorganism,Venture Capital,7,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Superorganism is a venture fund for biodiversity.,6,,,Active,2022-01-01,year,https://superorganism.com,https://www.linkedin.com/company/superorganismvc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"31,905"
Zubi Labs,https://www.crunchbase.com/organization/zubi-labs,Venture Capital,7,,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Zubi Labs is a laboratory of projects and companies that aims to improve the world.,5,,3,Active,2010-01-01,year,http://www.zubilabs.com,https://www.linkedin.com/company/zubi-labs,Consulting,Professional Services,,,51-100,,For Profit,,Private,"31,996"
Nara Capital,https://www.crunchbase.com/organization/nara-capital-6ad8,"Private Equity Firm, Venture Capital",7,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nara is a purpose-driven investment firm that invests in biotech & life sciences SMEs and startups.,6,,3,Active,2021-01-01,year,https://www.nara.capital,https://www.linkedin.com/company/vergara/,"Biotechnology, Life Science, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",2,"Daniel Oliver, Josep Magdalena",1-10,"Seed, Venture",,,Private,"32,531"
Consilience Ventures,https://www.crunchbase.com/organization/consilience-ventures-bf07,Venture Capital,7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Consilience Ventures is an innovative, data-driven investment community.",5,,3,Active,2018-01-01,year,https://www.consilienceventures.com/,https://www.linkedin.com/company/consilienceventures/about/,Venture Capital,"Financial Services, Lending and Investments",1,Kevin Monserrat,51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"32,824"
Staking Facilities,https://www.crunchbase.com/organization/staking-facilities,Venture Capital,7,,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Staking Facilities provides non-custodial staking services for public proof-of-stake blockchains.,6,,1,Active,2017-01-01,year,https://stakingfacilities.com/,https://www.linkedin.com/company/stakingfacilities,,,,,11-50,,,,Private,"34,401"
hi5 Ventures,https://www.crunchbase.com/organization/hi5-ventures,Venture Capital,7,1,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)","We invest not in companies, but people",7,,1,Active,2022-04-01,day,https://hi5.ventures,https://www.linkedin.com/company/hi5-ventures,"Artificial Intelligence (AI), B2B, B2C, Cyber Security, EdTech, Machine Learning, Mobile, SaaS","Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Mobile, Other, Privacy and Security, Science and Engineering, Software",2,"Andrew Kryvorchuk, Leon Podobedov",1-10,"Early Stage Venture, Seed",,,Private,"35,063"
Sirius Venture Capital,https://www.crunchbase.com/organization/sirius-venture-capital-pte-ltd,Venture Capital,7,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Sirius Venture Capital is an angel and venture capital investor to invest in overseas food tech companies.,5,,6,Active,2002-01-01,year,http://www.sirius.com.sg/,,"Food and Beverage, Small and Medium Businesses, Venture Capital","Financial Services, Food and Beverage, Lending and Investments, Other",1,Eugene Wong,11-50,Seed,,,Private,"35,477"
Seed Starter ČS,https://www.crunchbase.com/organization/seed-starter-čs,"Incubator, Venture Capital",7,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Seed Starter ČS is a seed funding investment company engaged in investing in startup projects.,7,,5,Active,,,https://www.seedstarter.cz/,https://www.linkedin.com/company/seedstarterceskesporitelny/,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"36,115"
Griffon Ventures,https://www.crunchbase.com/organization/griffon-ventures,Venture Capital,7,1,"Southfield, Michigan, United States","Greater Detroit Area, Great Lakes, Midwestern US",Griffon Ventures is a venture capital firm based in Chicago that finances seed stage investments and provides marketing guidance.,6,,1,Active,2012-10-01,day,http://www.griffonvc.com,,"Finance, Marketing, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",1,Marcia Andrade,1-10,"Early Stage Venture, Seed",,,Private,"36,346"
Cenitz,https://www.crunchbase.com/organization/cenitz,"Angel Group, Venture Capital",7,,"Neuilly-sur-seine, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Club deal investment firm focusing on early stage and growth technology companies especially in the Greentech, Medtech and Saas sectors",7,,4,Active,2021-01-01,day,https://www.cenitz.fr/,https://www.linkedin.com/company/cenitzsas,,,5,"Charles Tétard, Clovis Tuffier de Foïard, Frederic Picq, Frédéric Picq, Jonathan Cyrot",1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"36,703"
The Sharing Group,https://www.crunchbase.com/organization/the-sharing-group,"Corporate Venture Capital, Venture Capital",7,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Sharing Group operates in various markets with a focus on tech, energy and mobility.",7,,3,Active,2022-01-01,year,https://thesharinggroup.com,https://www.linkedin.com/company/thesharinggroup,,,,,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"36,714"
Vargas Holdings,https://www.crunchbase.com/organization/vargas,Venture Capital,7,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Vargas is driven by industrial entrepreneurship based on societal challenges, innovation, and demand.",4,,,Active,2014-01-01,year,https://www.vargasholding.se,https://www.linkedin.com/company/vargas-holding,"Crowdfunding, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"39,748"
Honeycomb Portfolio,https://www.crunchbase.com/organization/honeycomb-portfolio,Venture Capital,7,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Honeycomb Portfolio seeks to invest in early-stage companies that are created within nature's intuitive intelligence.,6,,,Active,2016-01-01,year,https://honeycombportfolio.com/,,"Angel Investment, Financial Exchanges, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,David Fiszel,1-10,"Early Stage Venture, Seed",,,Private,"43,041"
TS Ventures Fond,https://www.crunchbase.com/organization/ts-ventures-fond,Corporate Venture Capital,7,,"Belgrade, Vojvodina, Serbia","Europe, Middle East, and Africa (EMEA)",The first CVC fond in Serbia.,6,,2,Active,2021-01-01,year,https://tsv.fund/,https://www.linkedin.com/company/ts-ventures-fund,,,,,11-50,Seed,,,Private,"43,162"
M77 Ventures,https://www.crunchbase.com/organization/m77-ventures,Venture Capital,7,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",M77 Ventures is an investment firm.,7,,1,Active,,,https://www.m77.ventures/,https://www.linkedin.com/company/m77-ventures,,,,,1-10,Seed,,,Private,"43,226"
V-Sharp Venture Studio,https://www.crunchbase.com/organization/v-sharp-ventures,Venture Capital,7,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",V-Sharp Venture Studio is a venture capital company focused on early stage investments in Central and Eastern Europe.,6,,4,Active,2019-01-01,year,https://vsharp.vc/,https://www.linkedin.com/company/v-sharp-ventures/,"B2B, E-Commerce, FinTech, Logistics, Marketplace, SaaS, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments, Other, Software, Transportation",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"43,870"
Foobar Technologies,https://www.crunchbase.com/organization/foobar-technologies,Venture Capital,7,1,"Reykjavík, Gullbringusysla, Iceland","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Foobar supports entrepreneurs, invests in technology, and creates procedures that accelerate global decarbonization and sustainability.",5,,,Active,2016-01-01,year,https://www.foobar.vc,https://www.linkedin.com/company/foobar-vc,,,1,David Helgason,1-10,"Early Stage Venture, Venture",,,Private,"44,043"
Davy EIIS Fund,https://www.crunchbase.com/organization/davy-eiis-fund,Venture Capital,7,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Davy EIIS Fund is managed by BES Management DAC, a joint venture between BDO and Davy.",7,,5,Active,,,https://bes.ie/,,,,,,,"Early Stage Venture, Seed",,,Private,"44,401"
SINOFY,https://www.crunchbase.com/organization/sinofy-group,Venture Capital,7,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Making preseed and seed investments in WEB 3 startups,7,,3,Active,2019-01-02,day,https://www.sinofy.vc/,https://www.linkedin.com/company/sinofy-group,"Blockchain, Generative AI, Information Technology, Management Consulting, Software","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Information Technology, Other, Professional Services, Software",1,Amirsan Roberto,11-50,Seed,,,Private,"44,616"
Abacus Alpha,https://www.crunchbase.com/organization/abacus-alpha-gmbh,Venture Capital,7,1,"Frankenthal, Rheinland-Pfalz, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Abacus alpha is an investment company centred around a tradition-steeped, multinational listed company.",7,,3,Active,2006-01-01,year,http://ab-alpha.de,https://www.linkedin.com/company/abacus-alpha-gmbh/,"Consulting, Energy, Industrial","Energy, Manufacturing, Professional Services",,,501-1000,,,Made Acquisitions,Private,"45,673"
Finext Startup,https://www.crunchbase.com/organization/finext-startup,"Hedge Fund, Private Equity Firm, Venture Capital",7,2,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Finext Startup is a principal investment firm specialized in early stage investments.,7,,2,Active,2009-09-22,day,http://www.finext.hu,,,,1,Ivan Halasz,251-500,Seed,,,Private,"46,352"
LuaVentures,https://www.crunchbase.com/organization/luaventures,Venture Capital,7,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",LuaVentures is a venture capital firm of TomoChain Lab Pte. Ltd.,7,,1,Active,,,https://www.luaventures.xyz/,https://www.linkedin.com/company/luaventures/,,,,,11-50,"Early Stage Venture, Seed",,,Private,"47,045"
Laidlaw Scholars Ventures,https://www.crunchbase.com/organization/laidlaw-scholars-ventures,Venture Capital,7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Laidlaw Scholars Ventures (LSV) is a for-profit initiative investing in start-ups founded and run by Laidlaw Scholars.,6,,5,Active,2021-01-01,year,https://www.laidlawscholarsventures.com/,https://www.linkedin.com/company/laidlaw-scholars-ventures/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"47,461"
Skagerak Capital,https://www.crunchbase.com/organization/skagerak-capital,Venture Capital,7,,"Kristiansand, Vest-Agder, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Skagerak Capital is an independent consulting company with main focus in business sales, mergers and acquisitions.",5,,1,Active,2006-01-01,year,http://www.skagerakcapital.no,https://www.linkedin.com/company/skagerak-venture-capital-as,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"47,777"
Doorway Capital,https://www.crunchbase.com/organization/doorway-capital,Venture Capital,7,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Doorway Capital is an independent provider of risk capital to law firms.,7,,2,Active,2015-01-01,year,http://www.doorwaycapital.com,https://www.linkedin.com/company/doorway-capital/,"Finance, Financial Services, Legal","Financial Services, Professional Services",1,Steve Din,1-10,,,Made Acquisitions,Private,"48,016"
Sunnybarn Investments,https://www.crunchbase.com/organization/sunnybarn-investments,Venture Capital,7,1,"Brecon, Powys, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sunnybarn Investments is Investing equity funding.,7,,4,Active,2017-01-01,year,http://www.sunnybarninvestmentsltd.co.uk/,,,,,,1-10,,,,Private,"49,442"
PolkaBridge Ventures,https://www.crunchbase.com/organization/polkabridge-ventures,"Incubator, Venture Capital",7,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","PolkaBridge Ventures is a corporate VC firm of PolkaBridge, a decentralized all-in-one DeFi application platform",7,,,Active,2022-05-01,day,https://www.polkabridge.org/ventures,,"Blockchain, Cryptocurrency, Finance, FinTech, Software","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,11-50,Early Stage Venture,,,Private,"49,564"
Torsa Capital,https://www.crunchbase.com/organization/torsa-capital,Venture Capital,7,,"Gijón, Asturias, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Torsa focuses its actions on the creation of value of investee companies, supporting management teams committed to a solid business model.",6,,4,Active,2006-01-01,year,https://www.torsacapital.es/en/,https://www.linkedin.com/company/torsacapital/,,,,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"51,028"
LEO Innovation Lab,https://www.crunchbase.com/organization/leo-innovation-lab,Corporate Venture Capital,7,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Innovating to improve life for people living with a skin condition,5,,5,Active,2015-08-01,day,http://leoinnovationlab.com/,https://www.linkedin.com/company/leo-innovation-lab,Health Care,Health Care,,,51-100,"Early Stage Venture, Grant, Seed, Venture",For Profit,,Private,"51,615"
Capitana Venture Partners,https://www.crunchbase.com/organization/capitana-venture-partners,Venture Capital,7,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Captain Venture Partners is specialized investing in early stage companies with high growth potential and international scope.,7,,4,Active,2015-09-01,day,http://www.capitanavp.com/,https://www.linkedin.com/company/10157007,Venture Capital,"Financial Services, Lending and Investments",1,Juan Filiberto Martínez Ciller,11-50,"Early Stage Venture, Seed",,,Private,"52,235"
Raptor Capital,https://www.crunchbase.com/organization/raptor-capital,Venture Capital,7,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Raptor Capital is an alternative investment firm focused on blockchain and decentralized finance markets.,7,,,Active,,,https://www.raptorcapital.io/,,Decentralized Finance (DeFi),Blockchain and Cryptocurrency,1,Oliver Ngg,1-10,Seed,,,Private,"54,179"
Be8 Ventures,https://www.crunchbase.com/organization/be8-ventures,Venture Capital,7,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Be8 is a growth stage venture capital fund focusing on food & beverage chain (Innovative Food, E-Grocery, Retail & Gastro Tech, Packaging).",5,,,Active,2020-01-01,year,https://www.be8.vc,https://www.linkedin.com/company/be8-ventures,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Stefan Peters,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"54,844"
Founders Fund AS,https://www.crunchbase.com/organization/founders-fund-as,Venture Capital,7,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Founders Fund AS is a venture capital firm offering investment management, advisory, and other related services..",7,,2,Active,,,,,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,,,,Private,"58,793"
Ascentifi,https://www.crunchbase.com/organization/ascentifi,Venture Capital,7,,"Galway, Galway, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",LifeScience Investing. Made Simple.,6,,,Active,2020-01-01,year,https://ascentifi.com/,https://www.linkedin.com/company/ascentifi,,,,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"59,078"
GU Ventures,https://www.crunchbase.com/organization/gu-holding,Venture Capital,7,1,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",GU Ventures has supported projects and companies spawned by the University of Gothenburg.,7,1,1,Active,1995-01-01,year,http://ventures.gu.se/,http://www.linkedin.com/company/1457915,Business Development,Professional Services,,,11-50,Early Stage Venture,,,Private,"59,368"
Ergo Capital,https://www.crunchbase.com/organization/ergo-capital-partners,Venture Capital,7,,"Toronto, Ontario, Canada",Great Lakes,Ergo is a private investment company with offices in California and Toronto focused on tech and consumer products.,7,,2,Active,2013-01-01,year,http://www.ergocapital.com,https://www.linkedin.com/company/ergocapital,Venture Capital,"Financial Services, Lending and Investments",1,Peter Polydor,1-10,"Debt, Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"60,606"
StableNode,https://www.crunchbase.com/organization/stablenode,Venture Capital,7,1,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",StableNode is a node validator and venture capital fund for early-stage blockchain companies.,7,,,Active,2022-01-01,year,https://www.stablenode.xyz/,https://www.linkedin.com/company/stablenode/about/,,,2,"Doo Wan Nam, Gustav Arentoft",1-10,"Early Stage Venture, Seed",,,Private,"60,983"
Best Horizon,https://www.crunchbase.com/organization/best-horizon,Venture Capital,7,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","Best Horizon is a venture capital platform that provides financing, mentoring, and access to their contact and partner network.",4,,,Active,2014-01-01,year,http://www.besthorizon.pt,https://www.linkedin.com/company/10866620/,"Augmented Reality, Financial Services, FinTech, Information Technology, Internet, Mobile Apps, Venture Capital","Apps, Financial Services, Hardware, Information Technology, Internet Services, Lending and Investments, Mobile, Software",1,Pedro Falcão,1-10,Seed,,,Private,"62,984"
Enagas Emprende,https://www.crunchbase.com/organization/enagas-emprende,"Accelerator, Corporate Venture Capital",7,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Enagas Emprende is a corporate venture capital that invests in startups and innovative technologies in the energy transition sector.,7,,,Active,2016-01-01,year,https://emprende.enagas.es/,https://www.linkedin.com/company/enag%C3%A1s-emprende/,"Business Development, CleanTech, Energy, Renewable Energy, Sustainability, Venture Capital","Energy, Financial Services, Lending and Investments, Professional Services, Sustainability",,,1-10,Seed,,,Private,"64,360"
R8 Capital,https://www.crunchbase.com/organization/r8-capital,Venture Capital,7,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",R8 Capital is a crypto asset fund focusing on Decentralized Finance (Defi) and Web 3.0.,7,,1,Active,2020-01-01,year,http://www.r8.capital/,https://www.linkedin.com/company/r8-block-capital,Decentralized Finance (DeFi),Blockchain and Cryptocurrency,4,"Jack Metaverse, Kevin Chou, Walter White, Winston Hawk",1-10,Early Stage Venture,,,Private,"64,719"
Sparbanksstiftelse Norrlands Riskkapitalstiftelse,https://www.crunchbase.com/organization/sparbanksstiftelse-norrlands-riskkapitalstiftelse,Venture Capital,7,1,"Örnsköldsvik, Vasternorrlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sparbankstiftelsen Norrlands Riskkapitalstiftelse promotes long-term regional development in Västerbotten and Västernorrland counties.,6,,,Active,,,http://www.snrs.se/,https://www.linkedin.com/company/sparbanksstiftelsen-norrlands-riskkapitalstiftelse/,,,,,1-10,"Seed, Venture",,,Private,"70,880"
Aurorial,https://www.crunchbase.com/organization/aurorial,Corporate Venture Capital,7,,"Murcia, Murcia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Aurorial is a seed capital investment vehicle owned by the PCComponente's e-Commerce business.,6,,5,Active,2016-01-01,year,http://aurorial.com/,https://www.linkedin.com/company/aurorial,,,,,1-10,Early Stage Venture,,,Private,"72,812"
Mist Ventures,https://www.crunchbase.com/organization/mist-ventures,Venture Capital,7,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mist Ventures is a scalable technology-based companies investment platform.,6,,1,Active,2019-01-01,year,https://www.mistventures.com/,https://www.linkedin.com/company/mist-ventures/?originalSubdomain=in,"Financial Services, FinTech",Financial Services,2,"Magnus Midholt, Michal Stala",1-10,"Early Stage Venture, Seed",,,Private,"72,816"
VERI SEED CAPITAL,https://www.crunchbase.com/organization/veri-seed-capital,"Micro VC, Venture Capital",7,,"Palma De Mallorca, Islas Baleares, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Veri Seed Capital is an early-stage investment firm that invests in companies with a solid team and a distinct product/service proposition.,7,,1,Active,2017-01-01,year,https://www.veriseed.es,https://www.linkedin.com/company/veri-seed-capital/,,,1,Joaquin Cotoner,1-10,Seed,,,Private,"73,419"
Seedsyndicates,https://www.crunchbase.com/organization/seed-syndicates,Venture Capital,7,1,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Seed Syndicates ha tenido una clara visión “oliendo” en etapas tempranas la Tracción de startups como Tutellus.,5,,5,Active,2015-03-11,day,http://seedsyndicates.com/,,,,1,Angel Barranco,,Seed,,,Private,"83,751"
Danka Capital,https://www.crunchbase.com/organization/danka-capital,Venture Capital,7,3,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Danka Capital invests in early stage startups Spanish with an international vocation and agricultural developments.,7,,1,Active,2011-01-01,year,http://dankacapital.com/,https://www.linkedin.com/company/danka-capital,Venture Capital,"Financial Services, Lending and Investments",,,1-10,,,,Private,"86,495"
Chainstay Capital & Advisors,https://www.crunchbase.com/organization/chainstay-capital-advisors,Venture Capital,7,,"Columbus, Ohio, United States","Great Lakes, Midwestern US",Early stage investors in enterprise SaaS companies operating in a deal-by-deal community,7,,,Active,2020-01-01,month,https://www.chainstaycapital.com/,https://www.linkedin.com/company/chainstay-capital,"Angel Investment, SaaS","Financial Services, Lending and Investments, Software",2,"Aaron Verstraete, Tyson Verstraete",1-10,Early Stage Venture,,,Private,"90,897"
Soria Futuro,https://www.crunchbase.com/organization/soria-futuro,"Micro VC, Venture Capital, Venture Debt",7,,"Soria, Canarias, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",The companies in which they invest are innovative and generating employment priority in the province of Soria.,7,,3,Active,2002-01-01,year,http://www.soriafuturo.com/,https://www.linkedin.com/company/soriafuturo,Finance,Financial Services,,,1-10,"Debt, Early Stage Venture, Seed",,,Private,"91,370"
Angels4Women,https://www.crunchbase.com/organization/angels4women,"Angel Group, Private Equity Firm, Venture Capital",7,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angels4Women is a company that invests in business startups lead by females.,7,,,Active,2018-01-01,year,https://angels4women.com/,https://www.linkedin.com/company/angels4women/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"98,043"
Minted Lab,https://www.crunchbase.com/organization/minted-labs,Venture Capital,7,,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),Minting value of project with community.,7,,,Active,2021-03-10,day,https://minted-lab.com/,https://www.linkedin.com/company/minted-lab,,,,,11-50,"Early Stage Venture, Seed",,,Private,"98,577"
TECH TRANSFER AGRIFOOD,https://www.crunchbase.com/organization/tech-transfer-agrifood,Venture Capital,7,,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",TECH TRANSFER AGRIFOOD is a Venture Capital firm.,6,,3,Active,2019-01-01,year,https://techtransferagrifood.com/,https://www.linkedin.com/company/ttagrifood/,,,,,11-50,Seed,,,Private,"99,472"
TECS Capital,https://www.crunchbase.com/organization/tecs-capital,Venture Capital,7,,"Thessaloníki, Thessaloniki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital Fund investing in early stage startups with Industry 4.0 Technologies.,7,,7,Active,2020-07-23,day,http://www.tecs.capital,https://www.linkedin.com/company/tecscapital/,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"141,635"
