Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Revenue Syndicate,https://www.crunchbase.com/organization/revenue-syndicate,Angel Group,12,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Revenue Syndicate is an angel group that seeks to invest in business-to-business technology start-ups.,12,,,Active,2022-01-01,year,https://revenue-syndicate.com/,https://www.linkedin.com/company/revenue-syndicate/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,101-250,"Early Stage Venture, Seed, Venture",,,Private,"60,685"
Marius Istrate,https://www.crunchbase.com/person/marius-istrate,Individual/Angel,12,1,"Romania, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Former Chief People Officer of UiPath, from 2017 until 2020.  Former CEO of SkillValue, from 2014 until 2016. Angel Investor and VC Investor...",11,,,,,,,https://www.linkedin.com/in/marius-istrate-b8ab0566,,,,,,,,,,"60,928"
Marek Olszewski,https://www.crunchbase.com/person/marek-olszewski,"Individual/Angel, Investment Partner",12,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Marek Olszewski is the President at Valora.,12,,1,,,,,http://www.linkedin.com/in/marekolszewski,,,,,,Seed,,,,"61,233"
Lean FUND,https://www.crunchbase.com/organization/lean-fund,"Investment Bank, Venture Capital",12,1,"Louvain, Vlaams-Brabant, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Lean FUND is a privately held seed and early stage investment fund managed by experienced entrepreneurs.,11,,10,Active,2013-12-09,day,http://leanfund.com,http://www.linkedin.com/in/benoitlips,Finance,Financial Services,3,"Benoit Lips, Jean Dessain, Toon Vanagt",11-50,"Early Stage Venture, Seed",,,Private,"62,578"
Expanso Capital,https://www.crunchbase.com/organization/expanso-capital,Venture Capital,12,2,"Bordeaux, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Expansion Capital Group is that valued partner for expansion capital solutions.,11,,2,Active,1999-01-01,year,,,,,,,1-10,Early Stage Venture,,,Private,"62,638"
Miarakap,https://www.crunchbase.com/organization/miarakap,"Accelerator, Investment Bank",12,,"Antananarivo, Antananarivo, Madagascar","Europe, Middle East, and Africa (EMEA)",Miarakap is the first impact investment company dedicated to financing and supporting Small and Medium Enterprises with high potential.,12,,1,Active,2017-01-01,year,http://miarakap.com/,https://www.linkedin.com/company/miarakap,,,,,1-10,Seed,,,Private,"62,698"
Pole Capital,https://www.crunchbase.com/organization/pole-capital,Venture Capital,12,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pole Capital est une société d’investissement spécialisée dans la prise de participations à long-terme dans des startups non-cotées.,11,,2,Active,2008-01-01,year,http://www.polecapital.com,https://www.linkedin.com/company/pole-capital,,,1,Andre Linh Raoul,1-10,Seed,,,Private,"62,786"
Alexis Bonte,https://www.crunchbase.com/person/alexis-bonte,"Individual/Angel, Investment Partner",12,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Alexis is a Venture Partner at Atomico advising on new investments in France, Spain & Portugal and Eastern Europe as well as sourcing and ac...",12,1,,,,,http://alexisbonte.com,https://www.linkedin.com/in/alexisbonte,,,,,,"Seed, Venture",,,,"63,531"
William Reeve,https://www.crunchbase.com/person/william-reeve,Individual/Angel,12,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",William Reeve is a serial entrepreneur and business angel based in London.  He serves as non-executive Director for a variety of high-growth...,9,,,,,,,https://www.linkedin.com/in/williamreeve/,,,,,,Seed,,,,"63,598"
StartersHub XO,https://www.crunchbase.com/organization/startershub-xo,"Accelerator, Venture Capital",12,2,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",XO is a 6 month long global program with KPI based objectives that guarantees investment upon program completion.,9,,,Closed,2016-09-01,day,https://www.startershubxo.org,https://www.linkedin.com/company/startershub/,,,,,,Seed,,,Private,"63,926"
Stuart Marks,https://www.crunchbase.com/person/mr-stuart-a-marks,Individual/Angel,12,1,"Hale, Cheshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Stuart Marks is a successful entrepreneur who has built and sold four businesses over the past 25 years. They have spanned several sectors i...,10,,1,,,,,https://www.linkedin.com/in/stuart-marks-cbe-60329859,,,,,,Seed,,,,"64,839"
David King,https://www.crunchbase.com/person/david-king-5,Individual/Angel,12,5,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",David King is a Founder of Highlighter. He attended University of Illinois Urbana-Champaign for Computer Engineering.,12,1,,,,,http://www.linkedin.com/pub/david-king/0/772/1ba,http://www.linkedin.com/pub/david-king/0/772/1ba,,,,,,Seed,,,,"66,261"
NetScientific PLC,https://www.crunchbase.com/organization/netscientific,Venture Capital,12,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Investment and commercialisation group with an international portfolio of innovative life science, sustainability and technology companies.",7,,4,Active,2007-01-01,year,http://netscientific.net,https://www.linkedin.com/company/990335,"Biotechnology, Life Science, Medical Device, Robotics, Sustainability, Therapeutics","Biotechnology, Hardware, Health Care, Science and Engineering, Software, Sustainability",1,Farad Azima,51-100,,For Profit,Made Acquisitions,Public,"66,659"
Wadi Ventures,https://www.crunchbase.com/organization/wadi-ventures,Micro VC,12,1,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Wadi Ventures is a micro-seed investment fund that supports Israel's disruptive internet and media startups.,11,,2,Active,2012-01-01,year,http://www.wadiventures.com,http://www.linkedin.com/company/wadi-ventures,Venture Capital,"Financial Services, Lending and Investments",3,"Jonathan Pacifici, Marco Norberto Bernabè, Reuven Ulmansky",1-10,"Private Equity, Seed",,,Private,"69,335"
Mehmet Onarcan,https://www.crunchbase.com/person/mehmet-onarcan,Individual/Angel,12,1,"Istanbul, Turkey, Europe","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Mehmet Onarcan is the Founder of Mentors Network Turkey. He previously worked at Project House as an Advisory Board Member - Digital Transfo...,10,,4,,,,,https://www.linkedin.com/in/mehmetonarcan,,,,,,"Convertible Note, Early Stage Venture, Seed",,,,"69,679"
Dmitry Shurygin,https://www.crunchbase.com/person/dmitry-shurygin,Individual/Angel,12,3,"San Francisco Bay Area, California, United States","West Coast, Western US",Dmitry Shurygin is the VP Operations of NFWare. He attended Bauman Moscow State Technical University.,12,,,,,,,https://www.linkedin.com/in/dmitryshurygin/,,,,,,"Convertible Note, Early Stage Venture, Seed",,,,"70,668"
Rhône Dauphiné Développement,https://www.crunchbase.com/organization/rhne-dauphin-dveloppement,"Micro VC, Venture Capital",12,2,"Grenoble, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",SOMUDIMEC is mutual institution managed by the Industrial Metallurgy under the guidance of our professional union.,12,1,1,Active,1977-01-01,year,http://www.somudimec.fr,https://www.linkedin.com/company/somudimec/,,,,,11-50,Early Stage Venture,,,Private,"71,086"
Zeyshare Ventures,https://www.crunchbase.com/organization/zeyshare-ventures,Venture Capital,12,,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Zeyshare Ventures provides venture capital investments in early & growth stage technology startups across Europe.,12,,2,Active,2010-01-01,year,http://zeyshare.com/,https://www.linkedin.com/company/zey-ventures/,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",1,Bogdan Atanasiu,11-50,"Crowdfunding, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"71,434"
Global Agri-Food Advancement Partnership,https://www.crunchbase.com/organization/global-agri-food-advancement-partnership,Incubator,12,,"Saskatoon, Saskatchewan, Canada",,GAAP is a privately run and operated agri-food investment incubator .,11,,4,Active,,,https://www.gaapvc.com,https://www.linkedin.com/company/global-agri-food-advancement-partnership,,,,,1-10,Seed,,,Private,"72,390"
Vela Technologies,https://www.crunchbase.com/organization/vela-technologies,"Venture Capital, Venture Debt",12,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Vela Technologies is a venture capital firm specializing in investments in early stage.,9,4,4,Active,2000-01-01,year,http://www.velatechplc.com,https://www.linkedin.com/company/vela-technologies,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,,,,Public,"73,198"
2EnablePartners,https://www.crunchbase.com/organization/2enable-partners,,12,1,,,2EnablePartners investment group,10,,5,Active,,,,,,,,,,,,,Private,"75,378"
Nadav Rosenberg,https://www.crunchbase.com/person/nadav-rosenberg,"Individual/Angel, Investment Partner",12,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Nadav leads Taboola’s expansion and operations in Europe and Australia. Prior to joining Taboola, Nadav was a member of the founding team...",11,,1,,,,,http://www.linkedin.com/in/nadavrosenberg,,,,,,Seed,,,,"77,782"
Fredrik Österberg,https://www.crunchbase.com/person/fredrik-österberg,Individual/Angel,12,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fredrik Österberg,9,,1,,,,,https://www.linkedin.com/in/fredrik-osterberg-6a4a941,,,,,,,,,,"78,373"
Jens Wasel,https://www.crunchbase.com/person/jens-wasel,Individual/Angel,12,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investor | Founder & Mentor @ Scale Invest | Board Member @ Oetker Digital | Co-Founder @ KW-Commerce,12,,,,,,https://scaleinvest.de/,https://www.linkedin.com/in/jenswasel/,,,,,,"Early Stage Venture, Seed",,,,"78,614"
INGENIUM Poland Fund,https://www.crunchbase.com/organization/ingenium-poland-fund,Venture Capital,12,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",INGENIUM Poland Fund is an international risk capital fund that provides funding to Polish companies with high growth potential.,12,,12,Active,1993-01-01,year,http://www.meta-group.com/all-meta-projects/Pages/INGENIUM-Poland-Fund.aspx,https://www.linkedin.com/company/meta-group_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,"Early Stage Venture, Seed",,,Private,"79,304"
SEED MG,https://www.crunchbase.com/organization/seed-mg,Accelerator,12,,"Belo Horizonte, Minas Gerais, Brazil",Latin America,Desenvolvimento do ecossistema de empreendedorismo e startups de minas gerais.,12,,3,Closed,2013-12-15,day,http://www.seed.mg,https://www.linkedin.com/company/seed---startup-and-entrepreneurship-ecosystem-development,,,1,Giuliano Bittencourt,51-100,Seed,,,Private,"82,193"
Jonathan Lenson,https://www.crunchbase.com/person/jonathan-lenson,Individual/Angel,12,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Jonathan Lenson,11,,,,,,,https://www.linkedin.com/in/jonathanlenson,,,,,,"Early Stage Venture, Seed",,,,"85,177"
Dale Ventures,https://www.crunchbase.com/organization/dale-ventures,Venture Capital,12,1,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Dale Ventures invests in companies where it can provide strategic and analytic resources.,9,,6,Active,1998-01-01,day,http://dale.com/,https://www.linkedin.com/company/dale-ventures/,"Angel Investment, Consumer, Financial Services, Funding Platform, Media and Entertainment, Medical, Real Estate, Real Estate Investment, Retail Technology","Commerce and Shopping, Financial Services, Hardware, Health Care, Lending and Investments, Media and Entertainment, Other, Real Estate, Software",1,Dale W. Wood,11-50,"Early Stage Venture, Seed",,Made Acquisitions,Private,"86,699"
Kivilcim Cayli,https://www.crunchbase.com/person/kivilcim-cayli,Individual/Angel,12,3,"Ankara, Turkey, Europe","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Kıvılcım Çaylı is the author of ""Startup Investor's Handbook"", a technology company investor with 18 investments in 5 countries, management ...",10,,1,,,,https://www.pareto.vc,https://www.linkedin.com/in/Kivilcim-Cayli/,,,,,,,,,,"88,633"
ChainFunder,https://www.crunchbase.com/organization/chainfunder,Venture Capital,12,1,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Chainfunder is a pioneer venture capital firm which focuses on investing in blockchain enabled companies.,12,,,Active,2017-07-22,day,http://www.chainfunder.org/,https://www.linkedin.com/company/chainfunder/,"Blockchain, Hedge Funds, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2,"Chris Cheng, Jack Chen",11-50,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"90,104"
Selr8r,https://www.crunchbase.com/organization/selr8r,Incubator,12,,"Birmingham, Birmingham, United Kingdom","Europe, Middle East, and Africa (EMEA)",Selr8r is a accelerator program that helps take innovative products directly into the global marketplace.,12,,,Closed,2013-03-03,day,http://www.selr8r.com,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Bill Liao,1-10,,,,Private,"90,684"
Michael van Swaaij,https://www.crunchbase.com/person/michael-van-swaaij,Individual/Angel,12,2,"Ticino, Switzerland, Europe","Europe, Middle East, and Africa (EMEA)","Michael van Swaaij is an Advisor, and ex-Chairman Skype and attributed with the launch of eBay & AOL in Europe",9,,2,,,,,https://www.linkedin.com/in/michael-van-swaaij,,,,,,Seed,,,,"90,744"
Kurt Bilafer,https://www.crunchbase.com/person/kurt-bilafer,Individual/Angel,12,1,"Plano, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",Kurt Bilafer spent the last 25 years reinvigorating underperforming businesses & building new ones.  Kurt has made ~300 Angel investments an...,12,,,,,,,https://www.linkedin.com/in/kurtjbilafer/,,,,,,"Early Stage Venture, Seed",,,,"91,977"
Arteel Ventures,https://www.crunchbase.com/organization/arteel-ventures,Micro VC,12,2,"Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Arteel Ventures makes investments in early stage startups internet, mobile device, and tablet services, solution, and games.",11,,,Active,2010-01-01,year,http://arteel.fi,,,,,,1-10,Seed,,,Private,"94,060"
Business Angel,https://www.crunchbase.com/organization/business-angel-9c60,Angel Group,12,2,,,Business Angel,9,,1,Active,,,,,,,1,Luigi Galimberti,,,,,Private,"100,165"
INNVIERTE ECONOMIA SOSTENIBLE SICC SME SA,https://www.crunchbase.com/organization/innvierte-economia-sostenible-sicc-sme-sa,Venture Capital,12,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",CDTI,7,,,Active,,,,,,,,,,,,,Private,"102,654"
Google Digital News Initiative,https://www.crunchbase.com/organization/google-digital-news-initiative,Accelerator,12,1,"Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",The Digital News Initiative (DNI) is a collaboration between Google and news publishers in Europe,12,,7,Active,2015-01-01,year,https://newsinitiative.withgoogle.com,https://www.linkedin.com/showcase/google-news-initiative/,"Information Technology, News, Publishing","Content and Publishing, Information Technology, Media and Entertainment",,,10001+,,Non-profit,,Private,"109,241"
Luc De Vos,https://www.crunchbase.com/person/luc-devos,Individual/Angel,12,3,"Leuven, Vlaams-Brabant, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Luc De Vos is the non-executive director at Hybrid Software Group PLC. Luc De Vos attended KU Leuven.,8,,2,,,,http://about.me/lucdevos,http://be.linkedin.com/in/lucdevos,,,,,,Seed,,,,"109,796"
Galaxy Investment Partners,https://www.crunchbase.com/organization/galaxy-investment-partners,Venture Capital,12,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Galaxy Investment Partners is a NYC based multi-strategy investment firm that focuses on digital assets and blockchain technology.,10,1,4,Active,2016-01-01,year,,https://www.linkedin.com/company/11275244/,,,1,Mike Novogratz,251-500,Early Stage Venture,,,Private,"111,766"
Alexander Hars,https://www.crunchbase.com/person/alexander-hars,Individual/Angel,12,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Alexander Hars - Board member @ Zalster,9,,1,,,,,https://www.linkedin.com/in/alexander-hars-94b2451,,,,,,Seed,,,,"119,911"
CNP Assurances,https://www.crunchbase.com/organization/cnp-assurances,,12,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","CNP Assurances is a personal insurer platform that designs and manages life insurance, pension, personal risk, and protection products.",8,,4,Active,1959-01-01,year,http://www.cnp.fr/en,https://www.linkedin.com/company/cnp,"Finance, Financial Services, Health Insurance, Insurance, Life Insurance",Financial Services,,,1001-5000,,For Profit,Made Acquisitions,Public,"134,853"
Mattias Weinhandl,https://www.crunchbase.com/person/mattias-weinhandl,"Individual/Angel, Investment Partner",12,,"Linköping, Ostergotlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mattias Weinhandl,10,,,,,,,,,,,,,Seed,,,,"161,147"
Nicolaus Schefenacker,https://www.crunchbase.com/person/nicolaus-schefenacker,"Individual/Angel, Investment Partner",12,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nicolaus Schefenacker is the Co-founder and managing director at Sennder.,10,,,,,,,https://www.linkedin.com/in/nicolausschefenacker/,,,,,,,,,,"202,798"
Tim Dempsey,https://www.crunchbase.com/person/tim-dempsey,"Individual/Angel, Investment Partner",12,2,"Manchester, United Kingdom, Europe","Europe, Middle East, and Africa (EMEA)",Tim Dempsey is a Managing Partner at Epiphany Capital. He graduated from the University of Manchester.,11,,,,,,http://www.tim_dempsey,https://www.linkedin.com/in/tsdempsey,,,,,,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed",,,,"217,429"
Nicole Junkermann,https://www.crunchbase.com/person/nicole-junkermann,"Individual/Angel, Investment Partner",12,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Nicole Junkermann is the Founder at NJF Capital.,12,,,,,,https://nicolejunkermann.com/,http://linkedin.com/in/nicolejunkermann,,,,,,"Early Stage Venture, Seed, Venture",,,,"243,106"
Snowflake,https://www.crunchbase.com/organization/snowflake-computing,,11,3,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Snowflake is a cloud data platform that provides a data warehouse as a service designed for the cloud.,10,1,3,Active,2012-01-01,day,https://www.snowflake.com,https://www.linkedin.com/company/snowflake-computing,"Analytics, Artificial Intelligence (AI), Cloud Data Services, Data Management, Enterprise Software, Software","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",4,"Benoit Dageville, Marcin Zukowski, Mike Speiser, Thierry Cruanes",5001-10000,,For Profit,Made Acquisitions,Public,100
Greencode Ventures,https://www.crunchbase.com/organization/greencode-ventures,Venture Capital,11,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Greencode Ventures invests in the most impactful early-phase digital-first green transition startups in Europe.,11,,8,Active,2023-01-11,day,https://greencode.vc,https://www.linkedin.com/company/greencode-ventures,Venture Capital,"Financial Services, Lending and Investments",4,"Ines Bergmann-Nolting, Kaisa Hietala, Manuel Heckmann, Terhi (TJ) Vapola",1-10,Early Stage Venture,,,Private,"1,076"
Failup Ventures,https://www.crunchbase.com/organization/failup-ventures,Venture Capital,11,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Failup Ventures is a Finnish-American venture capital fund based in New York and Helsinki.,10,,6,Active,2023-11-01,month,https://failup.com,https://www.linkedin.com/company/87384991/,,,3,"Jesse Heikkilä, Oscar Andersin, Topias Soininen",1-10,"Early Stage Venture, Seed",,,Private,"1,108"
Atlassian,https://www.crunchbase.com/organization/atlassian,,11,2,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia","Atlassian provides collaboration, development, and issue tracking software for teams.",11,,2,Active,2002-01-01,year,https://www.atlassian.com,http://www.linkedin.com/company/atlassian,"Collaboration, Enterprise Software, SaaS, Software","Other, Software",2,"Mike Cannon-Brookes, Scott Farquhar",10001+,,For Profit,Made Acquisitions,Public,"1,223"
Celo,https://www.crunchbase.com/organization/celo-3846,,11,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Celo is an open platform that makes financial tools accessible to anyone with a mobile phone.,11,,1,Active,2018-01-01,year,https://celo.org,https://www.linkedin.com/company/celohq,"Blockchain, Finance, Financial Services, FinTech, Payments","Blockchain and Cryptocurrency, Financial Services, Other, Payments",4,"Charles Nichols, Marek Olszewski, Rene Reinsberg, Sep Kamvar",51-100,,Non-profit,Made Acquisitions,Private,"2,571"
Deloitte,https://www.crunchbase.com/organization/deloitte,,11,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Deloitte is a business consulting company that offers audit, consulting, financial advisory, and tax services.",10,,4,Active,1845-04-23,day,https://www2.deloitte.com,https://www.linkedin.com/company/deloitte,"Accounting, Consulting, Financial Services, Legal, Professional Services, Risk Management","Financial Services, Other, Professional Services",1,William Welch Deloitte,10001+,,For Profit,Made Acquisitions,Private,"3,454"
Generali Group,https://www.crunchbase.com/organization/generali-group,,11,1,"Trieste, Friuli-Venezia Giulia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Generali Group is a global insurance firm that offers insurance products and financial services to its clients.,9,1,4,Active,1831-12-26,day,http://www.generali.com,https://www.linkedin.com/company/generali/,"Finance, Financial Services, Health Insurance, Insurance, Life Insurance, Property Insurance",Financial Services,1,Giuseppe Lazzaro Morpurgo,10001+,,For Profit,Made Acquisitions,Public,"3,503"
Scientifica Venture Capital,https://www.crunchbase.com/organization/scientifica-venture-capital,"Private Equity Firm, Venture Capital",11,,"Roma, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Scientifica Venture Capital offers private equity and venture capital investment services for Italy based startups and firms.,11,,9,Active,,,https://scientifica.vc/#/home,https://www.linkedin.com/company/scientificavc/,"Angel Investment, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"3,611"
JetSynthesys,https://www.crunchbase.com/organization/jetsynthesys,,11,1,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),JetSynthesys is a digital entertainment and technology company.,9,,1,Active,2014-01-01,year,http://jetsynthesys.com,https://www.linkedin.com/company/jetsynthesys-pvt-ltd-,Software,Software,1,Rajan Navani,101-250,,For Profit,Made Acquisitions,Private,"3,674"
Électricité de France,https://www.crunchbase.com/organization/edf,,11,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","EDF is an electric utility company that provides heat humps. wind turbines, photovoltaic, and geothermal energy.",10,,5,Active,1946-01-01,year,https://www.edf.fr/en,http://www.linkedin.com/company/edf,"Clean Energy, Electrical Distribution, Energy, Energy Efficiency, Energy Management, Geothermal Energy, Hydroelectric, Information Technology, Oil and Gas","Energy, Information Technology, Natural Resources, Sustainability",1,Marcel Paul,10001+,,For Profit,Made Acquisitions,Delisted,"3,850"
Madrona Venture Labs,https://www.crunchbase.com/organization/madrona-venture-labs,Incubator,11,,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Madrona Venture Labs is a startup studio helping entrepreneurs create and grow transformative tech-driven companies.,11,,5,Active,2014-01-01,year,https://www.madronavl.com/,https://www.linkedin.com/company/madrona-venture-labs/,"Financial Services, FinTech, Impact Investing, Incubators, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,For Profit,,Private,"4,259"
DigitalDx Ventures,https://www.crunchbase.com/organization/digitaldx-ventures,"Private Equity Firm, Venture Capital",11,,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",DigitalDx Ventures is a  Venture firm.,9,,4,Active,2018-01-01,year,https://www.digitaldxventures.com/,https://www.linkedin.com/company/digitaldx/,,,2,"Michele Colucci, Ted Driscoll",1-10,Early Stage Venture,,,Private,"5,118"
Telecom Italia,https://www.crunchbase.com/organization/telecom-italia,,11,1,"Roma, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Telecom Italia is an ICT group that develops infrastructure and offers fixed telephony and DSL data services.,10,,3,Active,1908-10-20,day,https://www.gruppotim.it,https://www.linkedin.com/company/tim,"Information Services, Information Technology, Telecommunications, Web Hosting","Hardware, Information Technology, Internet Services",,,10001+,,For Profit,Made Acquisitions,Public,"5,307"
ego death capital,https://www.crunchbase.com/organization/ego-death-capital,Venture Capital,11,,"Austin, Texas, United States",Southern US,We are a transformative bitcoin ecosystem venture fund investing in bitcoin layer 3 projects.,7,,8,Active,2022-01-01,year,https://egodeath.capital/,https://www.linkedin.com/company/egodeathcapital/,,,1,Nico Lechuga,1-10,"Early Stage Venture, Seed",,,Private,"6,067"
Interactive Venture Partners,https://www.crunchbase.com/organization/interactive-venture-partners,Venture Capital,11,,,,US-based venture capital fund investing into CEE startups,11,,7,Active,,,https://www.interactivevp.com/en/home.php,https://www.linkedin.com/company/interactivevp,,,,,1-10,"Early Stage Venture, Seed",,,Private,"6,186"
AXIAN,https://www.crunchbase.com/organization/axian-fb5f,,11,,"Antananarivo, Antananarivo, Madagascar","Europe, Middle East, and Africa (EMEA)","AXIAN is a pan-African group that specializes in real estate, telecom, financial services, energy, and innovation.",10,,,Active,2016-01-01,year,https://www.axian-group.com/,https://www.linkedin.com/company/axian-group/,"Financial Services, Real Estate, Telecommunications","Financial Services, Hardware, Real Estate",,,5001-10000,,For Profit,,Private,"6,817"
Energy Revolution Ventures,https://www.crunchbase.com/organization/energy-revolution-ventures,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Energy Revolution Ventures is an investment firm.,9,,5,Active,2021-01-01,year,https://er-v.io,https://www.linkedin.com/company/energy-revolution-ventures,,,,,1-10,Early Stage Venture,,,Private,"7,288"
EMH Partners,https://www.crunchbase.com/organization/european-media-holding-ag,Private Equity Firm,11,2,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",EMH Partners is a leading growth investment firm that partners with technology businesses and entrepreneurs.,11,1,8,Active,2016-01-01,year,http://www.emh.com,https://www.linkedin.com/company/emhpartners/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Ivica Krolo, Maximilian Kuss, Sebastian Kuss",11-50,Private Equity,,Made Acquisitions,Private,"7,568"
Behold Ventures,https://www.crunchbase.com/organization/behold-ventures,Venture Capital,11,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Early stage, video game focused VC fund.",10,,7,Active,2021-03-08,day,https://behold.vc/,https://www.linkedin.com/company/beholdvc/,Video Games,Gaming,3,"Karl Magnus Troedsson, Magnus Kenneby, Sigurlína Ingvarsdóttir",1-10,"Early Stage Venture, Seed",,,Private,"7,763"
IDH,https://www.crunchbase.com/organization/idh-the-sustainable-trade-initiative,Government Office,11,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","IDH is the Sustainable Trade Initiative that brings governments, companies, CSOs, and financiers together in action-driven coalitions.",9,,7,Active,2008-01-01,year,https://www.idhsustainabletrade.com/,https://www.linkedin.com/company/idh-the-sustainable-trade-initiative/,,,,,101-250,,,,Private,"7,850"
Vanagon Ventures,https://www.crunchbase.com/organization/vanagon-ventures,Venture Capital,11,,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vanagon Ventures is an investment firm.,10,,3,Active,2022-01-01,year,https://vanagon.vc/,https://www.linkedin.com/company/vanagon/,"Blockchain, Funding Platform, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",,,1-10,Seed,,,Private,"8,808"
