Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Light Eagle,https://www.crunchbase.com/organization/light-eagle,,2,,"Meggen, Luzern, Switzerland","Europe, Middle East, and Africa (EMEA)",Light Eagle provides capital to organizations and people who strive towards transitioning to a net-zero future.,2,,,Active,2022-01-01,year,https://lighteagle.org/,https://www.linkedin.com/company/light-eagle/,Funding Platform,"Financial Services, Lending and Investments",,,1-10,,For Profit,,Private,"56,847"
AXA Group AG,https://www.crunchbase.com/organization/axa-deutschland,,2,1,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","AXA Group offers life and disability insurance, company pension schemes, health insurance, as well as investments and financing.",1,,,Active,,,https://www.axa.de/,,Insurance,Financial Services,,,,,For Profit,,Private,"57,082"
Dora Capital,https://www.crunchbase.com/organization/dora-capital,Investment Bank,2,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Dora Capital is an independent investment banking firm that offers financial advisory services on mergers and acquisitions and fundraisings.,2,,,Active,2021-01-01,year,http://doracapital.com/,https://www.linkedin.com/company/dora-capital/about/,"Advice, Financial Services","Financial Services, Media and Entertainment",,,1-10,,For Profit,,Private,"57,139"
Zinner Global Mobility,https://www.crunchbase.com/organization/zinner-global-mobility-gmbh,Angel Group,2,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Zinner Global Mobility is a consultancy that develops a global mindset, fostering international collaboration and seamless global mobility.",2,,1,Active,2015-01-01,day,https://www.zinner.io,https://www.linkedin.com/company/15245594/admin/,"Consulting, Management Consulting, Personal Development, Skill Assessment","Education, Professional Services",1,Daniel Zinner,1-10,Seed,For Profit,,Private,"57,177"
Wolfsburg AG (Innovations & Beteiligungsgesellschaft Wolfsburg mbH),https://www.crunchbase.com/organization/wolfsburg-ag-innovations-beteiligungsgesellschaft-wolfsburg-mbh,,2,,"Wolfsburg, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Wolfsburg AG is a public-private partnership between the city of Wolfsburg and Volkswagen AG since 1999.,1,,1,Active,1999-01-01,year,https://www.wolfsburg-ag.com/,https://www.linkedin.com/company/wolfsburg-ag,,,,,,,For Profit,,Private,"57,455"
Share Invest,https://www.crunchbase.com/organization/share-invest,,2,,,,Share Invest est née de la volonté de six amis entrepreneurs de mettre en commun leur expérience et leur capacité d'investissement.,2,,1,Active,,,http://share-invest.fr/,https://www.linkedin.com/company/shareinvest/,,,,,,,,,Private,"57,501"
Deutschen Bundesstiftung Umwelt,https://www.crunchbase.com/organization/deutschen-bundesstiftung-umwelt,Government Office,2,,"Osnabrück, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","The DBU funds innovative, exemplary and solution-oriented projects for the protection of the environment, with special consideration of SMEs",2,,1,Active,1990-01-01,year,https://www.dbu.de/,https://www.linkedin.com/company/deutsche-bundesstiftung-umwelt,,,,,51-100,,,,Private,"57,615"
Bondi Capital S.A.,https://www.crunchbase.com/organization/bondi-capital-s-a,,2,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Pursuing a value oriented investment strategy in event-driven situations. Preserving and growing capital with a long-term perspective,1,,,Active,,,https://bondicapital.lu/,,,,,,,,,,Private,"57,633"
Lancet Capital,https://www.crunchbase.com/organization/lancet-capital,Venture Capital,2,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Lancet Capital, the first SBIC affiliated with an academic medical center, was founded in 1998 by William Golden and George Sing to create",2,,1,Active,1998-01-01,year,http://www.lancetcapital.com,https://www.linkedin.com/company/lancet-capital,,,,,1-10,"Early Stage Venture, Seed",,,Private,"57,773"
Entrepreneurial Spark,https://www.crunchbase.com/organization/entrepreneurial-spark,Accelerator,2,,"Glasgow, Glasgow City, United Kingdom","Europe, Middle East, and Africa (EMEA)","Entrepreneurial Spark is an accelerator that offers start-up support, business mentoring, workshops, office space, IT, and facilities.",2,,1,Active,2011-01-01,year,http://www.entrepreneurial-spark.com,https://www.linkedin.com/company/entrepreneurial-spark,"Incubators, Non Profit, Social Entrepreneurship","Community and Lifestyle, Financial Services, Lending and Investments, Other, Social Impact",2,"Brian McGuire, Jim Duffy",11-50,,,,Private,"57,937"
Capital Enterprise,https://www.crunchbase.com/organization/capital-enterprise,Entrepreneurship Program,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Capital Enterprise is the membership body for deliverers of enterprise support services in London.,2,,,Active,1993-01-01,year,http://capitalenterprise.org,http://www.linkedin.com/company/capital-enterprise,"Enterprise Software, Non Profit, Service Industry","Other, Social Impact, Software",,,1-10,,,,Private,"57,982"
Manifold Partners,https://www.crunchbase.com/organization/manifold-partners,,2,2,"Francisco, North Carolina, United States","East Coast, Southern US",Manifold Partners is a Manifold Partners is a Systematic Asset Manager.,2,,,Active,2012-01-01,year,http://www.manifoldpartners.com/,https://www.linkedin.com/company/manifold-partners-llc,"Analytics, Artificial Intelligence (AI), Software","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,11-50,,For Profit,,Private,"58,241"
Corde Invest,https://www.crunchbase.com/organization/corde-invest,Micro VC,2,,,,Corde Invest,1,,,Active,,,,,,,,,,,For Profit,,Private,"58,477"
Winton Capital Management,https://www.crunchbase.com/organization/winton-capital-management,Venture Capital,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",A global investment management business.,1,,1,Active,1997-01-01,year,https://www.wintoncapital.com/,https://www.linkedin.com/company/winton,,,1,David Harding,501-1000,Private Equity,,,Private,"58,902"
Krasnodarzernoprodukt Group,https://www.crunchbase.com/organization/krasnodarzernoprodukt-group,,2,,"Krasnodar, Krasnodar, Russian Federation","Europe, Middle East, and Africa (EMEA)","Krasnodarzernoprodukt Group produces various agricultural commodities and offers processing, logistics, and management services.",1,,1,Active,,,http://kzpgroup.ru,,"Agriculture, Logistics","Agriculture and Farming, Transportation",,,1001-5000,,For Profit,,Private,"59,110"
EverWatt,https://www.crunchbase.com/organization/everwatt,Venture Capital,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",EverWatt is an investment firm	that	holds stakes	in companies that have expertise in	transition and energy efficiency.,1,,,Active,,,https://www.everwatt.com,https://www.linkedin.com/company/everwatt/,,,,,51-100,Early Stage Venture,,,Private,"59,418"
Eduard Panteleev,https://www.crunchbase.com/person/eduard-panteleev,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Co-Founder and CEO at Anna.,1,,,,,,,https://www.linkedin.com/in/eduardpanteleev/,,,,,,"Early Stage Venture, Seed",,,,"59,470"
Jan Lynn-Matern,https://www.crunchbase.com/person/jan-matern,"Individual/Angel, Investment Partner",2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",I am a Founder and Partner at Emerge Education. Emerge Education is a European seed investor focused on companies that bridge the skills gap...,2,,,,,,,https://www.linkedin.com/in/janlynnmatern/,,,,,,"Early Stage Venture, Seed",,,,"59,578"
Etkiyap,https://www.crunchbase.com/organization/etkiyap,,2,1,"Ankara, Ankara, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Etkiyap focuses on the awareness of impact investing on a global scale.,2,,,Active,2020-01-01,year,https://etkiyap.org/,https://www.linkedin.com/company/etkiyap/,Impact Investing,"Financial Services, Lending and Investments",1,Sertac Yeltekin,1-10,,For Profit,,Private,"59,751"
Circus Future,https://www.crunchbase.com/organization/circus-future,,2,,"Mölndal, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Circus Future is a company that works to develop companies.,2,,,Active,2000-01-01,year,http://www.circus.se/,https://www.linkedin.com/company/circus-future-ab,,,1,Lars Göran Andersson Andersson,1-10,,For Profit,,Private,"59,754"
Vivid Ventures,https://www.crunchbase.com/organization/vivid-ventures,Venture Capital,2,,"Velden, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vivid Ventures is a early-stage capital.,1,,1,Active,,,http://www.vividventures.nl/,https://www.linkedin.com/company/vivid-ventures-bv/,,,,,1-10,Early Stage Venture,,,Private,"59,900"
InnoVaventures,https://www.crunchbase.com/organization/innovaventures,,2,,"Westerham, Kent, United Kingdom","Europe, Middle East, and Africa (EMEA)",innova.ventures is a globally active management consulting firm.,2,,1,Active,2011-01-01,year,http://www.innovaventures.com/,https://www.linkedin.com/company/innovaventures,"Consulting, Fitness","Professional Services, Sports",1,Mark Harris,11-50,,For Profit,,Private,"60,083"
Goldmann International GmbH.,https://www.crunchbase.com/organization/goldmann-international-gmbh,,2,,"Sichuan, Gansu, China",Asia-Pacific (APAC),"Goldmann International GmbH. is provide high quality specialties, fine and technical chemicals for various demanding industries.",1,,,Active,1919-01-01,year,https://www.gold-mann.de/,,"Chemical, Life Science","Biotechnology, Science and Engineering",,,,,For Profit,,Private,"60,577"
Ethos Capital Partners,https://www.crunchbase.com/organization/ethos-capital-partners-2,Private Equity Firm,2,,"Ebène, Plaines Wilhems, Mauritius","Europe, Middle East, and Africa (EMEA)",Ethos Capital offers investors long-term capital appreciation by investing in a diversified portfolio of unlisted investments.,2,,,Active,2016-01-01,year,http://www.ethoscapital.mu/,https://www.linkedin.com/company-beta/1367092/,"Finance, Financial Services, FinTech",Financial Services,,,,Private Equity,,,Private,"60,738"
Digital Hunter,https://www.crunchbase.com/organization/digital-hunter-group,"Angel Group, Private Equity Firm",2,,"Ruggell, Ruggell, Liechtenstein","Europe, Middle East, and Africa (EMEA)",Digital Hunter is an automation and AI solutions consulting company that specializes in sales intelligence services.,2,,,Active,2005-01-01,year,https://www.digitalhunter.biz/,,"Artificial Intelligence (AI), Consulting, Digital Entertainment, Lead Management","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Professional Services, Sales and Marketing, Science and Engineering, Software",,,11-50,,For Profit,,Private,"60,779"
Oliver Tilloy,https://www.crunchbase.com/person/oliver-tilloy,"Individual/Angel, Investment Partner",2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Oliver Tilloy, Founder of Techmind.",2,,,,,,https://techmind.vc,,,,,,,,,,,"60,888"
Asya Ventures,https://www.crunchbase.com/organization/asya-ventures,Venture Capital,2,,,,Asya Ventures is a venture capital business that supports the most promising startups.,2,,2,Active,,,https://www.asyaventures.com/,https://www.linkedin.com/company/asyaventures/,,,,,1-10,,,,Private,"60,938"
Genzai,https://www.crunchbase.com/organization/genzai,Venture Capital,2,,"Venlo, Limburg, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Genzai delivers and helps businesses by using concepts from artificial intelligence and big data analytics.,2,,1,Active,2017-01-01,day,http://www.genzai.nl/,https://www.linkedin.com/company/genzai-nl/,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,,For Profit,,Private,"60,968"
VCP Apex (previously VCP Advisors),https://www.crunchbase.com/organization/vcp-advisors-253c,,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","VCP Apex is an alternative-investment focused financial services firm with HQ in London and offices in New York, Tokyo, Shanghai and HK.",1,,2,Active,2009-01-01,year,http://vcpapex.com/,https://www.linkedin.com/company/vcp-advisors,,,,,,,For Profit,,Private,"61,060"
Clyde Blowers Capital,https://www.crunchbase.com/organization/clyde-blowers-capital,"Private Equity Firm, Venture Capital",2,1,"East Kilbride, South Lanarkshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Clyde Blowers Capital is an independent industrial investment firm.,2,,2,Active,1992-01-01,year,https://www.clydeblowerscapital.com,https://www.linkedin.com/company/731742,Financial Services,Financial Services,,,1001-5000,"Private Equity, Venture",,Made Acquisitions,Private,"61,702"
Gfund,https://www.crunchbase.com/organization/gfund-management,Private Equity Firm,2,,"Beijing, Beijing, China",Asia-Pacific (APAC),Gfund Management is an investment Firm.,2,,,Active,2011-11-01,month,http://www.gfund.com/,https://www.linkedin.com/company/国金财富,"Finance, Financial Services",Financial Services,,,,Private Equity,,,Private,"62,114"
Capital Times,https://www.crunchbase.com/organization/capital-times-investment-advisory,Investment Bank,2,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)","Capital Times is an advisory firm that offers services in mergers and acquisitions, fundraising, restructuring, and asset management.",2,,1,Active,2006-08-01,month,https://www.capital-times.com/,https://www.linkedin.com/company/capital-times-investment-advisory,"Consulting, E-Commerce, Information Technology, Professional Services, Software","Commerce and Shopping, Information Technology, Other, Professional Services, Software",1,Serge Hancharevich,11-50,,,,Private,"62,429"
John Herlihy,https://www.crunchbase.com/person/john-herlihy-a071,Individual/Angel,2,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","John Herlihy is the Chairperson of Consello. He previously worked at LinkedIn as a VP, of EMEA and LATAM. John Herlihy attended Saïd Busines...",2,,,,,,,https://www.linkedin.com/in/johntherlihy,,,,,,,,,,"62,597"
Yobi Partners,https://www.crunchbase.com/organization/yobi-partners,Venture Capital,2,,"St. Helier, NA - Jersey, Jersey","Europe, Middle East, and Africa (EMEA)",Strategy and investment firm.,2,,1,Active,,,https://www.yobipartners.com/,https://www.linkedin.com/company/yobi-partners/about/?viewAsMember=true,"Finance, Financial Services",Financial Services,1,Toni Nijm,1-10,"Early Stage Venture, Seed",,,Private,"62,611"
Grupo Barraqueiro,https://www.crunchbase.com/organization/grupo-barraqueiro,,2,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Grupo Barraqueiro specializes in the design and implementation of innovative passenger and freight mobility solutions.,1,,1,Active,1915-01-01,year,https://www.barraqueiro.com/html/pt_homepage.php,,Transportation,Transportation,,,5001-10000,,For Profit,,Private,"62,682"
Vittoria Hub,https://www.crunchbase.com/organization/vittoria-hub,"Accelerator, Incubator",2,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vittoria hub is a project of modern workspace for insurtech sector.,2,,,Active,2019-01-01,year,https://vittoriahub.com/,https://www.linkedin.com/company/vittoria-hub/,"Information Technology, Insurance, InsurTech, Software","Financial Services, Information Technology, Software",1,Gian Franco Baldinotti,1-10,Seed,,,Private,"63,346"
Andrew Sutherland,https://www.crunchbase.com/person/andrew-sutherland,Individual/Angel,2,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Andrew founded Quizlet while a sophomore at Albany High School in California and is actively involved in leading the Quizlet team, developin...",2,,,,,,https://asuth.com,https://www.linkedin.com/in/asuth,,,,,,,,,,"63,375"
RUG Holding,https://www.crunchbase.com/organization/rug-holding,Venture Capital,2,,"Groningen, Groningen, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",RUG Holding is a venture capital firm seeks to invest in companies operating in the biotechnology and regulated business sectors.,2,,,Active,1996-01-01,year,http://www.rugholding.nl/,,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,"Early Stage Venture, Seed",,,Private,"63,500"
Nord Actif,https://www.crunchbase.com/organization/nordic-actif,Venture Capital,2,,"Lille, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nord Actif provides opportunities for emerging and developing entrepreneurs by offering necessary tools to operate within their territories.,2,,,Active,2001-01-01,year,https://www.nordactif.net/,https://www.linkedin.com/company/nord-actif/,Funding Platform,"Financial Services, Lending and Investments",,,11-50,,For Profit,,Private,"63,548"
Andrew Sheppard,https://www.crunchbase.com/person/andrew-sheppard,"Individual/Angel, Investment Partner",2,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Andrew Sheppard is currently CEO of GREE International. Previously he was COO of GREE International. Andrew is Kabam's President where he...,2,,,,,,,http://www.linkedin.com/in/andrewsheppard,,,,,,,,,,"63,988"
1apeiron,https://www.crunchbase.com/organization/1apeiron,Angel Group,2,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",1apeiron is a startup accelerator that helps entrepreneurs build and scale their business globally.,1,,,Active,2012-01-01,year,http://1apeiron.com/,http://www.linkedin.com/company/1apeiron,,,,,11-50,Seed,For Profit,,Private,"64,075"
Jakub Mahdal,https://www.crunchbase.com/person/jakub-mahdal-e41f,Individual/Angel,2,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",I'm the Founder of Safetica Technologies - the recognized CEE Data Leak Prevention company. I've been honored to be selected by Forbes as Cz...,2,,,,,,,https://www.linkedin.com/in/jakub-mahdal-70370a8/,,,,,,,,,,"64,079"
BarUni,https://www.crunchbase.com/organization/baruni,Family Investment Office,2,,,,"BarUni is a Family Fund which is an entrepreneurial family fund committed to driving impact, particularly focussing on growing companies.",2,,1,Active,2021-01-01,year,,https://www.linkedin.com/company/baruni-family-fund/,,,,,1-10,,,,Private,"64,115"
Circular Plastics Accelerator,https://www.crunchbase.com/organization/circular-plastics-accelerator,Accelerator,2,,,,Circular Plastics Accelerator is a investment strategy funded by Accelerating Growth Fund,2,,,Active,,,https://www.archipelagoventures.uk/circular-plastics-accelerator,,,,,,,,,,Private,"64,203"
AxLR,https://www.crunchbase.com/organization/axlr,,2,,"Montpellier, Languedoc-Roussillon, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",AxLR specializes in the assistance of commercialization and academic research maturity-based innovative projects.,2,,1,Active,2012-08-26,day,https://axlr.com,https://www.linkedin.com/company/satt-axlr,"Commercial, Consulting, Information Technology, Product Research","Data and Analytics, Design, Information Technology, Other, Professional Services",,,11-50,,For Profit,,Private,"64,341"
V/G Ventures,https://www.crunchbase.com/organization/v-g-ventures,Private Equity Firm,2,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",We generate Value/Growth in Private Equity and Real Estate Markets based on our People – mastering the V/G Business Model.,1,,1,Active,,,https://www.vg-ventures.com,,,,,,,,,,Private,"64,617"
Allusion,https://www.crunchbase.com/organization/allusion,,2,,"Gent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Allusion is a software development & dfinity node provider.,2,,,Active,2018-01-01,year,https://www.allusion.be/,https://www.linkedin.com/company/allusion-be/,Software,Software,,,,,For Profit,,Private,"64,634"
Burkhard Binder,https://www.crunchbase.com/person/burkhard-binder,Individual/Angel,2,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Burkhard Binder is the Commercial Director at AliExpress Russia. He attended Moscow State Institute of International Relations (University) ...,2,,1,,,,,http://www.linkedin.com/pub/burkhard-binder/28/380/583,,,,,,,,,,"64,697"
Kamil Levinský,https://www.crunchbase.com/person/kamil-levinsky,"Individual/Angel, Investment Partner",2,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kamil Levinský s based out of Prague, Czechia and is the Managing Partner of Jet Ventures. Kamil previously worked at Movisio by CTECH s.r.o...",2,,,,,,,https://www.linkedin.com/in/kamil-levinsk%C3%BD-56529417,,,,,,,,,,"64,827"
Label Investments,https://www.crunchbase.com/organization/label-investment,Private Equity Firm,2,,"Pamplona, Navarra, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Label Investments is a specialized agribusiness investment group, with a high operational focus and an entrepeneurial mindset.",2,,,Active,,,https://labelinvestments.com/,https://www.linkedin.com/company/labelinvestments/,,,,,1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"64,898"
eValue Ventures,https://www.crunchbase.com/organization/evalue-ventures,Venture Capital,2,2,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",eValue Ventures AG is an early stage venture capital provider.,2,,,Active,1999-01-01,year,http://www.evalueventures.net/,https://www.linkedin.com/company/evalue-ventures-ag,,,,,1-10,Early Stage Venture,,,Private,"65,024"
Serious Impact East London Incubator,https://www.crunchbase.com/organization/serious-impact-east-london-incubator,"Accelerator, Incubator",2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Allia Serious Impact provides free support to help potential entrepreneurs.,2,,2,Active,,,http://seriousimpact.co.uk/incubate/,https://www.linkedin.com/company/serious-impact-uk,,,,,,,,,Private,"65,118"
Blue Value,https://www.crunchbase.com/organization/blue-value,Venture Capital,2,,"Eferding, Oberosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Blue Value invests capital and increases the profitability and market value of the company.,1,,,Active,2014-02-25,day,http://bluevalue.at/,,,,1,Sok-Kheng Taing,,"Early Stage Venture, Seed",,,Private,"65,163"
Swiss Health Angels,https://www.crunchbase.com/organization/swiss-health-angels,Angel Group,2,,"Basel, Basel-Stadt, Switzerland","Europe, Middle East, and Africa (EMEA)",Swiss Health Angels association is organized to operate as a voluntary and non-profit group.,2,,,Active,2020-01-01,year,https://swisshealthangels.com/,https://www.linkedin.com/company/swiss-health-angels-business-angel-association/,,,,,11-50,Seed,,,Private,"65,194"
GVenture Technology,https://www.crunchbase.com/organization/g-ventures,,2,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","GVenture Technology is an adventure travel company offering small group tours, safaris and expeditions.",2,,,Active,2012-01-01,year,http://www.gventure.net,https://www.linkedin.com/company/gventure-technology/,"Hospitality, Leisure, Travel","Community and Lifestyle, Travel and Tourism",1,Vikas Kumar,101-250,,For Profit,,Private,"65,340"
Sabba Keynejad,https://www.crunchbase.com/person/sabba-keynejad-3d4b,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sabba Keynejad is the Co-founder at VEED.IO. He attended University of the Arts London.,2,,,,,,,https://www.linkedin.com/in/sabba-keynejad-8633b04b,,,,,,,,,,"65,368"
Airstream Ventures,https://www.crunchbase.com/organization/airstream-ventures,Corporate Venture Capital,2,,"Radlett, Hertford, United Kingdom","Europe, Middle East, and Africa (EMEA)",Airstream Ventures is a corporate venturing and investment company focused on technology-driven businesses.,2,,1,Active,,,https://airstreamcapital.co.uk,https://www.linkedin.com/company/airstream-capital/about/,,,,,1-10,Early Stage Venture,,,Private,"65,423"
The Young Foundation,https://www.crunchbase.com/organization/the-young-foundation,,2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","The Young Foundation is working to create a more equal and just society, where each individual can be fulfilled in their own terms.",2,,1,Active,2005-01-01,year,http://youngfoundation.org,https://www.linkedin.com/company/the-young-foundation,"Communities, Innovation Management, Non Profit, Social Impact","Community and Lifestyle, Other, Professional Services, Social Impact",,,51-100,,Non-profit,,Private,"65,519"
Florian Jansen,https://www.crunchbase.com/person/florian-jansen-b6d5,Individual/Angel,2,1,"Portugal, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Florian Jansen is the Co-Founder & CEO at Nicity. Florian attended London School of Economics and Political Science.,2,,,,,,,https://www.linkedin.com/in/florian-jansen-b679a91b/,,,,,,Seed,,,,"65,557"
Venture Creator,https://www.crunchbase.com/organization/venture-creator,Venture Capital,2,,"Bonn, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Creator is a deep-tech startup studio.,2,,1,Active,2020-01-01,year,https://www.venture-creator.de/,https://www.linkedin.com/company/venture-creator/,,,1,Jonathan Reimer,1-10,"Early Stage Venture, Seed",,,Private,"65,579"
Deveaux Group,https://www.crunchbase.com/organization/deveaux-group,,2,,"La Tuilière, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Deveaux Group specializes in the manufacture of fabrics for clothing.,2,,1,Active,1830-01-01,year,http://www.deveaux.com/,https://www.linkedin.com/company/deveaux-sa/,"Fashion, Manufacturing, Textiles","Clothing and Apparel, Design, Manufacturing",,,,,For Profit,,Private,"65,614"
MK Ventures,https://www.crunchbase.com/organization/mk-ventures,Venture Capital,2,1,,,MK Ventures is a venture capital investment.,2,1,,Active,,,,,Venture Capital,"Financial Services, Lending and Investments",,,,Seed,,,Private,"65,755"
Région Centre-Val de Loire,https://www.crunchbase.com/organization/région-centre-val-de-loire,Government Office,2,,"Orléans, Centre, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Région Centre-Val de Loire helps regional enterprises and supports regional agro-food products.,2,,,Active,2014-01-01,year,http://www.regioncentre-valdeloire.fr/,https://www.linkedin.com/company/region-centre,,,,,,Seed,,,Private,"65,980"
Terna Forward,https://www.crunchbase.com/organization/terna-forward,Venture Capital,2,,"Rome, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Terna Forward invests in solutions that facilitate the energy transition.,2,,2,Active,,,https://ternaideas.terna.it/it/page/corporate-venture-terna-forward-it,,,,,,,,,,Private,"66,500"
Sächsische Beteiligungsgesellschaft,https://www.crunchbase.com/organization/schsische-beteiligungsgesellschaft,Venture Capital,2,,"Dresden, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",SÃ¤chsische Beteiligungsgesellschaft was founded in 1997,2,,1,Active,1997-01-01,year,http://www.sbg.sachsen.de,https://www.linkedin.com/company/sächsische-aufbaubank---förderbank--,,,,,1-10,Late Stage Venture,,,Private,"66,614"
ResiliAnce.io,https://www.crunchbase.com/organization/resiliance-io,Corporate Venture Capital,2,,"Bordeaux, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Corporate capital investment fund that propels seed stage startups to the next level to transform agri-food systems.,2,,1,Active,2020-10-27,day,https://www.resiliance.io/,https://www.linkedin.com/company/resiliance-io/,Food and Beverage,Food and Beverage,,,1-10,Seed,,,Private,"66,674"
Niki Stadler,https://www.crunchbase.com/person/niki-stadler,Individual/Angel,2,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Niki Stadler is the CEO and Co-founder of PROPCORN AI. He previously worked at Marga Group as a Consultant Senior. Niki Stadler attended TU ...,2,,,,,,,https://www.linkedin.com/in/nikistadler,,,,,,,,,,"66,692"
LAUDA,https://www.crunchbase.com/organization/lauda-dr-r-wobser-beteiligungs,,2,,"Lauda-königshofen, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","LAUDA manufactures innovative Constant temperature equipment and systems for science, application technology, and production.",2,,,Active,1956-03-01,day,https://www.lauda.de/,https://www.linkedin.com/company/lauda-dr--r--wobser-gmbh-&-co--kg/,"Electronics, Machinery Manufacturing, Manufacturing","Consumer Electronics, Hardware, Manufacturing",,,101-250,,,,Private,"66,758"
La Javaness,https://www.crunchbase.com/organization/lajavaness,Accelerator,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",La Javaness is accelerating innovative digital projects startups.,2,,1,Active,2015-01-01,year,http://lajavaness.com/,https://www.linkedin.com/company/la-javaness/,"Finance, Online Portals, Venture Capital","Financial Services, Internet Services, Lending and Investments",1,Romain Grosjean,11-50,Seed,,,Private,"66,776"
Medevice,https://www.crunchbase.com/organization/medevice,,2,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Medevice focuses on investing in Medtech and e-health innovation projects.,2,,1,Active,2011-01-01,year,http://www.medevice.eu/en/,https://www.linkedin.com/company/medevice-capital,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,,,,Private,"67,056"
