Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
MCI Capital SA,https://www.crunchbase.com/organization/mci-management,Private Equity Firm,99,23,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Leading Digital Private Equity in Central Europe,88,7,34,Active,1999-01-01,day,https://mci.pl,http://pl.linkedin.com/company/mci-management-sa,"Big Data, Cloud Computing, Digital Media, Financial Services, FinTech, Marketplace, Mobile, Mobile Payments, SaaS, Travel","Commerce and Shopping, Data and Analytics, Financial Services, Internet Services, Media and Entertainment, Mobile, Payments, Software, Travel and Tourism",1,Tomasz Czechowicz,11-50,Private Equity,,Made Acquisitions,Private,"24,896"
Simon Murdoch,https://www.crunchbase.com/person/simon-murdoch,"Individual/Angel, Investment Partner",99,23,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Simon set up online bookstore Bookpages in 1996 and sold it to Amazon in 1998. As VP Europe for Amazon, he managed huge growth from start-up...",58,1,2,,,,,https://www.linkedin.com/in/simonmurdoch,,,,,,Seed,,,,"75,045"
Brainchild Holdings,https://www.crunchbase.com/organization/trisiras-group,"Micro VC, Venture Capital",98,45,"Newtown, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US",Kal Vepuri's personal investment vehicle.,89,4,1,Active,2010-01-01,day,https://brainchild.co/,https://www.linkedin.com/company-beta/5352605/,"Consumer, Financial Services, Hardware, Health Care, Internet of Things, Venture Capital","Financial Services, Hardware, Health Care, Internet Services, Lending and Investments, Other",1,Kal Vepuri,1-10,"Early Stage Venture, Seed",,,Private,"22,149"
Forward Partners,https://www.crunchbase.com/organization/forward-partners,Venture Capital,97,16,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Forward Partners is a venture capital investment firm that invests in startups through venture funding.,66,,37,Active,2013-09-01,day,http://www.forwardpartners.com,https://www.linkedin.com/company/forward-partners-uk/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Nicholas Brisbourne,11-50,"Early Stage Venture, Seed, Venture",,Was Acquired,Private,"5,106"
Alpana Ventures,https://www.crunchbase.com/organization/alpana-ventures,Venture Capital,97,10,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Alpana Ventures is a leading Swiss VC focusing on digital transformation. Since 2016 we backed 45 founder teams with 3 Funds,43,,12,Active,2016-01-01,year,https://alpana-ventures.ch/,https://www.linkedin.com/company/alpana-ventures/,"Cyber Security, Enterprise Software, Finance, Financial Services, FinTech, Health Diagnostics, Venture Capital","Financial Services, Health Care, Information Technology, Lending and Investments, Privacy and Security, Software",4,"Alex Fries, Christophe Chemtob, Nathalie Chemtob, Pascal H. Widmer",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,629"
Finorpa,https://www.crunchbase.com/organization/finorpa-gie,"Micro VC, Venture Capital",97,9,"Lens, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Finorpa is a venture capital firm based in France that finances seed and early stage investments of Small and Medium Enterprises.,85,2,45,Active,1984-01-01,year,http://www.finorpa.fr/finorpa-gie,https://www.linkedin.com/company/finorpa/,,,,,11-50,"Early Stage Venture, Private Equity, Seed",,Made Acquisitions,Private,"26,566"
Taavet Hinrikus,https://www.crunchbase.com/person/taavet-hinrikus,"Individual/Angel, Investment Partner",97,13,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Taavet Hinrikus is based out of London, England and is the Partner and Co-founder of Plural Platform. Taavet previously worked at Wise as a ...",74,,8,,,,,http://www.linkedin.com/in/taavethinrikus,,,,,,Seed,,,,"76,651"
CMEA Capital,https://www.crunchbase.com/organization/cmea-capital,Venture Capital,96,42,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","CMEA Capital caters seed, early, and later stage venture, private equity, and debt financing investments and is based in California.",61,12,19,Closed,1989-01-01,year,http://www.cmea.com,http://www.linkedin.com/company/cmea-capital,"Banking, Finance, Venture Capital","Financial Services, Lending and Investments",1,Tom Baruch,1-10,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"24,091"
Angels Capital,https://www.crunchbase.com/organization/angels-capital,"Micro VC, Venture Capital",95,5,"Valencia, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Angels Capital company find nd and support entrepreneurial leaders capable of leading a business project.,60,,36,Active,2007-01-01,year,http://www.angelscapital.es/,https://www.linkedin.com/company/angels-capital,Finance,Financial Services,1,Juan Roig,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"14,566"
Hasso Plattner Ventures,https://www.crunchbase.com/organization/hasso-plattner-ventures,"Micro VC, Venture Capital",95,23,"Potsdam, Brandenburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hasso Plattner Ventures invests in fast-growing, information technology-driven companies.",60,3,12,Closed,2005-07-01,day,http://www.hp-ventures.com,https://www.linkedin.com/company/hasso-plattner-ventures/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Hasso Plattner,1-10,Late Stage Venture,,,Private,"102,032"
Digital Magics,https://www.crunchbase.com/organization/digital-magics,"Accelerator, Incubator",93,6,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Digital Magics is a certified business Incubator in Italy,78,1,45,Active,2003-09-18,day,http://www.digitalmagics.com,http://www.linkedin.com/company/24737,"Consulting, Finance, Financial Services, Incubators, Information Technology, Internet","Financial Services, Information Technology, Internet Services, Lending and Investments, Professional Services",4,"Alberto Fioravanti, Bibop Gresta, Enrico Gasperini, Gabriele Ronchini",51-100,"Early Stage Venture, Private Equity, Seed",For Profit,"Made Acquisitions, Was Acquired",Delisted,"19,862"
Creathor Ventures,https://www.crunchbase.com/organization/creathor-venture-management,Venture Capital,92,22,"Bad Homburg, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Creathor Ventures invests in technology-oriented companies.,59,,38,Active,2003-01-01,year,http://www.creathor.com,http://www.linkedin.com/company/creathor-venture,"Finance, Financial Services, Health Diagnostics, Internet of Things, Medical Device","Financial Services, Health Care, Internet Services",1,Gert Kohler,11-50,"Early Stage Venture, Seed",,,Private,"8,428"
HOWZAT Partners,https://www.crunchbase.com/organization/howzat-partners,"Micro VC, Venture Capital",92,17,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",HOWZAT Partners is an investment fund which invests in early stage digital businesses.,64,2,16,Active,2006-01-01,year,http://www.howzatpartners.com,http://www.linkedin.com/company/howzat-media,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"David Soskin, Hugo Burge",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,276"
10x Group,https://www.crunchbase.com/organization/10xgroup,Venture Capital,91,15,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",10x Group is a group of serial entrepreneurs and founders investing in founders of digital start-ups in Europe and Silicon Valley.,67,2,6,Active,2006-01-01,month,http://10x.group/,https://www.linkedin.com/company/15157256/,Venture Capital,"Financial Services, Lending and Investments",1,Felix Haas,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"19,205"
Finnvera Venture Capital,https://www.crunchbase.com/organization/finnvera-venture-capital,"Government Office, Venture Capital",91,19,"Kuopio, Eastern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Finnvera makes direct investments in early-stage enterprises through Seed Fund Vera Ltd.,71,2,15,Active,2000-01-01,year,https://www.finnvera.fi/eng/,http://www.linkedin.com/company/finnvera-oyj,"Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,251-500,"Debt, Early Stage Venture, Post-Ipo, Seed, Venture",,,Private,"21,779"
Norrsken VC,https://www.crunchbase.com/organization/norrsken-vc,Venture Capital,88,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Norrsken VC is an impact VC fund investing in start-ups solving the problems while building massive businesses.,61,,31,Active,2017-06-30,day,https://www.norrsken.org/norrskenvc,https://www.linkedin.com/company/norrskenvc/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Niklas Adalberth,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,678
Moscow Seed Fund,https://www.crunchbase.com/organization/moscow-seed-fund,"Angel Group, Venture Capital",87,1,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Moscow Seed Fund is an organization for the development of venture and seed investment in Moscow.,82,,28,Active,2005-01-01,year,http://mosinnov.ru/,https://www.linkedin.com/company/moscowseedfund/,,,1,Anton Vishchanenko,1-10,"Debt, Early Stage Venture, Seed",,,Private,"28,363"
Kernel Capital,https://www.crunchbase.com/organization/kernel-capital-partners,"Private Equity Firm, Venture Capital",86,17,"Cork, Cork, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kernel Capital is manager of The Bank of Ireland Kernel Capital Venture Funds and has offices in Cork, Dublin & Belfast.",64,1,45,Active,1999-01-01,year,http://www.kernel-capital.com,https://www.linkedin.com/company-beta/1469416/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Niall Olden,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"22,703"
peercheque,https://www.crunchbase.com/organization/peercheque,"Syndicate, Venture Capital",86,3,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),peercheque is an early stage investor in some of the most exciting technology startups being built in India.,85,,1,Active,2022-01-01,year,https://peercheque.com,https://www.linkedin.com/company/peercheque/,"Consulting, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,"Early Stage Venture, Seed",,,Private,"27,715"
H-FARM,https://www.crunchbase.com/organization/h-farm,"Accelerator, Corporate Venture Capital, Incubator",86,19,"Roncade, Veneto, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",H-FARM is an innovative platform set up in 2005 to help entrepreneurs launch new initiatives and support the digitalisation of Corporates,78,,6,Active,2005-01-01,month,http://www.h-farm.com/en/,https://www.linkedin.com/company/h-farm/,"B2B, Blockchain, Fashion, FinTech, Food and Beverage, Internet of Things, Retail, SaaS, Tourism, Travel","Blockchain and Cryptocurrency, Clothing and Apparel, Commerce and Shopping, Design, Financial Services, Food and Beverage, Internet Services, Other, Software, Travel and Tourism",2,"Maurizio Rossi, Riccardo Donadon",501-1000,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Public,"27,740"
Peak,https://www.crunchbase.com/organization/peak-capital,Venture Capital,85,8,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","The early-stage VC fully backed by entrepreneurs - with the scars to prove it. Pre-Seed - Series A • SaaS, Marketplaces & Platforms • Europe",63,,52,Active,2007-01-01,day,http://www.peak.capital,https://www.linkedin.com/company/738629/,"FinTech, IaaS, Marketplace, PaaS, SaaS, Software","Commerce and Shopping, Financial Services, Software",5,"Adopt IQ, Hein Siemerink, Heleen Dura - van Oord, Johan van Mil, Stefan Bary",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"6,526"
PROfounders Capital,https://www.crunchbase.com/organization/profounders-capital,Venture Capital,84,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",PROfounders Capital is an early-stage VC backed by successful entrepreneurs and focused on investing in technology start-ups across Europe.,57,,26,Active,2009-06-01,day,https://www.profounderscapital.com/,https://www.linkedin.com/company/profounders-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",7,"Brent Hoberman, Jonathan Goodwin, Michael Birch, Peter Dubens, Rogan Angelini-Hurll, Sean Seton-Rogers, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"2,959"
Deepbridge Capital,https://www.crunchbase.com/organization/deepbridge-capital,Venture Capital,84,1,"Chester, Cheshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Deepbridge is a different kind of investment manager.,62,,60,Active,2010-01-01,year,http://www.deepbridgecapital.com,https://www.linkedin.com/company/1315949,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Ian Warwick,11-50,Early Stage Venture,,,Private,"6,426"
LVP,https://www.crunchbase.com/organization/london-venture-partners,Venture Capital,84,17,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",London Venture Partners is a seed fund that focuses on the game ecosystem.,56,1,27,Active,2010-01-01,year,http://www.londonvp.com,http://www.linkedin.com/company/london-venture-partners,"Casual Games, Gaming, MMO Games, Online Games, Venture Capital, Video Games","Financial Services, Gaming, Lending and Investments",3,"David Gardner, David Lau-Kee, Paul Heydon",11-50,"Early Stage Venture, Seed, Venture",,,Private,"8,361"
Sway Ventures,https://www.crunchbase.com/organization/swayvc,Venture Capital,84,23,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Sway Ventures is a venture capital firm that invests in early to mid-stage technology companies.,54,2,23,Active,2013-04-29,day,http://www.swayvc.com,https://www.linkedin.com/company/sway-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Bill Malloy, Brent Granado, Brian Nugent, Darius Sankey",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"14,096"
APY Ventures,https://www.crunchbase.com/organization/apy-ventures,Venture Capital,83,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",APY Ventures is a venture capital firm focused on early stage technology startups.,66,,29,Active,,,https://www.apyventures.com/,https://www.linkedin.com/company/apyventures/,,,,,11-50,Early Stage Venture,,,Private,"4,238"
ODYSSEE VENTURE,https://www.crunchbase.com/organization/odyssee-venture,"Private Equity Firm, Venture Capital",83,38,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",ODYSSEE Venture is a French Venture Capital and Private Equity firm.,70,6,62,Active,1999-01-01,year,http://www.odysseeventure.com,https://www.linkedin.com/company/odyssee-venture,"Asset Management, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Mathieu Boillet, Sébastien Sassolas",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"17,758"
Imprimatur Capital Fund Management,https://www.crunchbase.com/organization/imprimatur-capital,Micro VC,82,6,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Imprimatur Capital Fund Management is a seed stage VC firm that invests in tech start-ups based initially in the Baltic and Nordic region.,59,,17,Active,2010-06-11,day,http://www.icfm.lv/,http://www.linkedin.com/company/1196743,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Janis Janevics, Toby Moore",1-10,Seed,,,Private,"28,974"
Rheingau Founders,https://www.crunchbase.com/organization/rheingau-founders,Venture Capital,81,12,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rheinhau Founders is a Berlin&Munich based venture capital firm,48,3,22,Active,2011-01-01,year,http://rheingau-founders.com,http://www.linkedin.com/company/rheingau-founders,"Finance, Financial Services, FinTech, Incubators, Media and Entertainment, SaaS, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment, Software",5,"Johann Reich, Kai Hansen, Marius Weber, Philipp Hartmann, Tobias Johann",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"23,704"
Jeremy Yap,https://www.crunchbase.com/person/jeremy-yap,Individual/Angel,81,22,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Jeremy is a full time angel from Singapore who invests across North America and Europe.,79,2,,,,,http://angel.co/jermyap,http://www.linkedin.com/in/jermyap,,,,,,Seed,,,,"54,752"
Bonsai Partners,https://www.crunchbase.com/organization/bonsai-partners,"Secondary Purchaser, Venture Capital",80,18,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bonsai Partners is a venture capital firm investing in both primary and secondary opportunities, in tech startups from Europe",62,1,11,Active,2018-10-01,month,https://www.bonsaipartners.eu,https://www.linkedin.com/company/bonsaipartners/,,,4,"Andrés de la Morena, Javier Cebrián Monereo, Juan Teijeiro, Martí Escursell",1-10,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"4,363"
Gary Vaynerchuk,https://www.crunchbase.com/person/gary-vaynerchuk,"Individual/Angel, Investment Partner",80,33,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Gary Vaynerchuk is the Chairman of VaynerX. He previously worked at Resy as a Co-Founder. Gary Vaynerchuk attended Mount Ida College.,74,2,6,,,,https://about.me/garyvee,http://www.linkedin.com/in/garyvaynerchuk,,,,,,Seed,,,,"21,287"
Kelvin Capital,https://www.crunchbase.com/organization/kelvin-capital,"Angel Group, Syndicate",78,,"Glasgow, Glasgow City, United Kingdom","Europe, Middle East, and Africa (EMEA)",We invest venture capital in to globally ambitious companies which have the potential to deliver a significant return to our investors,30,,34,Active,2009-01-01,day,https://www.kelvincapital.com/,https://www.linkedin.com/company/kelvin-capital/,"AgTech, Hardware, Health Care, Life Science, Manufacturing, Software","Agriculture and Farming, Biotechnology, Hardware, Health Care, Manufacturing, Science and Engineering, Software",2,"Jim Hall, John McNicol",1-10,"Early Stage Venture, Private Equity",,,Private,"24,692"
TomorrowVentures,https://www.crunchbase.com/organization/tomorrow-ventures,Micro VC,77,18,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",TomorrowVentures is an early stage venture capital firm that funds lifestyle-focused companies.,55,3,11,Active,2009-01-01,year,http://www.tomorrowvc.com,https://www.linkedin.com/company/tomorrow-ventures/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Eric Schmidt,1-10,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"21,128"
Novo Ventures,https://www.crunchbase.com/organization/novo-ventures,Corporate Venture Capital,77,40,"Bagsværd, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Novo A/S is a Danish private limited liability company wholly owned by the Novo Nordisk Foundation, and the holding company of the Novo",58,21,28,Active,1999-01-01,day,https://www.novoholdings.dk/investments/ventures/,,"Asset Management, Finance, Social","Community and Lifestyle, Financial Services",,,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"24,654"
Butterfly Ventures,https://www.crunchbase.com/organization/butterfly-ventures,Venture Capital,76,2,"Oulu, Oulu, Finland","European Union (EU), Nordic Countries, Scandinavia","One of the leading seed stage focused VCs in the Nordics. Looking for deep tech, hardware, and hardware interfacing software.",66,,30,Active,2012-01-01,year,http://butterfly.vc,http://www.linkedin.com/company/butterfly-ventures,"Banking, Finance, Venture Capital","Financial Services, Lending and Investments",3,"Antti Kosunen, Juho Risku, Matti Kanninen",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"6,482"
Eden Ventures,https://www.crunchbase.com/organization/eden-ventures,Venture Capital,75,20,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Eden Ventures invests in technology companies in the UK and Ireland.,43,,16,Closed,2002-01-01,year,http://www.edenventures.co.uk,https://www.linkedin.com/company/eden-ventures,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Andy Chung, Russell Andersson",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"28,163"
Betaspring,https://www.crunchbase.com/organization/betaspring,"Accelerator, Venture Capital",75,8,"Providence, Rhode Island, United States","East Coast, New England, Northeastern US",Betaspring offers a mentorship-driven providence-based accelerator program for technology and design startups.,74,,,Active,2009-01-01,year,http://betaspring.com,http://www.linkedin.com/company/324514,"Automotive, Education, Incubators, Internet, Mobile","Education, Financial Services, Internet Services, Lending and Investments, Mobile, Transportation",3,"Allan Tear, Jack Templin, Owen Johnson",1-10,Seed,,,Private,"35,204"
Accelerace,https://www.crunchbase.com/organization/accelerace,"Accelerator, Venture Capital",74,8,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Pre-traction venture fund investing in Denmark, Nordics, Baltics and Italy",62,,26,Active,2008-01-01,day,http://www.accelerace.io,http://www.linkedin.com/company/1561499,"Biotechnology, Blockchain, CleanTech, Consulting, EdTech, Financial Services, FinTech, Food and Beverage, Health Care, Internet of Things","Biotechnology, Blockchain and Cryptocurrency, Education, Financial Services, Food and Beverage, Health Care, Internet Services, Other, Professional Services, Science and Engineering, Software, Sustainability",2,"David Today Ventzel, Peter Torstensen",11-50,"Early Stage Venture, Seed",,,Private,"8,102"
MVM Life Science Partners,https://www.crunchbase.com/organization/mvm-life-science-partners,Venture Capital,73,24,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","MVM Life Science Partners is a venture capital firm specializing in investments in start-up, early stage, mid venture, late venture.",49,11,31,Active,1997-01-01,year,http://mvm.com,https://www.linkedin.com/company/mvm-life-science-partners-llp,"Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",1,Stephen Reeders,11-50,"Debt, Early Stage Venture, Late Stage Venture, Venture",,,Private,"4,481"
Innovation Norway,https://www.crunchbase.com/organization/innovation-norway,"Government Office, Micro VC",73,6,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Norwegian Government's most important instrument for innovation and development of Norwegian enterprises and industry,59,4,35,Active,2003-12-19,day,http://www.innovasjonnorge.no/,https://www.linkedin.com/company/innovation-norway,"Consulting, Marketing, Trading Platform","Financial Services, Lending and Investments, Professional Services, Sales and Marketing",1,Håkon Haugli,501-1000,"Grant, Seed",,,Private,"18,464"
Paca Investissement,https://www.crunchbase.com/organization/paca-investissement,Micro VC,73,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Paca Investissement is an investment and finance company that specializes providing investment services for startups.,67,,14,Closed,,,http://www.pacainvestissement.com/,,,,,,1-10,Seed,,,Private,"39,068"
Reflex Capital,https://www.crunchbase.com/organization/reflex-capital,Venture Capital,72,14,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Reflex Capital invests into people, their ideas, and their personalities. Industries are second.",52,,23,Active,2012-07-01,day,https://www.reflexcapital.com,https://www.linkedin.com/company/reflex-capital,"Finance, Venture Capital","Financial Services, Lending and Investments",2,"Josef Chvojka, Ondřej Fryc",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"9,141"
Boğaziçi Ventures,https://www.crunchbase.com/organization/boğaziçi-ventures,"Fund Of Funds, Hedge Fund, Private Equity Firm, Secondary Purchaser, Venture Capital",71,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",We invest in disruptive innovation!,54,,38,Active,2015-01-01,year,http://www.bogaziciventures.com/,https://www.linkedin.com/company/bogazici-ventures/,"Asset Management, Financial Services, FinTech, Gaming, Hedge Funds, Impact Investing, Retail Technology, Venture Capital","Commerce and Shopping, Financial Services, Gaming, Hardware, Lending and Investments, Software",3,"Baris Ozistek, Burak Balık, Kazım Akalın",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Seed",,,Private,"4,622"
Nesta Ventures,https://www.crunchbase.com/organization/nesta-investments,"Corporate Venture Capital, Venture Capital",71,12,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Nesta Ventures is a venture capital arm of NESTA specializing in direct and fund of fund investments.,39,1,7,Active,1998-01-01,year,https://www.nesta.org.uk,https://www.linkedin.com/company/nesta/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,David Puttnam,251-500,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"30,173"
SeedRocket,https://www.crunchbase.com/organization/seedrocket,"Accelerator, Entrepreneurship Program",70,15,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","SeedRocket is a technology startup accelerator that offers training, funding, and advisory services for entrepreneurs.",67,,45,Active,2008-01-01,year,http://www.seedrocket.com/en,https://www.linkedin.com/company/seedrocket/,"Finance, Financial Services, Information Technology","Financial Services, Information Technology",3,"Jesus Monleon, Oriol Vinzia, Vicente Arias",1-10,Seed,,,Private,"23,386"
Alliance VC,https://www.crunchbase.com/organization/alliance-venture,Venture Capital,69,9,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Alliance VC is a Nordic venture capital firm investing in exceptional early-stage tech companies and purpose-driven founders.,47,1,29,Active,2001-01-01,year,https://alliance.vc,https://www.linkedin.com/company/alliance-venture,Venture Capital,"Financial Services, Lending and Investments",2,"Bjorn Christensen, Erling Maartmann-Moe",1-10,"Early Stage Venture, Seed, Venture",,,Private,"5,463"
MHS Capital,https://www.crunchbase.com/organization/mhs-capital,Venture Capital,69,17,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",MHS Capital is a Venture Capital fund backed by an extraordinary group of technology executives and entrepreneurs.,42,3,17,Active,2006-01-01,day,http://www.mhscapital.com,https://www.linkedin.com/in/msugarman,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Mark Sugarman,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"20,913"
Caixa Capital,https://www.crunchbase.com/organization/caixa-capital-2,"Micro VC, Private Equity Firm, Venture Capital",69,5,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Caixa Capital invests across all sectors with a focus on information technology and is a Portuguese private equity and venture capital firm.,42,1,12,Active,1991-01-01,year,http://www.caixacapital.pt,https://www.linkedin.com/company/5098339?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5098339%2Cidx%3A2-2-3%2CtarId%3A1442308324415%2Ctas%3Acaixa%20capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Rui Rodrigues,1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"22,986"
Paris Business Angels,https://www.crunchbase.com/organization/paris-business-angels,Angel Group,69,10,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Paris Business Angels is an investment firm.,64,1,4,Active,2004-01-01,year,http://parisbusinessangels.com,https://www.linkedin.com/company/paris-business-angels/,"Banking, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"32,560"
Innogest Capital,https://www.crunchbase.com/organization/innogest-sgr,Venture Capital,68,12,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Innogest Capital is an italian investors with global expertise that focuses on seed and early stage ventures.,43,2,25,Active,2006-01-01,year,http://www.innogestcapital.com,https://www.linkedin.com/company/727388/,"Finance, Financial Services, Information and Communications Technology (ICT), Medical, Venture Capital","Financial Services, Health Care, Information Technology, Lending and Investments",3,"Claudio Giuliano, Claudio Rumazza, Marco Pinciroli",11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Venture",,,Private,"10,044"
First Fellow Partners,https://www.crunchbase.com/organization/first-fellow-partners,Family Investment Office,68,12,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Backing the entrepreneurs of tomorrow.,46,,15,Active,2012-07-01,day,https://firstfellow.com/,https://www.linkedin.com/company/first-fellow-partners,"Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",2,"Kim Groop, Risto Siilasmaa",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"10,651"
