Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
CrossCoin Ventures,https://www.crunchbase.com/organization/crosscoin-ventures,Accelerator,2,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",CrossCoin Ventures is a digital currency accelerator focused on technologists and entrepreneurs that use Ripple protocol.,2,,,Active,2014-01-01,year,http://www.crosscoinventures.com,https://www.linkedin.com/company/cross-coin-ventures,"Finance, Financial Services, Incubators","Financial Services, Lending and Investments",5,"Adam Marsh, Gary Kremen, Kairat Kaliyev, Ryan Orr, Steve Bennet",1-10,,,,Private,"62,990"
Ben Lin,https://www.crunchbase.com/person/ben-lin,"Individual/Angel, Investment Partner",2,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Ben Lin is the Co-Founder of Coral.,2,,,,,,,https://www.linkedin.com/in/ben-lin-a167a2a,,,,,,Seed,,,,"63,152"
Si14,https://www.crunchbase.com/organization/si14,,2,,"Vicenza, Veneto, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Si14 developes hardware and software technology to enhance other companies' product and business model,2,,1,Closed,2008-12-09,day,https://www.si14.com/,https://www.linkedin.com/company/si14,"Hardware, Health Care, Information Technology, Software","Hardware, Health Care, Information Technology, Software",,,11-50,,For Profit,,Private,"64,139"
Dmitry Korobkov,https://www.crunchbase.com/person/dmitry-korobkov-2,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","An angel investor, primarily focused on investing in marketing and advertising technology (MAdTech), as well as ‘Big Data’ and AI.  He was ...",2,,,,,,,https://www.linkedin.com/in/dmitry-korobkov/,,,,,,Seed,,,,"64,289"
ForumOxford (at the University of Oxford),https://www.crunchbase.com/organization/forumoxford,University Program,2,,,,Mobile Apps & Technologies Conference,2,,,Active,2007-04-13,day,http://www.forumoxford.com,,"Apps, Internet, Mobile","Apps, Internet Services, Mobile, Software",,,,,For Profit,,Private,"64,419"
Karbon Invest AS,https://www.crunchbase.com/organization/karbon-invest-as,Venture Capital,2,1,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Karbon Invest er et investeringsselskap med investeringer i unoterte og børsnoterte selskaper samt eiendom.,2,1,,Active,1997-01-01,year,https://karbon.no/no/,,,,,,1-10,,,,Private,"64,831"
Guillaume Cuvelier,https://www.crunchbase.com/person/guillaume-cuvelier,Individual/Angel,2,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Guillaume Cuvelier is the Founder of SVEDKA. He attended the University of Virginia Darden School of Business.,2,,,,,,,https://www.linkedin.com/in/guillaume-cuvelier-2482062,,,,,,Seed,,,,"65,088"
Richard Muirhead,https://www.crunchbase.com/person/richard-muirhead,"Individual/Angel, Investment Partner",2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Since 1995, Richard Muirhead has been involved in starting, funding, building and finding long-term homes for innovative software and intern...",2,,,,,,,https://www.linkedin.com/in/richardmuirhead/,,,,,,Seed,,,,"65,146"
Playbossa Ventures SL (Grupo Matutes),https://www.crunchbase.com/organization/playbossa-ventures-sl-grupo-matutes,Venture Capital,2,,"Alicante, Comunidad Valenciana, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Prestación de Servicios. Actividades de Gestión y Administración. Servicios Educativos, Sanitarios, de Ocio y Entretenimiento",2,,,Active,1982-01-01,year,http://www.grupovalero.com,https://www.linkedin.com/company/valero-grupo-,E-Commerce,Commerce and Shopping,,,251-500,,,,Private,"65,214"
Florian Jansen,https://www.crunchbase.com/person/florian-jansen-b6d5,Individual/Angel,2,1,"Portugal, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Florian Jansen is the Co-Founder & CEO at Nicity. Florian attended London School of Economics and Political Science.,2,,,,,,,https://www.linkedin.com/in/florian-jansen-b679a91b/,,,,,,Seed,,,,"65,557"
Fubra,https://www.crunchbase.com/organization/fubra,Venture Capital,2,,"Aldershot, Hampshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Fubra is a privately held online media owner based in Hampshire, UK. Fubra's core business is the ownership and operation of over 100 web",2,,,Active,2000-04-07,day,http://www.fubra.com,http://www.linkedin.com/company/fubra-limited,"Ad Server, Advertising","Advertising, Sales and Marketing",,,11-50,Early Stage Venture,For Profit,,Private,"66,146"
Sächsische Beteiligungsgesellschaft,https://www.crunchbase.com/organization/schsische-beteiligungsgesellschaft,Venture Capital,2,,"Dresden, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",SÃ¤chsische Beteiligungsgesellschaft was founded in 1997,2,,1,Active,1997-01-01,year,http://www.sbg.sachsen.de,https://www.linkedin.com/company/sächsische-aufbaubank---förderbank--,,,,,1-10,Late Stage Venture,,,Private,"66,614"
Estonian Research Council,https://www.crunchbase.com/organization/estonian-research-council,Government Office,2,,"Tartu, Tartumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Estonian Research Council is a government agency that promotes research funding, development, and innovation systems for society.",2,,,Active,,,https://etag.ee/en/,https://www.linkedin.com/company/eesti-teadusagentuur/,"Association, Communities, Government","Community and Lifestyle, Government and Military, Other",,,51-100,,,,Private,"66,706"
EPIC Private Equity,https://www.crunchbase.com/organization/epic-private-equity,"Private Equity Firm, Venture Capital",2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",EPIC Private Equity is an investment and advisory boutique established in 2001.,2,,1,Active,2001-01-01,year,http://www.epicprivateequity.com/,https://www.linkedin.com/company/epic-private-equity/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,,,Made Acquisitions,Private,"66,753"
La Javaness,https://www.crunchbase.com/organization/lajavaness,Accelerator,2,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",La Javaness is accelerating innovative digital projects startups.,2,,1,Active,2015-01-01,year,http://lajavaness.com/,https://www.linkedin.com/company/la-javaness/,"Finance, Online Portals, Venture Capital","Financial Services, Internet Services, Lending and Investments",1,Romain Grosjean,11-50,Seed,,,Private,"66,776"
Accelerator B8,https://www.crunchbase.com/organization/accelerator-b8-provides-accelerated-development-for-startups-including-financing-coworking-space,Accelerator,2,,"Yakutsk, Sakha, Russian Federation","Europe, Middle East, and Africa (EMEA)","Accelerator B8 provides accelerated development for startups including financing, mentorship, infrastructure and coworking space.",2,,,Active,,,https://b8accelerator.com/,,,,,,,Seed,,,Private,"66,856"
NBG Business Seeds,https://www.crunchbase.com/organization/nbg-business-seeds,,2,,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",NBG (National Bank of Greece) Business Seeds is an integrated program designed to foster innovative and export-oriented entrepreneurship.,2,,1,Active,1841-01-01,year,https://www.nbg.gr/en/nbgseeds,https://www.linkedin.com/company/national-bank-of-greece,,,,,,,For Profit,,Private,"67,975"
BioExel,https://www.crunchbase.com/organization/bioexel,Accelerator,2,,"Galway, Galway, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bridging the Gap Between Technology, De-risking and Raising Investment.",2,,,Active,2017-01-01,year,http://www.bioexel.ie/,https://www.linkedin.com/company/bioexelire,,,,,,Early Stage Venture,,,Private,"68,127"
Microsec,https://www.crunchbase.com/organization/microsec-ltd,,2,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Microsec provides services and business solutions based on public key infrastructure.,1,,,Active,1984-01-01,year,https://www.microsec.hu,https://www.linkedin.com/company/microsec-ltd,"Consulting, Digital Signage, Document Preparation, E-Signature, Enterprise Software, Identity Management, Software, Software Engineering","Administrative Services, Information Technology, Privacy and Security, Professional Services, Sales and Marketing, Science and Engineering, Software",,,51-100,,For Profit,,Private,"68,425"
Motec ventures,https://www.crunchbase.com/organization/motec-ventures-gmbh,Venture Capital,2,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",A growth fund for leading medium-sized companies: a smart mobility venture platform at the interface between SMEs and start-ups.,1,,,Active,2018-01-01,year,https://www.motec.vc,https://www.linkedin.com/company/motec-ventures/,"Automotive, Financial Services, Innovation Management, Small and Medium Businesses, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services, Transportation",2,"Berthold Baurek-Karlic, Geza Brugger",1-10,"Seed, Venture",,,Private,"68,644"
InterCapital,https://www.crunchbase.com/organization/intercapital,Venture Capital,2,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","InterCapital is a venture capital firm based in Lisbon, Portugal.",2,,,Closed,2012-08-02,day,http://www.intercapital.pt,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"João Paulo Champalimaud, Pedro Andrade Nunes",1-10,"Early Stage Venture, Seed",,,Private,"68,841"
Ioan Alexandru Dragan,https://www.crunchbase.com/person/ioan-alexandru-dragan,Individual/Angel,2,,"Cluj-napoca, Cluj, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ioan Alexandru Dragan - CEO @ FLUX.aero,2,,2,,,,,https://www.linkedin.com/in/ioanalexandrudragan/,,,,,,,,,,"69,088"
Obor Capital,https://www.crunchbase.com/organization/obor-capital,Venture Capital,2,,"Phnom Penh, Phnum Penh, Cambodia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",OBOR Capital is a Venture Capital and Project Management firm based in Phnom Penh,2,,2,Active,2016-01-01,year,http://www.oborcapital.com/,https://www.linkedin.com/company/obor-capital,,,,,1-10,Early Stage Venture,,,Private,"69,262"
Peiffer New Solutions,https://www.crunchbase.com/organization/peiffer-new-solutions,Venture Capital,2,1,"Traun, Oberosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture capital investor of Austrian Pfeiffer Group,2,,1,Closed,,,http://www.pfeiffernewsolutions.at,,,,,,,,For Profit,,Private,"69,296"
Working Capital Telecom Italia,https://www.crunchbase.com/organization/working-capital-telecom-italia,Venture Capital,2,,"Roma, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Working Capital is a program for Italian innovation ecosystem, aiming young entrepreneurial talents to create new web and tech companies.",2,,,Closed,2009-01-01,year,http://www.workingcapital.telecomitalia.it/,http://www.linkedin.com/in/workingcapitalteam,Internet,Internet Services,,,,Grant,,,Private,"69,585"
Necotium,https://www.crunchbase.com/organization/necotium,Angel Group,2,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Necotium  invests in information technology companies and is a seed- and early-stage venture capital firm based in Barcelona.,2,,,Closed,2011-01-01,year,,,Venture Capital,"Financial Services, Lending and Investments",1,Manuel Mates Garcia,,"Early Stage Venture, Seed",,,Private,"69,771"
Kuju plc,https://www.crunchbase.com/organization/kuju-plc,,2,,"Croydon, Croydon, United Kingdom","Europe, Middle East, and Africa (EMEA)","Kuju makes compelling games and branded experiences for VR, AR, console and PC platforms.",2,,,Active,1998-01-01,year,http://www.kuju.com/,https://www.linkedin.com/company/164643/,"Computer, Digital Entertainment, Music, Online Games, Video Games, Virtual Reality","Consumer Electronics, Gaming, Hardware, Media and Entertainment, Music and Audio, Software",,,51-100,,For Profit,,Private,"69,787"
Xantera Venture Capital,https://www.crunchbase.com/organization/xantera-venture-capital,Incubator,2,,"München, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Xantera Venture Capital is a start-up incubator located in Germany.,1,,,Active,2011-01-01,year,https://www.xantera.ag/,https://www.linkedin.com/company-beta/3265881/,,,,,11-50,Seed,,,Private,"69,797"
J. Kim Fennell,https://www.crunchbase.com/person/kim-fennell,Individual/Angel,2,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","J. Kim Fennell is a long time executive of multiple, iconic Silicon Valley companies. He is currently an active Board Director and Angel Inv...",2,,,,,,,http://www.linkedin.com/in/jkflinkedin,,,,,,Seed,,,,"69,870"
Chris Ouwinga,https://www.crunchbase.com/person/chris-ouwinga,Individual/Angel,2,,"The Netherlands, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Chris Ouwinga is Chairman of UNIT4 NV. He co-founded UNIT4 in 1980 and was initially responsible for various functional areas of the company...,2,,,,,,,http://www.linkedin.com/in/chrisouwinga,,,,,,Seed,,,,"69,994"
Netzwerk 360,https://www.crunchbase.com/organization/netzwerk-360,,2,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Netzwerk 360 offers a combination of financial support and infrastructure service to help founders to focus on their idea,2,,2,Active,2014-01-01,year,http://www.netzwerk360.net/cms/index.php,https://www.linkedin.com/company/10165349,,,1,Sebastian Wiesner,1-10,,,,Private,"70,164"
Startup UCLA Accelerator,https://www.crunchbase.com/organization/startup-ucla-accelerator,Accelerator,2,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Startup UCLA Accelerator provides a workspace, guidance, legal services, and mentors to early-stage companies.",2,,1,Active,2012-01-01,year,http://startupucla.com/,https://www.linkedin.com/company/startup-ucla,"Consulting, Finance, Financial Services, Internet, Internet of Things, Legal, Local","Financial Services, Internet Services, Professional Services, Sales and Marketing",1,Robert Jadon,11-50,,,,Private,"70,278"
MCI Management Center Innsbruck,https://www.crunchbase.com/organization/mci-management-center-innsbruck,University Program,2,,"Innsbruck, Tirol, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","MCI Management Center Innsbruck is a school focusing on science, economics, and consulting.",2,,1,Active,1995-01-01,year,http://www.mci.edu/,https://www.linkedin.com/company/management-center-innsbruck,,,,,501-1000,,,,Private,"70,403"
Grupo zeta,https://www.crunchbase.com/organization/grupo-zeta,,2,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","THE ZETA GROUP, WHICH IS PART OF THE IBERIAN PRESS SINCE JUNE 2019.",2,,,Active,1976-01-01,year,http://www.grupozeta.es/,https://www.linkedin.com/company/grupo-zeta/,Publishing,"Content and Publishing, Media and Entertainment",,,1001-5000,,For Profit,,Private,"71,037"
Welfare Tech invests,https://www.crunchbase.com/organization/welfare-tech-invests,Venture Capital,2,,"Odense, Syddanmark, Denmark","European Union (EU), Nordic Countries, Scandinavia",Providing loans to entrepreneurial companies in the Region of Southern outlying areas.,2,,1,Active,,,http://www.welfaretechinvest.dk/,,,,,,,,,,Private,"71,063"
Swansea Innovation,https://www.crunchbase.com/organization/swansea-innovation,,2,,"Swansea, Swansea, United Kingdom","Europe, Middle East, and Africa (EMEA)",Swansea Innovation helps in the management and exploitation of intellectual property.,2,,2,Active,1998-01-19,day,http://www.swanseainnovations.com/,,"Finance, Management Consulting, Service Industry","Financial Services, Other, Professional Services",,,1-10,,For Profit,,Private,"71,220"
SAMBA,https://www.crunchbase.com/organization/samba-e9da,Angel Group,2,,"Le Bourget-du-lac, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",SAMBA is a well-known general interest organization committed to local investment and a part of the nationwide France Angels network.,2,,,Active,2006-01-01,year,https://samba-investisseurs.fr,https://www.linkedin.com/company/samba-investisseurs-de-proximite,,,,,1-10,,,,Private,"71,248"
JOA Ventures,https://www.crunchbase.com/organization/joa-ventures,Incubator,2,,"Delft, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",JOA Ventures invests in high-tech startups that bring innovative and scalable products fast and to a large market.,2,,1,Active,2015-01-01,year,http://joa.ventures/,https://in.linkedin.com/company/joa-ventures,,,,,1-10,Seed,,,Private,"71,261"
IMPOWER FINANCE,https://www.crunchbase.com/organization/impower-finance,,2,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investment and Development Group,2,,,Active,1999-03-02,day,http://www.impower-finance.cz,,"Enterprise Software, Public Relations, Social Media","Internet Services, Media and Entertainment, Sales and Marketing, Software",,,1-10,,For Profit,Made Acquisitions,Private,"71,311"
Seedstartup,https://www.crunchbase.com/organization/seedstartup,Accelerator,2,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Seedstartup invests in technology startups from around the world.,2,,1,Active,2011-01-01,year,http://seedstartup.com,http://www.linkedin.com/in/ronyelnashar,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"71,488"
Val De France Angels,https://www.crunchbase.com/organization/val-de-france-angels,Angel Group,2,,"Tours, Centre, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Valdefranceangels is a Business Angels.,2,,,Active,2007-01-01,year,http://www.valdefranceangels.fr/,https://www.linkedin.com/company/val-de-france-angels/,Finance,Financial Services,,,11-50,,,,Private,"72,237"
Stockhorn Capital,https://www.crunchbase.com/organization/stockhorn-capital,"Private Equity Firm, Venture Capital",2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Stockhorn Capital invest in unique businesses whose proprietary technology proposition meets a burning demand for market disruption.,1,,1,Active,2015-01-01,year,https://www.stockhorncapital.com/,https://www.linkedin.com/company/stockhorn-capital,,,1,Inna Kaushan,1-10,,,,Private,"72,393"
Genesis Investments,https://www.crunchbase.com/organization/genesis-investments,,2,,"Mckinney, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",Genesis Investments is a consulting firm that helps emerging start-ups gain business tools and provides advisory and legal support as well.,2,,2,Closed,2013-01-01,day,http://www.genesisinvestments.us/,https://www.linkedin.com/company/genesis-investments,"Advice, Consulting, Legal","Media and Entertainment, Professional Services",,,11-50,,For Profit,,Private,"72,492"
MBMV,https://www.crunchbase.com/organization/mbmv,Venture Capital,2,,"Schwerin, Mecklenburg-Vorpommern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",MBMV supports regional companies in the form of open and silent investments in financing their business projects.,2,,,Active,,,https://www.mbg-mv.de,https://www.linkedin.com/company/mittelst-ndische-beteiligungsgesellschaft-mecklenburg-vorpommern-mbh,,,,,11-50,,,,Private,"72,551"
GVC,https://www.crunchbase.com/organization/gvc,Micro VC,2,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",GVC is an investment management firm that connects entrepreneurs and investors.,2,,1,Active,2014-01-01,year,http://gvcapital.es/,http://www.linkedin.com/company/gin-venture-capital,Finance,Financial Services,,,11-50,,,,Private,"72,555"
Addnode Group,https://www.crunchbase.com/organization/addnode-group,,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Addnode Group provides mission-critical IT solutions to select markets in both the private and public sectors,1,,,Active,2003-01-01,year,http://www.addnodegroup.com,https://www.linkedin.com/company/addnode-group-ab,"Information Technology, Management Information Systems, Software","Information Technology, Software",,,1001-5000,,For Profit,Made Acquisitions,Public,"73,013"
Edpstarter,https://www.crunchbase.com/organization/edpstarter,"Accelerator, Incubator",2,,"Sacavém, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","EDP ​​Starter is an incubation concept for startups in the energy sector, that allows them to enter the innovation ecosystem of EDP.",2,,1,Active,2016-01-01,year,http://www.edpstarter.com/,https://www.linkedin.com/company/edp/,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,,,,Private,"73,376"
Neil Young,https://www.crunchbase.com/person/neil-young,Individual/Angel,2,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Neil Young - Founder & Chief Executive Officer @ N3TWORK,2,,,,,,,https://www.linkedin.com/in/neil-young-b84113,,,,,,Seed,,,,"73,437"
ignite Ventures,https://www.crunchbase.com/organization/ignite-ventures-ltd,Venture Capital,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","A global seed fund investing and igniting kickass entrepreneurs at the intersection point of technology, beauty, and wellness.",2,,,Active,2020-01-21,day,,,,,,,1-10,,,,Private,"73,503"
Jason Yeh,https://www.crunchbase.com/person/jason-yeh-2,Individual/Angel,2,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US","Jason Yeh is the Founder of Adamant, a firm focused on making fundraising easier and more accessible for founders through education and comm...",2,,,,,,https://www.adamantventures.com,http://www.linkedin.com/in/jayyeh,,,,,,,,,,"73,598"
Capital Genetics,https://www.crunchbase.com/organization/capital-genetics,Venture Capital,2,,"Ljubljana, Ljubljana Urban Commune, Slovenia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Capital Genetics is a rapidly expanding privately held boutique advisory firm.,2,,1,Active,2012-01-01,year,https://www.capitalgenetics.com,https://www.linkedin.com/company/capitalgenetics,,,,,11-50,"Early Stage Venture, Seed",,,Private,"73,605"
Gergely NÉMETH,https://www.crunchbase.com/person/gergely-n-meth,Individual/Angel,2,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Gergely Németh is founder CEO and a Senior Consultant at Corporate Values since July 2005 and is based in Hungary. As a qualified psychologi...,1,,,,,,,https://www.linkedin.com/in/gergelynemeth1,,,,,,Seed,,,,"74,233"
Roberto Bonanzinga,https://www.crunchbase.com/person/roberto-bonanzinga,"Individual/Angel, Investment Partner",2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Roberto Bonanzinga is co-founder and Investment Partner at InReach Ventures the first software powered investment firm to be fully focused o...,1,,,,,,https://medium.com/entrepreneurship-at-work,http://www.linkedin.com/in/bonanzinga,,,,,,Seed,,,,"74,365"
FI.R.A.,https://www.crunchbase.com/organization/fi-r-a,,2,,"Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),FI.R.A. is a major robotics competition with the goal of using sports as benchmark problems for state of the art research in robotics.,2,,,Active,1996-01-01,year,http://www.firaworldcup.org/VisitorPages/default.aspx?itemid=3,https://www.linkedin.com/company/fira-roboworldcup,,,,,,,For Profit,,Private,"74,446"
Rising Tide Europe,https://www.crunchbase.com/organization/rising-tide-europe,Venture Capital,2,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rising Tide Europe movement strives to create opportunities for women to thrive in their professional and personal lives.,2,,,Active,2015-01-01,year,http://www.risingtide.eu,https://www.linkedin.com/company/rising-tide-eu,,,,,1-10,"Early Stage Venture, Seed",For Profit,,Private,"74,468"
The Swedish Internet Foundation,https://www.crunchbase.com/organization/the-internet-foundation-in-sweden,,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",An independent organization for the benefit of the public that promotes the positive development of the internet in Sweden.,2,,2,Active,1997-01-01,year,https://www.iis.se/english/,http://www.linkedin.com/company/.se,"Association, Internet","Internet Services, Other",,,51-100,,For Profit,,Private,"74,485"
Wineus,https://www.crunchbase.com/organization/wineus,,2,,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",Wineus is a finance boutique lead by entrepreneurs.,1,,2,Active,2008-01-01,year,https://www.wineus.ch/,https://www.linkedin.com/company/wineus-ag/,"Business Development, Financial Services","Financial Services, Professional Services",,,11-50,,,Made Acquisitions,Private,"74,564"
Limerock Fund Manager,https://www.crunchbase.com/organization/limerock-fund-manager,,2,1,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",Limerock Fund Manager focuses on attractive small and medium enterprises and provides growth and expansion capital with no buyout element.,2,,1,Active,2014-01-01,year,https://www.limerock.sk,https://www.linkedin.com/company/limerock-fund-manager,"Banking, Small and Medium Businesses, Venture Capital","Financial Services, Lending and Investments, Other",,,1-10,,For Profit,,Private,"74,718"
Transformative Energy and Materials Capital (TEM Capital),https://www.crunchbase.com/organization/transformative-energy-and-materials-capital-tem-capital,Venture Capital,2,1,"Golden Valley, Arizona, United States",Western US,Transformative Energy and Materials Capital is a fund manager for the transformative energy & materials fund.,2,,1,Active,2013-01-01,year,http://www.temcapital.com,,,,,,11-50,Late Stage Venture,,,Private,"74,863"
BWM GmbH,https://www.crunchbase.com/organization/bwm-gmbh,Venture Capital,2,1,"Lilienthal, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BWM GmbH provides mechanical and electronic engineers and software specialists take care of the fabrication and commissioning.,1,,,Active,1961-01-01,year,http://www.bwm-gmbh.de/,https://www.linkedin.com/company/bremer-werk-f%C3%BCr-montagesysteme-gmbh/,,,,,11-50,,,,Private,"74,871"
Babek Ismayil,https://www.crunchbase.com/person/babek-ismayil,Individual/Angel,2,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Babek has over 10 years of experience working as credit derivatives, high yield and distressed debt trader at JP Morgan and 7 years as an an...",2,1,,,,,,https://www.linkedin.com/in/babek-ismayil-53094a1/,,,,,,,,,,"76,052"
MAS Angel Fund,https://www.crunchbase.com/organization/makeastartup-com,Angel Group,2,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",MAS Angel Fund is an angel investment group specialized in early stage investments.,2,,,Active,2011-07-01,day,http://angelfund.vc,https://www.linkedin.com/company/angelfund-vc/about/,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",1,Benjamin Rohe,1-10,Seed,,,Private,"76,175"
Carlo Gualandri,https://www.crunchbase.com/person/carlo-gualandri,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Carlo Gualandri is the founder and CEO at Soldo. Gualandri is an Italian technology entrepreneur whose innovative companies have broken n...,1,,,,,,,https://www.linkedin.com/in/cgualandri,,,,,,Seed,,,,"76,197"
Debjit Chaudhuri,https://www.crunchbase.com/person/debjit-chaudhuri,Individual/Angel,2,,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Debjit D. Chaudhuri is the Co-Founder and Managing Director of Bunton GmbH, where he leads product development and platform strategy. With a...",1,,,,,,,https://www.linkedin.com/in/debjitdc,,,,,,Seed,,,,"76,569"
Les Entrepreneurs Réunis,https://www.crunchbase.com/organization/les-entrepreneurs-réunis,,2,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Provides strategic consultancy , board position, business coaching to founders or investors",2,,,Active,2014-01-01,year,http://ler-associes.fr/,https://www.linkedin.com/company/les-entrepreneurs-réunis,"Consulting, Insurance, Legal","Financial Services, Professional Services",,,11-50,,For Profit,,Private,"76,803"
Martin Rost,https://www.crunchbase.com/person/martin-rost,Individual/Angel,2,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Martin Rost is the Vice President Zalando Lounge (Shopping Club model of Zalando), Offline and Overstock at Zalando. He is responsible for >...",2,,,,,,,https://www.linkedin.com/in/martin-rost-29b51870?authType=NAME_SEARCH&authToken=SKgh&locale=en_US&trk=tyah&trkInfo=clickedVertical%3Amynetwork%2CclickedEntityId%3A252101783%2CauthType%3ANAME_SEARCH%2Cidx%3A1-1-1%2CtarId%3A1483468759697%2Ctas%3Amartin%20rost%20zal,,,,,,Seed,,,,"77,483"
International Technology Solutions,https://www.crunchbase.com/organization/international-technology-solutions,,2,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","International Technology Solutions operates as an investment company for robotics, connected objects and their security.",2,,1,Active,2012-01-01,year,,,Information Technology,Information Technology,,,,,For Profit,,Private,"78,424"
