Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series A - PastPay,https://www.crunchbase.com/funding_round/pastpay-series-a--2a66ebef,PastPay,https://www.crunchbase.com/organization/pastpay,Series A,2024-09-10,12000000,EUR,13224394,,Platina Capital,"Advance Global Capital, BnL Start Partners, Jared Schrieber, Mark Ransford, MBH Bank, Platina Capital, Quantic Financial Solutions, STRT Holding Nyrt","21,697",,,,Early Stage Venture,PastPay is a FinTech startup that provides B2B payment solutions.,"B2B, Financial Services, FinTech, Payments","Budapest, Budapest, Hungary, Europe",https://pastpay.com/,,17080000,EUR,18786783,Early Stage Venture,7,8,,Yes,
Venture Round - Mantle,https://www.crunchbase.com/funding_round/mantle-4064-series-unknown--7f4f577f,Mantle,https://www.crunchbase.com/organization/mantle-4064,Venture - Series Unknown,2024-02-08,2800000,EUR,3017742,,Venrex,"Bust, Venrex","21,825",,,,,Mantle manufactures and sell CBD-oil products.,"Cosmetics, Personal Care and Hygiene, Personal Health","Rotterdam, Zuid-Holland, The Netherlands, Europe",https://mantleskin.com,,4834641,USD,4834641,,3,2,1,Yes,
Venture Round - Idenfit,https://www.crunchbase.com/funding_round/idenfit-series-unknown--1cf360ae,Idenfit,https://www.crunchbase.com/organization/idenfit,Venture - Series Unknown,2025-05-30,,,,,Ünlü Portföy,"PCP, Sistem Global, Turkey Development Fund, Ünlü Portföy","22,239",,,,,Idenfit is a cloud-based human resources and workforce management software company that manages employees and operations in firms.,"Human Resources, Information Technology, SaaS, Software, Virtual Workforce","Istanbul, Istanbul, Turkey, Europe",https://idenfit.com/,$1M to $10M,2120000,USD,2120000,,5,4,,Yes,
Series A - retraced,https://www.crunchbase.com/funding_round/retraced-series-a--c001c9d4,retraced,https://www.crunchbase.com/organization/retraced,Series A,2024-09-10,15000000,EUR,16530492,,Partech,"Alante Capital, Alstin Capital, F-LOG Ventures, Partech, Samaipata","22,544",,,,Early Stage Venture,Retraced provides a SaaS solution enabling tracing of fashion supply chains with Blockchain technology.,"Blockchain, Fashion, Retail Technology, SaaS, Supply Chain Management","Düsseldorf, Nordrhein-Westfalen, Germany, Europe",https://retraced.co,Less than $1M,22730000,EUR,24467910,Early Stage Venture,4,5,2,Yes,
Series A - Continuity,https://www.crunchbase.com/funding_round/continuity-9359-series-a--393eb48b,Continuity,https://www.crunchbase.com/organization/continuity-9359,Series A,2024-06-06,10000000,EUR,10891716,,115K,"115K, Bpifrance, Elaia","22,719",,,,Early Stage Venture,"Continuity, uses AI to help insurances improve underwriting for SME’s.","Artificial Intelligence (AI), SaaS","Paris, Ile-de-France, France, Europe",https://www.continuity-tech.ai/,$1M to $10M,15000000,EUR,16514963,Early Stage Venture,2,3,3,Yes,
Venture Round - Saigu Cosmetics,https://www.crunchbase.com/funding_round/saigu-cosmetics-series-unknown--4ff92ff6,Saigu Cosmetics,https://www.crunchbase.com/organization/saigu-cosmetics,Venture - Series Unknown,2024-10-17,1500000,EUR,1624379,,Zamit Capital,Zamit Capital,"23,294",,,,,Saigu es una marca de maquillaje natural y ecológico que utiliza ingredientes de proximidad y envases sostenibles en sus productos,"Cosmetics, E-Commerce, Organic","Barcelona, Catalonia, Spain, Europe",https://saigu.es,Less than $1M,1900000,EUR,2075799,,2,1,1,Yes,
Series A - G.ST Antivirals,https://www.crunchbase.com/funding_round/g-st-antivirals-series-a--c3d548f4,G.ST Antivirals,https://www.crunchbase.com/organization/g-st-antivirals,Series A,2024-01-25,6200000,EUR,6724293,,xista science ventures,"Lansdowne Partners, xista science ventures","23,510",,,,Early Stage Venture,G.ST Antivirals is a clinical-stage biotech company that develops broad-spectrum antivirals against infections of the respiratory tract.,"Biotechnology, Life Science","Vienna, Wien, Austria, Europe",https://www.gst-antivirals.com/,,8700000,EUR,9595709,Early Stage Venture,3,2,,Yes,
Venture Round - BookVitals,https://www.crunchbase.com/funding_round/bookvitals-series-unknown--aaf673a6,BookVitals,https://www.crunchbase.com/organization/bookvitals,Venture - Series Unknown,2025-03-05,7005868,USD,7005868,,,,"24,006",,,,,Mobile apps aimed to leverage AI to minimize human suffering,"Internet, Mobile Apps, Software","Bucharest, Bucuresti, Romania, Europe",https://www.soulstream.ai/,$1M to $10M,10859754,USD,10859754,,6,,,Yes,
Series A - ANOZR WAY,https://www.crunchbase.com/funding_round/anozr-way-series-a--4da3d04f,ANOZR WAY,https://www.crunchbase.com/organization/anozr-way,Series A,2024-03-12,6000000,EUR,6555944,,Hi Inov - Dentressangle,"BNP Paribas Développement, Breizh Up, Hi Inov - Dentressangle","24,375",,,,Early Stage Venture,"ANOZR WAY Protect the company's strategic assets from cyber-attacks exploiting human vulnerabilities, continuously anticipate attacks, etc.","Cyber Security, Software","Cesson-sévigné, Bretagne, France, Europe",https://www.anozrway.com,,8000000,EUR,8965684,Early Stage Venture,2,3,,Yes,
Venture Round - iLoF,https://www.crunchbase.com/funding_round/ilof-intelligent-lab-on-fiber-series-unknown--d9ac0d67,iLoF,https://www.crunchbase.com/organization/ilof-intelligent-lab-on-fiber,Venture - Series Unknown,2024-10-22,,,,,Hamamatsu Ventures,Hamamatsu Ventures,"24,774",,,,,iLoF is a digital health company pioneering a breakthrough AI-platform to accelerate the future of personalized medicine.,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical Device, Precision Medicine","London, England, United Kingdom, Europe",https://ilof.tech/,$1M to $10M,11480063,USD,11480063,,9,1,1,Yes,
Series A - CheKin,https://www.crunchbase.com/funding_round/chekin-5a93-series-a--926dfbde,CheKin,https://www.crunchbase.com/organization/chekin-5a93,Series A,2024-11-01,2500000,USD,2500000,,Faraday Venture Partners,"Andreas Mihalovits, Faraday Venture Partners","24,841",,,,Early Stage Venture,"Chekin is an online tool that provides guests with registration, identity verification, tourist accommodation, and online payment services.","Hotel, Mobile Apps, Software, Travel Accommodations, Vacation Rental","Sevilla, Andalucia, Spain, Europe",https://chekin.com,Less than $1M,4205864,USD,4205864,Early Stage Venture,6,2,,Yes,
Series D - Pigment,https://www.crunchbase.com/funding_round/pigment-836b-series-d--ec8c0bc9,Pigment,https://www.crunchbase.com/organization/pigment-836b,Series D,2024-04-04,133000000,EUR,144126415,,ICONIQ Growth,"Felix Capital, Greenoaks, ICONIQ Growth, IVP, Meritech Capital Partners, Sandberg Bernthal Venture Partners","25,672",855000000,USD,855000000,Late Stage Venture,Pigment is a business forecasting platform that handles business strategy in real-time.,"Analytics, Business Development, Information Technology, Real Time, SaaS","Paris, Ile-de-France, France, Europe",https://gopigment.com,$10M to $50M,396026415,USD,396026415,Late Stage Venture,6,6,5,Yes,
Venture Round - May,https://www.crunchbase.com/funding_round/may-407a-series-unknown--2f114b21,May,https://www.crunchbase.com/organization/may-407a,Venture - Series Unknown,2024-09-17,7000000,EUR,7785485,,,"Eurazeo, InnovAllianz, MakeSense, Ring Capital, Serena","25,801",,,,,May is a mobile application that allows parents to chat with healthcare providers.,"Child Care, Health Care, Personal Health, Women's","Paris, Ile-de-France, France, Europe",https://www.may-sante.com/,,10000000,EUR,10938382,,2,5,,Yes,
Venture Round - SP Tech,https://www.crunchbase.com/funding_round/sp-tech-d0dd-series-unknown--657c7acd,SP Tech,https://www.crunchbase.com/organization/sp-tech-d0dd,Venture - Series Unknown,2024-03-26,12000000,PLN,3015718,,,Vinci,"25,891",,,,,SP Tech Solutions algorithms optimize railways around the world. easily. effectively. immediatly.,"IT Management, Technical Support","Torun, Mazowieckie, Poland, Europe",https://sptech.pl/,$1M to $10M,17000000,PLN,4059539,,2,1,1,Yes,
Series B - Upway,https://www.crunchbase.com/funding_round/upway-series-b--b02dec2d,Upway,https://www.crunchbase.com/organization/upway,Series B,2023-11-16,27600000,EUR,29954840,,Korelya Capital,"Exor Ventures, Korelya Capital, Sequoia Capital, SignalRank, Transition, Wind","25,937",,,,Early Stage Venture,Upway is building Europe's leading marketplace for reconditioned e-bikes.,E-Commerce,"Gennevilliers, Ile-de-France, France, Europe",https://upway.fr/,,60601438,USD,60601438,Early Stage Venture,3,6,2,Yes,
Series A - properti,https://www.crunchbase.com/funding_round/properti-series-a--8398ca83,properti,https://www.crunchbase.com/organization/properti,Series A,2025-01-17,1850000,CHF,2021823,,,,"26,022",,,,Early Stage Venture,properti is a game-changer in the real estate brokerage industry.,"Commercial Real Estate, Information Technology, Real Estate, Real Estate Brokerage, Real Estate Investment","Zürich, Zurich, Switzerland, Europe",https://www.properti.com,$1M to $10M,12110000,CHF,12921330,Early Stage Venture,4,,,Yes,
Series B - Photoroom,https://www.crunchbase.com/funding_round/photoroom-series-b--252dad2a,Photoroom,https://www.crunchbase.com/organization/photoroom,Series B,2024-02-27,43000000,USD,43000000,,"Aglaé Ventures, Balderton Capital","Aglaé Ventures, Balderton Capital, Y Combinator","26,056",457000000,USD,457000000,Early Stage Venture,"Photoroom is an AI-enabled image capturing app that offers image retouching, background removal, and batch editing services.","Artificial Intelligence (AI), Generative AI, Machine Learning, Mobile Apps, Photo Editing, Photography","Paris, Ile-de-France, France, Europe",https://photoroom.com,$10M to $50M,62125000,USD,62125000,Early Stage Venture,5,3,2,Yes,
Venture Round - Scandinavian Biolabs,https://www.crunchbase.com/funding_round/scandinavian-biolabs-series-unknown--9ac0860f,Scandinavian Biolabs,https://www.crunchbase.com/organization/scandinavian-biolabs,Venture - Series Unknown,2024-09-18,4000000,EUR,4445610,,Auréa,"Auréa, Blazar Capital","26,599",,,,,"Scandinavian Biolabs is founded of natural functionality, and real impact. Our vision is to end suffering arising from hair loss.",Health Care,"Copenhagen, Hovedstaden, Denmark, Europe",https://scandinavianbiolabs.com,$1M to $10M,4845610,USD,4845610,,2,2,,Yes,
Series A - BLAINE Box,https://www.crunchbase.com/funding_round/blaine-box-series-a--03cbab50,BLAINE Box,https://www.crunchbase.com/organization/blaine-box,Series A,2024-03-04,2300000,EUR,2496456,,,"Archipelago Next, Draper B1, ENISA","27,150",,,,Early Stage Venture,BLAINE Box is an online sales florist born in Barcelona that is trying to modernize the way the consumer has of receiving fresh flowers.,"E-Commerce, Flowers, Information Technology, Internet","Barcelona, Catalonia, Spain, Europe",https://blainebox.com/,,3320000,EUR,3679145,Early Stage Venture,3,3,,Yes,
Series B - Qantev,https://www.crunchbase.com/funding_round/qantev-series-b--df743a87,Qantev,https://www.crunchbase.com/organization/qantev,Series B,2024-09-27,30000000,EUR,33514498,,,"Elaia, Omnes Capital, Raise Ventures","28,353",,,,Early Stage Venture,AI claims platform for health & life insurance,"Artificial Intelligence (AI), Data Management, Enterprise Software, Insurance, InsurTech, Machine Learning, Software","Paris, Ile-de-France, France, Europe",https://www.qantev.com,$10M to $50M,45176652,USD,45176652,Early Stage Venture,3,3,3,Yes,
Series A - Omnisient,https://www.crunchbase.com/funding_round/omnisient-series-a--232f56f6,Omnisient,https://www.crunchbase.com/organization/omnisient,Series A,2024-08-27,7500000,USD,7500000,,Arise,Arise,"29,175",,,,Early Stage Venture,"Omnisient is a data collaboration platform designed for secure, privacy-preserving use of 1st-party consumer data across industries.","Analytics, Big Data, FinTech, Information Technology, Privacy, Software","London, England, United Kingdom, Europe",https://www.omnisient.com/,$1M to $10M,13400000,USD,13400000,Early Stage Venture,4,1,1,Yes,
Series A - Daedalus,https://www.crunchbase.com/funding_round/daedalus-6017-series-a--a901ac0f,Daedalus,https://www.crunchbase.com/organization/daedalus-6017,Series A,2024-02-08,19400000,EUR,20908642,,NGP Capital,"Addition, Khosla Ventures, NGP Capital","29,268",,,,Early Stage Venture,Daedalus builds and operates the world's most advanced factories for precision components.,"Artificial Intelligence (AI), Manufacturing, Robotics","Karlsruhe, Baden-Wurttemberg, Germany, Europe",https://daedalus.de/,$10M to $50M,41008642,USD,41008642,Early Stage Venture,4,3,3,Yes,
Series A - Mirna,https://www.crunchbase.com/funding_round/mirna-series-a--ee0debe8,Mirna,https://www.crunchbase.com/organization/mirna,Series A,2024-07-02,3200000,GBP,4059966,,Novaquest Capital Management,"Animal Health Angels, Companion Fund, Equity Gap, Gabriel Investments, Kyoritsu Seiyaku, Novaquest Capital Management, Scottish Enterprise, Veterinary Angel Network For Entrepreneurs","29,364",,,,Early Stage Venture,Mirna is a veterinary diagnostics company that specializes in the development of veterinary disease testing technology.,"Health Diagnostics, Pet, Veterinary","Whitburn, West Lothian, United Kingdom, Europe",https://mirna-diagnostics.com/,,5048608,USD,5048608,Early Stage Venture,4,8,2,Yes,
Venture Round - Aligned Bio,https://www.crunchbase.com/funding_round/aligned-bio-series-unknown--8c065cd6,Aligned Bio,https://www.crunchbase.com/organization/aligned-bio,Venture - Series Unknown,2024-11-04,19400000,SEK,1809010,,SmiLe Inject Capital,SmiLe Inject Capital,"29,831",,,,,Aligned Bio develops advanced nanowire biosensor platforms.,Nanotechnology,"Lund, Skane Lan, Sweden, Europe",https://alignedbio.com,,8082054,USD,8082054,,6,1,2,Yes,
Series B - Yepoda,https://www.crunchbase.com/funding_round/yepoda-series-b--ab85dd92,Yepoda,https://www.crunchbase.com/organization/yepoda,Series B,2025-03-20,,,,,Verlinvest,"JamJar Investments, V3 ventures, Verlinvest","30,010",,,,Early Stage Venture,Yepoda is an online seller of skincare products.,"Beauty, Cosmetics, E-Commerce","Berlin, Berlin, Germany, Europe",https://www.yepoda.com,$50M to $100M,1500000,EUR,1697858,Early Stage Venture,4,3,1,Yes,
Series A - OCELL,https://www.crunchbase.com/funding_round/ocell-series-a--b3ca69e4,OCELL,https://www.crunchbase.com/organization/ocell,Series A,2025-01-29,10000000,EUR,10439863,,Capnamic,"AENU, Bayern Kapital, Capnamic, Maximilian Viessmann, Summiteer","30,404",,,,Early Stage Venture,We use aerial photography and AI to develop local forest climate projects companies can invest in.,"Analytics, Artificial Intelligence (AI), Forestry, Software","Munich, Bayern, Germany, Europe",https://www.ocell.io/,$1M to $10M,15439863,USD,15439863,Early Stage Venture,3,5,2,Yes,
Series A - Atley Solutions,https://www.crunchbase.com/funding_round/atley-solutions-series-a--fcc76421,Atley Solutions,https://www.crunchbase.com/organization/atley-solutions,Series A,2024-05-13,25000000,SEK,2306545,,Chalmers Ventures AB,Chalmers Ventures AB,"30,603",,,,Early Stage Venture,Atley Solutions provides commercial products and services for astatine related pharmaceutical development.,"Biotechnology, Commercial, Pharmaceutical","Gothenburg, Vastra Gotaland, Sweden, Europe",https://atley.com,,44700000,SEK,4190095,Early Stage Venture,2,1,,Yes,
Venture Round - ElevenEs,https://www.crunchbase.com/funding_round/elevenes-series-unknown--04e80b0d,ElevenEs,https://www.crunchbase.com/organization/elevenes,Venture - Series Unknown,2024-07-22,,,,,EIT InnoEnergy,EIT InnoEnergy,"30,718",,,,,ElevenEs is a Renewable Energy Semiconductor Manufacturing firm that makes ternary lithium batteries.,"Battery, Electronics, Manufacturing, Semiconductor","Subotica, Vojvodina, Serbia, Europe",https://elevenes.com/,,,,,,2,1,,Yes,
Series A - eMabler,https://www.crunchbase.com/funding_round/emabler-series-a--0d4c95ae,eMabler,https://www.crunchbase.com/organization/emabler,Series A,2024-06-05,,,,,Rethink Ventures,"Nidoco, Rethink Ventures, Superhero Capital","30,777",,,,Early Stage Venture,"API-First EV Charging Platform integrates payment, business systems, data and electricity management with EV charging service","Charging Infrastructure, Electric Vehicle, Software","Helsinki, Southern Finland, Finland, Europe",https://www.emabler.com,$1M to $10M,2930000,EUR,3201315,Early Stage Venture,5,3,3,Yes,
Venture Round - TALA,https://www.crunchbase.com/funding_round/tala-bb76-series-unknown--e7aa3fd8,TALA,https://www.crunchbase.com/organization/tala-bb76,Venture - Series Unknown,2024-07-15,5000000,GBP,6484630,,Pembroke VCT,"Active Partners, Pembroke VCT, Venrex","31,531",,,,,TALA is the brand you always knew you wanted but could never quite find - sustainable activewear and athleisure styles.,"Fashion, Retail, Sporting Goods, Textiles","London, England, United Kingdom, Europe",https://www.wearetala.com/,$1M to $10M,9200000,GBP,12181724,,2,3,1,Yes,
Series A - Amperecloud,https://www.crunchbase.com/funding_round/ampere-cloud-series-a--e520e697,Amperecloud,https://www.crunchbase.com/organization/ampere-cloud,Series A,2024-07-30,3300000,EUR,3569485,,Encevo,"Encevo, Point Nine, Vireo Ventures","32,350",,,,Early Stage Venture,Amperecloud is the leading Operating System for Renewables.,"Clean Energy, Energy, Energy Efficiency, Energy Management, Environmental Consulting, Hardware, Internet of Things, Renewable Energy, Software","Berlin, Berlin, Germany, Europe",https://www.amperecloud.com/,$1M to $10M,10800000,EUR,11910242,Early Stage Venture,3,3,2,Yes,
Venture Round - Rendin,https://www.crunchbase.com/funding_round/rendin-series-unknown--92e7e6f1,Rendin,https://www.crunchbase.com/organization/rendin,Venture - Series Unknown,2024-03-20,2000000,EUR,2187511,,Tera Ventures,"Startup Wise Guys, Tera Ventures","32,536",,,,,Rendin is a rental platform that offers home rentals and secure rental agreements.,"Home Services, InsurTech, Mobile Apps, Real Estate, Rental, Rental Property","Tallinn, Harjumaa, Estonia, Europe",https://rendin.ee,$10M to $50M,3777932,USD,3777932,,4,2,,Yes,
Venture Round - Kaminari Medical,https://www.crunchbase.com/funding_round/kaminari-medical-series-unknown--e758f71b,Kaminari Medical,https://www.crunchbase.com/organization/kaminari-medical,Venture - Series Unknown,2024-10-14,2300000,EUR,2509186,,,"Demcon, Graduate Entrepreneur Fund, LEH, NLC","33,261",,,,,KAMINARI MEDICAL COMBINES ULTRASOUND AND OPTICAL IMAGING TO REVOLUTIONISE CORONARY REVASCULARISATION,"Health Care, Health Diagnostics, Medical, Medical Device","Rotterdam, Zuid-Holland, The Netherlands, Europe",http://www.kaminarimedical.com,,4100000,EUR,4497917,,4,4,3,Yes,
Venture Round - Harness Therapeutics,https://www.crunchbase.com/funding_round/transine-therapeutics-series-unknown--a94aa2a8,Harness Therapeutics,https://www.crunchbase.com/organization/transine-therapeutics,Venture - Series Unknown,2025-01-27,,,,,Ono Venture Investment,"Dementia Discovery Fund, Epidarex Capital, Ono Venture Investment, Takeda Ventures","33,299",,,,,"Harness Therapeutics is a developer of a platform for physiological upregulation of proteins using targeted translation enhancers, SINEUPs.","Biotechnology, Life Science","Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.harnesstx.com/,$1M to $10M,17700000,GBP,23767581,,5,4,3,Yes,
Venture Round - Javelo Health,https://www.crunchbase.com/funding_round/javelo-health-series-unknown--afd571f9,Javelo Health,https://www.crunchbase.com/organization/javelo-health,Venture - Series Unknown,2025-04-21,1974014,USD,1974014,,,,"33,693",,,,,Javelo Health is a medical device firm that specializes in patient-connected lines and access devices.,"Health Care, Medical, Medical Device","Edinburgh, Edinburgh, City of, United Kingdom, Europe",,,3224522,USD,3224522,,2,,,Yes,
Venture Round - ELDICO Scientific,https://www.crunchbase.com/funding_round/eldico-scientific-series-unknown--3e1a734e,ELDICO Scientific,https://www.crunchbase.com/organization/eldico-scientific,Venture - Series Unknown,2024-10-08,,,,,,,"34,227",,,,,"ELDICO develops, produces, and sells electron diffractometers for the analysis of solid chemical compounds.","Biopharma, Life Science, Nanotechnology","Villigen, Aargau, Switzerland, Europe",https://www.eldico-scientific.com/,$1M to $10M,4020000,CHF,4321824,,5,,,Yes,
Venture Round - Luffy AI,https://www.crunchbase.com/funding_round/luffy-ai-series-unknown--de2df8ed,Luffy AI,https://www.crunchbase.com/organization/luffy-ai,Venture - Series Unknown,2024-06-04,,,,,Momenta,"Momenta, Sumitomo","34,683",,,,,Luffy AI uses adaptive intelligence to evolve robotic control systems.,"Artificial Intelligence (AI), Machine Learning, Network Security, Robotics, Software","Abingdon, Oxfordshire, United Kingdom, Europe",https://luffy.ai/,Less than $1M,,,,,3,2,1,Yes,
Venture Round - Viio,https://www.crunchbase.com/funding_round/oveo-series-unknown--013c5133,Viio,https://www.crunchbase.com/organization/oveo,Venture - Series Unknown,2024-06-19,25000000,DKK,3602305,,North Ventures,"Christian Kromann, Dorrit Kromann, Klaus Holse, Lasse Schou, Michael Drejer, North Ventures, Ole Andersen, Susanne Bechmann, Ulrik Bo Larsen","34,705",,,,,Viio is a SaaS management platform that allows modern IT and finance teams to reduce software costs and bring automation to SaaS purchases.,"Computer, SaaS, Software","Copenhagen, Hovedstaden, Denmark, Europe",https://viio.io,$1M to $10M,5146539,USD,5146539,,3,9,1,Yes,
Venture Round - Condense,https://www.crunchbase.com/funding_round/condense-reality-series-unknown--60174aaf,Condense,https://www.crunchbase.com/organization/condense-reality,Venture - Series Unknown,2024-06-18,500000,GBP,635343,,BBC Ventures,BBC Ventures,"34,877",,,,,Condense transforms stream real-world 3D events live into any video game built on Unity or Unreal.,"3D Technology, Events, Metaverse, Software, Virtual Reality","Bristol, Bristol, City of, United Kingdom, Europe",https://www.condense.live/,$1M to $10M,5069999,GBP,6263446,,4,1,,Yes,
Series A - Qblox,https://www.crunchbase.com/funding_round/qblox-series-a--dd2b24cc,Qblox,https://www.crunchbase.com/organization/qblox,Series A,2024-06-20,24200000,EUR,25909288,,Quantonation,"European Innovation Council, QDNL Participations, Quantonation","35,551",,,,Early Stage Venture,Qblox is a Dutch Quantum technology scaleup that offers patented solutions for scalable control of quantum computers.,"Information Technology, Quantum Computing, Software","Delft, Zuid-Holland, The Netherlands, Europe",https://qblox.com/,Less than $1M,31681938,EUR,34897954,Early Stage Venture,4,3,1,Yes,
Series A - iPronics,https://www.crunchbase.com/funding_round/ipronics-programmable-photonics-series-a--47fcc10e,iPronics,https://www.crunchbase.com/organization/ipronics-programmable-photonics,Series A,2025-01-28,20000000,EUR,20863194,,Triatomic Capital,"Amadeus Capital Partners, Bosch Ventures, Criteria Venture Tech, Fine Structure Venture, Triatomic Capital","36,159",,,,Early Stage Venture,iPronics has pioneered the field of software-defined photonics and introduces the world's first optical circuit switch.,"Manufacturing, Semiconductor, Software","Valencia, Comunidad Valenciana, Spain, Europe",https://ipronics.com/,$1M to $10M,37600000,EUR,39214640,Early Stage Venture,4,5,5,Yes,
Venture Round - Arf,https://www.crunchbase.com/funding_round/arf-series-unknown--8138b845,Arf,https://www.crunchbase.com/organization/arf,Venture - Series Unknown,2024-09-11,,,,,Distributed Global,"Distributed Global, Folius Ventures, HashKey Capital, Stellar Development Foundation, TIBAS Ventures","37,338",,,,,Arf is a global liquidity and settlement platform for licensed cross-border payments companies.,"Finance, Financial Services, FinTech, Payments","Steinhausen, Zug, Switzerland, Europe",https://www.arf.one,$1M to $10M,14200000,USD,14200000,M&A,7,5,2,Yes,
Series A - Heimkapital,https://www.crunchbase.com/funding_round/heimkapital-series-a--c20d9b91,Heimkapital,https://www.crunchbase.com/organization/heimkapital,Series A,2022-09-20,11500000,EUR,11466941,,,"AMAVI Capital, Ilavska Vuillermoz Capital, Nexenai Capital, Ralf Magerkurth, Unger Group, United Volksbank Raiffeisenbank, Vereinigte Volksbank Raiffeisenbank","38,191",,,,Early Stage Venture,Heimkapital is a real estate platform that allows homeowners to tap into their home equity to address their important financing needs.,"Financial Services, Real Estate, Real Estate Investment","Munich, Bayern, Germany, Europe",https://www.heimkapital.de/,Less than $1M,312200000,EUR,354692209,Early Stage Venture,3,7,,Yes,
Series B - Robin,https://www.crunchbase.com/funding_round/robin-ai-series-b--e4fe6bb3,Robin,https://www.crunchbase.com/organization/robin-ai,Series B,2024-11-12,25000000,USD,25000000,,,"PayPal Ventures, University of Cambridge","38,834",,,,Early Stage Venture,"Robin is a Legal Intelligence Platform which helps your business grow, and transform how you understand and leverage your legal agreements.","Artificial Intelligence (AI), Contact Management, Legal, Legal Tech, Machine Learning, Software","London, England, United Kingdom, Europe",https://www.robinai.com,$10M to $50M,68379575,USD,68379575,Early Stage Venture,10,2,,Yes,
Series A - Myricx Bio,https://www.crunchbase.com/funding_round/myricx-pharma-series-a--10af0507,Myricx Bio,https://www.crunchbase.com/organization/myricx-pharma,Series A,2024-07-08,90000000,GBP,115336706,,"Abingworth, Novo Holdings","Abingworth, Brandon Capital, British Patient Capital, Cancer Research Horizons, Eli Lilly, Novo Holdings, Sofinnova Partners","38,893",,,,Early Stage Venture,Myricx Bio is a biotechnology company that develops novel NMT inhibitor payloads for ADCs to treat cancer.,"Biotechnology, Life Science, Therapeutics","London, England, United Kingdom, Europe",https://myricxbio.com,$1M to $10M,94500000,GBP,121285703,Early Stage Venture,2,7,5,Yes,
Series A - Sakurimo,https://www.crunchbase.com/funding_round/sakurimo-series-a--87205c15,Sakurimo,https://www.crunchbase.com/organization/sakurimo,Series A,2024-11-18,12000000,EUR,12713454,,Speedinvest,"Antenna Group, Florian Heinemann, Speedinvest, Y Combinator","39,527",,,,Early Stage Venture,Retail AI Startup. We develop Embedded Visual deep-learning AI for Mobile & Edge Devices.,,"Berlin, Berlin, Germany, Europe",https://sakurimo.com/,,18213454,USD,18213454,Early Stage Venture,3,4,,Yes,
Venture Round - Neolithe,https://www.crunchbase.com/funding_round/neolithe-series-unknown--22d9f687,Neolithe,https://www.crunchbase.com/organization/neolithe,Venture - Series Unknown,2023-12-06,60000000,EUR,64598370,,,"Crédit Mutuel Impact, Otium Capital, RGreen Invest, Tivoli Capital, Wind","39,942",,,,,Néolithe transforms non-recyclable waste into mineral aggregates.,"Environmental Engineering, Recycling, Waste Management","Chalonnes-sur-loire, Pays de la Loire, France, Europe",https://neolithe.fr,Less than $1M,82000000,EUR,87950093,,3,5,,Yes,
Series A - Yumgo,https://www.crunchbase.com/funding_round/yumgo-series-a--5ea870d8,Yumgo,https://www.crunchbase.com/organization/yumgo,Series A,2024-06-26,3000000,EUR,3204091,,,"50 Partners, Blast.club, Bpifrance","40,389",,,,Early Stage Venture,Yumgo is a plant-based egg startup developing white and yellow egg alternatives for baking and cooking.,"Dietary Supplements, Food and Beverage, Organic Food","Paris, Ile-de-France, France, Europe",https://en.yumgo.fr,$1M to $10M,3000000,EUR,3204091,Early Stage Venture,2,3,3,Yes,
Series A - WiseDrive,https://www.crunchbase.com/funding_round/wisedrive-series-a--95eaf8f2,WiseDrive,https://www.crunchbase.com/organization/wisedrive,Series A,2024-03-30,4351711,INR,52189,,,"HEM ANGELS, Mitesh Nandlaskar","40,968",,,,Early Stage Venture,WiseDrive is an online platform that helps to get car service offers from workshops.,Automotive,"Tallinn, Harjumaa, Estonia, Europe",https://www.wisedrive.ee/,$1M to $10M,540553,USD,540553,Early Stage Venture,6,2,,Yes,
Venture Round - Kyte,https://www.crunchbase.com/funding_round/kyte-1aa1-series-unknown--8aa3a698,Kyte,https://www.crunchbase.com/organization/kyte-1aa1,Venture - Series Unknown,2025-03-14,3311456,USD,3311456,,,,"41,127",,,,,"A B2B solution providing full functionality to access airline API’s, for both NDC and Low cost carriers.","Air Transportation, Software, Travel","London, England, United Kingdom, Europe",https://www.gokyte.com/,$1M to $10M,3311456,USD,3311456,,2,,,Yes,
Series A - ShipHaly,https://www.crunchbase.com/funding_round/shiphaly-series-a--836f644f,ShipHaly,https://www.crunchbase.com/organization/shiphaly,Series A,2024-01-01,,,,,,Core Vision Investments,"41,594",,,,Early Stage Venture,Shiphaly is a social media platform and mobile app where shoppers can buy items from around the world.,"E-Commerce, Information Technology, Mobile Apps, Social Media","London, England, United Kingdom, Europe",https://www.shiphaly.com/,Less than $1M,760000,USD,760000,Early Stage Venture,4,1,,Yes,
