Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Angel Round - Kublax,https://www.crunchbase.com/funding_round/kublax-angel--a79f5700,Kublax,https://www.crunchbase.com/organization/kublax,Angel,2009-05-05,1000000,EUR,1334835,,,"Ambient Sound Investments, Digitalents Capital, Eileen Burbidge, Five Ventures, Omnis Mundi, The Accelerator Group","479,977",,,,Seed,"Kublax, an online personal financial management platform, enables users to view bank accounts from one place and create budgets.","Finance, Financial Services, Internet, Personal Finance, Software","London, England, United Kingdom, Europe",http://www.kublax.com,,1000000,EUR,1334835,Seed,2,6,,Yes,
Angel Round - CANDDi,https://www.crunchbase.com/funding_round/canddi-angel--b8629ad6,CANDDi,https://www.crunchbase.com/organization/canddi,Angel,2012-09-08,500000,USD,500000,,,,"479,995",,,,Seed,CANDDi is an internet start-up that develops web-tracking software to customize interactions with their web visitors.,"Analytics, Marketing Automation, Software","Manchester, Manchester, United Kingdom, Europe",https://www.canddi.com/?utm_source=crunchbase&utm_medium=thirdparty,$10M to $50M,1360367,USD,1360367,Seed,5,,,Yes,
Angel Round - Verv,https://www.crunchbase.com/funding_round/red-rock-apps-2-angel--94f61310,Verv,https://www.crunchbase.com/organization/red-rock-apps-2,Angel,2014-10-01,200000,USD,200000,,,,"475,351",5000000,USD,5000000,Seed,Verv helps people maintain healthier lifestyles by providing them with a holistic approach to well-being.,"Fitness, Health Care, Mobile, Software","Minsk, Minsk, Belarus, Europe",http://www.verv.com,$10M to $50M,265000,USD,265000,Seed,2,,,Yes,
Angel Round - Glassy Pro,https://www.crunchbase.com/funding_round/glassy-pro-angel--1e83ba59,Glassy Pro,https://www.crunchbase.com/organization/glassy-pro,Angel,2014-05-15,250000,USD,250000,,,,"638,643",,,,Seed,Glassy Pro is the union of technology and action sports under the structure of a start-up company.,"Sporting Goods, Sports","Godella, Comunidad Valenciana, Spain, Europe",http://glassy.pro,Less than $1M,835000,USD,835000,Seed,7,,,Yes,
Angel Round - Presentain,https://www.crunchbase.com/funding_round/presentain-angel--7043fb5c,Presentain,https://www.crunchbase.com/organization/presentain,Angel,2013-06-06,65000,USD,65000,,,,"475,585",,,,Seed,"Presentain helps presenters, sales, trainers, and event organizers engage audiences during and after presentations-based events.","EdTech, Education, Events","Amsterdam, Noord-Holland, The Netherlands, Europe",http://presentain.com,,84810,USD,84810,Seed,2,,,Yes,
Angel Round - Zealify,https://www.crunchbase.com/funding_round/zealify-angel--b347dc6b,Zealify,https://www.crunchbase.com/organization/zealify,Angel,2013-12-04,25000,USD,25000,,,Emanuel Andjelic,"470,993",,,,Seed,Zealify is a recruitment tool assisting enterprises in finding candidates for higher level positions.,"Human Resources, Internet, Recruiting, Small and Medium Businesses","London, England, United Kingdom, Europe",http://www.zealify.com,$1M to $10M,73561,USD,73561,Seed,3,1,,Yes,
Angel Round - Veezeon,https://www.crunchbase.com/funding_round/veezeon-angel--027483af,Veezeon,https://www.crunchbase.com/organization/veezeon,Angel,2014-01-01,27000,GBP,44728,,,,"477,348",,,,Seed,"Veezeon offers solutions in computer vision, image recognition, and business intelligence.","Apps, Art, Image Recognition, Software","London, England, United Kingdom, Europe",http://www.veezeon.com,,110728,USD,110728,Seed,2,,,Yes,
Angel Round - Magency,https://www.crunchbase.com/funding_round/getsparkup-angel--e7ed8aa0,Magency,https://www.crunchbase.com/organization/getsparkup,Angel,2013-12-15,100000,EUR,137347,,,,"559,752",3200000,EUR,4395109,Seed,Magency event platform helps the user to engage with their audience .,"B2B, Software","Paris, Ile-de-France, France, Europe",https://www.magency.me,$1M to $10M,3200000,EUR,3452805,Early Stage Venture,4,,,Yes,
Angel Round - Somewhere,https://www.crunchbase.com/funding_round/somewhere-angel--c9fb5cdc,Somewhere,https://www.crunchbase.com/organization/somewhere,Angel,2014-01-27,,,,,,"Jon Froda, Lee Bryant, Livio Hughes, Thomas Madsen-Mygdal","478,410",,,,Seed,A visual platform for sharing your work,"Career Planning, Collaboration","London, England, United Kingdom, Europe",http://www.somewhere.com,$1M to $10M,,,,Seed,2,4,,Yes,
Angel Round - Skopeo.fr,https://www.crunchbase.com/funding_round/skopeo-fr-angel--81c899b1,Skopeo.fr,https://www.crunchbase.com/organization/skopeo-fr,Angel,2013-07-01,200000,EUR,261161,,,,"482,849",2000000,EUR,2611610,Seed,Skopeo offers mobility services for telecoms operators in Africa.,"Information Technology, Mobile, Telecommunications","Saint-cloud, Ile-de-France, France, Europe",http://www.skopeo.fr,$1M to $10M,400000,EUR,542840,Seed,2,,,Yes,
Angel Round - MusterPoint,https://www.crunchbase.com/funding_round/musterpoint-angel--69606dd8,MusterPoint,https://www.crunchbase.com/organization/musterpoint,Angel,2016-12-31,85000,GBP,104914,,,Rupert Eastwood,"491,523",,,,Seed,MusterPoint is an online social media management tool designed for emergency services and other public sector and organisations.,"Private Social Networking, Social Media, Social Network","London, England, United Kingdom, Europe",http://www.musterpoint.co.uk/,Less than $1M,85000,GBP,104914,Seed,2,1,,Yes,
Angel Round - StorkUp.com,https://www.crunchbase.com/funding_round/storkup-com-angel--b5f4661e,StorkUp.com,https://www.crunchbase.com/organization/storkup-com,Angel,2014-07-08,205000,GBP,351196,,,,"491,613",,,,Seed,StorkUp is an online marketplace that enables users to discover products for babies and kids.,"E-Commerce, Marketplace, Online Portals","Glasgow, Glasgow City, United Kingdom, Europe",http://storkup.com,$1M to $10M,1087196,USD,1087196,Seed,2,,,Yes,
Angel Round - Rigel Technologies,https://www.crunchbase.com/funding_round/rigel-technologies-angel--3cdeb1ab,Rigel Technologies,https://www.crunchbase.com/organization/rigel-technologies,Angel,2020-11-01,75000,USD,75000,,,,"493,107",,,,Seed,Rigel Technologies develops software tools for robotic process automation.,"Information Technology, Robotic Process Automation (RPA), Robotics, Software","Madrid, Madrid, Spain, Europe",http://www.rigeltechnologies.net/,,200000,USD,200000,Seed,2,,,Yes,
Angel Round - FindMe Health,https://www.crunchbase.com/funding_round/findme-health-angel--4708493d,FindMe Health,https://www.crunchbase.com/organization/findme-health,Angel,2016-12-31,20000,GBP,24686,,,,"493,411",,,,Seed,FindMe Health is an online comparison and appointment booking site that empowers its users to choose private healthcare procedures.,"Health Care, Medical, Medical Device","London, England, United Kingdom, Europe",http://findmehealth.com,,20000,GBP,24686,Seed,2,,,Yes,
Angel Round - Baobab Planet,https://www.crunchbase.com/funding_round/baobab-planet-angel--effdd826,Baobab Planet,https://www.crunchbase.com/organization/baobab-planet,Angel,2010-07-10,800000,EUR,1011219,,,Inverpyme,"503,700",,,,Seed,"Baobab Planet provides online games for children to develop skills, interests, and talents.","MMO Games, Parenting, Web Development","Barcelona, Catalonia, Spain, Europe",http://www.baobabplanet.com/en,,1500000,EUR,1858314,Seed,2,1,,Yes,
Angel Round - crosscloud,https://www.crunchbase.com/funding_round/crosscloud-angel--7d7ca864,crosscloud,https://www.crunchbase.com/organization/crosscloud,Angel,2015-04-15,225000,EUR,240215,,,,"474,231",,,,Seed,"Crosscloud helps companies to operate on multiple storage platforms in a usable, controlled and secure way.","Apps, Cloud Data Services, Cloud Security, Cloud Storage, Collaboration, Security, Software","Graz, Steiermark, Austria, Europe",http://www.crosscloud.io,Less than $1M,250000,EUR,271398,Seed,2,,,Yes,
Angel Round - kooldiner,https://www.crunchbase.com/funding_round/kooldiner-angel--9c6c9c3c,kooldiner,https://www.crunchbase.com/organization/kooldiner,Angel,2011-08-15,200000,EUR,288481,,,,"474,272",,,,Seed,KoolDiner is a real dining SaaS-based platform that uses global social networks.,"Events, Meeting Software, Restaurants, Social Media","Paris, Ile-de-France, France, Europe",http://www.kooldiner.com,,285000,EUR,409267,Seed,2,,,Yes,
Angel Round - Minicabster Limited (in administration),https://www.crunchbase.com/funding_round/minicabster-angel--8189c60b,Minicabster Limited (in administration),https://www.crunchbase.com/organization/minicabster,Angel,2014-09-05,2000000,GBP,3265407,,,QVentures,"483,110",,,,Seed,Minicabster is an online minicab search engine and app enabling users to request and select cab price quotes in the UK.,"Apps, Business Travel, Price Comparison, Travel","Ilford, Redbridge, United Kingdom, Europe",http://www.minicabster.co.uk,$1M to $10M,5909364,USD,5909364,Seed,2,1,,Yes,
Angel Round - GlobeSailor,https://www.crunchbase.com/funding_round/globesailor-angel--fc099497,GlobeSailor,https://www.crunchbase.com/organization/globesailor,Angel,2010-06-01,200000,EUR,244531,,,Paris Business Angels,"483,781",,,,Seed,"Founded in 2008, GlobeSailor is the leading Yacht Charter & Sailing Holidays reservation website in Europe.","Boating, Sailing, Tourism, Travel Agency","Paris, Ile-de-France, France, Europe",https://www.theglobesailor.com,Less than $1M,250000,EUR,317659,Seed,2,1,,Yes,
Angel Round - Fypp,https://www.crunchbase.com/funding_round/fypp-angel--8ef847df,Fypp,https://www.crunchbase.com/organization/fypp,Angel,2015-07-20,1700000,EUR,1840695,,,,"487,751",,,,Seed,Fypp is a website where users can find properties to purchase or rent.,"Big Data, E-Commerce, Real Estate, Search Engine, Vertical Search","Berlin, Berlin, Germany, Europe",http://fypp.com,,1990000,EUR,2226210,Seed,2,,,Yes,
Angel Round - mobile melting gmbh,https://www.crunchbase.com/funding_round/mobile-melting-gmbh-angel--7c6d7565,mobile melting gmbh,https://www.crunchbase.com/organization/mobile-melting-gmbh,Angel,2010-12-30,,,,,,"Josef Gatzek, Michael Müller","482,556",,,,Seed,Mobile Melting develops web-based software for producing location-based entertainment on iOS and Android devices.,"Audio, Guides, Location Based Services, Mobile, Parenting, Software, Tourism","Berlin, Berlin, Germany, Europe",http://www.mobile-melting.de,Less than $1M,100000,EUR,145307,Seed,2,2,,Yes,
Angel Round - Fluency,https://www.crunchbase.com/funding_round/fluency-angel--8cb2c2fa,Fluency,https://www.crunchbase.com/organization/fluency,Angel,2014-08-01,110000,GBP,185041,,,"Bethnal Green Ventures, Clearly Social Angels","484,472",,,,Seed,"Fluency offers free online courses in SEO, digital marketing, and social media.","Advertising, Big Data, Cyber Security, Digital Media, Education, Internet, Network Security, Security","London, England, United Kingdom, Europe",http://www.fluency.io,$1M to $10M,125000,GBP,207748,Seed,2,2,,Yes,
Angel Round - milabent,https://www.crunchbase.com/funding_round/milabent-angel--4fd46d26,milabent,https://www.crunchbase.com/organization/milabent,Angel,2012-11-01,170000,EUR,219986,,,,"504,541",,,,Seed,Milabent provides a self-service marketing platform that enables SMEs to advertise locally.,"Advertising, Marketing, SaaS, Software","Hamburg, Hamburg, Germany, Europe",https://aboutvalue.de,$1M to $10M,515000,EUR,700052,Seed,5,,,Yes,
Angel Round - Lexi Solutions,https://www.crunchbase.com/funding_round/lexi-solutions-angel--e09271dc,Lexi Solutions,https://www.crunchbase.com/organization/lexi-solutions,Angel,2016-06-30,4500000,SEK,531783,,,,"485,393",,,,Seed,Unlock the Hidden Value in Your Supply Chain Data with AI,"Artificial Intelligence (AI), Machine Learning, Procurement, Software","Stockholm, Stockholms Lan, Sweden, Europe",http://www.lexisolution.com/,$1M to $10M,1767639,USD,1767639,Seed,5,,,Yes,
Angel Round - Favoroute,https://www.crunchbase.com/funding_round/favoroute-angel--efd0307c,Favoroute,https://www.crunchbase.com/organization/favoroute,Angel,2015-08-31,150000,EUR,168249,,,,"491,406",,,,Seed,"Favoroute is a travel planning tool and website with personal, interactive, and up-to-date travel guidebooks.","Tourism, Travel","Amsterdam, Noord-Holland, The Netherlands, Europe",http://www.favoroute.com,$1M to $10M,373163,USD,373163,Seed,3,,,Yes,
Angel Round - Brevo,https://www.crunchbase.com/funding_round/sendinblue-angel--6b44d771,Brevo,https://www.crunchbase.com/organization/sendinblue,Angel,2008-11-01,120000,EUR,153092,,,,"524,457",,,,Seed,Brevo is a developer of a cloud-based digital marketing platform used to build strong customer relationships.,"Advertising, CRM, Digital Marketing, Email, Enterprise Software, Marketing Automation, Professional Services, SaaS, Sales, Software","Paris, Ile-de-France, France, Europe",https://www.brevo.com,$100M to $500M,197652945,USD,197652945,Early Stage Venture,5,,,Yes,
Angel Round - Oddsfutures.com,https://www.crunchbase.com/funding_round/marketmaker-software-angel--ea7e3e14,Oddsfutures.com,https://www.crunchbase.com/organization/marketmaker-software,Angel,2011-08-20,176000,EUR,253303,,,,"478,686",,,,Seed,Oddsfutures is a sports odds binary derivative marketplace.,"E-Commerce, Finance, Financial Exchanges, Marketplace, Media and Entertainment, Sports","Dublin, Dublin, Ireland, Europe",http://www.oddsfutures.com,Less than $1M,376000,EUR,540143,Seed,2,,,Yes,
Angel Round - KO-SU,https://www.crunchbase.com/funding_round/ko-su-angel--c2330e5d,KO-SU,https://www.crunchbase.com/organization/ko-su,Angel,2016-12-31,50000,USD,50000,,,,"479,430",,,,Seed,KO-SU is the next generation in mobile learning. It makes mobile technology easily accessible to anyone who wants to teach or learn.,"E-Learning, Education, Mobile","London, England, United Kingdom, Europe",http://www.ko-su.com,Less than $1M,50000,USD,50000,Seed,3,,,Yes,
Angel Round - Forevervogue,https://www.crunchbase.com/funding_round/forevervogue-com-angel--193a86dd,Forevervogue,https://www.crunchbase.com/organization/forevervogue-com,Angel,2013-12-16,21000,USD,21000,,,,"494,394",100000,USD,100000,Seed,"Forevervogue is a fashion discovery platform, using trending news and social media for content and shopping recommendations","Coupons, Fashion, Lifestyle, Social Media","London, England, United Kingdom, Europe",http://forevervogue.com,,32370,USD,32370,Seed,2,,,Yes,
Angel Round - GameTube,https://www.crunchbase.com/funding_round/gametube-sas-angel--711e7f6c,GameTube,https://www.crunchbase.com/organization/gametube-sas,Angel,2009-06-15,100000,EUR,137962,,,,"494,483",,,,Seed,GameTube develops online gaming community portals and offers business-to-business HD video hosting services.,"Video Games, Video on Demand, Video Streaming","Paris, Ile-de-France, France, Europe",http://www.gametube.org,Less than $1M,177000,EUR,250569,Seed,2,,,Yes,
Angel Round - flux - neutrinity,https://www.crunchbase.com/funding_round/lucidntr-angel--6efe38f5,flux - neutrinity,https://www.crunchbase.com/organization/lucidntr,Angel,2014-04-01,600000,EUR,827624,,,"Clover Venture, Cortado Holding, kreait, Ralf Baumann","504,858",,,,Seed,Flux is a unified messaging client that enables users to send and receive messages across many email and social media accounts.,"Messaging, Software","Berlin, Berlin, Germany, Europe",http://get-flux.com,Less than $1M,615000,EUR,847520,Seed,2,4,,Yes,
Angel Round - Brand Embassy,https://www.crunchbase.com/funding_round/brand-embassy-angel--785f0b9e,Brand Embassy,https://www.crunchbase.com/organization/brand-embassy,Angel,2017-01-01,3000000,USD,3000000,,,"Jan Zadak, Laurent Philonenko, Terry Valeski","495,586",,,,Seed,Brand Embassy is an omnichannel cloud-based customer service platform providing AI-powered chatbot service.,"Analytics, Brand Marketing, Customer Service, SaaS, Social Media, Software","London, England, United Kingdom, Europe",http://www.brandembassy.com,$1M to $10M,4008867,USD,4008867,M&A,3,3,,Yes,
Angel Round - MatrixVision,https://www.crunchbase.com/funding_round/matrixvision-angel--c41d4c43,MatrixVision,https://www.crunchbase.com/organization/matrixvision,Angel,2014-07-11,50000,USD,50000,,,,"486,174",,,,Seed,Smart Bitcoin compliance analytics,"Analytics, Bitcoin, FinTech, SaaS","London, England, United Kingdom, Europe",http://matrixvision.eu,$1M to $10M,220000,USD,220000,Seed,3,,,Yes,
Angel Round - Movolo,https://www.crunchbase.com/funding_round/movolo-com-angel--ffcc5baf,Movolo,https://www.crunchbase.com/organization/movolo-com,Angel,2010-03-01,,,,,,,"486,229",,,,Seed,Movolo is a travel search and book engine that enabled its users to find information on various modes of transport.,Travel,"Milan, Lombardia, Italy, Europe",http://movolo.com,,,,,Seed,2,,,Yes,
Angel Round - eduPad,https://www.crunchbase.com/funding_round/edupad-angel--a31ebeca,eduPad,https://www.crunchbase.com/organization/edupad,Angel,2011-03-01,200000,EUR,275898,,,,"499,213",,,,Seed,eduPad is an mobile application that allows its users to publish interactive exercises that can be integrated with social media.,"Android, Apps, Consumer Electronics, EdTech, Education, iOS","Paris, Ile-de-France, France, Europe",http://www.eduPad.com,$1M to $10M,500000,EUR,692667,Seed,2,,,Yes,
Angel Round - Revision App,https://www.crunchbase.com/funding_round/revision-app-angel--5ce23a30,Revision App,https://www.crunchbase.com/organization/revision-app,Angel,2016-12-31,30000,GBP,37028,,,,"456,298",,,,Seed,"Revision App offers revision content for GCSE, 11 PLUS, and KS2 students.","Content, EdTech, Education","London, England, United Kingdom, Europe",http://www.revisionapp.co.uk,$1M to $10M,30000,GBP,37028,Seed,2,,,Yes,
Angel Round - Where To Go,https://www.crunchbase.com/funding_round/where-to-go-ltd-angel--e54406d7,Where To Go,https://www.crunchbase.com/organization/where-to-go-ltd,Angel,2014-07-20,110000,EUR,149523,,,,"500,428",,,,Seed,Where To Go is a smartphone application that enable users to find and attend nightlife functions with their friends.,"Apps, Mobile, Social Media, Software","Tallinn, Harjumaa, Estonia, Europe",http://www.wheretogoapp.com,Less than $1M,140000,EUR,189583,Seed,3,,,Yes,
Angel Round - epha,https://www.crunchbase.com/funding_round/epha-ch-angel--932801fb,epha,https://www.crunchbase.com/organization/epha-ch,Angel,2020-11-01,,,,,,Stefaan Boenders,"457,163",,,,Seed,epha.health helps doctors to find the right medication based on AI and algorithms,"Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care, Hospital, Information Technology, Pharmaceutical, Predictive Analytics, Public Safety","Zürich, Zurich, Switzerland, Europe",https://epha.health,$1M to $10M,2760000,CHF,2817885,Seed,4,1,,Yes,
Angel Round - Imin,https://www.crunchbase.com/funding_round/imin-angel--69ee181d,Imin,https://www.crunchbase.com/organization/imin,Angel,2017-05-01,200000,GBP,257950,,,,"488,222",,,,Seed,Imin is a technology firm that makes physical activity searchable & bookable by using open data in the health and fitness sector.,"Developer APIs, Health Care, Leisure, Sports, Wellness","London, England, United Kingdom, Europe",http://www.imin.co,Less than $1M,389820,USD,389820,Seed,3,,,Yes,
Angel Round - Llamas' Valley,https://www.crunchbase.com/funding_round/llamas-valley-angel--76cd77ba,Llamas' Valley,https://www.crunchbase.com/organization/llamas-valley,Angel,2011-10-01,,,,,,StartupHighway,"488,236",,,,Seed,Llamas’ Valley is a digital magazine that specializes in stories of people and places through dynamic and visually attractive information.,"Digital Media, Publishing","Vilnius, Vilniaus Apskritis, Lithuania, Europe",http://llamasvalley.com,,,,,Seed,2,1,,Yes,
Angel Round - SelfStir Ltd,https://www.crunchbase.com/funding_round/selfstir-ltd-angel--fd5b5304,SelfStir Ltd,https://www.crunchbase.com/organization/selfstir-ltd,Angel,2013-10-10,100000,USD,100000,,,,"497,005",,,,Seed,SelfStir Business is one of the most complete competency development tools on the web.,"Enterprise Software, Human Resources, Personal Development, Software","Brookwood, Surrey, United Kingdom, Europe",https://www.selfstir.com,Less than $1M,160000,USD,160000,Seed,2,,,Yes,
Angel Round - Odyssey Mobile Interaction,https://www.crunchbase.com/funding_round/odyssey-mobile-interaction-angel--027927b4,Odyssey Mobile Interaction,https://www.crunchbase.com/organization/odyssey-mobile-interaction,Angel,2013-01-07,200000,USD,200000,,,,"515,560",,,,Seed,Odyssey Mobile Interaction is a technology and media provider helping advertisers target and engage with mobile audiences.,"Advertising, Advertising Platforms, App Marketing, iOS, Mobile","London, England, United Kingdom, Europe",http://www.odysseymob.com,,200000,USD,200000,M&A,2,,,Yes,
Angel Round - Shopitize,https://www.crunchbase.com/funding_round/shopitize-angel--bded938a,Shopitize,https://www.crunchbase.com/organization/shopitize,Angel,2016-06-30,3200000,GBP,4255998,,,,"458,353",,,,Seed,Connecting shoppers with brands on mobile,"Advertising, Analytics, Apps, B2B, Marketing Automation, Mobile, Shopping","London, England, United Kingdom, Europe",http://www.shopitize.com,$1M to $10M,7200000,GBP,10539648,Seed,4,,,Yes,
Angel Round - Visio Ingenii Ltd,https://www.crunchbase.com/funding_round/visio-ingenii-ltd-angel--abb337b8,Visio Ingenii Ltd,https://www.crunchbase.com/organization/visio-ingenii-ltd,Angel,2017-06-01,1105238,GBP,1424267,,,,"505,971",,,,Seed,Next generation technology in Machine vision and Learning.,"Biotechnology, Computer Vision, Facial Recognition, Image Recognition, Machine Learning, Robotics","Milton Keynes, Milton Keynes, United Kingdom, Europe",http://www.visioingenii.com,Less than $1M,1205238,GBP,1586475,Seed,2,,,Yes,
Angel Round - Bookalook,https://www.crunchbase.com/funding_round/bookalook-angel--c007bb60,Bookalook,https://www.crunchbase.com/organization/bookalook,Angel,2017-06-07,,,,,,,"459,974",,,,Seed,Bookalook is the platform for the new generation of fashion professionals.,"B2B, Content, Digital Media, Fashion, Public Relations, SaaS","London, England, United Kingdom, Europe",http://www.getbookalook.com,Less than $1M,339914,USD,339914,Seed,3,,,Yes,
Angel Round - Flyzik,https://www.crunchbase.com/funding_round/flyzik-angel--da0b6039,Flyzik,https://www.crunchbase.com/organization/flyzik,Angel,2013-05-01,200000,USD,200000,,,,"501,770",,,,Seed,"Flyzik is an independent underground music download store for music lovers, producers, label managers, and DJs.","Events, Logistics, Music, Web Development","Barcelona, Catalonia, Spain, Europe",http://www.flyzik.com,$1M to $10M,486840,USD,486840,Seed,2,,,Yes,
Angel Round - Fit&Color,https://www.crunchbase.com/funding_round/fit-color-angel--750fb973,Fit&Color,https://www.crunchbase.com/organization/fit-color,Angel,2013-10-08,530000,USD,530000,,,Aslanoba Capital,"462,365",2100000,USD,2100000,Seed,Fitandcolor.com is an online platform that provides clothing products for men.,"E-Commerce, Fashion","Istanbul, Istanbul, Turkey, Europe",http://www.fitandcolor.com,Less than $1M,530000,USD,530000,Seed,2,1,2,Yes,
Angel Round - The Library,https://www.crunchbase.com/funding_round/the-library-angel--94bcc100,The Library,https://www.crunchbase.com/organization/the-library,Angel,2014-10-12,,,,,,,"463,516",,,,Seed,The Library provides solutions to manage digital movie files in high resolution format.,"Cyber Security, Video","Stockholm, Stockholms Lan, Sweden, Europe",http://www.thelibrarysys.com,,3000000,SEK,472260,Seed,2,,,Yes,
Angel Round - Coolio,https://www.crunchbase.com/funding_round/coolio-angel--83391ad9,Coolio,https://www.crunchbase.com/organization/coolio,Angel,2013-07-01,903519,USD,903519,,,,"505,640",,,,Seed,Cartographers of Cool,"Big Data, Parks, Social Media, Software","Coventry, Coventry, United Kingdom, Europe",http://www.coolio-labs.com,$1M to $10M,985019,USD,985019,Seed,2,,,Yes,
Angel Round - Ceerus,https://www.crunchbase.com/funding_round/sqr-systems-angel--1a90814e,Ceerus,https://www.crunchbase.com/organization/sqr-systems,Angel,2017-02-01,,,,,,,"465,248",,,,Seed,Security to communicate freely,"Communications Infrastructure, Cyber Security, Developer APIs, Enterprise Software","London, England, United Kingdom, Europe",https://ceerus.com/,,,,,Seed,2,,,Yes,
Angel Round - HobbyTalk,https://www.crunchbase.com/funding_round/martingale-internet-technologies-angel--95e44923,HobbyTalk,https://www.crunchbase.com/organization/martingale-internet-technologies,Angel,2010-01-29,,,,,,,"510,072",,,,Seed,HobbyTalk developed software to enable large communities of collectors to compete with eBay.  It sold its forums in 2012 and then closed.,"Communities, Developer Platform, Enterprise Software, Software","Amersham, Buckinghamshire, United Kingdom, Europe",http://www.HobbyTalkCorp.com,,150000,GBP,298405,Seed,2,,,Yes,
Angel Round - Pombai,https://www.crunchbase.com/funding_round/pombai-angel--44adcb5f,Pombai,https://www.crunchbase.com/organization/pombai,Angel,2012-04-01,45000,USD,45000,,,,"492,856",,,,Seed,"Pombai is an online B2C transportation marketplace for Asia, Africa, and Latin America.","Internet, Mobile, Software, Transportation, Travel","Vilnius, Vilniaus Apskritis, Lithuania, Europe",http://www.pombai.com,,65145,USD,65145,Seed,2,,,Yes,
Angel Round - Decode Media,https://www.crunchbase.com/funding_round/adsvark-angel--c09b36ca,Decode Media,https://www.crunchbase.com/organization/adsvark,Angel,2011-07-29,525000,EUR,754166,,,,"519,515",,,,Seed,Decode Media is a digital publishing company.,"Digital Media, News, Publishing","Paris, Ile-de-France, France, Europe",https://www.decode.media,,575000,EUR,815299,Seed,2,,,Yes,
Angel Round - Dixero International SA,https://www.crunchbase.com/funding_round/dixero-angel--81573417,Dixero International SA,https://www.crunchbase.com/organization/dixero,Angel,2008-05-01,1500000,USD,1500000,,,,"494,773",,,,Seed,Dixero International SA is a technology company that focuses on the development and management of multimedia platforms.,"Audio, Software, Video Streaming","Lugano, Ticino, Switzerland, Europe",http://www.dixero.com,,3000000,USD,3000000,Seed,2,,,Yes,
Angel Round - Let.life,https://www.crunchbase.com/funding_round/ad2014-srl-angel--d0f8a03e,Let.life,https://www.crunchbase.com/organization/ad2014-srl,Angel,2017-03-27,250000,EUR,271525,,,,"494,865",1502500,EUR,1631864,Seed,"AD2014 srl offers let.life, an application that enables its users to store and manage information, schedules, and images.","Information Services, Information Technology, Internet of Things, Software","Torino, Piemonte, Italy, Europe",http://let.life/,$1M to $10M,752500,EUR,827489,Seed,4,,,Yes,
Angel Round - Digital Clipboard,https://www.crunchbase.com/funding_round/digital-clipboard-angel--6fc64cf6,Digital Clipboard,https://www.crunchbase.com/organization/digital-clipboard,Angel,2016-08-01,600000,USD,600000,,,,"519,998",,,,Seed,AI-powered client onboarding for enterprise,"Artificial Intelligence (AI), Enterprise, FinTech, SaaS","London, England, United Kingdom, Europe",http://www.digitalclipboard.com/,$1M to $10M,850000,USD,850000,Seed,2,,,Yes,
Angel Round - Wingie Enuygun Group,https://www.crunchbase.com/funding_round/enuygun-com-angel--b37c522c,Wingie Enuygun Group,https://www.crunchbase.com/organization/enuygun-com,Angel,2010-05-01,,,,,,"Caglar Erol, Nihan Colak Erol, R2 International GmbH","517,833",,,,Seed,"Enuygun is a technology company helping modern consumers save time and money, mostly in travel, but in insurance and financial products too.","FinTech, Travel","Istanbul, Istanbul, Turkey, Europe",https://enuygun.com,$10M to $50M,,,,Seed,2,3,,Yes,
Angel Round - Travellution,https://www.crunchbase.com/funding_round/travellution-angel--84786b76,Travellution,https://www.crunchbase.com/organization/travellution,Angel,2012-10-01,310000,EUR,399560,,,,"531,932",,,,Seed,"Travellution offers a social travel planner that enables individuals to plan, share, and follow trips.","Career Planning, Mobile, Travel","Paris, Ile-de-France, France, Europe",http://www.travellution.com,$1M to $10M,410000,EUR,536289,Seed,2,,,Yes,
Angel Round - Bultaco Motors,https://www.crunchbase.com/funding_round/bultaco-motors-angel--c85a80b6,Bultaco Motors,https://www.crunchbase.com/organization/bultaco-motors,Angel,2015-11-10,2200000,USD,2200000,,,,"531,992",,,,Seed,"Bultaco is a manufacturer of motorcycles mainly powered by single-cylinder, air cooled, two stroke engines.","Automotive, Lifestyle, Manufacturing","Madrid, Madrid, Spain, Europe",https://bultacolifestyle.com/,,6956821,USD,6956821,Seed,6,,,Yes,
Angel Round - Family Sky,https://www.crunchbase.com/funding_round/family-sky-angel--6ae0e291,Family Sky,https://www.crunchbase.com/organization/family-sky,Angel,2014-01-01,220000,USD,220000,,,,"523,283",,,,Seed,"Family Sky is a private family network with 1 TB of free cloud space for each family registered. Family Tree, Photo/Video content.","E-Commerce, Photo Sharing","Riga, Riga, Latvia, Europe",http://www.familysky.com,,520000,USD,520000,Seed,2,,,Yes,
